LineNo,UTC_Approx,TimeUS,I,Alt,Press,Temp,CRt,SMS,Offset,GndTemp,Health
258657,2023-01-20 11:02:54.649658,896268325,0,56.30443,92302.45,27.71,-0.04118085,896268,0,20.07363,1
258687,2023-01-20 11:02:54.749740,896368344,0,56.20494,92303.52,27.71,0.1974607,896368,0,20.07363,1
258722,2023-01-20 11:02:54.849719,896468356,0,56.15654,92304.02,27.71,0.09747506,896468,0,20.07363,1
258754,2023-01-20 11:02:54.949539,896568306,0,56.11352,92304.5,27.71,-0.3285396,896568,0,20.07363,1
258787,2023-01-20 11:02:55.049487,896668294,0,56.1431,92304.18,27.71,-0.550375,896668,0,20.07363,1
258821,2023-01-20 11:02:55.149560,896768315,0,56.07856,92304.85,27.71,-0.4293787,896768,0,20.07363,1
258855,2023-01-20 11:02:55.249609,896868335,0,56.20225,92303.54,27.72,-0.2109063,896868,0,20.07363,1
258885,2023-01-20 11:02:55.349611,896968332,0,56.07318,92304.91,27.72,-0.03865004,896968,0,20.07363,1
258968,2023-01-20 11:02:55.449612,897068328,0,55.94412,92306.32,27.72,-0.02436758,897068,0,20.07363,1
258998,2023-01-20 11:02:55.549655,897168366,0,56.15654,92304.02,27.73,-0.2436781,897168,0,20.07363,1
259033,2023-01-20 11:02:55.649625,897268334,0,56.31787,92302.28,27.73,-0.2512395,897268,0,20.07363,1
259063,2023-01-20 11:02:55.749635,897368343,0,56.53836,92299.91,27.71,0.418452,897368,0,20.07363,1
259098,2023-01-20 11:02:55.849564,897468311,0,56.32594,92302.19,27.71,1.2041,897468,0,20.07363,1
259130,2023-01-20 11:02:55.949491,897568318,0,56.5276,92300.05,27.72,1.215866,897568,0,20.07363,1
259163,2023-01-20 11:02:56.049461,897668322,0,56.57331,92299.53,27.71,0.6730568,897668,0,20.07363,1
259197,2023-01-20 11:02:56.149516,897768364,0,56.36358,92301.8,27.71,0.367198,897768,0,20.07363,1
259230,2023-01-20 11:02:56.249529,897868335,0,56.28292,92302.66,27.71,0.1571274,897868,0,20.07363,1
259260,2023-01-20 11:02:56.349592,897968326,0,56.3824,92301.59,27.71,-0.358795,897968,0,20.07363,1
259294,2023-01-20 11:02:56.449609,898068311,0,56.32325,92302.23,27.72,-0.6360793,898068,0,20.07363,1
259324,2023-01-20 11:02:56.549602,898168313,0,56.31249,92302.34,27.71,-0.3503895,898168,0,20.07363,1
259359,2023-01-20 11:02:56.649605,898268328,0,56.18612,92303.7,27.7,-0.1218402,898268,0,20.07363,1
259389,2023-01-20 11:02:56.749602,898368340,0,56.0947,92304.7,27.71,-0.3142619,898368,0,20.07363,1
259424,2023-01-20 11:02:56.849578,898468346,0,55.93068,92306.45,27.71,-0.6839765,898468,0,20.07363,1
259456,2023-01-20 11:02:56.949490,898568302,0,55.88497,92306.95,27.71,-0.9864687,898568,0,20.07363,1
259489,2023-01-20 11:02:57.049493,898668302,0,55.77472,92308.14,27.71,-1.104945,898668,0,20.07363,1
259522,2023-01-20 11:02:57.149552,898768312,0,55.71826,92308.75,27.72,-1.027644,898768,0,20.07363,1
259556,2023-01-20 11:02:57.249598,898868333,0,55.62415,92309.76,27.72,-0.8898449,898868,0,20.07363,1
259586,2023-01-20 11:02:57.349604,898968338,0,55.42249,92311.92,27.72,-0.8537126,898968,0,20.07363,1
259621,2023-01-20 11:02:57.449641,899068372,0,55.57037,92310.33,27.71,-0.9259701,899068,0,20.07363,1
259651,2023-01-20 11:02:57.549597,899168321,0,55.37409,92312.44,27.73,-0.8772314,899168,0,20.07363,1
259686,2023-01-20 11:02:57.649622,899268339,0,55.16436,92314.71,27.73,-0.7049763,899268,0,20.07363,1
259716,2023-01-20 11:02:57.749617,899368326,0,55.05143,92315.94,27.75,-0.8587468,899368,0,20.07363,1
259750,2023-01-20 11:02:57.849554,899468292,0,54.71532,92319.53,27.75,-1.382235,899468,0,20.07363,1
259782,2023-01-20 11:02:57.949502,899568307,0,54.50021,92321.86,27.76,-1.861186,899568,0,20.07363,1
259815,2023-01-20 11:02:58.049508,899668318,0,54.57819,92321.02,27.76,-2.104019,899668,0,20.07363,1
259848,2023-01-20 11:02:58.149590,899768341,0,54.26628,92324.39,27.77,-1.940167,899768,0,20.07363,1
259882,2023-01-20 11:02:58.249617,899868335,0,53.91135,92328.22,27.77,-1.587261,899868,0,20.07363,1
259912,2023-01-20 11:02:58.349621,899968332,0,53.94093,92327.88,27.76,-1.717507,899968,0,20.07363,1
259945,2023-01-20 11:02:58.449602,900068316,0,53.91135,92328.2,27.72,-1.992271,900068,0,20.07363,1
259975,2023-01-20 11:02:58.549596,900168324,0,53.72582,92330.2,27.71,-1.583898,900168,0,20.07363,1
260010,2023-01-20 11:02:58.649592,900268331,0,54.04311,92326.8,27.68,-0.8427859,900268,0,20.07363,1
260040,2023-01-20 11:02:58.749619,900368365,0,54.33081,92323.69,27.66,-0.1512492,900368,0,20.07363,1
260075,2023-01-20 11:02:58.849542,900468311,0,54.51097,92321.76,27.62,0.880599,900468,0,20.07363,1
260109,2023-01-20 11:02:58.949510,900568320,0,54.42761,92322.66,27.6,1.846904,900568,0,20.07363,1
260142,2023-01-20 11:02:59.049506,900668315,0,54.32544,92323.75,27.57,1.737665,900668,0,20.07363,1
260174,2023-01-20 11:02:59.149539,900768303,0,54.5029,92321.82,27.57,0.7469904,900768,0,20.07363,1
260209,2023-01-20 11:02:59.249559,900868322,0,54.60239,92320.75,27.57,0.09998678,900868,0,20.07363,1
260239,2023-01-20 11:02:59.349535,900968340,0,54.75565,92319.13,27.57,0.3646719,900968,0,20.07363,1
260273,2023-01-20 11:02:59.449542,901068340,0,54.9143,92317.4,27.59,0.9688271,901068,0,20.07363,1
260303,2023-01-20 11:02:59.549569,901168312,0,54.87396,92317.84,27.61,1.270487,901168,0,20.07363,1
260341,2023-01-20 11:02:59.649606,901268322,0,55.15898,92314.78,27.63,1.211668,901268,0,20.07363,1
260371,2023-01-20 11:02:59.749603,901368322,0,55.28267,92313.44,27.64,1.124274,901368,0,20.07363,1
260405,2023-01-20 11:02:59.849569,901468320,0,55.39828,92312.2,27.66,1.289799,901468,0,20.07363,1
260437,2023-01-20 11:02:59.949497,901568312,0,55.58651,92310.16,27.68,1.503227,901568,0,20.07363,1
260470,2023-01-20 11:03:00.045102,901668353,0,55.53811,92310.67,27.69,1.459538,901668,0,20.07363,1
260502,2023-01-20 11:03:00.136135,901768276,0,55.48164,92311.3,27.7,1.13856,901768,0,20.07363,1
260536,2023-01-20 11:03:00.233221,901868330,0,55.54617,92310.6,27.72,0.5881857,901868,0,20.07363,1
260566,2023-01-20 11:03:00.344121,901968321,0,55.7559,92308.34,27.72,0.1688933,901968,0,20.07363,1
260600,2023-01-20 11:03:00.449610,902068310,0,55.93068,92306.46,27.73,0.3907239,902068,0,20.07363,1
260630,2023-01-20 11:03:00.549615,902168307,0,55.90379,92306.76,27.74,1.018403,902168,0,20.07363,1
260665,2023-01-20 11:03:00.649628,902268324,0,55.95488,92306.2,27.75,1.258719,902268,0,20.07363,1
260695,2023-01-20 11:03:00.749654,902368365,0,55.95757,92306.16,27.75,0.8906806,902368,0,20.07363,1
260729,2023-01-20 11:03:00.849573,902468299,0,55.95757,92306.17,27.75,0.4184473,902468,0,20.07363,1
260761,2023-01-20 11:03:00.949546,902568285,0,55.92261,92306.55,27.76,0.169729,902568,0,20.07363,1
260794,2023-01-20 11:03:01.049551,902668294,0,55.95488,92306.2,27.77,0.03529072,902668,0,20.07363,1
260826,2023-01-20 11:03:01.149584,902768321,0,55.91186,92306.66,27.77,-0.05209446,902768,0,20.07363,1
260860,2023-01-20 11:03:01.249599,902868337,0,55.78548,92308.02,27.77,-0.1142728,902868,0,20.07363,1
260890,2023-01-20 11:03:01.349579,902968325,0,55.88228,92306.97,27.78,-0.2554357,902968,0,20.07363,1
260924,2023-01-20 11:03:01.449617,903068358,0,55.74784,92308.43,27.78,-0.3806365,903068,0,20.07363,1
260954,2023-01-20 11:03:01.549594,903168316,0,55.83926,92307.44,27.78,-0.3310645,903168,0,20.07363,1
260988,2023-01-20 11:03:01.645218,903268323,0,55.9495,92306.27,27.78,-0.1512492,903268,0,20.07363,1
261018,2023-01-20 11:03:01.736361,903368319,0,56.18343,92303.74,27.79,0.2226698,903368,0,20.07363,1
261052,2023-01-20 11:03:01.830144,903468305,0,55.86884,92307.13,27.8,0.7175874,903468,0,20.07363,1
261085,2023-01-20 11:03:01.930056,903568285,0,55.93336,92306.42,27.79,0.7049835,903568,0,20.07363,1
261118,2023-01-20 11:03:02.030079,903668355,0,55.8527,92307.31,27.8,0.02436637,903668,0,20.07363,1
261150,2023-01-20 11:03:02.130027,903768300,0,55.9253,92306.52,27.79,-0.4848349,903768,0,20.07363,1
261184,2023-01-20 11:03:02.230057,903868321,0,55.88497,92306.94,27.8,-0.3680348,903868,0,20.07363,1
261214,2023-01-20 11:03:02.330074,903968312,0,55.74515,92308.46,27.8,-0.1293981,903968,0,20.07363,1
261248,2023-01-20 11:03:02.433336,904068300,0,55.73977,92308.52,27.78,-0.2251911,904068,0,20.07363,1
261278,2023-01-20 11:03:02.544168,904168303,0,55.74246,92308.48,27.78,-0.4823148,904168,0,20.07363,1
261313,2023-01-20 11:03:02.645193,904268310,0,55.73977,92308.52,27.78,-0.4907179,904268,0,20.07363,1
261343,2023-01-20 11:03:02.736295,904368356,0,55.65373,92309.45,27.77,-0.2705669,904368,0,20.07363,1
261377,2023-01-20 11:03:02.829988,904468306,0,55.63759,92309.61,27.76,-0.1915789,904468,0,20.07363,1
261410,2023-01-20 11:03:02.929979,904568306,0,55.39022,92312.29,27.76,-0.3772759,904568,0,20.07363,1
261443,2023-01-20 11:03:03.029972,904668293,0,55.30687,92313.18,27.77,-0.7352304,904668,0,20.07363,1
261475,2023-01-20 11:03:03.130032,904768312,0,55.36333,92312.57,27.76,-1.071337,904768,0,20.07363,1
261512,2023-01-20 11:03:03.230068,904868328,0,55.50853,92310.99,27.77,-0.9520197,904868,0,20.07363,1
261542,2023-01-20 11:03:03.330070,904968358,0,55.51659,92310.91,27.77,-0.2461982,904968,0,20.07363,1
261575,2023-01-20 11:03:03.429997,905068308,0,55.2504,92313.79,27.75,0.3520691,905068,0,20.07363,1
261605,2023-01-20 11:03:03.529972,905168294,0,55.39022,92312.27,27.74,0.1688921,905168,0,20.07363,1
261640,2023-01-20 11:03:03.629992,905268319,0,55.59995,92310.03,27.73,-0.278126,905268,0,20.07363,1
261670,2023-01-20 11:03:03.730006,905368327,0,55.72364,92308.7,27.72,0.02941131,905368,0,20.07363,1
261704,2023-01-20 11:03:03.829993,905468319,0,55.51928,92310.88,27.72,0.8083332,905468,0,20.07363,1
261739,2023-01-20 11:03:03.929950,905568311,0,55.64566,92309.52,27.71,0.8973991,905568,0,20.07363,1
261772,2023-01-20 11:03:04.029987,905668367,0,55.69406,92309,27.7,0.3319025,905668,0,20.07363,1
261804,2023-01-20 11:03:04.129954,905768314,0,55.73708,92308.53,27.69,0.1041913,905768,0,20.07363,1
261838,2023-01-20 11:03:04.229986,905868326,0,55.79354,92307.94,27.67,0.3503871,905868,0,20.07363,1
261869,2023-01-20 11:03:04.330006,905968327,0,55.6591,92309.38,27.66,0.4655028,905968,0,20.07363,1
261903,2023-01-20 11:03:04.430008,906068320,0,55.71557,92308.77,27.65,0.2335918,906068,0,20.07363,1
261933,2023-01-20 11:03:04.529994,906168321,0,55.83388,92307.5,27.62,-0.03613114,906168,0,20.07363,1
261968,2023-01-20 11:03:04.630038,906268380,0,55.54886,92310.55,27.61,-0.04621386,906268,0,20.07363,1
261998,2023-01-20 11:03:04.729990,906368346,0,55.69944,92308.95,27.59,-0.04453181,906368,0,20.07363,1
262031,2023-01-20 11:03:04.829956,906468324,0,55.56499,92310.41,27.57,-0.2814841,906468,0,20.07363,1
262064,2023-01-20 11:03:04.929942,906568316,0,55.52197,92310.85,27.54,-0.4411352,906568,0,20.07363,1
262097,2023-01-20 11:03:05.029944,906668317,0,55.52735,92310.81,27.51,-0.4234922,906668,0,20.07363,1
262130,2023-01-20 11:03:05.129982,906768335,0,55.53004,92310.77,27.49,-0.3991246,906768,0,20.07363,1
262164,2023-01-20 11:03:05.230003,906868346,0,55.70213,92308.91,27.47,-0.2226674,906868,0,20.07363,1
262194,2023-01-20 11:03:05.330029,906968383,0,55.64297,92309.55,27.45,0.1663744,906968,0,20.07363,1
262227,2023-01-20 11:03:05.429972,907068329,0,55.51391,92310.94,27.41,0.4083681,907068,0,20.07363,1
262257,2023-01-20 11:03:05.529974,907168309,0,55.72633,92308.66,27.37,0.2235103,907168,0,20.07363,1
262292,2023-01-20 11:03:05.630010,907268331,0,55.61071,92309.91,27.34,-0.02268434,907268,0,20.07363,1
262322,2023-01-20 11:03:05.730013,907368337,0,55.54617,92310.59,27.3,0.02100945,907368,0,20.07363,1
262356,2023-01-20 11:03:05.829989,907468323,0,55.59726,92310.06,27.27,-0.002521276,907468,0,20.07363,1
262389,2023-01-20 11:03:05.930000,907568360,0,55.63759,92309.63,27.25,-0.1789808,907568,0,20.07363,1
262422,2023-01-20 11:03:06.029956,907668329,0,55.8043,92307.81,27.22,-0.04117965,907668,0,20.07363,1
262454,2023-01-20 11:03:06.129960,907768314,0,55.73708,92308.53,27.19,0.3881979,907768,0,20.07363,1
262488,2023-01-20 11:03:06.229975,907868314,0,56.12696,92304.36,27.16,0.723468,907868,0,20.07363,1
262518,2023-01-20 11:03:06.330018,907968348,0,55.93874,92306.38,27.13,0.9402585,907968,0,20.07363,1
262552,2023-01-20 11:03:06.430004,908068330,0,55.78279,92308.05,27.12,0.9385777,908068,0,20.07363,1
262582,2023-01-20 11:03:06.530003,908168333,0,55.9737,92306.01,27.11,0.393244,908168,0,20.07363,1
262618,2023-01-20 11:03:06.630058,908268391,0,55.89841,92306.82,27.11,-0.2125895,908268,0,20.07363,1
262648,2023-01-20 11:03:06.730020,908368355,0,55.90917,92306.68,27.11,-0.1772988,908368,0,20.07363,1
262681,2023-01-20 11:03:06.829991,908468337,0,56.05436,92305.12,27.12,0.1209986,908468,0,20.07363,1
262714,2023-01-20 11:03:06.929950,908568325,0,56.05167,92305.16,27.11,0.2739286,908568,0,20.07363,1
262747,2023-01-20 11:03:07.029947,908668334,0,56.12696,92304.36,27.11,0.4487002,908668,0,20.07363,1
262780,2023-01-20 11:03:07.129975,908768337,0,56.14041,92304.2,27.11,0.5604541,908768,0,20.07363,1
262814,2023-01-20 11:03:07.230018,908868374,0,56.0947,92304.68,27.1,0.4638278,908868,0,20.07363,1
262844,2023-01-20 11:03:07.329938,908968330,0,56.07318,92304.92,27.1,0.2403176,908968,0,20.07363,1
262877,2023-01-20 11:03:07.429929,909068333,0,56.07587,92304.91,27.09,-0.01680851,909068,0,20.07363,1
262907,2023-01-20 11:03:07.529968,909168330,0,56.03285,92305.34,27.1,-0.1747799,909168,0,20.07363,1
262942,2023-01-20 11:03:07.630005,909268339,0,56.01672,92305.53,27.08,-0.1983047,909268,0,20.07363,1
262972,2023-01-20 11:03:07.730005,909368344,0,55.9979,92305.75,27.08,-0.2050245,909368,0,20.07363,1
263006,2023-01-20 11:03:07.829969,909468325,0,56.00328,92305.66,27.08,-0.215106,909468,0,20.07363,1
263039,2023-01-20 11:03:07.929971,909568375,0,56.03554,92305.33,27.08,-0.1571262,909568,0,20.07363,1
263072,2023-01-20 11:03:08.029902,909668326,0,56.06243,92305.05,27.08,-0.02184391,909668,0,20.07363,1
263104,2023-01-20 11:03:08.129941,909768320,0,56.08125,92304.83,27.09,0.1310825,909768,0,20.07363,1
263138,2023-01-20 11:03:08.229993,909868338,0,56.02748,92305.41,27.09,0.1999843,909868,0,20.07363,1
263168,2023-01-20 11:03:08.330015,909968351,0,56.10545,92304.59,27.09,0.1352859,909968,0,20.07363,1
263202,2023-01-20 11:03:08.429998,910068327,0,56.11621,92304.46,27.1,0.06806494,910068,0,20.07363,1
263232,2023-01-20 11:03:08.530032,910168362,0,55.96832,92306.06,27.11,0.08402705,910168,0,20.07363,1
263267,2023-01-20 11:03:08.630011,910268341,0,56.18612,92303.72,27.1,0.03612995,910268,0,20.07363,1
263297,2023-01-20 11:03:08.730004,910368332,0,56.19687,92303.58,27.11,0.02016663,910368,0,20.07363,1
263330,2023-01-20 11:03:08.829999,910468334,0,56.12696,92304.34,27.1,0.2546012,910468,0,20.07363,1
263365,2023-01-20 11:03:08.929957,910568323,0,56.13772,92304.22,27.1,0.3806388,910568,0,20.07363,1
263398,2023-01-20 11:03:09.029951,910668331,0,56.02748,92305.43,27.1,0.09158731,910668,0,20.07363,1
263431,2023-01-20 11:03:09.129969,910768324,0,56.08125,92304.84,27.1,-0.2554405,910768,0,20.07363,1
263465,2023-01-20 11:03:09.230047,910868384,0,56.06512,92305,27.07,-0.3377855,910868,0,20.07363,1
263495,2023-01-20 11:03:09.330000,910968335,0,56.43887,92300.99,27.08,-0.08990764,910968,0,20.07363,1
263529,2023-01-20 11:03:09.429992,911068326,0,56.57331,92299.54,27.08,0.5747402,911068,0,20.07363,1
263559,2023-01-20 11:03:09.529985,911168317,0,56.52491,92300.06,27.07,1.362066,911168,0,20.07363,1
263594,2023-01-20 11:03:09.630022,911268354,0,56.92017,92295.8,27.05,1.627591,911268,0,20.07363,1
263624,2023-01-20 11:03:09.730015,911368350,0,56.69162,92298.27,27.03,1.394,911368,0,20.07363,1
263657,2023-01-20 11:03:09.830022,911468372,0,56.82338,92296.85,27,1.094866,911468,0,20.07363,1
263693,2023-01-20 11:03:09.929932,911568326,0,56.6486,92298.72,26.99,0.6385994,911568,0,20.07363,1
263727,2023-01-20 11:03:10.029922,911668333,0,56.13234,92304.27,26.97,-0.1344454,911668,0,20.07363,1
263760,2023-01-20 11:03:10.129956,911768321,0,56.16461,92303.93,26.97,-1.164611,911768,0,20.07363,1
263794,2023-01-20 11:03:10.229988,911868321,0,56.14041,92304.21,26.95,-1.982186,911868,0,20.07363,1
263824,2023-01-20 11:03:10.330005,911968342,0,55.90379,92306.75,26.95,-1.856141,911968,0,20.07363,1
263857,2023-01-20 11:03:10.429995,912068331,0,55.74246,92308.48,26.94,-1.25619,912068,0,20.07363,1
263887,2023-01-20 11:03:10.530032,912168356,0,55.65104,92309.47,26.95,-1.206617,912168,0,20.07363,1
263922,2023-01-20 11:03:10.630028,912268346,0,55.61608,92309.86,26.95,-1.425087,912268,0,20.07363,1
263952,2023-01-20 11:03:10.730011,912368334,0,55.60802,92309.92,26.97,-1.224265,912368,0,20.07363,1
263985,2023-01-20 11:03:10.827288,912468320,0,55.52466,92310.83,26.97,-0.7596003,912468,0,20.07363,1
264018,2023-01-20 11:03:10.918289,912568342,0,55.52735,92310.81,26.97,-0.4571045,912568,0,20.07363,1
264051,2023-01-20 11:03:11.012315,912669247,0,55.49777,92311.13,26.98,-0.3737894,912669,0,20.07363,1
264084,2023-01-20 11:03:11.122345,912768365,0,55.52735,92310.8,26.98,-0.3122099,912768,0,20.07363,1
264118,2023-01-20 11:03:11.227304,912868339,0,55.48433,92311.26,26.99,-0.1838108,912868,0,20.07363,1
264148,2023-01-20 11:03:11.318271,912968357,0,55.47358,92311.39,27,-0.09242892,912968,0,20.07363,1
264181,2023-01-20 11:03:11.411039,913069256,0,55.46551,92311.48,27.02,-0.106785,913069,0,20.07363,1
264211,2023-01-20 11:03:11.510128,913168343,0,55.4924,92311.17,27.03,-0.1352787,913168,0,20.07363,1
264246,2023-01-20 11:03:11.611086,913269297,0,55.46013,92311.53,27.05,-0.08471878,913269,0,20.07363,1
264276,2023-01-20 11:03:11.710179,913368359,0,55.48971,92311.2,27.05,-0.01252975,913368,0,20.07363,1
264309,2023-01-20 11:03:11.811140,913469299,0,55.34182,92312.81,27.06,-0.03269892,913469,0,20.07363,1
264342,2023-01-20 11:03:11.910134,913568354,0,55.40904,92312.07,27.08,-0.1789784,913568,0,20.07363,1
264375,2023-01-20 11:03:12.010967,913669243,0,55.42249,92311.94,27.1,-0.302496,913669,0,20.07363,1
264408,2023-01-20 11:03:12.110056,913768337,0,55.42517,92311.89,27.1,-0.1941013,913768,0,20.07363,1
264442,2023-01-20 11:03:12.210999,913869283,0,55.40097,92312.17,27.11,0.02688766,913869,0,20.07363,1
264472,2023-01-20 11:03:12.310082,913968353,0,55.51391,92310.94,27.11,0.1067126,913968,0,20.07363,1
264505,2023-01-20 11:03:12.411038,914069301,0,55.42249,92311.94,27.12,0.1226795,914069,0,20.07363,1
264535,2023-01-20 11:03:12.510021,914168323,0,55.38484,92312.34,27.12,0.1310837,914168,0,20.07363,1
264570,2023-01-20 11:03:12.610932,914269268,0,55.3714,92312.49,27.13,-0.03276944,914269,0,20.07363,1
264600,2023-01-20 11:03:12.710012,914368339,0,55.38215,92312.38,27.14,-0.2520799,914368,0,20.07363,1
264633,2023-01-20 11:03:12.810932,914469246,0,55.44669,92311.67,27.15,-0.2302325,914469,0,20.07363,1
264667,2023-01-20 11:03:12.910068,914568334,0,55.38215,92312.37,27.15,-0.01512528,914568,0,20.07363,1
264700,2023-01-20 11:03:13.011031,914669261,0,55.30956,92313.16,27.15,0.0789833,914669,0,20.07363,1
264733,2023-01-20 11:03:13.110066,914768370,0,55.32838,92312.94,27.15,-0.0949502,914768,0,20.07363,1
264767,2023-01-20 11:03:13.210897,914869270,0,55.25578,92313.73,27.16,-0.3176177,914869,0,20.07363,1
264797,2023-01-20 11:03:13.309953,914968347,0,55.28535,92313.41,27.17,-0.3529072,914968,0,20.07363,1
264830,2023-01-20 11:03:13.410838,915069248,0,55.23427,92313.95,27.17,-0.2714026,915069,0,20.07363,1
264860,2023-01-20 11:03:13.509963,915168350,0,55.33107,92312.92,27.18,-0.1772952,915168,0,20.07363,1
264900,2023-01-20 11:03:13.610910,915269275,0,55.25309,92313.77,27.18,-0.04789472,915269,0,20.07363,1
264930,2023-01-20 11:03:13.709976,915368338,0,55.25578,92313.73,27.2,0.04537582,915368,0,20.07363,1
264962,2023-01-20 11:03:13.810869,915469232,0,55.24502,92313.86,27.21,-0.01092195,915469,0,20.07363,1
264997,2023-01-20 11:03:13.909926,915568325,0,55.24502,92313.84,27.2,-0.1167977,915568,0,20.07363,1
265031,2023-01-20 11:03:14.010848,915669279,0,55.32031,92313.03,27.2,-0.09327412,915669,0,20.07363,1
265064,2023-01-20 11:03:14.109929,915768358,0,55.08907,92315.53,27.21,-0.00840902,915768,0,20.07363,1
265098,2023-01-20 11:03:14.210856,915869281,0,55.13747,92314.98,27.22,-0.126884,915869,0,20.07363,1
265128,2023-01-20 11:03:14.309963,915968358,0,54.96538,92316.84,27.22,-0.4688692,915968,0,20.07363,1
265161,2023-01-20 11:03:14.410922,916069292,0,54.82556,92318.35,27.23,-0.7663226,916069,0,20.07363,1
265192,2023-01-20 11:03:14.509958,916168344,0,54.80405,92318.58,27.23,-0.9494996,916168,0,20.07363,1
265227,2023-01-20 11:03:14.610894,916269293,0,54.91161,92317.42,27.25,-0.9713447,916269,0,20.07363,1
265257,2023-01-20 11:03:14.710027,916368409,0,55.02454,92316.21,27.24,-0.5545723,916368,0,20.07363,1
265290,2023-01-20 11:03:14.810896,916469265,0,55.07563,92315.66,27.25,0.1890624,916469,0,20.07363,1
265323,2023-01-20 11:03:14.909957,916568352,0,55.23158,92313.98,27.26,0.7402766,916568,0,20.07363,1
265356,2023-01-20 11:03:15.010862,916669282,0,55.47358,92311.39,27.26,0.993197,916669,0,20.07363,1
265389,2023-01-20 11:03:15.109938,916768364,0,55.44669,92311.66,27.26,1.22679,916768,0,20.07363,1
265423,2023-01-20 11:03:15.210870,916869299,0,55.61608,92309.86,27.26,1.369631,916869,0,20.07363,1
265453,2023-01-20 11:03:15.309974,916968376,0,55.72902,92308.63,27.26,1.231823,916968,0,20.07363,1
265486,2023-01-20 11:03:15.410894,917069271,0,55.71288,92308.8,27.26,1.043603,917069,0,20.07363,1
265516,2023-01-20 11:03:15.509976,917168357,0,55.79086,92307.97,27.26,0.9150493,917168,0,20.07363,1
265551,2023-01-20 11:03:15.610937,917269320,0,55.85808,92307.23,27.26,0.7016265,917269,0,20.07363,1
265581,2023-01-20 11:03:15.710030,917368406,0,55.7801,92308.07,27.27,0.5033196,917368,0,20.07363,1
265614,2023-01-20 11:03:15.810882,917469254,0,55.72902,92308.63,27.27,0.3260171,917469,0,20.07363,1
265647,2023-01-20 11:03:15.909951,917568345,0,55.71826,92308.73,27.27,-4.768026E-06,917568,0,20.07363,1
265680,2023-01-20 11:03:16.010845,917669260,0,55.72095,92308.73,27.28,-0.289892,917669,0,20.07363,1
265712,2023-01-20 11:03:16.109924,917768353,0,55.78279,92308.05,27.29,-0.2705657,917768,0,20.07363,1
265746,2023-01-20 11:03:16.210865,917869303,0,55.74784,92308.42,27.29,-0.04369497,917869,0,20.07363,1
265776,2023-01-20 11:03:16.309961,917968363,0,55.84464,92307.39,27.29,0.144527,917968,0,20.07363,1
265809,2023-01-20 11:03:16.410901,918069272,0,55.74246,92308.48,27.3,0.2041876,918069,0,20.07363,1
265839,2023-01-20 11:03:16.509972,918168350,0,55.71019,92308.84,27.3,0.1209998,918168,0,20.07363,1
265874,2023-01-20 11:03:16.610915,918269299,0,55.80968,92307.76,27.31,-0.07142186,918269,0,20.07363,1
265904,2023-01-20 11:03:16.710028,918368405,0,55.81775,92307.69,27.32,-0.1218367,918368,0,20.07363,1
265937,2023-01-20 11:03:16.810892,918469265,0,55.82312,92307.61,27.32,0.0949502,918469,0,20.07363,1
265970,2023-01-20 11:03:16.909956,918568351,0,55.70481,92308.9,27.32,0.2251875,918568,0,20.07363,1
266003,2023-01-20 11:03:17.010883,918669296,0,55.74784,92308.42,27.34,0.01596212,918669,0,20.07363,1
266035,2023-01-20 11:03:17.109934,918768340,0,55.72364,92308.69,27.33,-0.2495575,918768,0,20.07363,1
266069,2023-01-20 11:03:17.210897,918869295,0,55.6134,92309.87,27.35,-0.2966106,918869,0,20.07363,1
266099,2023-01-20 11:03:17.309983,918968360,0,55.40366,92312.13,27.36,-0.3621519,918968,0,20.07363,1
266132,2023-01-20 11:03:17.410896,919069255,0,55.44131,92311.72,27.36,-0.7058216,919069,0,20.07363,1
266162,2023-01-20 11:03:17.509971,919168342,0,55.49777,92311.13,27.35,-0.9478212,919168,0,20.07363,1
266197,2023-01-20 11:03:17.610919,919269302,0,55.49508,92311.15,27.36,-0.6302047,919269,0,20.07363,1
266227,2023-01-20 11:03:17.710031,919368428,0,55.53004,92310.77,27.36,-0.0613451,919368,0,20.07363,1
266260,2023-01-20 11:03:17.810849,919469260,0,55.49777,92311.11,27.36,0.2058637,919469,0,20.07363,1
266293,2023-01-20 11:03:17.909938,919568352,0,55.32031,92313.04,27.36,0.09495258,919568,0,20.07363,1
266326,2023-01-20 11:03:18.010875,919669291,0,55.37946,92312.39,27.36,-0.2369535,919669,0,20.07363,1
266358,2023-01-20 11:03:18.109946,919768349,0,55.61877,92309.83,27.37,-0.4344189,919768,0,20.07363,1
266392,2023-01-20 11:03:18.210898,919869287,0,55.47626,92311.36,27.37,-0.0798273,919869,0,20.07363,1
266422,2023-01-20 11:03:18.309992,919968367,0,55.38753,92312.3,27.36,0.3949237,919968,0,20.07363,1
266455,2023-01-20 11:03:18.410913,920069276,0,55.3472,92312.75,27.37,0.1882207,920069,0,20.07363,1
266485,2023-01-20 11:03:18.509974,920168347,0,55.43593,92311.8,27.38,-0.3655112,920168,0,20.07363,1
266520,2023-01-20 11:03:18.610906,920269290,0,55.50584,92311.03,27.38,-0.3907204,920269,0,20.07363,1
266550,2023-01-20 11:03:18.709964,920368367,0,55.67255,92309.23,27.38,0.1294005,920368,0,20.07363,1
266583,2023-01-20 11:03:18.810852,920469273,0,55.67524,92309.22,27.38,0.6663311,920469,0,20.07363,1
