LineNo,UTC_Approx,TimeUS,C,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos
282557,2023-01-20 11:04:07.311664,969070008,0,0,0,0,0,55.64,0.16,0,0,0.5,0.0008077177,0.006480084,0.02088723
282590,2023-01-20 11:04:07.411686,969170024,0,0,0,0,0,55.63,0.16,0,0,0.5,0.001366298,0.02138192,0.04037634
282623,2023-01-20 11:04:07.511669,969270012,0,0,0,0,0,55.62,0.16,0,0,0.5,0.001060778,0.01155583,0.02675572
282655,2023-01-20 11:04:07.611660,969370011,0,0,0,0,0,55.61,0.16,0,0,0.5,0.0006691504,0.006287751,0.02900291
282687,2023-01-20 11:04:07.711650,969470021,0,0,0,0,0,55.59,0.16,0,0,0.5,0.000420865,0.004174115,0.02922414
282721,2023-01-20 11:04:07.811623,969570012,0,0,0,0,0,55.57,0.16,0,0,0.5,0.001071286,0.0213952,0.04203617
282753,2023-01-20 11:04:07.911617,969670008,0,0,0,0,0,55.55,0.16,0,0,0.5,0.001087519,0.01293126,0.03780356
282787,2023-01-20 11:04:08.011629,969770020,0,0,0,0,0,55.54,0.16,0,0,0.5,0.001987371,0.03692487,0.06721999
282818,2023-01-20 11:04:08.111637,969870015,0,0,0,0,0,55.52,0.16,0,0,0.5,0.00154086,0.02226744,0.0495422
282851,2023-01-20 11:04:08.211643,969970008,0,0,0,0,0,55.53,0.16,0,0,0.5,0.002448414,0.05256845,0.09607052
282883,2023-01-20 11:04:08.311663,970070017,0,0,0,0,0,55.52,0.16,0,0,0.5,0.001686745,0.03112176,0.06223527
282915,2023-01-20 11:04:08.411669,970170012,0,0,0,0,0,55.53,0.16,0,0,0.5,0.001858234,0.04330425,0.07752758
282948,2023-01-20 11:04:08.511665,970270012,0,0,0,0,0,55.54,0.16,0,0,0.5,0.001390998,0.02420368,0.04631342
282980,2023-01-20 11:04:08.611665,970370018,0,0,0,0,0,55.55,0.16,0,0,0.5,0.000520023,0.00692524,0.02489771
283011,2023-01-20 11:04:08.711646,970470013,0,0,0,0,0,55.56,0.16,0,0,0.5,0.0003291247,0.009182693,0.02468199
283045,2023-01-20 11:04:08.811636,970570015,0,0,0,0,0,55.59,0.16,0,0,0.5,0.0005629732,0.02132068,0.06081472
283079,2023-01-20 11:04:08.911641,970670017,0,0,0,0,0,55.61,0.16,0,0,0.5,0.0005082224,0.01872397,0.05127662
283113,2023-01-20 11:04:09.010594,970770013,0,0,0,0,0,55.64,0.16,0,0,0.5,0.0005161441,0.03575399,0.09585991
283144,2023-01-20 11:04:09.101638,970870041,0,0,0,0,0,55.66,0.16,0,0,0.5,0.000440756,0.02783795,0.07552581
283175,2023-01-20 11:04:09.192631,970970012,0,0,0,0,0,55.68,0.16,0,0,0.5,0.0003686734,0.02248738,0.06210375
283258,2023-01-20 11:04:09.301986,971070008,0,0,0,0,0,55.72,0.16,0,0,0.5,0.001235201,0.009679363,0.04820143
283290,2023-01-20 11:04:09.411681,971170013,0,0,0,0,0,55.75,0.16,0,0,0.5,0.001062012,0.01574986,0.06516086
283323,2023-01-20 11:04:09.511665,971270011,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0007811151,0.01211427,0.057446
283355,2023-01-20 11:04:09.610603,971370008,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0005816846,0.01833773,0.07408782
283386,2023-01-20 11:04:09.701616,971470012,0,0,0,0,0,55.83,0.16,0,0,0.5,0.0004022452,0.01358762,0.06223509
283418,2023-01-20 11:04:09.792626,971570012,0,0,0,0,0,55.85,0.16,0,0,0.5,0.0004575439,0.01215168,0.05721503
283452,2023-01-20 11:04:09.891888,971670008,0,0,0,0,0,55.88,0.16,0,0,0.5,0.001000132,0.0129352,0.06406002
283484,2023-01-20 11:04:09.991885,971770012,0,0,0,0,0,55.9,0.16,0,0,0.5,0.000569961,0.01086535,0.05598282
283517,2023-01-20 11:04:10.101974,971870014,0,0,0,0,0,55.92,0.16,0,0,0.5,0.0007617038,0.01123082,0.0546162
283550,2023-01-20 11:04:10.210616,971970008,0,0,0,0,0,55.93,0.16,0,0,0.5,0.0006339072,0.01262797,0.05852132
283581,2023-01-20 11:04:10.301645,972070033,0,0,0,0,0,55.94,0.16,0,0,0.5,0.0004919662,0.01179221,0.0501226
283611,2023-01-20 11:04:10.392631,972170012,0,0,0,0,0,55.94,0.16,0,0,0.5,0.0005876229,0.01157672,0.04084213
283647,2023-01-20 11:04:10.491915,972270024,0,0,0,0,0,55.95,0.16,0,0,0.5,0.001263498,0.009678151,0.03939928
283677,2023-01-20 11:04:10.591914,972370024,0,0,0,0,0,55.95,0.16,0,0,0.5,0.0005176701,0.005711073,0.02972672
283710,2023-01-20 11:04:10.691860,972470028,0,0,0,0,0,55.95,0.16,0,0,0.5,0.0007297802,0.00475429,0.02458907
283742,2023-01-20 11:04:10.791778,972570008,0,0,0,0,0,55.93,0.16,0,0,0.5,0.0007858914,0.00524146,0.01769785
283776,2023-01-20 11:04:10.891741,972670013,0,0,0,0,0,55.93,0.16,0,0,0.5,0.0008008683,0.003557763,0.01428782
283808,2023-01-20 11:04:10.991699,972770012,0,0,0,0,0,55.91,0.16,0,0,0.5,0.0006039998,0.007504372,0.0113444
283841,2023-01-20 11:04:11.091705,972870014,0,0,0,0,0,55.9,0.16,0,0,0.5,0.0007606609,0.008036953,0.01733038
283872,2023-01-20 11:04:11.191706,972970007,0,0,0,0,0,55.88,0.16,0,0,0.5,0.0006488592,0.0100295,0.01532841
283905,2023-01-20 11:04:11.291718,973070012,0,0,0,0,0,55.86,0.16,0,0,0.5,0.0006791764,0.01747829,0.04078725
283935,2023-01-20 11:04:11.391730,973170017,0,0,0,0,0,55.84,0.16,0,0,0.5,0.0005662848,0.01515297,0.02961326
283970,2023-01-20 11:04:11.491704,973270008,0,0,0,0,0,55.82,0.16,0,0,0.5,0.0005583707,0.02050706,0.04984093
284000,2023-01-20 11:04:11.591691,973370013,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0003430965,0.01677706,0.0340605
284033,2023-01-20 11:04:11.691679,973470017,0,0,0,0,0,55.79,0.16,0,0,0.5,0.000216055,0.01534575,0.03466441
284065,2023-01-20 11:04:11.791657,973570011,0,0,0,0,0,55.78,0.16,0,0,0.5,0.0003747665,0.01384765,0.02466534
284099,2023-01-20 11:04:11.891658,973670010,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0005621068,0.005596169,0.01048212
284131,2023-01-20 11:04:11.991664,973770012,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0003887149,0.006172279,0.005012646
284164,2023-01-20 11:04:12.091696,973870027,0,0,0,0,0,55.76,0.16,0,0,0.5,0.0003305014,0.008636764,0.01160401
284195,2023-01-20 11:04:12.191700,973970013,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0006479815,0.009791663,0.01371487
284228,2023-01-20 11:04:12.291707,974070012,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0005946828,0.00389904,0.005118679
284257,2023-01-20 11:04:12.391710,974170008,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0004787037,0.005581179,0.01223847
284292,2023-01-20 11:04:12.491700,974270008,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0005399777,0.0154739,0.03743204
284322,2023-01-20 11:04:12.591695,974370014,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0005343501,0.0116114,0.03229114
284355,2023-01-20 11:04:12.691676,974470012,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0006854583,0.005759832,0.01312551
284388,2023-01-20 11:04:12.791658,974570011,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0008000456,0.007254159,0.01418206
284422,2023-01-20 11:04:12.891660,974670012,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0006086703,0.004524253,0.00982825
284454,2023-01-20 11:04:12.991663,974770012,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0007086641,0.006800937,0.01164924
284487,2023-01-20 11:04:13.091679,974870011,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0006541003,0.01202356,0.01421954
284518,2023-01-20 11:04:13.191715,974970030,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0006027029,0.01160031,0.01505825
284551,2023-01-20 11:04:13.291707,975070012,0,0,0,0,0,55.76,0.16,0,0,0.5,0.0005501769,0.0104358,0.01353922
284581,2023-01-20 11:04:13.391712,975170008,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0006473697,0.01013051,0.01593605
284616,2023-01-20 11:04:13.491714,975270013,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0006363901,0.007917762,0.008075709
284646,2023-01-20 11:04:13.591719,975370024,0,0,0,0,0,55.78,0.16,0,0,0.5,0.0005514614,0.00767655,0.01235387
284679,2023-01-20 11:04:13.691686,975470008,0,0,0,0,0,55.79,0.16,0,0,0.5,0.0005347435,0.003460681,0.01620516
284711,2023-01-20 11:04:13.791671,975570011,0,0,0,0,0,55.79,0.16,0,0,0.5,0.000543543,0.005200597,0.01646728
284747,2023-01-20 11:04:13.891678,975670021,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0007669406,0.008270895,0.02107509
284779,2023-01-20 11:04:13.991668,975770012,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0006960321,0.008235088,0.0197023
284812,2023-01-20 11:04:14.091685,975870011,0,0,0,0,0,55.82,0.16,0,0,0.5,0.0006939359,0.01114624,0.02641194
284843,2023-01-20 11:04:14.191730,975970037,0,0,0,0,0,55.82,0.16,0,0,0.5,0.0006536283,0.01015799,0.02641311
284876,2023-01-20 11:04:14.291707,976070012,0,0,0,0,0,55.83,0.16,0,0,0.5,0.0006510748,0.009383658,0.01758672
284906,2023-01-20 11:04:14.391702,976170008,0,0,0,0,0,55.83,0.16,0,0,0.5,0.0002207143,0.007658619,0.01720533
284941,2023-01-20 11:04:14.491712,976270021,0,0,0,0,0,55.83,0.16,0,0,0.5,0.0003278008,0.006476396,0.0138588
284971,2023-01-20 11:04:14.591700,976370012,0,0,0,0,0,55.84,0.16,0,0,0.5,0.0002987499,0.005733585,0.01250869
285004,2023-01-20 11:04:14.691694,976470008,0,0,0,0,0,55.84,0.16,0,0,0.5,0.0004794987,0.01385323,0.0445754
285036,2023-01-20 11:04:14.791703,976570019,0,0,0,0,0,55.85,0.16,0,0,0.5,0.0004030063,0.007554919,0.03194762
285070,2023-01-20 11:04:14.891678,976670012,0,0,0,0,0,55.83,0.16,0,0,0.5,0.0002770308,0.01201842,0.03737612
285102,2023-01-20 11:04:14.991664,976770018,0,0,0,0,0,55.84,0.16,0,0,0.5,0.0003369839,0.005535937,0.02501265
285135,2023-01-20 11:04:15.091691,976870019,0,0,0,0,0,55.85,0.16,0,0,0.5,0.0004865385,0.01882022,0.05756197
285166,2023-01-20 11:04:15.191726,976970025,0,0,0,0,0,55.85,0.16,0,0,0.5,0.0009148828,0.01216538,0.04225501
285199,2023-01-20 11:04:15.291731,977070028,0,0,0,0,0,55.86,0.16,0,0,0.5,0.0007686462,0.009289439,0.03440733
285229,2023-01-20 11:04:15.391734,977170033,0,0,0,0,0,55.87,0.16,0,0,0.5,0.0004579247,0.007419775,0.02905595
285264,2023-01-20 11:04:15.491709,977270012,0,0,0,0,0,55.88,0.16,0,0,0.5,0.0005477425,0.01358794,0.03344829
285295,2023-01-20 11:04:15.591720,977370027,0,0,0,0,0,55.9,0.16,0,0,0.5,0.0002380375,0.01174186,0.03624367
285328,2023-01-20 11:04:15.691695,977470008,0,0,0,0,0,55.91,0.16,0,0,0.5,0.0003381998,0.01008322,0.03732172
285360,2023-01-20 11:04:15.791712,977570031,0,0,0,0,0,55.92,0.16,0,0,0.5,0.0004947815,0.009486044,0.03623832
285394,2023-01-20 11:04:15.891677,977670019,0,0,0,0,0,55.93,0.16,0,0,0.5,0.0004485018,0.007910001,0.03442345
285426,2023-01-20 11:04:15.991654,977770020,0,0,0,0,0,55.93,0.16,0,0,0.5,0.0004088931,0.006618069,0.02248845
285459,2023-01-20 11:04:16.091665,977870010,0,0,0,0,0,55.92,0.16,0,0,0.5,0.0004302921,0.008406559,0.02194635
285490,2023-01-20 11:04:16.191731,977970051,0,0,0,0,0,55.91,0.16,0,0,0.5,0.0006014557,0.008305886,0.01864545
285523,2023-01-20 11:04:16.291669,978070012,0,0,0,0,0,55.9,0.16,0,0,0.5,0.0004053212,0.006519331,0.01736834
285553,2023-01-20 11:04:16.391653,978170023,0,0,0,0,0,55.87,0.16,0,0,0.5,0.0005290047,0.007090059,0.01570265
285588,2023-01-20 11:04:16.491661,978270014,0,0,0,0,0,55.84,0.16,0,0,0.5,0.0004060928,0.01369894,0.04255082
285618,2023-01-20 11:04:16.591706,978370039,0,0,0,0,0,55.79,0.16,0,0,0.5,0.0004827793,0.005415353,0.024189
285651,2023-01-20 11:04:16.691671,978470010,0,0,0,0,0,55.74,0.16,0,0,0.5,0.0003811222,0.0184588,0.05617798
285683,2023-01-20 11:04:16.791682,978570030,0,0,0,0,0,55.67,0.16,0,0,0.5,0.0003164024,0.007225061,0.03049762
285717,2023-01-20 11:04:16.891663,978670023,0,0,0,0,0,55.6,0.16,0,0,0.5,0.0003455864,0.02039009,0.06061868
285749,2023-01-20 11:04:16.991655,978770027,0,0,0,0,0,55.5,0.16,0,0,0.5,8.178155E-05,0.009254573,0.03317215
285782,2023-01-20 11:04:17.091671,978870015,0,0,0,0,0,55.41,0.16,0,0,0.5,0.0003570615,0.0102315,0.03610441
285812,2023-01-20 11:04:17.191725,978970038,0,0,0,0,0,55.29,0.16,0,0,0.5,0.0006608882,0.002693179,0.0146125
285846,2023-01-20 11:04:17.291668,979070008,0,0,0,0,0,55.18,0.16,0,0,0.5,0.0008067454,0.007429916,0.03133355
285876,2023-01-20 11:04:17.391667,979170039,0,0,0,0,0,55.04,0.16,0,0,0.5,0.0007373198,0.002072843,0.01151677
285911,2023-01-20 11:04:17.491680,979270037,0,0,0,0,0,54.91,0.16,0,0,0.5,0.0008107758,0.02430951,0.06414276
285941,2023-01-20 11:04:17.591687,979370024,0,0,0,0,0,54.75,0.16,0,0,0.5,0.0004422545,0.01320273,0.03724081
285974,2023-01-20 11:04:17.691673,979470008,0,0,0,0,0,54.6,0.16,0,0,0.5,0.0002595785,0.008568749,0.02707947
286006,2023-01-20 11:04:17.791699,979570034,0,0,0,0,0,54.43,0.16,0,0,0.5,0.0002315086,0.002982125,0.007250415
286040,2023-01-20 11:04:17.891658,979670008,0,0,0,0,0,54.28,0.16,0,0,0.5,0.0005410893,0.007985544,0.01314047
286072,2023-01-20 11:04:17.991651,979770018,0,0,0,0,0,54.12,0.16,0,0,0.5,0.0008371762,0.01058902,0.02173063
286105,2023-01-20 11:04:18.091673,979870014,0,0,0,0,0,53.97,0.16,0,0,0.5,0.0006014377,0.01926701,0.04718269
286135,2023-01-20 11:04:18.191713,979970025,0,0,0,0,0,53.8,0.16,0,0,0.5,0.0006043667,0.0173665,0.04433933
286170,2023-01-20 11:04:18.291672,980070008,0,0,0,0,0,53.66,0.16,0,0,0.5,0.0002247353,0.006310952,0.02014112
286200,2023-01-20 11:04:18.391648,980170012,0,0,0,0,0,53.5,0.16,0,0,0.5,0.0001599259,0.00724971,0.02411543
286235,2023-01-20 11:04:18.483430,980270012,0,0,0,0,0,53.36,0.16,0,0,0.5,0.0004214177,0.01022937,0.02133207
286265,2023-01-20 11:04:18.574466,980370011,0,0,0,0,0,53.2,0.16,0,0,0.5,0.0003043666,0.002172166,0.00661335
286298,2023-01-20 11:04:18.671938,980470011,0,0,0,0,0,53.06,0.16,0,0,0.5,0.0004118186,0.007780601,0.02258887
286330,2023-01-20 11:04:18.771922,980570015,0,0,0,0,0,52.91,0.16,0,0,0.5,0.0004648478,0.006073406,0.01927739
286366,2023-01-20 11:04:18.871870,980670008,0,0,0,0,0,52.78,0.16,0,0,0.5,0.0008055255,0.03305835,0.07603781
286398,2023-01-20 11:04:18.971814,980770008,0,0,0,0,0,52.63,0.16,0,0,0.5,0.0005790546,0.0182119,0.04412999
286431,2023-01-20 11:04:19.079756,980870020,0,0,0,0,0,52.48,0.16,0,0,0.5,0.0004684576,0.01527603,0.03802929
286461,2023-01-20 11:04:19.190809,980970008,0,0,0,0,0,52.32,0.16,0,0,0.5,0.0006435459,0.008601625,0.02678267
286495,2023-01-20 11:04:19.291694,981070008,0,0,0,0,0,52.17,0.16,0,0,0.5,0.000570538,0.01453584,0.04189003
286525,2023-01-20 11:04:19.391665,981170012,0,0,0,0,0,52.03,0.16,0,0,0.5,0.0006431736,0.01561738,0.0425496
286560,2023-01-20 11:04:19.483426,981270012,0,0,0,0,0,51.89,0.16,0,0,0.5,0.0005303079,0.01535202,0.04223462
286590,2023-01-20 11:04:19.574439,981370011,0,0,0,0,0,51.74,0.16,0,0,0.5,0.0002435808,0.007879983,0.02915991
286623,2023-01-20 11:04:19.671922,981470013,0,0,0,0,0,51.59,0.16,0,0,0.5,9.961132E-05,0.006756639,0.0286577
286655,2023-01-20 11:04:19.771938,981570024,0,0,0,0,0,51.45,0.16,0,0,0.5,0.0001400234,0.0073034,0.02602452
286689,2023-01-20 11:04:19.871899,981670008,0,0,0,0,0,51.31,0.16,0,0,0.5,0.0003684117,0.01435617,0.04642373
286722,2023-01-20 11:04:19.971869,981770012,0,0,0,0,0,51.16,0.16,0,0,0.5,0.0004715132,0.01196239,0.03867838
286755,2023-01-20 11:04:20.071876,981870023,0,0,0,0,0,51,0.16,0,0,0.5,0.0002697845,0.003588393,0.01835907
286785,2023-01-20 11:04:20.171870,981970008,0,0,0,0,0,50.85,0.16,0,0,0.5,0.0003648943,0.005001736,0.01889143
286819,2023-01-20 11:04:20.271822,982070008,0,0,0,0,0,50.69,0.16,0,0,0.5,0.0004002514,0.01649995,0.04811762
286849,2023-01-20 11:04:20.371782,982170036,0,0,0,0,0,50.54,0.16,0,0,0.5,0.0005107049,0.0164177,0.04391609
286884,2023-01-20 11:04:20.479702,982270028,0,0,0,0,0,50.39,0.16,0,0,0.5,0.0007262496,0.02752642,0.07709984
286914,2023-01-20 11:04:20.590760,982370011,0,0,0,0,0,50.23,0.16,0,0,0.5,0.00074917,0.02246932,0.06016172
286948,2023-01-20 11:04:20.683382,982470021,0,0,0,0,0,50.08,0.16,0,0,0.5,0.0002826878,0.01092211,0.03145247
286980,2023-01-20 11:04:20.774312,982570014,0,0,0,0,0,49.93,0.16,0,0,0.5,0.0001829215,0.01071945,0.0291589
287014,2023-01-20 11:04:20.871704,982670008,0,0,0,0,0,49.78,0.16,0,0,0.5,0.0003031732,0.00902819,0.01341891
287046,2023-01-20 11:04:20.971659,982770022,0,0,0,0,0,49.63,0.16,0,0,0.5,0.0001464391,0.00692652,0.01382846
287079,2023-01-20 11:04:21.071657,982870015,0,0,0,0,0,49.47,0.16,0,0,0.5,0.0002397693,0.009894922,0.02729908
287109,2023-01-20 11:04:21.171685,982970013,0,0,0,0,0,49.32,0.16,0,0,0.5,0.000367072,0.009442607,0.02538502
287144,2023-01-20 11:04:21.271680,983070021,0,0,0,0,0,49.17,0.16,0,0,0.5,0.0001968157,0.003591667,0.01284542
287174,2023-01-20 11:04:21.371640,983170012,0,0,0,0,0,49.02,0.16,0,0,0.5,0.0002291136,0.002941105,0.01126433
287209,2023-01-20 11:04:21.471653,983270013,0,0,0,0,0,48.88,0.16,0,0,0.5,0.0002752523,0.007749509,0.01184128
287239,2023-01-20 11:04:21.571688,983370020,0,0,0,0,0,48.73,0.16,0,0,0.5,0.0005079778,0.003172871,0.006693503
287272,2023-01-20 11:04:21.671710,983470029,0,0,0,0,0,48.58,0.16,0,0,0.5,0.0004616776,0.009694219,0.02497644
287304,2023-01-20 11:04:21.771699,983570011,0,0,0,0,0,48.44,0.16,0,0,0.5,0.0002673828,0.009075808,0.0224423
287338,2023-01-20 11:04:21.871686,983670017,0,0,0,0,0,48.31,0.16,0,0,0.5,0.0009994234,0.04089405,0.09488423
287370,2023-01-20 11:04:21.971651,983770012,0,0,0,0,0,48.16,0.16,0,0,0.5,0.0007396478,0.02402595,0.06070384
287403,2023-01-20 11:04:22.071663,983870015,0,0,0,0,0,48.02,0.16,0,0,0.5,0.0006244204,0.03107383,0.07424091
287433,2023-01-20 11:04:22.171693,983970020,0,0,0,0,0,47.86,0.16,0,0,0.5,0.0002486282,0.01679902,0.04431809
287467,2023-01-20 11:04:22.271675,984070012,0,0,0,0,0,47.72,0.16,0,0,0.5,0.0003439425,0.02398617,0.0592053
287497,2023-01-20 11:04:22.371652,984170012,0,0,0,0,0,47.57,0.16,0,0,0.5,0.0001406062,0.01090404,0.03143374
287532,2023-01-20 11:04:22.471656,984270008,0,0,0,0,0,47.43,0.16,0,0,0.5,0.0006201015,0.03002452,0.07282189
287562,2023-01-20 11:04:22.571698,984370030,0,0,0,0,0,47.28,0.16,0,0,0.5,0.0004025357,0.01434709,0.03969872
287595,2023-01-20 11:04:22.671686,984470011,0,0,0,0,0,47.14,0.16,0,0,0.5,0.0004112547,0.01925153,0.05257647
287628,2023-01-20 11:04:22.771688,984570011,0,0,0,0,0,46.98,0.16,0,0,0.5,0.0005460597,0.009880468,0.02878943
287662,2023-01-20 11:04:22.871669,984670008,0,0,0,0,0,46.85,0.16,0,0,0.5,0.0006814448,0.03011001,0.07476288
287695,2023-01-20 11:04:22.971650,984770012,0,0,0,0,0,46.69,0.16,0,0,0.5,0.0004978906,0.01426015,0.03962653
287728,2023-01-20 11:04:23.071659,984870011,0,0,0,0,0,46.55,0.16,0,0,0.5,0.0003276109,0.01288384,0.0285231
287758,2023-01-20 11:04:23.171679,984970008,0,0,0,0,0,46.39,0.16,0,0,0.5,0.0003970531,0.01461618,0.03272131
287792,2023-01-20 11:04:23.271683,985070027,0,0,0,0,0,46.26,0.16,0,0,0.5,0.0005468357,0.02219423,0.05764915
287822,2023-01-20 11:04:23.371660,985170033,0,0,0,0,0,46.1,0.16,0,0,0.5,0.0004773419,0.02032336,0.05146309
287857,2023-01-20 11:04:23.471646,985270008,0,0,0,0,0,45.95,0.16,0,0,0.5,0.0003023397,0.01929067,0.05472281
287887,2023-01-20 11:04:23.571678,985370014,0,0,0,0,0,45.79,0.16,0,0,0.5,0.0001275844,0.01790989,0.04830893
287920,2023-01-20 11:04:23.671688,985470012,0,0,0,0,0,45.65,0.16,0,0,0.5,4.309666E-05,0.01383801,0.0435029
287952,2023-01-20 11:04:23.771693,985570011,0,0,0,0,0,45.5,0.16,0,0,0.5,4.837724E-05,0.01377948,0.03910477
287986,2023-01-20 11:04:23.871677,985670012,0,0,0,0,0,45.36,0.16,0,0,0.5,0.0002677772,0.0112221,0.03384871
288020,2023-01-20 11:04:23.971650,985770012,0,0,0,0,0,45.2,0.16,0,0,0.5,0.0003250816,0.01048383,0.02999783
288053,2023-01-20 11:04:24.071658,985870011,0,0,0,0,0,45.05,0.16,0,0,0.5,0.0006362254,0.02013994,0.0548204
288083,2023-01-20 11:04:24.171680,985970009,0,0,0,0,0,44.9,0.16,0,0,0.5,0.0004734893,0.01707664,0.04498509
288118,2023-01-20 11:04:24.271711,986070036,0,0,0,0,0,44.75,0.16,0,0,0.5,0.0003243419,0.01167589,0.03458989
288148,2023-01-20 11:04:24.371678,986170008,0,0,0,0,0,44.59,0.16,0,0,0.5,0.0004192159,0.01118978,0.03023659
288183,2023-01-20 11:04:24.471694,986270024,0,0,0,0,0,44.46,0.16,0,0,0.5,0.0003944956,0.006167301,0.01339516
288213,2023-01-20 11:04:24.571687,986370015,0,0,0,0,0,44.31,0.16,0,0,0.5,0.0002982059,0.003134998,0.00725127
288246,2023-01-20 11:04:24.671690,986470016,0,0,0,0,0,44.16,0.16,0,0,0.5,0.0004309591,0.009267075,0.02893716
288278,2023-01-20 11:04:24.771687,986570011,0,0,0,0,0,44,0.16,0,0,0.5,0.0003754853,0.008877675,0.02380024
288312,2023-01-20 11:04:24.871674,986670012,0,0,0,0,0,43.86,0.16,0,0,0.5,0.0004724658,0.021324,0.05300432
288344,2023-01-20 11:04:24.971654,986770012,0,0,0,0,0,43.71,0.16,0,0,0.5,0.0003786366,0.0174848,0.04259803
288377,2023-01-20 11:04:25.071669,986870019,0,0,0,0,0,43.56,0.16,0,0,0.5,0.0005146643,0.02520078,0.06614923
288407,2023-01-20 11:04:25.171679,986970012,0,0,0,0,0,43.42,0.16,0,0,0.5,0.0005188329,0.01907605,0.05125679
288441,2023-01-20 11:04:25.271683,987070012,0,0,0,0,0,43.28,0.16,0,0,0.5,0.0008715016,0.03136178,0.08459938
288471,2023-01-20 11:04:25.371687,987170017,0,0,0,0,0,43.13,0.16,0,0,0.5,0.0006689166,0.02117126,0.06096387
288506,2023-01-20 11:04:25.471684,987270012,0,0,0,0,0,43,0.16,0,0,0.5,0.0005593806,0.02816825,0.0814529
288536,2023-01-20 11:04:25.571690,987370015,0,0,0,0,0,42.85,0.16,0,0,0.5,0.0003701129,0.01875318,0.05821524
288569,2023-01-20 11:04:25.671696,987470017,0,0,0,0,0,42.72,0.16,0,0,0.5,0.0006186777,0.02081259,0.06903559
288603,2023-01-20 11:04:25.771704,987570020,0,0,0,0,0,42.59,0.16,0,0,0.5,0.0004067896,0.01410533,0.05137149
288638,2023-01-20 11:04:25.871677,987670012,0,0,0,0,0,42.45,0.16,0,0,0.5,0.0008124832,0.03626905,0.1011782
288671,2023-01-20 11:04:25.971658,987770020,0,0,0,0,0,42.32,0.16,0,0,0.5,0.0006515015,0.02634297,0.07393281
288704,2023-01-20 11:04:26.071656,987870008,0,0,0,0,0,42.19,0.16,0,0,0.5,0.0006274099,0.03303307,0.09687192
288733,2023-01-20 11:04:26.171685,987970012,0,0,0,0,0,42.06,0.16,0,0,0.5,0.0003418716,0.02221309,0.07018328
288767,2023-01-20 11:04:26.271706,988070020,0,0,0,0,0,41.92,0.16,0,0,0.5,0.0003372979,0.02110007,0.07391056
288797,2023-01-20 11:04:26.371703,988170008,0,0,0,0,0,41.79,0.16,0,0,0.5,0.0003845305,0.01458352,0.0556278
288832,2023-01-20 11:04:26.471707,988270018,0,0,0,0,0,41.66,0.16,0,0,0.5,0.0006766536,0.01569145,0.05883145
288862,2023-01-20 11:04:26.571716,988370039,0,0,0,0,0,41.53,0.16,0,0,0.5,0.0003462328,0.01040505,0.04692879
288895,2023-01-20 11:04:26.671706,988470024,0,0,0,0,0,41.4,0.16,0,0,0.5,0.0002697249,0.0121973,0.04736154
288927,2023-01-20 11:04:26.771710,988570017,0,0,0,0,0,41.26,0.16,0,0,0.5,0.0003444752,0.00951633,0.03450054
288961,2023-01-20 11:04:26.871680,988670021,0,0,0,0,0,41.12,0.16,0,0,0.5,0.0005490768,0.01944446,0.04991952
288993,2023-01-20 11:04:26.971617,988770008,0,0,0,0,0,40.96,0.16,0,0,0.5,0.0004423312,0.01175259,0.02874488
289026,2023-01-20 11:04:27.071635,988870011,0,0,0,0,0,40.8,0.16,0,0,0.5,0.0004623512,0.01852341,0.04662792
289056,2023-01-20 11:04:27.171686,988970021,0,0,0,0,0,40.64,0.16,0,0,0.5,0.0002441665,0.01098989,0.03265207
289090,2023-01-20 11:04:27.271680,989070008,0,0,0,0,0,40.49,0.16,0,0,0.5,0.0008873524,0.03881774,0.09585644
289120,2023-01-20 11:04:27.371703,989170038,0,0,0,0,0,40.32,0.16,0,0,0.5,0.0005924449,0.02375091,0.06528685
289155,2023-01-20 11:04:27.471689,989270021,0,0,0,0,0,40.14,0.16,0,0,0.5,0.000695647,0.02604464,0.07255011
289185,2023-01-20 11:04:27.571691,989370015,0,0,0,0,0,39.98,0.16,0,0,0.5,0.0005587084,0.01575434,0.04387067
289219,2023-01-20 11:04:27.671685,989470008,0,0,0,0,0,39.8,0.16,0,0,0.5,0.0003642467,0.01193072,0.03596628
