LineNo,UTC_Approx,TimeUS,Id,Pri,Total,Free,Name
90807,2023-01-20 10:54:26.278413,386826268,15,59,1912,392,log_io
90839,2023-01-20 10:54:26.380204,386928052,16,181,1360,720,SPI1
90872,2023-01-20 10:54:26.480253,387028062,255,255,1536,1264,ISR
90902,2023-01-20 10:54:26.580276,387128037,0,182,7168,5368,ArduCopter
90939,2023-01-20 10:54:26.681343,387229125,1,1,352,144,idle
90969,2023-01-20 10:54:26.781300,387329119,2,60,1104,768,UART_RX
91002,2023-01-20 10:54:26.881362,387429214,3,60,656,400,OTG1
91034,2023-01-20 10:54:26.982418,387530301,4,183,1360,1016,monitor
91069,2023-01-20 10:54:27.082402,387630214,5,181,1872,1488,timer
91102,2023-01-20 10:54:27.183534,387731252,6,181,848,592,rcout
91134,2023-01-20 10:54:27.285382,387833100,7,177,1360,912,rcin
91166,2023-01-20 10:54:27.385356,387933092,8,58,2384,1456,io
91198,2023-01-20 10:54:27.478636,388034152,9,59,1360,824,storage
91230,2023-01-20 10:54:27.569701,388134223,10,60,656,248,UART3
91266,2023-01-20 10:54:27.675140,388235260,11,60,656,264,UART4
91297,2023-01-20 10:54:27.786066,388335264,12,60,656,264,UART5
91329,2023-01-20 10:54:27.880689,388436500,13,176,1360,856,I2C0
91362,2023-01-20 10:54:27.972905,388537843,14,59,1616,896,OSD
91396,2023-01-20 10:54:28.071637,388639258,15,59,1912,392,log_io
91429,2023-01-20 10:54:28.172845,388740468,16,181,1360,720,SPI1
91461,2023-01-20 10:54:28.272877,388840496,255,255,1536,1264,ISR
91493,2023-01-20 10:54:28.373876,388941489,0,182,7168,5368,ArduCopter
91525,2023-01-20 10:54:28.473913,389041538,1,1,352,144,idle
91556,2023-01-20 10:54:28.575043,389142686,2,60,1104,768,UART_RX
91592,2023-01-20 10:54:28.675050,389242692,3,60,656,400,OTG1
91623,2023-01-20 10:54:28.776190,389343826,4,183,1360,1016,monitor
91657,2023-01-20 10:54:28.877561,389445278,5,181,1872,1488,timer
91690,2023-01-20 10:54:28.977399,389545224,6,181,848,592,rcout
91724,2023-01-20 10:54:29.077358,389645168,7,177,1360,912,rcin
91757,2023-01-20 10:54:29.177394,389745153,8,58,2384,1456,io
91789,2023-01-20 10:54:29.277523,389845267,9,59,1360,824,storage
91821,2023-01-20 10:54:29.378541,389946279,10,60,656,248,UART3
91853,2023-01-20 10:54:29.479983,390047735,11,60,656,264,UART4
91884,2023-01-20 10:54:29.580101,390147872,12,60,656,264,UART5
91921,2023-01-20 10:54:29.681050,390248858,13,176,1360,856,I2C0
91952,2023-01-20 10:54:29.781078,390348929,14,59,1616,896,OSD
91985,2023-01-20 10:54:29.882370,390450227,15,59,1912,392,log_io
92017,2023-01-20 10:54:29.982405,390550260,16,181,1360,720,SPI1
92052,2023-01-20 10:54:30.083443,390651254,255,255,1536,1264,ISR
92084,2023-01-20 10:54:30.185258,390753016,0,182,7168,5368,ArduCopter
92117,2023-01-20 10:54:30.285180,390852960,1,1,352,144,idle
92148,2023-01-20 10:54:30.385138,390952953,2,60,1104,768,UART_RX
92181,2023-01-20 10:54:30.486209,391053998,3,60,656,400,OTG1
92211,2023-01-20 10:54:30.586326,391154078,4,183,1360,1016,monitor
92248,2023-01-20 10:54:30.687350,391255128,5,181,1872,1488,timer
92278,2023-01-20 10:54:30.787477,391355291,6,181,848,592,rcout
92311,2023-01-20 10:54:30.887370,391455204,7,177,1360,912,rcin
92343,2023-01-20 10:54:30.987424,391555276,8,58,2384,1456,io
92378,2023-01-20 10:54:31.088454,391656259,9,59,1360,824,storage
92410,2023-01-20 10:54:31.188601,391756351,10,60,656,248,UART3
92443,2023-01-20 10:54:31.289927,391857669,11,60,656,264,UART4
92474,2023-01-20 10:54:31.389907,391957646,12,60,656,264,UART5
92508,2023-01-20 10:54:31.490925,392058661,13,176,1360,856,I2C0
92538,2023-01-20 10:54:31.590939,392158672,14,59,1616,896,OSD
92575,2023-01-20 10:54:31.692404,392260143,15,59,1912,392,log_io
92605,2023-01-20 10:54:31.792477,392360224,16,181,1360,720,SPI1
92639,2023-01-20 10:54:31.893450,392461245,255,255,1536,1264,ISR
92671,2023-01-20 10:54:31.993436,392561283,0,182,7168,5368,ArduCopter
92709,2023-01-20 10:54:32.094886,392662722,1,1,352,144,idle
92741,2023-01-20 10:54:32.195000,392762822,2,60,1104,768,UART_RX
92774,2023-01-20 10:54:32.296004,392863834,3,60,656,400,OTG1
92807,2023-01-20 10:54:32.397720,392965561,4,183,1360,1016,monitor
92840,2023-01-20 10:54:32.498833,393066630,5,181,1872,1488,timer
92897,2023-01-20 10:54:32.608704,393176458,6,181,848,592,rcout
92929,2023-01-20 10:54:32.701525,393269311,7,177,1360,912,rcin
92962,2023-01-20 10:54:32.802621,393370441,8,58,2384,1456,io
92992,2023-01-20 10:54:32.902595,393470451,9,59,1360,824,storage
93029,2023-01-20 10:54:33.003594,393571485,10,60,656,248,UART3
93061,2023-01-20 10:54:33.104791,393672645,11,60,656,264,UART4
93094,2023-01-20 10:54:33.204871,393772689,12,60,656,264,UART5
93125,2023-01-20 10:54:33.305915,393873694,13,176,1360,856,I2C0
93158,2023-01-20 10:54:33.407405,393975148,14,59,1616,896,OSD
93188,2023-01-20 10:54:33.508502,394076245,15,59,1912,392,log_io
93223,2023-01-20 10:54:33.611101,394178845,16,181,1360,720,SPI1
93255,2023-01-20 10:54:33.710187,394277931,255,255,1536,1264,ISR
93288,2023-01-20 10:54:33.811130,394378880,0,182,7168,5368,ArduCopter
93320,2023-01-20 10:54:33.910170,394477971,1,1,352,144,idle
93359,2023-01-20 10:54:34.012380,394580226,2,60,1104,768,UART_RX
93391,2023-01-20 10:54:34.112379,394680217,3,60,656,400,OTG1
93424,2023-01-20 10:54:34.213458,394781283,4,183,1360,1016,monitor
93455,2023-01-20 10:54:34.314872,394882651,5,181,1872,1488,timer
93488,2023-01-20 10:54:34.415926,394983666,6,181,848,592,rcout
93518,2023-01-20 10:54:34.520334,395088075,7,177,1360,912,rcin
93553,2023-01-20 10:54:34.622685,395190428,8,58,2384,1456,io
93586,2023-01-20 10:54:34.723737,395291483,9,59,1360,824,storage
93618,2023-01-20 10:54:34.824869,395392636,10,60,656,248,UART3
93649,2023-01-20 10:54:34.924784,395492625,11,60,656,264,UART4
93685,2023-01-20 10:54:35.024759,395592646,12,60,656,264,UART5
93718,2023-01-20 10:54:35.125837,395693685,13,176,1360,856,I2C0
93750,2023-01-20 10:54:35.227441,395795250,14,59,1616,896,OSD
93782,2023-01-20 10:54:35.327379,395895151,15,59,1912,392,log_io
93814,2023-01-20 10:54:35.428516,395996275,16,181,1360,720,SPI1
93845,2023-01-20 10:54:35.528659,396096468,255,255,1536,1264,ISR
93879,2023-01-20 10:54:35.629790,396197631,0,182,7168,5368,ArduCopter
93912,2023-01-20 10:54:35.730860,396298689,1,1,352,144,idle
93944,2023-01-20 10:54:35.830882,396398708,2,60,1104,768,UART_RX
93976,2023-01-20 10:54:35.932372,396500217,3,60,656,400,OTG1
94011,2023-01-20 10:54:36.029460,396600226,4,183,1360,1016,monitor
94045,2023-01-20 10:54:36.121399,396701239,5,181,1872,1488,timer
94077,2023-01-20 10:54:36.214122,396801719,6,181,848,592,rcout
94109,2023-01-20 10:54:36.317689,396905290,7,177,1360,912,rcin
94142,2023-01-20 10:54:36.419111,397006712,8,58,2384,1456,io
94173,2023-01-20 10:54:36.518756,397106340,9,59,1360,824,storage
94208,2023-01-20 10:54:36.618765,397206338,10,60,656,248,UART3
94240,2023-01-20 10:54:36.720191,397307774,11,60,656,264,UART4
94272,2023-01-20 10:54:36.820123,397407728,12,60,656,264,UART5
94304,2023-01-20 10:54:36.921177,397508852,13,176,1360,856,I2C0
94340,2023-01-20 10:54:37.022503,397610228,14,59,1616,896,OSD
94372,2023-01-20 10:54:37.122438,397710146,15,59,1912,392,log_io
94405,2023-01-20 10:54:37.223560,397811252,16,181,1360,720,SPI1
94436,2023-01-20 10:54:37.323609,397911292,255,255,1536,1264,ISR
94469,2023-01-20 10:54:37.424950,398012629,0,182,7168,5368,ArduCopter
94499,2023-01-20 10:54:37.525997,398113682,1,1,352,144,idle
94535,2023-01-20 10:54:37.627888,398215578,2,60,1104,768,UART_RX
94566,2023-01-20 10:54:37.728263,398315952,3,60,656,400,OTG1
94599,2023-01-20 10:54:37.828933,398416641,4,183,1360,1016,monitor
94630,2023-01-20 10:54:37.928867,398516639,5,181,1872,1488,timer
94666,2023-01-20 10:54:38.028886,398616676,6,181,848,592,rcout
94698,2023-01-20 10:54:38.128990,398716685,7,177,1360,912,rcin
94732,2023-01-20 10:54:38.230258,398817908,8,58,2384,1456,io
94763,2023-01-20 10:54:38.329942,398917668,9,59,1360,824,storage
94796,2023-01-20 10:54:38.430917,399018690,10,60,656,248,UART3
94826,2023-01-20 10:54:38.530967,399118721,11,60,656,264,UART4
94862,2023-01-20 10:54:38.630994,399218737,12,60,656,264,UART5
94893,2023-01-20 10:54:38.731225,399318973,13,176,1360,856,I2C0
94926,2023-01-20 10:54:38.832639,399420414,14,59,1616,896,OSD
94959,2023-01-20 10:54:38.933604,399521452,15,59,1912,392,log_io
94995,2023-01-20 10:54:39.033594,399621465,16,181,1360,720,SPI1
95027,2023-01-20 10:54:39.134861,399722658,255,255,1536,1264,ISR
95060,2023-01-20 10:54:39.235921,399823684,0,182,7168,5368,ArduCopter
95091,2023-01-20 10:54:39.337342,399925143,1,1,352,144,idle
95124,2023-01-20 10:54:39.437412,400025222,2,60,1104,768,UART_RX
95154,2023-01-20 10:54:39.538469,400126239,3,60,656,400,OTG1
95190,2023-01-20 10:54:39.638519,400226264,4,183,1360,1016,monitor
95221,2023-01-20 10:54:39.738536,400326279,5,181,1872,1488,timer
95254,2023-01-20 10:54:39.838750,400426513,6,181,848,592,rcout
95285,2023-01-20 10:54:39.940265,400528084,7,177,1360,912,rcin
95321,2023-01-20 10:54:40.041240,400629085,8,58,2384,1456,io
95353,2023-01-20 10:54:40.141289,400729116,9,59,1360,824,storage
95386,2023-01-20 10:54:40.242345,400830146,10,60,656,248,UART3
95418,2023-01-20 10:54:40.343473,400931237,11,60,656,264,UART4
95451,2023-01-20 10:54:40.443522,401031267,12,60,656,264,UART5
95482,2023-01-20 10:54:40.545380,401133126,13,176,1360,856,I2C0
95517,2023-01-20 10:54:40.645331,401233096,14,59,1616,896,OSD
95549,2023-01-20 10:54:40.745441,401333244,15,59,1912,392,log_io
95581,2023-01-20 10:54:40.846312,401434157,16,181,1360,720,SPI1
95613,2023-01-20 10:54:40.947358,401535248,255,255,1536,1264,ISR
95650,2023-01-20 10:54:41.048381,401636272,0,182,7168,5368,ArduCopter
95683,2023-01-20 10:54:41.148429,401736274,1,1,352,144,idle
95715,2023-01-20 10:54:41.248482,401836291,2,60,1104,768,UART_RX
95747,2023-01-20 10:54:41.349883,401937669,3,60,656,400,OTG1
95779,2023-01-20 10:54:41.449881,402037673,4,183,1360,1016,monitor
95811,2023-01-20 10:54:41.550885,402138713,5,181,1872,1488,timer
95895,2023-01-20 10:54:41.650944,402238783,6,181,848,592,rcout
95927,2023-01-20 10:54:41.752711,402340538,7,177,1360,912,rcin
95959,2023-01-20 10:54:41.853730,402441562,8,58,2384,1456,io
95992,2023-01-20 10:54:41.954804,402542655,9,59,1360,824,storage
96026,2023-01-20 10:54:42.054811,402642640,10,60,656,248,UART3
96059,2023-01-20 10:54:42.154871,402742646,11,60,656,264,UART4
96091,2023-01-20 10:54:42.254942,402842698,12,60,656,264,UART5
96123,2023-01-20 10:54:42.355927,402943694,13,176,1360,856,I2C0
96155,2023-01-20 10:54:42.455978,403043743,14,59,1616,896,OSD
96186,2023-01-20 10:54:42.557527,403145280,15,59,1912,392,log_io
96222,2023-01-20 10:54:42.658481,403246249,16,181,1360,720,SPI1
96254,2023-01-20 10:54:42.758464,403346266,255,255,1536,1264,ISR
96286,2023-01-20 10:54:42.858536,403446365,0,182,7168,5368,ArduCopter
96319,2023-01-20 10:54:42.959921,403547774,1,1,352,144,idle
96353,2023-01-20 10:54:43.061021,403648857,2,60,1104,768,UART_RX
96386,2023-01-20 10:54:43.162505,403750298,3,60,656,400,OTG1
96419,2023-01-20 10:54:43.263887,403851654,4,183,1360,1016,monitor
96450,2023-01-20 10:54:43.365175,403952926,5,181,1872,1488,timer
96483,2023-01-20 10:54:43.466228,404054012,6,181,848,592,rcout
96513,2023-01-20 10:54:43.567403,404155246,7,177,1360,912,rcin
96549,2023-01-20 10:54:43.668429,404256252,8,58,2384,1456,io
96580,2023-01-20 10:54:43.769883,404357649,9,59,1360,824,storage
96613,2023-01-20 10:54:43.869863,404457649,10,60,656,248,UART3
96647,2023-01-20 10:54:43.970828,404558668,11,60,656,264,UART4
96683,2023-01-20 10:54:44.070821,404658681,12,60,656,264,UART5
96715,2023-01-20 10:54:44.171110,404758975,13,176,1360,856,I2C0
96748,2023-01-20 10:54:44.272389,404860213,14,59,1616,896,OSD
96779,2023-01-20 10:54:44.372391,404960155,15,59,1912,392,log_io
96812,2023-01-20 10:54:44.473516,405061275,16,181,1360,720,SPI1
96845,2023-01-20 10:54:44.575055,405162830,255,255,1536,1264,ISR
96881,2023-01-20 10:54:44.676025,405263819,0,182,7168,5368,ArduCopter
96913,2023-01-20 10:54:44.776010,405363824,1,1,352,144,idle
96948,2023-01-20 10:54:44.877741,405465568,2,60,1104,768,UART_RX
96982,2023-01-20 10:54:44.977730,405565568,3,60,656,400,OTG1
97015,2023-01-20 10:54:45.078844,405666638,4,183,1360,1016,monitor
97069,2023-01-20 10:54:45.180540,405768274,5,181,1872,1488,timer
97102,2023-01-20 10:54:45.273297,405868288,6,181,848,592,rcout
97134,2023-01-20 10:54:45.366214,405970419,7,177,1360,912,rcin
97166,2023-01-20 10:54:45.466661,406074240,8,58,2384,1456,io
97199,2023-01-20 10:54:45.568595,406176210,9,59,1360,824,storage
97233,2023-01-20 10:54:45.668663,406276266,10,60,656,248,UART3
97264,2023-01-20 10:54:45.768348,406375918,11,60,656,264,UART4
97296,2023-01-20 10:54:45.878096,406477962,12,60,656,264,UART5
97331,2023-01-20 10:54:45.990155,406578982,13,176,1360,856,I2C0
97365,2023-01-20 10:54:46.083953,406680150,14,59,1616,896,OSD
97396,2023-01-20 10:54:46.174912,406780146,15,59,1912,392,log_io
97429,2023-01-20 10:54:46.273576,406881265,16,181,1360,720,SPI1
97460,2023-01-20 10:54:46.374978,406982615,255,255,1536,1264,ISR
97493,2023-01-20 10:54:46.483278,407082623,0,182,7168,5368,ArduCopter
97526,2023-01-20 10:54:46.595548,407183733,1,1,352,144,idle
97560,2023-01-20 10:54:46.688670,407285256,2,60,1104,768,UART_RX
97591,2023-01-20 10:54:46.779619,407385276,3,60,656,400,OTG1
97624,2023-01-20 10:54:46.878536,407486227,4,183,1360,1016,monitor
97659,2023-01-20 10:54:46.978614,407586307,5,181,1872,1488,timer
97693,2023-01-20 10:54:47.080015,407687708,6,181,848,592,rcout
97724,2023-01-20 10:54:47.180243,407787936,7,177,1360,912,rcin
97757,2023-01-20 10:54:47.280038,407887746,8,58,2384,1456,io
97788,2023-01-20 10:54:47.380174,407987901,9,59,1360,824,storage
97820,2023-01-20 10:54:47.480339,408088062,10,60,656,248,UART3
97853,2023-01-20 10:54:47.581271,408188985,11,60,656,264,UART4
97888,2023-01-20 10:54:47.682753,408290442,12,60,656,264,UART5
97918,2023-01-20 10:54:47.782825,408390486,13,176,1360,856,I2C0
97951,2023-01-20 10:54:47.883774,408491470,14,59,1616,896,OSD
97985,2023-01-20 10:54:47.983903,408591646,15,59,1912,392,log_io
98020,2023-01-20 10:54:48.084909,408692659,16,181,1360,720,SPI1
98050,2023-01-20 10:54:48.184900,408792648,255,255,1536,1264,ISR
98084,2023-01-20 10:54:48.286033,408893777,0,182,7168,5368,ArduCopter
98114,2023-01-20 10:54:48.387526,408995264,1,1,352,144,idle
98147,2023-01-20 10:54:48.487536,409095209,2,60,1104,768,UART_RX
98179,2023-01-20 10:54:48.588605,409196204,3,60,656,400,OTG1
98214,2023-01-20 10:54:48.688518,409296225,4,183,1360,1016,monitor
98244,2023-01-20 10:54:48.788394,409396233,5,181,1872,1488,timer
98279,2023-01-20 10:54:48.889777,409497651,6,181,848,592,rcout
98313,2023-01-20 10:54:48.989748,409597645,7,177,1360,912,rcin
98349,2023-01-20 10:54:49.089821,409697649,8,58,2384,1456,io
98379,2023-01-20 10:54:49.189959,409797709,9,59,1360,824,storage
98413,2023-01-20 10:54:49.290923,409898666,10,60,656,248,UART3
98443,2023-01-20 10:54:49.390917,409998662,11,60,656,264,UART4
98476,2023-01-20 10:54:49.490956,410098704,12,60,656,264,UART5
98508,2023-01-20 10:54:49.592456,410200207,13,176,1360,856,I2C0
98543,2023-01-20 10:54:49.692466,410300215,14,59,1616,896,OSD
98573,2023-01-20 10:54:49.792490,410400237,15,59,1912,392,log_io
98606,2023-01-20 10:54:49.893485,410501280,16,181,1360,720,SPI1
98640,2023-01-20 10:54:49.997410,410605259,255,255,1536,1264,ISR
98675,2023-01-20 10:54:50.098453,410706300,0,182,7168,5368,ArduCopter
98707,2023-01-20 10:54:50.200281,410808125,1,1,352,144,idle
98739,2023-01-20 10:54:50.301055,410908852,2,60,1104,768,UART_RX
98771,2023-01-20 10:54:50.401361,411009112,3,60,656,400,OTG1
98802,2023-01-20 10:54:50.502460,411110211,4,183,1360,1016,monitor
98838,2023-01-20 10:54:50.602459,411210210,5,181,1872,1488,timer
98869,2023-01-20 10:54:50.703460,411311258,6,181,848,592,rcout
98902,2023-01-20 10:54:50.803455,411411298,7,177,1360,912,rcin
98932,2023-01-20 10:54:50.904774,411512623,8,58,2384,1456,io
98969,2023-01-20 10:54:51.004809,411612661,9,59,1360,824,storage
99001,2023-01-20 10:54:51.104848,411712645,10,60,656,248,UART3
99035,2023-01-20 10:54:51.205225,411812972,11,60,656,264,UART4
99066,2023-01-20 10:54:51.306302,411914107,12,60,656,264,UART5
99099,2023-01-20 10:54:51.405835,412013691,13,176,1360,856,I2C0
99129,2023-01-20 10:54:51.507832,412115632,14,59,1616,896,OSD
99166,2023-01-20 10:54:51.609886,412217635,15,59,1912,392,log_io
99197,2023-01-20 10:54:51.711234,412318980,16,181,1360,720,SPI1
99230,2023-01-20 10:54:51.811276,412419025,255,255,1536,1264,ISR
99260,2023-01-20 10:54:51.912612,412520416,0,182,7168,5368,ArduCopter
99297,2023-01-20 10:54:52.013624,412621475,1,1,352,144,idle
99329,2023-01-20 10:54:52.113624,412721474,2,60,1104,768,UART_RX
99362,2023-01-20 10:54:52.212896,412820738,3,60,656,400,OTG1
99393,2023-01-20 10:54:52.314849,412922640,4,183,1360,1016,monitor
99426,2023-01-20 10:54:52.414892,413022640,5,181,1872,1488,timer
99456,2023-01-20 10:54:52.514943,413122692,6,181,848,592,rcout
99492,2023-01-20 10:54:52.614896,413222652,7,177,1360,912,rcin
99523,2023-01-20 10:54:52.714918,413322723,8,58,2384,1456,io
99556,2023-01-20 10:54:52.815891,413423738,9,59,1360,824,storage
99586,2023-01-20 10:54:52.917378,413525229,10,60,656,248,UART3
99623,2023-01-20 10:54:53.017359,413625205,11,60,656,264,UART4
99655,2023-01-20 10:54:53.117361,413725154,12,60,656,264,UART5
99688,2023-01-20 10:54:53.217501,413825260,13,176,1360,856,I2C0
99719,2023-01-20 10:54:53.318444,413926253,14,59,1616,896,OSD
99753,2023-01-20 10:54:53.420199,414028036,15,59,1912,392,log_io
99783,2023-01-20 10:54:53.520272,414128050,16,181,1360,720,SPI1
99819,2023-01-20 10:54:53.621419,414229150,255,255,1536,1264,ISR
