LineNo,UTC_Approx,TimeUS,LiftMax,BatVolt,ThLimit,ThrAvMx,FailFlags
262274,2023-01-20 11:03:05.532567,907170901,0.7503535,0.8384132,1,0.3813888,2
262307,2023-01-20 11:03:05.632557,907270878,0.7502635,0.8383507,1,0.3886473,2
262337,2023-01-20 11:03:05.732558,907370882,0.7501979,0.8383051,1,0.3784811,2
262371,2023-01-20 11:03:05.832536,907470871,0.7502288,0.8383266,1,0.3765793,2
262404,2023-01-20 11:03:05.932506,907570867,0.7501787,0.8382918,1,0.385171,2
262439,2023-01-20 11:03:06.032569,907670942,0.7500902,0.8382303,1,0.3761891,2
262469,2023-01-20 11:03:06.132528,907770882,0.7500877,0.8382286,1,0.3847078,2
262503,2023-01-20 11:03:06.232546,907870884,0.7500106,0.8381751,1,0.3681445,2
262533,2023-01-20 11:03:06.332564,907970894,0.7500257,0.8381856,1,0.3664298,2
262567,2023-01-20 11:03:06.432547,908070873,0.7499517,0.8381341,1,0.35325,2
262599,2023-01-20 11:03:06.532585,908170915,0.749944,0.8381288,1,0.3602274,2
262633,2023-01-20 11:03:06.632565,908270898,0.7499667,0.8381446,1,0.3452419,2
262663,2023-01-20 11:03:06.732607,908370942,0.7499583,0.8381387,1,0.3412546,2
262696,2023-01-20 11:03:06.832551,908470898,0.7499487,0.838132,1,0.3539546,2
262729,2023-01-20 11:03:06.932500,908570875,0.7498453,0.8380603,1,0.34288,2
262764,2023-01-20 11:03:07.032519,908670906,0.749857,0.8380684,1,0.3267131,2
262795,2023-01-20 11:03:07.132521,908770883,0.7499171,0.8381101,1,0.3201639,2
262829,2023-01-20 11:03:07.232536,908870893,0.7499127,0.838107,1,0.30982,2
262859,2023-01-20 11:03:07.332545,908970938,0.7499409,0.8381267,1,0.3369784,2
262892,2023-01-20 11:03:07.432478,909070881,0.7498573,0.8380685,1,0.3210132,2
262924,2023-01-20 11:03:07.532552,909170913,0.7498727,0.8380793,1,0.3124389,2
262957,2023-01-20 11:03:07.632561,909270896,0.7500187,0.8381807,1,0.3175595,2
262987,2023-01-20 11:03:07.732561,909370900,0.7500274,0.8381867,1,0.3139628,2
263021,2023-01-20 11:03:07.832524,909470882,0.7500702,0.8382165,1,0.3101583,2
263054,2023-01-20 11:03:07.932478,909570884,0.7501876,0.838298,1,0.3170358,2
263089,2023-01-20 11:03:08.032528,909670951,0.7502357,0.8383314,1,0.3160533,2
263119,2023-01-20 11:03:08.132501,909770879,0.7501947,0.838303,1,0.3140563,2
263153,2023-01-20 11:03:08.232544,909870889,0.7502493,0.8383408,1,0.3186953,2
263183,2023-01-20 11:03:08.332556,909970891,0.7502739,0.8383579,1,0.318219,2
263217,2023-01-20 11:03:08.432565,910070894,0.7503784,0.8384305,1,0.3313379,2
263249,2023-01-20 11:03:08.532572,910170902,0.7504243,0.8384624,1,0.3432709,2
263282,2023-01-20 11:03:08.632596,910270926,0.7504786,0.8385001,1,0.3392552,2
263312,2023-01-20 11:03:08.732562,910370890,0.750537,0.8385407,1,0.3418954,2
263345,2023-01-20 11:03:08.832538,910470874,0.750577,0.8385684,1,0.344116,2
263380,2023-01-20 11:03:08.932502,910570868,0.7505528,0.8385516,1,0.3415421,2
263415,2023-01-20 11:03:09.032539,910670918,0.7505532,0.8385519,1,0.3462488,2
263446,2023-01-20 11:03:09.132516,910770871,0.7505065,0.8385195,1,0.3469562,2
263480,2023-01-20 11:03:09.232554,910870891,0.7505022,0.8385165,1,0.3430997,2
263511,2023-01-20 11:03:09.332616,910970951,0.750516,0.8385261,1,0.3554786,2
263544,2023-01-20 11:03:09.432543,911070876,0.750526,0.838533,1,0.3590271,2
263576,2023-01-20 11:03:09.532564,911170896,0.7505426,0.8385445,1,0.3601561,2
263609,2023-01-20 11:03:09.632567,911270899,0.7505469,0.8385475,1,0.3608977,2
263639,2023-01-20 11:03:09.732562,911370897,0.7504902,0.8385081,1,0.3543251,2
263672,2023-01-20 11:03:09.832529,911470880,0.75046,0.8384872,1,0.3582223,2
263708,2023-01-20 11:03:09.932531,911570926,0.750409,0.8384517,1,0.3643958,2
263744,2023-01-20 11:03:10.032500,911670910,0.7503779,0.8384302,1,0.367564,2
263775,2023-01-20 11:03:10.132504,911770867,0.7504123,0.8384541,1,0.3754949,2
263809,2023-01-20 11:03:10.232550,911870883,0.7503757,0.8384286,1,0.3763089,2
263839,2023-01-20 11:03:10.332551,911970888,0.7503976,0.8384438,1,0.3786756,2
263872,2023-01-20 11:03:10.432535,912070871,0.7504213,0.8384603,1,0.3789504,2
263904,2023-01-20 11:03:10.532591,912170915,0.7503648,0.838421,1,0.3688175,2
263937,2023-01-20 11:03:10.632613,912270931,0.7503689,0.8384239,1,0.3734982,2
263967,2023-01-20 11:03:10.732561,912370884,0.7503689,0.8384239,1,0.3738302,2
264000,2023-01-20 11:03:10.829582,912470842,0.7503142,0.8383859,1,0.3709911,2
264033,2023-01-20 11:03:10.920587,912570868,0.7502785,0.8383611,1,0.3706479,2
264068,2023-01-20 11:03:11.014149,912670899,0.7502613,0.8383492,1,0.378953,2
264099,2023-01-20 11:03:11.125125,912770869,0.7502331,0.8383296,1,0.3796999,2
264133,2023-01-20 11:03:11.229661,912870931,0.7501938,0.8383023,1,0.3896154,2
264163,2023-01-20 11:03:11.320570,912970884,0.7501644,0.8382819,1,0.3770987,2
264196,2023-01-20 11:03:11.412679,913070896,0.7501694,0.8382853,1,0.3816842,2
264228,2023-01-20 11:03:11.512691,913170906,0.7501054,0.8382409,1,0.3756322,2
264261,2023-01-20 11:03:11.612678,913270888,0.7501059,0.8382413,1,0.3764057,2
264291,2023-01-20 11:03:11.712718,913370897,0.7501106,0.8382445,1,0.3785077,2
264324,2023-01-20 11:03:11.812724,913470884,0.7500506,0.8382028,1,0.3897734,2
264357,2023-01-20 11:03:11.912701,913570922,0.7500339,0.8381913,1,0.3789169,2
264392,2023-01-20 11:03:12.012644,913670920,0.7500367,0.8381932,1,0.3775557,2
264423,2023-01-20 11:03:12.112595,913770876,0.7500243,0.8381846,1,0.3816533,2
264457,2023-01-20 11:03:12.212600,913870884,0.7499812,0.8381546,1,0.3737909,2
264487,2023-01-20 11:03:12.312625,913970896,0.7499799,0.8381537,1,0.3702868,2
264520,2023-01-20 11:03:12.412604,914070868,0.7499802,0.8381539,1,0.3683528,2
264552,2023-01-20 11:03:12.512646,914170949,0.7499122,0.8381067,1,0.3720964,2
264585,2023-01-20 11:03:12.612561,914270897,0.7498249,0.8380461,1,0.3697609,2
264615,2023-01-20 11:03:12.712561,914370888,0.7497699,0.8380079,1,0.371892,2
264648,2023-01-20 11:03:12.812559,914470872,0.7497358,0.8379841,1,0.3673671,2
264682,2023-01-20 11:03:12.912605,914570869,0.7497363,0.8379845,1,0.3803824,2
264717,2023-01-20 11:03:13.012671,914670903,0.7497384,0.8379859,1,0.3762859,2
264748,2023-01-20 11:03:13.112580,914770886,0.7496492,0.837924,1,0.3713891,2
264782,2023-01-20 11:03:13.212554,914870927,0.7496539,0.8379273,1,0.3757195,2
264812,2023-01-20 11:03:13.312505,914970900,0.7496044,0.8378929,1,0.3753979,2
264845,2023-01-20 11:03:13.412464,915070874,0.7495664,0.8378665,1,0.374965,2
264877,2023-01-20 11:03:13.512518,915170904,0.749559,0.8378614,1,0.3868161,2
264915,2023-01-20 11:03:13.612527,915270892,0.7495406,0.8378485,1,0.3816138,2
264945,2023-01-20 11:03:13.712527,915370889,0.7494892,0.8378128,1,0.3731439,2
264978,2023-01-20 11:03:13.812512,915470876,0.7495358,0.8378452,1,0.3723712,2
265013,2023-01-20 11:03:13.912469,915570869,0.7495018,0.8378216,1,0.3792337,2
265048,2023-01-20 11:03:14.012491,915670922,0.7494694,0.8377991,1,0.3731357,2
265079,2023-01-20 11:03:14.112503,915770932,0.7494385,0.8377776,1,0.3742719,2
265113,2023-01-20 11:03:14.212486,915870910,0.7494306,0.8377721,1,0.4026122,2
265143,2023-01-20 11:03:14.312513,915970907,0.7493497,0.8377159,1,0.4143064,2
265177,2023-01-20 11:03:14.412539,916070909,0.7492782,0.8376662,1,0.4405921,2
265209,2023-01-20 11:03:14.512532,916170919,0.7492781,0.8376662,1,0.4491886,2
265242,2023-01-20 11:03:14.612504,916270903,0.7492277,0.8376311,1,0.4264247,2
265272,2023-01-20 11:03:14.712533,916370914,0.7493039,0.837684,1,0.4209212,2
265305,2023-01-20 11:03:14.812523,916470892,0.7492836,0.83767,1,0.4114656,2
265338,2023-01-20 11:03:14.912493,916570889,0.7492367,0.8376374,1,0.4080598,2
265373,2023-01-20 11:03:15.012500,916670920,0.7491493,0.8375766,1,0.3918087,2
265404,2023-01-20 11:03:15.112511,916770937,0.7490892,0.8375348,1,0.3853582,2
265438,2023-01-20 11:03:15.212497,916870925,0.749018,0.8374853,1,0.3824078,2
265468,2023-01-20 11:03:15.312508,916970909,0.7489507,0.8374386,1,0.3781541,2
265501,2023-01-20 11:03:15.412558,917070935,0.7488607,0.837376,1,0.3780118,2
265533,2023-01-20 11:03:15.512550,917170931,0.7488051,0.8373374,1,0.3788437,2
265566,2023-01-20 11:03:15.612516,917270899,0.7487422,0.8372936,1,0.3759155,2
265596,2023-01-20 11:03:15.712523,917370899,0.7487183,0.8372771,1,0.3666957,2
265629,2023-01-20 11:03:15.812515,917470888,0.74873,0.8372852,1,0.3646017,2
265662,2023-01-20 11:03:15.912497,917570891,0.748705,0.8372678,1,0.367602,2
265697,2023-01-20 11:03:16.012495,917670910,0.748673,0.8372455,1,0.3733713,2
265727,2023-01-20 11:03:16.112505,917770934,0.7486526,0.8372314,1,0.3730474,2
265761,2023-01-20 11:03:16.212475,917870912,0.7486463,0.8372269,1,0.3770426,2
265791,2023-01-20 11:03:16.312499,917970900,0.7486051,0.8371984,1,0.3736364,2
265824,2023-01-20 11:03:16.412561,918070932,0.7485772,0.8371789,1,0.3710671,2
265856,2023-01-20 11:03:16.512537,918170916,0.7485429,0.8371551,1,0.371794,2
265889,2023-01-20 11:03:16.612519,918270903,0.7485054,0.837129,1,0.3702631,2
265919,2023-01-20 11:03:16.712530,918370907,0.7484704,0.8371047,1,0.3682971,2
265952,2023-01-20 11:03:16.812522,918470896,0.7484282,0.8370754,1,0.3646089,2
265985,2023-01-20 11:03:16.912487,918570882,0.7484341,0.8370794,1,0.3656583,2
266020,2023-01-20 11:03:17.012503,918670916,0.7483984,0.8370546,1,0.3664014,2
266050,2023-01-20 11:03:17.112482,918770888,0.7484229,0.8370717,1,0.3608964,2
266084,2023-01-20 11:03:17.212505,918870902,0.7484711,0.8371052,1,0.3587667,2
266114,2023-01-20 11:03:17.312520,918970896,0.7484637,0.8371,1,0.3555299,2
266147,2023-01-20 11:03:17.412567,919070926,0.7484488,0.8370897,1,0.3612899,2
266179,2023-01-20 11:03:17.512543,919170914,0.7484064,0.8370602,1,0.3677993,2
266212,2023-01-20 11:03:17.612516,919270899,0.7483879,0.8370473,1,0.3612456,2
266242,2023-01-20 11:03:17.712497,919370894,0.7483743,0.8370379,1,0.359867,2
266275,2023-01-20 11:03:17.812479,919470890,0.748405,0.8370592,1,0.3674756,2
266308,2023-01-20 11:03:17.912489,919570904,0.7484261,0.8370739,1,0.3624451,2
266343,2023-01-20 11:03:18.012502,919670918,0.7484431,0.8370857,1,0.3696034,2
266373,2023-01-20 11:03:18.112488,919770891,0.7484447,0.8370869,1,0.3752077,2
266407,2023-01-20 11:03:18.212511,919870900,0.7483893,0.8370483,1,0.3656881,2
266437,2023-01-20 11:03:18.312533,919970908,0.7483983,0.8370546,1,0.3606792,2
266470,2023-01-20 11:03:18.412566,920070929,0.7483889,0.8370481,1,0.3625483,2
266502,2023-01-20 11:03:18.512538,920170911,0.7483531,0.8370231,1,0.3678684,2
266535,2023-01-20 11:03:18.612524,920270908,0.7482703,0.8369656,1,0.3718153,2
266565,2023-01-20 11:03:18.712546,920370950,0.7482553,0.8369551,1,0.3772383,2
266598,2023-01-20 11:03:18.812457,920470878,0.7482919,0.8369806,1,0.3743061,2
266633,2023-01-20 11:03:18.912670,920571090,0.7483253,0.8370038,1,0.3669019,2
266668,2023-01-20 11:03:19.012501,920670919,0.7483423,0.8370156,1,0.3641103,2
266698,2023-01-20 11:03:19.112484,920770884,0.7482691,0.8369647,1,0.3657029,2
266732,2023-01-20 11:03:19.212520,920870903,0.7482704,0.8369656,1,0.3738145,2
266762,2023-01-20 11:03:19.312516,920970892,0.7482089,0.8369229,1,0.3694673,2
266795,2023-01-20 11:03:19.412564,921070934,0.7482346,0.8369408,1,0.3701115,2
266828,2023-01-20 11:03:19.512546,921170922,0.7481747,0.836899,1,0.3701224,2
266861,2023-01-20 11:03:19.612524,921270907,0.7481273,0.8368661,1,0.3602353,2
266891,2023-01-20 11:03:19.712542,921370945,0.7481347,0.8368713,1,0.3613023,2
266924,2023-01-20 11:03:19.812464,921470884,0.7481158,0.8368581,1,0.3632083,2
266957,2023-01-20 11:03:19.912695,921571114,0.748099,0.8368464,1,0.358837,2
266992,2023-01-20 11:03:20.012502,921670918,0.7480881,0.8368388,1,0.3641315,2
267022,2023-01-20 11:03:20.112490,921770892,0.7480969,0.8368449,1,0.3638206,2
267056,2023-01-20 11:03:20.212510,921870898,0.7480872,0.8368382,1,0.3664829,2
267086,2023-01-20 11:03:20.312515,921970892,0.7480417,0.8368066,1,0.3626362,2
267119,2023-01-20 11:03:20.412529,922070896,0.7480747,0.8368295,1,0.3616729,2
267151,2023-01-20 11:03:20.512553,922170924,0.7480198,0.8367913,1,0.3711849,2
267184,2023-01-20 11:03:20.612529,922270906,0.7479908,0.8367712,1,0.376967,2
267214,2023-01-20 11:03:20.712554,922370952,0.7479813,0.8367645,1,0.3766662,2
267247,2023-01-20 11:03:20.812469,922470886,0.7480165,0.836789,1,0.3756354,2
267280,2023-01-20 11:03:20.912699,922571121,0.7480152,0.8367882,1,0.3669946,2
267315,2023-01-20 11:03:21.012546,922670970,0.7480428,0.8368074,1,0.3707981,2
267345,2023-01-20 11:03:21.112484,922770887,0.7479582,0.8367485,1,0.3674896,2
267379,2023-01-20 11:03:21.212514,922870898,0.747902,0.8367094,1,0.363943,2
267409,2023-01-20 11:03:21.312500,922970882,0.7479005,0.8367084,1,0.3679959,2
267442,2023-01-20 11:03:21.411389,923070899,0.7479261,0.8367262,1,0.3686926,2
267474,2023-01-20 11:03:21.502381,923170910,0.7478922,0.8367026,1,0.3578621,2
267505,2023-01-20 11:03:21.593358,923270906,0.7478934,0.8367034,1,0.3633602,2
267537,2023-01-20 11:03:21.692741,923370955,0.747838,0.8366649,1,0.361433,2
267568,2023-01-20 11:03:21.792657,923470879,0.7478322,0.8366609,1,0.3601084,2
267603,2023-01-20 11:03:21.892959,923571223,0.7478058,0.8366425,1,0.3578317,2
267636,2023-01-20 11:03:21.992647,923670956,0.747788,0.8366301,1,0.3615462,2
267668,2023-01-20 11:03:22.092600,923770885,0.7477329,0.8365918,1,0.3635908,2
267700,2023-01-20 11:03:22.192651,923870907,0.7477373,0.8365949,1,0.3672889,2
267732,2023-01-20 11:03:22.292625,923970894,0.7477562,0.836608,1,0.3682281,2
267763,2023-01-20 11:03:22.392605,924070890,0.7477354,0.8365935,1,0.370761,2
267798,2023-01-20 11:03:22.492593,924170871,0.7477138,0.8365785,1,0.3622921,2
267829,2023-01-20 11:03:22.592616,924270886,0.7477131,0.836578,1,0.3673721,2
267861,2023-01-20 11:03:22.692613,924370914,0.7477023,0.8365705,1,0.3686621,2
267892,2023-01-20 11:03:22.792523,924470858,0.7477005,0.8365692,1,0.3698629,2
267928,2023-01-20 11:03:22.892759,924571101,0.7476679,0.8365465,1,0.3721029,2
267961,2023-01-20 11:03:22.992575,924670923,0.7476484,0.836533,1,0.3694094,2
267993,2023-01-20 11:03:23.092536,924770862,0.7476228,0.8365152,1,0.3578596,2
268025,2023-01-20 11:03:23.192576,924870878,0.7476118,0.8365075,1,0.3587656,2
268057,2023-01-20 11:03:23.292624,924970850,0.747633,0.8365223,1,0.3615932,2
268088,2023-01-20 11:03:23.392709,925070855,0.7476171,0.8365113,1,0.3597357,2
268122,2023-01-20 11:03:23.492668,925170894,0.7475981,0.836498,1,0.3638954,2
268153,2023-01-20 11:03:23.592563,925270882,0.7475441,0.8364605,1,0.3579753,2
268185,2023-01-20 11:03:23.692541,925370882,0.7475605,0.8364719,1,0.3653189,2
268216,2023-01-20 11:03:23.792507,925470865,0.7475269,0.8364485,1,0.3671921,2
268254,2023-01-20 11:03:23.892555,925570919,0.7475314,0.8364516,1,0.3666113,2
268288,2023-01-20 11:03:23.992564,925670933,0.7474982,0.8364285,1,0.3731198,2
268320,2023-01-20 11:03:24.092508,925770856,0.7474893,0.8364223,1,0.3750028,2
268352,2023-01-20 11:03:24.192552,925870877,0.7474521,0.8363965,1,0.373633,2
268384,2023-01-20 11:03:24.292594,925970908,0.7474647,0.8364052,1,0.3591483,2
268415,2023-01-20 11:03:24.392550,926070855,0.747483,0.8364179,1,0.3592562,2
268449,2023-01-20 11:03:24.492577,926170885,0.7474501,0.836395,1,0.360002,2
268481,2023-01-20 11:03:24.592572,926270884,0.7474319,0.8363824,1,0.3631204,2
268513,2023-01-20 11:03:24.692543,926370872,0.7474232,0.8363764,1,0.3594758,2
268544,2023-01-20 11:03:24.792502,926470850,0.7474031,0.8363624,1,0.3653629,2
268579,2023-01-20 11:03:24.892579,926570931,0.7473946,0.8363564,1,0.3704027,2
268612,2023-01-20 11:03:24.992580,926670936,0.7473652,0.836336,1,0.3670883,2
268644,2023-01-20 11:03:25.092520,926770856,0.7474183,0.836373,1,0.3698339,2
268676,2023-01-20 11:03:25.192578,926870893,0.7474043,0.8363631,1,0.372957,2
268708,2023-01-20 11:03:25.292581,926970892,0.7473997,0.83636,1,0.376611,2
268739,2023-01-20 11:03:25.392546,927070854,0.7473943,0.8363562,1,0.3728721,2
268773,2023-01-20 11:03:25.492578,927170892,0.747409,0.8363665,1,0.3755162,2
268804,2023-01-20 11:03:25.592530,927270851,0.7473915,0.8363543,1,0.383203,2
268836,2023-01-20 11:03:25.692559,927370870,0.7473386,0.8363175,1,0.3832012,2
268867,2023-01-20 11:03:25.792552,927470852,0.7473344,0.8363145,1,0.3864541,2
268902,2023-01-20 11:03:25.892550,927570875,0.7473249,0.8363079,1,0.3783666,2
268935,2023-01-20 11:03:25.992526,927670878,0.7473096,0.8362973,1,0.3847392,2
268967,2023-01-20 11:03:26.092520,927770855,0.7472824,0.8362784,1,0.3783521,2
268999,2023-01-20 11:03:26.192561,927870876,0.7472407,0.8362494,1,0.3673379,2
269031,2023-01-20 11:03:26.292589,927970896,0.7472162,0.8362323,1,0.3756446,2
269063,2023-01-20 11:03:26.392560,928070858,0.7471814,0.836208,1,0.374961,2
269097,2023-01-20 11:03:26.492585,928170892,0.7471212,0.8361662,1,0.368601,2
269127,2023-01-20 11:03:26.592538,928270854,0.7470873,0.8361426,1,0.3698767,2
269159,2023-01-20 11:03:26.692598,928370910,0.7471272,0.8361704,1,0.3787559,2
269190,2023-01-20 11:03:26.792564,928470871,0.747073,0.8361326,1,0.3728221,2
269225,2023-01-20 11:03:26.892526,928570855,0.7470716,0.8361317,1,0.3717506,2
269258,2023-01-20 11:03:26.992597,928670949,0.7470984,0.8361503,1,0.3739314,2
269291,2023-01-20 11:03:27.092518,928770853,0.7470519,0.836118,1,0.3745677,2
269323,2023-01-20 11:03:27.192578,928870892,0.747017,0.8360937,1,0.3801475,2
269355,2023-01-20 11:03:27.292597,928970903,0.7470234,0.8360981,1,0.3738382,2
269386,2023-01-20 11:03:27.392632,929070931,0.747009,0.8360881,1,0.3674682,2
269420,2023-01-20 11:03:27.492582,929170889,0.7470542,0.8361195,1,0.3606136,2
269451,2023-01-20 11:03:27.592674,929270991,0.746991,0.8360756,1,0.3609881,2
269483,2023-01-20 11:03:27.692561,929370873,0.7469915,0.836076,1,0.3626547,2
269515,2023-01-20 11:03:27.792623,929470930,0.7469428,0.836042,1,0.3557329,2
269550,2023-01-20 11:03:27.892547,929570874,0.7468836,0.8360009,1,0.3569404,2
269583,2023-01-20 11:03:27.992609,929670957,0.7468542,0.8359804,1,0.3591975,2
269615,2023-01-20 11:03:28.092527,929770855,0.7467248,0.8358904,1,0.3559859,2
269647,2023-01-20 11:03:28.192631,929870936,0.7467204,0.8358873,1,0.3599359,2
269679,2023-01-20 11:03:28.292568,929970890,0.7467011,0.8358738,1,0.3557451,2
269712,2023-01-20 11:03:28.392594,930070937,0.7467207,0.8358874,1,0.3631122,2
269746,2023-01-20 11:03:28.492554,930170888,0.7467306,0.8358943,1,0.3624413,2
269777,2023-01-20 11:03:28.592675,930270998,0.7467116,0.8358811,1,0.3629595,2
269809,2023-01-20 11:03:28.692559,930370871,0.7467548,0.8359112,1,0.3633228,2
269841,2023-01-20 11:03:28.792636,930470937,0.7468529,0.8359795,1,0.3650908,2
269878,2023-01-20 11:03:28.892550,930570876,0.7468207,0.8359571,1,0.3631501,2
269911,2023-01-20 11:03:28.992613,930670967,0.7468368,0.8359683,1,0.3656516,2
269944,2023-01-20 11:03:29.092511,930770852,0.7467854,0.8359325,1,0.3672062,2
269976,2023-01-20 11:03:29.192627,930870951,0.7467319,0.8358953,1,0.3659688,2
270008,2023-01-20 11:03:29.292533,930970864,0.7467352,0.8358976,1,0.3652594,2
270040,2023-01-20 11:03:29.392573,931070913,0.746737,0.8358988,1,0.3664656,2
270074,2023-01-20 11:03:29.492573,931170888,0.7467134,0.8358824,1,0.3665877,2
270105,2023-01-20 11:03:29.592628,931270916,0.7467391,0.8359002,1,0.3677343,2
270138,2023-01-20 11:03:29.692585,931370883,0.7467417,0.835902,1,0.3804163,2
270170,2023-01-20 11:03:29.792608,931470920,0.7467337,0.8358965,1,0.3825964,2
270205,2023-01-20 11:03:29.892543,931570873,0.7467682,0.8359205,1,0.3828335,2
270238,2023-01-20 11:03:29.992593,931670941,0.7467291,0.8358933,1,0.3839357,2
270271,2023-01-20 11:03:30.092548,931770867,0.7467101,0.8358801,1,0.3904433,2
270303,2023-01-20 11:03:30.192584,931870870,0.7467228,0.8358889,1,0.3861062,2
270335,2023-01-20 11:03:30.292549,931970861,0.7466693,0.8358517,1,0.3841254,2
270367,2023-01-20 11:03:30.392512,932070855,0.7466628,0.8358471,1,0.3879757,2
270401,2023-01-20 11:03:30.492567,932170887,0.7466088,0.8358095,1,0.3859859,2
270432,2023-01-20 11:03:30.592630,932270923,0.746583,0.8357916,1,0.3841915,2
270465,2023-01-20 11:03:30.692585,932370874,0.7465584,0.8357745,1,0.3817464,2
270497,2023-01-20 11:03:30.792566,932470853,0.7464948,0.8357302,1,0.3872364,2
270532,2023-01-20 11:03:30.884278,932570925,0.746498,0.8357325,1,0.3869272,2
270565,2023-01-20 11:03:30.975227,932670897,0.7465066,0.8357384,1,0.3896026,2
270598,2023-01-20 11:03:31.080721,932770854,0.7464537,0.8357016,1,0.4002523,2
270630,2023-01-20 11:03:31.191770,932870906,0.7464268,0.8356829,1,0.3952414,2
270662,2023-01-20 11:03:31.284248,932970890,0.7463982,0.8356629,1,0.4000839,2
270694,2023-01-20 11:03:31.375220,933070848,0.7463906,0.8356577,1,0.3947653,2
270728,2023-01-20 11:03:31.472790,933170884,0.7463697,0.8356431,1,0.3873452,2
270759,2023-01-20 11:03:31.572749,933270868,0.7463958,0.8356613,1,0.391704,2
270791,2023-01-20 11:03:31.672754,933370871,0.7463009,0.8355952,1,0.3890213,2
270823,2023-01-20 11:03:31.772745,933470849,0.7462419,0.8355541,1,0.3953642,2
270858,2023-01-20 11:03:31.872744,933570894,0.7461947,0.8355212,1,0.3880886,2
270891,2023-01-20 11:03:31.972664,933670883,0.7462361,0.8355501,1,0.3858866,2
270924,2023-01-20 11:03:32.072637,933770844,0.7461936,0.8355205,1,0.3840006,2
270956,2023-01-20 11:03:32.172705,933870870,0.7461629,0.8354991,1,0.3849402,2
270988,2023-01-20 11:03:32.272662,933970859,0.7461485,0.8354891,1,0.3745432,2
271020,2023-01-20 11:03:32.372592,934070850,0.7460976,0.8354536,1,0.3667636,2
271054,2023-01-20 11:03:32.472623,934170877,0.7460938,0.835451,1,0.3623993,2
271085,2023-01-20 11:03:32.572658,934270884,0.7460814,0.8354424,1,0.3652133,2
271117,2023-01-20 11:03:32.672626,934370864,0.746015,0.8353961,1,0.3601346,2
271150,2023-01-20 11:03:32.772585,934470850,0.7460248,0.835403,1,0.3605801,2
271186,2023-01-20 11:03:32.872615,934570915,0.7459372,0.835342,1,0.3634375,2
271219,2023-01-20 11:03:32.972541,934670879,0.7458851,0.8353057,1,0.3581614,2
271252,2023-01-20 11:03:33.072519,934770860,0.74585,0.8352813,1,0.3619393,2
271284,2023-01-20 11:03:33.172585,934870916,0.7458711,0.8352959,1,0.3685838,2
271316,2023-01-20 11:03:33.272519,934970852,0.7458873,0.8353072,1,0.3568534,2
271348,2023-01-20 11:03:33.372519,935070857,0.745868,0.8352937,1,0.3630919,2
271382,2023-01-20 11:03:33.472554,935170882,0.7458799,0.8353021,1,0.3649599,2
271413,2023-01-20 11:03:33.572560,935270872,0.7458319,0.8352686,1,0.3662698,2
271445,2023-01-20 11:03:33.672623,935370867,0.7458059,0.8352505,1,0.3679513,2
271477,2023-01-20 11:03:33.772695,935470851,0.7457654,0.8352223,1,0.3620895,2
271514,2023-01-20 11:03:33.872701,935570916,0.7458107,0.8352539,1,0.3609973,2
271547,2023-01-20 11:03:33.972555,935670883,0.7458497,0.835281,1,0.3601597,2
271580,2023-01-20 11:03:34.072510,935770857,0.7458788,0.8353013,1,0.3587559,2
271612,2023-01-20 11:03:34.172591,935870921,0.7458295,0.8352669,1,0.3648252,2
271644,2023-01-20 11:03:34.272521,935970854,0.7458133,0.8352556,1,0.3691573,2
271676,2023-01-20 11:03:34.372508,936070853,0.7458326,0.8352691,1,0.3780695,2
271710,2023-01-20 11:03:34.472558,936170887,0.7458487,0.8352804,1,0.3688425,2
271741,2023-01-20 11:03:34.572569,936270872,0.7458598,0.835288,1,0.3654057,2
271773,2023-01-20 11:03:34.672568,936370869,0.7458506,0.8352817,1,0.3746863,2
271850,2023-01-20 11:03:34.772565,936470873,0.7458212,0.8352612,1,0.3710739,2
271885,2023-01-20 11:03:34.872553,936570878,0.745787,0.8352374,1,0.3620172,2
271919,2023-01-20 11:03:34.972532,936670878,0.7457986,0.8352454,1,0.360826,2
271952,2023-01-20 11:03:35.072518,936770857,0.7458105,0.8352537,1,0.3789409,2
271984,2023-01-20 11:03:35.172603,936870924,0.7457251,0.8351942,1,0.3811379,2
272016,2023-01-20 11:03:35.272533,936970847,0.745662,0.8351503,1,0.3678399,2
272048,2023-01-20 11:03:35.372547,937070858,0.745742,0.835206,1,0.381239,2
272082,2023-01-20 11:03:35.472623,937170925,0.7457394,0.8352042,1,0.37409,2
272113,2023-01-20 11:03:35.572581,937270873,0.7456974,0.8351749,1,0.3784308,2
272145,2023-01-20 11:03:35.672556,937370848,0.7457054,0.8351805,1,0.3875975,2
272177,2023-01-20 11:03:35.772555,937470852,0.7457297,0.8351974,1,0.3803268,2
272212,2023-01-20 11:03:35.872556,937570873,0.7457093,0.8351832,1,0.3740529,2
272245,2023-01-20 11:03:35.972534,937670878,0.7456856,0.8351667,1,0.3766189,2
272278,2023-01-20 11:03:36.072515,937770853,0.7456672,0.8351539,1,0.3794043,2
272310,2023-01-20 11:03:36.172599,937870918,0.7456364,0.8351325,1,0.3825532,2
272342,2023-01-20 11:03:36.272538,937970848,0.745679,0.8351622,1,0.3752492,2
272374,2023-01-20 11:03:36.372553,938070857,0.7457025,0.8351785,1,0.3730784,2
272408,2023-01-20 11:03:36.472629,938170937,0.745663,0.835151,1,0.3797704,2
272439,2023-01-20 11:03:36.572552,938270867,0.745618,0.8351196,1,0.3796109,2
