LineNo,UTC_Approx,TimeUS,C15,C16,C17,C18
227326,2023-01-20 11:01:19.752159,801170962,0,0,0,0
227360,2023-01-20 11:01:19.852106,801270939,0,0,0,0
227390,2023-01-20 11:01:19.952150,801370990,0,0,0,0
227423,2023-01-20 11:01:20.052144,801470949,0,0,0,0
227456,2023-01-20 11:01:20.152198,801570931,0,0,0,0
227491,2023-01-20 11:01:20.252262,801670967,0,0,0,0
227521,2023-01-20 11:01:20.352206,801770922,0,0,0,0
227554,2023-01-20 11:01:20.452227,801870939,0,0,0,0
227584,2023-01-20 11:01:20.552277,801970971,0,0,0,0
227617,2023-01-20 11:01:20.652295,802070988,0,0,0,0
227649,2023-01-20 11:01:20.752244,802170954,0,0,0,0
227683,2023-01-20 11:01:20.852176,802270925,0,0,0,0
227713,2023-01-20 11:01:20.952136,802370946,0,0,0,0
227746,2023-01-20 11:01:21.052123,802470930,0,0,0,0
227780,2023-01-20 11:01:21.152215,802570959,0,0,0,0
227816,2023-01-20 11:01:21.252259,802671003,0,0,0,0
227847,2023-01-20 11:01:21.352124,802770925,0,0,0,0
227880,2023-01-20 11:01:21.452142,802870941,0,0,0,0
227910,2023-01-20 11:01:21.552186,802970930,0,0,0,0
227943,2023-01-20 11:01:21.652222,803070956,0,0,0,0
227975,2023-01-20 11:01:21.752192,803170957,0,0,0,0
228014,2023-01-20 11:01:21.852170,803270949,0,0,0,0
228044,2023-01-20 11:01:21.952209,803370986,0,0,0,0
228077,2023-01-20 11:01:22.052175,803470932,0,0,0,0
228110,2023-01-20 11:01:22.152216,803570938,0,0,0,0
228145,2023-01-20 11:01:22.252223,803670947,0,0,0,0
228176,2023-01-20 11:01:22.352162,803770923,0,0,0,0
228210,2023-01-20 11:01:22.452207,803870966,0,0,0,0
228240,2023-01-20 11:01:22.552248,803970970,0,0,0,0
228273,2023-01-20 11:01:22.652241,804070944,0,0,0,0
228305,2023-01-20 11:01:22.752256,804170958,0,0,0,0
228339,2023-01-20 11:01:22.852187,804270925,0,0,0,0
228369,2023-01-20 11:01:22.952133,804370941,0,0,0,0
228403,2023-01-20 11:01:23.052137,804470940,0,0,0,0
228437,2023-01-20 11:01:23.152187,804570918,0,0,0,0
228472,2023-01-20 11:01:23.252292,804671001,0,0,0,0
228502,2023-01-20 11:01:23.352190,804770922,0,0,0,0
228535,2023-01-20 11:01:23.452205,804870945,0,0,0,0
228565,2023-01-20 11:01:23.552184,804970917,0,0,0,0
228599,2023-01-20 11:01:23.652219,805070950,0,0,0,0
228631,2023-01-20 11:01:23.752229,805170961,0,0,0,0
228665,2023-01-20 11:01:23.852234,805270967,0,0,0,0
228697,2023-01-20 11:01:23.952201,805370936,0,0,0,0
228730,2023-01-20 11:01:24.052192,805470922,0,0,0,0
228763,2023-01-20 11:01:24.152200,805570919,0,0,0,0
228798,2023-01-20 11:01:24.252202,805670947,0,0,0,0
228829,2023-01-20 11:01:24.352116,805770920,0,0,0,0
228862,2023-01-20 11:01:24.452147,805870937,0,0,0,0
228892,2023-01-20 11:01:24.552253,805970961,0,0,0,0
228926,2023-01-20 11:01:24.647647,806070943,0,0,0,0
228958,2023-01-20 11:01:24.738798,806170947,0,0,0,0
228992,2023-01-20 11:01:24.832799,806270916,0,0,0,0
229022,2023-01-20 11:01:24.932755,806370943,0,0,0,0
229057,2023-01-20 11:01:25.036249,806470940,0,0,0,0
229090,2023-01-20 11:01:25.147120,806570963,0,0,0,0
229125,2023-01-20 11:01:25.252270,806670952,0,0,0,0
229156,2023-01-20 11:01:25.352226,806770931,0,0,0,0
229189,2023-01-20 11:01:25.447613,806870941,0,0,0,0
229219,2023-01-20 11:01:25.538765,806970923,0,0,0,0
229253,2023-01-20 11:01:25.632846,807070943,0,0,0,0
229285,2023-01-20 11:01:25.732856,807170975,0,0,0,0
229319,2023-01-20 11:01:25.832827,807270976,0,0,0,0
229349,2023-01-20 11:01:25.932747,807370941,0,0,0,0
229383,2023-01-20 11:01:26.032714,807470921,0,0,0,0
229416,2023-01-20 11:01:26.132759,807570915,0,0,0,0
229451,2023-01-20 11:01:26.236353,807670967,0,0,0,0
229482,2023-01-20 11:01:26.346981,807770923,0,0,0,0
229515,2023-01-20 11:01:26.447541,807870979,0,0,0,0
229545,2023-01-20 11:01:26.538658,807970934,0,0,0,0
229579,2023-01-20 11:01:26.632711,808070942,0,0,0,0
229611,2023-01-20 11:01:26.732700,808170947,0,0,0,0
229645,2023-01-20 11:01:26.832655,808270933,0,0,0,0
229675,2023-01-20 11:01:26.932640,808370978,0,0,0,0
229709,2023-01-20 11:01:27.032560,808470926,0,0,0,0
229743,2023-01-20 11:01:27.132642,808570973,0,0,0,0
229778,2023-01-20 11:01:27.232641,808670953,0,0,0,0
229809,2023-01-20 11:01:27.332591,808770918,0,0,0,0
229842,2023-01-20 11:01:27.432605,808870942,0,0,0,0
229873,2023-01-20 11:01:27.532605,808970938,0,0,0,0
229907,2023-01-20 11:01:27.632607,809070944,0,0,0,0
229939,2023-01-20 11:01:27.732643,809171000,0,0,0,0
229973,2023-01-20 11:01:27.832559,809270930,0,0,0,0
230003,2023-01-20 11:01:27.932572,809370947,0,0,0,0
230037,2023-01-20 11:01:28.032562,809470928,0,0,0,0
230070,2023-01-20 11:01:28.132596,809570927,0,0,0,0
230105,2023-01-20 11:01:28.232635,809670954,0,0,0,0
230136,2023-01-20 11:01:28.332565,809770921,0,0,0,0
230169,2023-01-20 11:01:28.432607,809870982,0,0,0,0
230199,2023-01-20 11:01:28.532563,809970920,0,0,0,0
230233,2023-01-20 11:01:28.632597,810070936,0,0,0,0
230265,2023-01-20 11:01:28.732623,810170947,0,0,0,0
230299,2023-01-20 11:01:28.832603,810270927,0,0,0,0
230331,2023-01-20 11:01:28.932588,810370944,0,0,0,0
230365,2023-01-20 11:01:29.032605,810470973,0,0,0,0
230398,2023-01-20 11:01:29.132586,810570923,0,0,0,0
230433,2023-01-20 11:01:29.232626,810670945,0,0,0,0
230464,2023-01-20 11:01:29.332591,810770916,0,0,0,0
230498,2023-01-20 11:01:29.432611,810870942,0,0,0,0
230528,2023-01-20 11:01:29.532593,810970926,0,0,0,0
230562,2023-01-20 11:01:29.632613,811070946,0,0,0,0
230594,2023-01-20 11:01:29.732666,811170992,0,0,0,0
230628,2023-01-20 11:01:29.832591,811270921,0,0,0,0
230658,2023-01-20 11:01:29.932581,811370939,0,0,0,0
230692,2023-01-20 11:01:30.032557,811470925,0,0,0,0
230725,2023-01-20 11:01:30.132581,811570923,0,0,0,0
230760,2023-01-20 11:01:30.232634,811670966,0,0,0,0
230791,2023-01-20 11:01:30.332602,811770957,0,0,0,0
230824,2023-01-20 11:01:30.432578,811870942,0,0,0,0
230853,2023-01-20 11:01:30.532571,811970917,0,0,0,0
230887,2023-01-20 11:01:30.632604,812070936,0,0,0,0
230919,2023-01-20 11:01:30.732623,812170947,0,0,0,0
230953,2023-01-20 11:01:30.832590,812270926,0,0,0,0
230983,2023-01-20 11:01:30.932566,812370953,0,0,0,0
231017,2023-01-20 11:01:31.032556,812470962,0,0,0,0
231050,2023-01-20 11:01:31.132560,812570917,0,0,0,0
231085,2023-01-20 11:01:31.232630,812670955,0,0,0,0
231116,2023-01-20 11:01:31.332583,812770912,0,0,0,0
231149,2023-01-20 11:01:31.432614,812870943,0,0,0,0
231180,2023-01-20 11:01:31.532602,812970924,0,0,0,0
231214,2023-01-20 11:01:31.632664,813070982,0,0,0,0
231246,2023-01-20 11:01:31.732625,813170946,0,0,0,0
231280,2023-01-20 11:01:31.832604,813270936,0,0,0,0
231310,2023-01-20 11:01:31.932575,813370935,0,0,0,0
231391,2023-01-20 11:01:32.032555,813470923,0,0,0,0
231424,2023-01-20 11:01:32.132605,813570940,0,0,0,0
231459,2023-01-20 11:01:32.232636,813670953,0,0,0,0
231490,2023-01-20 11:01:32.332634,813770962,0,0,0,0
231523,2023-01-20 11:01:32.432612,813870946,0,0,0,0
231553,2023-01-20 11:01:32.532588,813970920,0,0,0,0
231588,2023-01-20 11:01:32.632630,814070958,0,0,0,0
231620,2023-01-20 11:01:32.732631,814170954,0,0,0,0
231654,2023-01-20 11:01:32.832591,814270925,0,0,0,0
231684,2023-01-20 11:01:32.932603,814370983,0,0,0,0
231718,2023-01-20 11:01:33.032523,814470920,0,0,0,0
231752,2023-01-20 11:01:33.132569,814570922,0,0,0,0
231787,2023-01-20 11:01:33.232623,814670948,0,0,0,0
231818,2023-01-20 11:01:33.332594,814770926,0,0,0,0
231851,2023-01-20 11:01:33.432607,814870944,0,0,0,0
231881,2023-01-20 11:01:33.532591,814970927,0,0,0,0
231915,2023-01-20 11:01:33.632652,815070984,0,0,0,0
231948,2023-01-20 11:01:33.732637,815170960,0,0,0,0
231982,2023-01-20 11:01:33.832597,815270920,0,0,0,0
232014,2023-01-20 11:01:33.932587,815370929,0,0,0,0
232048,2023-01-20 11:01:34.032576,815470926,0,0,0,0
232081,2023-01-20 11:01:34.132595,815570928,0,0,0,0
232116,2023-01-20 11:01:34.229724,815671002,0,0,0,0
232147,2023-01-20 11:01:34.320640,815770960,0,0,0,0
232180,2023-01-20 11:01:34.412730,815870942,0,0,0,0
232210,2023-01-20 11:01:34.512697,815970914,0,0,0,0
232244,2023-01-20 11:01:34.612719,816070934,0,0,0,0
232276,2023-01-20 11:01:34.712780,816170954,0,0,0,0
232310,2023-01-20 11:01:34.812783,816270937,0,0,0,0
232340,2023-01-20 11:01:34.912706,816370979,0,0,0,0
232374,2023-01-20 11:01:35.012553,816470923,0,0,0,0
232407,2023-01-20 11:01:35.112599,816570918,0,0,0,0
232442,2023-01-20 11:01:35.212670,816670941,0,0,0,0
232473,2023-01-20 11:01:35.312678,816770928,0,0,0,0
232506,2023-01-20 11:01:35.412704,816870937,0,0,0,0
232536,2023-01-20 11:01:35.512713,816970954,0,0,0,0
232570,2023-01-20 11:01:35.612687,817070934,0,0,0,0
232602,2023-01-20 11:01:35.712704,817170947,0,0,0,0
232637,2023-01-20 11:01:35.812682,817270926,0,0,0,0
232667,2023-01-20 11:01:35.912662,817370949,0,0,0,0
232701,2023-01-20 11:01:36.012604,817470924,0,0,0,0
232734,2023-01-20 11:01:36.112669,817570957,0,0,0,0
232769,2023-01-20 11:01:36.212733,817671001,0,0,0,0
232800,2023-01-20 11:01:36.312606,817770931,0,0,0,0
232833,2023-01-20 11:01:36.412567,817870938,0,0,0,0
232863,2023-01-20 11:01:36.512570,817970914,0,0,0,0
232897,2023-01-20 11:01:36.612630,818070939,0,0,0,0
232929,2023-01-20 11:01:36.712723,818170945,0,0,0,0
232963,2023-01-20 11:01:36.812805,818270971,0,0,0,0
232993,2023-01-20 11:01:36.912667,818370985,0,0,0,0
233027,2023-01-20 11:01:37.012479,818470924,0,0,0,0
233060,2023-01-20 11:01:37.112566,818570957,0,0,0,0
233095,2023-01-20 11:01:37.212600,818670945,0,0,0,0
233126,2023-01-20 11:01:37.312567,818770922,0,0,0,0
233159,2023-01-20 11:01:37.412588,818870951,0,0,0,0
233189,2023-01-20 11:01:37.512597,818970959,0,0,0,0
233223,2023-01-20 11:01:37.612579,819070940,0,0,0,0
233256,2023-01-20 11:01:37.712615,819170967,0,0,0,0
233290,2023-01-20 11:01:37.812569,819270918,0,0,0,0
233320,2023-01-20 11:01:37.912563,819370943,0,0,0,0
233355,2023-01-20 11:01:38.012537,819470941,0,0,0,0
233388,2023-01-20 11:01:38.112538,819570912,0,0,0,0
233423,2023-01-20 11:01:38.212641,819670989,0,0,0,0
233454,2023-01-20 11:01:38.312575,819770931,0,0,0,0
233487,2023-01-20 11:01:38.412584,819870946,0,0,0,0
233517,2023-01-20 11:01:38.512560,819970918,0,0,0,0
233551,2023-01-20 11:01:38.612594,820070948,0,0,0,0
233583,2023-01-20 11:01:38.712594,820170951,0,0,0,0
233617,2023-01-20 11:01:38.812602,820270967,0,0,0,0
233649,2023-01-20 11:01:38.912548,820370959,0,0,0,0
233683,2023-01-20 11:01:39.012474,820470918,0,0,0,0
233716,2023-01-20 11:01:39.112527,820570918,0,0,0,0
233751,2023-01-20 11:01:39.212995,820671340,0,0,0,0
233782,2023-01-20 11:01:39.312552,820770907,0,0,0,0
233815,2023-01-20 11:01:39.412565,820870932,0,0,0,0
233845,2023-01-20 11:01:39.512578,820970968,0,0,0,0
233879,2023-01-20 11:01:39.612516,821070923,0,0,0,0
233911,2023-01-20 11:01:39.712565,821170940,0,0,0,0
233945,2023-01-20 11:01:39.812565,821270915,0,0,0,0
233975,2023-01-20 11:01:39.912553,821370938,0,0,0,0
234009,2023-01-20 11:01:40.012511,821470923,0,0,0,0
234042,2023-01-20 11:01:40.112587,821570968,0,0,0,0
234078,2023-01-20 11:01:40.212877,821671231,0,0,0,0
234109,2023-01-20 11:01:40.312558,821770917,0,0,0,0
234142,2023-01-20 11:01:40.412574,821870937,0,0,0,0
234172,2023-01-20 11:01:40.512563,821970924,0,0,0,0
234206,2023-01-20 11:01:40.612569,822070927,0,0,0,0
234238,2023-01-20 11:01:40.712601,822170949,0,0,0,0
234271,2023-01-20 11:01:40.812623,822270967,0,0,0,0
234301,2023-01-20 11:01:40.912562,822370940,0,0,0,0
234335,2023-01-20 11:01:41.012518,822470922,0,0,0,0
234367,2023-01-20 11:01:41.112547,822570917,0,0,0,0
234403,2023-01-20 11:01:41.212892,822671235,0,0,0,0
234434,2023-01-20 11:01:41.312564,822770922,0,0,0,0
234467,2023-01-20 11:01:41.412611,822870985,0,0,0,0
234497,2023-01-20 11:01:41.512538,822970929,0,0,0,0
234531,2023-01-20 11:01:41.612516,823070918,0,0,0,0
234563,2023-01-20 11:01:41.712576,823170946,0,0,0,0
234597,2023-01-20 11:01:41.812581,823270927,0,0,0,0
234627,2023-01-20 11:01:41.912561,823370942,0,0,0,0
234661,2023-01-20 11:01:42.012519,823470930,0,0,0,0
234693,2023-01-20 11:01:42.112560,823570965,0,0,0,0
234729,2023-01-20 11:01:42.212918,823671316,0,0,0,0
234761,2023-01-20 11:01:42.312528,823770916,0,0,0,0
234794,2023-01-20 11:01:42.412555,823870933,0,0,0,0
234824,2023-01-20 11:01:42.512548,823970916,0,0,0,0
234858,2023-01-20 11:01:42.612565,824070922,0,0,0,0
234890,2023-01-20 11:01:42.712658,824171001,0,0,0,0
234925,2023-01-20 11:01:42.812616,824270952,0,0,0,0
234955,2023-01-20 11:01:42.912558,824370939,0,0,0,0
234989,2023-01-20 11:01:43.012504,824470921,0,0,0,0
235022,2023-01-20 11:01:43.112540,824570922,0,0,0,0
235058,2023-01-20 11:01:43.212894,824671246,0,0,0,0
235089,2023-01-20 11:01:43.312561,824770920,0,0,0,0
235122,2023-01-20 11:01:43.412610,824870979,0,0,0,0
235152,2023-01-20 11:01:43.512532,824970922,0,0,0,0
235186,2023-01-20 11:01:43.612529,825070934,0,0,0,0
235218,2023-01-20 11:01:43.712575,825170948,0,0,0,0
235251,2023-01-20 11:01:43.812578,825270927,0,0,0,0
235284,2023-01-20 11:01:43.912565,825370954,0,0,0,0
235318,2023-01-20 11:01:44.012544,825470966,0,0,0,0
235350,2023-01-20 11:01:44.112530,825570933,0,0,0,0
235386,2023-01-20 11:01:44.212881,825671265,0,0,0,0
235417,2023-01-20 11:01:44.312547,825770919,0,0,0,0
235451,2023-01-20 11:01:44.412581,825870942,0,0,0,0
235481,2023-01-20 11:01:44.512558,825970920,0,0,0,0
235515,2023-01-20 11:01:44.611430,826070919,0,0,0,0
235547,2023-01-20 11:01:44.702523,826170991,0,0,0,0
235578,2023-01-20 11:01:44.793487,826270921,0,0,0,0
235611,2023-01-20 11:01:44.892773,826370930,0,0,0,0
235643,2023-01-20 11:01:44.992677,826470922,0,0,0,0
235677,2023-01-20 11:01:45.092684,826570923,0,0,0,0
235711,2023-01-20 11:01:45.193028,826671254,0,0,0,0
235744,2023-01-20 11:01:45.292739,826770970,0,0,0,0
235775,2023-01-20 11:01:45.392709,826870947,0,0,0,0
235807,2023-01-20 11:01:45.492656,826970913,0,0,0,0
235839,2023-01-20 11:01:45.592644,827070920,0,0,0,0
235873,2023-01-20 11:01:45.692668,827170954,0,0,0,0
235904,2023-01-20 11:01:45.792632,827270927,0,0,0,0
235937,2023-01-20 11:01:45.892637,827370951,0,0,0,0
235969,2023-01-20 11:01:45.992633,827470967,0,0,0,0
236003,2023-01-20 11:01:46.092592,827570919,0,0,0,0
236037,2023-01-20 11:01:46.192653,827670973,0,0,0,0
236070,2023-01-20 11:01:46.292592,827770915,0,0,0,0
236101,2023-01-20 11:01:46.392617,827870944,0,0,0,0
236134,2023-01-20 11:01:46.492619,827970916,0,0,0,0
236166,2023-01-20 11:01:46.592700,828070966,0,0,0,0
236200,2023-01-20 11:01:46.692680,828170951,0,0,0,0
236231,2023-01-20 11:01:46.792654,828270933,0,0,0,0
236264,2023-01-20 11:01:46.892627,828370941,0,0,0,0
236296,2023-01-20 11:01:46.992570,828470921,0,0,0,0
236330,2023-01-20 11:01:47.092586,828570921,0,0,0,0
236364,2023-01-20 11:01:47.192654,828670968,0,0,0,0
236397,2023-01-20 11:01:47.292654,828770974,0,0,0,0
236428,2023-01-20 11:01:47.392608,828870936,0,0,0,0
236460,2023-01-20 11:01:47.492569,828970911,0,0,0,0
236492,2023-01-20 11:01:47.592569,829070924,0,0,0,0
236526,2023-01-20 11:01:47.692613,829170949,0,0,0,0
236557,2023-01-20 11:01:47.792612,829270927,0,0,0,0
236591,2023-01-20 11:01:47.892666,829371002,0,0,0,0
236623,2023-01-20 11:01:47.992563,829470923,0,0,0,0
236657,2023-01-20 11:01:48.092543,829570917,0,0,0,0
236691,2023-01-20 11:01:48.192577,829670963,0,0,0,0
236724,2023-01-20 11:01:48.292561,829770920,0,0,0,0
236755,2023-01-20 11:01:48.392613,829870942,0,0,0,0
236787,2023-01-20 11:01:48.492601,829970923,0,0,0,0
236819,2023-01-20 11:01:48.592637,830070954,0,0,0,0
236854,2023-01-20 11:01:48.692636,830170950,0,0,0,0
236885,2023-01-20 11:01:48.792607,830270918,0,0,0,0
236920,2023-01-20 11:01:48.892616,830370946,0,0,0,0
237001,2023-01-20 11:01:48.992574,830470926,0,0,0,0
237035,2023-01-20 11:01:49.092576,830570916,0,0,0,0
237069,2023-01-20 11:01:49.192637,830670964,0,0,0,0
237102,2023-01-20 11:01:49.292629,830770959,0,0,0,0
237133,2023-01-20 11:01:49.392631,830870966,0,0,0,0
237165,2023-01-20 11:01:49.492603,830970930,0,0,0,0
237197,2023-01-20 11:01:49.592619,831070937,0,0,0,0
237231,2023-01-20 11:01:49.692631,831170951,0,0,0,0
237262,2023-01-20 11:01:49.792609,831270933,0,0,0,0
237295,2023-01-20 11:01:49.892646,831370989,0,0,0,0
237327,2023-01-20 11:01:49.992645,831471008,0,0,0,0
237361,2023-01-20 11:01:50.092551,831570918,0,0,0,0
237395,2023-01-20 11:01:50.192671,831671041,0,0,0,0
237428,2023-01-20 11:01:50.292572,831770922,0,0,0,0
237459,2023-01-20 11:01:50.392688,831871016,0,0,0,0
237491,2023-01-20 11:01:50.492635,831970956,0,0,0,0
237523,2023-01-20 11:01:50.592753,832071069,0,0,0,0
237557,2023-01-20 11:01:50.692612,832170951,0,0,0,0
237589,2023-01-20 11:01:50.792633,832270998,0,0,0,0
237622,2023-01-20 11:01:50.892565,832370933,0,0,0,0
237654,2023-01-20 11:01:50.992631,832471000,0,0,0,0
237688,2023-01-20 11:01:51.092576,832570923,0,0,0,0
237722,2023-01-20 11:01:51.192780,832671103,0,0,0,0
237755,2023-01-20 11:01:51.292595,832770921,0,0,0,0
237786,2023-01-20 11:01:51.392684,832871016,0,0,0,0
237818,2023-01-20 11:01:51.492594,832970916,0,0,0,0
237850,2023-01-20 11:01:51.592693,833071004,0,0,0,0
237884,2023-01-20 11:01:51.692631,833170942,0,0,0,0
237915,2023-01-20 11:01:51.792687,833270998,0,0,0,0
237948,2023-01-20 11:01:51.892646,833370983,0,0,0,0
237980,2023-01-20 11:01:51.992664,833471030,0,0,0,0
238015,2023-01-20 11:01:52.092576,833570926,0,0,0,0
238050,2023-01-20 11:01:52.192717,833671048,0,0,0,0
238083,2023-01-20 11:01:52.292588,833770917,0,0,0,0
238114,2023-01-20 11:01:52.392695,833871022,0,0,0,0
238146,2023-01-20 11:01:52.492644,833970970,0,0,0,0
238178,2023-01-20 11:01:52.592676,834071001,0,0,0,0
238212,2023-01-20 11:01:52.692611,834170949,0,0,0,0
238243,2023-01-20 11:01:52.792641,834270993,0,0,0,0
238276,2023-01-20 11:01:52.892590,834370945,0,0,0,0
238310,2023-01-20 11:01:52.992599,834470957,0,0,0,0
238345,2023-01-20 11:01:53.092576,834570919,0,0,0,0
238378,2023-01-20 11:01:53.192684,834671011,0,0,0,0
238412,2023-01-20 11:01:53.292591,834770929,0,0,0,0
238443,2023-01-20 11:01:53.392592,834870944,0,0,0,0
238474,2023-01-20 11:01:53.492561,834970898,0,0,0,0
238506,2023-01-20 11:01:53.592642,835070962,0,0,0,0
238540,2023-01-20 11:01:53.692657,835170954,0,0,0,0
238571,2023-01-20 11:01:53.792694,835270967,0,0,0,0
238606,2023-01-20 11:01:53.892639,835370955,0,0,0,0
238638,2023-01-20 11:01:53.992553,835470917,0,0,0,0
238672,2023-01-20 11:01:54.084168,835570924,0,0,0,0
238706,2023-01-20 11:01:54.175156,835670981,0,0,0,0
238739,2023-01-20 11:01:54.272691,835770912,0,0,0,0
238770,2023-01-20 11:01:54.372821,835870932,0,0,0,0
238802,2023-01-20 11:01:54.472834,835970964,0,0,0,0
238834,2023-01-20 11:01:54.572729,836070927,0,0,0,0
238868,2023-01-20 11:01:54.672711,836170945,0,0,0,0
238899,2023-01-20 11:01:54.772680,836270938,0,0,0,0
238932,2023-01-20 11:01:54.880712,836370945,0,0,0,0
238964,2023-01-20 11:01:54.991735,836470920,0,0,0,0
238999,2023-01-20 11:01:55.084234,836570963,0,0,0,0
239033,2023-01-20 11:01:55.175203,836670968,0,0,0,0
239066,2023-01-20 11:01:55.272719,836770916,0,0,0,0
239097,2023-01-20 11:01:55.372799,836870953,0,0,0,0
239129,2023-01-20 11:01:55.472751,836970922,0,0,0,0
239161,2023-01-20 11:01:55.572706,837070918,0,0,0,0
239195,2023-01-20 11:01:55.672728,837170951,0,0,0,0
239226,2023-01-20 11:01:55.772740,837270963,0,0,0,0
239259,2023-01-20 11:01:55.872678,837370937,0,0,0,0
239291,2023-01-20 11:01:55.972626,837470935,0,0,0,0
239325,2023-01-20 11:01:56.072575,837570918,0,0,0,0
239359,2023-01-20 11:01:56.172602,837670972,0,0,0,0
239392,2023-01-20 11:01:56.272570,837770922,0,0,0,0
239423,2023-01-20 11:01:56.372659,837870977,0,0,0,0
239455,2023-01-20 11:01:56.472610,837970921,0,0,0,0
239487,2023-01-20 11:01:56.572599,838070914,0,0,0,0
239521,2023-01-20 11:01:56.672616,838170945,0,0,0,0
239552,2023-01-20 11:01:56.772572,838270920,0,0,0,0
239585,2023-01-20 11:01:56.872588,838370944,0,0,0,0
239617,2023-01-20 11:01:56.972562,838470921,0,0,0,0
239651,2023-01-20 11:01:57.072609,838570960,0,0,0,0
239685,2023-01-20 11:01:57.172641,838670979,0,0,0,0
239719,2023-01-20 11:01:57.272595,838770918,0,0,0,0
239750,2023-01-20 11:01:57.372627,838870934,0,0,0,0
239782,2023-01-20 11:01:57.472611,838970920,0,0,0,0
239814,2023-01-20 11:01:57.572606,839070923,0,0,0,0
239848,2023-01-20 11:01:57.672696,839171006,0,0,0,0
239879,2023-01-20 11:01:57.772645,839270943,0,0,0,0
239912,2023-01-20 11:01:57.872618,839370937,0,0,0,0
239944,2023-01-20 11:01:57.972565,839470917,0,0,0,0
239979,2023-01-20 11:01:58.072578,839570931,0,0,0,0
240013,2023-01-20 11:01:58.172633,839670974,0,0,0,0
240046,2023-01-20 11:01:58.272606,839770935,0,0,0,0
240077,2023-01-20 11:01:58.372678,839870994,0,0,0,0
240109,2023-01-20 11:01:58.472601,839970917,0,0,0,0
240141,2023-01-20 11:01:58.572604,840070923,0,0,0,0
240175,2023-01-20 11:01:58.672611,840170945,0,0,0,0
240206,2023-01-20 11:01:58.772564,840270918,0,0,0,0
240241,2023-01-20 11:01:58.872587,840370947,0,0,0,0
240273,2023-01-20 11:01:58.972616,840470977,0,0,0,0
240307,2023-01-20 11:01:59.072562,840570918,0,0,0,0
240341,2023-01-20 11:01:59.172616,840670964,0,0,0,0
240374,2023-01-20 11:01:59.272565,840770920,0,0,0,0
240406,2023-01-20 11:01:59.372567,840870935,0,0,0,0
240438,2023-01-20 11:01:59.472575,840970925,0,0,0,0
240470,2023-01-20 11:01:59.572622,841070941,0,0,0,0
240504,2023-01-20 11:01:59.672674,841170987,0,0,0,0
240535,2023-01-20 11:01:59.772598,841270912,0,0,0,0
240568,2023-01-20 11:01:59.872617,841370949,0,0,0,0
240600,2023-01-20 11:01:59.972560,841470916,0,0,0,0
240634,2023-01-20 11:02:00.072572,841570919,0,0,0,0
240668,2023-01-20 11:02:00.172649,841670975,0,0,0,0
240701,2023-01-20 11:02:00.272645,841770962,0,0,0,0
240732,2023-01-20 11:02:00.372646,841870960,0,0,0,0
240764,2023-01-20 11:02:00.472612,841970919,0,0,0,0
240796,2023-01-20 11:02:00.572617,842070915,0,0,0,0
240830,2023-01-20 11:02:00.672646,842170954,0,0,0,0
240861,2023-01-20 11:02:00.772616,842270940,0,0,0,0
240894,2023-01-20 11:02:00.872607,842370945,0,0,0,0
240926,2023-01-20 11:02:00.972619,842470971,0,0,0,0
240960,2023-01-20 11:02:01.072566,842570912,0,0,0,0
240994,2023-01-20 11:02:01.172629,842670961,0,0,0,0
241027,2023-01-20 11:02:01.272588,842770927,0,0,0,0
241058,2023-01-20 11:02:01.372599,842870952,0,0,0,0
241090,2023-01-20 11:02:01.472586,842970929,0,0,0,0
241123,2023-01-20 11:02:01.572647,843070971,0,0,0,0
241157,2023-01-20 11:02:01.672625,843170945,0,0,0,0
241188,2023-01-20 11:02:01.772603,843270925,0,0,0,0
241221,2023-01-20 11:02:01.872591,843370941,0,0,0,0
241253,2023-01-20 11:02:01.972555,843470943,0,0,0,0
241287,2023-01-20 11:02:02.072548,843570920,0,0,0,0
241321,2023-01-20 11:02:02.172632,843670969,0,0,0,0
241354,2023-01-20 11:02:02.272638,843770959,0,0,0,0
241385,2023-01-20 11:02:02.372597,843870911,0,0,0,0
241417,2023-01-20 11:02:02.472612,843970926,0,0,0,0
241449,2023-01-20 11:02:02.572614,844070930,0,0,0,0
241483,2023-01-20 11:02:02.672638,844170953,0,0,0,0
241514,2023-01-20 11:02:02.772607,844270919,0,0,0,0
241547,2023-01-20 11:02:02.872660,844370986,0,0,0,0
241579,2023-01-20 11:02:02.972568,844470913,0,0,0,0
241614,2023-01-20 11:02:03.072582,844570923,0,0,0,0
241649,2023-01-20 11:02:03.172664,844670992,0,0,0,0
241682,2023-01-20 11:02:03.265909,844770913,0,0,0,0
241713,2023-01-20 11:02:03.356732,844870941,0,0,0,0
241745,2023-01-20 11:02:03.452339,844970923,0,0,0,0
241777,2023-01-20 11:02:03.552400,845070964,0,0,0,0
241811,2023-01-20 11:02:03.652393,845170950,0,0,0,0
241842,2023-01-20 11:02:03.752372,845270935,0,0,0,0
241875,2023-01-20 11:02:03.852358,845370938,0,0,0,0
241909,2023-01-20 11:02:03.952314,845470921,0,0,0,0
241943,2023-01-20 11:02:04.052316,845570930,0,0,0,0
241977,2023-01-20 11:02:04.152404,845671007,0,0,0,0
242010,2023-01-20 11:02:04.252348,845770956,0,0,0,0
242041,2023-01-20 11:02:04.352331,845870957,0,0,0,0
242073,2023-01-20 11:02:04.452298,845970918,0,0,0,0
242105,2023-01-20 11:02:04.552321,846070911,0,0,0,0
