LineNo,UTC_Approx,TimeUS,TPD,PD,DVD,TVD,VD,DAD,TAD,AD
240244,2023-01-20 11:01:58.872641,840371001,-55.56,-55.63544,0,0.07544433,0.1566714,0,-0.3320183,0.3479013
240276,2023-01-20 11:01:58.972668,840471029,-55.56,-55.62933,0,0.06933105,0.1178668,0,-0.360682,-0.6991682
240310,2023-01-20 11:01:59.072618,840570974,-55.56,-55.62589,0,0.06589355,0.1327702,0,-0.3239134,0.09656525
240344,2023-01-20 11:01:59.172679,840671027,-55.56,-55.62304,0,0.06304199,0.1277632,0,-0.3245923,-0.07195282
240377,2023-01-20 11:01:59.272616,840770971,-55.56,-55.61806,0,0.05805664,0.09218425,0,-0.3376234,0.06368065
240409,2023-01-20 11:01:59.372621,840870989,-55.56,-55.61273,0,0.05273438,0.09780095,0,-0.3220454,0.00915432
240441,2023-01-20 11:01:59.472634,840970984,-55.56,-55.60691,0,0.04690918,0.1474511,0,-0.4211768,0.08003521
240473,2023-01-20 11:01:59.572673,841070992,-55.56,-55.60335,0,0.04334961,0.1212957,0,-0.4126201,-0.1545286
240507,2023-01-20 11:01:59.672726,841171039,-55.56,-55.60282,0,0.04281738,0.09794008,0,-0.3318036,-0.2378139
240538,2023-01-20 11:01:59.772650,841270964,-55.56,-55.60646,0,0.04645996,0.07162352,0,-0.1354219,-0.2452869
240571,2023-01-20 11:01:59.872668,841371000,-55.56,-55.6115,0,0.05149902,0.02082504,0,-0.05804169,0.189292
240603,2023-01-20 11:01:59.972610,841470967,-55.56,-55.61591,0,0.0559082,0.07404916,0,-0.06883661,-0.1889601
240637,2023-01-20 11:02:00.072635,841570982,-55.56,-55.61852,0,0.05851562,0.05812624,0,-0.04009354,0.07782555
240671,2023-01-20 11:02:00.172701,841671027,-55.56,-55.61897,0,0.05896484,0.0944577,0,-0.1133471,0.1837282
240704,2023-01-20 11:02:00.272696,841771013,-55.56,-55.61909,0,0.05909668,0.08259032,0,-0.09985057,-0.2335415
240735,2023-01-20 11:02:00.372697,841871011,-55.56,-55.62231,0,0.06231445,0.03038746,0,0.02840919,-0.221467
240767,2023-01-20 11:02:00.472669,841970976,-55.56,-55.62632,0,0.06631836,0.06984733,0,0.06966512,0.009792328
240799,2023-01-20 11:02:00.572669,842070967,-55.56,-55.6295,0,0.06949707,0.07897025,0,-0.002956076,0.3122654
240833,2023-01-20 11:02:00.672697,842171005,-55.56,-55.63007,0,0.07006836,0.06611191,0,0.02667556,-0.1695881
240864,2023-01-20 11:02:00.772668,842270992,-55.56,-55.63359,0,0.07358886,0.04387686,0,0.1544318,-0.1875772
240897,2023-01-20 11:02:00.872659,842370997,-55.56,-55.6367,0,0.07669922,0.05314419,0,0.1850712,-0.1234713
240929,2023-01-20 11:02:00.972671,842471023,-55.56,-55.63976,0,0.07976563,0.03867023,0,0.210215,-0.1480961
240963,2023-01-20 11:02:01.072618,842570964,-55.56,-55.6423,0,0.08230469,0.04654272,0,0.2591088,-0.05668259
240997,2023-01-20 11:02:01.172680,842671012,-55.56,-55.64712,0,0.08711914,0.02393986,0,0.3505124,0.07891941
241030,2023-01-20 11:02:01.272640,842770979,-55.56,-55.65054,0,0.09054199,-0.001641367,0,0.3211996,0.5339174
241061,2023-01-20 11:02:01.372654,842871007,-55.56,-55.65019,0,0.09019043,0.04251365,0,0.2439106,0.1545506
241093,2023-01-20 11:02:01.472638,842970981,-55.56,-55.6459,0,0.08589844,0.1166453,0,0.05645674,0.7804556
241126,2023-01-20 11:02:01.572699,843071023,-55.56,-55.63784,0,0.07783692,0.06959881,0,-0.04922036,0.04956436
241160,2023-01-20 11:02:01.672675,843170996,-55.56,-55.62916,0,0.06916016,0.08307064,0,-0.1362827,-0.4569721
241191,2023-01-20 11:02:01.772654,843270976,-55.56,-55.62556,0,0.06556641,0.07474284,0,0.01332664,-0.3856268
241224,2023-01-20 11:02:01.872645,843370995,-55.56,-55.62396,0,0.06395996,0.04823814,0,0.04710448,0.09117126
241256,2023-01-20 11:02:01.972606,843470994,-55.56,-55.62241,0,0.06241211,0.07122838,0,-0.02033971,-0.04538059
241290,2023-01-20 11:02:02.072600,843570972,-55.56,-55.62227,0,0.06227051,0.0883074,0,-0.03518941,0.03088856
241324,2023-01-20 11:02:02.172684,843671021,-55.56,-55.62331,0,0.06331543,0.09215216,0,-0.09465362,0.1787786
241357,2023-01-20 11:02:02.272689,843771010,-55.56,-55.62455,0,0.0645459,0.1413034,0,-0.1733749,0.1864109
241388,2023-01-20 11:02:02.372648,843870962,-55.56,-55.62543,0,0.06542969,0.1047463,0,-0.3135507,0.1530409
241420,2023-01-20 11:02:02.472663,843970977,-55.56,-55.62637,0,0.06637207,0.1409571,0,-0.3631254,-0.02100945
241452,2023-01-20 11:02:02.572666,844070982,-55.56,-55.62809,0,0.06808594,0.1128019,0,-0.2472963,-0.50033
241486,2023-01-20 11:02:02.672694,844171009,-55.56,-55.63369,0,0.07369141,0.08593041,0,-0.009602213,-0.1238842
241517,2023-01-20 11:02:02.772659,844270971,-55.56,-55.64248,0,0.08248047,0.02602038,0,0.225224,-0.2593622
241550,2023-01-20 11:02:02.872711,844371037,-55.56,-55.65012,0,0.09012207,0.06422076,0,0.2583604,0.1235018
241582,2023-01-20 11:02:02.972624,844470969,-55.56,-55.65233,0,0.09233398,0.08224916,0,0.1806283,0.1087322
241617,2023-01-20 11:02:03.072633,844570974,-55.56,-55.65328,0,0.09328125,0.04509596,0,0.2315121,0.015522
241652,2023-01-20 11:02:03.172733,844671061,-55.56,-55.65508,0,0.09508301,0.02957013,0,0.2887845,-0.1865273
241685,2023-01-20 11:02:03.265959,844770968,-55.56,-55.65916,0,0.09916016,0.02834128,0,0.3271174,0.01369381
241716,2023-01-20 11:02:03.356779,844870993,-55.56,-55.66238,0,0.1023828,0.03739147,0,0.3420179,0.02343941
241748,2023-01-20 11:02:03.452390,844970974,-55.56,-55.66328,0,0.1032861,-0.002235211,0,0.3568285,0.1493464
241780,2023-01-20 11:02:03.552451,845071015,-55.56,-55.66227,0,0.1022754,0.009732857,0,0.3096808,0.3330727
241814,2023-01-20 11:02:03.652448,845171005,-55.56,-55.65892,0,0.09891602,0.02637025,0,0.2281562,0.2527409
241845,2023-01-20 11:02:03.752424,845270987,-55.56,-55.65414,0,0.09414063,0.0188919,0,0.1689766,0.05117798
241878,2023-01-20 11:02:03.852409,845370989,-55.56,-55.65015,0,0.09014648,0.01974627,0,0.1698944,0.1451626
241912,2023-01-20 11:02:03.952369,845470976,-55.56,-55.64736,0,0.08736328,0.02843832,0,0.1611949,0.05208492
241946,2023-01-20 11:02:04.052367,845570981,-55.56,-55.64408,0,0.08407715,0.03462922,0,0.1301444,0.1399422
241980,2023-01-20 11:02:04.152455,845671058,-55.56,-55.63823,0,0.07822753,0.03318399,0,0.02442604,0.07589626
242013,2023-01-20 11:02:04.252404,845771012,-55.56,-55.63104,0,0.07104003,0.0336775,0,-0.09987549,0.02791595
242044,2023-01-20 11:02:04.352382,845871008,-55.56,-55.62518,0,0.06518555,0.06630218,0,-0.04816538,0.02379513
242076,2023-01-20 11:02:04.452350,845970970,-55.56,-55.62114,0,0.06113769,0.03883356,0,0.007587617,-0.2766075
242108,2023-01-20 11:02:04.552376,846070966,-55.56,-55.62024,0,0.06023926,0.03721189,0,0.09841558,-0.1112823
242142,2023-01-20 11:02:04.652402,846171014,-55.56,-55.61798,0,0.05797851,0.05145034,0,0.0599525,-0.1102381
242173,2023-01-20 11:02:04.752292,846270972,-55.56,-55.61473,0,0.05473633,0.07500523,0,-0.004266995,0.01481628
242206,2023-01-20 11:02:04.852316,846371027,-55.56,-55.61114,0,0.05114258,0.06610473,0,-0.09146045,-0.2940874
242238,2023-01-20 11:02:04.952281,846470988,-55.56,-55.61008,0,0.05008301,0.05608974,0,0.006491709,-0.342886
242272,2023-01-20 11:02:05.052283,846570970,-55.56,-55.60835,0,0.04835449,0.06433702,0,-0.002163097,-0.06413364
242306,2023-01-20 11:02:05.152370,846671024,-55.56,-55.60793,0,0.04793457,0.04902552,0,0.06763306,-0.07971478
242339,2023-01-20 11:02:05.252335,846770978,-55.56,-55.60847,0,0.04847168,0.05381671,0,0.06168215,0.2505207
242370,2023-01-20 11:02:05.352337,846870989,-55.56,-55.61005,0,0.05005371,0.04083498,0,0.1182908,-0.2496948
242402,2023-01-20 11:02:05.452353,846971008,-55.56,-55.61254,0,0.05254395,-0.003860384,0,0.2176139,0.111804
242483,2023-01-20 11:02:05.552376,847071029,-55.56,-55.6136,0,0.05359863,0.04127797,0,0.1630381,0.3173265
242517,2023-01-20 11:02:05.652360,847171025,-55.56,-55.61348,0,0.05347656,0.07049698,0,0.1146703,0.09363747
242548,2023-01-20 11:02:05.752281,847270970,-55.56,-55.61339,0,0.05338867,0.05569604,0,0.06557649,0.09823513
242582,2023-01-20 11:02:05.852286,847371006,-55.56,-55.61168,0,0.05167969,0.065125,0,-0.00704313,-0.009419441
242614,2023-01-20 11:02:05.952217,847470973,-55.56,-55.60854,0,0.04854004,0.08750611,0,-0.09268387,0.09449768
242648,2023-01-20 11:02:06.052218,847570969,-55.56,-55.59984,0,0.03983887,0.09435628,0,-0.2639638,-0.01382256
242682,2023-01-20 11:02:06.152385,847671093,-55.56,-55.58936,0,0.02935547,0.1141222,0,-0.3476035,-0.1280365
242715,2023-01-20 11:02:06.252272,847770973,-55.56,-55.58146,0,0.02145996,0.07045422,0,-0.2730324,-0.2499485
242746,2023-01-20 11:02:06.352259,847870986,-55.56,-55.5754,0,0.01540039,0.04158751,0,-0.2084553,0.06229877
242778,2023-01-20 11:02:06.452243,847970975,-55.56,-55.57117,0,0.01116699,0.04591636,0,-0.196383,-0.1288729
242810,2023-01-20 11:02:06.552252,848070971,-55.56,-55.56923,0,0.009228515,0.0411276,0,-0.1474496,-0.3170958
242844,2023-01-20 11:02:06.652263,848170980,-55.56,-55.56803,0,0.008027344,0.05474228,0,-0.1412923,0.2127047
242875,2023-01-20 11:02:06.752248,848270971,-55.56,-55.56685,0,0.006855469,0.05710114,0,-0.1637007,0.1762476
242908,2023-01-20 11:02:06.852313,848371041,-55.56,-55.56667,0,0.006669922,0.0003633797,0,-0.1328589,-0.1398077
242940,2023-01-20 11:02:06.952245,848470977,-55.56,-55.57056,0,0.01056641,0.003987693,0,0.0344684,-0.2307291
242974,2023-01-20 11:02:07.052248,848570972,-55.56,-55.57658,0,0.01658203,-0.007726174,0,0.1624061,-0.07390118
243008,2023-01-20 11:02:07.152320,848671024,-55.56,-55.57971,0,0.01971191,-0.01315032,0,0.1632302,0.002344131
243041,2023-01-20 11:02:07.252246,848770981,-55.56,-55.58192,0,0.02192383,-0.0218629,0,0.1395352,0.2025919
243072,2023-01-20 11:02:07.352180,848870992,-55.56,-55.58448,0,0.02448242,0.006474074,0,0.08307062,0.2834129
243104,2023-01-20 11:02:07.452214,848971022,-55.56,-55.58856,0,0.02856445,0.0170293,0,0.0574039,0.1162128
243136,2023-01-20 11:02:07.552242,849070973,-55.56,-55.59483,0,0.0348291,0.01026487,0,0.1319648,-0.2386799
243170,2023-01-20 11:02:07.652298,849171000,-55.56,-55.60225,0,0.04224609,-0.008403327,0,0.2172569,-0.05229664
243201,2023-01-20 11:02:07.752268,849270986,-55.56,-55.60953,0,0.04953125,-0.009391757,0,0.2811319,-0.005109787
243234,2023-01-20 11:02:07.852241,849370999,-55.56,-55.61522,0,0.05522461,-0.005746483,0,0.2783504,0.06941605
243267,2023-01-20 11:02:07.952185,849471007,-55.56,-55.61803,0,0.05803711,0.001746451,0,0.2312002,0.2802086
243301,2023-01-20 11:02:08.052160,849570977,-55.56,-55.61738,0,0.05738281,0.003130294,0,0.1761974,0.1027098
243335,2023-01-20 11:02:08.152308,849671055,-55.56,-55.61412,0,0.05412109,0.04731476,0,0.1008739,0.2392721
243369,2023-01-20 11:02:08.252273,849770988,-55.56,-55.60804,0,0.04804199,0.05761409,0,0.033542,-0.05336761
243400,2023-01-20 11:02:08.352266,849870984,-55.56,-55.60127,0,0.04127441,0.04021011,0,0.01940252,-0.04114532
243432,2023-01-20 11:02:08.452254,849970969,-55.56,-55.59492,0,0.03492676,0.05970095,0,0.02374262,-0.08522129
243464,2023-01-20 11:02:08.552278,850070985,-55.56,-55.58932,0,0.02932129,0.04491327,0,-0.01240566,-0.3246832
243498,2023-01-20 11:02:08.652304,850171011,-55.56,-55.58809,0,0.02808594,0.03781289,0,0.05086528,-0.1959267
243529,2023-01-20 11:02:08.752314,850271027,-55.56,-55.58807,0,0.02806641,0.04015211,0,0.03106589,0.1970568
243562,2023-01-20 11:02:08.852368,850371092,-55.56,-55.58575,0,0.02574707,0.03600751,0,0.02993114,-0.3783875
243596,2023-01-20 11:02:08.952228,850470968,-55.56,-55.58548,0,0.02547852,0.002178721,0,0.09958769,-0.08631229
243630,2023-01-20 11:02:09.052249,850570987,-55.56,-55.58753,0,0.02753418,0.02299092,0,0.04121463,0.2094774
243664,2023-01-20 11:02:09.152319,850671037,-55.56,-55.5899,0,0.02990723,0.04819765,0,-0.04977343,0.1507311
243697,2023-01-20 11:02:09.252262,850770975,-55.56,-55.59328,0,0.03328125,0.04083205,0,-0.004671982,-0.2728319
243728,2023-01-20 11:02:09.352280,850871000,-55.56,-55.59797,0,0.03797363,0.04002163,0,0.07373796,-0.2015238
243760,2023-01-20 11:02:09.452296,850971011,-55.56,-55.60369,0,0.04369629,0.004407964,0,0.07832454,-0.0960207
243792,2023-01-20 11:02:09.552273,851070974,-55.56,-55.61113,0,0.05113281,0.009515292,0,0.1531774,-0.2415829
243826,2023-01-20 11:02:09.652297,851171000,-55.56,-55.61733,0,0.05733398,-0.002657884,0,0.2122804,0.01630497
243857,2023-01-20 11:02:09.752261,851270981,-55.56,-55.62027,0,0.06026855,-0.02528881,0,0.189547,0.2266502
243890,2023-01-20 11:02:09.852236,851370998,-55.56,-55.62348,0,0.06348144,0.006412536,0,0.1652595,0.4918308
243922,2023-01-20 11:02:09.952146,851470973,-55.56,-55.62658,0,0.06658203,0.07431506,0,0.07817671,0.4053564
243956,2023-01-20 11:02:10.052196,851571013,-55.56,-55.6291,0,0.06910156,0.1167459,0,0.01294864,0.1219664
243991,2023-01-20 11:02:10.152284,851671022,-55.56,-55.63249,0,0.07249023,0.07534797,0,0.04447689,-0.3303881
244024,2023-01-20 11:02:10.252261,851770970,-55.56,-55.63688,0,0.07688476,0.07183211,0,0.1114129,0.03823471
244055,2023-01-20 11:02:10.352275,851871001,-55.56,-55.64429,0,0.08428711,0.03807857,0,0.2462742,-0.4171152
244087,2023-01-20 11:02:10.452235,851970971,-55.56,-55.65621,0,0.09621093,0.009607365,0,0.3709809,0.1001654
244119,2023-01-20 11:02:10.552233,852070972,-55.56,-55.66948,0,0.1094824,0.04748994,0,0.4134735,0.1376495
244153,2023-01-20 11:02:10.652274,852171015,-55.56,-55.68091,0,0.1209082,0.065173,0,0.3350122,0.3406925
244184,2023-01-20 11:02:10.752270,852271010,-55.56,-55.6916,0,0.1316064,0.06893066,0,0.2903856,0.1290712
244217,2023-01-20 11:02:10.852233,852370996,-55.56,-55.70235,0,0.1423486,0.05491617,0,0.3857655,-0.03560162
244249,2023-01-20 11:02:10.952166,852470971,-55.56,-55.71077,0,0.1507666,0.09790513,0,0.3563873,0.3407545
244283,2023-01-20 11:02:11.052173,852570967,-55.56,-55.71587,0,0.155874,0.1200073,0,0.2715738,0.2658272
244317,2023-01-20 11:02:11.152290,852671022,-55.56,-55.71678,0,0.1567822,0.11769,0,0.1522445,0.1188784
244350,2023-01-20 11:02:11.252273,852770977,-55.56,-55.71525,0,0.155249,0.08843527,0,0.05515098,0.1061926
244381,2023-01-20 11:02:11.352324,852871030,-55.56,-55.71726,0,0.1572607,0.1282673,0,0.2198107,-0.1924362
244413,2023-01-20 11:02:11.452278,852970979,-55.56,-55.71968,0,0.1596777,0.1308085,0,0.2892844,-0.05596733
244445,2023-01-20 11:02:11.552279,853070969,-55.56,-55.72084,0,0.1608447,0.08123702,0,0.3075113,-0.1437654
244479,2023-01-20 11:02:11.652301,853170995,-55.56,-55.71972,0,0.1597168,0.1649455,0,0.2501645,0.3236675
244510,2023-01-20 11:02:11.752262,853270976,-55.56,-55.71307,0,0.1530713,0.1471698,0,0.03895217,0.476779
244543,2023-01-20 11:02:11.852275,853371004,-55.56,-55.70246,0,0.1424609,0.1853698,0,-0.2386983,0.3956804
244575,2023-01-20 11:02:11.952263,853471004,-55.56,-55.69286,0,0.1328564,0.2534541,0,-0.3453491,0.1059017
244609,2023-01-20 11:02:12.052278,853571013,-55.56,-55.68336,0,0.1233643,0.2796482,0,-0.5207313,0.4588175
244643,2023-01-20 11:02:12.152331,853671042,-55.56,-55.67223,0,0.1122314,0.2865009,0,-0.6739541,0.1191473
244676,2023-01-20 11:02:12.252260,853770968,-55.56,-55.66134,0,0.1013428,0.2556538,0,-0.712872,0.05754566
244708,2023-01-20 11:02:12.352262,853870986,-55.56,-55.65291,0,0.09291016,0.2197544,0,-0.676661,0.0009593964
244740,2023-01-20 11:02:12.452641,853971374,-55.56,-55.64956,0,0.08956543,0.1854641,0,-0.5209591,-0.5021687
244772,2023-01-20 11:02:12.552238,854070972,-55.56,-55.65263,0,0.09263183,0.08572198,0,-0.26755,0.05329323
244806,2023-01-20 11:02:12.652317,854171042,-55.56,-55.65316,0,0.09316406,0.1247229,0,-0.3225983,0.07270241
244837,2023-01-20 11:02:12.752307,854271014,-55.56,-55.65266,0,0.09265625,0.1470226,0,-0.2648831,-0.2759571
244870,2023-01-20 11:02:12.852277,854370987,-55.56,-55.65351,0,0.09351074,0.09634921,0,-0.132642,-0.1298237
244902,2023-01-20 11:02:12.952238,854470970,-55.56,-55.65525,0,0.09524902,0.1135502,0,-0.1111763,0.1683369
244937,2023-01-20 11:02:13.052249,854570992,-55.56,-55.65593,0,0.09593262,0.09628613,0,-0.1005073,-0.3958941
244971,2023-01-20 11:02:13.152277,854671022,-55.56,-55.65705,0,0.09705078,0.1246842,0,-0.0764339,0.1285563
245004,2023-01-20 11:02:13.247622,854770975,-55.56,-55.65531,0,0.0953125,0.1416473,0,-0.0880193,0.009241104
245036,2023-01-20 11:02:13.338886,854871067,-55.56,-55.65453,0,0.09452637,0.08445748,0,0.0230091,-0.3388462
245068,2023-01-20 11:02:13.433243,854971338,-55.56,-55.65747,0,0.0974707,0.03836944,0,0.1956865,0.01114178
245100,2023-01-20 11:02:13.532869,855070974,-55.56,-55.65885,0,0.09885254,0.06363408,0,0.1712485,0.1960812
245134,2023-01-20 11:02:13.632884,855170998,-55.56,-55.65686,0,0.09686035,0.08680661,0,0.1115301,0.07758808
245165,2023-01-20 11:02:13.732854,855270976,-55.56,-55.6513,0,0.09129883,0.0894781,0,-0.02549308,0.07874489
245198,2023-01-20 11:02:13.832852,855370996,-55.56,-55.647,0,0.08700195,0.1212587,0,-0.1008053,0.0778904
245232,2023-01-20 11:02:13.932838,855471034,-55.56,-55.64178,0,0.08178711,0.160606,0,-0.2461414,-0.1093283
245266,2023-01-20 11:02:14.032768,855570983,-55.56,-55.6389,0,0.07890625,0.1460339,0,-0.2068745,0.1259098
245300,2023-01-20 11:02:14.132863,855671031,-55.56,-55.63536,0,0.07536133,0.09041794,0,-0.3128288,0.3774805
245333,2023-01-20 11:02:14.232842,855770974,-55.56,-55.63104,0,0.07104003,0.1413141,0,-0.35772,-0.4018764
245364,2023-01-20 11:02:14.332866,855870985,-55.56,-55.62956,0,0.06956054,0.06946012,0,-0.1093973,-0.5507698
245397,2023-01-20 11:02:14.433172,855971308,-55.56,-55.6348,0,0.07480469,0.0285786,0,0.1609748,-0.4259624
245429,2023-01-20 11:02:14.532764,856070977,-55.56,-55.6432,0,0.08319824,0.03034108,0,0.2626651,0.1772051
245463,2023-01-20 11:02:14.632790,856171045,-55.56,-55.64695,0,0.08694824,0.06029232,0,0.1421971,-0.03492928
245494,2023-01-20 11:02:14.732738,856270967,-55.56,-55.64801,0,0.08800781,0.07332974,0,0.1554538,-0.3177605
245527,2023-01-20 11:02:14.832770,856370998,-55.56,-55.64838,0,0.08837891,0.07185286,0,0.1845041,-0.09303761
245559,2023-01-20 11:02:14.932687,856470966,-55.56,-55.64677,0,0.08677734,0.0435446,0,0.1928062,-0.2018013
245593,2023-01-20 11:02:15.032661,856570976,-55.56,-55.64437,0,0.084375,0.06711234,0,0.1967374,-0.2118826
245627,2023-01-20 11:02:15.132710,856671030,-55.56,-55.64185,0,0.08185547,0.02600546,0,0.2740008,-0.184412
245660,2023-01-20 11:02:15.232690,856771014,-55.56,-55.6346,0,0.07459961,0.07285678,0,0.1627501,0.2026577
245691,2023-01-20 11:02:15.332659,856870984,-55.56,-55.62453,0,0.06452636,0.05667312,0,-0.009334037,0.06402206
245722,2023-01-20 11:02:15.432992,856971316,-55.56,-55.61512,0,0.05512207,0.06477417,0,-0.02564893,-0.2760735
245754,2023-01-20 11:02:15.532655,857070973,-55.56,-55.60485,0,0.04485352,0.05210255,0,-0.06977814,-0.2778015
245788,2023-01-20 11:02:15.632718,857171005,-55.56,-55.59538,0,0.03538574,0.04975259,0,-0.07203329,-0.2679424
245819,2023-01-20 11:02:15.732785,857270989,-55.56,-55.58828,0,0.02828613,0.01610683,0,-0.009497863,-0.3270159
245852,2023-01-20 11:02:15.832804,857370991,-55.56,-55.58403,0,0.0240332,0.03000958,0,-0.007760138,-0.05825233
245884,2023-01-20 11:02:15.932712,857471014,-55.56,-55.58202,0,0.0220166,0.01716006,0,0.0034489,-0.0388689
245918,2023-01-20 11:02:16.032592,857570969,-55.56,-55.58346,0,0.02346191,0.01514245,0,0.03880249,-0.00305748
245952,2023-01-20 11:02:16.132653,857671025,-55.56,-55.58596,0,0.02596191,-0.003124433,0,0.05181457,-0.05741024
245985,2023-01-20 11:02:16.232611,857770972,-55.56,-55.58872,0,0.0287207,0.02264672,0,0.01232656,0.3506203
246016,2023-01-20 11:02:16.332676,857871014,-55.56,-55.59086,0,0.03085937,0.01118032,0,0.008245044,-0.1860847
246048,2023-01-20 11:02:16.432984,857971315,-55.56,-55.59541,0,0.03540527,0.01012781,0,0.0978005,-0.238842
246080,2023-01-20 11:02:16.532660,858071016,-55.56,-55.59853,0,0.03853516,0.01411445,0,0.11165,-0.6580467
246115,2023-01-20 11:02:16.632639,858171005,-55.56,-55.60359,0,0.04359375,-0.02145353,0,0.3696128,-0.5304394
246146,2023-01-20 11:02:16.732633,858270978,-55.56,-55.60901,0,0.04900879,-0.04266412,0,0.465005,0.3188248
246179,2023-01-20 11:02:16.832650,858370990,-55.56,-55.61046,0,0.05046387,-0.03618525,0,0.388071,0.2505026
246211,2023-01-20 11:02:16.932620,858470985,-55.56,-55.60588,0,0.04587891,0.01193865,0,0.2288814,0.3768387
246245,2023-01-20 11:02:17.032603,858570973,-55.56,-55.59838,0,0.03837891,0.05295566,0,-0.001842477,0.4003639
246279,2023-01-20 11:02:17.132699,858671028,-55.56,-55.58995,0,0.02995605,0.07588678,0,-0.2279379,0.1638737
246312,2023-01-20 11:02:17.232713,858771017,-55.56,-55.58443,0,0.02442871,0.06046343,0,-0.2396014,-0.4315357
246343,2023-01-20 11:02:17.332680,858870989,-55.56,-55.58239,0,0.02239258,0.04156904,0,-0.1904657,-0.04414845
246375,2023-01-20 11:02:17.432920,858971232,-55.56,-55.58213,0,0.02213379,0.06042473,0,-0.2124067,0.2271585
246407,2023-01-20 11:02:17.532672,859070986,-55.56,-55.58154,0,0.02154297,0.06233725,0,-0.242859,-0.1966295
246441,2023-01-20 11:02:17.632684,859171003,-55.56,-55.58218,0,0.02218262,0.06932019,0,-0.1679165,-0.140317
246472,2023-01-20 11:02:17.732639,859270971,-55.56,-55.58366,0,0.02366211,0.05300909,0,-0.1566988,0.2003117
246505,2023-01-20 11:02:17.832685,859371030,-55.56,-55.58573,0,0.02572754,0.04531321,0,-0.2226383,0.1165714
246537,2023-01-20 11:02:17.932648,859471009,-55.56,-55.58799,0,0.02798828,0.05924133,0,-0.3030851,0.07732868
246571,2023-01-20 11:02:18.032612,859570975,-55.56,-55.59037,0,0.03037598,0.08193504,0,-0.3280028,0.009903908
246605,2023-01-20 11:02:18.132692,859671027,-55.56,-55.59349,0,0.03349121,0.07280536,0,-0.2880692,0.220048
246638,2023-01-20 11:02:18.232654,859770971,-55.56,-55.59528,0,0.03527832,0.1401974,0,-0.4174389,0.1595249
246669,2023-01-20 11:02:18.332680,859871001,-55.56,-55.59732,0,0.03731934,0.07773584,0,-0.3361493,-0.07177067
246702,2023-01-20 11:02:18.432909,859971241,-55.56,-55.59991,0,0.03991211,0.12533,0,-0.250273,-0.08718395
246734,2023-01-20 11:02:18.532653,860071009,-55.56,-55.6027,0,0.04269531,0.0981911,0,-0.2150561,0.0847044
246768,2023-01-20 11:02:18.632664,860171029,-55.56,-55.60492,0,0.04492188,0.06420314,0,-0.2174791,-0.007796288
246799,2023-01-20 11:02:18.732647,860270990,-55.56,-55.60789,0,0.04789551,0.07873652,0,-0.1202122,-0.1661386
246833,2023-01-20 11:02:18.832656,860370991,-55.56,-55.61139,0,0.05138672,0.07283804,0,-0.09109104,-0.00242424
246867,2023-01-20 11:02:18.932609,860470964,-55.56,-55.61186,0,0.05186035,0.1051369,0,-0.2009979,-0.01029587
246901,2023-01-20 11:02:19.032605,860570973,-55.56,-55.61098,0,0.05098144,0.06855835,0,-0.1215441,-0.5295544
246934,2023-01-20 11:02:19.132688,860671054,-55.56,-55.61163,0,0.05163574,0.03828888,0,-0.008888251,0.3759174
246968,2023-01-20 11:02:19.232675,860771032,-55.56,-55.6108,0,0.05080078,0.09331748,0,-0.1034537,-0.3878841
246999,2023-01-20 11:02:19.332672,860871006,-55.56,-55.61121,0,0.05120605,0.02413613,0,0.006587553,-0.2477961
247031,2023-01-20 11:02:19.432670,860970989,-55.56,-55.61303,0,0.05302734,0.06429602,0,0.05824686,0.08294964
247063,2023-01-20 11:02:19.532652,861070974,-55.56,-55.61524,0,0.05524414,0.02071977,0,0.1690677,-0.5101604
247097,2023-01-20 11:02:19.632682,861171008,-55.56,-55.61983,0,0.0598291,0.02279837,0,0.3046748,-0.2509308
247128,2023-01-20 11:02:19.732645,861270975,-55.56,-55.62347,0,0.06346679,0.009384033,0,0.3211674,0.2320166
247161,2023-01-20 11:02:19.832702,861371041,-55.56,-55.62502,0,0.06501465,-0.005096151,0,0.3421078,-0.05315876
247193,2023-01-20 11:02:19.932627,861470984,-55.56,-55.62607,0,0.06606933,-0.00997613,0,0.3890722,-0.1809711
247227,2023-01-20 11:02:20.032611,861570970,-55.56,-55.62582,0,0.06582031,-0.01737453,0,0.390156,-0.135644
247260,2023-01-20 11:02:20.132696,861671025,-55.56,-55.62378,0,0.06377929,5.897088E-05,0,0.348215,0.06192875
247294,2023-01-20 11:02:20.232664,861770974,-55.56,-55.62,0,0.06000488,0.02586147,0,0.2600454,0.05283356
247325,2023-01-20 11:02:20.332671,861870989,-55.56,-55.61469,0,0.0546875,0.0349981,0,0.1527991,0.1509171
247357,2023-01-20 11:02:20.432663,861970987,-55.56,-55.60852,0,0.04852539,0.02459884,0,0.1128279,-0.3342018
247389,2023-01-20 11:02:20.532706,862071032,-55.56,-55.60244,0,0.04243652,0.02596526,0,0.1221136,-0.2716017
247423,2023-01-20 11:02:20.632674,862171002,-55.56,-55.5969,0,0.0369043,-0.003610652,0,0.1629369,-0.1450777
247454,2023-01-20 11:02:20.732641,862270968,-55.56,-55.5906,0,0.03060547,-0.02197477,0,0.2181163,-0.03576946
247487,2023-01-20 11:02:20.832652,862370986,-55.56,-55.58324,0,0.02324219,-0.04171377,0,0.155225,0.05527496
