LineNo,UTC_Approx,TimeUS,TPE,PE,DVE,TVE,VE,DAE,TAE,AE
3800,2023-01-20 10:50:01.265164,121267314,-0.4751487,-0.4710712,0.0003270213,-0.003750547,0.01123869,-0.0003280757,-0.05589592,-0.04329932
3831,2023-01-20 10:50:01.365180,121367384,-0.4720272,-0.4668306,0.0002778966,-0.004918713,0.007152534,-0.0002787926,-0.04512333,-0.0491231
3863,2023-01-20 10:50:01.465121,121467310,-0.4687059,-0.4636873,0.0002394089,-0.004779245,0.005967269,-0.0002401807,-0.02946412,-0.04901664
3896,2023-01-20 10:50:01.565177,121567315,-0.4657002,-0.4612717,0.0002079731,-0.004220509,0.02409677,-0.0002086436,-0.04762652,-0.04630359
3931,2023-01-20 10:50:01.665267,121667386,-0.4632558,-0.4601465,0.0001815696,-0.002927714,-0.04856827,-0.0001821551,-0.01082739,-0.05720168
3962,2023-01-20 10:50:01.765508,121767625,-0.4619353,-0.4605736,0.0001589818,-0.001202674,0.02821032,-0.0001594944,-0.06178636,-0.0317569
3995,2023-01-20 10:50:01.865458,121867623,-0.4601263,-0.4544369,0.0001394539,-0.0055499,0.02650742,-0.0001399035,-0.1565614,-0.05900034
4027,2023-01-20 10:50:01.965416,121967657,-0.4566461,-0.4460396,0.0001224457,-0.01048405,0.05585768,-0.0001228405,-0.2182714,-0.1256573
4059,2023-01-20 10:50:02.065405,122067629,-0.4566347,-0.4368232,0.0001076304,-0.01970389,0.05532436,-0.0001079774,-0.2253385,-0.1810366
4092,2023-01-20 10:50:02.165487,122167645,-0.4566246,-0.4285013,9.460762E-05,-0.02802864,0.03509939,-9.491266E-05,-0.1858644,-0.1986604
4124,2023-01-20 10:50:02.265542,122267678,-0.4566155,-0.4084243,8.315792E-05,-0.04810807,0.04722354,-8.342604E-05,-0.2751133,-0.203817
4155,2023-01-20 10:50:02.365477,122367615,-0.4566079,-0.3894059,7.309079E-05,-0.0671289,0.05484652,-7.332646E-05,-0.2898,-0.2428749
4187,2023-01-20 10:50:02.465212,122467611,-0.4566011,-0.3775203,6.423989E-05,-0.07901649,0.01259041,-6.444701E-05,-0.1454712,-0.2216162
4220,2023-01-20 10:50:02.564598,122567394,-0.4565949,-0.3713295,5.645977E-05,-0.085209,-0.0370649,-5.664181E-05,-0.1180352,-0.1775941
4256,2023-01-20 10:50:02.664441,122667354,-0.4565897,-0.3721351,4.962215E-05,-0.08440499,-0.0143629,-4.978214E-05,-0.1217934,-0.1418035
4286,2023-01-20 10:50:02.764469,122767345,-0.4565851,-0.3762771,4.361326E-05,-0.08026438,-0.04663396,-4.375388E-05,-0.08904471,-0.1180762
4321,2023-01-20 10:50:02.864494,122867373,-0.4565806,-0.3686318,3.833254E-05,-0.08791047,-0.03763137,-3.845614E-05,-0.1820135,-0.104962
4351,2023-01-20 10:50:02.964425,122967329,-0.4565775,-0.358209,3.369089E-05,-0.0983348,-0.03819243,-3.379952E-05,-0.1934216,-0.1432073
4384,2023-01-20 10:50:03.064446,123067360,-0.4565744,-0.3390896,2.961001E-05,-0.1174552,-0.0513285,-2.970548E-05,-0.27039,-0.1688733
4416,2023-01-20 10:50:03.164517,123167433,-0.4565714,-0.3204383,2.602107E-05,-0.1361071,-0.05478899,-2.610497E-05,-0.2948064,-0.2144759
4449,2023-01-20 10:50:03.264422,123267335,-0.4565684,-0.2890632,2.286426E-05,-0.1674823,-0.05756791,-2.293798E-05,-0.434562,-0.2550962
4479,2023-01-20 10:50:03.364431,123367339,-0.4565668,-0.2575435,2.008848E-05,-0.1990032,-0.06594239,-2.015325E-05,-0.5178879,-0.3607661
4512,2023-01-20 10:50:03.464442,123467339,-0.4565653,-0.2340632,1.764941E-05,-0.2224845,-0.09282784,-1.770631E-05,-0.4867602,-0.4219215
4544,2023-01-20 10:50:03.564433,123567317,-0.4565638,-0.2186993,1.550731E-05,-0.237849,-0.0972499,-1.555731E-05,-0.446104,-0.4410784
4580,2023-01-20 10:50:03.664479,123667360,-0.4565623,-0.2134983,1.36272E-05,-0.2430503,-0.07707935,-1.367114E-05,-0.4060058,-0.4254781
4610,2023-01-20 10:50:03.764471,123767356,-0.4565607,-0.2160604,1.197733E-05,-0.2404883,-0.1549092,-1.201595E-05,-0.2809,-0.3706946
4644,2023-01-20 10:50:03.864664,123867349,-0.4565592,-0.2323856,1.052912E-05,-0.2241631,-0.1523329,-1.056306E-05,-0.1688161,-0.3002835
4676,2023-01-20 10:50:03.964998,123967372,-0.4565562,-0.2548354,0.0001439633,-0.2015768,-0.1191966,0.05042708,-0.09830398,-0.2016488
4709,2023-01-20 10:50:04.065113,124067334,-0.4563651,-0.2828883,0.005399923,-0.1680769,-0.1474676,0.3292828,0.2774937,-0.03607392
4741,2023-01-20 10:50:04.165210,124167363,-0.4549665,-0.310807,0.0246161,-0.1195434,-0.1531377,0.4929441,0.5222508,0.170437
4774,2023-01-20 10:50:04.265252,124267385,-0.4508835,-0.3355897,0.05860699,-0.05668674,-0.10424,0.6311259,0.6769168,0.3630325
4804,2023-01-20 10:50:04.365212,124367349,-0.442735,-0.3548816,0.1046264,0.01677301,-0.07000415,0.593586,0.7013803,0.5062168
4837,2023-01-20 10:50:04.465156,124467321,-0.4297496,-0.3628468,0.1530621,0.08615928,-0.007504058,0.3270163,0.4402328,0.5153464
4870,2023-01-20 10:50:04.565130,124567335,-0.4124282,-0.363967,0.1894929,0.1410318,0.02934303,0.04677074,0.1929298,0.410029
4906,2023-01-20 10:50:04.665166,124667357,-0.3924007,-0.3665388,0.2078859,0.182024,0.02441449,0,0.2401354,0.2931682
4936,2023-01-20 10:50:04.765203,124767352,-0.3712159,-0.3690687,0.2142604,0.2121132,0.0646932,0,0.2984803,0.2782474
4970,2023-01-20 10:50:04.865219,124867384,-0.3497402,-0.3802668,0.2145452,0.2450718,0.04895192,0,0.4794694,0.326942
5000,2023-01-20 10:50:04.965122,124967334,-0.3284107,-0.3931251,0.2117614,0.2764758,0.04419143,0,0.5239723,0.4138243
5033,2023-01-20 10:50:05.065156,125067353,-0.3074466,-0.3962031,0.2074605,0.2962171,0.08196979,0,0.4498837,0.461699
5065,2023-01-20 10:50:05.165206,125167355,-0.2869532,-0.3928614,0.2024593,0.3083675,0.0819174,0,0.3786145,0.4373286
5098,2023-01-20 10:50:05.265193,125267328,-0.2669766,-0.3849176,0.1971812,0.3151222,0.1222879,0,0.3115627,0.3919709
5128,2023-01-20 10:50:05.365522,125367662,-0.2475322,-0.3734256,0.1918419,0.3177353,0.1467028,0,0.2646582,0.3506865
5161,2023-01-20 10:50:05.465193,125467326,-0.2286199,-0.3556252,0.1865478,0.313553,0.1432807,0,0.231334,0.3112576
5193,2023-01-20 10:50:05.565220,125567339,-0.2102603,-0.3351471,0.1801519,0.3050387,0.1597065,-0.1563645,0.0628014,0.2286187
5230,2023-01-20 10:50:05.665240,125667352,-0.1928489,-0.3213838,0.1669371,0.2954721,0.1611133,-0.2937257,-0.03283373,0.1171727
5260,2023-01-20 10:50:05.765525,125767635,-0.1772511,-0.3118757,0.1437845,0.2784091,0.1338692,-0.4317432,-0.06449234,0.02691601
5294,2023-01-20 10:50:05.859581,125867636,-0.1645022,-0.2939829,0.1109364,0.2404171,0.1056931,-0.3563704,-0.03324329,-0.0160404
5324,2023-01-20 10:50:05.950478,125967605,-0.155211,-0.2785068,0.07583697,0.1991328,0.08414006,-0.3485805,-0.03105425,-0.0144466
5357,2023-01-20 10:50:06.045583,126067636,-0.1494146,-0.2720245,0.04091154,0.1635214,0.01509943,-0.3842751,0.06561722,-0.001855669
5389,2023-01-20 10:50:06.145340,126167358,-0.1471457,-0.2740917,0.00521322,0.1321592,-0.04906391,-0.4172553,0.1435598,0.05705529
5422,2023-01-20 10:50:06.244779,126267337,-0.1485345,-0.2855383,-0.03268571,0.1043181,-0.1074679,-0.4925301,0.2093963,0.1147477
5454,2023-01-20 10:50:06.343796,126367592,-0.1538148,-0.3053345,-0.07156389,0.07995585,-0.1658877,-0.4476516,0.3449172,0.2225375
5487,2023-01-20 10:50:06.442825,126467329,-0.16299,-0.3291316,-0.1113009,0.05484071,-0.2305198,-0.510112,0.3740946,0.3096404
5519,2023-01-20 10:50:06.542821,126567337,-0.1763013,-0.3562351,-0.1547022,0.0252316,-0.2546947,-0.6262864,0.1699664,0.3032476
5555,2023-01-20 10:50:06.642853,126667404,-0.1942837,-0.3775996,-0.2049596,-0.02164368,-0.2745408,-0.6844169,-0.01178886,0.2018389
5585,2023-01-20 10:50:06.742730,126767345,-0.217582,-0.3955144,-0.2599677,-0.08203529,-0.2818165,-0.7068924,-0.1770701,0.05990068
5619,2023-01-20 10:50:06.842654,126867344,-0.2465035,-0.4179184,-0.317174,-0.1457592,-0.3311486,-0.6432263,-0.1479968,-0.03870833
5649,2023-01-20 10:50:06.942566,126967346,-0.2810916,-0.4452365,-0.3730935,-0.2089486,-0.3603866,-0.7719693,-0.2289602,-0.09799099
5682,2023-01-20 10:50:07.042560,127067399,-0.321349,-0.4784206,-0.4311153,-0.2740438,-0.4210345,-0.779131,-0.2089995,-0.1416718
5714,2023-01-20 10:50:07.142488,127167345,-0.3675162,-0.5164267,-0.4909103,-0.3419998,-0.4952594,-0.7939509,-0.2146511,-0.162616
5747,2023-01-20 10:50:07.242487,127267327,-0.4196998,-0.5658568,-0.5512294,-0.4050724,-0.5452051,-0.7836903,-0.1963597,-0.1711735
5777,2023-01-20 10:50:07.342835,127367612,-0.4778899,-0.6264169,-0.6107058,-0.4621788,-0.6059061,-0.7165394,-0.09755192,-0.1390663
5810,2023-01-20 10:50:07.442536,127467314,-0.5418605,-0.6881338,-0.6664844,-0.5202112,-0.6375154,-0.6764334,-0.1209906,-0.1042265
5842,2023-01-20 10:50:07.542458,127567322,-0.6111849,-0.7511352,-0.7183424,-0.578392,-0.6915115,-0.7063174,-0.1873913,-0.1220871
5878,2023-01-20 10:50:07.647229,127667358,-0.6856068,-0.8149392,-0.7686659,-0.6393334,-0.7228613,-0.7483816,-0.2892621,-0.1611156
5908,2023-01-20 10:50:07.758474,127767333,-0.765043,-0.8775644,-0.8188889,-0.7063675,-0.7552107,-0.8015007,-0.41078,-0.2439754
5942,2023-01-20 10:50:07.856915,127867343,-0.8496023,-0.9406248,-0.8717933,-0.7807708,-0.8136622,-0.8775551,-0.5735488,-0.3588714
5974,2023-01-20 10:50:07.947708,127967349,-0.9396331,-1.005867,-0.9273933,-0.861159,-0.8570296,-0.8571677,-0.5998656,-0.4538597
6007,2023-01-20 10:50:08.042389,128067345,-1.035244,-1.078324,-0.9834525,-0.9403728,-0.899931,-0.7851923,-0.5441485,-0.5083579
6039,2023-01-20 10:50:08.142428,128167402,-1.136348,-1.158941,-1.036538,-1.013945,-0.9805086,-0.7546327,-0.4810844,-0.5072753
6072,2023-01-20 10:50:08.242352,128267319,-1.242502,-1.2486,-1.084179,-1.078081,-1.033085,-0.5924513,-0.3043992,-0.4539498
6102,2023-01-20 10:50:08.342688,128367613,-1.352981,-1.344736,-1.12291,-1.131155,-1.096608,-0.5586337,-0.2559028,-0.3677202
6135,2023-01-20 10:50:08.442424,128467328,-1.466963,-1.446421,-1.15553,-1.176072,-1.131074,-0.6354273,-0.355354,-0.3454762
6167,2023-01-20 10:50:08.542419,128567329,-1.584139,-1.550588,-1.187144,-1.220695,-1.142461,-0.6669258,-0.4669069,-0.3744761
6203,2023-01-20 10:50:08.642438,128667356,-1.704477,-1.658503,-1.218787,-1.264761,-1.185743,-0.6560249,-0.4449368,-0.4039004
6233,2023-01-20 10:50:08.742417,128767343,-1.827946,-1.772001,-1.249607,-1.305551,-1.241677,-0.6647686,-0.4127511,-0.4148274
6267,2023-01-20 10:50:08.842495,128867384,-1.954437,-1.89368,-1.279212,-1.33997,-1.297387,-0.6401638,-0.3012444,-0.3830602
6300,2023-01-20 10:50:08.942531,128967322,-2.083768,-2.021954,-1.306188,-1.368002,-1.350532,-0.5906741,-0.1883225,-0.3050473
6333,2023-01-20 10:50:09.042627,129067346,-2.215612,-2.157522,-1.329549,-1.38764,-1.378832,-0.5755754,-0.1663604,-0.2367603
6365,2023-01-20 10:50:09.142674,129167354,-2.349645,-2.297653,-1.3501,-1.402092,-1.400057,-0.493379,-0.1087789,-0.1906678
6398,2023-01-20 10:50:09.242592,129267327,-2.485532,-2.440081,-1.366523,-1.411974,-1.405862,-0.4754488,-0.1662093,-0.1673669
6428,2023-01-20 10:50:09.342695,129367610,-2.622797,-2.58199,-1.376729,-1.417537,-1.392869,-0.1802033,0.04854315,-0.1177579
6461,2023-01-20 10:50:09.442405,129467946,-2.760378,-2.721403,-1.372098,-1.411072,-1.364131,0,0.1316866,-0.01314908
6493,2023-01-20 10:50:09.541251,129568012,-2.896655,-2.853015,-1.352002,-1.395642,-1.298129,0,0.0426789,0.03764579
6529,2023-01-20 10:50:09.640530,129668017,-3.030445,-2.972503,-1.323601,-1.381543,-1.243321,0,-0.03786793,0.0418605
6559,2023-01-20 10:50:09.740507,129767995,-3.161173,-3.084278,-1.291354,-1.368249,-1.201036,0,-0.1256433,-0.01987733
6593,2023-01-20 10:50:09.840575,129868073,-3.288584,-3.200522,-1.257583,-1.345645,-1.179251,0,-0.084922,-0.0629954
6624,2023-01-20 10:50:09.940489,129968009,-3.412595,-3.318618,-1.223504,-1.31748,-1.147425,0,-0.04202902,-0.05101202
6657,2023-01-20 10:50:10.040519,130068042,-3.53321,-3.42964,-1.189733,-1.293303,-1.117361,0,-0.07435571,-0.05093873
6689,2023-01-20 10:50:10.140602,130168100,-3.650479,-3.534083,-1.15658,-1.272975,-1.099681,0,-0.127113,-0.08075143
6722,2023-01-20 10:50:10.240427,130268015,-3.764469,-3.637182,-1.124189,-1.251476,-1.061971,0,-0.1604591,-0.1109971
6752,2023-01-20 10:50:10.340263,130368109,-3.875264,-3.741135,-1.092623,-1.226752,-1.050816,0,-0.1052777,-0.1172071
6785,2023-01-20 10:50:10.440022,130468034,-3.982917,-3.844766,-1.059897,-1.198047,-1.063027,0.1005529,0.07290722,-0.08402006
6817,2023-01-20 10:50:10.540014,130568053,-4.086382,-3.947076,-1.006541,-1.145847,-1.030081,0.3686953,0.4198232,0.09865026
6853,2023-01-20 10:50:10.640017,130668079,-4.183227,-4.045821,-0.9282315,-1.065638,-1.000376,0.6368387,0.8564638,0.4040051
6883,2023-01-20 10:50:10.739962,130768042,-4.271,-4.137683,-0.8265355,-0.9598528,-0.9434043,0.8292005,1.158615,0.750892
6917,2023-01-20 10:50:10.839987,130868113,-4.348429,-4.224369,-0.7266793,-0.8507394,-0.8622514,0.7290223,1.080552,0.951566
6947,2023-01-20 10:50:10.939847,130968062,-4.416504,-4.30605,-0.6388862,-0.7493399,-0.7600368,0.6409461,0.9056902,0.9872578
6980,2023-01-20 10:50:11.039849,131068082,-4.476353,-4.382902,-0.5616992,-0.6551504,-0.6722194,0.5635102,0.8197943,0.9307294
7012,2023-01-20 10:50:11.140017,131168164,-4.528973,-4.456757,-0.4938366,-0.5660528,-0.6063557,0.4954289,0.8486331,0.8886811
7046,2023-01-20 10:50:11.239951,131268049,-4.575235,-4.525304,-0.434173,-0.4841041,-0.5641802,0.4355729,0.9074239,0.8748201
7076,2023-01-20 10:50:11.339957,131368062,-4.615908,-4.592312,-0.3817179,-0.4053138,-0.5351996,0.3829486,0.959031,0.892402
7109,2023-01-20 10:50:11.439937,131468044,-4.651668,-4.650965,-0.3356001,-0.3363023,-0.4631319,0.3366821,0.9096879,0.9108746
7140,2023-01-20 10:50:11.539951,131568052,-4.683106,-4.700844,-0.295054,-0.2773156,-0.4339322,0.2960053,0.8977122,0.8955781
7176,2023-01-20 10:50:11.639971,131668068,-4.710747,-4.74755,-0.2594065,-0.2226042,-0.363608,0.2602429,0.8283877,0.8647968
7206,2023-01-20 10:50:11.739949,131768047,-4.735047,-4.79267,-0.228066,-0.1704436,-0.3497262,0.2288013,0.9333592,0.872647
7240,2023-01-20 10:50:11.839979,131868107,-4.756412,-4.834181,-0.2005118,-0.1227427,-0.3290237,0.2011583,0.9534172,0.8886412
7270,2023-01-20 10:50:11.939839,131968042,-4.775195,-4.874838,-0.1762867,-0.07664379,-0.2778663,0.1768551,0.9773178,0.9348026
7303,2023-01-20 10:50:12.039857,132068073,-4.791709,-4.914661,-0.1549884,-0.03203611,-0.276914,0.1554881,0.9922377,0.9649556
7335,2023-01-20 10:50:12.139997,132168131,-4.806227,-4.954445,-0.1362632,0.01195453,-0.2310197,0.1367026,1.004544,0.9959075
7368,2023-01-20 10:50:12.239969,132268056,-4.818992,-4.990652,-0.1198004,0.05185884,-0.2078334,0.1201867,0.9596386,0.9945874
7398,2023-01-20 10:50:12.339980,132368071,-4.830214,-5.024498,-0.1053265,0.08895721,-0.1424382,0.1056661,0.9162847,0.9827909
7431,2023-01-20 10:50:12.439939,132468035,-4.840081,-5.051948,-0.09260135,0.1192654,-0.1006328,0.09289992,0.8421352,0.9357308
7463,2023-01-20 10:50:12.539945,132568049,-4.848756,-5.07498,-0.08141361,0.1448108,-0.038082,0.08167611,0.7611619,0.8802196
7499,2023-01-20 10:50:12.639962,132668066,-4.856382,-5.08672,-0.07157747,0.1587607,0.01648879,0.07180825,0.6441991,0.8041974
7529,2023-01-20 10:50:12.739946,132768039,-4.863088,-5.087899,-0.06292972,0.1618817,0.0635713,0.06313262,0.4866331,0.7041632
7563,2023-01-20 10:50:12.839945,132868061,-4.868983,-5.0861,-0.05532679,0.1617899,0.1109027,0.05550518,0.4416586,0.5873805
7594,2023-01-20 10:50:12.939863,132968053,-4.874166,-5.084463,-0.0486424,0.1616536,0.1137003,0.04879923,0.4785141,0.5266987
7627,2023-01-20 10:50:13.039853,133068057,-4.878723,-5.077123,-0.04276559,0.1556347,0.1520496,0.04290348,0.4322583,0.4923676
7659,2023-01-20 10:50:13.140011,133168141,-4.882729,-5.064705,-0.03759881,0.1443775,0.166326,0.03772004,0.373852,0.4477895
7692,2023-01-20 10:50:13.239951,133268038,-4.88625,-5.057724,-0.03305625,0.138418,0.1551691,0.03316283,0.3652371,0.3952036
7722,2023-01-20 10:50:13.339968,133368058,-4.889347,-5.058714,-0.0290625,0.1403046,0.1890872,0.02915621,0.3777716,0.382576
7755,2023-01-20 10:50:13.439948,133468040,-4.89207,-5.055038,-0.02555127,0.1374175,0.1861074,0.02563366,0.3591965,0.3472665
7787,2023-01-20 10:50:13.539953,133568044,-4.894464,-5.048256,-0.02246426,0.1313288,0.1827281,0.02253669,0.3367881,0.3111304
7823,2023-01-20 10:50:13.639979,133668071,-4.896567,-5.03883,-0.0197502,0.1225121,0.1936563,0.01981388,0.3567501,0.2876214
7853,2023-01-20 10:50:13.739950,133768043,-4.898418,-5.029211,-0.01736405,0.1134291,0.1588371,0.01742004,0.4042374,0.3082165
7887,2023-01-20 10:50:13.839950,133868077,-4.900044,-5.010872,-0.01526619,0.09556114,0.1625602,0.01531541,0.2871256,0.310883
7919,2023-01-20 10:50:13.939829,133968039,-4.901474,-4.982981,-0.01342178,0.06808425,0.1538429,0.01346506,0.2108462,0.2502624
7952,2023-01-20 10:50:14.039847,134068078,-4.902732,-4.958508,-0.01180021,0.04397555,0.1125551,0.01183826,0.2433961,0.2183814
7984,2023-01-20 10:50:14.139970,134168127,-4.903837,-4.936674,-0.01037455,0.02246176,0.08583186,0.010408,0.2782535,0.2101364
8017,2023-01-20 10:50:14.239926,134268036,-4.904809,-4.925159,-0.00912113,0.01122921,0.06310799,0.009150539,0.3502938,0.235257
8047,2023-01-20 10:50:14.339967,134368070,-4.905663,-4.924296,-0.008019147,0.01061305,0.03597882,0.008045002,0.4317584,0.297686
8080,2023-01-20 10:50:14.439946,134468044,-4.906415,-4.924445,-0.0070503,0.0109804,0.04390016,0.007073033,0.4486059,0.3520213
8113,2023-01-20 10:50:14.539945,134568043,-4.907075,-4.925715,-0.006198508,0.01244132,0.02991461,0.006218493,0.4414374,0.3902754
8149,2023-01-20 10:50:14.639969,134668067,-4.907656,-4.921668,-0.005449626,0.008561909,0.0312497,0.005467197,0.3848291,0.4021371
8179,2023-01-20 10:50:14.739958,134768056,-4.908166,-4.911595,-0.004791221,-0.001362266,-0.00117415,0.004806669,0.3520539,0.3807898
8213,2023-01-20 10:50:14.839944,134868076,-4.908616,-4.908491,-0.004212364,-0.004336875,0.01360568,0.004225946,0.3316648,0.3519083
8243,2023-01-20 10:50:14.939842,134968057,-4.90901,-4.91308,-0.003703441,0.0003663835,0.01796031,0.003715381,0.4068242,0.3588892
8276,2023-01-20 10:50:15.039829,135068069,-4.909357,-4.912849,-0.003256004,0.0002361223,-0.01395024,0.003266502,0.4285833,0.3806856
8308,2023-01-20 10:50:15.139943,135168118,-4.909662,-4.908121,-0.002862624,-0.004404068,0.01647841,0.002871854,0.4147844,0.3842839
8341,2023-01-20 10:50:15.239917,135268045,-4.90993,-4.903331,-0.002516772,-0.009116503,0.004080686,0.002524887,0.379134,0.3873039
8371,2023-01-20 10:50:15.339968,135368076,-4.910166,-4.898074,-0.002212704,-0.01430438,-0.02828842,0.002219839,0.4176223,0.3888083
8404,2023-01-20 10:50:15.439986,135468083,-4.910373,-4.896068,-0.001945374,-0.01625018,-0.0140799,0.001951646,0.4237456,0.389621
8436,2023-01-20 10:50:15.539945,135568045,-4.910555,-4.897322,-0.001710341,-0.01494337,-0.034311,0.001715855,0.4609905,0.4163665
8472,2023-01-20 10:50:15.639973,135668074,-4.910716,-4.898153,-0.001503704,-0.01406596,-0.06150172,0.001508552,0.543318,0.4665785
8502,2023-01-20 10:50:15.739955,135768054,-4.910856,-4.897627,-0.001322031,-0.0145514,-0.06723624,0.001326294,0.5194852,0.4977869
8536,2023-01-20 10:50:15.839962,135868072,-4.910981,-4.893929,-0.001162308,-0.01821492,-0.03322046,0.001166056,0.4280594,0.5220077
8566,2023-01-20 10:50:15.939936,135968076,-4.911089,-4.884861,-0.001021882,-0.02725052,-0.06125436,0.001025177,0.374857,0.4945502
8599,2023-01-20 10:50:16.039931,136068078,-4.911185,-4.873191,-0.0008984217,-0.03889281,-0.03636817,0.0009013184,0.3024985,0.4602505
8631,2023-01-20 10:50:16.139974,136168090,-4.91127,-4.857738,-0.0007898774,-0.05432198,-0.02157708,0.0007924241,0.2866951,0.4169644
8664,2023-01-20 10:50:16.239919,136268038,-4.911343,-4.843409,-0.0006944471,-0.06862932,-0.06606175,0.0006966862,0.3528315,0.4029134
8694,2023-01-20 10:50:16.339876,136368049,-4.911407,-4.829003,-0.0006105466,-0.08301502,-0.07383449,0.0006125151,0.3668931,0.3986955
8727,2023-01-20 10:50:16.439860,136468043,-4.911466,-4.818496,-0.0005367823,-0.09350706,-0.07959822,0.000538513,0.4289688,0.4218046
8759,2023-01-20 10:50:16.539962,136568087,-4.911515,-4.809653,-0.00047193,-0.1023341,-0.1255563,0.0004734516,0.5008914,0.4499055
8795,2023-01-20 10:50:16.639972,136668063,-4.911561,-4.808711,-0.000414913,-0.103265,-0.1463364,0.0004162508,0.5736682,0.5041661
8825,2023-01-20 10:50:16.739952,136768046,-4.911597,-4.813865,-0.0003647846,-0.09809702,-0.1597719,0.0003659607,0.653941,0.5740032
8859,2023-01-20 10:50:16.839957,136868061,-4.911634,-4.820799,-0.0003207126,-0.09115537,-0.1685176,0.0003217467,0.7025589,0.6634753
8889,2023-01-20 10:50:16.939916,136968044,-4.911663,-4.827764,-0.0002819652,-0.08418088,-0.1778097,0.0002828743,0.7152617,0.7201629
8922,2023-01-20 10:50:17.039920,137068051,-4.911687,-4.838027,-0.0002478992,-0.07390817,-0.2132135,0.0002486985,0.8431768,0.7866647
8954,2023-01-20 10:50:17.139978,137168080,-4.911712,-4.850443,-0.0002179489,-0.06148626,-0.2241125,0.0002186516,0.9067571,0.8724409
8987,2023-01-20 10:50:17.240004,137268092,-4.911736,-4.863393,-0.0001916172,-0.04853451,-0.2506934,0.000192235,0.9192601,0.9500234
9017,2023-01-20 10:50:17.339994,137368091,-4.911753,-4.87359,-0.0001684666,-0.038331,-0.249211,0.0001690098,0.9012389,0.9696932
9050,2023-01-20 10:50:17.439946,137468044,-4.911765,-4.884175,-0.0001481131,-0.02773814,-0.1949746,0.0001485907,0.8456303,0.9741173
9082,2023-01-20 10:50:17.539954,137568041,-4.911777,-4.894272,-0.0001302185,-0.01763541,-0.1955759,0.0001306384,0.8792052,0.9736283
9118,2023-01-20 10:50:17.640033,137668113,-4.911789,-4.903141,-0.000114486,-0.008762863,-0.1743913,0.0001148551,0.8604484,0.9664376
9148,2023-01-20 10:50:17.739973,137768054,-4.911801,-4.909295,-0.0001006542,-0.002607063,-0.1819947,0.0001009787,0.8937231,0.951002
9182,2023-01-20 10:50:17.836425,137868069,-4.911814,-4.914442,-8.849349E-05,0.002539375,-0.1664034,8.877882E-05,0.8920878,0.9554409
9212,2023-01-20 10:50:17.927497,137968046,-4.911826,-4.91583,-7.7802E-05,0.003926409,-0.1427492,7.805285E-05,0.8405531,0.92825
9246,2023-01-20 10:50:18.022670,138068099,-4.911838,-4.91644,-6.840225E-05,0.004533648,-0.1335129,6.862279E-05,0.828123,0.9078579
9278,2023-01-20 10:50:18.133431,138168065,-4.911849,-4.910266,-6.013813E-05,-0.001643085,-0.1065994,6.033203E-05,0.715309,0.8600581
9311,2023-01-20 10:50:18.239915,138268045,-4.911849,-4.902498,-5.287246E-05,-0.009403763,-0.093179,5.304294E-05,0.7113237,0.8001345
9341,2023-01-20 10:50:18.340026,138368115,-4.911849,-4.891358,-4.648459E-05,-0.02053721,-0.09595694,4.663446E-05,0.6731546,0.732925
9374,2023-01-20 10:50:18.436412,138468033,-4.911849,-4.878696,-4.086848E-05,-0.03319333,-0.09473676,4.100025E-05,0.6811498,0.6757372
9406,2023-01-20 10:50:18.527520,138568039,-4.911849,-4.86259,-3.593088E-05,-0.04929496,-0.05988512,3.604673E-05,0.6569887,0.606525
9442,2023-01-20 10:50:18.620464,138668068,-4.911849,-4.850328,-3.158985E-05,-0.06155228,-0.1010111,3.16917E-05,0.7638956,0.615608
9472,2023-01-20 10:50:18.720418,138768056,-4.911849,-4.834006,-2.777327E-05,-0.07786987,-0.09197243,2.786282E-05,0.7196898,0.6253679
9506,2023-01-20 10:50:18.820379,138868051,-4.911849,-4.822924,-2.441781E-05,-0.08894958,-0.1223652,2.449654E-05,0.7351869,0.6519774
9538,2023-01-20 10:50:18.920340,138968048,-4.911849,-4.808893,-2.146773E-05,-0.1029774,-0.1112789,2.153695E-05,0.6213077,0.6746446
9571,2023-01-20 10:50:19.020369,139068099,-4.911849,-4.798626,-1.887408E-05,-0.1132412,-0.07621101,1.893493E-05,0.5138931,0.6603148
9603,2023-01-20 10:50:19.120370,139168064,-4.911849,-4.786528,-1.659378E-05,-0.1253376,-0.07931833,1.664728E-05,0.4214188,0.5709644
9636,2023-01-20 10:50:19.220368,139268039,-4.911849,-4.776826,-1.458897E-05,-0.1350369,-0.03828117,1.463601E-05,0.3673396,0.4836431
9666,2023-01-20 10:50:19.320364,139368061,-4.911849,-4.765784,-1.282638E-05,-0.1460779,-0.04379762,1.286774E-05,0.3133056,0.4058871
9699,2023-01-20 10:50:19.420318,139468046,-4.911849,-4.756513,-1.127674E-05,-0.1553473,-0.03862849,1.13131E-05,0.3129382,0.3616723
9731,2023-01-20 10:50:19.520277,139568058,-4.911849,-4.744928,-9.91433E-06,-0.1669307,-0.05101099,9.946297E-06,0.2923425,0.3124633
9767,2023-01-20 10:50:19.620247,139668071,-4.911849,-4.732153,-8.716514E-06,-0.1797041,-0.001903992,8.744618E-06,0.2048178,0.2774312
9797,2023-01-20 10:50:19.720212,139768038,-4.911849,-4.709995,-7.663414E-06,-0.2018613,-0.00379554,7.688123E-06,0.09024182,0.1943441
