LineNo,UTC_Approx,TimeUS,C,YC,YCS,Y0,Y1,Y2,Y3,Y4,W0,W1,W2,W3,W4
251841,2023-01-20 11:02:33.991899,875570014,0,36.65393,0.5387578,36.65417,36.65304,36.68199,36.64775,36.65216,0.8883817,0.03276648,0.0004693936,0.01185204,0.06653047
251874,2023-01-20 11:02:34.091847,875670028,0,36.55402,0.5389199,36.55426,36.55312,36.58268,36.54773,36.55221,0.8883744,0.03276645,0.0004688302,0.01185467,0.06653569
251908,2023-01-20 11:02:34.191746,875770005,0,36.61331,0.5395761,36.61355,36.61242,36.64165,36.60708,36.61152,0.8883744,0.03276645,0.0004688302,0.01185467,0.06653569
251941,2023-01-20 11:02:34.291718,875870012,0,36.61276,0.5396453,36.613,36.61186,36.64116,36.6065,36.61096,0.8883681,0.03276607,0.0004683031,0.01185709,0.06654053
251971,2023-01-20 11:02:34.391683,875970009,0,36.57021,0.5403139,36.57045,36.56931,36.59884,36.56391,36.56839,0.8883681,0.03276607,0.0004683031,0.01185709,0.06654053
252005,2023-01-20 11:02:34.491710,876070012,0,36.10479,0.5403839,36.10505,36.10382,36.13604,36.09798,36.10279,0.8883626,0.03276556,0.0004678427,0.01185918,0.06654482
252035,2023-01-20 11:02:34.591743,876170015,0,35.49284,0.5410516,35.49312,35.49179,35.52745,35.4854,35.49062,0.8883626,0.03276556,0.0004678427,0.01185918,0.06654482
252070,2023-01-20 11:02:34.691715,876270009,0,35.25761,0.541131,35.25791,35.25654,35.29356,35.24992,35.2553,0.8883563,0.03276542,0.0004673514,0.01186144,0.06654947
252100,2023-01-20 11:02:34.791688,876370009,0,35.43932,0.5417845,35.43961,35.43826,35.47427,35.43182,35.43707,0.8883563,0.03276542,0.0004673514,0.01186144,0.06654947
252135,2023-01-20 11:02:34.891676,876470020,0,35.72034,0.5419763,35.72062,35.71933,35.75383,35.71312,35.7182,0.8883489,0.03276532,0.0004667832,0.01186408,0.06655491
252167,2023-01-20 11:02:34.991643,876570009,0,36.30237,0.5426419,36.30262,36.30144,36.33266,36.29576,36.30045,0.8883489,0.03276532,0.0004667832,0.01186408,0.06655491
252200,2023-01-20 11:02:35.091672,876670014,0,36.97237,0.5428698,36.9726,36.97154,36.99897,36.96648,36.9707,0.8883431,0.03276523,0.0004663459,0.01186612,0.06655911
252234,2023-01-20 11:02:35.191701,876770015,0,37.85953,0.5435345,37.85971,37.85881,37.88118,37.85457,37.85818,0.8883431,0.03276523,0.0004663459,0.01186612,0.06655911
252267,2023-01-20 11:02:35.291687,876870008,0,38.6291,0.5438628,38.62926,38.6285,38.64641,38.62498,38.62806,0.8883383,0.03276519,0.0004659795,0.01186785,0.06656268
252297,2023-01-20 11:02:35.391679,876970009,0,38.97879,0.544514,38.97892,38.97823,38.99413,38.97504,38.97787,0.8883383,0.03276519,0.0004659795,0.01186785,0.06656268
252331,2023-01-20 11:02:35.491683,877070012,0,38.9101,0.544823,38.91023,38.90952,38.92583,38.90628,38.90915,0.8883349,0.03276487,0.0004657014,0.01186914,0.06656537
252361,2023-01-20 11:02:35.591679,877170005,0,38.776,0.5454853,38.77614,38.77541,38.7925,38.77203,38.775,0.8883349,0.03276487,0.0004657014,0.01186914,0.06656537
252396,2023-01-20 11:02:35.691695,877270024,0,38.52221,0.5457337,38.52236,38.52158,38.54015,38.51797,38.52111,0.8883343,0.03276414,0.0004656033,0.01186955,0.06656625
252426,2023-01-20 11:02:35.791681,877370013,0,38.36412,0.5463949,38.36428,38.36348,38.38296,38.35972,38.36298,0.8883343,0.03276414,0.0004656033,0.01186955,0.06656625
252461,2023-01-20 11:02:35.891672,877470021,0,38.16768,0.5465642,38.16785,38.16701,38.18769,38.16306,38.16646,0.888334,0.03276333,0.0004655077,0.01186998,0.06656718
252493,2023-01-20 11:02:35.991642,877570010,0,38.09361,0.5472111,38.09378,38.09293,38.11403,38.0889,38.09235,0.888334,0.03276333,0.0004655077,0.01186998,0.06656718
252527,2023-01-20 11:02:36.091663,877670014,0,38.1128,0.5473488,38.11298,38.11214,38.1332,38.1081,38.11156,0.8883365,0.03276208,0.0004656032,0.01186947,0.06656621
252561,2023-01-20 11:02:36.191675,877770006,0,38.19068,0.548008,38.19085,38.19002,38.21063,38.18606,38.18946,0.8883365,0.03276208,0.0004656032,0.01186947,0.06656621
252594,2023-01-20 11:02:36.291662,877870010,0,38.26928,0.5480458,38.26944,38.26862,38.28867,38.26476,38.2681,0.8883427,0.03276068,0.0004659448,0.01186778,0.06656288
252624,2023-01-20 11:02:36.391644,877970012,0,38.26753,0.5486921,38.26769,38.26688,38.28694,38.26302,38.26636,0.8883427,0.03276068,0.0004659448,0.01186778,0.06656288
252658,2023-01-20 11:02:36.491664,878070006,0,38.31702,0.5486871,38.31717,38.31636,38.33611,38.31256,38.31586,0.8883436,0.03275996,0.0004659572,0.0118677,0.06656279
252688,2023-01-20 11:02:36.591693,878170005,0,38.36687,0.5493447,38.36703,38.36622,38.3857,38.36247,38.36574,0.8883436,0.03275996,0.0004659572,0.0118677,0.06656279
252723,2023-01-20 11:02:36.691689,878270010,0,38.20244,0.5494169,38.20261,38.20175,38.22257,38.19779,38.20121,0.8883383,0.03275955,0.000465557,0.01186966,0.06656683
252753,2023-01-20 11:02:36.791671,878370005,0,38.24982,0.5500736,38.24999,38.24914,38.26969,38.24523,38.24862,0.8883383,0.03275955,0.000465557,0.01186966,0.06656683
252788,2023-01-20 11:02:36.891673,878470021,0,38.32161,0.5501081,38.32177,38.32092,38.34128,38.31704,38.32041,0.888336,0.03275906,0.0004653597,0.01187065,0.06656896
252820,2023-01-20 11:02:36.991648,878570010,0,38.54564,0.550752,38.5458,38.54499,38.56406,38.54133,38.54454,0.888336,0.03275906,0.0004653597,0.01187065,0.06656896
252853,2023-01-20 11:02:37.091669,878670012,0,38.59763,0.5508331,38.59778,38.59698,38.61595,38.59333,38.59653,0.8883373,0.03275777,0.0004653705,0.0118706,0.06656899
252887,2023-01-20 11:02:37.191684,878770006,0,38.69476,0.5514882,38.69491,38.69413,38.71254,38.69057,38.6937,0.8883373,0.03275777,0.0004653705,0.0118706,0.06656899
252920,2023-01-20 11:02:37.291681,878870012,0,38.66594,0.5515634,38.6661,38.66529,38.6839,38.66172,38.66486,0.8883364,0.03275703,0.0004652597,0.01187113,0.06657016
252950,2023-01-20 11:02:37.391669,878970012,0,38.54622,0.5522176,38.54638,38.54555,38.56485,38.54186,38.5451,0.8883364,0.03275703,0.0004652597,0.01187113,0.06657016
252984,2023-01-20 11:02:37.491672,879070006,0,38.18091,0.5522285,38.18108,38.18019,38.20165,38.17614,38.17965,0.8883305,0.03275678,0.0004648248,0.01187327,0.06657455
253014,2023-01-20 11:02:37.591687,879170011,0,37.9399,0.5528689,37.94007,37.93913,37.96199,37.93487,37.93854,0.8883305,0.03275678,0.0004648248,0.01187327,0.06657455
253049,2023-01-20 11:02:37.691681,879270010,0,37.68261,0.5529588,37.6828,37.68181,37.70624,37.6773,37.68116,0.888326,0.03275621,0.0004644629,0.01187502,0.06657828
253079,2023-01-20 11:02:37.791676,879370010,0,37.7103,0.5536114,37.71049,37.70951,37.73377,37.70502,37.70886,0.888326,0.03275621,0.0004644629,0.01187502,0.06657828
253114,2023-01-20 11:02:37.891672,879470021,0,37.87095,0.5535943,37.87113,37.87018,37.89361,37.86583,37.86956,0.888319,0.03275581,0.00046393,0.01187761,0.06658367
253146,2023-01-20 11:02:37.991662,879570026,0,38.00759,0.5542461,38.00777,38.00684,38.0295,38.00262,38.00626,0.888319,0.03275581,0.00046393,0.01187761,0.06658367
253179,2023-01-20 11:02:38.091666,879670008,0,38.01228,0.5543515,38.01246,38.01154,38.03407,38.00734,38.01095,0.8883112,0.0327562,0.0004634065,0.0118802,0.06658898
253214,2023-01-20 11:02:38.191700,879770018,0,38.05079,0.5549904,38.05097,38.05005,38.07236,38.04589,38.04947,0.8883112,0.0327562,0.0004634065,0.0118802,0.06658898
253247,2023-01-20 11:02:38.291694,879870010,0,38.02041,0.5549411,38.0206,38.01966,38.04211,38.01549,38.01909,0.8883033,0.03275632,0.0004628521,0.01188289,0.06659457
253277,2023-01-20 11:02:38.391696,879970013,0,38.08475,0.5555913,38.08493,38.084,38.10609,38.07989,38.08345,0.8883033,0.03275632,0.0004628521,0.01188289,0.06659457
253311,2023-01-20 11:02:38.491696,880070010,0,38.02524,0.5554963,38.02542,38.02448,38.04686,38.02032,38.02391,0.8882917,0.03275679,0.000462058,0.0118868,0.06660257
253341,2023-01-20 11:02:38.591709,880170019,0,38.02436,0.5561458,38.02454,38.02361,38.04599,38.01944,38.02304,0.8882917,0.03275679,0.000462058,0.0118868,0.06660257
253376,2023-01-20 11:02:38.691712,880270034,0,38.00482,0.5560359,38.005,38.00406,38.02663,37.99987,38.00349,0.8882827,0.03275676,0.000461409,0.01188994,0.06660915
253406,2023-01-20 11:02:38.791693,880370029,0,37.94809,0.5566729,37.94828,37.94733,37.97023,37.94308,37.94675,0.8882827,0.03275676,0.000461409,0.01188994,0.06660915
253493,2023-01-20 11:02:38.891654,880470024,0,37.88793,0.5566348,37.88811,37.88716,37.91037,37.88285,37.88656,0.8882713,0.03275718,0.0004606245,0.01189381,0.06661707
253525,2023-01-20 11:02:38.991625,880570032,0,37.87098,0.557283,37.87117,37.8702,37.89352,37.86588,37.86961,0.8882713,0.03275718,0.0004606245,0.01189381,0.06661707
253557,2023-01-20 11:02:39.091651,880670012,0,37.78782,0.5572241,37.788,37.78702,37.81085,37.7826,37.78639,0.8882659,0.03275725,0.0004602473,0.01189565,0.06662091
253591,2023-01-20 11:02:39.191698,880770005,0,37.54945,0.5578716,37.54966,37.54863,37.57383,37.54399,37.54795,0.8882659,0.03275725,0.0004602473,0.01189565,0.06662091
253624,2023-01-20 11:02:39.291707,880870022,0,37.52039,0.5577438,37.5206,37.51956,37.54498,37.51489,37.51887,0.8882506,0.03275765,0.0004591797,0.01190089,0.06663173
253654,2023-01-20 11:02:39.391694,880970022,0,37.53116,0.5583777,37.53136,37.53032,37.55568,37.52567,37.52963,0.8882506,0.03275765,0.0004591797,0.01190089,0.06663173
253688,2023-01-20 11:02:39.491694,881070011,0,37.08873,0.5582068,37.08896,37.08784,37.11578,37.08278,37.08705,0.8882462,0.03275765,0.0004588701,0.01190238,0.06663486
253718,2023-01-20 11:02:39.591726,881170030,0,36.43628,0.5588532,36.43653,36.43531,36.46694,36.42963,36.43435,0.8882462,0.03275765,0.0004588701,0.01190238,0.06663486
253753,2023-01-20 11:02:39.691694,881270013,0,36.29856,0.5588656,36.29883,36.29757,36.33006,36.29175,36.29657,0.88824,0.03275754,0.0004584141,0.01190459,0.06663948
253783,2023-01-20 11:02:39.791684,881370021,0,36.15438,0.5594994,36.15466,36.15337,36.18668,36.14743,36.15233,0.88824,0.03275754,0.0004584141,0.01190459,0.06663948
253818,2023-01-20 11:02:39.891684,881470034,0,35.94128,0.5593812,35.94156,35.94024,35.97475,35.93409,35.93915,0.8882385,0.03275734,0.0004583022,0.0119051,0.06664061
253850,2023-01-20 11:02:39.991672,881570036,0,35.62278,0.5600263,35.62307,35.6217,35.658,35.61525,35.62053,0.8882385,0.03275734,0.0004583022,0.0119051,0.06664061
253883,2023-01-20 11:02:40.091663,881670009,0,35.24427,0.5598252,35.24457,35.24314,35.28152,35.23635,35.24189,0.88823,0.0327574,0.0004576931,0.01190809,0.06664681
253917,2023-01-20 11:02:40.191705,881770030,0,34.96336,0.5604697,34.96368,34.9622,35.00215,34.95515,34.96088,0.88823,0.0327574,0.0004576931,0.01190809,0.06664681
253951,2023-01-20 11:02:40.291685,881870014,0,34.8181,0.560421,34.81842,34.81692,34.85772,34.80972,34.81555,0.88822,0.03275733,0.0004569857,0.01191156,0.06665406
253981,2023-01-20 11:02:40.391688,881970023,0,34.76036,0.561052,34.7607,34.75919,34.8003,34.75193,34.7578,0.88822,0.03275733,0.0004569857,0.01191156,0.06665406
254015,2023-01-20 11:02:40.491693,882070018,0,34.98402,0.5609691,34.98435,34.98289,35.02273,34.97584,34.98154,0.8882144,0.03275705,0.0004565685,0.0119136,0.06665835
254045,2023-01-20 11:02:40.591708,882170022,0,35.35951,0.5616123,35.35981,35.35841,35.39617,35.3517,35.35716,0.8882144,0.03275705,0.0004565685,0.0119136,0.06665835
254080,2023-01-20 11:02:40.691683,882270004,0,35.91048,0.5616625,35.91076,35.90946,35.94413,35.90325,35.90833,0.8882075,0.03275684,0.0004560626,0.0119161,0.06666353
254110,2023-01-20 11:02:40.791700,882370030,0,36.31946,0.5623049,36.31973,36.3185,36.35086,36.31267,36.31747,0.8882075,0.03275684,0.0004560626,0.0119161,0.06666353
254145,2023-01-20 11:02:40.891659,882470013,0,36.78876,0.5624304,36.78899,36.78785,36.81758,36.78246,36.78694,0.8882034,0.03275639,0.000455743,0.01191764,0.0666668
254177,2023-01-20 11:02:40.991628,882570006,0,36.8632,0.5630592,36.86343,36.86231,36.89162,36.85698,36.86141,0.8882034,0.03275639,0.000455743,0.01191764,0.0666668
254210,2023-01-20 11:02:41.091664,882670008,0,36.59246,0.5630966,36.59271,36.59156,36.62229,36.58598,36.59058,0.8882043,0.03275603,0.0004557821,0.0119174,0.06666642
254244,2023-01-20 11:02:41.191704,882770009,0,36.49004,0.5637374,36.49028,36.48911,36.52042,36.48344,36.48811,0.8882043,0.03275603,0.0004557821,0.0119174,0.06666642
254277,2023-01-20 11:02:41.291706,882870011,0,35.98569,0.5638006,35.98596,35.98469,36.01871,35.97858,35.98359,0.8881957,0.03275645,0.0004551972,0.01192037,0.06667233
254307,2023-01-20 11:02:41.391705,882970014,0,35.89976,0.5644406,35.90004,35.89876,35.93326,35.89257,35.89764,0.8881957,0.03275645,0.0004551972,0.01192037,0.06667233
254341,2023-01-20 11:02:41.491683,883070016,0,35.92266,0.5645968,35.92293,35.92166,35.95572,35.91556,35.92056,0.8881907,0.03275736,0.0004549192,0.01192188,0.06667501
254371,2023-01-20 11:02:41.591665,883170025,0,36.29301,0.5652242,36.29327,36.29207,36.32404,36.28631,36.29106,0.8881907,0.03275736,0.0004549192,0.01192188,0.06667501
254406,2023-01-20 11:02:41.691656,883270011,0,36.59382,0.5655039,36.59407,36.59291,36.62329,36.58741,36.59197,0.8881817,0.03275696,0.0004542553,0.01192517,0.0666819
254436,2023-01-20 11:02:41.791686,883370033,0,36.86411,0.566142,36.86434,36.86323,36.89208,36.85798,36.86234,0.8881817,0.03275696,0.0004542553,0.01192517,0.0666819
254471,2023-01-20 11:02:41.883419,883470050,0,37.09626,0.5664331,37.09649,37.09541,37.123,37.09037,37.09459,0.8881745,0.03275659,0.000453733,0.01192774,0.06668732
254503,2023-01-20 11:02:41.974344,883570006,0,37.17711,0.5670701,37.17733,37.17626,37.2034,37.1713,37.17546,0.8881745,0.03275659,0.000453733,0.01192774,0.06668732
254536,2023-01-20 11:02:42.071827,883670012,0,37.54186,0.5674057,37.54206,37.54105,37.56623,37.53642,37.54033,0.8881699,0.03275616,0.0004533717,0.01192948,0.066691
254570,2023-01-20 11:02:42.171861,883770010,0,37.87812,0.5680299,37.8783,37.87736,37.9006,37.87304,37.87671,0.8881699,0.03275616,0.0004533717,0.01192948,0.066691
254603,2023-01-20 11:02:42.271841,883870008,0,38.06894,0.568206,38.06912,38.0682,38.09046,38.06403,38.06759,0.8881646,0.03275588,0.0004529626,0.01193146,0.06669513
254634,2023-01-20 11:02:42.371801,883970008,0,37.97864,0.568841,37.97883,37.97791,38.00068,37.97364,37.97727,0.8881646,0.03275588,0.0004529626,0.01193146,0.06669513
254668,2023-01-20 11:02:42.471791,884070018,0,37.89296,0.5689713,37.89315,37.8922,37.91549,37.88785,37.89156,0.8881538,0.03275578,0.0004521929,0.01193529,0.06670298
254698,2023-01-20 11:02:42.571769,884170009,0,37.66278,0.5696055,37.66298,37.66198,37.6866,37.65742,37.66129,0.8881538,0.03275578,0.0004521929,0.01193529,0.06670298
254733,2023-01-20 11:02:42.671788,884270025,0,37.64975,0.5697923,37.64995,37.64894,37.67369,37.64436,37.64825,0.8881472,0.03275552,0.0004517163,0.01193764,0.06670789
254763,2023-01-20 11:02:42.771796,884370023,0,37.79095,0.570413,37.79115,37.79017,37.8141,37.78571,37.7895,0.8881472,0.03275552,0.0004517163,0.01193764,0.06670789
254798,2023-01-20 11:02:42.871754,884470008,0,37.98832,0.5704949,37.98851,37.98757,38.01049,37.98328,37.98694,0.8881446,0.03275489,0.0004514805,0.01193872,0.06671028
254831,2023-01-20 11:02:42.971711,884570006,0,38.01209,0.5711275,38.01228,38.01133,38.03413,38.00706,38.0107,0.8881446,0.03275489,0.0004514805,0.01193872,0.06671028
254864,2023-01-20 11:02:43.071710,884670021,0,38.0556,0.571125,38.05578,38.05485,38.07746,38.05061,38.05423,0.8881382,0.03275452,0.000450996,0.01194108,0.06671515
254898,2023-01-20 11:02:43.171690,884770009,0,37.85886,0.5717452,37.85905,37.85809,37.88182,37.85366,37.85742,0.8881382,0.03275452,0.000450996,0.01194108,0.06671515
254931,2023-01-20 11:02:43.271756,884870016,0,37.41575,0.5717783,37.41596,37.41492,37.4412,37.41009,37.41415,0.8881348,0.03275408,0.000450724,0.01194239,0.06671788
254961,2023-01-20 11:02:43.371837,884970012,0,37.02174,0.5724094,37.02198,37.02086,37.04939,37.01567,37.02,0.8881348,0.03275408,0.000450724,0.01194239,0.06671788
254995,2023-01-20 11:02:43.471811,885070010,0,36.91613,0.5724308,36.91636,36.91523,36.94419,36.90998,36.91436,0.8881339,0.03275385,0.0004506333,0.01194282,0.06671879
255025,2023-01-20 11:02:43.571741,885170006,0,36.92171,0.5730612,36.92195,36.92082,36.94975,36.91557,36.91995,0.8881339,0.03275385,0.0004506333,0.01194282,0.06671879
255060,2023-01-20 11:02:43.671727,885270027,0,36.91727,0.5730969,36.9175,36.91639,36.94527,36.91114,36.91551,0.8881353,0.03275316,0.0004506712,0.01194254,0.06671838
255090,2023-01-20 11:02:43.771695,885370017,0,37.22523,0.573714,37.22546,37.22439,37.25152,37.21943,37.22359,0.8881353,0.03275316,0.0004506712,0.01194254,0.06671838
255127,2023-01-20 11:02:43.871669,885470009,0,37.11739,0.5736205,37.11761,37.11654,37.14417,37.11148,37.11571,0.888136,0.0327523,0.0004506641,0.0119425,0.06671851
255160,2023-01-20 11:02:43.971649,885570005,0,36.95573,0.5742496,36.95596,36.95486,36.98342,36.94966,36.95399,0.888136,0.0327523,0.0004506641,0.0119425,0.06671851
255193,2023-01-20 11:02:44.071674,885670016,0,36.67782,0.5742315,36.67807,36.67691,36.70713,36.67144,36.67597,0.8881287,0.03275189,0.0004501026,0.01194531,0.06672402
255227,2023-01-20 11:02:44.171695,885770010,0,36.43556,0.5748599,36.43582,36.43462,36.46622,36.42891,36.43363,0.8881287,0.03275189,0.0004501026,0.01194531,0.06672402
255260,2023-01-20 11:02:44.271721,885870009,0,36.32346,0.5747875,36.32372,36.32251,36.35465,36.31671,36.32148,0.8881292,0.03275096,0.000450075,0.01194539,0.06672438
255290,2023-01-20 11:02:44.371751,885970012,0,36.41928,0.5754028,36.41954,36.41834,36.44994,36.41264,36.41734,0.8881292,0.03275096,0.000450075,0.01194539,0.06672438
255324,2023-01-20 11:02:44.471735,886070010,0,36.15611,0.5753933,36.15638,36.15512,36.18821,36.14918,36.15407,0.8881265,0.03275027,0.0004498359,0.01194655,0.06672677
255355,2023-01-20 11:02:44.571709,886170015,0,36.31164,0.5760205,36.3119,36.31068,36.34287,36.30487,36.30965,0.8881265,0.03275027,0.0004498359,0.01194655,0.06672677
255390,2023-01-20 11:02:44.671683,886270005,0,36.5137,0.5760058,36.51394,36.51276,36.54361,36.50717,36.5118,0.8881271,0.03274979,0.0004498477,0.01194645,0.06672672
255420,2023-01-20 11:02:44.771698,886370030,0,36.32588,0.5766323,36.32613,36.32492,36.35683,36.31916,36.32391,0.8881271,0.03274979,0.0004498477,0.01194645,0.06672672
255455,2023-01-20 11:02:44.871655,886470013,0,35.65933,0.576519,35.65962,35.65828,35.69401,35.65191,35.65712,0.8881231,0.03274908,0.0004495017,0.01194817,0.06673015
255487,2023-01-20 11:02:44.971616,886570006,0,34.92099,0.5771334,34.92131,34.91985,34.9597,34.9128,34.91852,0.8881231,0.03274908,0.0004495017,0.01194817,0.06673015
255520,2023-01-20 11:02:45.071650,886670017,0,34.48825,0.577204,34.4886,34.48705,34.52945,34.47958,34.48562,0.8881176,0.03274843,0.000449059,0.0119504,0.06673455
255554,2023-01-20 11:02:45.171702,886770025,0,34.45052,0.5778291,34.45086,34.44931,34.49193,34.44182,34.44788,0.8881176,0.03274843,0.000449059,0.0119504,0.06673455
255587,2023-01-20 11:02:45.271690,886870005,0,34.69659,0.5778361,34.69692,34.69541,34.7367,34.68814,34.69403,0.8881143,0.03274779,0.0004487791,0.01195181,0.06673734
255617,2023-01-20 11:02:45.371692,886970012,0,35.28637,0.5784605,35.28667,35.28526,35.32327,35.27853,35.28403,0.8881143,0.03274779,0.0004487791,0.01195181,0.06673734
255651,2023-01-20 11:02:45.471677,887070011,0,36.11329,0.578567,36.11356,36.1123,36.14563,36.10633,36.11127,0.8881137,0.03274704,0.0004486903,0.01195222,0.06673827
255681,2023-01-20 11:02:45.571655,887170006,0,36.61062,0.5791793,36.61086,36.60968,36.6402,36.60417,36.60877,0.8881137,0.03274704,0.0004486903,0.01195222,0.06673827
255716,2023-01-20 11:02:45.671659,887270009,0,36.78252,0.5791203,36.78276,36.78161,36.81127,36.77623,36.78074,0.8881074,0.03274658,0.0004482029,0.01195471,0.06674314
255746,2023-01-20 11:02:45.771669,887370010,0,36.91983,0.5797434,36.92006,36.91893,36.94781,36.91369,36.91809,0.8881074,0.03274658,0.0004482029,0.01195471,0.06674314
255781,2023-01-20 11:02:45.871659,887470005,0,36.28334,0.5795529,36.28361,36.28236,36.31507,36.2765,36.28136,0.888095,0.03274644,0.0004473304,0.01195922,0.06675199
255813,2023-01-20 11:02:45.971650,887570007,0,35.49702,0.5801755,35.49732,35.49593,35.53307,35.48934,35.49475,0.888095,0.03274644,0.0004473304,0.01195922,0.06675199
255846,2023-01-20 11:02:46.071666,887670010,0,34.98787,0.5800127,34.98819,34.98672,35.02649,34.97971,34.98544,0.8880963,0.0327457,0.0004473759,0.01195891,0.06675167
255880,2023-01-20 11:02:46.171683,887770005,0,34.86424,0.5806348,34.86456,34.86306,34.90351,34.85594,34.86176,0.8880963,0.0327457,0.0004473759,0.01195891,0.06675167
255913,2023-01-20 11:02:46.271721,887870035,0,34.78088,0.5804821,34.7812,34.77969,34.82047,34.77252,34.77837,0.8880923,0.03274542,0.0004470771,0.01196041,0.06675478
255943,2023-01-20 11:02:46.371701,887970012,0,34.9219,0.5811037,34.92221,34.92073,34.96072,34.91368,34.91945,0.8880923,0.03274542,0.0004470771,0.01196041,0.06675478
255977,2023-01-20 11:02:46.471694,888070005,0,35.35384,0.5811672,35.35414,35.35274,35.39034,35.34606,35.35154,0.8880909,0.03274469,0.0004469307,0.01196105,0.06675648
256007,2023-01-20 11:02:46.571692,888170004,0,35.75459,0.5817767,35.75488,35.75354,35.78889,35.74723,35.75244,0.8880909,0.03274469,0.0004469307,0.01196105,0.06675648
256043,2023-01-20 11:02:46.671696,888270012,0,36.11495,0.5818096,36.11522,36.11395,36.14729,36.10797,36.11293,0.8880851,0.03274434,0.0004465007,0.01196318,0.06676091
256073,2023-01-20 11:02:46.771690,888370012,0,36.46994,0.5824298,36.47019,36.46899,36.50031,36.46333,36.46805,0.8880851,0.03274434,0.0004465007,0.01196318,0.06676091
256108,2023-01-20 11:02:46.871668,888470005,0,36.58558,0.5825261,36.58583,36.58464,36.6153,36.57909,36.58373,0.8880785,0.03274407,0.0004460143,0.01196562,0.06676581
256140,2023-01-20 11:02:46.971660,888570014,0,36.80516,0.5831456,36.80539,36.80423,36.83365,36.79889,36.80338,0.8880785,0.03274407,0.0004460143,0.01196562,0.06676581
256173,2023-01-20 11:02:47.071673,888670015,0,37.26006,0.5833057,37.26028,37.2592,37.28607,37.25427,37.25845,0.8880757,0.03274376,0.0004457975,0.01196666,0.06676807
256207,2023-01-20 11:02:47.171711,888770030,0,37.56475,0.583912,37.56496,37.56393,37.58905,37.55928,37.56326,0.8880757,0.03274376,0.0004457975,0.01196666,0.06676807
256240,2023-01-20 11:02:47.271701,888870014,0,37.74853,0.5840545,37.74873,37.74774,37.77188,37.74326,37.7471,0.8880761,0.03274321,0.0004457762,0.01196665,0.06676842
256270,2023-01-20 11:02:47.371698,888970013,0,37.83398,0.5846723,37.83418,37.8332,37.85685,37.8288,37.83258,0.8880761,0.03274321,0.0004457762,0.01196665,0.06676842
256304,2023-01-20 11:02:47.471684,889070014,0,37.84471,0.5848638,37.84489,37.84393,37.86761,37.83952,37.8433,0.8880723,0.03274263,0.0004454778,0.01196807,0.06677156
256334,2023-01-20 11:02:47.571655,889170005,0,37.88462,0.5854807,37.88481,37.88384,37.90731,37.87947,37.88322,0.8880723,0.03274263,0.0004454778,0.01196807,0.06677156
256369,2023-01-20 11:02:47.671676,889270023,0,37.85417,0.5857877,37.85437,37.8534,37.87714,37.84898,37.85277,0.8880724,0.03274165,0.0004454175,0.01196823,0.06677239
256399,2023-01-20 11:02:47.771687,889370021,0,37.78671,0.5863914,37.7869,37.78592,37.81005,37.78144,37.78527,0.8880724,0.03274165,0.0004454175,0.01196823,0.06677239
256434,2023-01-20 11:02:47.871662,889470005,0,37.84247,0.5867252,37.84266,37.84169,37.86555,37.83725,37.84105,0.8880715,0.03274091,0.0004453067,0.01196873,0.0667736
256466,2023-01-20 11:02:47.971649,889570010,0,37.80408,0.5873402,37.80427,37.80328,37.82737,37.79881,37.80264,0.8880715,0.03274091,0.0004453067,0.01196873,0.0667736
256499,2023-01-20 11:02:48.071674,889670018,0,37.63952,0.5875489,37.63973,37.6387,37.66396,37.63404,37.63802,0.8880676,0.03274021,0.0004449899,0.01197038,0.06677677
256533,2023-01-20 11:02:48.171692,889770006,0,37.55391,0.588163,37.55412,37.55307,37.57882,37.54833,37.55238,0.8880676,0.03274021,0.0004449899,0.01197038,0.06677677
256566,2023-01-20 11:02:48.271699,889870012,0,37.5247,0.5882908,37.52491,37.52385,37.54977,37.51908,37.52314,0.8880696,0.03273932,0.0004450675,0.01196993,0.06677607
256596,2023-01-20 11:02:48.371698,889970021,0,37.55643,0.588892,37.55664,37.55559,37.58132,37.55084,37.55489,0.8880696,0.03273932,0.0004450675,0.01196993,0.06677607
256630,2023-01-20 11:02:48.471683,890070006,0,37.41417,0.5888996,37.41438,37.41331,37.43963,37.40848,37.41259,0.8880723,0.03273883,0.0004452227,0.01196908,0.06677457
256660,2023-01-20 11:02:48.571691,890170010,0,37.016,0.5895123,37.01623,37.01508,37.04367,37.00988,37.01426,0.8880723,0.03273883,0.0004452227,0.01196908,0.06677457
256695,2023-01-20 11:02:48.671735,890270058,0,36.71162,0.5894965,36.71186,36.71065,36.74148,36.70508,36.70974,0.8880701,0.03273768,0.0004449871,0.01197033,0.06677698
256725,2023-01-20 11:02:48.771675,890370005,0,36.76109,0.5901087,36.76134,36.76014,36.79068,36.75461,36.75923,0.8880701,0.03273768,0.0004449871,0.01197033,0.06677698
256763,2023-01-20 11:02:48.871663,890470008,0,36.91525,0.5901116,36.9155,36.91431,36.94433,36.90886,36.91342,0.8880674,0.03273684,0.000444738,0.01197164,0.06677953
256795,2023-01-20 11:02:48.971655,890570018,0,37.06365,0.5907118,37.06388,37.06273,37.0919,37.05742,37.06187,0.8880674,0.03273684,0.000444738,0.01197164,0.06677953
256829,2023-01-20 11:02:49.071658,890670006,0,37.21056,0.5906069,37.21079,37.20964,37.23824,37.20443,37.20881,0.8880661,0.03273596,0.0004445956,0.0119724,0.06678096
