LineNo,UTC_Approx,TimeUS,Status,Lat,Lng,Spacing,TerrH,CHeight,Pending,Loaded,ROfs
235002,2023-01-20 11:01:43.107303,824565686,2,39.8016717,32.3788043,100,730.8827,58.27229,0,504,-8.45717
235331,2023-01-20 11:01:44.107273,825565677,2,39.8017265,32.3788465,100,730.9747,58.16916,0,504,-8.45717
235658,2023-01-20 11:01:45.087481,826565721,2,39.8017827,32.3788874,100,731.0736,58.14056,0,504,-8.45717
235984,2023-01-20 11:01:46.087351,827565679,2,39.8018374,32.3789294,100,731.157,58.07553,0,504,-8.45717
236311,2023-01-20 11:01:47.087363,828565699,2,39.8018913,32.3789695,100,731.2402,58.06171,0,504,-8.45717
236638,2023-01-20 11:01:48.087289,829565662,2,39.8019461,32.3790098,100,731.3135,58.09927,0,504,-8.45717
237016,2023-01-20 11:01:49.087346,830565687,2,39.802001,32.3790509,100,731.3669,58.05851,0,504,-8.45717
237342,2023-01-20 11:01:50.087307,831565674,2,39.8020549,32.3790921,100,731.4023,58.01463,0,504,-8.45717
237669,2023-01-20 11:01:51.087315,832565663,2,39.8021102,32.3791329,100,731.4327,58.00617,0,504,-8.45717
237995,2023-01-20 11:01:52.087314,833565665,2,39.8021664,32.3791739,100,731.4527,57.97824,0,504,-8.45717
238324,2023-01-20 11:01:53.087342,834565686,2,39.80222,32.3792155,100,731.3621,58.06793,0,504,-8.45717
238653,2023-01-20 11:01:54.079393,835565673,2,39.8022732,32.3792564,100,731.1359,58.26567,0,504,-8.45717
238980,2023-01-20 11:01:55.079433,836565685,2,39.8023266,32.3792974,100,730.9214,58.47408,0,504,-8.45717
239306,2023-01-20 11:01:56.067340,837565681,2,39.8023826,32.3793381,100,730.7206,58.65767,0,504,-8.45717
239632,2023-01-20 11:01:57.067329,838565681,2,39.8024378,32.3793793,100,730.5308,58.85611,0,504,-8.45717
239959,2023-01-20 11:01:58.067321,839565674,2,39.8024916,32.3794201,100,730.3555,58.92624,0,504,-8.45717
240288,2023-01-20 11:01:59.067333,840565689,2,39.8025464,32.3794611,100,730.1919,59.04353,0,504,-8.45717
240615,2023-01-20 11:02:00.067375,841565724,2,39.8025984,32.379502,100,730.0408,59.18705,0,504,-8.45717
240941,2023-01-20 11:02:01.067330,842565677,2,39.8026516,32.3795428,100,729.9029,59.34895,0,504,-8.45717
241268,2023-01-20 11:02:02.067345,843565719,2,39.8027072,32.3795834,100,729.7795,59.45234,0,504,-8.45717
241594,2023-01-20 11:02:03.067333,844565675,2,39.8027619,32.379625,100,729.6647,59.59818,0,504,-8.45717
241924,2023-01-20 11:02:04.047047,845565662,2,39.8028175,32.379666,100,729.566,59.68818,0,504,-8.45717
242250,2023-01-20 11:02:05.046997,846565686,2,39.8028717,32.3797066,100,729.4802,59.73816,0,504,-8.45717
242626,2023-01-20 11:02:06.046908,847565661,2,39.8029277,32.3797474,100,729.4082,59.80239,0,504,-8.45717
242952,2023-01-20 11:02:07.046944,848565669,2,39.8029828,32.379788,100,729.3488,59.83717,0,504,-8.45717
243279,2023-01-20 11:02:08.046844,849565664,2,39.8030372,32.3798293,100,729.2993,59.92814,0,504,-8.45717
243608,2023-01-20 11:02:09.046946,850565685,2,39.8030905,32.3798694,100,729.2645,59.93246,0,504,-8.45717
243934,2023-01-20 11:02:10.046842,851565663,2,39.8031439,32.3799095,100,729.3031,59.93516,0,504,-8.45717
244261,2023-01-20 11:02:11.046876,852565673,2,39.8031974,32.3799517,100,729.3561,59.96872,0,504,-8.45717
244587,2023-01-20 11:02:12.046943,853565679,2,39.8032501,32.379993,100,729.4175,59.87544,0,504,-8.45717
244914,2023-01-20 11:02:13.046939,854565682,2,39.8033041,32.3800338,100,729.4922,59.77287,0,504,-8.45717
245244,2023-01-20 11:02:14.027454,855565672,2,39.8033597,32.3800745,100,729.5807,59.668,0,504,-8.45717
245570,2023-01-20 11:02:15.027416,856565730,2,39.8034151,32.380116,100,729.6757,59.57866,0,504,-8.45717
245896,2023-01-20 11:02:16.027292,857565670,2,39.8034691,32.3801572,100,729.777,59.41623,0,504,-8.45717
246223,2023-01-20 11:02:17.027350,858565722,2,39.8035237,32.3801979,100,729.9078,59.30132,0,504,-8.45717
246549,2023-01-20 11:02:18.027316,859565680,2,39.8035772,32.3802384,100,730.0312,59.16829,0,504,-8.45717
246879,2023-01-20 11:02:19.027313,860565681,2,39.8036299,32.3802797,100,730.1466,59.07405,0,504,-8.45717
247205,2023-01-20 11:02:20.027327,861565688,2,39.8036853,32.3803197,100,730.2683,58.96784,0,504,-8.45717
247532,2023-01-20 11:02:21.027290,862565662,2,39.8037422,32.3803603,100,730.3897,58.7896,0,504,-8.45717
247858,2023-01-20 11:02:22.027343,863565687,2,39.8037965,32.3804024,100,730.496,58.59206,0,504,-8.45717
248234,2023-01-20 11:02:23.007546,864565699,2,39.8038506,32.3804428,100,730.6004,58.45351,0,504,-8.45717
248566,2023-01-20 11:02:24.007422,865565682,2,39.803903,32.3804861,100,730.6907,58.33957,0,504,-8.45717
248892,2023-01-20 11:02:25.007278,866565673,2,39.8039556,32.3805264,100,730.7821,58.24752,0,504,-8.45717
249219,2023-01-20 11:02:26.007275,867565672,2,39.8040102,32.3805664,100,730.8716,58.21193,0,504,-8.45717
249544,2023-01-20 11:02:27.007288,868565678,2,39.8040654,32.3806092,100,730.9457,58.10069,0,504,-8.45717
249871,2023-01-20 11:02:28.007277,869565666,2,39.8041199,32.3806486,100,731.0277,58.05603,0,504,-8.45717
250200,2023-01-20 11:02:29.007257,870565656,2,39.8041745,32.380688,100,731.1141,58.00052,0,504,-8.45717
250527,2023-01-20 11:02:30.007329,871565720,2,39.8042285,32.3807282,100,731.202,57.91719,0,504,-8.45717
250853,2023-01-20 11:02:31.007279,872565677,2,39.8042824,32.3807695,100,731.2919,57.73264,0,504,-8.45717
251180,2023-01-20 11:02:32.007333,873565728,2,39.8043377,32.3808102,100,731.3911,57.6248,0,504,-8.45717
251504,2023-01-20 11:02:32.987541,874565664,2,39.8043925,32.3808514,100,731.4922,57.51999,0,504,-8.45717
251835,2023-01-20 11:02:33.987593,875565712,2,39.8044459,32.3808935,100,731.5925,57.28373,0,504,-8.45717
252161,2023-01-20 11:02:34.987309,876565674,2,39.8044983,32.3809337,100,731.6963,57.40354,0,504,-8.45717
252487,2023-01-20 11:02:35.987350,877565718,2,39.8045526,32.3809742,100,731.8096,57.36961,0,504,-8.45717
252814,2023-01-20 11:02:36.987369,878565730,2,39.8046089,32.3810154,100,731.9324,57.19135,0,504,-8.45717
253140,2023-01-20 11:02:37.987383,879565746,2,39.8046655,32.381056,100,732.0613,57.0835,0,504,-8.45717
253518,2023-01-20 11:02:38.987338,880565743,2,39.8047217,32.3810972,100,732.1926,57.01601,0,504,-8.45717
253844,2023-01-20 11:02:39.987303,881565666,2,39.8047763,32.3811384,100,732.3233,56.88519,0,504,-8.45717
254171,2023-01-20 11:02:40.987315,882565692,2,39.8048308,32.3811797,100,732.4579,56.62386,0,504,-8.45717
254497,2023-01-20 11:02:41.970402,883565672,2,39.8048861,32.381222,100,732.5985,56.44135,0,504,-8.45717
254824,2023-01-20 11:02:42.967394,884565687,2,39.8049398,32.3812605,100,732.6446,56.48693,0,504,-8.45717
255154,2023-01-20 11:02:43.967317,885565673,2,39.8049924,32.3813008,100,732.6686,56.58355,0,504,-8.45717
255481,2023-01-20 11:02:44.967321,886565710,2,39.8050459,32.381342,100,732.6276,56.69133,0,504,-8.45717
255807,2023-01-20 11:02:45.967324,887565681,2,39.8051021,32.3813834,100,732.5313,56.75908,0,504,-8.45717
256134,2023-01-20 11:02:46.967365,888565718,2,39.8051564,32.3814249,100,732.4411,56.78268,0,504,-8.45717
256460,2023-01-20 11:02:47.967320,889565680,2,39.8052086,32.3814655,100,732.3597,56.91244,0,504,-8.45717
256789,2023-01-20 11:02:48.967367,890565729,2,39.8052641,32.3815067,100,732.2892,57.01146,0,504,-8.45717
257116,2023-01-20 11:02:49.967314,891565682,2,39.8053218,32.3815474,100,732.2329,57.05628,0,504,-8.45717
257442,2023-01-20 11:02:50.967325,892565679,2,39.8053774,32.3815883,100,732.181,57.0416,0,504,-8.45717
257768,2023-01-20 11:02:51.951960,893565685,2,39.8054322,32.381631,100,732.1307,57.06584,0,504,-8.45717
258094,2023-01-20 11:02:52.947071,894565681,2,39.805485,32.3816702,100,732.0968,57.10695,0,504,-8.45717
258424,2023-01-20 11:02:53.947025,895565690,2,39.8055391,32.3817108,100,732.0689,57.19429,0,504,-8.45717
258753,2023-01-20 11:02:54.946923,896565687,2,39.8055942,32.3817531,100,732.0463,57.24161,0,504,-8.45717
259129,2023-01-20 11:02:55.946876,897565701,2,39.8056484,32.3817943,100,732.0341,57.21154,0,504,-8.45717
259455,2023-01-20 11:02:56.946871,898565682,2,39.8057015,32.3818342,100,732.0314,57.29087,0,504,-8.45717
259781,2023-01-20 11:02:57.946887,899565691,2,39.8057482,32.38187,100,732.0341,57.20605,0,504,-8.45717
260108,2023-01-20 11:02:58.946873,900565682,2,39.8057804,32.3818956,100,732.0373,56.78738,0,504,-8.45717
260436,2023-01-20 11:02:59.946869,901565682,2,39.8058022,32.3819112,100,732.0406,56.80225,0,504,-8.45717
260760,2023-01-20 11:03:00.946938,902565677,2,39.8058241,32.3819251,100,732.0431,57.1065,0,504,-8.45717
261084,2023-01-20 11:03:01.927503,903565730,2,39.8058447,32.38194,100,732.0426,57.17393,0,504,-8.45717
261408,2023-01-20 11:03:02.927367,904565694,2,39.8058628,32.3819496,100,732.052,57.15644,0,504,-8.45717
261738,2023-01-20 11:03:03.927372,905565733,2,39.8058777,32.381936,100,732.1106,57.03868,0,504,-8.45717
262063,2023-01-20 11:03:04.927295,906565669,2,39.8058919,32.3818943,100,732.2316,56.86449,0,504,-8.45717
262388,2023-01-20 11:03:05.927328,907565688,2,39.8059126,32.3818415,100,732.3837,56.60503,0,504,-8.45717
262713,2023-01-20 11:03:06.927325,908565699,2,39.8059386,32.3817826,100,732.55,56.55743,0,504,-8.45717
263038,2023-01-20 11:03:07.927289,909565692,2,39.8059641,32.3817235,100,732.7073,56.54897,0,504,-8.45717
263364,2023-01-20 11:03:08.927329,910565694,2,39.8059801,32.3816752,100,732.8246,56.37193,0,504,-8.45717
263692,2023-01-20 11:03:09.927287,911565680,2,39.805983,32.3816444,100,732.8902,56.38461,0,504,-8.45717
264017,2023-01-20 11:03:10.915855,912565667,2,39.805968,32.3816191,100,732.929,56.29964,0,504,-8.45717
264341,2023-01-20 11:03:11.907463,913565681,2,39.805947,32.3816024,100,732.9467,56.19957,0,504,-8.45717
264665,2023-01-20 11:03:12.907418,914565685,2,39.8059273,32.3815909,100,732.9562,56.19373,0,504,-8.45717
264996,2023-01-20 11:03:13.907292,915565690,2,39.8059054,32.3815788,100,732.9666,56.14035,0,504,-8.45717
265322,2023-01-20 11:03:14.907316,916565711,2,39.805886,32.3815675,100,732.9783,56.04113,0,504,-8.45717
265646,2023-01-20 11:03:15.907303,917565696,2,39.8058785,32.3815641,100,732.981,56.16346,0,504,-8.45717
265969,2023-01-20 11:03:16.907309,918565703,2,39.8058773,32.3815639,100,732.9805,56.18621,0,504,-8.45717
266292,2023-01-20 11:03:17.907287,919565701,2,39.8058789,32.3815651,100,732.9789,56.1276,0,504,-8.45717
266617,2023-01-20 11:03:18.907278,920565698,2,39.8058808,32.3815656,100,732.979,56.05909,0,504,-8.45717
266941,2023-01-20 11:03:19.907284,921565703,2,39.8058832,32.3815653,100,732.9813,56.10917,0,504,-8.45717
267264,2023-01-20 11:03:20.907283,922565705,2,39.8058842,32.3815661,100,732.9803,56.07796,0,504,-8.45717
267587,2023-01-20 11:03:21.887485,923565747,2,39.8058849,32.3815655,100,732.9822,56.11089,0,504,-8.45717
267911,2023-01-20 11:03:22.887376,924565718,2,39.8058842,32.3815663,100,732.9797,56.0191,0,504,-8.45717
268237,2023-01-20 11:03:23.887362,925565725,2,39.8058849,32.3815658,100,732.9815,55.95676,0,504,-8.45717
268563,2023-01-20 11:03:24.887364,926565716,2,39.8058842,32.381563,100,732.9874,55.94926,0,504,-8.45717
268886,2023-01-20 11:03:25.887359,927565682,2,39.8058774,32.3815521,100,733.0082,55.83709,0,504,-8.45717
269209,2023-01-20 11:03:26.887347,928565674,2,39.8058623,32.3815255,100,733.0616,55.83786,0,504,-8.45717
269534,2023-01-20 11:03:27.887358,929565684,2,39.805839,32.3814794,100,733.1609,55.87651,0,504,-8.45717
269862,2023-01-20 11:03:28.887360,930565684,2,39.8058072,32.3814208,100,733.2952,55.85778,0,504,-8.45717
270189,2023-01-20 11:03:29.887361,931565690,2,39.8057716,32.3813561,100,733.4324,55.65106,0,504,-8.45717
270516,2023-01-20 11:03:30.879496,932565669,2,39.8057338,32.3812903,100,733.5047,55.43791,0,504,-8.45717
270842,2023-01-20 11:03:31.867531,933565678,2,39.8056957,32.3812238,100,733.5193,55.25694,0,504,-8.45717
271169,2023-01-20 11:03:32.867380,934565678,2,39.8056614,32.3811576,100,733.5381,55.30152,0,504,-8.45717
271498,2023-01-20 11:03:33.867471,935565679,2,39.8056281,32.3810904,100,733.5587,55.35424,0,504,-8.45717
271869,2023-01-20 11:03:34.867359,936565683,2,39.8055931,32.3810243,100,733.5766,55.33001,0,504,-8.45717
272196,2023-01-20 11:03:35.867361,937565677,2,39.8055554,32.3809594,100,733.5903,55.22815,0,504,-8.45717
272522,2023-01-20 11:03:36.867327,938565666,2,39.8055173,32.3808936,100,733.6044,55.15345,0,504,-8.45717
272848,2023-01-20 11:03:37.867361,939565680,2,39.8054823,32.3808259,100,733.6236,55.14248,0,504,-8.45717
273174,2023-01-20 11:03:38.867340,940565670,2,39.8054483,32.3807587,100,733.6435,55.12095,0,504,-8.45717
273503,2023-01-20 11:03:39.867353,941565683,2,39.8054134,32.3806925,100,733.6615,55.17624,0,504,-8.45717
273830,2023-01-20 11:03:40.847132,942565677,2,39.8053755,32.380626,100,733.6764,55.155,0,504,-8.45717
274157,2023-01-20 11:03:41.847026,943565668,2,39.8053374,32.3805602,100,733.6905,55.0746,0,504,-8.45717
274483,2023-01-20 11:03:42.846958,944565664,2,39.8052989,32.3804937,100,733.7048,55.04836,0,504,-8.45717
274811,2023-01-20 11:03:43.846933,945565680,2,39.8052628,32.3804269,100,733.7219,54.9979,0,504,-8.45717
275138,2023-01-20 11:03:44.846941,946565686,2,39.8052262,32.3803594,100,733.7392,54.90123,0,504,-8.45717
275466,2023-01-20 11:03:45.846964,947565684,2,39.8051894,32.3802921,100,733.7561,54.87496,0,504,-8.45717
275792,2023-01-20 11:03:46.846928,948565665,2,39.8051555,32.3802257,100,733.7754,54.89045,0,504,-8.45717
276118,2023-01-20 11:03:47.846959,949565682,2,39.8051211,32.3801592,100,733.7941,54.95041,0,504,-8.45717
276444,2023-01-20 11:03:48.846951,950565672,2,39.8050843,32.3800928,100,733.7983,54.97555,0,504,-8.45717
276772,2023-01-20 11:03:49.842801,951565678,2,39.8050484,32.3800257,100,733.8083,54.98219,0,504,-8.45717
277100,2023-01-20 11:03:50.827607,952565714,2,39.8050128,32.3799585,100,733.8234,54.99737,0,504,-8.45717
277475,2023-01-20 11:03:51.827490,953565716,2,39.8049765,32.3798925,100,733.8415,54.99847,0,504,-8.45717
277802,2023-01-20 11:03:52.827408,954565715,2,39.8049396,32.3798259,100,733.8642,54.969,0,504,-8.45717
278129,2023-01-20 11:03:53.827410,955565731,2,39.8049019,32.379759,100,733.8913,54.91998,0,504,-8.45717
278458,2023-01-20 11:03:54.827353,956565672,2,39.8048658,32.3796903,100,733.8801,54.92864,0,504,-8.45717
278787,2023-01-20 11:03:55.827364,957565693,2,39.8048291,32.3796241,100,733.8552,54.94275,0,504,-8.45717
279114,2023-01-20 11:03:56.827331,958565652,2,39.8047951,32.3795582,100,733.836,54.99306,0,504,-8.45717
279440,2023-01-20 11:03:57.827356,959565688,2,39.8047588,32.3794908,100,733.8132,54.99743,0,504,-8.45717
279767,2023-01-20 11:03:58.827354,960565684,2,39.804721,32.3794233,100,733.7869,54.92381,0,504,-8.45717
280095,2023-01-20 11:03:59.827353,961565683,2,39.8046835,32.3793566,100,733.7607,54.96044,0,504,-8.45717
280423,2023-01-20 11:04:00.807532,962565663,2,39.8046461,32.3792897,100,733.7349,54.94352,0,504,-8.45717
280748,2023-01-20 11:04:01.807388,963565671,2,39.8046117,32.3792236,100,733.7151,55.02051,0,504,-8.45717
281074,2023-01-20 11:04:02.807331,964565687,2,39.8045752,32.3791569,100,733.6912,55.13163,0,504,-8.45717
281402,2023-01-20 11:04:03.807324,965565681,2,39.8045389,32.3790895,100,733.6683,55.24207,0,504,-8.45717
281730,2023-01-20 11:04:04.807287,966565651,2,39.8045027,32.3790226,100,733.6451,55.37262,0,504,-8.45717
282058,2023-01-20 11:04:05.807319,967565665,2,39.8044672,32.378955,100,733.759,55.26928,0,504,-8.45717
282384,2023-01-20 11:04:06.807261,968565676,2,39.8044336,32.3788909,100,733.9633,55.01233,0,504,-8.45717
282710,2023-01-20 11:04:07.807307,969565696,2,39.8044056,32.3788397,100,734.1303,54.75782,0,504,-8.45717
283034,2023-01-20 11:04:08.807309,970565688,2,39.8043897,32.3788102,100,734.2295,54.62869,0,504,-8.45717
283407,2023-01-20 11:04:09.788678,971565674,2,39.8043817,32.3787993,100,734.2628,54.81051,0,504,-8.45717
283731,2023-01-20 11:04:10.787465,972565692,2,39.8043814,32.378799,100,734.2634,54.91716,0,504,-8.45717
284053,2023-01-20 11:04:11.787315,973565668,2,39.8043815,32.3788004,100,734.2574,54.79592,0,504,-8.45717
284376,2023-01-20 11:04:12.787316,974565668,2,39.8043828,32.3788019,100,734.2532,54.79466,0,504,-8.45717
284700,2023-01-20 11:04:13.787401,975565741,2,39.8043836,32.3788027,100,734.2512,54.80177,0,504,-8.45717
285025,2023-01-20 11:04:14.787428,976565744,2,39.804384,32.3788031,100,734.2504,54.85091,0,504,-8.45717
285349,2023-01-20 11:04:15.787377,977565696,2,39.8043847,32.3788032,100,734.2511,54.90223,0,504,-8.45717
285672,2023-01-20 11:04:16.787351,978565699,2,39.804385,32.3788034,100,734.2508,54.61113,0,504,-8.45717
285995,2023-01-20 11:04:17.787353,979565688,2,39.8043861,32.3788027,100,734.2559,53.28898,0,504,-8.45717
286319,2023-01-20 11:04:18.767682,980565774,2,39.8043838,32.3788022,100,734.2538,51.77089,0,504,-8.45717
286644,2023-01-20 11:04:19.767654,981565740,2,39.8043841,32.378804,100,734.2463,50.31002,0,504,-8.45717
286969,2023-01-20 11:04:20.770422,982565736,2,39.8043832,32.3788046,100,734.242,48.80081,0,504,-8.45717
287293,2023-01-20 11:04:21.767412,983565724,2,39.8043844,32.378804,100,734.2468,47.29979,0,504,-8.45717
287616,2023-01-20 11:04:22.767359,984565683,2,39.8043868,32.3788043,100,734.2499,45.83828,0,504,-8.45717
287941,2023-01-20 11:04:23.767383,985565701,2,39.8043851,32.3788039,100,734.2487,44.35205,0,504,-8.45717
288267,2023-01-20 11:04:24.767357,986565682,2,39.804384,32.3788033,100,734.2493,42.86412,0,504,-8.45717
288590,2023-01-20 11:04:25.767364,987565680,2,39.8043827,32.3788025,100,734.2504,41.41158,0,504,-8.45717
288916,2023-01-20 11:04:26.767375,988565683,2,39.8043811,32.3788033,100,734.2438,40.09581,0,504,-8.45717
289240,2023-01-20 11:04:27.767364,989565688,2,39.8043832,32.3788034,100,734.2473,38.49205,0,504,-8.45717
289563,2023-01-20 11:04:28.751978,990565690,2,39.8043843,32.3788034,100,734.2495,36.82262,0,504,-8.45717
289889,2023-01-20 11:04:29.747053,991565707,2,39.804386,32.3787989,100,734.2724,35.11121,0,504,-8.45717
290213,2023-01-20 11:04:30.746987,992565685,2,39.8043839,32.3787983,100,734.2712,33.56435,0,504,-8.45717
290538,2023-01-20 11:04:31.746961,993565684,2,39.8043818,32.3788014,100,734.2536,32.02369,0,504,-8.45717
290861,2023-01-20 11:04:32.746964,994565676,2,39.8043831,32.3788035,100,734.2467,30.53593,0,504,-8.45717
291186,2023-01-20 11:04:33.746972,995565684,2,39.804385,32.3788039,100,734.2486,28.9875,0,504,-8.45717
291512,2023-01-20 11:04:34.746953,996565672,2,39.804385,32.3788054,100,734.2419,27.51625,0,504,-8.45717
291834,2023-01-20 11:04:35.746933,997565677,2,39.804384,32.3788045,100,734.2441,26.03904,0,504,-8.45717
292159,2023-01-20 11:04:36.746953,998565689,2,39.8043843,32.3788031,100,734.2509,24.65074,0,504,-8.45717
292483,2023-01-20 11:04:37.727598,999565681,2,39.8043835,32.3788013,100,734.2571,22.98788,0,504,-8.45717
292806,2023-01-20 11:04:38.727598,1000565693,2,39.8043851,32.3788019,100,734.2575,21.54983,0,504,-8.45717
293132,2023-01-20 11:04:39.727373,1001565686,2,39.804385,32.3788041,100,734.2477,20.07425,0,504,-8.45717
293457,2023-01-20 11:04:40.727346,1002565678,2,39.804385,32.3788042,100,734.2472,18.65556,0,504,-8.45717
293781,2023-01-20 11:04:41.727360,1003565689,2,39.8043836,32.3788032,100,734.249,17.20018,0,504,-8.45717
294105,2023-01-20 11:04:42.727412,1004565725,2,39.8043838,32.3788025,100,734.2526,15.73873,0,504,-8.45717
294429,2023-01-20 11:04:43.727404,1005565726,2,39.8043847,32.3788026,100,734.2538,14.27831,0,504,-8.45717
294755,2023-01-20 11:04:44.727412,1006565734,2,39.8043823,32.3788022,100,734.2509,12.71389,0,504,-8.45717
295079,2023-01-20 11:04:45.727381,1007565706,2,39.8043822,32.3788032,100,734.2464,11.13683,0,504,-8.45717
295403,2023-01-20 11:04:46.727359,1008565713,2,39.8043861,32.3788039,100,734.2505,10.32307,0,504,-8.45717
295727,2023-01-20 11:04:47.707518,1009565689,2,39.8043881,32.3788066,100,734.2424,10.00266,0,504,-8.45717
296049,2023-01-20 11:04:48.707417,1010565678,2,39.8043857,32.3788052,100,734.2441,9.622761,0,504,-8.45717
296374,2023-01-20 11:04:49.707399,1011565681,2,39.804383,32.3788038,100,734.2452,9.119646,0,504,-8.45717
296697,2023-01-20 11:04:50.707313,1012565688,2,39.8043825,32.3788025,100,734.2501,8.584022,0,504,-8.45717
297022,2023-01-20 11:04:51.707299,1013565673,2,39.8043825,32.3788037,100,734.2447,8.028492,0,504,-8.45717
297345,2023-01-20 11:04:52.707312,1014565686,2,39.8043844,32.3788035,100,734.249,7.533041,0,504,-8.45717
297669,2023-01-20 11:04:53.707286,1015565661,2,39.8043862,32.3788035,100,734.2524,7.123649,0,504,-8.45717
297994,2023-01-20 11:04:54.707303,1016565680,2,39.8043879,32.3788042,100,734.2525,6.728124,0,504,-8.45717
298317,2023-01-20 11:04:55.707340,1017565687,2,39.8043868,32.378804,100,734.2513,6.2504,0,504,-8.45717
298642,2023-01-20 11:04:56.697092,1018565676,2,39.8043857,32.3788037,100,734.2506,5.70119,0,504,-8.45717
298967,2023-01-20 11:04:57.697664,1019565684,2,39.8043845,32.3788023,100,734.2546,5.161847,0,504,-8.45717
299290,2023-01-20 11:04:58.687546,1020565687,2,39.8043833,32.3788022,100,734.2529,4.635692,0,504,-8.45717
299616,2023-01-20 11:04:59.687495,1021565691,2,39.8043823,32.3788035,100,734.2452,4.04289,0,504,-8.45717
299939,2023-01-20 11:05:00.687351,1022565692,2,39.8043848,32.3788035,100,734.2499,3.563018,0,504,-8.45717
300263,2023-01-20 11:05:01.687341,1023565678,2,39.8043869,32.3788044,100,734.2498,3.360855,0,504,-8.45717
300587,2023-01-20 11:05:02.687348,1024565629,2,39.8043877,32.3788034,100,734.2557,3.540306,0,504,-8.45717
300890,2023-01-20 11:05:03.687448,1025565519,2,39.8043884,32.3788034,100,734.257,3.601953,0,504,-8.45717
301165,2023-01-20 11:05:04.687433,1026565497,2,39.8043883,32.378803,100,734.2586,3.600895,0,504,-8.45717
301438,2023-01-20 11:05:05.687442,1027565516,2,39.8043876,32.3788036,100,734.2546,3.685214,0,504,-8.45717
301712,2023-01-20 11:05:06.675050,1028565488,2,39.8043864,32.3788041,100,734.2503,3.788178,0,504,-8.45717
301985,2023-01-20 11:05:07.667604,1029565522,2,39.8043849,32.3788042,100,734.2469,3.900343,0,504,-8.45717
302258,2023-01-20 11:05:08.667503,1030565510,2,39.8043842,32.3788051,100,734.2416,4.029114,0,504,-8.45717
302533,2023-01-20 11:05:09.667447,1031565509,2,39.8043845,32.3788069,100,734.2343,4.1686,0,504,-8.45717
302806,2023-01-20 11:05:10.667457,1032565512,2,39.8043846,32.3788077,100,734.231,4.267529,0,504,-8.45717
303080,2023-01-20 11:05:11.667483,1033565538,2,39.8043854,32.378808,100,734.231,4.358417,0,504,-8.45717
303353,2023-01-20 11:05:12.667493,1034565557,2,39.8043877,32.3788085,100,734.2332,4.457479,0,504,-8.45717
303627,2023-01-20 11:05:13.667506,1035565568,2,39.80439,32.3788087,100,734.2366,4.519078,0,504,-8.45717
303901,2023-01-20 11:05:14.667487,1036565560,2,39.8043918,32.378809,100,734.2386,4.565738,0,504,-8.45717
304174,2023-01-20 11:05:15.667440,1037565499,2,39.804393,32.3788092,100,734.2402,4.569219,0,504,-8.45717
304448,2023-01-20 11:05:16.647334,1038565519,2,39.8043928,32.3788096,100,734.2379,4.557288,0,504,-8.45717
304721,2023-01-20 11:05:17.652565,1039565490,2,39.8043945,32.3788095,100,734.2417,4.560163,0,504,-8.45717
