LineNo,UTC_Approx,TimeUS,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
254144,2023-01-20 11:02:40.891659,882470013,0,0.14,0,0.05,0.11,0,0.008336818,0.08909588,0.02049057,0,48,107327,0,0
254176,2023-01-20 11:02:40.991628,882570006,0,0.14,0,0.03,0.16,0,0.008378262,0.08909588,0.02049057,0,48,107327,0,0
254209,2023-01-20 11:02:41.091664,882670008,0,0.17,0,0.03,0.08,0,0.008354586,0.08909588,0.02049057,0,48,107327,0,0
254243,2023-01-20 11:02:41.191704,882770009,0,0.17,0,0.02,0.07,0,0.008396657,0.08909588,0.02049057,0,48,107327,0,0
254276,2023-01-20 11:02:41.291706,882870011,0,0.16,0.01,0.02,0.04,0,0.008367021,0.08909588,0.02049057,0,48,107327,0,0
254306,2023-01-20 11:02:41.391705,882970014,0,0.16,0.01,0.02,0.11,0,0.008469261,0.08909588,0.02049057,0,48,107327,0,0
254340,2023-01-20 11:02:41.491683,883070016,0,0.3,0.02,0,0.1,0,0.008374361,0.08909588,0.02049057,0,48,107327,0,0
254370,2023-01-20 11:02:41.591665,883170025,0,0.3,0.02,0,0.13,0,0.008392454,0.08909588,0.02049057,0,48,107327,0,0
254405,2023-01-20 11:02:41.691656,883270011,0,0.16,0.02,0.02,0.11,0,0.008256826,0.08909588,0.02049057,0,48,107327,0,0
254435,2023-01-20 11:02:41.791686,883370033,0,0.16,0.02,0.02,0.1,0,0.008254089,0.08909588,0.02049057,0,48,107327,0,0
254470,2023-01-20 11:02:41.883419,883470050,0,0.09,0.02,0,0.08,0,0.008210403,0.08909588,0.02049057,0,48,107327,0,0
254502,2023-01-20 11:02:41.974344,883570006,0,0.09,0.02,0,0.12,0,0.008324552,0.08909588,0.02049057,0,48,107327,0,0
254535,2023-01-20 11:02:42.071827,883670012,0,0.05,0.02,0,0.08,0,0.008262848,0.08909588,0.02049057,0,48,107327,0,0
254569,2023-01-20 11:02:42.171861,883770010,0,0.05,0.02,0.01,0.11,0,0.008331809,0.08909588,0.02049057,0,48,107327,0,0
254602,2023-01-20 11:02:42.271841,883870008,0,0.05,0.02,0.01,0.12,0,0.008323827,0.08909588,0.02049057,0,48,107327,0,0
254633,2023-01-20 11:02:42.371801,883970008,0,0.05,0.02,0.01,0.14,0,0.008447612,0.08909588,0.02049057,0,48,107327,0,0
254667,2023-01-20 11:02:42.471791,884070018,0,0.12,0.02,0.01,0.28,0,0.008357257,0.08909588,0.02049057,0,48,107327,0,0
254697,2023-01-20 11:02:42.571769,884170009,0,0.12,0.02,0.01,0.12,0,0.008428761,0.08909588,0.02049057,0,48,107327,0,0
254732,2023-01-20 11:02:42.671788,884270025,0,0.06,0.02,0,0.1,0,0.008381769,0.08909588,0.02049057,0,48,107327,0,0
254762,2023-01-20 11:02:42.771796,884370023,0,0.06,0.02,0,0.24,0,0.008462072,0.08909588,0.02049057,0,48,107327,0,0
254797,2023-01-20 11:02:42.871754,884470008,0,0.1,0.02,0.01,0.17,0,0.0083834,0.08909588,0.02049057,0,48,107327,0,0
254830,2023-01-20 11:02:42.971711,884570006,0,0.1,0.02,0.01,0.11,0,0.008436474,0.08909588,0.02049057,0,48,107327,0,0
254863,2023-01-20 11:02:43.071710,884670021,0,0.06,0.02,0.02,0.11,0,0.008420292,0.08909588,0.02049057,0,48,107327,0,0
254897,2023-01-20 11:02:43.171690,884770009,0,0.06,0.02,0.01,0.12,0,0.008526919,0.08909588,0.02049057,0,48,107327,0,0
254930,2023-01-20 11:02:43.271756,884870016,0,0.06,0.02,0.04,0.15,0,0.00848866,0.08909588,0.02049057,0,48,107327,0,0
254960,2023-01-20 11:02:43.371837,884970012,0,0.06,0.02,0.01,0.2,0,0.008584459,0.08909588,0.02049057,0,48,107327,0,0
254994,2023-01-20 11:02:43.471811,885070010,0,0.09,0.01,0.03,0.06,0,0.00860727,0.08909588,0.02049057,0,48,107327,0,0
255024,2023-01-20 11:02:43.571741,885170006,0,0.09,0.01,0.03,0.14,0,0.008723202,0.08909588,0.02049057,0,48,107327,0,0
255059,2023-01-20 11:02:43.671727,885270027,0,0.15,0.01,0.05,0.12,0,0.008692469,0.08909588,0.02049057,0,48,107327,0,0
255089,2023-01-20 11:02:43.771695,885370017,0,0.15,0.01,0.04,0.08,0,0.008682461,0.08909588,0.02049057,0,48,107327,0,0
255126,2023-01-20 11:02:43.871669,885470009,0,0.14,0.01,0.01,0.18,0,0.008595624,0.08909588,0.02049057,0,48,107327,0,0
255159,2023-01-20 11:02:43.971649,885570005,0,0.14,0.01,0.01,0.13,0,0.008676006,0.08909588,0.02049057,0,48,107327,0,0
255192,2023-01-20 11:02:44.071674,885670016,0,0.12,0.02,0.01,0.14,0,0.008649982,0.08909588,0.02049057,0,48,107327,0,0
255226,2023-01-20 11:02:44.171695,885770010,0,0.12,0.02,0.03,0.14,0,0.008703389,0.08909588,0.02049057,0,48,107327,0,0
255259,2023-01-20 11:02:44.271721,885870009,0,0.14,0.01,0.07,0.1,0,0.008658689,0.08909588,0.02049057,0,48,107327,0,0
255289,2023-01-20 11:02:44.371751,885970012,0,0.14,0.01,0.07,0.12,0,0.008728033,0.08909588,0.02049057,0,48,107327,0,0
255323,2023-01-20 11:02:44.471735,886070010,0,0.04,0.01,0.06,0.12,0,0.008704874,0.08909588,0.02049057,0,48,107327,0,0
255354,2023-01-20 11:02:44.571709,886170015,0,0.04,0.01,0.05,0.08,0,0.008732501,0.08909588,0.02049057,0,48,107327,0,0
255389,2023-01-20 11:02:44.671683,886270005,0,0.16,0.01,0.07,0.15,0,0.008643196,0.08909588,0.02049057,0,48,107327,0,0
255419,2023-01-20 11:02:44.771698,886370030,0,0.16,0.01,0.06,0.11,0,0.008719923,0.08909588,0.02049057,0,48,107327,0,0
255454,2023-01-20 11:02:44.871655,886470013,0,0.07,0.01,0.04,0.14,0,0.008712813,0.08909588,0.02049057,0,48,107327,0,0
255486,2023-01-20 11:02:44.971616,886570006,0,0.07,0.01,0.07,0.13,0,0.008839098,0.08909588,0.02049057,0,48,107327,0,0
255519,2023-01-20 11:02:45.071650,886670017,0,0.12,0.01,0.07,0.15,0,0.008815889,0.08909588,0.02049057,0,48,107327,0,0
255553,2023-01-20 11:02:45.171702,886770025,0,0.12,0.01,0.06,0.14,0,0.008856502,0.08909588,0.02049057,0,48,107327,0,0
255586,2023-01-20 11:02:45.271690,886870005,0,0.16,0.01,0.04,0.14,0,0.008779758,0.08909588,0.02049057,0,48,107327,0,0
255616,2023-01-20 11:02:45.371692,886970012,0,0.16,0.01,0.05,0.15,0,0.008781924,0.08909588,0.02049057,0,48,107327,0,0
255650,2023-01-20 11:02:45.471677,887070011,0,0.18,0.01,0.05,0.13,0,0.008647117,0.08909588,0.02049057,0,48,107327,0,0
255680,2023-01-20 11:02:45.571655,887170006,0,0.18,0.01,0.03,0.14,0,0.008660854,0.08909588,0.02049057,0,48,107327,0,0
255715,2023-01-20 11:02:45.671659,887270009,0,0.1,0.01,0.02,0.13,0,0.00859868,0.08909588,0.02049057,0,48,107327,0,0
255745,2023-01-20 11:02:45.771669,887370010,0,0.1,0.01,0.02,0.12,0,0.008633411,0.08909588,0.02049057,0,48,107327,0,0
255780,2023-01-20 11:02:45.871659,887470005,0,0.21,0.01,0.03,0.1,0,0.008520263,0.08909588,0.02049057,0,48,107327,0,0
255812,2023-01-20 11:02:45.971650,887570007,0,0.21,0.01,0.06,0.1,0,0.008574943,0.08909588,0.02049057,0,48,107327,0,0
255845,2023-01-20 11:02:46.071666,887670010,0,0.13,0.01,0.07,0.2,0,0.008433918,0.08909588,0.02049057,0,48,107327,0,0
255879,2023-01-20 11:02:46.171683,887770005,0,0.13,0.01,0.04,0.12,0,0.008433611,0.08909588,0.02049057,0,48,107327,0,0
255912,2023-01-20 11:02:46.271721,887870035,0,0.09,0.01,0.01,0.1,0,0.008374115,0.08909588,0.02049057,0,48,107327,0,0
255942,2023-01-20 11:02:46.371701,887970012,0,0.09,0.01,0.03,0.08,0,0.008494041,0.08909588,0.02049057,0,48,107327,0,0
255976,2023-01-20 11:02:46.471694,888070005,0,0.17,0.01,0.03,0.06,0,0.00844657,0.08909588,0.02049057,0,48,107327,0,0
256006,2023-01-20 11:02:46.571692,888170004,0,0.17,0.01,0.06,0.08,0,0.008557296,0.08909588,0.02049057,0,48,107327,0,0
256042,2023-01-20 11:02:46.671696,888270012,0,0.08,0.01,0.05,0.06,0,0.008531206,0.08909588,0.02049057,0,48,107327,0,0
256072,2023-01-20 11:02:46.771690,888370012,0,0.08,0.01,0.05,0.14,0,0.008635048,0.08909588,0.02049057,0,48,107327,0,0
256107,2023-01-20 11:02:46.871668,888470005,0,0.08,0.01,0.06,0.13,0,0.008627578,0.08909588,0.02049057,0,48,107327,0,0
256139,2023-01-20 11:02:46.971660,888570014,0,0.08,0.01,0.09,0.19,0,0.008688597,0.08909588,0.02049057,0,48,107327,0,0
256172,2023-01-20 11:02:47.071673,888670015,0,0.08,0.01,0.07,0.23,0,0.008580972,0.08909588,0.02049057,0,48,107327,0,0
256206,2023-01-20 11:02:47.171711,888770030,0,0.08,0.01,0.06,0.2,0,0.008613666,0.08909588,0.02049057,0,48,107327,0,0
256239,2023-01-20 11:02:47.271701,888870014,0,0.14,0,0.06,0.14,0,0.008545263,0.08909588,0.02049057,0,48,107327,0,0
256269,2023-01-20 11:02:47.371698,888970013,0,0.14,0,0.07,0.24,0,0.008640464,0.08909588,0.02049057,0,48,107327,0,0
256303,2023-01-20 11:02:47.471684,889070014,0,0.09,0,0.08,0.26,0,0.008645239,0.08909588,0.02049057,0,48,107327,0,0
256333,2023-01-20 11:02:47.571655,889170005,0,0.09,0,0.07,0.18,0,0.008733074,0.08909588,0.02049057,0,48,107327,0,0
256368,2023-01-20 11:02:47.671676,889270023,0,0.17,0,0.07,0.14,0,0.008724397,0.08909588,0.02049057,0,48,107327,0,0
256398,2023-01-20 11:02:47.771687,889370021,0,0.17,0,0.06,0.31,0,0.008814513,0.08909588,0.02049057,0,48,107327,0,0
256433,2023-01-20 11:02:47.871662,889470005,0,0.09,0,0.05,0.23,0,0.008785184,0.08909588,0.02049057,0,48,107327,0,0
256465,2023-01-20 11:02:47.971649,889570010,0,0.09,0,0.06,0.17,0,0.00886768,0.08909588,0.02049057,0,48,107327,0,0
256498,2023-01-20 11:02:48.071674,889670018,0,0.11,0,0.06,0.25,0,0.008823577,0.08909588,0.02049057,0,48,107327,0,0
256532,2023-01-20 11:02:48.171692,889770006,0,0.11,0,0.05,0.21,0,0.008894157,0.08909588,0.02049057,0,48,107327,0,0
256565,2023-01-20 11:02:48.271699,889870012,0,0.11,0,0.04,0.31,0,0.008789579,0.08909588,0.02049057,0,48,107327,0,0
256595,2023-01-20 11:02:48.371698,889970021,0,0.11,0,0.03,0.29,0,0.008805708,0.08909588,0.02049057,0,48,107327,0,0
256629,2023-01-20 11:02:48.471683,890070006,0,0.17,0,0.03,0.19,0,0.008712717,0.08909588,0.02049057,0,48,107327,0,0
256659,2023-01-20 11:02:48.571691,890170010,0,0.17,0,0.04,0.27,0,0.008779321,0.08909588,0.02049057,0,48,107327,0,0
256694,2023-01-20 11:02:48.671735,890270058,0,0.14,0,0.03,0.21,0,0.008716366,0.08909588,0.02049057,0,48,107327,0,0
256724,2023-01-20 11:02:48.771675,890370005,0,0.14,0,0.04,0.26,0,0.008779847,0.08909588,0.02049057,0,48,107327,0,0
256762,2023-01-20 11:02:48.871663,890470008,0,0.11,0,0.04,0.16,0,0.008687945,0.08909588,0.02049057,0,48,107327,0,0
256794,2023-01-20 11:02:48.971655,890570018,0,0.11,0,0.04,0.15,0,0.008667792,0.08909588,0.02049057,0,48,107327,0,0
256828,2023-01-20 11:02:49.071658,890670006,0,0.07,0,0.04,0.16,0,0.008563694,0.08909588,0.02049057,0,48,107327,0,0
256862,2023-01-20 11:02:49.171685,890770005,0,0.07,0,0.02,0.12,0,0.008583602,0.08909588,0.02049057,0,48,107327,0,0
256895,2023-01-20 11:02:49.271708,890870018,0,0.08,0,0.02,0.12,0,0.008512579,0.08909588,0.02049057,0,48,107327,0,0
256925,2023-01-20 11:02:49.371705,890970012,0,0.08,0,0.01,0.24,0,0.008576782,0.08909588,0.02049057,0,48,107327,0,0
256959,2023-01-20 11:02:49.471712,891070024,0,0.1,0,0.02,0.14,0,0.008473754,0.08909588,0.02049057,0,48,107327,0,0
256989,2023-01-20 11:02:49.571697,891170019,0,0.1,0,0.02,0.15,0,0.008525755,0.08909588,0.02049057,0,48,107327,0,0
257024,2023-01-20 11:02:49.671688,891270015,0,0.14,0,0.02,0.11,0,0.008449992,0.08909588,0.02049057,0,48,107327,0,0
257054,2023-01-20 11:02:49.771677,891370008,0,0.14,0,0.01,0.15,0,0.008488395,0.08909588,0.02049057,0,48,107327,0,0
257089,2023-01-20 11:02:49.871670,891470018,0,0.13,0,0.02,0.08,0,0.008390632,0.08909588,0.02049057,0,48,107327,0,0
257121,2023-01-20 11:02:49.971641,891570010,0,0.13,0,0.01,0.12,0,0.008470566,0.08909588,0.02049057,0,48,107327,0,0
257154,2023-01-20 11:02:50.071652,891670021,0,0.07,0,0.01,0.14,0,0.008378126,0.08909588,0.02049057,0,48,107327,0,0
257188,2023-01-20 11:02:50.171670,891770030,0,0.07,0,0.01,0.1,0,0.008449819,0.08909588,0.02049057,0,48,107327,0,0
257221,2023-01-20 11:02:50.271685,891870025,0,0.1,0,0.01,0.12,0,0.008378998,0.08909588,0.02049057,0,48,107327,0,0
257251,2023-01-20 11:02:50.371691,891970007,0,0.1,0,0.02,0.2,0,0.00846166,0.08909588,0.02049057,0,48,107327,0,0
257285,2023-01-20 11:02:50.471700,892070014,0,0.09,0,0,0.1,0,0.008400981,0.08909588,0.02049057,0,48,107327,0,0
257315,2023-01-20 11:02:50.571691,892170010,0,0.09,0,0,0.1,0,0.008493806,0.08909588,0.02049057,0,48,107327,0,0
257350,2023-01-20 11:02:50.671715,892270039,0,0.08,0.01,0.02,0.2,0,0.008425341,0.08909588,0.02049057,0,48,107327,0,0
257380,2023-01-20 11:02:50.771691,892370018,0,0.08,0.01,0.02,0.17,0,0.008441358,0.08909588,0.02049057,0,48,107327,0,0
257415,2023-01-20 11:02:50.871671,892470010,0,0.07,0.01,0.02,0.08,0,0.008379617,0.08909588,0.02049057,0,48,107327,0,0
257448,2023-01-20 11:02:50.971654,892570009,0,0.07,0.01,0.01,0.14,0,0.00847874,0.08909588,0.02049057,0,48,107327,0,0
257481,2023-01-20 11:02:51.071673,892670015,0,0.18,0.01,0.01,0.15,0,0.008455342,0.08909588,0.02049057,0,48,107327,0,0
257514,2023-01-20 11:02:51.171715,892770033,0,0.18,0.01,0.01,0.14,0,0.008504773,0.08909588,0.02049057,0,48,107327,0,0
257547,2023-01-20 11:02:51.271699,892870012,0,0.07,0.01,0.01,0.12,0,0.008406817,0.08909588,0.02049057,0,48,107327,0,0
257577,2023-01-20 11:02:51.371699,892970015,0,0.07,0.01,0,0.12,0,0.00845381,0.08909588,0.02049057,0,48,107327,0,0
257611,2023-01-20 11:02:51.471701,893070005,0,0.1,0.01,0.01,0.16,0,0.008364226,0.08909588,0.02049057,0,48,107327,0,0
257641,2023-01-20 11:02:51.571725,893170010,0,0.1,0.01,0,0.11,0,0.008403286,0.08909588,0.02049057,0,48,107327,0,0
257676,2023-01-20 11:02:51.671751,893270039,0,0.05,0.01,0,0.18,0,0.008338753,0.08909588,0.02049057,0,48,107327,0,0
257706,2023-01-20 11:02:51.771710,893370008,0,0.05,0.01,0,0.11,0,0.008413056,0.08909588,0.02049057,0,48,107327,0,0
257741,2023-01-20 11:02:51.865101,893470010,0,0.19,0.01,0,0.1,0,0.00839227,0.08909588,0.02049057,0,48,107327,0,0
257773,2023-01-20 11:02:51.955882,893570005,0,0.19,0.01,0.01,0.12,0,0.008477845,0.08909588,0.02049057,0,48,107327,0,0
257806,2023-01-20 11:02:52.057211,893670021,0,0.13,0.01,0.01,0.32,0,0.008405514,0.08909588,0.02049057,0,48,107327,0,0
257840,2023-01-20 11:02:52.168460,893770010,0,0.13,0.01,0,0.25,0,0.008465255,0.08909588,0.02049057,0,48,107327,0,0
257873,2023-01-20 11:02:52.265100,893870012,0,0.13,0.01,0.02,0.21,0,0.008382028,0.08909588,0.02049057,0,48,107327,0,0
257903,2023-01-20 11:02:52.355948,893970008,0,0.13,0.01,0.02,0.11,0,0.008474263,0.08909588,0.02049057,0,48,107327,0,0
257937,2023-01-20 11:02:52.451503,894070010,0,0.04,0.01,0.03,0.16,0,0.00851504,0.08909588,0.02049057,0,48,107327,0,0
257967,2023-01-20 11:02:52.551487,894170017,0,0.04,0.01,0.04,0.22,0,0.008630765,0.08909588,0.02049057,0,48,107327,0,0
258002,2023-01-20 11:02:52.651486,894270033,0,0.07,0.01,0.02,0.23,0,0.008610782,0.08909588,0.02049057,0,48,107327,0,0
258032,2023-01-20 11:02:52.751452,894370011,0,0.07,0.01,0.03,0.26,0,0.008719808,0.08909588,0.02049057,0,48,107327,0,0
258067,2023-01-20 11:02:52.851432,894470012,0,0.08,0.01,0.05,0.17,0,0.008688951,0.08909588,0.02049057,0,48,107327,0,0
258100,2023-01-20 11:02:52.951394,894570005,0,0.08,0.01,0.03,0.19,0,0.008765685,0.08909588,0.02049057,0,48,107327,0,0
258133,2023-01-20 11:02:53.051379,894670030,0,0.09,0.01,0.05,0.17,0,0.008753922,0.08909588,0.02049057,0,48,107327,0,0
258168,2023-01-20 11:02:53.151319,894770018,0,0.09,0.01,0.03,0.17,0,0.008830648,0.08909588,0.02049057,0,48,107327,0,0
258201,2023-01-20 11:02:53.251318,894870008,0,0.13,0.01,0.02,0.12,0,0.008750176,0.08909588,0.02049057,0,48,107327,0,0
258231,2023-01-20 11:02:53.351392,894970017,0,0.13,0.01,0.04,0.25,0,0.008823819,0.08909588,0.02049057,0,48,107327,0,0
258265,2023-01-20 11:02:53.451406,895070010,0,0.12,0.01,0.04,0.2,0,0.0087477,0.08909588,0.02049057,0,48,107327,0,0
258295,2023-01-20 11:02:53.551385,895170009,0,0.12,0.01,0.04,0.22,0,0.008810855,0.08909588,0.02049057,0,48,107327,0,0
258330,2023-01-20 11:02:53.651429,895270050,0,0.13,0.01,0.04,0.15,0,0.008742733,0.08909588,0.02049057,0,48,107327,0,0
258360,2023-01-20 11:02:53.751422,895370018,0,0.13,0.01,0.06,0.13,0,0.008781147,0.08909588,0.02049057,0,48,107327,0,0
258395,2023-01-20 11:02:53.851396,895470008,0,0.08,0.01,0.04,0.2,0,0.008697728,0.08909588,0.02049057,0,48,107327,0,0
258430,2023-01-20 11:02:53.951350,895570017,0,0.08,0.01,0.04,0.14,0,0.008766219,0.08909588,0.02049057,0,48,107327,0,0
258464,2023-01-20 11:02:54.051280,895670015,0,0.14,0.02,0.05,0.16,0,0.008715984,0.08909588,0.02049057,0,48,107327,0,0
258499,2023-01-20 11:02:54.151196,895770010,0,0.14,0.02,0.03,0.2,0,0.0087606,0.08909588,0.02049057,0,48,107327,0,0
258532,2023-01-20 11:02:54.251227,895870032,0,0.18,0.02,0.04,0.09,0,0.008680204,0.08909588,0.02049057,0,48,107327,0,0
258562,2023-01-20 11:02:54.351297,895970008,0,0.18,0.02,0.04,0.25,0,0.008685078,0.08909588,0.02049057,0,48,107327,0,0
258596,2023-01-20 11:02:54.451335,896070009,0,0.09,0.02,0.03,0.1,0,0.008585086,0.08909588,0.02049057,0,48,107327,0,0
258626,2023-01-20 11:02:54.551325,896170015,0,0.09,0.02,0.03,0.12,0,0.008623222,0.08909588,0.02049057,0,48,107327,0,0
258661,2023-01-20 11:02:54.651370,896270036,0,0.06,0.02,0.04,0.19,0,0.008592312,0.08909588,0.02049057,0,48,107327,0,0
258691,2023-01-20 11:02:54.751406,896370009,0,0.06,0.02,0.04,0.19,0,0.008649916,0.08909588,0.02049057,0,48,107327,0,0
258726,2023-01-20 11:02:54.851379,896470018,0,0.07,0.02,0.03,0.12,0,0.008608499,0.08909588,0.02049057,0,48,107327,0,0
258758,2023-01-20 11:02:54.951237,896570006,0,0.07,0.02,0.02,0.18,0,0.008660487,0.08909588,0.02049057,0,48,107327,0,0
258791,2023-01-20 11:02:55.051208,896670014,0,0.05,0.01,0.02,0.16,0,0.008594027,0.08909588,0.02049057,0,48,107327,0,0
258825,2023-01-20 11:02:55.151256,896770010,0,0.05,0.01,0.02,0.19,0,0.00866,0.08909588,0.02049057,0,48,107327,0,0
258859,2023-01-20 11:02:55.251279,896870005,0,0.15,0.02,0.02,0.12,0,0.008590201,0.08909588,0.02049057,0,48,107327,0,0
258889,2023-01-20 11:02:55.351288,896970009,0,0.15,0.02,0.03,0.11,0,0.008639448,0.08909588,0.02049057,0,48,107327,0,0
258972,2023-01-20 11:02:55.451294,897070010,0,0.05,0.01,0.02,0.14,0,0.008533249,0.08909588,0.02049057,0,48,107327,0,0
259002,2023-01-20 11:02:55.551295,897170006,0,0.05,0.01,0,0.11,0,0.008570986,0.08909588,0.02049057,0,48,107327,0,0
259037,2023-01-20 11:02:55.651299,897270008,0,0.11,0.01,0.03,0.19,0,0.008510866,0.08909588,0.02049057,0,48,107327,0,0
259067,2023-01-20 11:02:55.751322,897370029,0,0.11,0.01,0.04,0.16,0,0.008569947,0.08909588,0.02049057,0,48,107327,0,0
259102,2023-01-20 11:02:55.851263,897470011,0,0.03,0.01,0.06,0.17,0,0.008557145,0.08909588,0.02049057,0,48,107327,0,0
259134,2023-01-20 11:02:55.951176,897570005,0,0.03,0.01,0.04,0.26,0,0.008659011,0.08909588,0.02049057,0,48,107327,0,0
259167,2023-01-20 11:02:56.051158,897670019,0,0.07,0.01,0.06,0.24,0,0.008609913,0.08909588,0.02049057,0,48,107327,0,0
259201,2023-01-20 11:02:56.151185,897770032,0,0.07,0.01,0.07,0.3,0,0.008676119,0.08909588,0.02049057,0,48,107327,0,0
259234,2023-01-20 11:02:56.251204,897870008,0,0.06,0.01,0.05,0.12,0,0.008597076,0.08909588,0.02049057,0,48,107327,0,0
259264,2023-01-20 11:02:56.351280,897970013,0,0.06,0.01,0.04,0.17,0,0.008605645,0.08909588,0.02049057,0,48,107327,0,0
259298,2023-01-20 11:02:56.451308,898070010,0,0.03,0.01,0.05,0.1,0,0.008489341,0.08909588,0.02049057,0,48,107327,0,0
259328,2023-01-20 11:02:56.551293,898170004,0,0.03,0.01,0.04,0.13,0,0.008501944,0.08909588,0.02049057,0,48,107327,0,0
259363,2023-01-20 11:02:56.651289,898270012,0,0.06,0.01,0.04,0.09,0,0.008347407,0.08909588,0.02049057,0,48,107327,0,0
259393,2023-01-20 11:02:56.751276,898370014,0,0.06,0.01,0.02,0.18,0,0.008357185,0.08909588,0.02049057,0,48,107327,0,0
259428,2023-01-20 11:02:56.851238,898470006,0,0.11,0.01,0.02,0.16,0,0.00820236,0.08909588,0.02049057,0,48,107327,0,0
259460,2023-01-20 11:02:56.951197,898570010,0,0.11,0.01,0,0.13,0,0.008187068,0.08909588,0.02049057,0,48,107327,0,0
259493,2023-01-20 11:02:57.051207,898670016,0,0.11,0.01,0,0.12,0,0.008051705,0.08909588,0.02049057,0,48,107327,0,0
259527,2023-01-20 11:02:57.151247,898770006,0,0.11,0.01,0.01,0.11,0,0.008036816,0.08909588,0.02049057,0,48,107327,0,0
259560,2023-01-20 11:02:57.251273,898870008,0,0.04,0.01,0.01,0.14,0,0.00791358,0.08909588,0.02049057,0,48,107327,0,0
259590,2023-01-20 11:02:57.351283,898970017,0,0.04,0.01,0.02,0.14,0,0.007917695,0.08909588,0.02049057,0,48,107327,0,0
259625,2023-01-20 11:02:57.451286,899070017,0,0.05,0.01,0.04,0.1,0,0.007796813,0.08909588,0.02049057,0,48,107327,0,0
259655,2023-01-20 11:02:57.551281,899170005,0,0.05,0.01,0.02,0.15,0,0.007811833,0.08909588,0.02049057,0,48,107327,0,0
259690,2023-01-20 11:02:57.651294,899270011,0,0.07,0.01,0.04,0.17,0,0.007681332,0.08909588,0.02049057,0,48,107327,0,0
259720,2023-01-20 11:02:57.751303,899370012,0,0.07,0.01,0.06,0.14,0,0.007697526,0.08909588,0.02049057,0,48,107327,0,0
259754,2023-01-20 11:02:57.851267,899470006,0,0.05,0.01,0.07,0.12,0,0.00758918,0.08909588,0.02049057,0,48,107327,0,0
259786,2023-01-20 11:02:57.951203,899570009,0,0.05,0.01,0.1,0.12,0,0.007621817,0.08909588,0.02049057,0,48,107327,0,0
259819,2023-01-20 11:02:58.051200,899670009,0,0.08,0,0.12,0.14,0,0.007549214,0.08909588,0.02049057,0,48,107327,0,0
259852,2023-01-20 11:02:58.151256,899770006,0,0.08,0,0.1,0.15,0,0.00759969,0.08909588,0.02049057,0,48,107327,0,0
259886,2023-01-20 11:02:58.251291,899870009,0,0.13,0,0.13,0.17,0,0.007536649,0.08909588,0.02049057,0,48,107327,0,0
259916,2023-01-20 11:02:58.351301,899970012,0,0.13,0,0.16,0.18,0,0.007608353,0.08909588,0.02049057,0,48,107327,0,0
259949,2023-01-20 11:02:58.451315,900070029,0,0.18,0,0.15,0.18,0,0.007557145,0.08909588,0.02049057,0,48,107327,0,0
259979,2023-01-20 11:02:58.551277,900170005,0,0.18,0,0.15,0.12,0,0.007621566,0.08909588,0.02049057,0,48,107327,0,0
260014,2023-01-20 11:02:58.651270,900270009,0,0.15,0,0.17,0.1,0,0.007572263,0.08909588,0.02049057,0,48,107327,0,0
260044,2023-01-20 11:02:58.751269,900370015,0,0.15,0,0.13,0.06,0,0.0076622,0.08909588,0.02049057,0,48,107327,0,0
260079,2023-01-20 11:02:58.851241,900470011,0,0.11,0,0.1,0.06,0,0.007638595,0.08909588,0.02049057,0,48,107327,0,0
260113,2023-01-20 11:02:58.951199,900570010,0,0.11,0,0.07,0.07,0,0.007727248,0.08909588,0.02049057,0,48,107327,0,0
260146,2023-01-20 11:02:59.051202,900670010,0,0.14,0,0.08,0.07,0,0.007682533,0.08909588,0.02049057,0,48,107327,0,0
260178,2023-01-20 11:02:59.151242,900770006,0,0.14,0,0.09,0.07,0,0.00777996,0.08909588,0.02049057,0,48,107327,0,0
260213,2023-01-20 11:02:59.251249,900870012,0,0.04,0,0.07,0.07,0,0.007766492,0.08909588,0.02049057,0,48,107327,0,0
260243,2023-01-20 11:02:59.351212,900970017,0,0.04,0,0.06,0.04,0,0.007893081,0.08909588,0.02049057,0,48,107327,0,0
260277,2023-01-20 11:02:59.451208,901070006,0,0.05,0,0.05,0.07,0,0.007911527,0.08909588,0.02049057,0,48,107327,0,0
260307,2023-01-20 11:02:59.551276,901170018,0,0.05,0,0.03,0.08,0,0.008069823,0.08909588,0.02049057,0,48,107327,0,0
260345,2023-01-20 11:02:59.651297,901270013,0,0.06,0,0.04,0.04,0,0.008127894,0.08909588,0.02049057,0,48,107327,0,0
260375,2023-01-20 11:02:59.751289,901370008,0,0.06,0,0.01,0.05,0,0.008277901,0.08909588,0.02049057,0,48,107327,0,0
260409,2023-01-20 11:02:59.851262,901470015,0,0.14,0,0,0.04,0,0.008287439,0.08909588,0.02049057,0,48,107327,0,0
260441,2023-01-20 11:02:59.951194,901570010,0,0.14,0,0,0.11,0,0.008363109,0.08909588,0.02049057,0,48,107327,0,0
260474,2023-01-20 11:03:00.046608,901670006,0,0.04,0,0.01,0.12,0,0.008315838,0.08909588,0.02049057,0,48,107327,0,0
260506,2023-01-20 11:03:00.137720,901770015,0,0.04,0,0,0.17,0,0.008379511,0.08909588,0.02049057,0,48,107327,0,0
260540,2023-01-20 11:03:00.235114,901870037,0,0.16,0,0,0.09,0,0.008319623,0.08909588,0.02049057,0,48,107327,0,0
