LineNo,UTC_Approx,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
257587,2023-01-20 11:02:51.372546,892970862,39.8053997,32.3816059,789.21,54.96365,55.60365
257621,2023-01-20 11:02:51.472543,893070847,39.8054052,32.3816102,789.21,54.96044,55.60044
257653,2023-01-20 11:02:51.572594,893170879,39.8054107,32.3816145,789.2,54.95917,55.59917
257686,2023-01-20 11:02:51.672786,893271074,39.8054161,32.3816187,789.2,54.95744,55.59744
257716,2023-01-20 11:02:51.772605,893370903,39.8054215,32.381623,789.2,54.95485,55.59484
257751,2023-01-20 11:02:51.865866,893470853,39.805427,32.3816271,789.2,54.95391,55.59391
257783,2023-01-20 11:02:51.956645,893570846,39.8054324,32.3816312,789.19,54.94616,55.58616
257818,2023-01-20 11:02:52.058155,893670870,39.8054379,32.3816352,789.18,54.93666,55.57666
257850,2023-01-20 11:02:52.169396,893770852,39.8054434,32.3816392,789.18,54.93012,55.57012
257883,2023-01-20 11:02:52.265884,893870876,39.8054487,32.3816431,789.17,54.92639,55.56639
257913,2023-01-20 11:02:52.356762,893970904,39.8054539,32.3816471,789.17,54.92358,55.56358
257947,2023-01-20 11:02:52.452342,894070849,39.8054591,32.381651,789.17,54.92318,55.56318
257979,2023-01-20 11:02:52.552347,894170877,39.8054642,32.3816549,789.17,54.92603,55.56603
258012,2023-01-20 11:02:52.652309,894270856,39.8054695,32.3816588,789.17,54.9299,55.5699
258042,2023-01-20 11:02:52.752317,894370876,39.8054747,32.3816627,789.18,54.9365,55.5765
258077,2023-01-20 11:02:52.852269,894470849,39.8054799,32.3816665,789.19,54.94639,55.58639
258110,2023-01-20 11:02:52.952239,894570850,39.8054852,32.3816704,789.2,54.95492,55.59492
258145,2023-01-20 11:02:53.052267,894670918,39.8054906,32.3816744,789.21,54.9644,55.6044
258178,2023-01-20 11:02:53.152149,894770849,39.8054959,32.3816784,789.22,54.97433,55.61433
258211,2023-01-20 11:02:53.252176,894870865,39.8055012,32.3816825,789.22,54.97972,55.61972
258241,2023-01-20 11:02:53.352236,894970861,39.8055066,32.3816865,789.23,54.98593,55.62593
258275,2023-01-20 11:02:53.452247,895070851,39.805512,32.3816906,789.24,54.99242,55.63242
258307,2023-01-20 11:02:53.552253,895170877,39.8055175,32.3816946,789.24,54.99678,55.63678
258340,2023-01-20 11:02:53.652294,895270915,39.805523,32.3816987,789.25,55.00168,55.64168
258370,2023-01-20 11:02:53.752278,895370874,39.8055284,32.3817028,789.25,55.00607,55.64607
258405,2023-01-20 11:02:53.852233,895470846,39.8055339,32.3817069,789.25,55.00949,55.64949
258440,2023-01-20 11:02:53.952187,895570855,39.8055394,32.381711,789.26,55.01428,55.65428
258477,2023-01-20 11:02:54.052172,895670908,39.8055449,32.3817152,789.26,55.0192,55.6592
258509,2023-01-20 11:02:54.152052,895770867,39.8055505,32.3817193,789.27,55.02343,55.66343
258542,2023-01-20 11:02:54.252069,895870873,39.8055561,32.3817235,789.27,55.02441,55.66441
258572,2023-01-20 11:02:54.352215,895970926,39.8055617,32.3817278,789.27,55.02558,55.66558
258606,2023-01-20 11:02:54.452189,896070863,39.8055671,32.381732,789.27,55.02678,55.66677
258638,2023-01-20 11:02:54.552208,896170898,39.8055726,32.3817363,789.27,55.02702,55.66702
258671,2023-01-20 11:02:54.652212,896270877,39.805578,32.3817406,789.27,55.02726,55.66726
258701,2023-01-20 11:02:54.752271,896370873,39.8055834,32.3817448,789.27,55.02961,55.66961
258736,2023-01-20 11:02:54.852232,896470872,39.8055889,32.381749,789.28,55.03366,55.67366
258768,2023-01-20 11:02:54.952126,896570896,39.8055944,32.3817533,789.28,55.03888,55.67888
258803,2023-01-20 11:02:55.052082,896670888,39.8055999,32.3817575,789.29,55.04037,55.68037
258835,2023-01-20 11:02:55.152101,896770855,39.8056054,32.3817618,789.28,55.03958,55.67958
258869,2023-01-20 11:02:55.252148,896870874,39.8056109,32.381766,789.28,55.03811,55.6781
258899,2023-01-20 11:02:55.352161,896970882,39.8056165,32.3817701,789.28,55.03627,55.67627
258982,2023-01-20 11:02:55.452149,897070865,39.805622,32.3817742,789.28,55.0317,55.6717
259014,2023-01-20 11:02:55.552184,897170895,39.8056275,32.3817783,789.27,55.02203,55.66203
259047,2023-01-20 11:02:55.652208,897270917,39.8056328,32.3817823,789.26,55.01236,55.65236
259077,2023-01-20 11:02:55.752171,897370878,39.8056381,32.3817864,789.25,55.00385,55.64384
259112,2023-01-20 11:02:55.852098,897470847,39.8056434,32.3817905,789.24,54.99855,55.63855
259144,2023-01-20 11:02:55.952031,897570860,39.8056486,32.3817945,789.24,54.99658,55.63658
259179,2023-01-20 11:02:56.052037,897670898,39.8056539,32.3817985,789.24,54.99739,55.63739
259211,2023-01-20 11:02:56.152029,897770876,39.8056593,32.3818025,789.25,55.00386,55.64386
259244,2023-01-20 11:02:56.252113,897870917,39.8056646,32.3818065,789.26,55.01363,55.65363
259274,2023-01-20 11:02:56.352143,897970875,39.80567,32.3818105,789.27,55.02425,55.66425
259308,2023-01-20 11:02:56.452154,898070856,39.8056754,32.3818144,789.28,55.03539,55.67539
259340,2023-01-20 11:02:56.552165,898170876,39.8056807,32.3818184,789.29,55.0457,55.6857
259373,2023-01-20 11:02:56.652149,898270872,39.805686,32.3818224,789.3,55.05354,55.69353
259403,2023-01-20 11:02:56.752143,898370882,39.8056913,32.3818265,789.31,55.06096,55.70096
259438,2023-01-20 11:02:56.852090,898470859,39.8056965,32.3818304,789.31,55.06833,55.70833
259470,2023-01-20 11:02:56.952079,898570892,39.8057018,32.3818344,789.32,55.07298,55.71298
259505,2023-01-20 11:02:57.052078,898670886,39.8057069,32.3818383,789.32,55.07744,55.71744
259537,2023-01-20 11:02:57.152099,898770858,39.8057119,32.3818421,789.33,55.08125,55.72125
259570,2023-01-20 11:02:57.252137,898870872,39.8057168,32.3818459,789.33,55.08243,55.72243
259600,2023-01-20 11:02:57.352147,898970881,39.8057217,32.3818496,789.32,55.07935,55.71935
259635,2023-01-20 11:02:57.452147,899070877,39.8057265,32.3818533,789.32,55.07211,55.71211
259667,2023-01-20 11:02:57.552203,899170927,39.8057311,32.3818569,789.31,55.06189,55.70189
259700,2023-01-20 11:02:57.652161,899270878,39.8057356,32.3818604,789.29,55.04988,55.68988
259730,2023-01-20 11:02:57.752181,899370890,39.80574,32.3818637,789.28,55.0335,55.6735
259764,2023-01-20 11:02:57.852111,899470851,39.8057443,32.3818669,789.26,55.01264,55.65264
259796,2023-01-20 11:02:57.952063,899570870,39.8057485,32.3818701,789.23,54.98695,55.62695
259831,2023-01-20 11:02:58.052078,899670886,39.8057525,32.3818732,789.2,54.95554,55.59554
259862,2023-01-20 11:02:58.152103,899770853,39.8057563,32.3818762,789.17,54.92666,55.56666
259896,2023-01-20 11:02:58.252186,899870904,39.80576,32.3818791,789.14,54.89641,55.53641
259926,2023-01-20 11:02:58.352163,899970873,39.8057635,32.3818818,789.1,54.85859,55.49858
259959,2023-01-20 11:02:58.452146,900070860,39.8057667,32.3818845,789.06,54.81212,55.45212
259991,2023-01-20 11:02:58.552153,900170881,39.8057698,32.381887,789.01,54.76274,55.40274
260024,2023-01-20 11:02:58.652132,900270871,39.8057727,32.3818893,788.95,54.70868,55.34868
260054,2023-01-20 11:02:58.752129,900370875,39.8057754,32.3818915,788.9,54.65439,55.29439
260089,2023-01-20 11:02:58.852128,900470898,39.8057781,32.3818937,788.85,54.60682,55.24682
260123,2023-01-20 11:02:58.952080,900570891,39.8057805,32.3818957,788.81,54.56964,55.20964
260158,2023-01-20 11:02:59.052079,900670887,39.805783,32.3818976,788.79,54.54225,55.18225
260189,2023-01-20 11:02:59.152101,900770864,39.8057854,32.3818994,788.77,54.52271,55.16271
260223,2023-01-20 11:02:59.252103,900870867,39.8057877,32.3819011,788.75,54.50994,55.14994
260253,2023-01-20 11:02:59.352069,900970875,39.8057898,32.3819028,788.75,54.50349,55.14349
260287,2023-01-20 11:02:59.452058,901070855,39.8057919,32.3819043,788.75,54.50425,55.14425
260319,2023-01-20 11:02:59.552192,901170934,39.8057939,32.3819058,788.76,54.51181,55.15181
260355,2023-01-20 11:02:59.652155,901270871,39.805796,32.3819072,788.77,54.52276,55.16276
260385,2023-01-20 11:02:59.752146,901370865,39.805798,32.3819086,788.78,54.53918,55.17918
260419,2023-01-20 11:02:59.852096,901470849,39.8058002,32.38191,788.81,54.56342,55.20342
260451,2023-01-20 11:02:59.952034,901570851,39.8058023,32.3819113,788.84,54.59417,55.23417
260486,2023-01-20 11:03:00.047408,901670884,39.8058045,32.3819127,788.87,54.62904,55.26904
260516,2023-01-20 11:03:00.138511,901770884,39.8058066,32.3819141,788.91,54.66552,55.30552
260550,2023-01-20 11:03:00.236103,901870929,39.8058087,32.3819154,788.95,54.70066,55.34066
260580,2023-01-20 11:03:00.346944,901970867,39.805811,32.3819167,788.98,54.73453,55.37453
260614,2023-01-20 11:03:00.452141,902070841,39.8058132,32.381918,789.01,54.76726,55.40726
260646,2023-01-20 11:03:00.552191,902170883,39.8058154,32.3819194,789.05,54.79999,55.43999
260679,2023-01-20 11:03:00.652170,902270866,39.8058176,32.3819207,789.08,54.83133,55.47132
260709,2023-01-20 11:03:00.752160,902370872,39.8058198,32.3819222,789.1,54.85951,55.49951
260743,2023-01-20 11:03:00.852170,902470896,39.805822,32.3819237,789.13,54.88257,55.52257
260775,2023-01-20 11:03:00.952112,902570852,39.8058242,32.3819252,789.15,54.90132,55.54132
260810,2023-01-20 11:03:01.052129,902670872,39.8058264,32.3819267,789.16,54.91587,55.55587
260840,2023-01-20 11:03:01.152119,902770856,39.8058285,32.3819282,789.17,54.92765,55.56765
260874,2023-01-20 11:03:01.252142,902870880,39.8058306,32.3819297,789.18,54.93707,55.57707
260904,2023-01-20 11:03:01.352127,902970873,39.8058327,32.3819312,789.19,54.94381,55.58381
260938,2023-01-20 11:03:01.452112,903070852,39.8058347,32.3819327,789.2,54.95042,55.59042
260970,2023-01-20 11:03:01.552210,903170931,39.8058367,32.3819342,789.2,54.95539,55.59539
261003,2023-01-20 11:03:01.647566,903270899,39.8058388,32.3819357,789.2,54.9575,55.5975
261033,2023-01-20 11:03:01.738679,903370862,39.8058408,32.3819372,789.2,54.95903,55.59903
261067,2023-01-20 11:03:01.832690,903470853,39.8058428,32.3819386,789.21,54.96304,55.60304
261099,2023-01-20 11:03:01.932623,903570854,39.8058448,32.3819401,789.21,54.96725,55.60725
261134,2023-01-20 11:03:02.032604,903670880,39.8058467,32.3819415,789.21,54.96886,55.60886
261164,2023-01-20 11:03:02.132626,903770899,39.8058486,32.3819429,789.21,54.96965,55.60965
261198,2023-01-20 11:03:02.232610,903870873,39.8058505,32.3819441,789.21,54.96919,55.60919
261228,2023-01-20 11:03:02.332620,903970858,39.8058523,32.3819453,789.21,54.96741,55.60741
261262,2023-01-20 11:03:02.436152,904070841,39.8058541,32.3819463,789.21,54.96488,55.60488
261294,2023-01-20 11:03:02.547024,904170880,39.8058559,32.3819473,789.21,54.96208,55.60208
261327,2023-01-20 11:03:02.647514,904270859,39.8058577,32.3819481,789.21,54.96055,55.60055
261357,2023-01-20 11:03:02.738573,904370857,39.8058594,32.3819488,789.2,54.95906,55.59906
261391,2023-01-20 11:03:02.832576,904470894,39.8058611,32.3819493,789.2,54.95821,55.59821
261424,2023-01-20 11:03:02.932531,904570858,39.8058629,32.3819496,789.2,54.95854,55.59854
261459,2023-01-20 11:03:03.032559,904670879,39.8058646,32.3819497,789.2,54.95684,55.59684
261489,2023-01-20 11:03:03.132575,904770854,39.8058662,32.3819495,789.2,54.95239,55.59239
261526,2023-01-20 11:03:03.232607,904870868,39.8058678,32.3819491,789.19,54.94751,55.58751
261556,2023-01-20 11:03:03.332578,904970867,39.8058694,32.3819484,789.19,54.94275,55.58275
261589,2023-01-20 11:03:03.432587,905070898,39.805871,32.3819472,789.18,54.93856,55.57856
261621,2023-01-20 11:03:03.532557,905170879,39.8058725,32.3819457,789.18,54.93084,55.57084
261654,2023-01-20 11:03:03.632534,905270861,39.8058739,32.3819437,789.17,54.92017,55.56017
261684,2023-01-20 11:03:03.732554,905370875,39.8058751,32.3819414,789.16,54.91082,55.55082
261719,2023-01-20 11:03:03.832530,905470857,39.8058764,32.3819388,789.15,54.90446,55.54446
261753,2023-01-20 11:03:03.932490,905570852,39.8058777,32.3819359,789.14,54.89866,55.53866
261788,2023-01-20 11:03:04.032506,905670886,39.8058791,32.3819327,789.14,54.89288,55.53288
261818,2023-01-20 11:03:04.132540,905770899,39.8058805,32.3819293,789.13,54.88952,55.52952
261853,2023-01-20 11:03:04.232555,905870895,39.8058819,32.3819257,789.13,54.887,55.527
261883,2023-01-20 11:03:04.332535,905970856,39.8058833,32.3819218,789.13,54.88589,55.52589
261917,2023-01-20 11:03:04.432536,906070849,39.8058846,32.3819176,789.13,54.88266,55.52266
261949,2023-01-20 11:03:04.532558,906170885,39.8058859,32.3819132,789.12,54.87637,55.51637
261982,2023-01-20 11:03:04.632533,906270875,39.8058873,32.3819086,789.12,54.87104,55.51104
262012,2023-01-20 11:03:04.732573,906370929,39.8058888,32.3819039,789.11,54.86385,55.50385
262046,2023-01-20 11:03:04.832506,906470874,39.8058903,32.381899,789.1,54.85527,55.49527
262078,2023-01-20 11:03:04.932457,906570832,39.805892,32.3818941,789.09,54.84484,55.48484
262113,2023-01-20 11:03:05.032505,906670877,39.8058937,32.381889,789.08,54.83241,55.47241
262144,2023-01-20 11:03:05.132503,906770855,39.8058956,32.3818838,789.06,54.81709,55.45709
262178,2023-01-20 11:03:05.232526,906870869,39.8058975,32.3818786,789.05,54.80137,55.44137
262208,2023-01-20 11:03:05.332512,906970867,39.8058995,32.3818734,789.03,54.78706,55.42706
262241,2023-01-20 11:03:05.432542,907070898,39.8059016,32.3818682,789.02,54.77773,55.41772
262273,2023-01-20 11:03:05.532548,907170883,39.8059038,32.381863,789.01,54.7695,55.4095
262306,2023-01-20 11:03:05.632539,907270860,39.8059059,32.3818576,789.01,54.76242,55.40242
262336,2023-01-20 11:03:05.732540,907370864,39.8059082,32.3818522,789,54.75383,55.39383
262370,2023-01-20 11:03:05.832519,907470854,39.8059104,32.3818468,788.99,54.74654,55.38654
262403,2023-01-20 11:03:05.932488,907570849,39.8059127,32.3818413,788.98,54.73682,55.37682
262438,2023-01-20 11:03:06.032552,907670925,39.8059151,32.3818357,788.98,54.73143,55.37143
262468,2023-01-20 11:03:06.132511,907770865,39.8059175,32.38183,788.97,54.72865,55.36864
262502,2023-01-20 11:03:06.232527,907870865,39.80592,32.3818242,788.98,54.73203,55.37203
262532,2023-01-20 11:03:06.332545,907970875,39.8059225,32.3818182,788.99,54.74178,55.38178
262566,2023-01-20 11:03:06.432530,908070856,39.8059251,32.3818124,789,54.75861,55.39861
262598,2023-01-20 11:03:06.532568,908170898,39.8059278,32.3818065,789.02,54.77775,55.41775
262632,2023-01-20 11:03:06.632548,908270881,39.8059306,32.3818005,789.04,54.79812,55.43812
262662,2023-01-20 11:03:06.732590,908370925,39.8059333,32.3817944,789.06,54.81983,55.45983
262695,2023-01-20 11:03:06.832534,908470880,39.805936,32.3817884,789.09,54.84047,55.48046
262728,2023-01-20 11:03:06.932482,908570857,39.8059388,32.3817823,789.1,54.85877,55.49877
262763,2023-01-20 11:03:07.032502,908670889,39.8059415,32.3817762,789.12,54.87793,55.51793
262794,2023-01-20 11:03:07.132504,908770866,39.8059441,32.3817703,789.14,54.89814,55.53814
262828,2023-01-20 11:03:07.232518,908870875,39.8059467,32.3817643,789.17,54.92054,55.56054
262858,2023-01-20 11:03:07.332527,908970920,39.8059492,32.3817583,789.19,54.94001,55.58001
262891,2023-01-20 11:03:07.432461,909070864,39.8059518,32.3817523,789.2,54.95528,55.59528
262923,2023-01-20 11:03:07.532531,909170892,39.8059544,32.3817463,789.22,54.97002,55.61002
262956,2023-01-20 11:03:07.632545,909270879,39.8059569,32.3817403,789.23,54.98379,55.62379
262986,2023-01-20 11:03:07.732544,909370883,39.8059594,32.3817345,789.24,54.99435,55.63435
263020,2023-01-20 11:03:07.832492,909470850,39.8059618,32.3817288,789.25,55.00233,55.64233
263053,2023-01-20 11:03:07.932462,909570867,39.8059642,32.3817232,789.25,55.00669,55.64669
263088,2023-01-20 11:03:08.032511,909670934,39.8059664,32.3817177,789.25,55.00692,55.64692
263118,2023-01-20 11:03:08.132471,909770849,39.8059685,32.3817122,789.25,55.00438,55.64437
263152,2023-01-20 11:03:08.232524,909870869,39.8059704,32.3817069,789.25,55.0014,55.6414
263182,2023-01-20 11:03:08.332538,909970873,39.8059722,32.3817018,789.24,54.99715,55.63715
263216,2023-01-20 11:03:08.432547,910070876,39.8059739,32.3816968,789.24,54.99074,55.63074
263248,2023-01-20 11:03:08.532554,910170884,39.8059754,32.381692,789.22,54.97965,55.61965
263281,2023-01-20 11:03:08.632578,910270908,39.8059767,32.3816875,789.21,54.96681,55.60681
263311,2023-01-20 11:03:08.732545,910370873,39.8059779,32.3816831,789.2,54.95471,55.59471
263344,2023-01-20 11:03:08.832521,910470857,39.8059791,32.3816789,789.19,54.94839,55.58839
263379,2023-01-20 11:03:08.932484,910570850,39.8059801,32.381675,789.19,54.94729,55.58729
263414,2023-01-20 11:03:09.032522,910670901,39.8059811,32.3816713,789.19,54.94869,55.58869
263445,2023-01-20 11:03:09.132499,910770853,39.805982,32.3816678,789.2,54.95139,55.59138
263479,2023-01-20 11:03:09.232534,910870871,39.8059828,32.3816646,789.2,54.95579,55.59579
263510,2023-01-20 11:03:09.332598,910970933,39.8059833,32.3816614,789.21,54.96077,55.60077
263543,2023-01-20 11:03:09.432522,911070855,39.8059837,32.3816584,789.21,54.96708,55.60708
263575,2023-01-20 11:03:09.532546,911170878,39.805984,32.3816555,789.22,54.97764,55.61764
263608,2023-01-20 11:03:09.632550,911270882,39.805984,32.3816527,789.23,54.98869,55.62868
263638,2023-01-20 11:03:09.732544,911370879,39.8059838,32.3816498,789.25,55.00204,55.64204
263671,2023-01-20 11:03:09.832512,911470863,39.8059835,32.381647,789.26,55.01538,55.65538
263707,2023-01-20 11:03:09.932514,911570909,39.805983,32.3816443,789.27,55.02703,55.66703
263743,2023-01-20 11:03:10.032482,911670892,39.8059824,32.3816415,789.28,55.03848,55.67848
263774,2023-01-20 11:03:10.132487,911770850,39.8059815,32.3816386,789.29,55.04409,55.68409
263808,2023-01-20 11:03:10.232533,911870866,39.8059805,32.3816359,789.29,55.04429,55.68429
263838,2023-01-20 11:03:10.332534,911970871,39.8059791,32.3816332,789.29,55.04018,55.68018
263871,2023-01-20 11:03:10.432517,912070853,39.8059776,32.3816306,789.28,55.03333,55.67333
263903,2023-01-20 11:03:10.532574,912170898,39.8059759,32.3816281,789.27,55.02452,55.66452
263936,2023-01-20 11:03:10.632596,912270914,39.8059741,32.3816257,789.26,55.01428,55.65428
263966,2023-01-20 11:03:10.732540,912370863,39.8059721,32.3816233,789.25,55.00269,55.64269
263999,2023-01-20 11:03:10.829522,912470776,39.8059701,32.3816211,789.24,54.9903,55.6303
264032,2023-01-20 11:03:10.920558,912570836,39.8059679,32.381619,789.22,54.97772,55.61772
264067,2023-01-20 11:03:11.014129,912670881,39.8059657,32.381617,789.21,54.96429,55.60429
264098,2023-01-20 11:03:11.125106,912770852,39.8059635,32.381615,789.2,54.95042,55.59042
264132,2023-01-20 11:03:11.229646,912870914,39.8059614,32.3816131,789.18,54.9374,55.5774
264162,2023-01-20 11:03:11.320551,912970864,39.8059592,32.3816113,789.17,54.92594,55.56594
264195,2023-01-20 11:03:11.412661,913070878,39.8059571,32.3816097,789.16,54.91624,55.55624
264227,2023-01-20 11:03:11.512674,913170889,39.805955,32.3816081,789.16,54.91069,55.55069
264260,2023-01-20 11:03:11.612660,913270870,39.805953,32.3816066,789.15,54.90586,55.54586
264290,2023-01-20 11:03:11.712700,913370879,39.8059509,32.3816051,789.15,54.90255,55.54255
264323,2023-01-20 11:03:11.812706,913470866,39.8059489,32.3816037,789.14,54.89884,55.53884
264356,2023-01-20 11:03:11.912684,913570905,39.8059469,32.3816023,789.14,54.8958,55.5358
264391,2023-01-20 11:03:12.012627,913670903,39.805945,32.381601,789.14,54.89234,55.53234
264422,2023-01-20 11:03:12.112577,913770858,39.8059431,32.3815998,789.14,54.89209,55.53209
264456,2023-01-20 11:03:12.212582,913870866,39.8059411,32.3815986,789.14,54.89146,55.53146
264486,2023-01-20 11:03:12.312608,913970879,39.8059393,32.3815974,789.14,54.89561,55.53561
264519,2023-01-20 11:03:12.412586,914070850,39.8059373,32.3815963,789.14,54.89825,55.53825
264551,2023-01-20 11:03:12.512628,914170931,39.8059354,32.3815952,789.15,54.9013,55.5413
264584,2023-01-20 11:03:12.612543,914270879,39.8059334,32.3815941,789.15,54.90135,55.54135
264614,2023-01-20 11:03:12.712541,914370868,39.8059313,32.381593,789.15,54.90205,55.54205
264647,2023-01-20 11:03:12.812542,914470855,39.8059293,32.3815919,789.15,54.90051,55.54051
264681,2023-01-20 11:03:12.912588,914570852,39.8059272,32.3815908,789.14,54.89944,55.53944
264716,2023-01-20 11:03:13.012654,914670885,39.8059251,32.3815897,789.14,54.89595,55.53595
264747,2023-01-20 11:03:13.112562,914770868,39.8059229,32.3815886,789.14,54.89293,55.53293
264781,2023-01-20 11:03:13.212536,914870910,39.8059207,32.3815874,789.13,54.88834,55.52834
264811,2023-01-20 11:03:13.312485,914970879,39.8059185,32.3815863,789.13,54.88377,55.52377
264844,2023-01-20 11:03:13.412446,915070856,39.8059163,32.3815852,789.12,54.87797,55.51797
264876,2023-01-20 11:03:13.512501,915170887,39.8059141,32.3815839,789.12,54.87306,55.51306
264914,2023-01-20 11:03:13.612510,915270875,39.805912,32.3815827,789.11,54.86635,55.50635
264944,2023-01-20 11:03:13.712510,915370872,39.8059098,32.3815814,789.11,54.86267,55.50267
264977,2023-01-20 11:03:13.812495,915470858,39.8059076,32.3815801,789.1,54.85905,55.49905
265012,2023-01-20 11:03:13.912452,915570852,39.8059053,32.3815787,789.1,54.856,55.49599
265047,2023-01-20 11:03:14.012473,915670904,39.805903,32.3815773,789.1,54.85164,55.49164
265078,2023-01-20 11:03:14.112486,915770915,39.8059006,32.3815758,789.09,54.84852,55.48852
265112,2023-01-20 11:03:14.212469,915870893,39.8058984,32.3815744,789.09,54.84278,55.48278
265142,2023-01-20 11:03:14.312495,915970889,39.8058961,32.3815731,789.08,54.83509,55.47509
265176,2023-01-20 11:03:14.412522,916070892,39.805894,32.3815718,789.07,54.8233,55.4633
265208,2023-01-20 11:03:14.512515,916170902,39.805892,32.3815707,789.05,54.80915,55.44915
265241,2023-01-20 11:03:14.612483,916270882,39.8058903,32.3815697,789.04,54.79303,55.43303
265271,2023-01-20 11:03:14.712515,916370896,39.8058887,32.3815688,789.03,54.78152,55.42152
265304,2023-01-20 11:03:14.812506,916470875,39.8058873,32.3815681,789.02,54.77248,55.41248
265337,2023-01-20 11:03:14.912476,916570872,39.8058859,32.3815675,789.01,54.7682,55.4082
265372,2023-01-20 11:03:15.012482,916670902,39.8058847,32.3815669,789.01,54.76762,55.40762
265403,2023-01-20 11:03:15.112493,916770919,39.8058834,32.3815664,789.02,54.77339,55.41339
265437,2023-01-20 11:03:15.212468,916870897,39.8058825,32.3815659,789.03,54.78318,55.42318
265467,2023-01-20 11:03:15.312491,916970892,39.8058815,32.3815655,789.04,54.79765,55.43764
265500,2023-01-20 11:03:15.412540,917070917,39.8058808,32.3815652,789.06,54.81471,55.45471
265532,2023-01-20 11:03:15.512533,917170914,39.8058802,32.3815649,789.08,54.83139,55.47139
265565,2023-01-20 11:03:15.612496,917270879,39.8058796,32.3815647,789.09,54.84813,55.48813
265595,2023-01-20 11:03:15.712506,917370882,39.8058792,32.3815645,789.11,54.86512,55.50512
265628,2023-01-20 11:03:15.812498,917470871,39.8058788,32.3815643,789.13,54.88144,55.52144
265661,2023-01-20 11:03:15.912479,917570873,39.8058784,32.3815641,789.14,54.8952,55.5352
265696,2023-01-20 11:03:16.012477,917670892,39.8058782,32.381564,789.15,54.90586,55.54586
265726,2023-01-20 11:03:16.112487,917770916,39.8058778,32.3815639,789.16,54.91229,55.55229
265760,2023-01-20 11:03:16.212455,917870892,39.8058776,32.3815638,789.16,54.91671,55.55671
265790,2023-01-20 11:03:16.312482,917970883,39.8058772,32.3815638,789.16,54.9179,55.5579
265823,2023-01-20 11:03:16.412544,918070915,39.8058771,32.3815638,789.16,54.91974,55.55974
265855,2023-01-20 11:03:16.512521,918170899,39.805877,32.3815638,789.17,54.92021,55.56021
265888,2023-01-20 11:03:16.612502,918270886,39.8058771,32.3815638,789.17,54.92009,55.56009
265918,2023-01-20 11:03:16.712512,918370889,39.8058771,32.3815638,789.16,54.91805,55.55805
265951,2023-01-20 11:03:16.812505,918470879,39.8058772,32.3815638,789.16,54.91746,55.55746
265984,2023-01-20 11:03:16.912469,918570864,39.8058773,32.3815639,789.16,54.91665,55.55664
266019,2023-01-20 11:03:17.012486,918670899,39.8058775,32.381564,789.16,54.91599,55.55599
266049,2023-01-20 11:03:17.112465,918770871,39.8058776,32.3815641,789.16,54.91294,55.55294
266083,2023-01-20 11:03:17.212484,918870881,39.8058777,32.3815643,789.16,54.91143,55.55143
266113,2023-01-20 11:03:17.312503,918970879,39.8058778,32.3815645,789.15,54.90825,55.54825
266146,2023-01-20 11:03:17.412550,919070909,39.805878,32.3815646,789.15,54.90344,55.54344
266178,2023-01-20 11:03:17.512526,919170897,39.8058781,32.3815647,789.14,54.89344,55.53344
266211,2023-01-20 11:03:17.612498,919270881,39.8058783,32.3815648,789.13,54.88406,55.52406
266241,2023-01-20 11:03:17.712480,919370877,39.8058785,32.3815649,789.12,54.87318,55.51318
266274,2023-01-20 11:03:17.812463,919470873,39.8058787,32.381565,789.11,54.86477,55.50477
266307,2023-01-20 11:03:17.912472,919570887,39.8058789,32.3815651,789.1,54.85528,55.49528
266342,2023-01-20 11:03:18.012485,919670901,39.8058791,32.3815652,789.09,54.84644,55.48644
266372,2023-01-20 11:03:18.112470,919770873,39.8058792,32.3815653,789.08,54.83362,55.47362
266406,2023-01-20 11:03:18.212494,919870883,39.8058795,32.3815653,789.07,54.82475,55.46474
266436,2023-01-20 11:03:18.312515,919970890,39.8058796,32.3815654,789.06,54.81599,55.45599
266469,2023-01-20 11:03:18.412548,920070911,39.8058798,32.3815655,789.06,54.81082,55.45082
266501,2023-01-20 11:03:18.512517,920170890,39.8058799,32.3815656,789.05,54.80198,55.44197
266534,2023-01-20 11:03:18.612506,920270891,39.8058802,32.3815657,789.04,54.79563,55.43563
266564,2023-01-20 11:03:18.712528,920370932,39.8058804,32.3815656,789.03,54.78892,55.42892
266597,2023-01-20 11:03:18.812425,920470846,39.8058806,32.3815656,789.03,54.78699,55.42699
266632,2023-01-20 11:03:18.912652,920571073,39.8058808,32.3815656,789.03,54.78771,55.42771
266667,2023-01-20 11:03:19.012483,920670901,39.805881,32.3815656,789.04,54.79219,55.43219
266697,2023-01-20 11:03:19.112467,920770867,39.8058812,32.3815656,789.04,54.79563,55.43563
266731,2023-01-20 11:03:19.212503,920870886,39.8058814,32.3815655,789.05,54.8003,55.4403
266761,2023-01-20 11:03:19.312500,920970875,39.8058816,32.3815655,789.05,54.80317,55.44317
266794,2023-01-20 11:03:19.412546,921070916,39.8058819,32.3815655,789.05,54.80853,55.44852
266827,2023-01-20 11:03:19.512529,921170905,39.8058822,32.3815654,789.06,54.81441,55.45441
266860,2023-01-20 11:03:19.612505,921270889,39.8058825,32.3815654,789.07,54.82296,55.46296
266890,2023-01-20 11:03:19.712525,921370928,39.8058827,32.3815653,789.08,54.83024,55.47024
266923,2023-01-20 11:03:19.812446,921470866,39.805883,32.3815653,789.08,54.83726,55.47726
