LineNo,UTC_Approx,TimeUS,Instance,Volt,VoltR,Curr,CurrTot,EnrgTot,Temp,Res,RemPct
226717,2023-01-20 11:01:17.946700,799365491,0,13.67631,14.3498,8.108808,1550.197,22.523,0,0.08305665,74
226751,2023-01-20 11:01:18.046683,799465490,0,13.68606,14.34938,7.983664,1550.419,22.52604,0,0.08308526,74
226785,2023-01-20 11:01:18.146781,799565516,0,13.67365,14.34909,8.126686,1550.645,22.52913,0,0.0831138,74
226820,2023-01-20 11:01:18.246805,799665508,0,13.66922,14.34891,8.17521,1550.872,22.53223,0,0.08314111,74
226852,2023-01-20 11:01:18.346777,799765494,0,13.66173,14.34853,8.257789,1551.101,22.53537,0,0.08316939,74
226885,2023-01-20 11:01:18.446841,799865542,0,13.67454,14.34949,8.113915,1551.327,22.53845,0,0.08318534,74
226915,2023-01-20 11:01:18.546842,799965493,0,13.68606,14.34954,7.976002,1551.548,22.54148,0,0.08318534,74
226948,2023-01-20 11:01:18.646852,800065493,0,13.69758,14.34792,7.820211,1551.766,22.54446,0,0.08316165,74
226978,2023-01-20 11:01:18.746841,800165515,0,13.71442,14.34511,7.587801,1551.976,22.54735,0,0.08311944,74
227014,2023-01-20 11:01:18.846817,800265540,0,13.6962,14.3448,7.806589,1552.193,22.55032,0,0.08308409,74
227046,2023-01-20 11:01:18.946704,800365494,0,13.69581,14.34854,7.855966,1552.411,22.55331,0,0.08308817,74
227079,2023-01-20 11:01:19.046692,800465499,0,13.7153,14.34628,7.595462,1552.622,22.5562,0,0.08307217,74
227110,2023-01-20 11:01:19.146715,800565484,0,13.70555,14.34391,7.687405,1552.836,22.55913,0,0.08303978,74
227145,2023-01-20 11:01:19.246745,800665486,0,13.69403,14.34386,7.822764,1553.053,22.5621,0,0.08306927,74
227178,2023-01-20 11:01:19.346757,800765482,0,13.68143,14.34446,7.979691,1553.275,22.56513,0,0.08308995,74
227211,2023-01-20 11:01:19.446777,800865494,0,13.69669,14.34625,7.817657,1553.492,22.56811,0,0.08308899,74
227241,2023-01-20 11:01:19.546752,800965473,0,13.71442,14.34297,7.567369,1553.702,22.57099,0,0.08306044,74
227274,2023-01-20 11:01:19.646739,801065486,0,13.70024,14.3435,7.746146,1553.917,22.57394,0,0.08304276,74
227303,2023-01-20 11:01:19.746729,801165530,0,13.68074,14.34422,7.988771,1554.14,22.57698,0,0.08305162,74
227339,2023-01-20 11:01:19.846668,801265500,0,13.6834,14.34408,7.954152,1554.36,22.58,0,0.08306096,74
227369,2023-01-20 11:01:19.946690,801365529,0,13.67099,14.34317,8.090929,1554.585,22.58307,0,0.08307816,74
227402,2023-01-20 11:01:20.046705,801465514,0,13.6577,14.3408,8.218627,1554.814,22.58619,0,0.08311674,74
227433,2023-01-20 11:01:20.146772,801565509,0,13.64706,14.34517,8.399959,1555.047,22.58938,0,0.08310871,74
227468,2023-01-20 11:01:20.246803,801665507,0,13.66301,14.34476,8.203304,1555.275,22.59249,0,0.08310558,74
227501,2023-01-20 11:01:20.346781,801765496,0,13.67158,14.34332,8.08185,1555.499,22.59556,0,0.08311678,74
227534,2023-01-20 11:01:20.446780,801865493,0,13.65681,14.34378,8.264599,1555.729,22.5987,0,0.08312232,74
227564,2023-01-20 11:01:20.546793,801965488,0,13.67542,14.34322,8.034743,1555.952,22.60175,0,0.08311324,74
227597,2023-01-20 11:01:20.646801,802065494,0,13.69492,14.3429,7.797225,1556.169,22.60471,0,0.08310346,74
227627,2023-01-20 11:01:20.746768,802165476,0,13.7029,14.34092,7.679743,1556.382,22.60764,0,0.08307918,74
227663,2023-01-20 11:01:20.846762,802265508,0,13.71353,14.34306,7.577585,1556.593,22.61052,0,0.08307841,74
227693,2023-01-20 11:01:20.946702,802365509,0,13.73165,14.33968,7.321338,1556.796,22.61332,0,0.08304913,74
227726,2023-01-20 11:01:21.046727,802465537,0,13.74898,14.34042,7.122981,1556.994,22.61604,0,0.08303261,74
227757,2023-01-20 11:01:21.146760,802565508,0,13.7667,14.34158,6.923772,1557.186,22.61868,0,0.08302961,74
227794,2023-01-20 11:01:21.246756,802665497,0,13.7667,14.33706,6.872694,1557.377,22.62131,0,0.08298881,74
227827,2023-01-20 11:01:21.346675,802765473,0,13.76227,14.34068,6.969743,1557.571,22.62398,0,0.08298776,74
227860,2023-01-20 11:01:21.446696,802865498,0,13.77399,14.34159,6.838924,1557.761,22.62659,0,0.08299467,74
227890,2023-01-20 11:01:21.546739,802965486,0,13.75164,14.34135,7.105103,1557.958,22.62931,0,0.08299804,74
227923,2023-01-20 11:01:21.646752,803065484,0,13.73746,14.34115,7.273664,1558.16,22.63208,0,0.08299694,74
227953,2023-01-20 11:01:21.746792,803165555,0,13.73923,14.34525,7.301757,1558.363,22.63487,0,0.08299694,74
227994,2023-01-20 11:01:21.846734,803265513,0,13.74012,14.34466,7.28388,1558.565,22.63765,0,0.08299694,74
228024,2023-01-20 11:01:21.946722,803365499,0,13.73165,14.34301,7.366742,1558.77,22.64046,0,0.08298945,74
228057,2023-01-20 11:01:22.046751,803465510,0,13.69137,14.34129,7.830427,1558.988,22.64344,0,0.08299942,74
228088,2023-01-20 11:01:22.146771,803565495,0,13.69846,14.34401,7.779347,1559.204,22.6464,0,0.08298194,74
228123,2023-01-20 11:01:22.246744,803665466,0,13.69758,14.33992,7.738484,1559.419,22.64934,0,0.08300607,74
228156,2023-01-20 11:01:22.346755,803765514,0,13.68783,14.3391,7.843196,1559.637,22.65233,0,0.08303568,74
228189,2023-01-20 11:01:22.446741,803865502,0,13.67158,14.33932,8.039283,1559.86,22.65538,0,0.08305998,74
228220,2023-01-20 11:01:22.546765,803965489,0,13.66922,14.34167,8.096038,1560.085,22.65845,0,0.0830589,73
228253,2023-01-20 11:01:22.646809,804065512,0,13.64884,14.33988,8.318233,1560.316,22.66161,0,0.08307542,73
228283,2023-01-20 11:01:22.746791,804165493,0,13.64352,14.34017,8.384634,1560.549,22.66479,0,0.08308731,73
228319,2023-01-20 11:01:22.846757,804265491,0,13.63377,14.34066,8.507224,1560.785,22.66801,0,0.08309323,73
228349,2023-01-20 11:01:22.946719,804365523,0,13.64263,14.33928,8.382081,1561.018,22.67119,0,0.08311202,73
228383,2023-01-20 11:01:23.046740,804465547,0,13.64598,14.33797,8.323056,1561.249,22.67434,0,0.0831417,73
228414,2023-01-20 11:01:23.146758,804565493,0,13.63554,14.34053,8.479131,1561.485,22.67755,0,0.08314344,73
228450,2023-01-20 11:01:23.246771,804665478,0,13.62402,14.33931,8.601721,1561.724,22.68081,0,0.0831569,73
228482,2023-01-20 11:01:23.346743,804765474,0,13.62757,14.33994,8.565965,1561.962,22.68405,0,0.0831629,73
228515,2023-01-20 11:01:23.446750,804865491,0,13.62934,14.33612,8.494454,1562.198,22.68727,0,0.08320563,73
228545,2023-01-20 11:01:23.546752,804965486,0,13.62136,14.33748,8.603991,1562.437,22.69052,0,0.08323088,73
228579,2023-01-20 11:01:23.646811,805065542,0,13.59566,14.33595,8.890318,1562.684,22.69388,0,0.08326877,73
228609,2023-01-20 11:01:23.746773,805165505,0,13.59832,14.34043,8.913303,1562.931,22.69725,0,0.08325888,73
228645,2023-01-20 11:01:23.846759,805265492,0,13.61339,14.3372,8.69111,1563.173,22.70053,0,0.08328171,73
228677,2023-01-20 11:01:23.946763,805365498,0,13.62934,14.33589,8.486793,1563.408,22.70375,0,0.08325309,73
228710,2023-01-20 11:01:24.046780,805465511,0,13.63022,14.33418,8.459267,1563.643,22.70695,0,0.08321656,73
228741,2023-01-20 11:01:24.146772,805565492,0,13.63997,14.33384,8.341218,1563.875,22.71011,0,0.08318546,73
228776,2023-01-20 11:01:24.246726,805665468,0,13.63554,14.3348,8.40762,1564.109,22.7133,0,0.08316947,73
228809,2023-01-20 11:01:24.346724,805765525,0,13.63111,14.3322,8.43316,1564.343,22.71649,0,0.0831353,73
228842,2023-01-20 11:01:24.446697,805865492,0,13.62136,14.33129,8.535318,1564.58,22.71972,0,0.08317511,73
228872,2023-01-20 11:01:24.546780,805965492,0,13.62668,14.33354,8.497009,1564.816,22.72294,0,0.08318901,73
228906,2023-01-20 11:01:24.642691,806065505,0,13.61742,14.33113,8.575614,1565.054,22.72618,0,0.08322516,73
228936,2023-01-20 11:01:24.733849,806165517,0,13.65593,14.3353,8.162441,1565.281,22.72928,0,0.08323225,73
228972,2023-01-20 11:01:24.827373,806265486,0,13.64175,14.33085,8.282476,1565.511,22.73242,0,0.08320028,73
229002,2023-01-20 11:01:24.927365,806365550,0,13.63288,14.33388,8.425497,1565.745,22.73561,0,0.08319943,73
229037,2023-01-20 11:01:25.030242,806465520,0,13.69049,14.33277,7.720606,1565.96,22.73854,0,0.08319071,73
229068,2023-01-20 11:01:25.141046,806565484,0,13.71983,14.32985,7.335526,1566.163,22.74134,0,0.08315916,73
229103,2023-01-20 11:01:25.246817,806665498,0,13.72062,14.32818,7.30942,1566.367,22.74413,0,0.0831206,73
229136,2023-01-20 11:01:25.346789,806765493,0,13.741,14.33383,7.130643,1566.565,22.74685,0,0.08313862,73
229169,2023-01-20 11:01:25.442636,806865482,0,13.75961,14.33206,6.885463,1566.756,22.74948,0,0.0831375,73
229199,2023-01-20 11:01:25.533801,806965478,0,13.76848,14.33064,6.762873,1566.944,22.75207,0,0.08312455,73
229233,2023-01-20 11:01:25.627457,807065553,0,13.76907,14.32964,6.745279,1567.131,22.75465,0,0.08310595,73
229263,2023-01-20 11:01:25.727366,807165484,0,13.78,14.33367,6.660715,1567.316,22.7572,0,0.08312583,73
229299,2023-01-20 11:01:25.827349,807265495,0,13.77468,14.33175,6.701578,1567.502,22.75976,0,0.08312493,73
229329,2023-01-20 11:01:25.927321,807365512,0,13.7605,14.33337,6.890571,1567.694,22.7624,0,0.083138,73
229363,2023-01-20 11:01:26.027287,807465497,0,13.78797,14.33195,6.543233,1567.876,22.7649,0,0.08313619,73
229394,2023-01-20 11:01:26.127340,807565498,0,13.76217,14.3319,6.853113,1568.066,22.76752,0,0.08313435,73
229429,2023-01-20 11:01:26.230331,807665526,0,13.7543,14.33247,6.95442,1568.259,22.77018,0,0.08313773,73
229462,2023-01-20 11:01:26.340954,807765477,0,13.7543,14.33543,6.987621,1568.453,22.77285,0,0.08316548,73
229495,2023-01-20 11:01:26.442535,807865487,0,13.78531,14.33221,6.576435,1568.636,22.77537,0,0.08315988,73
229525,2023-01-20 11:01:26.533677,807965469,0,13.77114,14.33201,6.744996,1568.823,22.77795,0,0.08315375,73
229559,2023-01-20 11:01:26.627263,808065493,0,13.7799,14.33554,6.680011,1569.009,22.78051,0,0.08317901,73
229589,2023-01-20 11:01:26.727254,808165500,0,13.78975,14.33248,6.525355,1569.19,22.78301,0,0.08317275,73
229625,2023-01-20 11:01:26.827212,808265486,0,13.76139,14.33361,6.880355,1569.381,22.78564,0,0.0831674,73
229655,2023-01-20 11:01:26.927221,808365555,0,13.74543,14.33356,7.071901,1569.578,22.78834,0,0.08316315,73
229689,2023-01-20 11:01:27.027129,808465497,0,13.76139,14.33554,6.905894,1569.77,22.79098,0,0.08314022,73
229721,2023-01-20 11:01:27.127167,808565500,0,13.75607,14.33282,6.936543,1569.963,22.79363,0,0.08314615,73
229756,2023-01-20 11:01:27.227176,808665487,0,13.75922,14.33638,6.94392,1570.155,22.79628,0,0.08311708,73
229789,2023-01-20 11:01:27.327173,808765500,0,13.76582,14.33253,6.81906,1570.345,22.79889,0,0.08310714,73
229822,2023-01-20 11:01:27.427163,808865500,0,13.74189,14.33264,7.107657,1570.542,22.80161,0,0.08311491,73
229852,2023-01-20 11:01:27.527196,808965530,0,13.74632,14.33624,7.099995,1570.74,22.80432,0,0.0830871,73
229887,2023-01-20 11:01:27.627153,809065489,0,13.78266,14.33644,6.663269,1570.925,22.80687,0,0.08311068,73
229917,2023-01-20 11:01:27.727134,809165490,0,13.77399,14.32886,6.680011,1571.11,22.80942,0,0.08306453,73
229953,2023-01-20 11:01:27.827116,809265487,0,13.73569,14.33328,7.194492,1571.31,22.81217,0,0.08306288,73
229983,2023-01-20 11:01:27.927134,809365508,0,13.70378,14.33537,7.605678,1571.521,22.81506,0,0.08304116,73
230017,2023-01-20 11:01:28.027134,809465502,0,13.70024,14.3339,7.631217,1571.733,22.81797,0,0.08303604,73
230048,2023-01-20 11:01:28.127164,809565496,0,13.68163,14.33412,7.85852,1571.952,22.82096,0,0.08302943,73
230083,2023-01-20 11:01:28.227210,809665527,0,13.69128,14.33947,7.812264,1572.169,22.82393,0,0.08297146,73
230116,2023-01-20 11:01:28.327115,809765469,0,13.73303,14.33263,7.227693,1572.369,22.82668,0,0.0829585,73
230149,2023-01-20 11:01:28.427100,809865476,0,13.68606,14.33041,7.764024,1572.585,22.82964,0,0.08299167,73
230179,2023-01-20 11:01:28.527124,809965482,0,13.67099,14.33612,8.016865,1572.808,22.83268,0,0.08296572,73
230213,2023-01-20 11:01:28.627164,810065504,0,13.6896,14.33237,7.746146,1573.023,22.83563,0,0.08297902,73
230243,2023-01-20 11:01:28.727178,810165503,0,13.66656,14.33271,8.027081,1573.246,22.83867,0,0.08298765,73
230279,2023-01-20 11:01:28.827216,810265539,0,13.67946,14.33234,7.866181,1573.465,22.84167,0,0.0829989,73
230311,2023-01-20 11:01:28.927126,810365481,0,13.6701,14.33023,7.950462,1573.685,22.84468,0,0.08302958,73
230345,2023-01-20 11:01:29.027115,810465485,0,13.67897,14.33117,7.853412,1573.903,22.84767,0,0.08304782,73
230376,2023-01-20 11:01:29.127140,810565479,0,13.66833,14.33009,7.965786,1574.125,22.85069,0,0.08307477,73
230411,2023-01-20 11:01:29.227152,810665471,0,13.6063,14.33001,8.708986,1574.367,22.85398,0,0.08309985,73
230444,2023-01-20 11:01:29.327156,810765481,0,13.62038,14.336,8.615342,1574.606,22.85724,0,0.08306365,73
230478,2023-01-20 11:01:29.427184,810865515,0,13.70467,14.33079,7.539276,1574.816,22.86012,0,0.08304762,73
230508,2023-01-20 11:01:29.527201,810965534,0,13.63465,14.32617,8.320785,1575.047,22.86327,0,0.0831071,73
230541,2023-01-20 11:01:29.627168,811065501,0,13.64795,14.33338,8.249275,1575.276,22.86639,0,0.08309007,73
230571,2023-01-20 11:01:29.727169,811165495,0,13.70733,14.32801,7.472873,1575.484,22.86924,0,0.08305783,73
230607,2023-01-20 11:01:29.827163,811265491,0,13.70802,14.32668,7.451873,1575.691,22.87208,0,0.08302157,73
230637,2023-01-20 11:01:29.927155,811365511,0,13.7029,14.32851,7.536722,1575.9,22.87495,0,0.08300887,73
230671,2023-01-20 11:01:30.027117,811465486,0,13.69137,14.3279,7.669527,1576.113,22.87786,0,0.08299383,73
230702,2023-01-20 11:01:30.127187,811565531,0,13.67985,14.32812,7.809994,1576.33,22.88083,0,0.08300511,73
230737,2023-01-20 11:01:30.227147,811665478,0,13.70201,14.32704,7.531613,1576.539,22.8837,0,0.08298711,73
230770,2023-01-20 11:01:30.327127,811765480,0,13.69915,14.3241,7.534168,1576.749,22.88656,0,0.08294825,73
230803,2023-01-20 11:01:30.427116,811865481,0,13.69581,14.32503,7.587801,1576.959,22.88945,0,0.08292588,73
230833,2023-01-20 11:01:30.527131,811965478,0,13.68428,14.32805,7.764024,1577.175,22.8924,0,0.08291657,73
230867,2023-01-20 11:01:30.627157,812065489,0,13.67365,14.32381,7.838088,1577.393,22.89538,0,0.08294943,73
230897,2023-01-20 11:01:30.727154,812165478,0,13.67897,14.3272,7.815103,1577.61,22.89835,0,0.08294597,73
230933,2023-01-20 11:01:30.827215,812265548,0,13.69137,14.3244,7.633772,1577.822,22.90125,0,0.08292505,73
230963,2023-01-20 11:01:30.927123,812365507,0,13.69817,14.32396,7.548356,1578.032,22.90413,0,0.08290502,73
230997,2023-01-20 11:01:31.027088,812465497,0,13.69669,14.32281,7.554599,1578.241,22.907,0,0.08287969,73
231028,2023-01-20 11:01:31.127132,812565492,0,13.67365,14.32379,7.843196,1578.459,22.90998,0,0.08289286,73
231063,2023-01-20 11:01:31.227165,812665490,0,13.66922,14.32547,7.917261,1578.679,22.91298,0,0.08288838,73
231096,2023-01-20 11:01:31.327180,812765509,0,13.68074,14.32336,7.751254,1578.895,22.91593,0,0.08290488,73
231129,2023-01-20 11:01:31.427220,812865550,0,13.6578,14.32586,8.059147,1579.119,22.91899,0,0.0828953,73
231160,2023-01-20 11:01:31.527172,812965494,0,13.65947,14.32528,8.032188,1579.342,22.92204,0,0.08289241,73
231194,2023-01-20 11:01:31.627161,813065479,0,13.63909,14.32167,8.231397,1579.57,22.92516,0,0.082925,73
231224,2023-01-20 11:01:31.727155,813165476,0,13.65681,14.32517,8.060283,1579.794,22.92821,0,0.08292012,73
231260,2023-01-20 11:01:31.827148,813265479,0,13.68517,14.3202,7.661865,1580.007,22.93113,0,0.08288191,73
231290,2023-01-20 11:01:31.927130,813365489,0,13.66961,14.32134,7.863344,1580.226,22.93411,0,0.08288191,73
231371,2023-01-20 11:01:32.027134,813465504,0,13.63643,14.31999,8.244167,1580.455,22.93724,0,0.08291444,73
231402,2023-01-20 11:01:32.127200,813565537,0,13.59655,14.32387,8.772836,1580.698,22.94055,0,0.08290573,73
231437,2023-01-20 11:01:32.227172,813665488,0,13.59389,14.32253,8.78816,1580.942,22.94387,0,0.08291107,73
231470,2023-01-20 11:01:32.327165,813765492,0,13.60275,14.32351,8.693663,1581.184,22.94715,0,0.08290622,73
231503,2023-01-20 11:01:32.427161,813865495,0,13.60856,14.32198,8.603991,1581.423,22.95041,0,0.08291687,73
231533,2023-01-20 11:01:32.527153,813965485,0,13.6382,14.32147,8.241613,1581.652,22.95353,0,0.08290433,73
231567,2023-01-20 11:01:32.627177,814065506,0,13.64884,14.31871,8.083267,1581.876,22.95659,0,0.08287136,73
231598,2023-01-20 11:01:32.727190,814165513,0,13.66036,14.31813,7.940246,1582.097,22.95961,0,0.08284095,73
231634,2023-01-20 11:01:32.827139,814265471,0,13.68783,14.317,7.598017,1582.308,22.96249,0,0.08280775,73
231664,2023-01-20 11:01:32.927110,814365488,0,13.70999,14.317,7.332689,1582.512,22.96529,0,0.0827819,73
231698,2023-01-20 11:01:33.027094,814465493,0,13.6834,14.31732,7.659311,1582.724,22.9682,0,0.08276458,73
231729,2023-01-20 11:01:33.127143,814565498,0,13.68871,14.31905,7.615894,1582.936,22.97109,0,0.08276577,73
231765,2023-01-20 11:01:33.227174,814665499,0,13.69669,14.319,7.518844,1583.145,22.97396,0,0.08276625,73
231798,2023-01-20 11:01:33.327160,814765492,0,13.71442,14.31942,7.30942,1583.348,22.97674,0,0.08277018,73
231831,2023-01-20 11:01:33.427221,814865558,0,13.72328,14.3183,7.189384,1583.548,22.97948,0,0.08276374,73
231861,2023-01-20 11:01:33.527158,814965494,0,13.72673,14.31656,7.128373,1583.746,22.9822,0,0.08274392,73
231895,2023-01-20 11:01:33.627146,815065479,0,13.69581,14.31611,7.498412,1583.954,22.98505,0,0.08272475,73
231926,2023-01-20 11:01:33.727162,815165486,0,13.69315,14.31887,7.564816,1584.164,22.98793,0,0.08271509,73
231962,2023-01-20 11:01:33.827155,815265477,0,13.7091,14.31792,7.360499,1584.369,22.99073,0,0.08271457,73
231994,2023-01-20 11:01:33.927138,815365479,0,13.71087,14.3189,7.350282,1584.573,22.99353,0,0.0827225,73
232028,2023-01-20 11:01:34.027201,815465552,0,13.72082,14.31599,7.196478,1584.773,22.99628,0,0.082704,73
232059,2023-01-20 11:01:34.127155,815565489,0,13.70555,14.31587,7.38093,1584.978,22.99909,0,0.08268854,73
232094,2023-01-20 11:01:34.224712,815665492,0,13.71264,14.31726,7.311973,1585.181,23.00187,0,0.08268822,73
232127,2023-01-20 11:01:34.315669,815765494,0,13.72416,14.31693,7.168952,1585.38,23.0046,0,0.08268519,73
232160,2023-01-20 11:01:34.407294,815865506,0,13.69315,14.3154,7.523952,1585.589,23.00747,0,0.08270275,73
232190,2023-01-20 11:01:34.507268,815965484,0,13.66764,14.31877,7.874695,1585.808,23.01046,0,0.08268572,73
232224,2023-01-20 11:01:34.607264,816065481,0,13.7091,14.31887,7.373269,1586.013,23.01326,0,0.0826998,73
232254,2023-01-20 11:01:34.707346,816165523,0,13.69846,14.31013,7.396254,1586.218,23.01608,0,0.0826998,73
232290,2023-01-20 11:01:34.807323,816265471,0,13.57616,14.31606,8.946505,1586.467,23.01945,0,0.08270243,73
232320,2023-01-20 11:01:34.907236,816365502,0,13.59034,14.31902,8.813699,1586.711,23.02278,0,0.08267572,73
232354,2023-01-20 11:01:35.007142,816465514,0,13.60807,14.3159,8.560858,1586.949,23.02602,0,0.08268242,73
232385,2023-01-20 11:01:35.107163,816565484,0,13.61545,14.31544,8.464943,1587.184,23.02922,0,0.0826929,73
232420,2023-01-20 11:01:35.207210,816665482,0,13.59123,14.31355,8.731973,1587.427,23.03251,0,0.08272095,73
232453,2023-01-20 11:01:35.307245,816765497,0,13.59034,14.31566,8.767727,1587.671,23.03582,0,0.08272548,73
232486,2023-01-20 11:01:35.407242,816865474,0,13.59212,14.31207,8.698771,1587.912,23.03911,0,0.08276477,73
232516,2023-01-20 11:01:35.507243,816965483,0,13.60896,14.3154,8.535318,1588.149,23.04234,0,0.08276746,73
232550,2023-01-20 11:01:35.607243,817065490,0,13.63416,14.31451,8.220898,1588.378,23.04545,0,0.08275785,73
232580,2023-01-20 11:01:35.707229,817165472,0,13.62757,14.31305,8.28503,1588.608,23.04859,0,0.08273818,73
232617,2023-01-20 11:01:35.807241,817265483,0,13.62845,14.31251,8.269706,1588.838,23.05172,0,0.08271835,73
232647,2023-01-20 11:01:35.907203,817365488,0,13.64884,14.31045,8.00154,1589.06,23.05475,0,0.08268559,73
232681,2023-01-20 11:01:36.007202,817465524,0,13.61959,14.30941,8.338663,1589.292,23.05791,0,0.0827252,73
232712,2023-01-20 11:01:36.107224,817565514,0,13.62432,14.31156,8.30603,1589.522,23.06105,0,0.08273987,73
232747,2023-01-20 11:01:36.207229,817665494,0,13.60541,14.3086,8.494454,1589.758,23.06426,0,0.08278208,73
232780,2023-01-20 11:01:36.307168,817765490,0,13.57262,14.30967,8.900533,1590.005,23.06762,0,0.08280974,73
232813,2023-01-20 11:01:36.407133,817865505,0,13.57616,14.30827,8.836684,1590.251,23.07095,0,0.08284841,73
232843,2023-01-20 11:01:36.507135,817965480,0,13.56376,14.31116,9.02057,1590.501,23.07435,0,0.08285496,73
232877,2023-01-20 11:01:36.607165,818065479,0,13.58887,14.31185,8.726013,1590.744,23.07764,0,0.08285403,73
232907,2023-01-20 11:01:36.707306,818165533,0,13.59655,14.30818,8.58895,1590.983,23.08089,0,0.08285403,73
232943,2023-01-20 11:01:36.807322,818265479,0,13.55667,14.30522,9.028231,1591.233,23.08429,0,0.08291256,73
232973,2023-01-20 11:01:36.907171,818365481,0,13.50615,14.31408,9.748446,1591.504,23.08795,0,0.08287801,73
233007,2023-01-20 11:01:37.007038,818465486,0,13.57173,14.30835,8.885209,1591.751,23.0913,0,0.08290337,73
233038,2023-01-20 11:01:37.107100,818565494,0,13.56464,14.30435,8.915857,1591.999,23.09466,0,0.08296561,73
233073,2023-01-20 11:01:37.207138,818665483,0,13.54849,14.30796,9.151672,1592.253,23.0981,0,0.08298659,73
233106,2023-01-20 11:01:37.307183,818765537,0,13.53628,14.30774,9.293842,1592.511,23.1016,0,0.08300777,73
233139,2023-01-20 11:01:37.407145,818865508,0,13.5673,14.31224,8.972044,1592.76,23.10498,0,0.08302911,73
233169,2023-01-20 11:01:37.507121,818965483,0,13.67631,14.30582,7.585247,1592.971,23.10786,0,0.08299142,73
233203,2023-01-20 11:01:37.607152,819065514,0,13.70378,14.29829,7.171505,1593.17,23.11059,0,0.08289839,73
233233,2023-01-20 11:01:37.707147,819165500,0,13.67552,14.3019,7.559707,1593.38,23.11347,0,0.08285738,73
233270,2023-01-20 11:01:37.807137,819265484,0,13.63465,14.30319,8.070498,1593.604,23.11652,0,0.08283665,73
233300,2023-01-20 11:01:37.907112,819365491,0,13.61782,14.30595,8.308016,1593.835,23.11967,0,0.08282825,73
233335,2023-01-20 11:01:38.007147,819465553,0,13.62402,14.30291,8.198195,1594.063,23.12277,0,0.08280911,73
233365,2023-01-20 11:01:38.107096,819565471,0,13.6444,14.30264,7.950462,1594.284,23.12578,0,0.08279197,73
233401,2023-01-20 11:01:38.207133,819665480,0,13.59674,14.30264,8.524535,1594.521,23.129,0,0.08280738,73
233434,2023-01-20 11:01:38.307113,819765469,0,13.59389,14.30328,8.565965,1594.759,23.13224,0,0.082815,73
233467,2023-01-20 11:01:38.407113,819865476,0,13.57173,14.30377,8.839239,1595.004,23.13557,0,0.08281703,73
233497,2023-01-20 11:01:38.507132,819965490,0,13.56819,14.30344,8.877547,1595.251,23.13892,0,0.0828221,73
233531,2023-01-20 11:01:38.607193,820065547,0,13.5673,14.30189,8.867332,1595.497,23.14226,0,0.08284196,73
233561,2023-01-20 11:01:38.707131,820165488,0,13.55539,14.30064,8.99276,1595.747,23.14564,0,0.08287222,73
233597,2023-01-20 11:01:38.807129,820265491,0,13.56464,14.30332,8.913303,1595.995,23.149,0,0.0828732,73
233629,2023-01-20 11:01:38.907093,820365501,0,13.58237,14.29861,8.642584,1596.235,23.15226,0,0.0828732,73
233663,2023-01-20 11:01:39.007058,820465505,0,13.59389,14.29999,8.522549,1596.471,23.15548,0,0.08285126,73
233693,2023-01-20 11:01:39.107092,820565486,0,13.57262,14.30142,8.795821,1596.716,23.1588,0,0.08285714,73
233729,2023-01-20 11:01:39.207131,820665476,0,13.56523,14.30102,8.879251,1596.962,23.16214,0,0.0828663,73
233762,2023-01-20 11:01:39.307152,820765507,0,13.56553,14.2989,8.846901,1597.208,23.16548,0,0.08289549,73
233795,2023-01-20 11:01:39.407130,820865495,0,13.54072,14.2985,9.138051,1597.462,23.16891,0,0.08292591,73
233825,2023-01-20 11:01:39.507086,820965475,0,13.5159,14.29851,9.434311,1597.724,23.17246,0,0.08295339,73
233859,2023-01-20 11:01:39.607071,821065480,0,13.52388,14.29885,9.339814,1597.984,23.17597,0,0.08297494,73
233889,2023-01-20 11:01:39.707105,821165481,0,13.54357,14.29952,9.109107,1598.237,23.17939,0,0.08298784,73
233925,2023-01-20 11:01:39.807123,821265472,0,13.56907,14.30003,8.808591,1598.481,23.18271,0,0.0829822,73
233955,2023-01-20 11:01:39.907168,821365552,0,13.58503,14.29412,8.550642,1598.719,23.18594,0,0.08292823,73
233988,2023-01-20 11:01:40.007098,821465512,0,13.44678,14.29443,10.21582,1599.003,23.18976,0,0.08297449,73
234019,2023-01-20 11:01:40.107114,821565497,0,13.40955,14.29911,10.7215,1599.3,23.19375,0,0.08296979,73
234055,2023-01-20 11:01:40.207152,821665506,0,13.42639,14.29456,10.45845,1599.591,23.19765,0,0.083011,73
234088,2023-01-20 11:01:40.307140,821765499,0,13.43919,14.29658,10.32649,1599.878,23.20151,0,0.08302832,73
234121,2023-01-20 11:01:40.407135,821865498,0,13.47779,14.29628,9.855713,1600.152,23.2052,0,0.08304706,73
234151,2023-01-20 11:01:40.507133,821965494,0,13.50704,14.29035,9.439419,1600.414,23.20874,0,0.08298332,73
234185,2023-01-20 11:01:40.607200,822065558,0,13.48843,14.29168,9.674381,1600.683,23.21237,0,0.08302828,73
234215,2023-01-20 11:01:40.707140,822165489,0,13.45298,14.29337,10.11877,1600.964,23.21615,0,0.08305267,73
234250,2023-01-20 11:01:40.807138,822265481,0,13.46282,14.29421,10.00867,1601.242,23.21989,0,0.08306658,73
234281,2023-01-20 11:01:40.907114,822365490,0,13.4707,14.29051,9.863375,1601.516,23.22358,0,0.083116,73
234315,2023-01-20 11:01:41.007076,822465482,0,13.43259,14.29083,10.32053,1601.802,23.22743,0,0.08315817,73
