LineNo,UTC_Approx,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
223299,2023-01-20 11:01:07.459977,788858262,0,0.09534355,-0.1905614,-0.06557058,0.3369307,0.02317508,-9.276664,0,0,30.41092,1,1,7973,996
223327,2023-01-20 11:01:07.499950,788898227,0,0.1252134,-0.1487699,-0.06002478,0.2429823,0.06849384,-9.310518,0,0,30.41441,1,1,7973,996
223328,2023-01-20 11:01:07.539880,788938149,0,0.1600093,-0.1052021,-0.05187697,0.2162676,0.1154202,-9.559642,0,0,30.41738,1,1,7973,996
223357,2023-01-20 11:01:07.580083,788978344,0,0.1219879,-0.09763941,-0.04238452,0.2782415,0.002940503,-9.510395,0,0,30.41972,1,1,7973,996
223363,2023-01-20 11:01:07.621291,789019548,0,0.06081575,-0.110883,-0.0280562,0.3028634,-0.08432447,-9.754386,0,0,30.42168,1,1,7973,996
223365,2023-01-20 11:01:07.660022,789058280,0,0.09875072,-0.09187505,-0.01674132,0.2986469,-0.01451377,-9.626636,0,0,30.42281,1,1,7973,996
223393,2023-01-20 11:01:07.699986,789098245,0,0.1190854,-0.03952517,-0.02906291,0.2851756,0.01691292,-9.641733,0,0,30.42263,1,1,7973,996
223394,2023-01-20 11:01:07.739971,789138230,0,0.1247343,0.01792238,-0.03264134,0.2662486,0.04437169,-9.530427,0,0,30.42256,1,1,7973,996
223425,2023-01-20 11:01:07.780083,789178343,0,0.1726494,0.04234541,-0.04904285,0.2624504,0.09207739,-9.45761,0,0,30.42306,1,1,7973,996
223429,2023-01-20 11:01:07.821215,789219492,0,0.1778506,0.03781708,-0.05180683,0.2499027,0.05756766,-9.389549,0,0,30.42348,1,1,7973,996
223431,2023-01-20 11:01:07.859938,789258245,0,0.1631975,0.002504505,-0.05226792,0.3166436,-0.005856032,-9.496544,0,0,30.42427,1,1,7973,996
223459,2023-01-20 11:01:07.899813,789298152,0,0.1690345,-0.03629259,-0.03721979,0.3784887,0.02007646,-9.450684,0,0,30.42512,1,1,7973,996
223460,2023-01-20 11:01:07.939867,789338238,0,0.1589838,-0.01259855,-0.03055799,0.3807865,0.01825558,-9.453866,0,0,30.42596,1,1,7973,996
223490,2023-01-20 11:01:07.979893,789378295,0,0.1203487,0.03581568,-0.02906966,0.3610136,-0.005701084,-9.473908,0,0,30.42718,1,1,7973,996
223493,2023-01-20 11:01:08.021142,789419539,0,0.09281097,0.04484908,-0.03626804,0.3478034,-0.0251245,-9.499473,0,0,30.42889,1,1,7973,996
223495,2023-01-20 11:01:08.059880,789458238,0,0.07919055,0.07127743,-0.03040773,0.3223126,-0.0639675,-9.648653,0,0,30.43089,1,1,7973,996
223524,2023-01-20 11:01:08.099903,789498220,0,0.03841083,0.06116771,-0.02552602,0.3850096,-0.1170614,-9.660954,0,0,30.43322,1,1,7973,996
223525,2023-01-20 11:01:08.139892,789538169,0,0.05658481,0.03272295,-0.01812782,0.3896615,-0.07441474,-9.665544,0,0,30.43543,1,1,7973,996
223556,2023-01-20 11:01:08.180157,789578393,0,0.05897682,0.01137216,-0.0005038823,0.3728715,-0.006211335,-9.505405,0,0,30.43728,1,1,7973,996
223559,2023-01-20 11:01:08.221275,789619502,0,0.03572382,0.03616523,-0.00606786,0.4321645,0.03867774,-9.400696,0,0,30.43934,1,1,7973,996
223560,2023-01-20 11:01:08.260001,789658249,0,0.03924404,0.05925291,-0.005679051,0.3490445,0.0494101,-9.442051,0,0,30.44132,1,1,7973,996
223591,2023-01-20 11:01:08.299883,789698153,0,0.008294769,0.07259995,0.007142928,0.349767,0.002083511,-9.625398,0,0,30.44296,1,1,7973,996
223592,2023-01-20 11:01:08.339940,789738231,0,-0.02681156,0.0238473,0.006046546,0.4197708,-0.036541,-9.666384,0,0,30.44452,1,1,7973,996
223621,2023-01-20 11:01:08.379918,789778231,0,-0.03174122,0.006860397,0.017404,0.4655969,-0.03259972,-9.673654,0,0,30.44594,1,1,7973,996
223624,2023-01-20 11:01:08.421200,789819523,0,-0.02010822,0.02509486,0.01552962,0.4725217,-0.003511641,-9.563555,0,0,30.44739,1,1,7973,996
223625,2023-01-20 11:01:08.459936,789858257,0,0.001915425,0.02445013,0.01702925,0.5106747,-0.04015272,-9.429123,0,0,30.44923,1,1,7973,996
223654,2023-01-20 11:01:08.499891,789898209,0,0.02191462,0.03556427,0.01270137,0.3844553,-0.02255909,-9.604376,0,0,30.45121,1,1,7973,996
223655,2023-01-20 11:01:08.539900,789938216,0,0.03349591,0.0818283,-0.01365429,0.353307,-0.06444326,-9.579263,0,0,30.45262,1,1,7973,996
223684,2023-01-20 11:01:08.579940,789978254,0,0.01224461,0.06364609,-0.024732,0.2943726,-0.1448977,-9.677268,0,0,30.45371,1,1,7973,996
223687,2023-01-20 11:01:08.621192,790019506,0,0.01863687,0.03527424,-0.03042943,0.3090754,-0.1099773,-9.655869,0,0,30.45566,1,1,7973,996
223689,2023-01-20 11:01:08.660010,790058327,0,0.03863054,0.01970321,-0.02476691,0.3341812,-0.007094373,-9.61721,0,0,30.45764,1,1,7973,996
223718,2023-01-20 11:01:08.699822,790098142,0,-0.0312111,0.007501677,-0.01417848,0.365878,-0.02933826,-9.524629,0,0,30.45884,1,1,7973,996
223719,2023-01-20 11:01:08.739830,790138152,0,-0.09259287,-0.02647308,-0.01056587,0.353909,-0.0009631401,-9.543224,0,0,30.46031,1,1,7973,996
223750,2023-01-20 11:01:08.779821,790178146,0,-0.1292694,-7.363411E-05,-0.00150731,0.2275464,-0.06030882,-9.707589,0,0,30.46158,1,1,7973,996
223754,2023-01-20 11:01:08.821203,790219535,0,-0.194226,-0.07573487,0.03262445,0.281355,-0.1355562,-9.613116,0,0,30.46261,1,1,7973,996
223757,2023-01-20 11:01:08.860134,790258477,0,-0.1986369,-0.05735976,0.04204196,0.3256367,-0.1821602,-9.704535,0,0,30.46347,1,1,7973,996
223786,2023-01-20 11:01:08.899799,790298153,0,-0.1553281,0.001947477,0.035953,0.312824,-0.1010364,-9.517937,0,0,30.46354,1,1,7973,996
223787,2023-01-20 11:01:08.939893,790338258,0,-0.09153292,0.08079001,0.01969392,0.245973,-0.07061779,-9.616635,0,0,30.4635,1,1,7973,996
223817,2023-01-20 11:01:08.979868,790378244,0,-0.0581867,0.08522541,0.006625356,0.275407,-0.09435045,-9.584198,0,0,30.46374,1,1,7973,996
223820,2023-01-20 11:01:09.021142,790419518,0,-0.03569308,0.06897867,0.002685853,0.349839,-0.112211,-9.528982,0,0,30.4638,1,1,7973,996
223821,2023-01-20 11:01:09.059930,790458294,0,0.001179644,0.04199104,0.003716918,0.4320435,-0.07096299,-9.483125,0,0,30.4639,1,1,7973,996
223851,2023-01-20 11:01:09.099799,790498152,0,0.0429428,0.04470152,0.0176764,0.4428936,0.06331079,-9.465665,0,0,30.46488,1,1,7973,996
223852,2023-01-20 11:01:09.139816,790538157,0,0.1406516,0.1274627,0.02000761,0.3651151,0.0826086,-9.529367,0,0,30.46568,1,1,7973,996
223883,2023-01-20 11:01:09.179936,790578265,0,0.1218163,0.1397001,0.01231159,0.3106552,-0.0100037,-9.60483,0,0,30.46597,1,1,7973,996
223886,2023-01-20 11:01:09.221193,790619517,0,0.1124446,0.109987,0.0105585,0.295,-0.01022562,-9.535335,0,0,30.4663,1,1,7973,996
223887,2023-01-20 11:01:09.259928,790658255,0,0.116785,0.05039158,0.02131428,0.2934687,0.05120859,-9.451961,0,0,30.46635,1,1,7973,996
223918,2023-01-20 11:01:09.299918,790698247,0,0.1137356,-0.01781853,0.03518864,0.3673453,0.117012,-9.444942,0,0,30.4661,1,1,7973,996
223919,2023-01-20 11:01:09.339909,790738240,0,0.06156213,-0.03900299,0.04392188,0.4045453,0.0957034,-9.51677,0,0,30.46546,1,1,7973,996
223948,2023-01-20 11:01:09.379891,790778225,0,-0.01309866,-0.0379558,0.05305432,0.4402576,-0.1213554,-9.747732,0,0,30.46521,1,1,7973,996
223951,2023-01-20 11:01:09.421241,790819575,0,-0.08095528,-0.08471934,0.02983014,0.5016461,-0.1822807,-9.589592,0,0,30.46548,1,1,7973,996
223952,2023-01-20 11:01:09.459939,790858271,0,-0.04347346,-0.1168835,0.01580662,0.5513857,-0.08927658,-9.499328,0,0,30.46553,1,1,7973,996
223981,2023-01-20 11:01:09.499840,790898171,0,0.007760141,-0.1299323,0.01995927,0.5670052,0.01414012,-9.424082,0,0,30.46516,1,1,7973,996
223982,2023-01-20 11:01:09.539950,790938279,0,0.02392296,-0.09105135,0.0160181,0.517141,-0.006563914,-9.48931,0,0,30.46566,1,1,7973,996
224011,2023-01-20 11:01:09.579827,790978154,0,0.03553859,-0.03412273,-0.006763971,0.4106241,-0.02540253,-9.638911,0,0,30.46626,1,1,7973,996
224014,2023-01-20 11:01:09.621170,791019496,0,0.07657272,0.0162593,-0.02468437,0.3000692,-0.03049348,-9.637357,0,0,30.46773,1,1,7973,996
224015,2023-01-20 11:01:09.659986,791058313,0,0.09063474,0.03361766,-0.03354105,0.2890815,-0.06165468,-9.678469,0,0,30.46913,1,1,7973,996
224044,2023-01-20 11:01:09.699907,791098234,0,0.09910254,0.02763768,-0.03458564,0.2826845,-0.009498021,-9.591227,0,0,30.46974,1,1,7973,996
224045,2023-01-20 11:01:09.739892,791138220,0,0.0121522,-0.006647743,-0.01650456,0.3224406,0.009987271,-9.58098,0,0,30.4698,1,1,7973,996
224076,2023-01-20 11:01:09.779820,791178148,0,-0.05510508,-0.01058877,0.001986552,0.3523911,-0.09843655,-9.696554,0,0,30.47037,1,1,7973,996
224080,2023-01-20 11:01:09.821157,791219497,0,-0.04710699,0.02107344,0.02453752,0.4117317,-0.1552,-9.74582,0,0,30.47133,1,1,7973,996
224081,2023-01-20 11:01:09.859882,791258243,0,0.01204733,0.06462092,0.06424005,0.4642856,-0.09936398,-9.604822,0,0,30.47244,1,1,7973,996
224110,2023-01-20 11:01:09.899832,791298215,0,0.04897861,0.0982987,0.08468415,0.4593594,-0.0457307,-9.486252,0,0,30.47408,1,1,7973,996
224111,2023-01-20 11:01:09.939815,791338219,0,0.08687776,0.1423022,0.08949003,0.3513414,-0.0520806,-9.506402,0,0,30.47542,1,1,7973,996
224140,2023-01-20 11:01:09.979807,791378233,0,0.1402514,0.1661632,0.1049243,0.2832104,-0.06063174,-9.520335,0,0,30.47652,1,1,7973,996
224144,2023-01-20 11:01:10.021112,791419537,0,0.1959617,0.1224376,0.1271319,0.3650765,0.08387479,-9.410193,0,0,30.47712,1,1,7973,996
224145,2023-01-20 11:01:10.059891,791458293,0,0.2679962,0.1508829,0.1418449,0.339674,0.1659184,-9.304201,0,0,30.47774,1,1,7973,996
224175,2023-01-20 11:01:10.099829,791498207,0,0.2309464,0.1804888,0.1485081,0.2606621,0.07440212,-9.415401,0,0,30.47933,1,1,7973,996
224176,2023-01-20 11:01:10.139879,791538233,0,0.2147116,0.1689697,0.1743242,0.3586527,0.009831,-9.30348,0,0,30.48148,1,1,7973,996
224207,2023-01-20 11:01:10.179880,791578211,0,0.1957065,0.1183771,0.2016037,0.4773888,0.02533167,-9.373404,0,0,30.48341,1,1,7973,996
224210,2023-01-20 11:01:10.221174,791619494,0,0.1909138,0.1915845,0.2272934,0.4201721,0.06319661,-9.647289,0,0,30.48487,1,1,7973,996
224211,2023-01-20 11:01:10.259903,791658224,0,0.169418,0.2057559,0.2330584,0.4351724,0.01480781,-9.768676,0,0,30.48612,1,1,7973,996
224242,2023-01-20 11:01:10.299888,791698210,0,0.1636975,0.1994467,0.2489311,0.4083827,-0.101353,-10.04578,0,0,30.48792,1,1,7973,996
224243,2023-01-20 11:01:10.339846,791738169,0,0.1927046,0.2021608,0.2811465,0.4411861,-0.0007917939,-9.887914,0,0,30.48968,1,1,7973,996
224271,2023-01-20 11:01:10.379893,791778217,0,0.1723618,0.2403364,0.3009149,0.4012936,-0.04968882,-9.696135,0,0,30.49157,1,1,7973,996
224275,2023-01-20 11:01:10.421201,791819530,0,0.1563656,0.21763,0.312432,0.3975854,-0.1045088,-9.655409,0,0,30.49373,1,1,7973,996
224276,2023-01-20 11:01:10.459918,791858255,0,0.2004505,0.1730477,0.3574378,0.4494258,-0.07601582,-9.713181,0,0,30.49604,1,1,7973,996
224305,2023-01-20 11:01:10.499875,791898219,0,0.2444616,0.1959406,0.3827034,0.4487758,0.008831808,-9.54456,0,0,30.49788,1,1,7973,996
224306,2023-01-20 11:01:10.539875,791938227,0,0.2622141,0.2162096,0.3948556,0.4054781,-0.09843139,-9.539813,0,0,30.49913,1,1,7973,996
224334,2023-01-20 11:01:10.579792,791978152,0,0.2392883,0.1510796,0.4261414,0.4983785,-0.1971268,-9.578515,0,0,30.49985,1,1,7973,996
224338,2023-01-20 11:01:10.621140,792019499,0,0.2044305,0.1323229,0.4833803,0.5215101,-0.1847365,-9.592901,0,0,30.50101,1,1,7973,996
224339,2023-01-20 11:01:10.659904,792058254,0,0.1255002,0.06725639,0.4985816,0.5728131,-0.3086279,-9.764605,0,0,30.5023,1,1,7973,996
224368,2023-01-20 11:01:10.699878,792098219,0,0.1125155,0.02071392,0.5323092,0.6110495,-0.3654294,-9.817677,0,0,30.50355,1,1,7973,996
224369,2023-01-20 11:01:10.739826,792138157,0,0.2018911,0.1456138,0.5742788,0.4966703,-0.1604311,-9.784834,0,0,30.50448,1,1,7973,996
224399,2023-01-20 11:01:10.779888,792178210,0,0.1161558,0.0648548,0.6086648,0.5594316,-0.3384299,-9.927183,0,0,30.50458,1,1,7973,996
224404,2023-01-20 11:01:10.821163,792219489,0,0.06711434,-0.03156306,0.6643265,0.6504779,-0.3018905,-9.894295,0,0,30.50426,1,1,7973,996
224405,2023-01-20 11:01:10.859909,792258250,0,0.09046654,0.08844614,0.6767818,0.3614602,-0.2903754,-9.887662,0,0,30.50491,1,1,7973,996
224433,2023-01-20 11:01:10.899854,792298212,0,0.1377801,0.1302958,0.73481,0.4063087,-0.2877156,-9.795373,0,0,30.50615,1,1,7973,996
224435,2023-01-20 11:01:10.939786,792338160,0,0.09716804,0.06015376,0.7989792,0.4055142,-0.3306175,-9.700319,0,0,30.50766,1,1,7973,996
224464,2023-01-20 11:01:10.979844,792378234,0,0.07005838,0.03368403,0.8573922,0.2932615,-0.4196874,-9.778295,0,0,30.50922,1,1,7973,996
224468,2023-01-20 11:01:11.021118,792419508,0,0.1807022,0.1390931,0.9220542,0.2849357,-0.2173031,-9.592685,0,0,30.51015,1,1,7973,996
224469,2023-01-20 11:01:11.059904,792458279,0,0.06640711,0.02080991,0.9890485,0.3223619,-0.4921691,-9.889773,0,0,30.5107,1,1,7973,996
224498,2023-01-20 11:01:11.099844,792498203,0,0.08826617,-0.004599021,1.061497,0.3787885,-0.4296072,-9.857119,0,0,30.51159,1,1,7973,996
224500,2023-01-20 11:01:11.139877,792538221,0,0.06586648,-0.0003626879,1.109032,0.388472,-0.5013161,-9.75098,0,0,30.51259,1,1,7973,996
224530,2023-01-20 11:01:11.179888,792578217,0,-0.03389809,-0.1214953,1.158809,0.543739,-0.5620747,-9.81837,0,0,30.51277,1,1,7973,996
224534,2023-01-20 11:01:11.221171,792619492,0,0.06496789,0.01208145,1.163507,0.2823681,-0.5699726,-9.798863,0,0,30.51266,1,1,7973,996
224538,2023-01-20 11:01:11.259931,792658253,0,-0.008080036,-0.05567928,1.194417,0.4062374,-0.634198,-9.924163,0,0,30.51306,1,1,7973,996
224568,2023-01-20 11:01:11.300249,792698572,0,0.00728853,-0.02579432,1.228491,0.2430052,-0.5886786,-9.921947,0,0,30.51432,1,1,7973,996
224570,2023-01-20 11:01:11.339909,792738233,0,-0.04566213,-0.04475139,1.239884,0.2122086,-0.7648405,-9.975998,0,0,30.51572,1,1,7973,996
224598,2023-01-20 11:01:11.379886,792778211,0,-0.1127483,-0.1802961,1.267122,0.2511168,-0.8150774,-9.944364,0,0,30.51759,1,1,7973,996
224602,2023-01-20 11:01:11.421237,792819561,0,-0.004452821,-0.01230983,1.249146,-0.0005075826,-0.6522548,-9.846904,0,0,30.51951,1,1,7973,996
224603,2023-01-20 11:01:11.459938,792858261,0,-0.05457678,-0.1125542,1.244806,-0.009348098,-0.7676741,-9.894879,0,0,30.52183,1,1,7973,996
224631,2023-01-20 11:01:11.499886,792898208,0,-0.03476198,-0.07707559,1.235706,-0.1888875,-0.8037497,-9.907519,0,0,30.52302,1,1,7973,996
224633,2023-01-20 11:01:11.539930,792938251,0,-0.0350526,-0.1730556,1.242898,-0.0411001,-0.7362048,-9.750333,0,0,30.52387,1,1,7973,996
224661,2023-01-20 11:01:11.579892,792978212,0,-0.1578559,-0.2035834,1.237551,-0.09128135,-0.8395272,-9.760247,0,0,30.5249,1,1,7973,996
224665,2023-01-20 11:01:11.621153,793019472,0,-0.05137549,-0.08173113,1.207334,-0.4228245,-0.6651586,-9.650975,0,0,30.52563,1,1,7973,996
224666,2023-01-20 11:01:11.659967,793058287,0,0.0005717328,-0.09922782,1.212944,-0.396293,-0.5744205,-9.713778,0,0,30.52567,1,1,7973,996
224694,2023-01-20 11:01:11.699895,793098216,0,-0.1145836,-0.1636825,1.18928,-0.4641529,-0.8056413,-9.738611,0,0,30.52576,1,1,7973,996
224696,2023-01-20 11:01:11.739897,793138218,0,-0.07692671,-0.1111213,1.141752,-0.6242735,-0.6709328,-9.599645,0,0,30.52537,1,1,7973,996
224726,2023-01-20 11:01:11.779907,793178229,0,-0.1614154,-0.2032727,1.11879,-0.5017889,-0.757902,-9.697467,0,0,30.5244,1,1,7973,996
224731,2023-01-20 11:01:11.821154,793219483,0,-0.1705928,-0.254782,1.045847,-0.6208464,-0.6783508,-9.584546,0,0,30.52253,1,1,7973,996
224732,2023-01-20 11:01:11.859900,793258242,0,-0.09584318,-0.1061281,0.9874773,-0.78237,-0.6376926,-9.743919,0,0,30.52019,1,1,7973,996
224760,2023-01-20 11:01:11.899898,793298254,0,-0.06016812,-0.258637,0.9242568,-0.5499415,-0.5699427,-9.624173,0,0,30.51792,1,1,7973,996
224762,2023-01-20 11:01:11.939848,793338218,0,-0.1555237,-0.2928771,0.8425399,-0.7511262,-0.7239094,-9.695676,0,0,30.51552,1,1,7973,996
224790,2023-01-20 11:01:11.979843,793378226,0,-0.06465554,-0.0580397,0.776296,-0.9437577,-0.7629473,-9.822984,0,0,30.51299,1,1,7973,996
224794,2023-01-20 11:01:12.021177,793419559,0,-0.05658996,-0.01745128,0.7095706,-0.8353506,-0.5733259,-9.609785,0,0,30.51026,1,1,7973,996
224795,2023-01-20 11:01:12.059900,793458267,0,-0.03086607,-0.2955507,0.6176277,-0.6175345,-0.5031091,-9.409915,0,0,30.50749,1,1,7973,996
224823,2023-01-20 11:01:12.099794,793498146,0,-0.08555013,-0.2979814,0.5318415,-0.7661225,-0.7024207,-9.57689,0,0,30.50481,1,1,7973,996
224826,2023-01-20 11:01:12.139935,793538272,0,-0.1513474,-0.04467347,0.4860367,-1.00999,-0.8018767,-9.669956,0,0,30.50173,1,1,7973,996
224856,2023-01-20 11:01:12.179895,793578217,0,-0.1006643,-0.09242989,0.4362785,-0.8806884,-0.7562909,-9.670798,0,0,30.49747,1,1,7973,996
224860,2023-01-20 11:01:12.221166,793619481,0,0.03832509,-0.186289,0.3904167,-0.7780159,-0.6915751,-9.626891,0,0,30.493,1,1,7973,996
224861,2023-01-20 11:01:12.259964,793658280,0,-0.01898672,0.02049532,0.3614295,-0.9663398,-0.6701626,-9.630725,0,0,30.48845,1,1,7973,996
224892,2023-01-20 11:01:12.300122,793698440,0,0.009323237,-0.08367532,0.3375041,-0.8077588,-0.5211837,-9.418406,0,0,30.48425,1,1,7973,996
224895,2023-01-20 11:01:12.339898,793738217,0,0.05885018,-0.2902554,0.2583531,-0.8502849,-0.5166738,-9.357326,0,0,30.48023,1,1,7973,996
224923,2023-01-20 11:01:12.379828,793778148,0,-0.04742226,-0.0689712,0.2467967,-1.17817,-0.6139394,-9.510275,0,0,30.47612,1,1,7973,996
224927,2023-01-20 11:01:12.421185,793819510,0,-0.04941159,-0.187426,0.1798337,-0.9779086,-0.5868524,-9.452535,0,0,30.47236,1,1,7973,996
224928,2023-01-20 11:01:12.459925,793858258,0,-0.0262111,-0.2640122,0.1204786,-0.9446649,-0.5408897,-9.482138,0,0,30.46869,1,1,7973,996
224956,2023-01-20 11:01:12.499813,793898154,0,-0.04173817,0.03158821,0.1097517,-1.400694,-0.6538092,-9.690139,0,0,30.46527,1,1,7973,996
224958,2023-01-20 11:01:12.539807,793938157,0,-0.03437878,0.02393127,0.07406023,-1.256161,-0.6662725,-9.599559,0,0,30.46201,1,1,7973,996
224986,2023-01-20 11:01:12.579861,793978219,0,0.0228777,-0.06198796,0.02308771,-1.085653,-0.6969095,-9.637609,0,0,30.45798,1,1,7973,996
224990,2023-01-20 11:01:12.621126,794019483,0,-0.06937524,0.1909474,0.0193831,-1.070911,-0.7843406,-9.724924,0,0,30.45464,1,1,7973,996
224991,2023-01-20 11:01:12.659914,794058261,0,-0.08362662,0.05829348,0.006491918,-0.8399156,-0.6855915,-9.556638,0,0,30.45216,1,1,7973,996
225019,2023-01-20 11:01:12.699874,794098211,0,-0.07950265,-0.03318457,-0.02717219,-0.8972492,-0.680243,-9.607789,0,0,30.45045,1,1,7973,996
225021,2023-01-20 11:01:12.739892,794138218,0,-0.1582101,0.177105,0.001546662,-1.164479,-0.6583786,-9.903695,0,0,30.44895,1,1,7973,996
225051,2023-01-20 11:01:12.779818,794178134,0,-0.1335269,0.1148942,-0.02945101,-1.130255,-0.4952483,-9.908007,0,0,30.4482,1,1,7973,996
225055,2023-01-20 11:01:12.821157,794219478,0,-0.01704927,-0.07359053,-0.09146575,-1.081816,-0.4577545,-9.741809,0,0,30.44864,1,1,7973,996
225057,2023-01-20 11:01:12.859905,794258245,0,-0.04422324,0.1630529,-0.08752385,-1.39327,-0.5005468,-9.780188,0,0,30.44835,1,1,7973,996
225085,2023-01-20 11:01:12.899855,794298214,0,-0.06054288,0.08100767,-0.08650576,-1.072784,-0.5660323,-9.679179,0,0,30.44836,1,1,7973,996
225087,2023-01-20 11:01:12.939850,794338229,0,-0.1281683,-0.07912771,-0.1122691,-0.8273407,-0.6922878,-9.558977,0,0,30.44834,1,1,7973,996
225116,2023-01-20 11:01:12.979824,794378222,0,-0.2085186,0.1492267,-0.1126281,-1.146929,-0.672501,-9.808577,0,0,30.44812,1,1,7973,996
225119,2023-01-20 11:01:13.021084,794419487,0,-0.2113178,0.2937707,-0.09314544,-1.289747,-0.5249723,-9.868773,0,0,30.4481,1,1,7973,996
225121,2023-01-20 11:01:13.059871,794458264,0,-0.02576992,0.1517617,-0.08058833,-1.132436,-0.3372354,-9.624086,0,0,30.4481,1,1,7973,996
225149,2023-01-20 11:01:13.099835,794498218,0,0.02309962,0.01163138,-0.09701136,-0.954586,-0.4076433,-9.52464,0,0,30.44909,1,1,7973,996
225152,2023-01-20 11:01:13.139767,794538140,0,-0.06085934,0.1348948,-0.0838284,-1.084267,-0.6061421,-9.797381,0,0,30.45041,1,1,7973,996
225183,2023-01-20 11:01:13.179859,794578222,0,-0.1290999,0.2030432,-0.02823905,-1.120294,-0.7373762,-10.01485,0,0,30.45241,1,1,7973,996
225186,2023-01-20 11:01:13.221138,794619491,0,0.06934533,0.07573996,-0.01161843,-0.9856378,-0.5268254,-9.834052,0,0,30.45412,1,1,7973,996
225188,2023-01-20 11:01:13.259900,794658244,0,0.0517377,0.07660268,-0.0442023,-1.118071,-0.4186049,-9.747981,0,0,30.45637,1,1,7973,996
225218,2023-01-20 11:01:13.300090,794698424,0,-0.03423922,0.1473861,-0.02873977,-1.27814,-0.5581157,-9.754789,0,0,30.45965,1,1,7973,996
225220,2023-01-20 11:01:13.339899,794738223,0,-0.06634557,0.1190696,-0.002192155,-1.289309,-0.6098219,-9.660803,0,0,30.46293,1,1,7973,996
225248,2023-01-20 11:01:13.379839,794778154,0,-0.05689533,0.01587361,-0.02176522,-0.9907448,-0.6675914,-9.70372,0,0,30.46637,1,1,7973,996
225251,2023-01-20 11:01:13.421204,794819514,0,-0.05068586,0.0131503,-0.01331031,-1.05001,-0.6568391,-9.844832,0,0,30.46984,1,1,7973,996
225253,2023-01-20 11:01:13.459938,794858248,0,0.04105259,0.2609172,0.01681509,-1.304455,-0.5880872,-9.988183,0,0,30.47283,1,1,7973,996
225281,2023-01-20 11:01:13.499830,794898140,0,0.02042238,0.2232431,-0.000705242,-1.110015,-0.4744412,-9.806883,0,0,30.47554,1,1,7973,996
225283,2023-01-20 11:01:13.539902,794938212,0,0.008935428,0.009817671,-0.0440147,-0.9497948,-0.5001976,-9.730923,0,0,30.47846,1,1,7973,996
225311,2023-01-20 11:01:13.579840,794978150,0,-0.01013169,0.06274157,-0.04355884,-1.225484,-0.6306127,-9.918645,0,0,30.4805,1,1,7973,996
225314,2023-01-20 11:01:13.621163,795019474,0,0.03127794,0.2686298,-0.01863764,-1.363155,-0.7281396,-9.99039,0,0,30.48248,1,1,7973,996
225317,2023-01-20 11:01:13.659981,795058294,0,0.05481644,0.2100724,-0.03248447,-1.332245,-0.6787847,-9.898756,0,0,30.48358,1,1,7973,996
225345,2023-01-20 11:01:13.699908,795098222,0,0.1415854,0.03029749,-0.009770168,-0.9708472,-0.6517927,-9.574358,0,0,30.48422,1,1,7973,996
225347,2023-01-20 11:01:13.739888,795138204,0,0.01823184,-0.02443055,-0.01391821,-1.008876,-0.6470517,-9.961656,0,0,30.48407,1,1,7973,996
225377,2023-01-20 11:01:13.779933,795178251,0,-0.1553708,0.1450122,-0.005779014,-1.25123,-0.6672459,-9.950643,0,0,30.48427,1,1,7973,996
225381,2023-01-20 11:01:13.821148,795219473,0,0.012454,0.0741197,-0.01515424,-1.328636,-0.4491101,-9.746286,0,0,30.48466,1,1,7973,996
225384,2023-01-20 11:01:13.860144,795258479,0,0.1591364,0.06379614,-0.04573929,-1.272016,-0.4108151,-9.741131,0,0,30.48549,1,1,7973,996
225413,2023-01-20 11:01:13.899901,795298246,0,0.01932641,0.2281401,-0.04648926,-1.424353,-0.6834087,-9.677073,0,0,30.4869,1,1,7973,996
225415,2023-01-20 11:01:13.939877,795338232,0,-0.04198985,0.1255464,-0.010434,-1.322049,-0.7822688,-9.718065,0,0,30.48806,1,1,7973,996
225443,2023-01-20 11:01:13.979797,795378163,0,-0.03321538,0.1343089,-0.01594422,-1.27535,-0.7650156,-9.741426,0,0,30.48812,1,1,7973,996
225446,2023-01-20 11:01:14.021194,795419560,0,0.07218292,0.09290041,-0.007898607,-1.123628,-0.6298676,-9.988959,0,0,30.4876,1,1,7973,996
225448,2023-01-20 11:01:14.059887,795458244,0,0.1452226,0.2456014,-0.01794959,-1.269178,-0.6527537,-10.10375,0,0,30.48756,1,1,7973,996
225476,2023-01-20 11:01:14.099861,795498208,0,0.08970468,0.2687499,-0.000855457,-1.253551,-0.7358045,-9.929396,0,0,30.48756,1,1,7973,996
225479,2023-01-20 11:01:14.139914,795538251,0,0.1606444,0.006719519,-0.03566338,-0.9799829,-0.6754652,-9.477314,0,0,30.48805,1,1,7973,996
225509,2023-01-20 11:01:14.179823,795578151,0,-0.01912508,-0.03325821,-0.03524868,-1.258025,-0.7662469,-9.30825,0,0,30.48784,1,1,7973,996
225512,2023-01-20 11:01:14.221153,795619475,0,-0.09011684,0.01948168,-0.03892973,-1.237458,-0.6117678,-9.460657,0,0,30.48747,1,1,7973,996
225514,2023-01-20 11:01:14.259954,795658276,0,-0.1196773,-0.03385285,-0.05880164,-1.292785,-0.646002,-9.352729,0,0,30.48644,1,1,7973,996
225544,2023-01-20 11:01:14.300159,795698479,0,-0.06038661,-0.07202525,-0.09212989,-1.203652,-0.654814,-9.368406,0,0,30.48529,1,1,7973,996
