LineNo,UTC_Approx,TimeUS,Name,Value,Default
1400,2023-01-20 10:49:56.588251,116589575,RC10_MIN,1000,1100
1401,2023-01-20 10:49:56.588570,116589891,RC10_TRIM,1500,1500
1402,2023-01-20 10:49:56.589986,116591295,RC10_TRIM,1500,1500
1403,2023-01-20 10:49:56.590231,116591538,RC10_MAX,2000,1900
1404,2023-01-20 10:49:56.590560,116591864,RC10_REVERSED,0,0
1405,2023-01-20 10:49:56.590817,116592118,RC10_DZ,0,0
1406,2023-01-20 10:49:56.591114,116592413,RC10_OPTION,0,0
1407,2023-01-20 10:49:56.592423,116593710,RC10_OPTION,0,0
1408,2023-01-20 10:49:56.592760,116594044,RC11_MIN,1000,1100
1409,2023-01-20 10:49:56.593071,116594352,RC11_TRIM,1500,1500
1410,2023-01-20 10:49:56.593321,116594600,RC11_MAX,2000,1900
1411,2023-01-20 10:49:56.595017,116596281,RC11_MAX,2000,1900
1412,2023-01-20 10:49:56.595269,116596531,RC11_REVERSED,0,0
1413,2023-01-20 10:49:56.595579,116596838,RC11_DZ,0,0
1414,2023-01-20 10:49:56.595864,116597120,RC11_OPTION,0,0
1415,2023-01-20 10:49:56.598022,116599259,RC11_OPTION,0,0
1416,2023-01-20 10:49:56.598279,116599514,RC12_MIN,1000,1100
1417,2023-01-20 10:49:56.598593,116599825,RC12_TRIM,1500,1500
1418,2023-01-20 10:49:56.598877,116600106,RC12_MAX,2000,1900
1421,2023-01-20 10:49:56.600269,116601489,RC12_MAX,2000,1900
1422,2023-01-20 10:49:56.600525,116601746,RC12_REVERSED,0,0
1423,2023-01-20 10:49:56.600869,116602091,RC12_DZ,0,0
1424,2023-01-20 10:49:56.601175,116602398,RC12_OPTION,0,0
1426,2023-01-20 10:49:56.602610,116603839,RC12_OPTION,0,0
1427,2023-01-20 10:49:56.602896,116604126,RC13_MIN,1000,1100
1428,2023-01-20 10:49:56.603232,116604463,RC13_TRIM,1500,1500
1429,2023-01-20 10:49:56.603490,116604722,RC13_MAX,2000,1900
1430,2023-01-20 10:49:56.605042,116606280,RC13_MAX,2000,1900
1431,2023-01-20 10:49:56.605310,116606549,RC13_REVERSED,0,0
1432,2023-01-20 10:49:56.605629,116606869,RC13_DZ,0,0
1433,2023-01-20 10:49:56.605967,116607208,RC13_OPTION,0,0
1434,2023-01-20 10:49:56.607572,116608820,RC13_OPTION,0,0
1435,2023-01-20 10:49:56.607848,116609097,RC14_MIN,1000,1100
1436,2023-01-20 10:49:56.608187,116609437,RC14_TRIM,1500,1500
1437,2023-01-20 10:49:56.608455,116609706,RC14_MAX,2000,1900
1438,2023-01-20 10:49:56.611423,116612685,RC14_MAX,2000,1900
1439,2023-01-20 10:49:56.611748,116613011,RC14_REVERSED,0,0
1440,2023-01-20 10:49:56.612073,116613338,RC14_DZ,0,0
1441,2023-01-20 10:49:56.612350,116613615,RC14_OPTION,0,0
1442,2023-01-20 10:49:56.613217,116614486,RC14_OPTION,0,0
1443,2023-01-20 10:49:56.613551,116614821,RC15_MIN,1000,1100
1444,2023-01-20 10:49:56.613826,116615097,RC15_TRIM,1500,1500
1445,2023-01-20 10:49:56.614178,116615450,RC15_MAX,2000,1900
1446,2023-01-20 10:49:56.615692,116616970,RC15_MAX,2000,1900
1447,2023-01-20 10:49:56.616027,116617306,RC15_REVERSED,0,0
1448,2023-01-20 10:49:56.616318,116617598,RC15_DZ,0,0
1449,2023-01-20 10:49:56.616649,116617931,RC15_OPTION,0,0
1450,2023-01-20 10:49:56.618195,116619482,RC15_OPTION,0,0
1451,2023-01-20 10:49:56.618530,116619819,RC16_MIN,1000,1100
1452,2023-01-20 10:49:56.618814,116620104,RC16_TRIM,1500,1500
1453,2023-01-20 10:49:56.619170,116620461,RC16_MAX,2000,1900
1454,2023-01-20 10:49:56.620975,116622273,RC16_MAX,2000,1900
1455,2023-01-20 10:49:56.621287,116622586,RC16_REVERSED,0,0
1456,2023-01-20 10:49:56.621625,116622925,RC16_DZ,0,0
1457,2023-01-20 10:49:56.621966,116623268,RC16_OPTION,0,0
1458,2023-01-20 10:49:56.624065,116625375,RC16_OPTION,0,0
1459,2023-01-20 10:49:56.624370,116625681,RC_OVERRIDE_TIME,3,3
1460,2023-01-20 10:49:56.624716,116626028,RC_OPTIONS,32,32
1461,2023-01-20 10:49:56.625064,116626377,RC_PROTOCOLS,1,1
1462,2023-01-20 10:49:56.625932,116627248,RC_PROTOCOLS,1,1
1463,2023-01-20 10:49:56.626238,116627556,TCAL_ENABLED,0,0
1464,2023-01-20 10:49:56.626591,116627910,SRTL_ACCURACY,2,2
1465,2023-01-20 10:49:56.626951,116628272,SRTL_POINTS,300,300
1466,2023-01-20 10:49:56.628197,116629522,SRTL_POINTS,300,300
1467,2023-01-20 10:49:56.628563,116629890,SRTL_OPTIONS,0,0
1468,2023-01-20 10:49:56.628940,116630268,WINCH_TYPE,0,0
1469,2023-01-20 10:49:56.629268,116630597,PILOT_SPEED_DN,0,0
1470,2023-01-20 10:49:56.630693,116632028,PILOT_SPEED_DN,0,0
1471,2023-01-20 10:49:56.631079,116632415,LAND_ALT_LOW,1000,1000
1472,2023-01-20 10:49:56.631441,116632778,FOLL_ENABLE,0,0
1473,2023-01-20 10:49:56.631805,116633144,AUTOTUNE_AXES,7,7
1474,2023-01-20 10:49:56.633186,116634530,AUTOTUNE_AXES,7,7
1475,2023-01-20 10:49:56.633593,116634938,AUTOTUNE_AGGR,0.1,0.1
1476,2023-01-20 10:49:56.633981,116635328,AUTOTUNE_MIN_D,0.001,0.001
1477,2023-01-20 10:49:56.634331,116635679,TUNE_MIN,0,0
1478,2023-01-20 10:49:56.636045,116637399,TUNE_MIN,0,0
1479,2023-01-20 10:49:56.636389,116637745,TUNE_MAX,0,0
1480,2023-01-20 10:49:56.636779,116638136,SID_AXIS,0,0
1481,2023-01-20 10:49:56.637187,116638546,FS_VIBE_ENABLE,1,1
1482,2023-01-20 10:49:56.638141,116639504,FS_VIBE_ENABLE,1,1
1483,2023-01-20 10:49:56.638573,116639937,FS_OPTIONS,16,16
1484,2023-01-20 10:49:56.638980,116640346,ZIGZ_AUTO_ENABLE,0,0
1485,2023-01-20 10:49:56.639336,116640703,ACRO_OPTIONS,0,0
1486,2023-01-20 10:49:56.640728,116642100,ACRO_OPTIONS,0,0
1487,2023-01-20 10:49:56.641123,116642497,AUTO_OPTIONS,0,0
1488,2023-01-20 10:49:56.641541,116642916,GUID_OPTIONS,0,0
1489,2023-01-20 10:49:56.641938,116643315,FS_GCS_TIMEOUT,5,5
1491,2023-01-20 10:49:56.643206,116644588,FS_GCS_TIMEOUT,5,5
1492,2023-01-20 10:49:56.643614,116644997,RTL_OPTIONS,0,0
1493,2023-01-20 10:49:56.644008,116645393,FLIGHT_OPTIONS,0,0
1494,2023-01-20 10:49:56.644345,116645731,RNGFND_FILT,0.5,0.5
1495,2023-01-20 10:49:56.645617,116647008,RNGFND_FILT,0.5,0.5
1496,2023-01-20 10:49:56.646016,116647408,GUID_TIMEOUT,3,3
1497,2023-01-20 10:49:56.646384,116647777,SURFTRAK_MODE,1,1
1498,2023-01-20 10:49:56.646822,116648217,FS_DR_ENABLE,2,2
1499,2023-01-20 10:49:56.648471,116649872,FS_DR_ENABLE,2,2
1500,2023-01-20 10:49:56.648860,116650263,FS_DR_TIMEOUT,30,30
1501,2023-01-20 10:49:56.649216,116650620,ACRO_RP_RATE,360,360
1502,2023-01-20 10:49:56.649631,116651037,ACRO_RP_EXPO,0.3,0.3
1503,2023-01-20 10:49:56.650577,116651986,ACRO_RP_EXPO,0.3,0.3
1504,2023-01-20 10:49:56.650970,116652381,ACRO_RP_RATE_TC,0,0
1505,2023-01-20 10:49:56.651317,116652729,ACRO_Y_RATE,202.5,202.5
1506,2023-01-20 10:49:56.651798,116653212,ACRO_Y_EXPO,0,0
1507,2023-01-20 10:49:56.653101,116654520,ACRO_Y_EXPO,0,0
1508,2023-01-20 10:49:56.653505,116654925,ACRO_Y_RATE_TC,0,0
1509,2023-01-20 10:49:56.653925,116655347,PILOT_Y_RATE,202.5,202.5
1510,2023-01-20 10:49:56.655585,116657013,PILOT_Y_RATE,202.5,202.5
1511,2023-01-20 10:49:56.655999,116657429,PILOT_Y_EXPO,0,0
1512,2023-01-20 10:49:56.656412,116657843,PILOT_Y_RATE_TC,0,0
1513,2023-01-20 10:49:56.658128,116659566,PILOT_Y_RATE_TC,0,0
1514,2023-01-20 10:49:56.658537,116659976,TKOFF_SLEW_TIME,2,2
1515,2023-01-20 10:49:56.658965,116660406,TKOFF_RPM_MIN,0,0
1519,2023-01-20 10:49:56.661050,116662499,TKOFF_RPM_MIN,0,0
1520,2023-01-20 10:49:56.661273,116662722,CAM_RC_TYPE,0,0
1521,2023-01-20 10:49:56.661365,116662815,VTX_ENABLE,0,0
1522,2023-01-20 10:49:56.661410,116662860,MSP_OSD_NCELLS,0,0
1523,2023-01-20 10:49:56.661459,116662909,MSP_OPTIONS,0,0
1524,2023-01-20 10:49:56.661515,116662965,FRSKY_UPLINK_ID,13,13
1525,2023-01-20 10:49:56.661567,116663018,FRSKY_DNLINK1_ID,20,20
1526,2023-01-20 10:49:56.661643,116663094,FRSKY_DNLINK2_ID,7,7
1527,2023-01-20 10:49:56.661698,116663149,FRSKY_DNLINK_ID,27,27
1528,2023-01-20 10:49:56.661806,116663257,FRSKY_OPTIONS,0,0
1529,2023-01-20 10:49:56.661865,116663317,CUST_ROT_ENABLE,0,0
1530,2023-01-20 10:49:56.661933,116663385,ESC_TLM_MAV_OFS,0,0
1533,2023-01-20 10:49:56.663113,116664569,ESC_TLM_MAV_OFS,0,0
1534,2023-01-20 10:49:56.663205,116664662,FENCE_ENABLE,0,0
1535,2023-01-20 10:49:56.663281,116664738,FENCE_TYPE,7,7
1536,2023-01-20 10:49:56.663413,116664870,FENCE_ACTION,1,1
1537,2023-01-20 10:49:56.663500,116664958,FENCE_ALT_MAX,100,100
1538,2023-01-20 10:49:56.663586,116665044,FENCE_RADIUS,300,300
1539,2023-01-20 10:49:56.663692,116665150,FENCE_MARGIN,2,2
1540,2023-01-20 10:49:56.663833,116665292,FENCE_TOTAL,0,0
1541,2023-01-20 10:49:56.663920,116665379,FENCE_ALT_MIN,-10,-10
4199,2023-01-20 10:50:02.560829,122563610,STAT_RUNTIME,34497,NaN
14255,2023-01-20 10:50:33.498062,153565883,STAT_FLTTIME,3271,NaN
14278,2023-01-20 10:50:33.500881,153568703,STAT_RUNTIME,34528,NaN
24413,2023-01-20 10:51:04.437558,184565633,STAT_FLTTIME,3302,NaN
24436,2023-01-20 10:51:04.440750,184568825,STAT_RUNTIME,34559,NaN
34472,2023-01-20 10:51:35.358095,215565660,STAT_FLTTIME,3333,NaN
34495,2023-01-20 10:51:35.361125,215568690,STAT_RUNTIME,34590,NaN
44553,2023-01-20 10:52:06.297938,246565700,STAT_FLTTIME,3364,NaN
44576,2023-01-20 10:52:06.300900,246568662,STAT_RUNTIME,34621,NaN
54792,2023-01-20 10:52:37.237776,277565853,STAT_FLTTIME,3395,NaN
54815,2023-01-20 10:52:37.241003,277569080,STAT_RUNTIME,34652,NaN
65029,2023-01-20 10:53:08.178331,308566154,STAT_FLTTIME,3426,NaN
65053,2023-01-20 10:53:08.183056,308570878,STAT_RUNTIME,34683,NaN
75212,2023-01-20 10:53:39.117900,339565729,STAT_FLTTIME,3457,NaN
75235,2023-01-20 10:53:39.120900,339568728,STAT_RUNTIME,34714,NaN
85433,2023-01-20 10:54:10.038274,370566399,STAT_FLTTIME,3488,NaN
85457,2023-01-20 10:54:10.042442,370570565,STAT_RUNTIME,34745,NaN
95622,2023-01-20 10:54:40.978025,401565929,STAT_FLTTIME,3519,NaN
95646,2023-01-20 10:54:40.983019,401570925,STAT_RUNTIME,34776,NaN
105861,2023-01-20 10:55:11.917802,432565624,STAT_FLTTIME,3550,NaN
105884,2023-01-20 10:55:11.920789,432568612,STAT_RUNTIME,34807,NaN
116075,2023-01-20 10:55:42.858030,463565824,STAT_FLTTIME,3581,NaN
116098,2023-01-20 10:55:42.860820,463568617,STAT_RUNTIME,34838,NaN
125933,2023-01-20 10:56:12.790241,493567247,STAT_FLTTIME,3611,NaN
125957,2023-01-20 10:56:12.793288,493570295,STAT_RUNTIME,34868,NaN
136173,2023-01-20 10:56:43.730344,524567662,STAT_FLTTIME,3642,NaN
136196,2023-01-20 10:56:43.733287,524570605,STAT_RUNTIME,34899,NaN
146410,2023-01-20 10:57:14.648791,555566316,STAT_FLTTIME,3673,NaN
146435,2023-01-20 10:57:14.652920,555570446,STAT_RUNTIME,34930,NaN
156575,2023-01-20 10:57:45.591352,586567739,STAT_FLTTIME,3704,NaN
156598,2023-01-20 10:57:45.594056,586570713,STAT_RUNTIME,34961,NaN
166810,2023-01-20 10:58:16.530460,617567782,STAT_FLTTIME,3735,NaN
166833,2023-01-20 10:58:16.533287,617570609,STAT_RUNTIME,34992,NaN
177048,2023-01-20 10:58:47.470411,648567720,STAT_FLTTIME,3766,NaN
177071,2023-01-20 10:58:47.473574,648570883,STAT_RUNTIME,35023,NaN
187280,2023-01-20 10:59:18.411151,679568526,STAT_FLTTIME,3797,NaN
187303,2023-01-20 10:59:18.415108,679572482,STAT_RUNTIME,35054,NaN
197120,2023-01-20 10:59:48.350002,709567861,STAT_FLTTIME,3827,NaN
197143,2023-01-20 10:59:48.353010,709570874,STAT_RUNTIME,35084,NaN
207361,2023-01-20 11:00:19.270114,740568062,STAT_FLTTIME,3858,NaN
207384,2023-01-20 11:00:19.273456,740571402,STAT_RUNTIME,35115,NaN
217600,2023-01-20 11:00:50.208959,771567357,STAT_FLTTIME,3889,NaN
217623,2023-01-20 11:00:50.215185,771573582,STAT_RUNTIME,35146,NaN
227763,2023-01-20 11:01:21.150088,802568834,STAT_FLTTIME,3920,NaN
227786,2023-01-20 11:01:21.152800,802571544,STAT_RUNTIME,35177,NaN
237996,2023-01-20 11:01:52.088998,833567349,STAT_FLTTIME,3951,NaN
238021,2023-01-20 11:01:52.093139,833571489,STAT_RUNTIME,35208,NaN
248238,2023-01-20 11:02:23.011457,864569612,STAT_FLTTIME,3982,NaN
248261,2023-01-20 11:02:23.015407,864573564,STAT_RUNTIME,35239,NaN
258427,2023-01-20 11:02:53.949982,895568649,STAT_FLTTIME,4013,NaN
258450,2023-01-20 11:02:53.952850,895571518,STAT_RUNTIME,35270,NaN
268240,2023-01-20 11:03:23.891295,925569659,STAT_FLTTIME,4043,NaN
268263,2023-01-20 11:03:23.895555,925573919,STAT_RUNTIME,35300,NaN
278461,2023-01-20 11:03:54.830545,956568864,STAT_FLTTIME,4074,NaN
278484,2023-01-20 11:03:54.833287,956571607,STAT_RUNTIME,35331,NaN
288594,2023-01-20 11:04:25.770610,987568926,STAT_FLTTIME,4105,NaN
288617,2023-01-20 11:04:25.773326,987571642,STAT_RUNTIME,35362,NaN
298643,2023-01-20 11:04:56.698895,1018567300,STAT_FLTTIME,4136,NaN
298668,2023-01-20 11:04:56.703559,1018571500,STAT_RUNTIME,35393,NaN
300744,2023-01-20 11:05:03.097896,1024976083,MOT_THST_HOVER,0.3700503,NaN
304850,2023-01-20 11:05:26.760026,1049567297,STAT_FLTTIME,4142,NaN
304851,2023-01-20 11:05:26.763417,1049571033,STAT_RUNTIME,35424,NaN
