LineNo,UTC_Approx,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
7880,2023-01-20 10:50:13.839791,133867918,-0.53,2.86,211.73,739.74,39.8043109,32.3787474,-0.2734654,-0.02280323,-0.01131616,0.9615449
7912,2023-01-20 10:50:13.939691,133967901,-0.15,2.13,212.15,739.73,39.8043108,32.378748,-0.2769448,-0.01750628,-0.006425915,0.9607049
7945,2023-01-20 10:50:14.039688,134067919,0.73,1.96,212.55,739.45,39.8043102,32.3787475,-0.2801794,-0.01824616,0.001338827,0.9597733
7977,2023-01-20 10:50:14.139816,134167973,0.94,2.61,213.15,739.64,39.8043102,32.3787478,-0.2851062,-0.02418057,0.001391111,0.9581898
8010,2023-01-20 10:50:14.239788,134267898,1.36,2.98,213.8,739.91,39.8043104,32.3787466,-0.2903391,-0.02835187,0.003865984,0.9564959
8040,2023-01-20 10:50:14.339828,134367930,1.07,3.24,214.3,739.95,39.8043104,32.3787465,-0.2945681,-0.02984272,0.0006463239,0.9551642
8073,2023-01-20 10:50:14.439800,134467898,0.7,3.66,214.63,739.96,39.8043101,32.3787467,-0.297365,-0.03238941,-0.00368972,0.9542072
8106,2023-01-20 10:50:14.539808,134567906,0.4,3.87,214.97,740.07,39.8043101,32.3787468,-0.3001942,-0.03333525,-0.006813441,0.9532711
8142,2023-01-20 10:50:14.639831,134667929,0.25,4.07,215.37,740.03,39.8043092,32.3787475,-0.3036183,-0.03456632,-0.008729895,0.9521265
8172,2023-01-20 10:50:14.739803,134767901,0.36,3.95,215.84,740.25,39.8043089,32.3787479,-0.3074656,-0.03381475,-0.007632867,0.9509276
8206,2023-01-20 10:50:14.839786,134867917,0.46,4.36,216.11,740.03,39.8043098,32.3787467,-0.309593,-0.03746173,-0.007965372,0.9500976
8236,2023-01-20 10:50:14.939689,134967904,0.58,4.72,216.05,739.89,39.8043099,32.3787466,-0.3090143,-0.04077993,-0.00791364,0.9501497
8269,2023-01-20 10:50:15.039676,135067916,0.71,4.67,215.74,740.16,39.8043094,32.3787475,-0.3064181,-0.04073887,-0.006555409,0.9510023
8301,2023-01-20 10:50:15.139801,135167976,0.86,4.61,215.18,740.01,39.8043094,32.3787478,-0.3016817,-0.04065444,-0.004971951,0.9525286
8334,2023-01-20 10:50:15.239779,135267907,0.76,5.08,214.85,740.1,39.8043095,32.3787477,-0.2989556,-0.04435551,-0.00689206,0.9532107
8364,2023-01-20 10:50:15.339816,135367924,0.76,4.91,214.75,740.2,39.8043095,32.3787479,-0.298173,-0.04288817,-0.006437919,0.9535261
8397,2023-01-20 10:50:15.439845,135467942,0.6,4.78,214.69,740.25,39.8043097,32.3787477,-0.2977368,-0.04137874,-0.007426273,0.9537219
8429,2023-01-20 10:50:15.539808,135567908,0.56,4.57,214.57,740.27,39.8043098,32.3787477,-0.2967804,-0.03957178,-0.00711601,0.954099
8465,2023-01-20 10:50:15.639827,135667928,0.65,4.63,214.23,740.17,39.8043093,32.3787483,-0.2938714,-0.04031465,-0.006440386,0.9549727
8495,2023-01-20 10:50:15.739813,135767912,-0.17,4.61,213.72,740.11,39.8043094,32.3787485,-0.289949,-0.03809457,-0.01317088,0.9561929
8529,2023-01-20 10:50:15.839808,135867917,-0.22,4.81,212.84,740.2,39.804309,32.3787489,-0.2825279,-0.03978052,-0.01373498,0.9583355
8559,2023-01-20 10:50:15.939775,135967915,-0.14,4.65,211.19,740.24,39.8043089,32.3787492,-0.2687267,-0.0388139,-0.01213214,0.9623576
8592,2023-01-20 10:50:16.039773,136067920,-0.15,4.68,208.51,740.15,39.8043078,32.3787498,-0.2461365,-0.03925434,-0.01138886,0.9683729
8624,2023-01-20 10:50:16.139813,136167929,0.02,5.02,204.91,740.05,39.8043076,32.3787501,-0.215482,-0.04287186,-0.009281823,0.9755221
8657,2023-01-20 10:50:16.239781,136267900,0.19,5.16,200.86,740.06,39.8043065,32.3787506,-0.1808509,-0.04459333,-0.006466352,0.9824777
8687,2023-01-20 10:50:16.339732,136367905,0.27,5.25,196.65,739.97,39.804306,32.3787509,-0.1446154,-0.04570258,-0.004290749,0.9884226
8720,2023-01-20 10:50:16.439718,136467901,0.12,5.63,192.68,740.12,39.8043073,32.3787507,-0.1103354,-0.04899448,-0.004376072,0.9926764
8752,2023-01-20 10:50:16.539817,136567942,-0.23,6.09,189.11,740.07,39.8043073,32.378751,-0.07944785,-0.05286636,-0.006274099,0.9954164
8788,2023-01-20 10:50:16.639830,136667921,-0.6,6.18,185.77,740.22,39.804307,32.3787504,-0.05060697,-0.05365546,-0.007971193,0.9972444
8818,2023-01-20 10:50:16.739811,136767905,-1.19,5.87,182.7,740.21,39.8043068,32.3787503,-0.02415691,-0.05096568,-0.01160582,0.9983408
8852,2023-01-20 10:50:16.839809,136867913,-1.56,5.64,179.96,740.3,39.8043077,32.3787501,-0.0003552688,-0.04921656,-0.01362875,0.9986951
8882,2023-01-20 10:50:16.939774,136967902,-2.22,5.56,177.25,740.22,39.8043076,32.3787502,0.02297872,-0.0490303,-0.01823337,0.9983665
8915,2023-01-20 10:50:17.039776,137067907,-2.47,5.21,174.4,740.34,39.8043081,32.3787497,0.04773942,-0.04644343,-0.0193588,0.9975917
8947,2023-01-20 10:50:17.139832,137167934,-2.92,5.05,171.7,740.44,39.8043081,32.3787497,0.0710861,-0.04579804,-0.02227565,0.9961691
8980,2023-01-20 10:50:17.239851,137267939,-3.71,5.15,169.42,740.28,39.8043086,32.3787495,0.09054289,-0.04775506,-0.02809143,0.9943502
9010,2023-01-20 10:50:17.339827,137367924,-4.26,5.02,167,740.23,39.8043087,32.3787496,0.1113331,-0.04776831,-0.03197305,0.9921194
9043,2023-01-20 10:50:17.439801,137467898,-4.69,4.54,164.19,740.42,39.8043092,32.3787492,0.1356239,-0.04487476,-0.03509303,0.9891213
9075,2023-01-20 10:50:17.539816,137567903,-4.58,4.52,161.12,740.17,39.8043093,32.3787491,0.1621006,-0.04545569,-0.03293893,0.9851762
9111,2023-01-20 10:50:17.639895,137667976,-4.72,4.16,157.7,740.18,39.8043097,32.3787491,0.1915945,-0.04361485,-0.03336383,0.9799368
9141,2023-01-20 10:50:17.739823,137767904,-4.7,3.66,154.09,739.94,39.8043098,32.3787491,0.2225244,-0.04038171,-0.03285407,0.9735363
9175,2023-01-20 10:50:17.836298,137867929,-4.63,3.32,150.54,739.94,39.8043098,32.3787493,0.2527304,-0.03831875,-0.03171255,0.9662574
9205,2023-01-20 10:50:17.927368,137967905,-4.72,2.88,146.97,740.02,39.8043099,32.3787493,0.2828542,-0.03582972,-0.03234648,0.9579475
9239,2023-01-20 10:50:18.022493,138067940,-4.6,2.94,143.51,739.8,39.8043103,32.3787495,0.3116779,-0.03698373,-0.03009664,0.9489906
9271,2023-01-20 10:50:18.133279,138167928,-4.91,3.09,140.1,740.24,39.8043104,32.3787496,0.3396157,-0.03996027,-0.03110698,0.9392001
9304,2023-01-20 10:50:18.239769,138267899,-4.84,2.66,136.55,740.34,39.8043104,32.3787496,0.3687643,-0.03720333,-0.03063922,0.9282726
9334,2023-01-20 10:50:18.339882,138367971,-4.72,2.53,133.18,740.39,39.8043104,32.3787498,0.3959976,-0.03666681,-0.0290092,0.9170604
9367,2023-01-20 10:50:18.436287,138467896,-4.64,2.88,130.08,740.21,39.8043106,32.3787502,0.4204954,-0.0399332,-0.02611236,0.9060392
9399,2023-01-20 10:50:18.527396,138567903,-4.81,3.2,127.81,740.27,39.8043107,32.3787505,0.4381617,-0.04360995,-0.02543033,0.8974774
9435,2023-01-20 10:50:18.620323,138667927,-4.73,3.45,126.69,740.23,39.8043108,32.3787505,0.4468786,-0.045478,-0.02340175,0.8931313
9465,2023-01-20 10:50:18.720261,138767899,-4.94,3.2,126.39,740.1,39.8043109,32.3787507,0.4491883,-0.04438495,-0.02584966,0.8919594
9499,2023-01-20 10:50:18.820239,138867911,-4.92,2.96,126.72,740.03,39.8043111,32.3787507,0.4467437,-0.0423698,-0.02675708,0.8932575
9531,2023-01-20 10:50:18.920199,138967907,-4.75,2.67,127.16,740.02,39.8043112,32.3787508,0.4434995,-0.03929294,-0.02675748,0.895013
9564,2023-01-20 10:50:19.020226,139067956,-4.43,1.98,126.67,740.07,39.8043111,32.378751,0.447712,-0.03282438,-0.02685507,0.8931715
9596,2023-01-20 10:50:19.120233,139167927,-4.18,1.45,125.21,740.05,39.8043112,32.378751,0.459272,-0.02806224,-0.02656339,0.8874549
9629,2023-01-20 10:50:19.220227,139267898,-4.23,1.53,124.03,740.17,39.8043114,32.3787511,0.4683769,-0.02912146,-0.02636406,0.8826551
9659,2023-01-20 10:50:19.320221,139367918,-4.18,1.55,123.42,740.1,39.8043116,32.3787512,0.4731091,-0.02925129,-0.02573155,0.880142
9692,2023-01-20 10:50:19.420181,139467909,-3.71,1.73,123.17,740.18,39.8043114,32.3787515,0.4750288,-0.02876953,-0.02128864,0.8792421
9724,2023-01-20 10:50:19.520122,139567903,-3.5,1.8,123.11,740.01,39.8043114,32.3787516,0.4755301,-0.02838952,-0.0194446,0.8790262
9760,2023-01-20 10:50:19.620102,139667926,-3.57,1.7,123.22,740,39.8043118,32.3787524,0.4747062,-0.02793496,-0.02036092,0.8794653
9790,2023-01-20 10:50:19.720076,139767902,-4.04,1.88,123.54,739.97,39.804312,32.3787528,0.4720733,-0.0311762,-0.02334603,0.8806984
9824,2023-01-20 10:50:19.820076,139867908,-3.81,2.36,123.97,739.85,39.8043122,32.3787528,0.4687055,-0.03382825,-0.01966993,0.8824873
9854,2023-01-20 10:50:19.920060,139967908,-3.3,2.51,124.18,739.93,39.8043123,32.3787531,0.4671352,-0.03285738,-0.01522115,0.8834441
9887,2023-01-20 10:50:20.020100,140067960,-3.22,2.58,124.37,739.75,39.8043123,32.3787533,0.4657141,-0.03303852,-0.01434568,0.8842019
9919,2023-01-20 10:50:20.120094,140167944,-3.37,2.82,124.63,739.72,39.8043122,32.3787535,0.4635818,-0.03547892,-0.01465973,0.8852222
9952,2023-01-20 10:50:20.220071,140267900,-3.75,2.94,124.89,739.53,39.8043125,32.3787541,0.4614248,-0.03796287,-0.0171515,0.8862007
9985,2023-01-20 10:50:20.320138,140367903,-3.07,3.17,124.75,739.45,39.8043125,32.3787545,0.4625835,-0.03699356,-0.01091915,0.8857363
10018,2023-01-20 10:50:20.420169,140467884,-2.67,3.25,124.61,739.59,39.8043128,32.3787544,0.4638311,-0.03601051,-0.007490647,0.8851597
10050,2023-01-20 10:50:20.520169,140567888,-2.56,3.18,124.46,739.71,39.8043128,32.3787546,0.4650185,-0.03502367,-0.00687674,0.8845811
10086,2023-01-20 10:50:20.620229,140667945,-2.9,2.35,124.31,739.64,39.8043131,32.3787544,0.4662811,-0.02998141,-0.01284254,0.8840352
10116,2023-01-20 10:50:20.720206,140767884,-3.54,1.39,124.39,739.63,39.8043131,32.3787544,0.4658068,-0.0252047,-0.02166298,0.884262
10150,2023-01-20 10:50:20.820220,140867891,-4.06,0.68,124.83,739.68,39.8043126,32.3787545,0.4625172,-0.02174315,-0.02869961,0.8858789
10180,2023-01-20 10:50:20.920086,140967876,-4.91,0.11,125.36,739.67,39.8043124,32.3787544,0.4584395,-0.02057643,-0.03760198,0.8876913
10213,2023-01-20 10:50:21.020035,141067909,-5.47,-0.24,125.83,739.47,39.8043131,32.3787546,0.45486,-0.01984329,-0.0434527,0.8892809
10245,2023-01-20 10:50:21.120082,141167900,-6.15,-0.68,126.09,739.46,39.8043132,32.3787547,0.452876,-0.01902263,-0.05051262,0.8899381
10278,2023-01-20 10:50:21.220144,141267923,-6.77,-1.12,126.27,739.46,39.8043132,32.3787551,0.4515267,-0.01799093,-0.05716543,0.8902427
10308,2023-01-20 10:50:21.320148,141367951,-6.79,-1.09,126.55,739.45,39.8043133,32.3787553,0.44938,-0.01814725,-0.05724886,0.8913197
10341,2023-01-20 10:50:21.420062,141467878,-6.77,-0.78,126.88,739.46,39.8043137,32.3787557,0.4466261,-0.02027631,-0.05591979,0.8927413
10373,2023-01-20 10:50:21.520103,141567883,-6.76,-0.9,126.91,739.44,39.8043138,32.3787561,0.4464834,-0.01931327,-0.05632661,0.8928084
10409,2023-01-20 10:50:21.620137,141667901,-6.54,-1.49,125.71,739.44,39.804314,32.3787572,0.4560619,-0.01448603,-0.05674873,0.8880187
10439,2023-01-20 10:50:21.720065,141767890,-6.27,-2.04,122.44,739.54,39.8043141,32.3787578,0.4814489,-0.01071017,-0.0565459,0.8745826
10473,2023-01-20 10:50:21.820018,141867895,-6.11,-2.37,117.39,739.47,39.8043146,32.3787584,0.5196257,-0.009996965,-0.05633967,0.8524758
10503,2023-01-20 10:50:21.920044,141967934,-5.71,-2.88,111.28,739.68,39.8043148,32.378759,0.5644593,-0.007386511,-0.05529385,0.8235738
10536,2023-01-20 10:50:22.020018,142067909,-5.33,-3.8,104.51,739.61,39.8043156,32.3787604,0.6123194,-0.002209563,-0.05706273,0.7885454
10568,2023-01-20 10:50:22.120069,142167909,-4.93,-4.98,96.83,739.53,39.804316,32.3787613,0.6638143,0.003959159,-0.06096629,0.7453979
10601,2023-01-20 10:50:22.220067,142267874,-3.93,-5.92,89.36,739.51,39.8043164,32.3787621,0.7108859,0.01193725,-0.06086924,0.7005667
10631,2023-01-20 10:50:22.320070,142367912,-2.84,-6.57,82.98,739.54,39.8043167,32.3787629,0.7485365,0.0193788,-0.05933699,0.6601489
10664,2023-01-20 10:50:22.420011,142467872,-1.96,-7.43,78.34,739.59,39.8043169,32.3787644,0.7742143,0.02770135,-0.06109055,0.629359
10696,2023-01-20 10:50:22.520069,142567883,-1.39,-8.74,75.52,739.69,39.8043172,32.3787654,0.7887543,0.03704068,-0.067687,0.6098467
10732,2023-01-20 10:50:22.620173,142667954,-1.03,-10.23,74.17,739.73,39.8043168,32.3787673,0.7949645,0.04661117,-0.07661106,0.5999913
10762,2023-01-20 10:50:22.720088,142767885,-1.15,-11.85,73.92,739.6,39.8043168,32.3787687,0.7953502,0.05413033,-0.08854855,0.5971994
10796,2023-01-20 10:50:22.820078,142867895,-1.55,-12.9,74.52,739.52,39.8043175,32.3787709,0.7916775,0.05728459,-0.09758775,0.600368
10826,2023-01-20 10:50:22.920039,142967888,-2.1,-13.85,75.7,739.46,39.8043178,32.3787726,0.7850699,0.05954019,-0.1064104,0.6072866
10859,2023-01-20 10:50:23.020034,143067898,-2.19,-14.57,77.18,739.61,39.8043182,32.3787754,0.7766593,0.06423869,-0.111003,0.6167269
10892,2023-01-20 10:50:23.120119,143167932,-2.43,-14.71,78.34,739.7,39.8043185,32.3787776,0.7704204,0.06453627,-0.1125363,0.6241979
10925,2023-01-20 10:50:23.220146,143267924,-2.97,-15.17,79.15,739.93,39.8043191,32.3787803,0.7659087,0.06427469,-0.1181442,0.6287246
10955,2023-01-20 10:50:23.320104,143367911,-3.19,-15.95,79.81,739.82,39.8043196,32.3787827,0.7618436,0.06787177,-0.1241412,0.6321208
10988,2023-01-20 10:50:23.420051,143467878,-3.26,-16.63,80.44,740.04,39.804321,32.3787861,0.7578579,0.07185848,-0.1286183,0.6355669
11020,2023-01-20 10:50:23.520074,143567887,-3.11,-17.35,81.03,739.92,39.8043217,32.378789,0.7539043,0.07755991,-0.1320828,0.6388793
11056,2023-01-20 10:50:23.620117,143667921,-2.32,-17.52,81.47,740.05,39.8043219,32.3787931,0.7506926,0.08419246,-0.1284498,0.6425518
11086,2023-01-20 10:50:23.720059,143767877,-1.74,-18.12,81.84,740.27,39.8043225,32.3787965,0.7476436,0.0917926,-0.1288537,0.6449805
11120,2023-01-20 10:50:23.820068,143867900,-1.27,-18.43,82.16,740.39,39.8043227,32.3788011,0.74516,0.0969861,-0.1279272,0.647275
11153,2023-01-20 10:50:23.920072,143967921,-2.03,-17.84,82.32,740.47,39.8043231,32.3788051,0.745414,0.0888359,-0.1283202,0.6480741
11186,2023-01-20 10:50:24.020040,144067890,-3.26,-17.34,82.32,740.51,39.8043245,32.3788104,0.7467477,0.07802801,-0.1319855,0.6471935
11218,2023-01-20 10:50:24.120120,144167908,-4.4,-17.35,82.41,740.57,39.8043253,32.3788151,0.7469884,0.07074082,-0.1384595,0.6464
11251,2023-01-20 10:50:24.220120,144267872,-4.69,-17.22,82.46,740.6,39.8043254,32.3788191,0.7469485,0.06814198,-0.1392066,0.6465648
11281,2023-01-20 10:50:24.320086,144367900,-4.98,-17.05,82.43,740.72,39.8043259,32.3788237,0.7474421,0.06524998,-0.1398189,0.6461604
11314,2023-01-20 10:50:24.420025,144467876,-5.25,-16.97,82.38,740.83,39.8043274,32.3788304,0.7479316,0.06297449,-0.1407889,0.6456091
11347,2023-01-20 10:50:24.520138,144567923,-5.96,-16.91,81.88,741.12,39.8043283,32.3788359,0.7511587,0.05737065,-0.1446639,0.6415151
11384,2023-01-20 10:50:24.620156,144667904,-5.69,-16.74,81.15,741.48,39.804331,32.3788411,0.75518,0.05732143,-0.142435,0.637283
11414,2023-01-20 10:50:24.720052,144767882,-5.76,-16.39,80.76,741.5,39.8043326,32.3788466,0.7576209,0.05435883,-0.1406782,0.6350318
11448,2023-01-20 10:50:24.820025,144867920,-6.25,-16.37,79.68,741.37,39.8043326,32.3788532,0.7638276,0.04963135,-0.1438285,0.62723
11479,2023-01-20 10:50:24.920015,144967909,-6.03,-15.64,78.5,741.28,39.8043336,32.3788591,0.7706015,0.04564025,-0.1382542,0.6204644
11512,2023-01-20 10:50:25.020022,145067910,-5.55,-11.91,77.9,741.33,39.8043358,32.3788655,0.7757113,0.02766166,-0.1109443,0.6206433
11544,2023-01-20 10:50:25.120082,145167941,-5.85,-5.89,77.72,741.22,39.8043374,32.3788716,0.7782157,-0.007491751,-0.07203426,0.623807
11578,2023-01-20 10:50:25.220077,145267914,-5.65,1.16,77.53,741.14,39.8043385,32.3788778,0.7783746,-0.04483744,-0.02299688,0.6257745
11608,2023-01-20 10:50:25.320076,145367919,-5.78,8.87,77.37,741.19,39.8043398,32.3788841,0.7747585,-0.08759438,0.02887597,0.6254939
11641,2023-01-20 10:50:25.420057,145467902,-5.01,14.95,77.11,739.91,39.8043375,32.3788886,0.7710533,-0.1149689,0.07459494,0.6218477
11673,2023-01-20 10:50:25.520123,145567955,-3.24,16.88,77.95,739.6,39.8043375,32.3788941,0.7660278,-0.1140724,0.09643341,0.6252115
11709,2023-01-20 10:50:25.620101,145667925,-4.03,16,79.05,739.77,39.8043402,32.3788987,0.7601842,-0.1154266,0.08512291,0.6336803
11739,2023-01-20 10:50:25.720069,145767905,-6.73,15.91,79.37,740.33,39.8043413,32.3789039,0.7556047,-0.1330551,0.06920783,0.6376269
11772,2023-01-20 10:50:25.820108,145867959,-7.85,17.05,79.23,740.42,39.8043418,32.3789072,0.7535091,-0.1465501,0.07075482,0.636978
11804,2023-01-20 10:50:25.920034,145967909,-6.62,19.04,79.35,740.52,39.8043426,32.3789118,0.7516295,-0.1493422,0.09071025,0.6360201
11837,2023-01-20 10:50:26.020026,146067913,-4.12,19.01,80.19,740.4,39.8043423,32.3789144,0.7501211,-0.1335162,0.1034274,0.6393703
11869,2023-01-20 10:50:26.120081,146167930,-3.25,17.74,81.2,740.45,39.8043428,32.3789181,0.7469882,-0.1216928,0.09880403,0.6460938
11902,2023-01-20 10:50:26.220075,146267901,-4.28,14.64,81.59,740.92,39.8043436,32.3789194,0.7471994,-0.1113084,0.07218245,0.6512244
11932,2023-01-20 10:50:26.320042,146367904,-5.1,12.94,81.53,741.09,39.8043443,32.3789222,0.7485136,-0.1070554,0.05641405,0.6519847
11965,2023-01-20 10:50:26.420018,146467903,-6.32,11.06,80.73,740.76,39.8043447,32.3789235,0.7537554,-0.1041733,0.03779962,0.6477436
11997,2023-01-20 10:50:26.520054,146567909,-6.43,8.83,79.94,740.62,39.8043452,32.3789257,0.7600953,-0.09229439,0.02298342,0.642813
12033,2023-01-20 10:50:26.620093,146667925,-5.62,7.04,79.59,740.23,39.8043439,32.3789252,0.7640116,-0.07687882,0.01582612,0.6404103
12063,2023-01-20 10:50:26.720079,146767916,-5.11,6.02,79.38,740.11,39.8043437,32.3789262,0.7661579,-0.0678146,0.01189171,0.6389537
12096,2023-01-20 10:50:26.820130,146867976,-4.97,4.36,78.93,739.93,39.8043435,32.3789274,0.7696157,-0.05768386,0.001812719,0.6358938
12127,2023-01-20 10:50:26.920041,146967911,-5.85,2.61,78.35,739.91,39.8043435,32.3789285,0.7732434,-0.05398633,-0.01457952,0.6316388
12160,2023-01-20 10:50:27.020128,147068016,-5.87,1.2,77.84,739.8,39.804345,32.3789283,0.7765809,-0.04649879,-0.02405132,0.6278387
12192,2023-01-20 10:50:27.120054,147167932,-5.51,0.65,77.47,740,39.8043456,32.378929,0.7789378,-0.04109153,-0.02563432,0.6252282
12225,2023-01-20 10:50:27.220034,147267902,-5.82,0.97,77.36,740.01,39.804346,32.3789296,0.7793144,-0.04501199,-0.02513571,0.6245087
12255,2023-01-20 10:50:27.320083,147367937,-5.84,1.41,77.48,739.92,39.8043467,32.3789302,0.7784906,-0.04748744,-0.02232508,0.6254589
12288,2023-01-20 10:50:27.418261,147467902,-5.12,1.7,77.78,740,39.8043468,32.3789296,0.7770548,-0.0441484,-0.01646914,0.6276667
12320,2023-01-20 10:50:27.509329,147567945,-3.98,1.85,78.37,740.08,39.8043472,32.3789298,0.7741364,-0.0371239,-0.009425845,0.631859
12356,2023-01-20 10:50:27.600486,147668037,-3.09,1.52,79.3,740.24,39.8043475,32.3789301,0.7693219,-0.02927112,-0.007029763,0.6381516
12386,2023-01-20 10:50:27.700344,147767903,-2.91,1.08,80.06,740.42,39.8043472,32.3789305,0.7652169,-0.02560685,-0.009100049,0.6431987
12419,2023-01-20 10:50:27.800454,147868020,-3.22,0.9,80.26,740.53,39.8043475,32.3789309,0.7640852,-0.02660286,-0.01211525,0.6444527
12451,2023-01-20 10:50:27.900272,147967902,-3.94,1.2,80.03,740.52,39.8043488,32.378931,0.7651159,-0.0331267,-0.01412143,0.6428849
12484,2023-01-20 10:50:28.000439,148068133,-3.95,1.74,79.76,740.69,39.8043493,32.3789314,0.7664456,-0.03619673,-0.01046391,0.6412031
12516,2023-01-20 10:50:28.100256,148167925,-3.44,2.25,79.62,740.93,39.8043512,32.3789297,0.7672617,-0.03571713,-0.004120019,0.6403256
12550,2023-01-20 10:50:28.200463,148268107,-2.17,2.2,79.53,741.1,39.8043521,32.3789296,0.7681218,-0.02691127,0.002665478,0.6397324
12580,2023-01-20 10:50:28.300300,148367919,-1.81,1.91,79.71,741.48,39.8043514,32.3789286,0.7672637,-0.02285385,0.002663775,0.6409189
12613,2023-01-20 10:50:28.400514,148468057,-1.83,1.71,79.99,741.58,39.8043518,32.3789283,0.7657214,-0.02182634,0.00116933,0.6428009
12645,2023-01-20 10:50:28.511306,148567903,-2.19,1.19,80.28,741.66,39.8043528,32.3789296,0.7641268,-0.02134825,-0.004380142,0.6446978
12681,2023-01-20 10:50:28.618284,148667926,-1.98,0.73,80.39,741.74,39.8043526,32.378929,0.7635853,-0.01737518,-0.006251995,0.6454429
12711,2023-01-20 10:50:28.709294,148767937,-1.58,0.71,80.2,742.04,39.8043529,32.3789288,0.7647555,-0.01461163,-0.004153621,0.6441414
12744,2023-01-20 10:50:28.800444,148868059,-1.35,0.99,79.78,742.22,39.8043533,32.3789286,0.7670804,-0.01465285,-0.0009550852,0.6413829
12777,2023-01-20 10:50:28.900180,148967908,-1.53,0.84,79.27,742.4,39.8043522,32.3789275,0.7699253,-0.01498258,-0.002877423,0.6379517
12810,2023-01-20 10:50:29.000436,149068278,-1.42,0.52,78.78,742.63,39.8043521,32.3789271,0.7727259,-0.0125475,-0.004368648,0.6346007
12842,2023-01-20 10:50:29.100150,149167938,-1.54,0.07,78.35,742.86,39.804354,32.3789271,0.7751232,-0.01086116,-0.007977208,0.6316665
12876,2023-01-20 10:50:29.200490,149268224,-2.06,-0.48,78.09,742.94,39.8043544,32.378927,0.7765481,-0.01133829,-0.01463888,0.6297858
12906,2023-01-20 10:50:29.300114,149367913,-1.47,-0.15,78.05,743.06,39.8043516,32.3789259,0.7768011,-0.009146501,-0.009137012,0.6296133
12939,2023-01-20 10:50:29.400422,149468286,-1.01,-0.31,78.56,743.33,39.8043511,32.3789255,0.7739785,-0.005115991,-0.007782826,0.6331434
12971,2023-01-20 10:50:29.500055,149567899,-2.13,-0.87,79.2,743.54,39.8043521,32.3789248,0.7703961,-0.009451907,-0.01773382,0.6372488
13007,2023-01-20 10:50:29.600454,149668279,-2.85,-1.2,79.55,743.75,39.804352,32.3789244,0.7684104,-0.01244506,-0.02403766,0.6393846
13037,2023-01-20 10:50:29.700075,149767909,-3.64,-1.1,79.25,743.96,39.8043528,32.3789243,0.7699462,-0.01831309,-0.02772049,0.6372433
13070,2023-01-20 10:50:29.800433,149868276,-4.05,-0.8,78.66,744.15,39.8043529,32.3789241,0.7731288,-0.02287072,-0.02785886,0.633224
13101,2023-01-20 10:50:29.900077,149967943,-3.79,-0.68,78.16,744.31,39.8043536,32.3789233,0.7759057,-0.02197687,-0.02549209,0.6299505
13134,2023-01-20 10:50:30.000440,150068328,-3.14,-0.34,77.82,744.56,39.8043537,32.3789231,0.7778579,-0.01947023,-0.01959766,0.6278327
