LineNo,UTC_Approx,TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
8340,2023-01-20 10:50:15.239902,135268030,-9.041821,-9.155587,-0.003961023,0.1098048,-0.02087823,0.003973795,0.9372038,0.9735155
8370,2023-01-20 10:50:15.339954,135368062,-9.042192,-9.156281,-0.003482466,0.1106069,-0.01909637,0.003493695,0.9405064,0.9630604
8403,2023-01-20 10:50:15.439972,135468069,-9.04252,-9.153555,-0.003061727,0.1079728,-0.01386857,0.003071599,0.9235417,0.951115
8435,2023-01-20 10:50:15.539931,135568031,-9.042805,-9.146887,-0.00269182,0.1013896,-0.02265093,0.002700499,0.9297791,0.9309143
8471,2023-01-20 10:50:15.639958,135668059,-9.043058,-9.140998,-0.002366605,0.09557285,0.0001418837,0.002374235,0.8993698,0.9110156
8501,2023-01-20 10:50:15.739940,135768039,-9.043282,-9.135918,-0.00208068,0.09055543,-0.002602976,0.002087388,0.9350088,0.9064082
8535,2023-01-20 10:50:15.839949,135868058,-9.043476,-9.134221,-0.0018293,0.08891533,-0.02205901,0.001835198,0.9833886,0.9067264
8565,2023-01-20 10:50:15.939906,135968046,-9.043647,-9.136273,-0.00160829,0.09101745,-0.01379815,0.001613476,1.009037,0.9351322
8598,2023-01-20 10:50:16.039917,136068064,-9.043797,-9.144854,-0.001413982,0.09964314,-0.02767794,0.001418541,1.074084,0.9639637
8630,2023-01-20 10:50:16.139959,136168075,-9.043928,-9.160515,-0.00124315,0.1153438,-0.02865445,0.001247158,1.136347,1.020754
8663,2023-01-20 10:50:16.239904,136268023,-9.044049,-9.181957,-0.001092957,0.1368154,-0.01890832,0.001096481,1.193275,1.064903
8693,2023-01-20 10:50:16.339862,136368035,-9.044147,-9.211544,-0.0009609095,0.1664366,-0.01269649,0.0009640076,1.286623,1.146107
8726,2023-01-20 10:50:16.439842,136468025,-9.044242,-9.231666,-0.0008448155,0.1865795,0.02111765,0.0008475393,1.241911,1.201063
8758,2023-01-20 10:50:16.539948,136568073,-9.044315,-9.243463,-0.0007427474,0.1984046,0.01028678,0.0007451422,1.190321,1.198236
8794,2023-01-20 10:50:16.639957,136668048,-9.044388,-9.254138,-0.000653011,0.2090967,0.05125765,0.0006551164,1.166877,1.17397
8824,2023-01-20 10:50:16.739938,136768032,-9.044449,-9.265642,-0.0005741164,0.2206185,0.07942753,0.0005759675,1.16226,1.17221
8858,2023-01-20 10:50:16.839942,136868046,-9.044498,-9.272622,-0.0005047537,0.227619,0.08235683,0.0005063811,1.160155,1.157855
8888,2023-01-20 10:50:16.939901,136968029,-9.044547,-9.276142,-0.0004437711,0.2311511,0.07020436,0.0004452019,1.191147,1.143587
8921,2023-01-20 10:50:17.039907,137068037,-9.044596,-9.275725,-0.0003901563,0.230739,0.1084408,0.0003914142,1.140701,1.123882
8953,2023-01-20 10:50:17.139963,137168065,-9.044632,-9.272862,-0.000343019,0.2278876,0.1106953,0.0003441249,1.154752,1.107228
8986,2023-01-20 10:50:17.239989,137268077,-9.044656,-9.266864,-0.0003015767,0.2219061,0.1248883,0.000302549,1.154646,1.099096
9016,2023-01-20 10:50:17.339980,137368077,-9.044681,-9.25845,-0.0002651413,0.2135038,0.08372221,0.0002659961,1.180722,1.092138
9049,2023-01-20 10:50:17.439931,137468029,-9.044705,-9.247971,-0.0002331078,0.2030323,0.08100717,0.0002338594,1.181032,1.092267
9081,2023-01-20 10:50:17.539939,137568026,-9.044729,-9.234711,-0.0002049445,0.1897761,0.1202521,0.0002056052,1.096767,1.076648
9117,2023-01-20 10:50:17.640018,137668099,-9.044754,-9.222029,-0.0001801838,0.1770946,0.08480026,0.0001807647,1.115785,1.065924
9147,2023-01-20 10:50:17.739954,137768035,-9.044778,-9.209327,-0.0001584146,0.1643905,0.1062767,0.0001589254,1.097067,1.050109
9181,2023-01-20 10:50:17.836411,137868054,-9.044803,-9.198016,-0.0001392755,0.1530742,0.1016096,0.0001397246,1.100618,1.054157
9211,2023-01-20 10:50:17.927484,137968032,-9.044827,-9.189263,-0.0001224487,0.1443136,0.06252561,0.0001228435,1.224369,1.097812
9245,2023-01-20 10:50:18.022654,138068085,-9.044827,-9.180511,-0.0001076549,0.1355765,0.05441922,0.000108002,1.269593,1.156235
9277,2023-01-20 10:50:18.133414,138168050,-9.044827,-9.16824,-9.464843E-05,0.1233178,0.04154731,9.49536E-05,1.200458,1.17633
9310,2023-01-20 10:50:18.239901,138268031,-9.044827,-9.156311,-8.321337E-05,0.1114005,0.0404409,8.348167E-05,1.123202,1.15901
9340,2023-01-20 10:50:18.340011,138368100,-9.044827,-9.143428,-7.315983E-05,0.0985273,0.06337763,7.339571E-05,1.108802,1.129778
9373,2023-01-20 10:50:18.436399,138468019,-9.044827,-9.132404,-6.432091E-05,0.08751258,0.0500824,6.452829E-05,1.085927,1.144951
9405,2023-01-20 10:50:18.527508,138568025,-9.044827,-9.121904,-5.654986E-05,0.07702047,0.03843604,5.673219E-05,1.054357,1.145728
9441,2023-01-20 10:50:18.620449,138668053,-9.044827,-9.111444,-4.97177E-05,0.06656649,0.04710482,4.9878E-05,1.01257,1.127423
9471,2023-01-20 10:50:18.720403,138768041,-9.044827,-9.098853,-4.371097E-05,0.05398278,0.05915733,4.385191E-05,0.9367161,1.080972
9505,2023-01-20 10:50:18.820364,138868036,-9.044827,-9.0858,-3.842998E-05,0.04093447,0.08518353,3.855389E-05,0.8781875,1.026007
9537,2023-01-20 10:50:18.920326,138968034,-9.044827,-9.0698,-3.3787E-05,0.02493997,0.08371806,3.389594E-05,0.8301967,0.9295136
9570,2023-01-20 10:50:19.020355,139068085,-9.044827,-9.054318,-2.970498E-05,0.009461261,0.08060517,2.980075E-05,0.7970598,0.844757
9602,2023-01-20 10:50:19.120356,139168050,-9.044827,-9.037775,-2.611613E-05,-0.007078118,0.1077295,2.620033E-05,0.7363886,0.8074751
9635,2023-01-20 10:50:19.220353,139268024,-9.044827,-9.021432,-2.296087E-05,-0.02341834,0.06829447,2.30349E-05,0.7764484,0.792792
9665,2023-01-20 10:50:19.320350,139368047,-9.044827,-9.002584,-2.018682E-05,-0.04226322,0.08448675,2.02519E-05,0.7197221,0.7671131
9698,2023-01-20 10:50:19.420303,139468031,-9.044827,-8.987705,-1.774791E-05,-0.05713994,0.08332321,1.780514E-05,0.7140667,0.7444273
9730,2023-01-20 10:50:19.520263,139568044,-9.044827,-8.977129,-1.560368E-05,-0.06771397,0.06628147,1.565399E-05,0.7263725,0.743029
9766,2023-01-20 10:50:19.620233,139668057,-9.044827,-8.967013,-1.37185E-05,-0.07782744,0.05036208,1.376273E-05,0.7654945,0.755801
9796,2023-01-20 10:50:19.720198,139768024,-9.044827,-8.953118,-1.206107E-05,-0.09172104,0.008927852,1.209996E-05,0.7330595,0.7365415
9830,2023-01-20 10:50:19.820203,139868034,-9.044827,-8.942492,-1.06039E-05,-0.1023452,0.04277703,1.063809E-05,0.6840335,0.7281234
9860,2023-01-20 10:50:19.920191,139968039,-9.044827,-8.933146,-9.322771E-06,-0.1116902,0.001932785,9.352829E-06,0.6933832,0.7096841
9893,2023-01-20 10:50:20.020236,140068096,-9.044827,-8.92706,-8.19643E-06,-0.1177755,0.01605118,8.222857E-06,0.656321,0.6867982
9925,2023-01-20 10:50:20.120216,140168066,-9.044827,-8.924118,-7.206167E-06,-0.1207164,-0.0005353466,7.229401E-06,0.6432154,0.6654146
9958,2023-01-20 10:50:20.220198,140268027,-9.044827,-8.920787,-6.335545E-06,-0.1240469,-0.00166508,6.355972E-06,0.6084213,0.6366715
9991,2023-01-20 10:50:20.320263,140368028,-8.884651,-8.916008,2.305694E-06,0.03135912,0.02782544,0.000204195,0.5415872,0.6090386
10024,2023-01-20 10:50:20.420292,140468007,-8.884645,-8.910961,0.0002316286,0.02654816,0.01458744,0.006147928,0.5630526,0.5798061
10056,2023-01-20 10:50:20.520295,140568014,-8.884568,-8.90466,0.00160723,0.02169878,0.02907274,0.02359158,0.6275274,0.5901467
10092,2023-01-20 10:50:20.620364,140668079,-8.884273,-8.900151,0.004956958,0.02083586,-0.01833246,0.04686235,0.7207195,0.6334081
10122,2023-01-20 10:50:20.720334,140768011,-8.883584,-8.895626,0.01032587,0.02236749,0.009497325,0.06970269,0.718788,0.6793622
10156,2023-01-20 10:50:20.820349,140868020,-8.882362,-8.89632,0.01750197,0.03145949,-0.02538343,0.09174433,0.8520688,0.7268586
10186,2023-01-20 10:50:20.920209,140967999,-8.880495,-8.905151,0.02629443,0.0509508,-0.007211039,0.1130359,0.9464852,0.8051567
10219,2023-01-20 10:50:21.020157,141068031,-8.877891,-8.909264,0.0365641,0.06793739,-0.03734595,0.1336777,0.9861263,0.871084
10251,2023-01-20 10:50:21.120208,141168026,-8.874444,-8.903796,0.04828252,0.07763494,0.002171297,0.1538856,0.9158816,0.8883387
10284,2023-01-20 10:50:21.220278,141268057,-8.870027,-8.896576,0.06150212,0.08805119,-0.01066305,0.1738857,0.9213881,0.8865747
10314,2023-01-20 10:50:21.320282,141368085,-8.864492,-8.883805,0.07630146,0.09561481,0.04838989,0.193843,0.8568122,0.8725769
10347,2023-01-20 10:50:21.420188,141468004,-8.857669,-8.868834,0.09278069,0.1039458,0.0530405,0.2138854,0.8414196,0.8437793
10379,2023-01-20 10:50:21.520229,141568009,-8.84938,-8.847848,0.111026,0.1094946,0.09635818,0.2340825,0.7930499,0.7826643
10415,2023-01-20 10:50:21.620260,141668024,-8.839442,-8.82769,0.1310999,0.1193482,0.126508,0.2544584,0.8228744,0.7016807
10445,2023-01-20 10:50:21.720193,141768018,-8.82768,-8.807693,0.1530404,0.1330545,0.1588308,0.2750075,0.8500531,0.6638971
10479,2023-01-20 10:50:21.820147,141868024,-8.813909,-8.786545,0.1768825,0.1495186,0.153751,0.2957232,0.8948267,0.6601159
10509,2023-01-20 10:50:21.920171,141968061,-8.797943,-8.761298,0.2026598,0.1660143,0.2081397,0.3165989,0.8629448,0.6636102
10542,2023-01-20 10:50:22.020141,142068032,-8.779591,-8.729693,0.2304039,0.1805064,0.2011593,0.3376283,0.8969936,0.6642122
10574,2023-01-20 10:50:22.120195,142168035,-8.758655,-8.681981,0.2601452,0.1834716,0.2224409,0.3588054,0.7841206,0.6622985
10607,2023-01-20 10:50:22.220190,142267997,-8.734934,-8.635653,0.2919129,0.1926325,0.2753725,0.3801245,0.7851487,0.7439696
10637,2023-01-20 10:50:22.320207,142368049,-8.708229,-8.58624,0.3257279,0.2037382,0.2808096,0.4015758,0.8237714,0.879477
10670,2023-01-20 10:50:22.420138,142467999,-8.678374,-8.539496,0.3615675,0.2226894,0.3088366,0.423126,0.9361733,1.066285
10702,2023-01-20 10:50:22.520195,142568009,-8.64523,-8.490307,0.3993846,0.2444616,0.2972568,0.4447345,1.0137,1.247581
10738,2023-01-20 10:50:22.620296,142668077,-8.608662,-8.451548,0.4391335,0.2820198,0.3028527,0.4663687,1.10711,1.399461
10768,2023-01-20 10:50:22.720215,142768012,-8.56853,-8.428557,0.4807824,0.3408092,0.3051358,0.4880092,1.274857,1.548389
10802,2023-01-20 10:50:22.820207,142868024,-8.524684,-8.400847,0.5243175,0.4004808,0.3337958,0.5096486,1.347459,1.64558
10832,2023-01-20 10:50:22.920162,142968011,-8.476956,-8.36637,0.5697403,0.4591537,0.4002898,0.5312874,1.332372,1.661908
10865,2023-01-20 10:50:23.020174,143068038,-8.425165,-8.327005,0.6170675,0.5189077,0.4464501,0.5529335,1.352735,1.634496
10898,2023-01-20 10:50:23.120268,143168081,-8.36912,-8.283233,0.666319,0.5804316,0.5054067,0.5745944,1.374131,1.625768
10931,2023-01-20 10:50:23.220277,143268055,-8.308622,-8.231737,0.7175154,0.64063,0.5676369,0.5960733,1.40054,1.628209
10961,2023-01-20 10:50:23.320236,143368043,-8.243483,-8.170633,0.7705177,0.6976686,0.6366814,0.613192,1.375846,1.622692
10994,2023-01-20 10:50:23.420177,143468004,-8.173548,-8.099874,0.824706,0.7510317,0.691994,0.6211924,1.33379,1.587059
11026,2023-01-20 10:50:23.520197,143568010,-8.098718,-8.010779,0.8793387,0.7914004,0.7630789,0.6222989,1.176916,1.47826
11062,2023-01-20 10:50:23.620247,143668051,-8.018918,-7.922059,0.9340606,0.8372021,0.8278447,0.6203863,1.188596,1.385906
11092,2023-01-20 10:50:23.720186,143768004,-7.934092,-7.838864,0.9884396,0.8932112,0.8717496,0.6105219,1.344066,1.380144
11126,2023-01-20 10:50:23.820196,143868028,-7.844243,-7.758604,1.041694,0.9560556,0.8798595,0.5917872,1.556909,1.457226
11159,2023-01-20 10:50:23.920218,143968067,-7.749434,-7.691628,1.093272,1.035466,0.9044659,0.5698141,1.828331,1.633021
11192,2023-01-20 10:50:24.020181,144068031,-7.649766,-7.616979,1.14307,1.110283,0.9083373,0.547717,1.880963,1.801734
11224,2023-01-20 10:50:24.120246,144168034,-7.545349,-7.528323,1.191075,1.174049,0.9283486,0.5255367,1.809223,1.849009
11257,2023-01-20 10:50:24.220251,144268003,-7.436285,-7.440885,1.237275,1.241874,0.9934222,0.5032681,1.806077,1.847966
11287,2023-01-20 10:50:24.320211,144368025,-7.322704,-7.364773,1.281647,1.323717,1.042169,0.4809106,1.934892,1.918457
11320,2023-01-20 10:50:24.420151,144468002,-7.204763,-7.275885,1.324158,1.39528,1.083913,0.4584692,1.950604,1.982684
11353,2023-01-20 10:50:24.520273,144568058,-7.082613,-7.172759,1.364783,1.454929,1.169059,0.4359455,1.800616,1.969788
11390,2023-01-20 10:50:24.620277,144668026,-6.956402,-7.052311,1.403499,1.499408,1.218097,0.4133398,1.922568,2.012536
11420,2023-01-20 10:50:24.720178,144768008,-6.826312,-6.898471,1.440274,1.512434,1.247072,0.3906576,1.589639,1.968963
11454,2023-01-20 10:50:24.820177,144868072,-6.762436,-6.747624,1.380406,1.365595,1.336083,-0.1049574,1.653188,1.947446
11485,2023-01-20 10:50:24.920138,144968032,-6.621397,-6.602252,1.425449,1.406303,1.378706,-0.2410884,1.39334,1.842579
11518,2023-01-20 10:50:25.020150,145068038,-6.479422,-6.449394,1.406489,1.376461,1.401215,-0.3803571,0.8738417,1.527368
11550,2023-01-20 10:50:25.120208,145168067,-6.341471,-6.282788,1.348901,1.290217,1.420379,-0.5201271,0.317064,1.007259
11584,2023-01-20 10:50:25.220199,145268036,-6.210649,-6.122974,1.266133,1.178458,1.402364,-0.659591,0.03840416,0.52815
11614,2023-01-20 10:50:25.320201,145368044,-6.088935,-5.966679,1.17005,1.047794,1.345799,-0.6854746,-0.1803374,0.1689859
11647,2023-01-20 10:50:25.420192,145468037,-5.976906,-5.841076,1.072978,0.9371483,1.290432,-0.6865683,-0.1699211,-0.1075852
11679,2023-01-20 10:50:25.520264,145568096,-5.874548,-5.775382,0.9768159,0.8776496,1.182485,-0.6871706,0.2308891,-0.04592715
11715,2023-01-20 10:50:25.620238,145668062,-5.781722,-5.704538,0.8824099,0.8052254,1.086074,-0.6874862,0.2360654,0.1034722
11745,2023-01-20 10:50:25.720196,145768032,-5.698225,-5.627642,0.7901925,0.7196091,0.9964269,-0.6876548,0.1707764,0.1622611
11778,2023-01-20 10:50:25.820234,145868085,-5.62383,-5.552099,0.7003419,0.6286104,0.9183565,-0.6877496,0.06085793,0.13415
11810,2023-01-20 10:50:25.920156,145968031,-5.558208,-5.481774,0.6159306,0.5394963,0.8365819,-0.6179165,0.07787491,0.1090777
11843,2023-01-20 10:50:26.020156,146068042,-5.500504,-5.419463,0.5415707,0.4605294,0.7414118,-0.5433168,0.3032818,0.1969763
11875,2023-01-20 10:50:26.120207,146168056,-5.449769,-5.373857,0.4761669,0.4002544,0.6298481,-0.4777022,0.5673773,0.3880777
11908,2023-01-20 10:50:26.220197,146268023,-5.405162,-5.332077,0.4186517,0.345567,0.5130658,-0.4200015,0.7105103,0.5511482
11938,2023-01-20 10:50:26.320170,146368032,-5.365943,-5.292191,0.3680786,0.2943262,0.4127646,-0.3692653,0.8190076,0.6862093
11971,2023-01-20 10:50:26.420145,146468030,-5.331461,-5.256401,0.3236121,0.2485522,0.3455272,-0.3246554,0.7794264,0.7266824
12003,2023-01-20 10:50:26.520191,146568046,-5.301146,-5.221159,0.2845162,0.204529,0.3194939,-0.2854335,0.7479942,0.7133279
12039,2023-01-20 10:50:26.620230,146668062,-5.274492,-5.196423,0.2501428,0.1720734,0.2823506,-0.2509494,0.769727,0.7093222
12069,2023-01-20 10:50:26.720205,146768042,-5.25106,-5.189986,0.2199223,0.1588475,0.2319389,-0.2206314,0.9270398,0.7652485
12102,2023-01-20 10:50:26.820271,146868117,-5.230458,-5.184933,0.1933521,0.1478272,0.2022174,-0.1939755,0.9181532,0.8086974
12133,2023-01-20 10:50:26.920162,146968033,-5.212346,-5.18431,0.1699919,0.141956,0.1915753,-0.17054,0.8683101,0.8148081
12166,2023-01-20 10:50:27.020253,147068141,-5.196423,-5.174232,0.1494541,0.1272641,0.2071397,-0.149936,0.7580355,0.7738815
12198,2023-01-20 10:50:27.120180,147168059,-5.182423,-5.150518,0.1313976,0.09949266,0.2150389,-0.1318212,0.6068006,0.6675716
12231,2023-01-20 10:50:27.220161,147268029,-5.170114,-5.121197,0.1155226,0.06660597,0.2246324,-0.1158951,0.5048381,0.5654407
12261,2023-01-20 10:50:27.320228,147368081,-5.159292,-5.081119,0.1015656,0.02339295,0.2441883,-0.101893,0.3226873,0.443229
12294,2023-01-20 10:50:27.418390,147468044,-5.149777,-5.042904,0.08929477,-0.0175781,0.2671977,-0.08958267,0.2484812,0.3408927
12326,2023-01-20 10:50:27.509440,147568067,-5.141411,-5.004326,0.07850648,-0.05857817,0.2538015,-0.0787596,0.2608609,0.278845
12362,2023-01-20 10:50:27.600661,147668212,-5.134059,-4.971111,0.06902161,-0.09392639,0.2312697,-0.06924415,0.310499,0.2752619
12392,2023-01-20 10:50:27.700470,147768029,-5.127593,-4.944867,0.06068265,-0.1220429,0.1891524,-0.0608783,0.3482521,0.3037502
12425,2023-01-20 10:50:27.800582,147868148,-5.121907,-4.923009,0.05335118,-0.1455468,0.1545034,-0.05352319,0.3391674,0.3184037
12457,2023-01-20 10:50:27.900398,147968028,-5.11691,-4.890508,0.04690546,-0.1794962,0.1577873,-0.04705669,0.1507153,0.2662399
12490,2023-01-20 10:50:28.000631,148068325,-5.112515,-4.86349,0.04123853,-0.2077871,0.131954,-0.04137149,0.1078614,0.1805178
12522,2023-01-20 10:50:28.100378,148168047,-5.108651,-4.808885,0.03625624,-0.26351,0.1346727,-0.03637314,-0.1058355,0.06686474
12556,2023-01-20 10:50:28.200638,148268282,-5.105254,-4.768301,0.03187589,-0.3050781,0.07040951,-0.03197867,0.02119844,0.003500012
12586,2023-01-20 10:50:28.300451,148368070,-5.102269,-4.728095,0.02802475,-0.3461488,0.03618634,-0.02811511,0.03266204,0.006791078
12619,2023-01-20 10:50:28.400708,148468232,-5.099644,-4.702742,0.0246389,-0.3722633,-0.0147037,-0.02471835,0.1275705,0.03956742
12651,2023-01-20 10:50:28.511442,148568026,-5.097336,-4.660954,0.02166213,-0.4147197,-0.05380583,-0.02173197,-0.04052388,0.03142313
12687,2023-01-20 10:50:28.618398,148668052,-5.095305,-4.630451,0.01904499,-0.44581,-0.07414294,-0.0191064,-0.04554461,0.001771406
12717,2023-01-20 10:50:28.709409,148768063,-5.093521,-4.600806,0.01674404,-0.4759714,-0.1204026,-0.01679803,-0.08479098,-0.04082232
12750,2023-01-20 10:50:28.800622,148868237,-5.091952,-4.586054,0.01472109,-0.4911774,-0.1470999,-0.01476855,-0.004044303,-0.05210535
12783,2023-01-20 10:50:28.900306,148968034,-5.090573,-4.579925,0.01294254,-0.4977063,-0.1814663,-0.01298427,0.03624139,-0.03074804
12816,2023-01-20 10:50:29.000564,149068406,-5.089361,-4.584045,0.01137887,-0.4939367,-0.2076194,-0.01141556,0.1373954,0.02044515
12848,2023-01-20 10:50:29.100287,149168075,-5.088295,-4.568104,0.01000412,-0.5101866,-0.2275967,-0.01003637,0.04182367,0.03878804
12882,2023-01-20 10:50:29.200612,149268346,-5.087358,-4.565567,0.008795457,-0.5129953,-0.2606439,-0.008823816,0.01741842,0.01538035
12912,2023-01-20 10:50:29.300258,149368057,-5.086534,-4.579152,0.007732819,-0.4996494,-0.259459,-0.007757752,0.1283619,0.03821494
12945,2023-01-20 10:50:29.400548,149468412,-5.085809,-4.598865,0.006798567,-0.4801451,-0.3000759,-0.006820487,0.1951842,0.09571002
12977,2023-01-20 10:50:29.500176,149568021,-5.085172,-4.61422,0.00597719,-0.4649753,-0.2826648,-0.005996461,0.2035399,0.1407984
13013,2023-01-20 10:50:29.600576,149668401,-5.084612,-4.634669,0.005255045,-0.4446885,-0.2957906,-0.005271988,0.1932257,0.1756624
13043,2023-01-20 10:50:29.700198,149768032,-5.08412,-4.63893,0.004620149,-0.4405706,-0.2854499,-0.004635045,0.003500827,0.1233182
13076,2023-01-20 10:50:29.800555,149868398,-5.083688,-4.647778,0.004061959,-0.431848,-0.2514727,-0.004075055,-0.09963164,0.01710921
13107,2023-01-20 10:50:29.900203,149968069,-5.083307,-4.637141,0.003571207,-0.4425952,-0.1743758,-0.003582721,-0.3731922,-0.1201057
13140,2023-01-20 10:50:30.000573,150068461,-5.082973,-4.633235,0.003139746,-0.4465981,-0.1390962,-0.003149869,-0.4359477,-0.2519701
13172,2023-01-20 10:50:30.100212,150168066,-5.082678,-4.630841,0.002760413,-0.4490761,-0.1266761,-0.002769313,-0.4067452,-0.3228436
13205,2023-01-20 10:50:30.200551,150268371,-5.082419,-4.634558,0.00242691,-0.4454347,-0.1749061,-0.002434735,-0.2786446,-0.3285134
13235,2023-01-20 10:50:30.300248,150368067,-5.082191,-4.65341,0.002133699,-0.4266477,-0.1781726,-0.002140579,-0.1197266,-0.2689572
13268,2023-01-20 10:50:30.400563,150468381,-5.081992,-4.674696,0.001875914,-0.4054202,-0.1936239,-0.001881962,-0.04395717,-0.1765159
13300,2023-01-20 10:50:30.500211,150568035,-5.081816,-4.682758,0.001649273,-0.3974086,-0.1991987,-0.00165459,-0.1233382,-0.1362795
13336,2023-01-20 10:50:30.600578,150668407,-5.081662,-4.69556,0.001450014,-0.3846526,-0.2025147,-0.001454689,-0.1199566,-0.1309738
13367,2023-01-20 10:50:30.700188,150768019,-5.081525,-4.675331,0.001274827,-0.4049193,-0.1857392,-0.001278938,-0.3536211,-0.1970083
13400,2023-01-20 10:50:30.800548,150868381,-5.081407,-4.666602,0.001120806,-0.4136842,-0.2036301,-0.00112442,-0.3350054,-0.2726496
13431,2023-01-20 10:50:30.900169,150968036,-5.081302,-4.658199,0.0009853943,-0.4221176,-0.2088958,-0.0009885714,-0.2898278,-0.2957796
13464,2023-01-20 10:50:31.000567,151068467,-5.08121,-4.660523,0.0008663423,-0.41982,-0.2134591,-0.0008691356,-0.21596,-0.2693336
13496,2023-01-20 10:50:31.100288,151168100,-5.081128,-4.673735,0.0007616742,-0.4066315,-0.228308,-0.00076413,-0.1025975,-0.2050179
13529,2023-01-20 10:50:31.200604,151268328,-5.081055,-4.694001,0.0006696514,-0.3863845,-0.2780854,-0.0006718106,0.03225848,-0.1116741
13559,2023-01-20 10:50:31.300284,151368058,-5.080994,-4.725606,0.0005887464,-0.3547991,-0.322928,-0.0005906447,0.2364224,0.007713555
13592,2023-01-20 10:50:31.400550,151468374,-5.080939,-4.760309,0.0005176161,-0.3201123,-0.305865,-0.000519285,0.3035201,0.1409229
13624,2023-01-20 10:50:31.500207,151568051,-5.08089,-4.813176,0.0004550795,-0.2672589,-0.3490288,-0.0004565468,0.5612082,0.307309
13659,2023-01-20 10:50:31.600575,151668438,-5.080848,-4.86434,0.0004000984,-0.2161075,-0.3765053,-0.0004013884,0.6782383,0.4628277
13690,2023-01-20 10:50:31.700169,151768019,-5.080811,-4.900424,0.00035176,-0.1800355,-0.3738269,-0.0003528941,0.6578808,0.5502027
13723,2023-01-20 10:50:31.800550,151868387,-5.080774,-4.936425,0.0003092616,-0.1440401,-0.3597915,-0.0003102587,0.633405,0.5937343
13755,2023-01-20 10:50:31.900215,151968075,-5.080749,-4.961145,0.0002718976,-0.119332,-0.3222126,-0.0002727743,0.6101621,0.6074516
