LineNo,UTC_Approx,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
99961,2023-01-20 10:54:54.059788,414667638,5.213552,-3.472979,0.04893285,-1.786789,-10.93706,-0.0961083,1.499415,2.116234,0.006797762,20.65863,6.743336,0.3405154
99993,2023-01-20 10:54:54.159883,414767660,4.078462,2.101316,0.01373694,-2.419113,-10.7338,-0.1237137,-0.01841526,3.77688,-0.001646644,17.17054,-25.63105,0.3430601
100026,2023-01-20 10:54:54.259916,414867662,7.14013,-2.831307,0.06398278,-1.32299,-0.4970232,-0.2007346,-2.259176,4.586857,-0.00925893,25.71936,-30.11065,0.3566542
100057,2023-01-20 10:54:54.359900,414967644,3.361979,5.9908,0.009709419,1.454972,1.474431,-0.1755645,-4.164153,5.126161,-0.01784196,23.51759,41.19711,0.357526
100090,2023-01-20 10:54:54.459891,415067633,-3.141091,6.791651,-0.02636546,-0.1294942,-6.662366,-0.1034698,-5.372426,2.874436,-0.02125553,3.399856,15.94944,0.3398552
100120,2023-01-20 10:54:54.559960,415167699,-6.344359,2.735926,-0.0297499,-4.19797,-5.633882,-0.1518041,-5.549586,-1.107162,-0.02012294,2.183682,-38.19618,0.3483672
100156,2023-01-20 10:54:54.659885,415267657,-6.31362,-1.410659,-0.03695622,-0.7425956,-1.394492,-0.1796464,-4.46538,-4.32862,-0.01055496,-18.13396,54.63591,0.3293622
100187,2023-01-20 10:54:54.759837,415367665,-6.924619,-4.158276,0.009338537,-0.1390102,-8.494658,-0.1220461,-2.325488,-6.248626,0.0004953817,-32.12059,4.980087,0.3233372
100220,2023-01-20 10:54:54.859790,415467640,-4.580605,0.9474891,-0.04120655,2.559488,-6.839916,-0.1489176,-0.1504783,-5.031891,0.01005888,-26.33792,-70.32833,0.3296167
100254,2023-01-20 10:54:54.959783,415567632,-2.590482,-4.268003,0.001491496,2.523696,7.811553,-0.2483644,1.807993,-3.354148,0.01591268,-4.234746,-45.07332,0.3522664
100287,2023-01-20 10:54:55.054337,415667622,-1.656566,2.491995,-0.00850332,3.40398,12.96864,-0.2507092,2.599156,1.151106,0.01534549,3.637581,18.36376,0.3530199
100319,2023-01-20 10:54:55.145303,415767687,-1.886501,3.954002,-0.020422,2.528189,14.69413,-0.2564625,2.164594,1.812182,0.008795178,-3.965693,45.15972,0.3405872
100352,2023-01-20 10:54:55.239794,415867658,-0.5107158,-1.792601,-0.002851146,-0.9006261,14.46757,-0.2630185,1.712306,-0.5260402,0.00808265,-32.31661,73.58694,0.3110931
100383,2023-01-20 10:54:55.339767,415967653,0.5520585,-1.233579,-0.01439745,-3.840839,-9.267486,-0.1419923,2.1473,-1.232034,0.01132446,-39.60468,-16.94174,0.3096322
100417,2023-01-20 10:54:55.444289,416067725,1.135466,-2.205095,0.01458649,-3.982237,-4.655325,-0.1898648,1.886323,2.105569,0.009014142,-29.28879,-12.68415,0.3184462
100447,2023-01-20 10:54:55.555400,416167640,0.6733816,2.977683,-0.02623054,-3.192842,-8.285484,-0.1779759,2.070223,-0.1873208,0.009159314,-17.94884,-27.39391,0.32384
100483,2023-01-20 10:54:55.659915,416267656,0.9335747,2.748622,-0.0128878,-0.2752831,1.292766,-0.1897176,2.077508,-1.089796,0.009161863,-6.126301,-5.632305,0.3317054
100514,2023-01-20 10:54:55.759912,416367645,0.7473686,-2.482295,0.007580632,-1.357199,4.831738,-0.2297679,2.199136,1.556497,0.01020728,-4.333307,11.86447,0.3272846
100547,2023-01-20 10:54:55.854487,416467716,-0.07261109,-2.838259,0.04165234,-4.698373,0.1527123,-0.2060193,2.405293,0.05911987,0.01096605,1.64871,-10.38494,0.3322349
100581,2023-01-20 10:54:55.945249,416567640,0.898341,-6.495268,0.04206762,-1.461175,-5.326366,-0.1415648,2.474237,-0.7461258,0.01230054,5.391009,32.5923,0.3346102
100614,2023-01-20 10:54:56.039703,416667625,2.300424,2.520002,-0.006023551,-1.189224,-11.65626,-0.08514823,2.476181,-0.9114383,0.01192986,-2.767235,-2.296257,0.3217044
100646,2023-01-20 10:54:56.139700,416767633,1.034545,0.739907,0.005126617,2.788814,1.022696,-0.2122909,2.046805,2.725115,0.007943757,-0.1443364,-8.685017,0.32711
100679,2023-01-20 10:54:56.244159,416867640,1.332859,6.116716,-0.02000074,1.240896,9.75846,-0.2579988,0.9041962,3.099067,0.003084319,3.771168,-17.32092,0.3292029
100710,2023-01-20 10:54:56.355365,416967617,-4.688827,6.766874,-0.06331927,-0.03603581,2.886511,-0.2146646,0.2119472,1.079661,-0.0009398218,5.351372,19.07825,0.3299915
100743,2023-01-20 10:54:56.454463,417067706,-4.671911,-3.34959,0.009402396,-1.517524,-14.73166,-0.06757923,-0.2152101,0.3846171,-0.0005745739,13.91049,-19.90957,0.3367164
100773,2023-01-20 10:54:56.545247,417167655,-5.226026,2.012127,-0.02902465,2.748867,-8.129638,-0.1148698,-0.6099515,0.8431617,-0.001710963,16.95936,21.16613,0.3386495
100810,2023-01-20 10:54:56.639715,417267662,-4.563982,-1.68624,-0.02648978,-0.06304745,-5.220088,-0.143282,-1.418056,-0.07292154,-0.004145617,20.01852,-44.08102,0.3415142
100841,2023-01-20 10:54:56.739688,417367661,-3.834314,-1.252191,-0.02034048,1.87521,0.6436754,-0.1803962,-1.443207,-0.2342986,-0.002453729,28.45102,-1.474285,0.3535936
100874,2023-01-20 10:54:56.839672,417467670,-3.080195,1.51962,-0.01543165,1.781899,0.4966702,-0.1587636,-1.461871,-0.09641847,-0.002054593,22.6464,9.599018,0.3480305
100908,2023-01-20 10:54:56.939625,417567644,-4.740357,4.91999,-0.0603568,-0.7262949,-5.383193,-0.1289938,-1.684425,-0.6931175,-0.004131702,15.45812,14.60962,0.3455358
100941,2023-01-20 10:54:57.039601,417667627,-5.235163,-6.303491,0.03477552,1.348678,-13.65785,-0.0766982,-1.647686,-0.08353549,-0.003617544,5.454553,8.931255,0.3390724
100973,2023-01-20 10:54:57.139682,417767694,-1.975247,-2.209623,-0.0201629,1.216514,-8.807683,-0.09687268,-1.525705,-2.921577,3.127917E-05,5.722876,-17.14563,0.3414623
101006,2023-01-20 10:54:57.239642,417867657,-4.180883,2.000055,-0.03489592,-0.002183046,-6.559691,-0.1175175,-0.01779336,-3.989536,0.005527779,15.46584,-24.42408,0.3527027
101037,2023-01-20 10:54:57.339614,417967657,-1.041013,3.169316,-0.0368793,0.0179213,-4.564539,-0.1434787,0.6656662,-2.027653,0.01008475,11.69483,18.77432,0.3476754
101070,2023-01-20 10:54:57.439595,418067656,0.716161,-2.112654,0.009673779,1.873622,-3.080468,-0.1569758,1.786931,-4.884036,0.0143244,-0.6844026,23.33241,0.3358896
101100,2023-01-20 10:54:57.539588,418167653,1.649583,7.262027,-0.04971227,1.4825,-8.197221,-0.1225227,2.943109,-3.288123,0.01770418,-3.033212,-43.16282,0.3359139
101137,2023-01-20 10:54:57.639555,418267617,3.480017,0.1577724,1.388323E-05,1.070473,8.435205,-0.2498119,3.345015,0.4218286,0.01777557,5.480958,-4.660892,0.348594
101168,2023-01-20 10:54:57.739660,418367711,6.371382,1.044144,0.01962877,1.668646,13.03283,-0.2785644,3.181794,-0.7207766,0.01674958,8.219808,27.9995,0.3483606
101201,2023-01-20 10:54:57.839607,418467662,6.653921,1.236969,0.03486209,0.63157,12.08529,-0.2743114,2.864986,1.402872,0.01344404,1.368416,16.23468,0.3379416
101235,2023-01-20 10:54:57.939563,418567647,4.707465,6.079285,-0.02970045,-0.4018623,0.2971861,-0.1892387,2.225187,1.92715,0.00976671,0.2403124,14.12191,0.3391326
101268,2023-01-20 10:54:58.039553,418667653,2.770315,5.957156,-0.01936977,0.3210958,-1.57604,-0.1530165,1.353973,0.5123095,0.004864145,3.638133,4.574585,0.3411911
101300,2023-01-20 10:54:58.139572,418767668,3.77486,9.700521,-0.05663265,-0.6843416,-4.076294,-0.1433231,0.9499192,-0.8834308,0.00578539,9.666389,-8.098412,0.3438553
101333,2023-01-20 10:54:58.239554,418867641,2.195872,3.669999,-0.005513901,0.02544195,-5.216918,-0.1330592,0.4761571,0.9898995,0.004067906,11.68636,8.264637,0.3441549
101413,2023-01-20 10:54:58.339549,418967617,1.875269,4.397647,-0.02398688,1.486465,-2.714339,-0.1354616,0.5890904,-2.965992,0.005735137,-4.128312,43.72644,0.3262391
101446,2023-01-20 10:54:58.439634,419067693,1.35152,0.9738969,0.0117999,1.088952,-5.327458,-0.1362288,0.8701063,0.4015331,0.008622919,-14.12607,-14.91632,0.3217691
101476,2023-01-20 10:54:58.539590,419167655,0.4130213,2.788101,0.009153171,2.047097,5.970525,-0.2239607,1.322501,-1.43361,0.01037604,-10.17689,4.347706,0.3286355
101512,2023-01-20 10:54:58.639560,419267635,2.398634,-2.011529,0.009101502,4.096006,6.502413,-0.2308438,1.854382,-1.294327,0.01493639,-17.60233,-0.03757477,0.3207387
101543,2023-01-20 10:54:58.739571,419367662,0.3140995,13.39668,-0.05978572,3.858385,-6.874742,-0.1317179,1.646199,0.020869,0.01071177,-1.057197,-52.13175,0.3368181
101576,2023-01-20 10:54:58.839569,419467668,-1.22277,2.246992,-0.02139277,4.606006,-1.027252,-0.1379973,0.6462971,2.411002,0.002611383,23.70406,-39.87417,0.3565736
101612,2023-01-20 10:54:58.939548,419567643,-0.1282537,-3.604034,-0.002053586,3.65239,2.887709,-0.155013,-0.1732197,1.969349,6.779237E-05,28.68767,22.82591,0.3525645
101645,2023-01-20 10:54:59.039603,419667694,0.4748774,-3.348648,0.02290461,1.284053,-3.188167,-0.1274326,-0.6177654,0.4659639,-0.000145209,24.65135,6.427288,0.3460532
101677,2023-01-20 10:54:59.139574,419767662,-0.08131282,0.4947134,-0.02785942,-1.613911,-6.788097,-0.1307338,-1.142283,1.408343,-0.002382368,21.99072,-17.2781,0.3404588
101709,2023-01-20 10:54:59.239560,419867649,-2.088403,-0.5549668,-0.004429745,1.52098,0.2064367,-0.1861007,-1.19862,0.6476861,-0.002323167,26.34305,-13.76057,0.3490851
101740,2023-01-20 10:54:59.339535,419967631,-0.9969946,1.002624,-0.03037513,-1.037673,-0.8154289,-0.1716635,-0.9660376,-2.216571,0.0005633112,29.40513,-41.98456,0.3499718
101773,2023-01-20 10:54:59.439554,420067647,-2.844449,3.808985,-0.04678912,-2.493037,3.73009,-0.2131666,-0.1086485,-2.231679,0.00366333,27.36308,33.97799,0.3508217
101803,2023-01-20 10:54:59.539583,420167654,-2.143509,-1.526404,-0.01074036,-3.759373,-7.815143,-0.1517206,0.5400528,-1.644652,0.007200538,31.30168,16.54034,0.3567681
101839,2023-01-20 10:54:59.639574,420267633,1.916662,3.463488,-0.04449007,-5.245334,-5.958251,-0.1401544,0.4958358,-0.07601308,0.006389593,23.63653,2.841949,0.3491946
101870,2023-01-20 10:54:59.739651,420367713,-1.147224,2.998144,-0.02728061,-3.530368,-7.362859,-0.1514158,0.6982458,-0.6647939,0.00507216,11.07953,2.992249,0.3391972
101904,2023-01-20 10:54:59.839584,420467657,-1.287884,2.965401,-0.03540743,-3.408876,-7.180926,-0.1618772,0.774816,-1.899752,0.006491891,12.87518,-44.60335,0.3496434
101938,2023-01-20 10:54:59.939549,420567646,-1.442553,0.5526025,-0.02563469,-5.218546,-6.066584,-0.1532165,1.213735,-1.486852,0.007886154,22.19425,-41.04662,0.3620283
101971,2023-01-20 10:55:00.039549,420667654,-1.043477,1.60374,-0.02190905,-5.748331,-13.13677,-0.09734078,1.1767,-0.3333797,0.00767644,10.66955,14.48746,0.3482563
102003,2023-01-20 10:55:00.139581,420767669,1.266465,0.298475,-0.003800826,-3.102365,-15.03118,-0.1063685,0.9800975,-1.039058,0.007499,5.475774,-23.15149,0.3495993
102036,2023-01-20 10:55:00.239557,420867631,0.4916202,1.699969,-0.002957771,-2.785333,-16.4298,-0.08036947,0.7653908,-0.715616,0.005464078,6.792151,-25.13437,0.355418
102067,2023-01-20 10:55:00.339642,420967706,0.07101785,-1.261835,-0.008497471,-2.639412,-13.58231,-0.09155897,-0.06051125,1.773983,0.0009151807,4.227305,1.645756,0.3536712
102100,2023-01-20 10:55:00.439590,421067650,-0.819589,-0.2396781,0.01582344,1.232487,-11.74019,-0.09179791,-0.9354134,1.522593,-0.003883883,-11.9227,-0.7754326,0.340718
102130,2023-01-20 10:55:00.539586,421167650,-2.204877,-0.0164397,-0.01983345,0.9074563,-12.43345,-0.08641884,-1.465981,-0.3196977,-0.004730983,-15.7924,-38.99765,0.341457
102166,2023-01-20 10:55:00.639585,421267651,-3.050707,3.348826,-0.04352091,1.935404,-7.503879,-0.1257589,-1.49366,-0.8587072,-0.003596149,-12.92784,-37.08029,0.3455778
102197,2023-01-20 10:55:00.739605,421367668,0.8787624,1.408435,-0.01291175,1.327003,-3.262885,-0.1747462,-2.291561,-0.2807379,-0.004888873,-9.418963,-36.24372,0.3493651
102230,2023-01-20 10:55:00.839589,421467661,-0.2622724,6.957992,-0.04454888,3.360389,-2.76,-0.1497953,-2.865572,-0.3521142,-0.007607107,-5.521345,6.021214,0.354007
102264,2023-01-20 10:55:00.939522,421567620,0.7862577,3.581576,-0.03672396,1.621386,3.200977,-0.1799219,-2.9914,-0.3446341,-0.005919651,-20.66292,6.803322,0.3388371
102297,2023-01-20 10:55:01.039572,421667677,1.476361,1.675547,-0.01240275,1.982149,-7.371362,-0.1171603,-2.893814,-1.82098,-0.004916601,-26.94937,-17.52272,0.3374552
102329,2023-01-20 10:55:01.139576,421767660,2.081344,0.9915202,0.0003342824,4.196955,-8.419647,-0.09542875,-2.54964,-1.787607,-0.002833513,-28.10062,-21.38433,0.3372447
102362,2023-01-20 10:55:01.239585,421867661,3.528784,-0.1989143,0.03090313,6.950035,-5.981017,-0.1004134,-2.134952,-1.690362,-0.0004282768,-19.35958,-43.76421,0.3428909
102393,2023-01-20 10:55:01.339554,421967642,3.547127,3.450457,-0.01567635,6.177804,5.084321,-0.190968,-2.073344,1.824141,-0.00142245,-8.260652,-39.60295,0.3490494
102426,2023-01-20 10:55:01.439565,422067652,7.393481,1.812095,0.01870534,8.253382,13.49108,-0.257575,-2.779263,0.0009103961,-0.003702989,-1.970086,-23.57779,0.35195
102456,2023-01-20 10:55:01.539575,422167638,7.672083,4.094874,0.01745996,5.941823,13.47443,-0.2503476,-3.281347,0.1431597,-0.007270551,4.399328,-16.51726,0.3568274
102492,2023-01-20 10:55:01.639618,422267672,3.569338,7.103413,-0.002281005,3.561754,14.9397,-0.2737441,-3.124323,0.1764444,-0.006568735,-16.08565,51.35765,0.3331029
102524,2023-01-20 10:55:01.739587,422367653,-3.164957,4.259276,-0.01908664,1.916923,9.123613,-0.2474476,-1.885178,-1.816257,-0.002275358,-32.30136,13.73692,0.3202704
102557,2023-01-20 10:55:01.839568,422467648,1.960675,-11.51286,0.07280453,1.525779,3.276961,-0.2190331,-1.527145,-1.423084,0.002643563,-33.82546,-5.914688,0.3228236
102591,2023-01-20 10:55:01.939530,422567629,3.319352,6.167262,-0.02411486,3.818532,-8.846079,-0.09962606,-0.9293062,-0.9611326,0.00386948,-22.76424,-49.59536,0.3317955
102625,2023-01-20 10:55:02.039551,422667649,1.169232,7.484741,-0.03723729,6.600544,4.579379,-0.1920535,-0.8538553,0.1139873,0.001349966,-11.82521,-30.33686,0.3358887
102657,2023-01-20 10:55:02.139598,422767664,-3.57654,1.949616,-0.02343476,4.827887,10.86491,-0.2294911,-1.211293,3.06445,-0.003925718,-5.753319,-2.483559,0.3356621
102690,2023-01-20 10:55:02.239592,422867640,-3.723619,-7.438242,0.04891725,2.337064,4.685242,-0.213986,-1.549033,-0.08392283,-0.003967795,-4.953578,3.131771,0.3306143
102721,2023-01-20 10:55:02.339646,422967697,-0.6388174,-2.628757,0.03006437,1.906407,2.6069,-0.1908975,-2.036637,2.4375,-0.004280352,4.07867,-1.363564,0.3360113
102754,2023-01-20 10:55:02.439608,423067664,-0.7589749,-5.533322,0.02786108,4.431563,6.546714,-0.2150273,-2.547928,0.7224404,-0.007008425,7.814387,4.826927,0.3340524
102784,2023-01-20 10:55:02.539573,423167636,-3.742695,2.305243,-0.0403764,1.654383,5.543577,-0.2179683,-2.15094,0.05713902,-0.004493454,10.83084,30.73826,0.3351974
102820,2023-01-20 10:55:02.639587,423267651,-0.8610746,-7.622471,0.02798921,0.3460773,3.476216,-0.1774078,-1.343464,-2.583651,0.001075052,11.2497,18.41459,0.3337438
102851,2023-01-20 10:55:02.739612,423367669,-0.0005544192,-3.755239,0.02549801,0.963403,-3.054169,-0.1223606,-0.3032334,-1.092934,0.005044352,11.07467,33.87213,0.3305359
102884,2023-01-20 10:55:02.839569,423467634,1.452391,-1.610847,0.01700711,2.189119,-4.258673,-0.124924,0.1675163,-1.722167,0.005030427,11.71327,-9.786701,0.3275166
102917,2023-01-20 10:55:02.939583,423567681,2.286024,-0.5210996,0.009409687,2.915845,8.007862,-0.2273926,-0.1469921,0.8084895,0.003049986,17.61852,2.837849,0.3315066
102951,2023-01-20 10:55:03.039540,423667648,2.765453,-0.349193,0.01670163,1.216573,8.424646,-0.2407678,0.1038337,0.0516033,0.003219014,23.46498,16.21704,0.3340864
102983,2023-01-20 10:55:03.139554,423767638,5.232859,3.401008,-0.02051766,-0.1824635,0.7440434,-0.1904739,0.3080854,-3.026099,0.005960168,27.64346,16.16592,0.3373445
103016,2023-01-20 10:55:03.239578,423867654,5.739389,4.760542,-0.009198366,2.891283,-3.197687,-0.1429249,0.8959701,-0.9215035,0.007557762,28.77879,19.05527,0.3361573
103047,2023-01-20 10:55:03.339556,423967651,7.013882,6.406718,-0.01107531,1.71151,7.519483,-0.212574,0.6469889,-0.1290789,0.005856682,27.0934,25.07458,0.3350735
103080,2023-01-20 10:55:03.439778,424067874,2.557219,3.637389,0.02241109,-0.5269758,10.66709,-0.2642262,0.6640713,1.615671,0.004632268,22.41883,39.98775,0.3307901
103110,2023-01-20 10:55:03.539583,424167652,-0.3070666,1.648857,-0.005172798,-1.931916,11.6537,-0.2437289,0.2712537,1.206915,0.001820279,-1.365889,73.16389,0.3095697
103146,2023-01-20 10:55:03.639643,424267701,0.2740251,-2.277004,0.01035143,-1.386291,-13.56295,-0.09580658,-0.1533531,0.0401157,0.0006894367,-13.1641,-2.327633,0.3054841
103177,2023-01-20 10:55:03.739590,424367660,-0.4655874,3.304673,-0.0273625,1.262357,0.701973,-0.2213061,-0.157769,0.7968012,0.0008974121,7.708792,-37.80251,0.3246981
103210,2023-01-20 10:55:03.839560,424467651,-3.866651,-5.454065,0.03804143,2.542101,-2.187643,-0.1891506,0.143146,0.4569862,0.002384393,30.98227,9.016705,0.3417948
103246,2023-01-20 10:55:03.939497,424567623,-4.46042,-4.053245,0.0204912,-1.909984,2.065296,-0.1870213,0.6845933,-0.2839363,0.006326613,40.7072,25.96025,0.3461123
103281,2023-01-20 10:55:04.039477,424667605,-7.107454,-7.855033,0.02888889,-5.738312,-3.059526,-0.1890474,1.396211,-1.022557,0.008087372,37.39445,-10.14986,0.3399464
103313,2023-01-20 10:55:04.139569,424767648,-8.065507,-4.804023,-0.01546103,-4.986181,-6.19659,-0.1676628,2.293835,0.008273153,0.01170007,28.40475,62.59136,0.3394329
103346,2023-01-20 10:55:04.239658,424867711,-4.796054,-8.54497,0.02366964,-2.928859,-4.984704,-0.1670477,2.590478,-0.6567897,0.01288615,4.954888,27.74696,0.3235359
103377,2023-01-20 10:55:04.339586,424967646,-3.219384,0.6700863,-0.03200505,-2.493981,-9.961563,-0.1216129,2.634226,-0.4049643,0.011443,0.2782554,-10.884,0.3294531
103410,2023-01-20 10:55:04.439856,425067919,-3.225493,1.482075,-0.02890226,-1.679454,1.839267,-0.2292254,2.714821,-0.4065996,0.01160646,-7.906136,24.40033,0.3257566
103440,2023-01-20 10:55:04.539600,425167660,-3.515644,-4.602902,0.02127486,-2.39107,4.217899,-0.239113,3.270352,-0.4373074,0.01453923,-19.15814,22.08233,0.3162263
103476,2023-01-20 10:55:04.636053,425267647,-1.922593,-4.47012,0.03301584,-3.021083,-6.904021,-0.1548628,3.339772,-0.9440615,0.01542785,-25.45009,-4.396629,0.3174393
103507,2023-01-20 10:55:04.727131,425367657,-2.467417,1.115604,-0.02696835,-0.1463855,-4.899972,-0.170717,3.939127,0.4345386,0.0166057,-23.62158,-18.92366,0.3154222
103540,2023-01-20 10:55:04.822104,425467615,2.920727,-5.987954,0.04254378,-2.574406,6.969558,-0.2479386,3.117584,0.7186828,0.0139674,-28.08712,10.4579,0.3115203
103573,2023-01-20 10:55:04.933016,425567676,-1.075149,0.2068178,-0.00935504,-3.122497,-1.189103,-0.1702667,2.834143,0.6748437,0.01011608,-38.68681,18.56251,0.2986193
103607,2023-01-20 10:55:05.039540,425667636,0.2626458,-5.701168,0.04584787,-1.243433,-6.33552,-0.186561,2.002971,1.54655,0.006588775,-58.47569,11.07225,0.2775645
103639,2023-01-20 10:55:05.139580,425767650,-1.341328,-2.716319,0.01297532,-4.2082,-16.58953,-0.08092892,1.307492,1.292435,0.005308458,-64.44839,-32.33519,0.2713149
103672,2023-01-20 10:55:05.239591,425867642,0.1339515,6.131704,-0.04179936,-0.262081,-2.32637,-0.2075152,0.255972,2.12301,0.001747084,-49.83526,-50.55408,0.2857945
103703,2023-01-20 10:55:05.339608,425967651,1.635924,-0.3412045,0.007848755,4.941842,1.856338,-0.2160013,-0.9242768,2.085274,-0.003085616,-14.63364,-40.3821,0.3098862
103736,2023-01-20 10:55:05.439940,426067978,3.2197,4.63751,-0.01054084,2.39219,-6.31393,-0.1063609,-1.190902,-1.703894,0.000105876,7.242542,-18.40057,0.3191526
103766,2023-01-20 10:55:05.539659,426167696,-1.0725,0.6634698,-0.003139968,4.9613,7.809531,-0.1782756,-0.9781442,0.8235982,-0.0008950154,3.638355,44.73228,0.3043066
103802,2023-01-20 10:55:05.639652,426267691,-4.67796,-0.07437585,-0.02184437,0.8770792,7.939115,-0.2505084,-0.4931358,-2.68595,0.00172657,-2.771702,2.156448,0.2993272
103833,2023-01-20 10:55:05.739607,426367652,-4.04422,-1.360141,-0.038909,1.54268,-5.461457,-0.1391992,1.265932,-3.84414,0.01190676,8.684116,-17.77534,0.3117899
103866,2023-01-20 10:55:05.836063,426467643,-0.563423,-0.1649164,-0.006154995,3.081133,7.537594,-0.2336582,2.991021,-2.614785,0.01968525,8.531161,14.90383,0.3093163
103899,2023-01-20 10:55:05.927153,426567653,4.836974,-0.5284727,0.02022391,3.052789,-0.9488993,-0.116617,3.254304,-1.988706,0.02041137,13.11869,-18.63794,0.3139458
103933,2023-01-20 10:55:06.020006,426667639,6.246518,-0.04923372,0.03217802,2.918744,9.944591,-0.2164818,3.817767,-1.381567,0.02047877,9.189464,15.99188,0.3080904
103965,2023-01-20 10:55:06.120009,426767635,1.337878,7.704591,-0.03513259,2.829966,-8.166701,-0.1127281,4.321309,0.9672492,0.01860268,8.937779,-16.45966,0.3044709
103999,2023-01-20 10:55:06.220060,426867681,3.375991,-4.602207,0.04529274,-1.237661,0.4930787,-0.1871487,3.364437,1.099479,0.0147527,23.07255,-1.256847,0.3200649
104030,2023-01-20 10:55:06.320018,426967643,10.38985,-3.977867,0.07124479,2.690133,-9.436638,-0.09499336,2.053393,1.863072,0.01088438,43.92373,-35.06899,0.3334844
104063,2023-01-20 10:55:06.420302,427067938,11.25641,2.507897,0.04588569,2.25519,4.563185,-0.1875362,-0.04330372,6.677738,-0.0005219714,53.99149,31.37989,0.3406048
104093,2023-01-20 10:55:06.519974,427167652,9.722491,6.348504,0.007237462,-1.264616,0.7942681,-0.167209,-2.726777,5.506379,-0.01283998,49.32106,30.17387,0.3337236
