LineNo,UTC_Approx,TimeUS,Active,NumPts,MaxPts,Action,N,E,D
225968,2023-01-20 11:01:15.642184,797040498,1,80,300,0,-439.3306,-67.81189,-55.93602
226195,2023-01-20 11:01:16.289477,797708060,1,81,300,0,-437.4559,-70.72161,-55.83686
226417,2023-01-20 11:01:16.954252,798372980,1,82,300,0,-435.9447,-73.2019,-55.73294
226743,2023-01-20 11:01:17.954191,799372989,1,83,300,0,-434.2383,-75.07112,-55.73812
227174,2023-01-20 11:01:19.289305,800708039,1,84,300,0,-431.5563,-74.46896,-55.72513
227498,2023-01-20 11:01:20.289308,801708017,1,85,300,0,-429.3172,-73.12324,-55.48761
227824,2023-01-20 11:01:21.289302,802708067,1,86,300,0,-426.9941,-71.77053,-55.52191
228152,2023-01-20 11:01:22.289263,803708001,1,87,300,0,-424.5111,-70.44187,-55.45852
228375,2023-01-20 11:01:22.954154,804372963,1,88,300,0,-422.5297,-69.31728,-55.48317
228576,2023-01-20 11:01:23.621748,805040478,1,89,300,0,-419.9255,-67.83943,-55.5863
228805,2023-01-20 11:01:24.289216,805707983,1,90,300,0,-416.8113,-65.92287,-55.6607
228903,2023-01-20 11:01:24.619927,806040531,1,91,300,0,-415.0428,-64.88384,-55.65762
229028,2023-01-20 11:01:24.934772,806372962,1,92,300,0,-413.1481,-63.78764,-55.64917
229132,2023-01-20 11:01:25.289318,806708008,1,93,300,0,-411.1449,-62.66038,-55.66608
229230,2023-01-20 11:01:25.602452,807040543,1,94,300,0,-409.0952,-61.51339,-55.67652
229355,2023-01-20 11:01:25.934809,807373004,1,95,300,0,-406.9989,-60.33787,-55.64922
229458,2023-01-20 11:01:26.277342,807708002,1,96,300,0,-404.8446,-59.15812,-55.58471
229555,2023-01-20 11:01:26.602323,808040548,1,97,300,0,-402.7243,-57.9725,-55.52516
229681,2023-01-20 11:01:26.934644,808372983,1,98,300,0,-400.6603,-56.79739,-55.46188
229785,2023-01-20 11:01:27.269691,808708009,1,99,300,0,-398.6143,-55.64081,-55.41578
229883,2023-01-20 11:01:27.602155,809040487,1,100,300,0,-396.6368,-54.49416,-55.40525
230009,2023-01-20 11:01:27.934582,809372957,1,101,300,0,-394.6854,-53.33992,-55.40329
230112,2023-01-20 11:01:28.269677,809708010,1,102,300,0,-392.749,-52.19975,-55.43666
230209,2023-01-20 11:01:28.602116,810040460,1,103,300,0,-390.8199,-51.08081,-55.48762
230337,2023-01-20 11:01:28.934609,810372966,1,104,300,0,-388.9347,-49.94933,-55.54543
230440,2023-01-20 11:01:29.269696,810708018,1,105,300,0,-387.0325,-48.81046,-55.6004
230538,2023-01-20 11:01:29.602132,811040467,1,106,300,0,-385.1147,-47.63747,-55.63775
230664,2023-01-20 11:01:29.934601,811372959,1,107,300,0,-383.162,-46.431,-55.66853
230767,2023-01-20 11:01:30.269671,811708012,1,108,300,0,-381.154,-45.20267,-55.69485
230864,2023-01-20 11:01:30.602137,812040471,1,109,300,0,-379.0755,-44.0343,-55.7082
230989,2023-01-20 11:01:30.934597,812372985,1,110,300,0,-376.9693,-42.90533,-55.7078
231093,2023-01-20 11:01:31.269671,812707998,1,111,300,0,-374.8725,-41.74777,-55.69413
231191,2023-01-20 11:01:31.602180,813040497,1,112,300,0,-372.8168,-40.5891,-55.66819
231316,2023-01-20 11:01:31.934614,813372975,1,113,300,0,-370.811,-39.40155,-55.6222
231317,2023-01-20 11:01:31.938547,813376909,1,113,300,2,-427.732,-37.39545,-55.50451
231318,2023-01-20 11:01:31.938561,813376923,1,113,300,2,-429.7053,-38.54923,-55.5045
231319,2023-01-20 11:01:31.938574,813376936,1,113,300,2,-431.6084,-39.64217,-55.50816
231320,2023-01-20 11:01:31.938587,813376949,1,113,300,2,-433.4718,-40.70267,-55.51822
231321,2023-01-20 11:01:31.938601,813376963,1,113,300,2,-435.2203,-41.69598,-55.52486
231322,2023-01-20 11:01:31.938614,813376976,1,113,300,2,-438.3096,-43.41419,-55.51388
231323,2023-01-20 11:01:31.938627,813376989,1,113,300,2,-440.6466,-44.7008,-55.48885
231324,2023-01-20 11:01:31.938641,813377003,1,113,300,2,-443.096,-46.15902,-55.58049
231325,2023-01-20 11:01:31.938677,813377039,1,113,300,2,-445.2317,-47.45012,-55.74163
231326,2023-01-20 11:01:31.938691,813377053,1,113,300,2,-447.4642,-48.68901,-55.8305
231327,2023-01-20 11:01:31.938704,813377066,1,113,300,2,-448.7274,-52.80994,-56.1596
231328,2023-01-20 11:01:31.938718,813377080,1,113,300,2,-447.3521,-55.00925,-56.1811
231329,2023-01-20 11:01:31.938731,813377093,1,113,300,2,-445.5433,-57.86345,-56.0706
231330,2023-01-20 11:01:31.938748,813377110,1,113,300,2,-443.5126,-61.14322,-56.01236
231331,2023-01-20 11:01:31.938761,813377123,1,113,300,2,-441.4274,-64.57039,-56.00146
231332,2023-01-20 11:01:31.938775,813377137,1,113,300,2,-439.3306,-67.81189,-55.93602
231333,2023-01-20 11:01:31.938788,813377150,1,113,300,2,-437.4559,-70.72161,-55.83686
231334,2023-01-20 11:01:31.938854,813377216,1,113,300,2,-435.9447,-73.2019,-55.73294
231335,2023-01-20 11:01:31.938867,813377229,1,113,300,2,-431.5563,-74.46896,-55.72513
231336,2023-01-20 11:01:31.938880,813377242,1,113,300,2,-429.3172,-73.12324,-55.48761
231337,2023-01-20 11:01:31.938894,813377256,1,113,300,2,-426.9941,-71.77053,-55.52191
231338,2023-01-20 11:01:31.938907,813377269,1,113,300,2,-424.5111,-70.44187,-55.45852
231339,2023-01-20 11:01:31.938920,813377282,1,113,300,2,-422.5297,-69.31728,-55.48317
231340,2023-01-20 11:01:31.938934,813377296,1,113,300,2,-419.9255,-67.83943,-55.5863
231341,2023-01-20 11:01:31.938947,813377309,1,113,300,2,-416.8113,-65.92287,-55.6607
231342,2023-01-20 11:01:31.938960,813377322,1,113,300,2,-415.0428,-64.88384,-55.65762
231343,2023-01-20 11:01:31.938973,813377335,1,113,300,2,-413.1481,-63.78764,-55.64917
231344,2023-01-20 11:01:31.938987,813377349,1,113,300,2,-411.1449,-62.66038,-55.66608
231346,2023-01-20 11:01:31.940034,813378396,1,113,300,2,-409.0952,-61.51339,-55.67652
231347,2023-01-20 11:01:31.940047,813378409,1,113,300,2,-406.9989,-60.33787,-55.64922
231348,2023-01-20 11:01:31.940063,813378425,1,113,300,2,-404.8446,-59.15812,-55.58471
231349,2023-01-20 11:01:31.940076,813378438,1,113,300,2,-402.7243,-57.9725,-55.52516
231350,2023-01-20 11:01:31.940090,813378452,1,113,300,2,-400.6603,-56.79739,-55.46188
231351,2023-01-20 11:01:31.940103,813378465,1,113,300,2,-398.6143,-55.64081,-55.41578
231352,2023-01-20 11:01:31.940116,813378478,1,113,300,2,-396.6368,-54.49416,-55.40525
231353,2023-01-20 11:01:31.940129,813378491,1,113,300,2,-394.6854,-53.33992,-55.40329
231354,2023-01-20 11:01:31.940143,813378505,1,113,300,2,-392.749,-52.19975,-55.43666
231355,2023-01-20 11:01:31.940160,813378522,1,113,300,2,-390.8199,-51.08081,-55.48762
231356,2023-01-20 11:01:31.940173,813378535,1,113,300,2,-388.9347,-49.94933,-55.54543
231357,2023-01-20 11:01:31.940186,813378548,1,113,300,2,-387.0325,-48.81046,-55.6004
231358,2023-01-20 11:01:31.940200,813378562,1,113,300,2,-385.1147,-47.63747,-55.63775
231359,2023-01-20 11:01:31.940213,813378575,1,113,300,2,-383.162,-46.431,-55.66853
231360,2023-01-20 11:01:31.940226,813378588,1,113,300,2,-381.154,-45.20267,-55.69485
231361,2023-01-20 11:01:31.940242,813378604,1,113,300,2,-379.0755,-44.0343,-55.7082
231362,2023-01-20 11:01:31.940256,813378618,1,113,300,2,-376.9693,-42.90533,-55.7078
231363,2023-01-20 11:01:31.940277,813378639,1,113,300,2,-374.8725,-41.74777,-55.69413
231364,2023-01-20 11:01:31.940291,813378653,1,113,300,2,-372.8168,-40.5891,-55.66819
231467,2023-01-20 11:01:32.269689,813708010,1,67,300,0,-368.7969,-38.20267,-55.56032
231564,2023-01-20 11:01:32.602134,814040464,1,68,300,0,-366.7967,-37.00674,-55.51999
231690,2023-01-20 11:01:32.934596,814372977,1,69,300,0,-364.7676,-35.84621,-55.48746
231794,2023-01-20 11:01:33.269676,814708004,1,70,300,0,-362.7588,-34.66711,-55.44729
231892,2023-01-20 11:01:33.602139,815040474,1,71,300,0,-360.7372,-33.48771,-55.41237
232020,2023-01-20 11:01:33.934639,815372981,1,72,300,0,-358.6679,-32.32077,-55.38992
232123,2023-01-20 11:01:34.263377,815708002,1,73,300,0,-356.5773,-31.16763,-55.39742
232219,2023-01-20 11:01:34.582252,816040471,1,74,300,0,-354.5293,-30.05127,-55.40414
232346,2023-01-20 11:01:34.914713,816372988,1,75,300,0,-352.5619,-28.95629,-55.41575
232449,2023-01-20 11:01:35.249724,816707988,1,76,300,0,-350.6176,-27.83581,-55.46072
232545,2023-01-20 11:01:35.582218,817040464,1,77,300,0,-348.6303,-26.73618,-55.50224
232673,2023-01-20 11:01:35.914695,817372983,1,78,300,0,-346.6104,-25.59481,-55.5321
232776,2023-01-20 11:01:36.249756,817708045,1,79,300,0,-344.6137,-24.43619,-55.54506
232871,2023-01-20 11:01:36.582220,818040545,1,80,300,0,-342.6448,-23.26156,-55.53975
232999,2023-01-20 11:01:36.914657,818372978,1,81,300,0,-340.6841,-22.05903,-55.52505
233102,2023-01-20 11:01:37.249649,818707998,1,82,300,0,-338.6781,-20.83193,-55.51791
233197,2023-01-20 11:01:37.582174,819040536,1,83,300,0,-336.608,-19.65607,-55.54725
233326,2023-01-20 11:01:37.914574,819372955,1,84,300,0,-334.5286,-18.53022,-55.57578
233430,2023-01-20 11:01:38.249703,819708054,1,85,300,0,-332.4322,-17.39716,-55.58282
233525,2023-01-20 11:01:38.582118,820040473,1,86,300,0,-330.3532,-16.2595,-55.56353
233655,2023-01-20 11:01:38.914592,820373004,1,87,300,0,-328.3049,-15.11678,-55.54507
233758,2023-01-20 11:01:39.249650,820707999,1,88,300,0,-326.2871,-13.93766,-55.51978
233853,2023-01-20 11:01:39.582140,821040547,1,89,300,0,-324.3021,-12.72799,-55.48817
233981,2023-01-20 11:01:39.914591,821372977,1,90,300,0,-322.3017,-11.50316,-55.49041
234085,2023-01-20 11:01:40.249661,821708017,1,91,300,0,-320.2578,-10.29538,-55.47708
234180,2023-01-20 11:01:40.582123,822040482,1,92,300,0,-318.2234,-9.137297,-55.51381
234308,2023-01-20 11:01:40.914628,822373007,1,93,300,0,-316.2347,-7.945757,-55.54895
234411,2023-01-20 11:01:41.249657,822708006,1,94,300,0,-314.1863,-6.74647,-55.56839
234506,2023-01-20 11:01:41.582121,823040524,1,95,300,0,-312.0999,-5.596248,-55.59058
234633,2023-01-20 11:01:41.914590,823372972,1,96,300,0,-310.0653,-4.445626,-55.58811
234738,2023-01-20 11:01:42.249623,823708017,1,97,300,0,-308.011,-3.2817,-55.56115
234833,2023-01-20 11:01:42.582133,824040494,1,98,300,0,-305.9682,-2.10884,-55.54988
234961,2023-01-20 11:01:42.914581,824372963,1,99,300,0,-303.9145,-0.9210165,-55.54226
235066,2023-01-20 11:01:43.249646,824708001,1,100,300,0,-301.8477,0.2881775,-55.54318
235161,2023-01-20 11:01:43.582091,825040496,1,101,300,0,-299.8636,1.508691,-55.53741
235290,2023-01-20 11:01:43.914575,825372965,1,102,300,0,-297.8157,2.705592,-55.52655
235394,2023-01-20 11:01:44.249621,825708001,1,103,300,0,-295.736,3.871558,-55.5445
235490,2023-01-20 11:01:44.582138,826040500,1,104,300,0,-293.6735,5.019345,-55.57216
235617,2023-01-20 11:01:44.894826,826372985,1,105,300,0,-291.5647,6.179287,-55.595
235720,2023-01-20 11:01:45.229779,826708006,1,106,300,0,-289.4973,7.389525,-55.60996
235816,2023-01-20 11:01:45.562216,827040486,1,107,300,0,-287.5167,8.609332,-55.61411
235943,2023-01-20 11:01:45.894660,827372975,1,108,300,0,-285.4742,9.797305,-55.62082
236046,2023-01-20 11:01:46.229687,827708007,1,109,300,0,-283.4113,10.95742,-55.6263
236143,2023-01-20 11:01:46.562212,828040487,1,110,300,0,-281.4218,12.08871,-55.65238
236270,2023-01-20 11:01:46.894646,828372961,1,111,300,0,-279.4301,13.23912,-55.67562
236373,2023-01-20 11:01:47.229683,828707998,1,112,300,0,-277.4088,14.38675,-55.71922
236469,2023-01-20 11:01:47.562128,829040479,1,113,300,0,-275.4039,15.52059,-55.75866
236597,2023-01-20 11:01:47.894622,829372958,1,113,300,3,-273.3605,16.67585,-55.78773
236700,2023-01-20 11:01:48.229628,829708006,1,114,300,0,-271.2888,17.83208,-55.81234
236796,2023-01-20 11:01:48.562155,830040474,1,115,300,0,-269.2505,18.99948,-55.82802
236926,2023-01-20 11:01:48.894628,830372959,1,116,300,0,-267.2222,20.17537,-55.82687
236927,2023-01-20 11:01:48.897393,830375724,1,116,300,2,-368.7969,-38.20267,-55.56032
236928,2023-01-20 11:01:48.897409,830375741,1,116,300,2,-366.7967,-37.00674,-55.51999
236929,2023-01-20 11:01:48.897446,830375778,1,116,300,2,-364.7676,-35.84621,-55.48746
236930,2023-01-20 11:01:48.897497,830375829,1,116,300,2,-362.7588,-34.66711,-55.44729
236931,2023-01-20 11:01:48.897516,830375848,1,116,300,2,-360.7372,-33.48771,-55.41237
236932,2023-01-20 11:01:48.897530,830375861,1,116,300,2,-358.6679,-32.32077,-55.38992
236933,2023-01-20 11:01:48.897543,830375875,1,116,300,2,-356.5773,-31.16763,-55.39742
236934,2023-01-20 11:01:48.897557,830375888,1,116,300,2,-354.5293,-30.05127,-55.40414
236935,2023-01-20 11:01:48.897569,830375901,1,116,300,2,-352.5619,-28.95629,-55.41575
236936,2023-01-20 11:01:48.897583,830375915,1,116,300,2,-350.6176,-27.83581,-55.46072
236937,2023-01-20 11:01:48.897597,830375928,1,116,300,2,-348.6303,-26.73618,-55.50224
236938,2023-01-20 11:01:48.897615,830375947,1,116,300,2,-346.6104,-25.59481,-55.5321
236939,2023-01-20 11:01:48.897636,830375968,1,116,300,2,-344.6137,-24.43619,-55.54506
236940,2023-01-20 11:01:48.897650,830375982,1,116,300,2,-342.6448,-23.26156,-55.53975
236941,2023-01-20 11:01:48.897663,830375995,1,116,300,2,-340.6841,-22.05903,-55.52505
236942,2023-01-20 11:01:48.897676,830376008,1,116,300,2,-338.6781,-20.83193,-55.51791
236943,2023-01-20 11:01:48.897691,830376022,1,116,300,2,-336.608,-19.65607,-55.54725
236944,2023-01-20 11:01:48.897703,830376035,1,116,300,2,-334.5286,-18.53022,-55.57578
236945,2023-01-20 11:01:48.897717,830376048,1,116,300,2,-332.4322,-17.39716,-55.58282
236946,2023-01-20 11:01:48.897730,830376062,1,116,300,2,-330.3532,-16.2595,-55.56353
236947,2023-01-20 11:01:48.897743,830376075,1,116,300,2,-328.3049,-15.11678,-55.54507
236948,2023-01-20 11:01:48.897756,830376088,1,116,300,2,-326.2871,-13.93766,-55.51978
236949,2023-01-20 11:01:48.897770,830376102,1,116,300,2,-324.3021,-12.72799,-55.48817
236950,2023-01-20 11:01:48.897786,830376118,1,116,300,2,-322.3017,-11.50316,-55.49041
236951,2023-01-20 11:01:48.897804,830376135,1,116,300,2,-320.2578,-10.29538,-55.47708
236952,2023-01-20 11:01:48.897821,830376153,1,116,300,2,-318.2234,-9.137297,-55.51381
236953,2023-01-20 11:01:48.897884,830376216,1,116,300,2,-316.2347,-7.945757,-55.54895
236954,2023-01-20 11:01:48.897897,830376229,1,116,300,2,-314.1863,-6.74647,-55.56839
236955,2023-01-20 11:01:48.897911,830376243,1,116,300,2,-312.0999,-5.596248,-55.59058
236956,2023-01-20 11:01:48.897924,830376256,1,116,300,2,-310.0653,-4.445626,-55.58811
236957,2023-01-20 11:01:48.897937,830376269,1,116,300,2,-308.011,-3.2817,-55.56115
236958,2023-01-20 11:01:48.897950,830376282,1,116,300,2,-305.9682,-2.10884,-55.54988
236959,2023-01-20 11:01:48.897966,830376298,1,116,300,2,-303.9145,-0.9210165,-55.54226
236960,2023-01-20 11:01:48.897980,830376312,1,116,300,2,-301.8477,0.2881775,-55.54318
236961,2023-01-20 11:01:48.897993,830376325,1,116,300,2,-299.8636,1.508691,-55.53741
236962,2023-01-20 11:01:48.898006,830376338,1,116,300,2,-297.8157,2.705592,-55.52655
236963,2023-01-20 11:01:48.898035,830376367,1,116,300,2,-295.736,3.871558,-55.5445
236964,2023-01-20 11:01:48.898048,830376380,1,116,300,2,-293.6735,5.019345,-55.57216
236965,2023-01-20 11:01:48.898062,830376394,1,116,300,2,-291.5647,6.179287,-55.595
236966,2023-01-20 11:01:48.898079,830376411,1,116,300,2,-289.4973,7.389525,-55.60996
236967,2023-01-20 11:01:48.898092,830376424,1,116,300,2,-287.5167,8.609332,-55.61411
236968,2023-01-20 11:01:48.898105,830376437,1,116,300,2,-285.4742,9.797305,-55.62082
236969,2023-01-20 11:01:48.898119,830376451,1,116,300,2,-283.4113,10.95742,-55.6263
236970,2023-01-20 11:01:48.898135,830376467,1,116,300,2,-281.4218,12.08871,-55.65238
236971,2023-01-20 11:01:48.898171,830376503,1,116,300,2,-279.4301,13.23912,-55.67562
236972,2023-01-20 11:01:48.898184,830376516,1,116,300,2,-277.4088,14.38675,-55.71922
236973,2023-01-20 11:01:48.898197,830376529,1,116,300,2,-275.4039,15.52059,-55.75866
236974,2023-01-20 11:01:48.898211,830376543,1,116,300,2,-271.2888,17.83208,-55.81234
236975,2023-01-20 11:01:48.898224,830376556,1,116,300,2,-269.2505,18.99948,-55.82802
237078,2023-01-20 11:01:49.229676,830708003,1,68,300,0,-265.2147,21.35087,-55.8064
237173,2023-01-20 11:01:49.562177,831040498,1,69,300,0,-263.2384,22.5075,-55.79002
237301,2023-01-20 11:01:49.894638,831372981,1,70,300,0,-261.2188,23.6926,-55.7957
237404,2023-01-20 11:01:50.229647,831708011,1,71,300,0,-259.2128,24.88289,-55.81676
237499,2023-01-20 11:01:50.562182,832040499,1,72,300,0,-257.207,26.05155,-55.82487
237628,2023-01-20 11:01:50.894597,832372965,1,73,300,0,-255.1243,27.20509,-55.83241
237731,2023-01-20 11:01:51.229721,832708044,1,74,300,0,-253.0023,28.37038,-55.82563
237826,2023-01-20 11:01:51.562156,833040470,1,75,300,0,-250.8897,29.52571,-55.81985
237954,2023-01-20 11:01:51.894622,833372960,1,76,300,0,-248.8194,30.69995,-55.82474
238059,2023-01-20 11:01:52.229672,833708002,1,77,300,0,-246.7803,31.87674,-55.81857
238154,2023-01-20 11:01:52.562173,834040498,1,78,300,0,-244.7992,33.06185,-55.82536
238282,2023-01-20 11:01:52.894599,834372954,1,79,300,0,-242.8128,34.24567,-55.82481
238388,2023-01-20 11:01:53.229720,834708050,1,80,300,0,-240.8581,35.44,-55.8185
238483,2023-01-20 11:01:53.562161,835040487,1,81,300,0,-238.9032,36.59842,-55.82137
238612,2023-01-20 11:01:53.894685,835373001,1,82,300,0,-236.9158,37.75341,-55.80785
238716,2023-01-20 11:01:54.209679,835707969,1,83,300,0,-234.9237,38.92785,-55.78138
238811,2023-01-20 11:01:54.542347,836040524,1,84,300,0,-232.9942,40.09399,-55.77143
238938,2023-01-20 11:01:54.882950,836372960,1,85,300,0,-231.0028,41.25713,-55.77968
239043,2023-01-20 11:01:55.209749,836707973,1,86,300,0,-228.9374,42.44707,-55.78778
239138,2023-01-20 11:01:55.542280,837040480,1,87,300,0,-226.8423,43.59938,-55.784
239265,2023-01-20 11:01:55.874752,837373012,1,88,300,0,-224.756,44.7457,-55.77956
239368,2023-01-20 11:01:56.209586,837707960,1,89,300,0,-222.7268,45.92658,-55.76135
239464,2023-01-20 11:01:56.542216,838040530,1,90,300,0,-220.6882,47.12736,-55.76143
239591,2023-01-20 11:01:56.874635,838372991,1,91,300,0,-218.6291,48.28707,-55.77395
239695,2023-01-20 11:01:57.209673,838708006,1,92,300,0,-216.5692,49.41176,-55.77287
239791,2023-01-20 11:01:57.542168,839040482,1,93,300,0,-214.5724,50.56704,-55.74634
239918,2023-01-20 11:01:57.874673,839372993,1,94,300,0,-212.608,51.75098,-55.70092
240022,2023-01-20 11:01:58.209619,839707956,1,95,300,0,-210.5997,52.92685,-55.65559
240118,2023-01-20 11:01:58.542167,840040485,1,96,300,0,-208.5628,54.09266,-55.64195
240247,2023-01-20 11:01:58.874617,840372977,1,97,300,0,-206.5222,55.25888,-55.63497
240350,2023-01-20 11:01:59.209628,840707975,1,98,300,0,-204.4896,56.44436,-55.6217
240447,2023-01-20 11:01:59.542179,841040508,1,99,300,0,-202.5492,57.61116,-55.60314
240574,2023-01-20 11:01:59.874644,841372977,1,100,300,0,-200.6611,58.76496,-55.61138
240677,2023-01-20 11:02:00.209643,841707963,1,101,300,0,-198.7248,59.92891,-55.61849
240772,2023-01-20 11:02:00.542199,842040500,1,102,300,0,-196.7209,61.05124,-55.62785
240900,2023-01-20 11:02:00.874633,842372971,1,103,300,0,-194.7682,62.22563,-55.63654
241003,2023-01-20 11:02:01.209640,842707969,1,104,300,0,-192.8028,63.4246,-55.64914
241099,2023-01-20 11:02:01.542169,843040499,1,105,300,0,-190.7384,64.58094,-55.64016
241227,2023-01-20 11:02:01.874625,843372976,1,106,300,0,-188.6413,65.72649,-55.62378
241330,2023-01-20 11:02:02.209637,843707963,1,107,300,0,-186.584,66.90442,-55.62311
241425,2023-01-20 11:02:02.542179,844040495,1,108,300,0,-184.5553,68.08774,-55.62605
241553,2023-01-20 11:02:02.874641,844372967,1,109,300,0,-182.5207,69.27515,-55.64997
241658,2023-01-20 11:02:03.208766,844707978,1,110,300,0,-180.4838,70.45901,-55.65562
241753,2023-01-20 11:02:03.521934,845040504,1,111,300,0,-178.4231,71.62772,-55.66263
241882,2023-01-20 11:02:03.854371,845372952,1,112,300,0,-176.3491,72.78949,-55.65002
241985,2023-01-20 11:02:04.189373,845707972,1,113,300,0,-174.3183,73.95683,-55.63532
242082,2023-01-20 11:02:04.521871,846040470,1,114,300,0,-172.3423,75.10479,-55.61988
242209,2023-01-20 11:02:04.854279,846372990,1,115,300,0,-170.3369,76.25576,-55.61089
242311,2023-01-20 11:02:05.189307,846707949,1,116,300,0,-168.2532,77.42988,-55.60801
242408,2023-01-20 11:02:05.521828,847040482,1,117,300,0,-166.1736,78.5852,-55.61341
242409,2023-01-20 11:02:05.524859,847043513,1,117,300,2,-265.2147,21.35087,-55.8064
242410,2023-01-20 11:02:05.524875,847043529,1,117,300,2,-263.2384,22.5075,-55.79002
242411,2023-01-20 11:02:05.524893,847043546,1,117,300,2,-261.2188,23.6926,-55.7957
242412,2023-01-20 11:02:05.524905,847043559,1,117,300,2,-259.2128,24.88289,-55.81676
242413,2023-01-20 11:02:05.524935,847043588,1,117,300,2,-257.207,26.05155,-55.82487
242414,2023-01-20 11:02:05.524947,847043601,1,117,300,2,-255.1243,27.20509,-55.83241
242415,2023-01-20 11:02:05.524961,847043614,1,117,300,2,-253.0023,28.37038,-55.82563
242416,2023-01-20 11:02:05.524975,847043628,1,117,300,2,-250.8897,29.52571,-55.81985
242417,2023-01-20 11:02:05.524987,847043641,1,117,300,2,-248.8194,30.69995,-55.82474
242418,2023-01-20 11:02:05.525001,847043654,1,117,300,2,-246.7803,31.87674,-55.81857
242419,2023-01-20 11:02:05.525014,847043668,1,117,300,2,-244.7992,33.06185,-55.82536
242420,2023-01-20 11:02:05.525032,847043685,1,117,300,2,-242.8128,34.24567,-55.82481
242421,2023-01-20 11:02:05.525048,847043701,1,117,300,2,-240.8581,35.44,-55.8185
242422,2023-01-20 11:02:05.525060,847043714,1,117,300,2,-238.9032,36.59842,-55.82137
242423,2023-01-20 11:02:05.525095,847043748,1,117,300,2,-236.9158,37.75341,-55.80785
242424,2023-01-20 11:02:05.525164,847043818,1,117,300,2,-234.9237,38.92785,-55.78138
242425,2023-01-20 11:02:05.525177,847043831,1,117,300,2,-232.9942,40.09399,-55.77143
242426,2023-01-20 11:02:05.525192,847043845,1,117,300,2,-231.0028,41.25713,-55.77968
242427,2023-01-20 11:02:05.525204,847043858,1,117,300,2,-228.9374,42.44707,-55.78778
242428,2023-01-20 11:02:05.525220,847043874,1,117,300,2,-226.8423,43.59938,-55.784
242429,2023-01-20 11:02:05.525234,847043887,1,117,300,2,-224.756,44.7457,-55.77956
242430,2023-01-20 11:02:05.525248,847043901,1,117,300,2,-222.7268,45.92658,-55.76135
242431,2023-01-20 11:02:05.525260,847043914,1,117,300,2,-220.6882,47.12736,-55.76143
242432,2023-01-20 11:02:05.525274,847043927,1,117,300,2,-218.6291,48.28707,-55.77395
242433,2023-01-20 11:02:05.525287,847043941,1,117,300,2,-216.5692,49.41176,-55.77287
242434,2023-01-20 11:02:05.525301,847043954,1,117,300,2,-214.5724,50.56704,-55.74634
242435,2023-01-20 11:02:05.525317,847043971,1,117,300,2,-212.608,51.75098,-55.70092
242436,2023-01-20 11:02:05.525331,847043984,1,117,300,2,-210.5997,52.92685,-55.65559
242437,2023-01-20 11:02:05.525344,847043998,1,117,300,2,-208.5628,54.09266,-55.64195
242438,2023-01-20 11:02:05.525357,847044011,1,117,300,2,-206.5222,55.25888,-55.63497
242439,2023-01-20 11:02:05.525371,847044024,1,117,300,2,-204.4896,56.44436,-55.6217
242440,2023-01-20 11:02:05.525384,847044038,1,117,300,2,-202.5492,57.61116,-55.60314
242441,2023-01-20 11:02:05.525400,847044054,1,117,300,2,-200.6611,58.76496,-55.61138
242442,2023-01-20 11:02:05.525414,847044067,1,117,300,2,-198.7248,59.92891,-55.61849
242443,2023-01-20 11:02:05.525426,847044080,1,117,300,2,-196.7209,61.05124,-55.62785
242444,2023-01-20 11:02:05.525440,847044094,1,117,300,2,-194.7682,62.22563,-55.63654
242445,2023-01-20 11:02:05.525454,847044107,1,117,300,2,-192.8028,63.4246,-55.64914
242446,2023-01-20 11:02:05.525466,847044120,1,117,300,2,-190.7384,64.58094,-55.64016
242447,2023-01-20 11:02:05.525481,847044134,1,117,300,2,-188.6413,65.72649,-55.62378
242448,2023-01-20 11:02:05.525493,847044147,1,117,300,2,-186.584,66.90442,-55.62311
242449,2023-01-20 11:02:05.525575,847044229,1,117,300,2,-184.5553,68.08774,-55.62605
242450,2023-01-20 11:02:05.525605,847044259,1,117,300,2,-182.5207,69.27515,-55.64997
242451,2023-01-20 11:02:05.525620,847044273,1,117,300,2,-180.4838,70.45901,-55.65562
242452,2023-01-20 11:02:05.525632,847044286,1,117,300,2,-178.4231,71.62772,-55.66263
242453,2023-01-20 11:02:05.525645,847044299,1,117,300,2,-176.3491,72.78949,-55.65002
242454,2023-01-20 11:02:05.525659,847044312,1,117,300,2,-174.3183,73.95683,-55.63532
242455,2023-01-20 11:02:05.525672,847044326,1,117,300,2,-172.3423,75.10479,-55.61988
242456,2023-01-20 11:02:05.525686,847044339,1,117,300,2,-170.3369,76.25576,-55.61089
242457,2023-01-20 11:02:05.525703,847044357,1,117,300,2,-168.2532,77.42988,-55.60801
242585,2023-01-20 11:02:05.854240,847372961,1,69,300,0,-164.1029,79.74712,-55.61147
242687,2023-01-20 11:02:06.189307,847707999,1,70,300,0,-162.0299,80.90874,-55.58597
242784,2023-01-20 11:02:06.521751,848040474,1,71,300,0,-159.9769,82.05598,-55.56934
242911,2023-01-20 11:02:06.854230,848372958,1,72,300,0,-157.9384,83.21706,-55.56665
243012,2023-01-20 11:02:07.189340,848708037,1,73,300,0,-155.9011,84.38429,-55.58021
243110,2023-01-20 11:02:07.521722,849040477,1,74,300,0,-153.8643,85.54398,-55.59201
243237,2023-01-20 11:02:07.854209,849372969,1,75,300,0,-151.8535,86.73539,-55.6152
243339,2023-01-20 11:02:08.189328,849708049,1,76,300,0,-149.8834,87.92136,-55.61241
