LineNo,UTC_Approx,TimeUS,Vcc,VServo,Flags,AccFlags,Safety,MTemp,MVolt,MVmin,MVmax
251370,2023-01-20 11:02:32.587397,874165467,0,0,4,4,6,0,0,0,0
251405,2023-01-20 11:02:32.687392,874265471,0,0,4,4,6,0,0,0,0
251435,2023-01-20 11:02:32.787390,874365481,0,0,4,4,6,0,0,0,0
251470,2023-01-20 11:02:32.887353,874465460,0,0,4,4,6,0,0,0,0
251500,2023-01-20 11:02:32.987332,874565455,0,0,4,4,6,0,0,0,0
251536,2023-01-20 11:02:33.087285,874665471,0,0,4,4,6,0,0,0,0
251570,2023-01-20 11:02:33.187189,874765444,0,0,4,4,6,0,0,0,0
251603,2023-01-20 11:02:33.287238,874865500,0,0,4,4,6,0,0,0,0
251633,2023-01-20 11:02:33.387200,874965459,0,0,4,4,6,0,0,0,0
251667,2023-01-20 11:02:33.487202,875065475,0,0,4,4,6,0,0,0,0
251697,2023-01-20 11:02:33.587189,875165478,0,0,4,4,6,0,0,0,0
251732,2023-01-20 11:02:33.687184,875265465,0,0,4,4,6,0,0,0,0
251763,2023-01-20 11:02:33.787207,875365476,0,0,4,4,6,0,0,0,0
251801,2023-01-20 11:02:33.887272,875465470,0,0,4,4,6,0,0,0,0
251831,2023-01-20 11:02:33.987378,875565497,0,0,4,4,6,0,0,0,0
251866,2023-01-20 11:02:34.087287,875665464,0,0,4,4,6,0,0,0,0
251900,2023-01-20 11:02:34.187207,875765462,0,0,4,4,6,0,0,0,0
251933,2023-01-20 11:02:34.287163,875865456,0,0,4,4,6,0,0,0,0
251963,2023-01-20 11:02:34.387140,875965465,0,0,4,4,6,0,0,0,0
251997,2023-01-20 11:02:34.487164,876065467,0,0,4,4,6,0,0,0,0
252027,2023-01-20 11:02:34.587227,876165500,0,0,4,4,6,0,0,0,0
252062,2023-01-20 11:02:34.687176,876265469,0,0,4,4,6,0,0,0,0
252092,2023-01-20 11:02:34.787169,876365489,0,0,4,4,6,0,0,0,0
252127,2023-01-20 11:02:34.887102,876465445,0,0,4,4,6,0,0,0,0
252157,2023-01-20 11:02:34.987092,876565457,0,0,4,4,6,0,0,0,0
252192,2023-01-20 11:02:35.087122,876665466,0,0,4,4,6,0,0,0,0
252226,2023-01-20 11:02:35.187158,876765474,0,0,4,4,6,0,0,0,0
252259,2023-01-20 11:02:35.287212,876865532,0,0,4,4,6,0,0,0,0
252289,2023-01-20 11:02:35.387164,876965494,0,0,4,4,6,0,0,0,0
252323,2023-01-20 11:02:35.487130,877065459,0,0,4,4,6,0,0,0,0
252353,2023-01-20 11:02:35.587181,877165507,0,0,4,4,6,0,0,0,0
252388,2023-01-20 11:02:35.687133,877265462,0,0,4,4,6,0,0,0,0
252418,2023-01-20 11:02:35.787138,877365470,0,0,4,4,6,0,0,0,0
252453,2023-01-20 11:02:35.887146,877465495,0,0,4,4,6,0,0,0,0
252483,2023-01-20 11:02:35.987138,877565505,0,0,4,4,6,0,0,0,0
252519,2023-01-20 11:02:36.087104,877665456,0,0,4,4,6,0,0,0,0
252553,2023-01-20 11:02:36.187120,877765452,0,0,4,4,6,0,0,0,0
252586,2023-01-20 11:02:36.287135,877865482,0,0,4,4,6,0,0,0,0
252616,2023-01-20 11:02:36.387130,877965497,0,0,4,4,6,0,0,0,0
252650,2023-01-20 11:02:36.487126,878065469,0,0,4,4,6,0,0,0,0
252680,2023-01-20 11:02:36.587205,878165518,0,0,4,4,6,0,0,0,0
252715,2023-01-20 11:02:36.687152,878265472,0,0,4,4,6,0,0,0,0
252745,2023-01-20 11:02:36.787203,878365536,0,0,4,4,6,0,0,0,0
252780,2023-01-20 11:02:36.887107,878465454,0,0,4,4,6,0,0,0,0
252810,2023-01-20 11:02:36.987136,878565497,0,0,4,4,6,0,0,0,0
252845,2023-01-20 11:02:37.087125,878665469,0,0,4,4,6,0,0,0,0
252879,2023-01-20 11:02:37.187228,878765551,0,0,4,4,6,0,0,0,0
252912,2023-01-20 11:02:37.287129,878865459,0,0,4,4,6,0,0,0,0
252942,2023-01-20 11:02:37.387192,878965534,0,0,4,4,6,0,0,0,0
252976,2023-01-20 11:02:37.487141,879065476,0,0,4,4,6,0,0,0,0
253006,2023-01-20 11:02:37.587186,879165510,0,0,4,4,6,0,0,0,0
253041,2023-01-20 11:02:37.687148,879265476,0,0,4,4,6,0,0,0,0
253071,2023-01-20 11:02:37.787196,879365530,0,0,4,4,6,0,0,0,0
253106,2023-01-20 11:02:37.887143,879465491,0,0,4,4,6,0,0,0,0
253136,2023-01-20 11:02:37.987141,879565504,0,0,4,4,6,0,0,0,0
253171,2023-01-20 11:02:38.087123,879665467,0,0,4,4,6,0,0,0,0
253206,2023-01-20 11:02:38.187142,879765461,0,0,4,4,6,0,0,0,0
253239,2023-01-20 11:02:38.287168,879865484,0,0,4,4,6,0,0,0,0
253269,2023-01-20 11:02:38.387212,879965529,0,0,4,4,6,0,0,0,0
253302,2023-01-20 11:02:38.487194,880065508,0,0,4,4,6,0,0,0,0
253332,2023-01-20 11:02:38.587213,880165523,0,0,4,4,6,0,0,0,0
253367,2023-01-20 11:02:38.687137,880265459,0,0,4,4,6,0,0,0,0
253397,2023-01-20 11:02:38.787205,880365540,0,0,4,4,6,0,0,0,0
253484,2023-01-20 11:02:38.887089,880465458,0,0,4,4,6,0,0,0,0
253514,2023-01-20 11:02:38.987100,880565505,0,0,4,4,6,0,0,0,0
253549,2023-01-20 11:02:39.087089,880665452,0,0,4,4,6,0,0,0,0
253583,2023-01-20 11:02:39.187239,880765549,0,0,4,4,6,0,0,0,0
253616,2023-01-20 11:02:39.287140,880865454,0,0,4,4,6,0,0,0,0
253646,2023-01-20 11:02:39.387149,880965476,0,0,4,4,6,0,0,0,0
253680,2023-01-20 11:02:39.487151,881065469,0,0,4,4,6,0,0,0,0
253710,2023-01-20 11:02:39.587173,881165478,0,0,4,4,6,0,0,0,0
253745,2023-01-20 11:02:39.687148,881265466,0,0,4,4,6,0,0,0,0
253775,2023-01-20 11:02:39.787191,881365527,0,0,4,4,6,0,0,0,0
253810,2023-01-20 11:02:39.887102,881465452,0,0,4,4,6,0,0,0,0
253840,2023-01-20 11:02:39.987086,881565449,0,0,4,4,6,0,0,0,0
253875,2023-01-20 11:02:40.087120,881665467,0,0,4,4,6,0,0,0,0
253909,2023-01-20 11:02:40.187130,881765456,0,0,4,4,6,0,0,0,0
253943,2023-01-20 11:02:40.287153,881865482,0,0,4,4,6,0,0,0,0
253973,2023-01-20 11:02:40.387150,881965485,0,0,4,4,6,0,0,0,0
254007,2023-01-20 11:02:40.487182,882065508,0,0,4,4,6,0,0,0,0
254037,2023-01-20 11:02:40.587152,882165466,0,0,4,4,6,0,0,0,0
254072,2023-01-20 11:02:40.687150,882265471,0,0,4,4,6,0,0,0,0
254102,2023-01-20 11:02:40.787145,882365475,0,0,4,4,6,0,0,0,0
254137,2023-01-20 11:02:40.887099,882465451,0,0,4,4,6,0,0,0,0
254167,2023-01-20 11:02:40.987083,882565460,0,0,4,4,6,0,0,0,0
254202,2023-01-20 11:02:41.087159,882665505,0,0,4,4,6,0,0,0,0
254236,2023-01-20 11:02:41.187164,882765471,0,0,4,4,6,0,0,0,0
254269,2023-01-20 11:02:41.287181,882865486,0,0,4,4,6,0,0,0,0
254299,2023-01-20 11:02:41.387160,882965468,0,0,4,4,6,0,0,0,0
254333,2023-01-20 11:02:41.487147,883065479,0,0,4,4,6,0,0,0,0
254363,2023-01-20 11:02:41.587103,883165462,0,0,4,4,6,0,0,0,0
254398,2023-01-20 11:02:41.687087,883265442,0,0,4,4,6,0,0,0,0
254428,2023-01-20 11:02:41.787160,883365507,0,0,4,4,6,0,0,0,0
254463,2023-01-20 11:02:41.879256,883465474,0,0,4,4,6,0,0,0,0
254493,2023-01-20 11:02:41.970212,883565463,0,0,4,4,6,0,0,0,0
254528,2023-01-20 11:02:42.067294,883665480,0,0,4,4,6,0,0,0,0
254562,2023-01-20 11:02:42.167323,883765474,0,0,4,4,6,0,0,0,0
254595,2023-01-20 11:02:42.267310,883865476,0,0,4,4,6,0,0,0,0
254626,2023-01-20 11:02:42.367323,883965528,0,0,4,4,6,0,0,0,0
254660,2023-01-20 11:02:42.467246,884065472,0,0,4,4,6,0,0,0,0
254690,2023-01-20 11:02:42.567226,884165465,0,0,4,4,6,0,0,0,0
254725,2023-01-20 11:02:42.667216,884265453,0,0,4,4,6,0,0,0,0
254755,2023-01-20 11:02:42.767238,884365466,0,0,4,4,6,0,0,0,0
254790,2023-01-20 11:02:42.867202,884465454,0,0,4,4,6,0,0,0,0
254820,2023-01-20 11:02:42.967170,884565463,0,0,4,4,6,0,0,0,0
254856,2023-01-20 11:02:43.067197,884665508,0,0,4,4,6,0,0,0,0
254890,2023-01-20 11:02:43.167146,884765465,0,0,4,4,6,0,0,0,0
254923,2023-01-20 11:02:43.267216,884865480,0,0,4,4,6,0,0,0,0
254953,2023-01-20 11:02:43.367296,884965475,0,0,4,4,6,0,0,0,0
254987,2023-01-20 11:02:43.467268,885065464,0,0,4,4,6,0,0,0,0
255017,2023-01-20 11:02:43.567216,885165478,0,0,4,4,6,0,0,0,0
255052,2023-01-20 11:02:43.667186,885265485,0,0,4,4,6,0,0,0,0
255082,2023-01-20 11:02:43.767144,885365465,0,0,4,4,6,0,0,0,0
255119,2023-01-20 11:02:43.867112,885465451,0,0,4,4,6,0,0,0,0
255150,2023-01-20 11:02:43.967093,885565448,0,0,4,4,6,0,0,0,0
255185,2023-01-20 11:02:44.067142,885665485,0,0,4,4,6,0,0,0,0
255219,2023-01-20 11:02:44.167157,885765474,0,0,4,4,6,0,0,0,0
255252,2023-01-20 11:02:44.267184,885865474,0,0,4,4,6,0,0,0,0
255282,2023-01-20 11:02:44.367256,885965518,0,0,4,4,6,0,0,0,0
255316,2023-01-20 11:02:44.467200,886065474,0,0,4,4,6,0,0,0,0
255347,2023-01-20 11:02:44.567157,886165462,0,0,4,4,6,0,0,0,0
255382,2023-01-20 11:02:44.667142,886265464,0,0,4,4,6,0,0,0,0
255412,2023-01-20 11:02:44.767139,886365471,0,0,4,4,6,0,0,0,0
255447,2023-01-20 11:02:44.867112,886465469,0,0,4,4,6,0,0,0,0
255477,2023-01-20 11:02:44.967098,886565486,0,0,4,4,6,0,0,0,0
255512,2023-01-20 11:02:45.067101,886665471,0,0,4,4,6,0,0,0,0
255546,2023-01-20 11:02:45.167130,886765456,0,0,4,4,6,0,0,0,0
255579,2023-01-20 11:02:45.267154,886865469,0,0,4,4,6,0,0,0,0
255609,2023-01-20 11:02:45.367162,886965482,0,0,4,4,6,0,0,0,0
255643,2023-01-20 11:02:45.467130,887065463,0,0,4,4,6,0,0,0,0
255673,2023-01-20 11:02:45.567110,887165460,0,0,4,4,6,0,0,0,0
255708,2023-01-20 11:02:45.667171,887265521,0,0,4,4,6,0,0,0,0
255738,2023-01-20 11:02:45.767135,887365476,0,0,4,4,6,0,0,0,0
255773,2023-01-20 11:02:45.867122,887465467,0,0,4,4,6,0,0,0,0
255803,2023-01-20 11:02:45.967117,887565473,0,0,4,4,6,0,0,0,0
255838,2023-01-20 11:02:46.067100,887665445,0,0,4,4,6,0,0,0,0
255872,2023-01-20 11:02:46.167130,887765453,0,0,4,4,6,0,0,0,0
255905,2023-01-20 11:02:46.267145,887865459,0,0,4,4,6,0,0,0,0
255935,2023-01-20 11:02:46.367147,887965458,0,0,4,4,6,0,0,0,0
255969,2023-01-20 11:02:46.467162,888065473,0,0,4,4,6,0,0,0,0
255999,2023-01-20 11:02:46.567162,888165474,0,0,4,4,6,0,0,0,0
256035,2023-01-20 11:02:46.667152,888265468,0,0,4,4,6,0,0,0,0
256065,2023-01-20 11:02:46.767159,888365481,0,0,4,4,6,0,0,0,0
256100,2023-01-20 11:02:46.867134,888465470,0,0,4,4,6,0,0,0,0
256130,2023-01-20 11:02:46.967148,888565501,0,0,4,4,6,0,0,0,0
256165,2023-01-20 11:02:47.067149,888665492,0,0,4,4,6,0,0,0,0
256199,2023-01-20 11:02:47.167137,888765457,0,0,4,4,6,0,0,0,0
256232,2023-01-20 11:02:47.267138,888865451,0,0,4,4,6,0,0,0,0
256262,2023-01-20 11:02:47.367171,888965486,0,0,4,4,6,0,0,0,0
256296,2023-01-20 11:02:47.467126,889065455,0,0,4,4,6,0,0,0,0
256326,2023-01-20 11:02:47.567094,889165443,0,0,4,4,6,0,0,0,0
256361,2023-01-20 11:02:47.667152,889265499,0,0,4,4,6,0,0,0,0
256391,2023-01-20 11:02:47.767136,889365470,0,0,4,4,6,0,0,0,0
256426,2023-01-20 11:02:47.867106,889465448,0,0,4,4,6,0,0,0,0
256456,2023-01-20 11:02:47.967114,889565474,0,0,4,4,6,0,0,0,0
256491,2023-01-20 11:02:48.067132,889665477,0,0,4,4,6,0,0,0,0
256525,2023-01-20 11:02:48.167144,889765459,0,0,4,4,6,0,0,0,0
256558,2023-01-20 11:02:48.267212,889865524,0,0,4,4,6,0,0,0,0
256588,2023-01-20 11:02:48.367166,889965488,0,0,4,4,6,0,0,0,0
256622,2023-01-20 11:02:48.467139,890065462,0,0,4,4,6,0,0,0,0
256652,2023-01-20 11:02:48.567154,890165473,0,0,4,4,6,0,0,0,0
256687,2023-01-20 11:02:48.667141,890265464,0,0,4,4,6,0,0,0,0
256717,2023-01-20 11:02:48.767125,890365455,0,0,4,4,6,0,0,0,0
256755,2023-01-20 11:02:48.867111,890465455,0,0,4,4,6,0,0,0,0
256785,2023-01-20 11:02:48.967158,890565520,0,0,4,4,6,0,0,0,0
256821,2023-01-20 11:02:49.067123,890665472,0,0,4,4,6,0,0,0,0
256855,2023-01-20 11:02:49.167148,890765469,0,0,4,4,6,0,0,0,0
256888,2023-01-20 11:02:49.267165,890865475,0,0,4,4,6,0,0,0,0
256918,2023-01-20 11:02:49.367163,890965470,0,0,4,4,6,0,0,0,0
256952,2023-01-20 11:02:49.467139,891065451,0,0,4,4,6,0,0,0,0
256982,2023-01-20 11:02:49.567172,891165493,0,0,4,4,6,0,0,0,0
257017,2023-01-20 11:02:49.667124,891265451,0,0,4,4,6,0,0,0,0
257047,2023-01-20 11:02:49.767150,891365481,0,0,4,4,6,0,0,0,0
257082,2023-01-20 11:02:49.867134,891465480,0,0,4,4,6,0,0,0,0
257112,2023-01-20 11:02:49.967101,891565469,0,0,4,4,6,0,0,0,0
257147,2023-01-20 11:02:50.067108,891665477,0,0,4,4,6,0,0,0,0
257181,2023-01-20 11:02:50.167093,891765453,0,0,4,4,6,0,0,0,0
257214,2023-01-20 11:02:50.267158,891865499,0,0,4,4,6,0,0,0,0
257243,2023-01-20 11:02:50.367147,891965465,0,0,4,4,6,0,0,0,0
257277,2023-01-20 11:02:50.467134,892065448,0,0,4,4,6,0,0,0,0
257307,2023-01-20 11:02:50.567142,892165461,0,0,4,4,6,0,0,0,0
257342,2023-01-20 11:02:50.667156,892265479,0,0,4,4,6,0,0,0,0
257372,2023-01-20 11:02:50.767159,892365486,0,0,4,4,6,0,0,0,0
257407,2023-01-20 11:02:50.867171,892465509,0,0,4,4,6,0,0,0,0
257438,2023-01-20 11:02:50.967113,892565467,0,0,4,4,6,0,0,0,0
257473,2023-01-20 11:02:51.067114,892665457,0,0,4,4,6,0,0,0,0
257507,2023-01-20 11:02:51.167126,892765445,0,0,4,4,6,0,0,0,0
257540,2023-01-20 11:02:51.267163,892865476,0,0,4,4,6,0,0,0,0
257570,2023-01-20 11:02:51.367136,892965452,0,0,4,4,6,0,0,0,0
257604,2023-01-20 11:02:51.467162,893065467,0,0,4,4,6,0,0,0,0
257634,2023-01-20 11:02:51.567230,893165516,0,0,4,4,6,0,0,0,0
257669,2023-01-20 11:02:51.667173,893265460,0,0,4,4,6,0,0,0,0
257699,2023-01-20 11:02:51.767171,893365469,0,0,4,4,6,0,0,0,0
257734,2023-01-20 11:02:51.860990,893465481,0,0,4,4,6,0,0,0,0
257764,2023-01-20 11:02:51.951770,893565476,0,0,4,4,6,0,0,0,0
257799,2023-01-20 11:02:52.052133,893665457,0,0,4,4,6,0,0,0,0
257833,2023-01-20 11:02:52.163442,893765500,0,0,4,4,6,0,0,0,0
257866,2023-01-20 11:02:52.260963,893865459,0,0,4,4,6,0,0,0,0
257896,2023-01-20 11:02:52.351817,893965461,0,0,4,4,6,0,0,0,0
257930,2023-01-20 11:02:52.446951,894065457,0,0,4,4,6,0,0,0,0
257960,2023-01-20 11:02:52.546936,894165465,0,0,4,4,6,0,0,0,0
257995,2023-01-20 11:02:52.646940,894265486,0,0,4,4,6,0,0,0,0
258025,2023-01-20 11:02:52.746924,894365482,0,0,4,4,6,0,0,0,0
258060,2023-01-20 11:02:52.846936,894465514,0,0,4,4,6,0,0,0,0
258090,2023-01-20 11:02:52.946862,894565472,0,0,4,4,6,0,0,0,0
258126,2023-01-20 11:02:53.046806,894665455,0,0,4,4,6,0,0,0,0
258161,2023-01-20 11:02:53.146754,894765451,0,0,4,4,6,0,0,0,0
258194,2023-01-20 11:02:53.246775,894865468,0,0,4,4,6,0,0,0,0
258224,2023-01-20 11:02:53.346855,894965483,0,0,4,4,6,0,0,0,0
258258,2023-01-20 11:02:53.446909,895065512,0,0,4,4,6,0,0,0,0
258288,2023-01-20 11:02:53.546854,895165478,0,0,4,4,6,0,0,0,0
258323,2023-01-20 11:02:53.646853,895265475,0,0,4,4,6,0,0,0,0
258353,2023-01-20 11:02:53.746875,895365472,0,0,4,4,6,0,0,0,0
258388,2023-01-20 11:02:53.846911,895465521,0,0,4,4,6,0,0,0,0
258420,2023-01-20 11:02:53.946815,895565480,0,0,4,4,6,0,0,0,0
258457,2023-01-20 11:02:54.046751,895665482,0,0,4,4,6,0,0,0,0
258492,2023-01-20 11:02:54.146724,895765535,0,0,4,4,6,0,0,0,0
258525,2023-01-20 11:02:54.246668,895865477,0,0,4,4,6,0,0,0,0
258555,2023-01-20 11:02:54.346755,895965471,0,0,4,4,6,0,0,0,0
258589,2023-01-20 11:02:54.446798,896065471,0,0,4,4,6,0,0,0,0
258619,2023-01-20 11:02:54.546798,896165487,0,0,4,4,6,0,0,0,0
258654,2023-01-20 11:02:54.646801,896265470,0,0,4,4,6,0,0,0,0
258684,2023-01-20 11:02:54.746929,896365535,0,0,4,4,6,0,0,0,0
258719,2023-01-20 11:02:54.846839,896465472,0,0,4,4,6,0,0,0,0
258749,2023-01-20 11:02:54.946707,896565470,0,0,4,4,6,0,0,0,0
258784,2023-01-20 11:02:55.046670,896665479,0,0,4,4,6,0,0,0,0
258818,2023-01-20 11:02:55.146715,896765472,0,0,4,4,6,0,0,0,0
258852,2023-01-20 11:02:55.246769,896865495,0,0,4,4,6,0,0,0,0
258882,2023-01-20 11:02:55.346772,896965493,0,0,4,4,6,0,0,0,0
258965,2023-01-20 11:02:55.446807,897065523,0,0,4,4,6,0,0,0,0
258995,2023-01-20 11:02:55.546770,897165481,0,0,4,4,6,0,0,0,0
259030,2023-01-20 11:02:55.646784,897265493,0,0,4,4,6,0,0,0,0
259060,2023-01-20 11:02:55.746770,897365478,0,0,4,4,6,0,0,0,0
259095,2023-01-20 11:02:55.846721,897465466,0,0,4,4,6,0,0,0,0
259125,2023-01-20 11:02:55.946652,897565477,0,0,4,4,6,0,0,0,0
259160,2023-01-20 11:02:56.046650,897665512,0,0,4,4,6,0,0,0,0
259193,2023-01-20 11:02:56.146642,897765490,0,0,4,4,6,0,0,0,0
259227,2023-01-20 11:02:56.246683,897865491,0,0,4,4,6,0,0,0,0
259257,2023-01-20 11:02:56.346749,897965485,0,0,4,4,6,0,0,0,0
259291,2023-01-20 11:02:56.446773,898065475,0,0,4,4,6,0,0,0,0
259321,2023-01-20 11:02:56.546769,898165480,0,0,4,4,6,0,0,0,0
259356,2023-01-20 11:02:56.646749,898265471,0,0,4,4,6,0,0,0,0
259386,2023-01-20 11:02:56.746790,898365528,0,0,4,4,6,0,0,0,0
259421,2023-01-20 11:02:56.846708,898465475,0,0,4,4,6,0,0,0,0
259451,2023-01-20 11:02:56.946662,898565473,0,0,4,4,6,0,0,0,0
259486,2023-01-20 11:02:57.046662,898665473,0,0,4,4,6,0,0,0,0
259519,2023-01-20 11:02:57.146718,898765479,0,0,4,4,6,0,0,0,0
259553,2023-01-20 11:02:57.246751,898865486,0,0,4,4,6,0,0,0,0
259583,2023-01-20 11:02:57.346785,898965519,0,0,4,4,6,0,0,0,0
259618,2023-01-20 11:02:57.446746,899065477,0,0,4,4,6,0,0,0,0
259648,2023-01-20 11:02:57.546736,899165460,0,0,4,4,6,0,0,0,0
259683,2023-01-20 11:02:57.646756,899265473,0,0,4,4,6,0,0,0,0
259713,2023-01-20 11:02:57.746789,899365498,0,0,4,4,6,0,0,0,0
259747,2023-01-20 11:02:57.846742,899465478,0,0,4,4,6,0,0,0,0
259777,2023-01-20 11:02:57.946679,899565482,0,0,4,4,6,0,0,0,0
259812,2023-01-20 11:02:58.046712,899665524,0,0,4,4,6,0,0,0,0
259845,2023-01-20 11:02:58.146715,899765468,0,0,4,4,6,0,0,0,0
259879,2023-01-20 11:02:58.246771,899865489,0,0,4,4,6,0,0,0,0
259909,2023-01-20 11:02:58.346782,899965493,0,0,4,4,6,0,0,0,0
259942,2023-01-20 11:02:58.446744,900065458,0,0,4,4,6,0,0,0,0
259972,2023-01-20 11:02:58.546736,900165463,0,0,4,4,6,0,0,0,0
260007,2023-01-20 11:02:58.646713,900265451,0,0,4,4,6,0,0,0,0
260037,2023-01-20 11:02:58.746744,900365489,0,0,4,4,6,0,0,0,0
260072,2023-01-20 11:02:58.846719,900465487,0,0,4,4,6,0,0,0,0
260104,2023-01-20 11:02:58.946668,900565477,0,0,4,4,6,0,0,0,0
260139,2023-01-20 11:02:59.046662,900665472,0,0,4,4,6,0,0,0,0
260171,2023-01-20 11:02:59.146710,900765476,0,0,4,4,6,0,0,0,0
260206,2023-01-20 11:02:59.246706,900865468,0,0,4,4,6,0,0,0,0
260236,2023-01-20 11:02:59.346703,900965506,0,0,4,4,6,0,0,0,0
260270,2023-01-20 11:02:59.446661,901065461,0,0,4,4,6,0,0,0,0
260300,2023-01-20 11:02:59.546721,901165466,0,0,4,4,6,0,0,0,0
260338,2023-01-20 11:02:59.646720,901265436,0,0,4,4,6,0,0,0,0
260368,2023-01-20 11:02:59.746748,901365467,0,0,4,4,6,0,0,0,0
260402,2023-01-20 11:02:59.846708,901465458,0,0,4,4,6,0,0,0,0
260432,2023-01-20 11:02:59.946655,901565468,0,0,4,4,6,0,0,0,0
260467,2023-01-20 11:03:00.042464,901665458,0,0,4,4,6,0,0,0,0
260499,2023-01-20 11:03:00.133584,901765476,0,0,4,4,6,0,0,0,0
260533,2023-01-20 11:03:00.230030,901865453,0,0,4,4,6,0,0,0,0
260563,2023-01-20 11:03:00.340968,901965479,0,0,4,4,6,0,0,0,0
260597,2023-01-20 11:03:00.446770,902065470,0,0,4,4,6,0,0,0,0
260627,2023-01-20 11:03:00.546755,902165447,0,0,4,4,6,0,0,0,0
260662,2023-01-20 11:03:00.646818,902265513,0,0,4,4,6,0,0,0,0
260692,2023-01-20 11:03:00.746757,902365468,0,0,4,4,6,0,0,0,0
260726,2023-01-20 11:03:00.846746,902465471,0,0,4,4,6,0,0,0,0
260756,2023-01-20 11:03:00.946733,902565472,0,0,4,4,6,0,0,0,0
260791,2023-01-20 11:03:01.046730,902665473,0,0,4,4,6,0,0,0,0
260823,2023-01-20 11:03:01.146741,902765478,0,0,4,4,6,0,0,0,0
260857,2023-01-20 11:03:01.246755,902865493,0,0,4,4,6,0,0,0,0
260887,2023-01-20 11:03:01.346768,902965514,0,0,4,4,6,0,0,0,0
260920,2023-01-20 11:03:01.446749,903065490,0,0,4,4,6,0,0,0,0
260950,2023-01-20 11:03:01.546747,903165469,0,0,4,4,6,0,0,0,0
260985,2023-01-20 11:03:01.642614,903265466,0,0,4,4,6,0,0,0,0
261015,2023-01-20 11:03:01.733753,903365458,0,0,4,4,6,0,0,0,0
261049,2023-01-20 11:03:01.827311,903465470,0,0,4,4,6,0,0,0,0
261080,2023-01-20 11:03:01.927293,903565520,0,0,4,4,6,0,0,0,0
261115,2023-01-20 11:03:02.027193,903665469,0,0,4,4,6,0,0,0,0
261147,2023-01-20 11:03:02.127200,903765473,0,0,4,4,6,0,0,0,0
261181,2023-01-20 11:03:02.227225,903865489,0,0,4,4,6,0,0,0,0
261211,2023-01-20 11:03:02.327241,903965480,0,0,4,4,6,0,0,0,0
261245,2023-01-20 11:03:02.430203,904065473,0,0,4,4,6,0,0,0,0
261275,2023-01-20 11:03:02.541015,904165458,0,0,4,4,6,0,0,0,0
261310,2023-01-20 11:03:02.642636,904265502,0,0,4,4,6,0,0,0,0
261340,2023-01-20 11:03:02.733669,904365472,0,0,4,4,6,0,0,0,0
261373,2023-01-20 11:03:02.827142,904465459,0,0,4,4,6,0,0,0,0
261404,2023-01-20 11:03:02.927150,904565476,0,0,4,4,6,0,0,0,0
261440,2023-01-20 11:03:03.027160,904665482,0,0,4,4,6,0,0,0,0
261472,2023-01-20 11:03:03.127198,904765479,0,0,4,4,6,0,0,0,0
261509,2023-01-20 11:03:03.227253,904865513,0,0,4,4,6,0,0,0,0
261539,2023-01-20 11:03:03.327199,904965487,0,0,4,4,6,0,0,0,0
261572,2023-01-20 11:03:03.427175,905065486,0,0,4,4,6,0,0,0,0
261602,2023-01-20 11:03:03.527126,905165447,0,0,4,4,6,0,0,0,0
261637,2023-01-20 11:03:03.627145,905265472,0,0,4,4,6,0,0,0,0
261667,2023-01-20 11:03:03.727151,905365472,0,0,4,4,6,0,0,0,0
261701,2023-01-20 11:03:03.827134,905465460,0,0,4,4,6,0,0,0,0
261734,2023-01-20 11:03:03.927149,905565509,0,0,4,4,6,0,0,0,0
261769,2023-01-20 11:03:04.027097,905665477,0,0,4,4,6,0,0,0,0
261801,2023-01-20 11:03:04.127110,905765471,0,0,4,4,6,0,0,0,0
261835,2023-01-20 11:03:04.227145,905865486,0,0,4,4,6,0,0,0,0
261866,2023-01-20 11:03:04.327152,905965474,0,0,4,4,6,0,0,0,0
261900,2023-01-20 11:03:04.427159,906065471,0,0,4,4,6,0,0,0,0
261930,2023-01-20 11:03:04.527188,906165514,0,0,4,4,6,0,0,0,0
261965,2023-01-20 11:03:04.627137,906265478,0,0,4,4,6,0,0,0,0
261995,2023-01-20 11:03:04.727130,906365486,0,0,4,4,6,0,0,0,0
262028,2023-01-20 11:03:04.827116,906465484,0,0,4,4,6,0,0,0,0
262059,2023-01-20 11:03:04.927085,906565459,0,0,4,4,6,0,0,0,0
262094,2023-01-20 11:03:05.027083,906665457,0,0,4,4,6,0,0,0,0
262127,2023-01-20 11:03:05.127107,906765461,0,0,4,4,6,0,0,0,0
262161,2023-01-20 11:03:05.227176,906865518,0,0,4,4,6,0,0,0,0
262191,2023-01-20 11:03:05.327128,906965482,0,0,4,4,6,0,0,0,0
262224,2023-01-20 11:03:05.427118,907065475,0,0,4,4,6,0,0,0,0
262254,2023-01-20 11:03:05.527135,907165471,0,0,4,4,6,0,0,0,0
262289,2023-01-20 11:03:05.627163,907265484,0,0,4,4,6,0,0,0,0
262319,2023-01-20 11:03:05.727146,907365470,0,0,4,4,6,0,0,0,0
262353,2023-01-20 11:03:05.827167,907465500,0,0,4,4,6,0,0,0,0
262384,2023-01-20 11:03:05.927104,907565464,0,0,4,4,6,0,0,0,0
262419,2023-01-20 11:03:06.027085,907665459,0,0,4,4,6,0,0,0,0
262451,2023-01-20 11:03:06.127106,907765461,0,0,4,4,6,0,0,0,0
262485,2023-01-20 11:03:06.227147,907865486,0,0,4,4,6,0,0,0,0
262515,2023-01-20 11:03:06.327155,907965486,0,0,4,4,6,0,0,0,0
