LineNo,UTC_Approx,TimeUS,C,Q1,Q2,Q3,Q4
218248,2023-01-20 11:19:42.361659,817996071,0,0.9547073,0.01851167,-0.1347077,0.2646607
218284,2023-01-20 11:19:42.461659,818096080,0,0.9548129,0.0198852,-0.1335603,0.2647614
218316,2023-01-20 11:19:42.561651,818196074,0,0.9546843,0.02192691,-0.1342051,0.2647378
218351,2023-01-20 11:19:42.661678,818296088,0,0.9540116,0.02331129,-0.1385761,0.2647931
218381,2023-01-20 11:19:42.761695,818396085,0,0.954835,0.02316053,-0.1340524,0.2641664
218415,2023-01-20 11:19:42.861682,818496072,0,0.9554543,0.02694898,-0.1296757,0.263752
218445,2023-01-20 11:19:42.961678,818596080,0,0.9557843,0.02897955,-0.1261801,0.2640365
218478,2023-01-20 11:19:43.061684,818696081,0,0.9560483,0.02882717,-0.1254499,0.2634446
218511,2023-01-20 11:19:43.161690,818796071,0,0.9566987,0.0289647,-0.1210166,0.2631418
218544,2023-01-20 11:19:43.261709,818896079,0,0.9565333,0.03029737,-0.1225007,0.2629062
218574,2023-01-20 11:19:43.361718,818996080,0,0.9562393,0.03435913,-0.1209843,0.2641752
218610,2023-01-20 11:19:43.461695,819096075,0,0.9564095,0.03785069,-0.1159839,0.2653224
218642,2023-01-20 11:19:43.561673,819196086,0,0.9569165,0.03954204,-0.1106943,0.2655077
218677,2023-01-20 11:19:43.661676,819296085,0,0.957183,0.04155546,-0.1075279,0.2655405
218707,2023-01-20 11:19:43.761686,819396068,0,0.9573518,0.04226145,-0.1091383,0.2641598
218741,2023-01-20 11:19:43.861714,819496084,0,0.95765,0.03994014,-0.1113594,0.262508
218771,2023-01-20 11:19:43.961715,819596084,0,0.9579387,0.03604509,-0.1107004,0.2622968
218804,2023-01-20 11:19:44.061706,819696077,0,0.958076,0.0333164,-0.1113355,0.2618871
218837,2023-01-20 11:19:44.161703,819796078,0,0.9581831,0.03061629,-0.115668,0.2599397
218870,2023-01-20 11:19:44.261707,819896082,0,0.9579928,0.02926883,-0.1203992,0.2586448
218900,2023-01-20 11:19:44.361700,819996071,0,0.9578215,0.02791151,-0.1227319,0.2583328
218937,2023-01-20 11:19:44.461691,820096076,0,0.9576802,0.02659291,-0.1228202,0.2589531
218969,2023-01-20 11:19:44.561675,820196084,0,0.9578026,0.02665533,-0.1208646,0.2594138
219004,2023-01-20 11:19:44.661670,820296076,0,0.95804,0.0272908,-0.1189672,0.2593483
219034,2023-01-20 11:19:44.761680,820396067,0,0.9579176,0.02893711,-0.1193433,0.2594487
219068,2023-01-20 11:19:44.861689,820496081,0,0.9580088,0.02761339,-0.1207605,0.2585997
219098,2023-01-20 11:19:44.961658,820596072,0,0.9578159,0.02573599,-0.1213673,0.2592225
219131,2023-01-20 11:19:45.061671,820696076,0,0.957311,0.0231787,-0.1231922,0.2604654
219164,2023-01-20 11:19:45.161705,820796083,0,0.9570352,0.02471431,-0.1197036,0.2629524
219197,2023-01-20 11:19:45.261704,820896075,0,0.9568318,0.02600827,-0.1162784,0.2650961
219227,2023-01-20 11:19:45.361695,820996072,0,0.9569952,0.02639547,-0.1152649,0.2649106
219264,2023-01-20 11:19:45.461692,821096096,0,0.9573214,0.02757072,-0.1146176,0.2638909
219298,2023-01-20 11:19:45.561646,821196090,0,0.9577537,0.02614903,-0.1130381,0.2631476
219333,2023-01-20 11:19:45.661665,821296097,0,0.9582356,0.02373055,-0.1123758,0.2619031
219363,2023-01-20 11:19:45.761693,821396080,0,0.9591221,0.01879181,-0.1094303,0.2603013
219397,2023-01-20 11:19:45.861699,821496073,0,0.9597837,0.01625211,-0.1083253,0.2584894
219427,2023-01-20 11:19:45.961691,821596072,0,0.9601054,0.01633555,-0.1066934,0.2579675
219460,2023-01-20 11:19:46.061695,821696076,0,0.9606106,0.01663485,-0.1038598,0.2572235
219493,2023-01-20 11:19:46.161696,821796075,0,0.9611345,0.01420177,-0.1020735,0.2561246
219526,2023-01-20 11:19:46.261721,821896099,0,0.9611292,0.01373323,-0.1063894,0.2544079
219556,2023-01-20 11:19:46.361697,821996076,0,0.9616687,0.01091457,-0.1069626,0.2522565
219590,2023-01-20 11:19:46.461680,822096073,0,0.9622669,0.007103483,-0.1073139,0.2499512
219623,2023-01-20 11:19:46.561659,822196075,0,0.9626446,0.003474732,-0.1103149,0.2472528
219659,2023-01-20 11:19:46.661674,822296084,0,0.9622883,0.003639742,-0.1170798,0.2455208
219689,2023-01-20 11:19:46.761684,822396070,0,0.9619111,0.00662203,-0.1192686,0.2458828
219723,2023-01-20 11:19:46.861705,822496082,0,0.9612141,0.01258023,-0.1172265,0.2493338
219753,2023-01-20 11:19:46.961703,822596080,0,0.9605648,0.01413604,-0.1143721,0.2530505
219786,2023-01-20 11:19:47.061697,822696071,0,0.959845,0.0148098,-0.1126935,0.2564731
219819,2023-01-20 11:19:47.161704,822796074,0,0.9584122,0.01787108,-0.1144042,0.260842
219852,2023-01-20 11:19:47.261729,822896100,0,0.9574092,0.02047657,-0.1162302,0.2635128
219882,2023-01-20 11:19:47.361692,822996068,0,0.9569789,0.02120841,-0.1193215,0.2636362
219917,2023-01-20 11:19:47.461670,823096074,0,0.956675,0.0215097,-0.1236872,0.2627011
219950,2023-01-20 11:19:47.561639,823196086,0,0.9570441,0.0181038,-0.1250249,0.2609743
219985,2023-01-20 11:19:47.661637,823296072,0,0.9575638,0.01302986,-0.1230521,0.2603079
220015,2023-01-20 11:19:47.761682,823396072,0,0.9576085,0.009292755,-0.123378,0.2601495
220049,2023-01-20 11:19:47.861712,823496082,0,0.9572209,0.008333685,-0.1248283,0.2609153
220079,2023-01-20 11:19:47.961702,823596067,0,0.9570616,0.005598979,-0.1254167,0.2612896
220112,2023-01-20 11:19:48.061692,823696072,0,0.9566557,0.006004322,-0.1283229,0.2613564
220145,2023-01-20 11:19:48.161677,823796084,0,0.9560966,0.007245694,-0.1317211,0.2616799
220178,2023-01-20 11:19:48.261673,823896077,0,0.9559035,0.008473214,-0.1326337,0.2618873
220208,2023-01-20 11:19:48.361690,823996072,0,0.9554169,0.01564714,-0.1336279,0.2628256
220244,2023-01-20 11:19:48.461696,824096087,0,0.9553564,0.02234738,-0.1323306,0.2632175
220277,2023-01-20 11:19:48.561656,824196074,0,0.956087,0.02209328,-0.1291297,0.262174
220312,2023-01-20 11:19:48.661667,824296074,0,0.9562826,0.02284136,-0.1307279,0.2605996
220342,2023-01-20 11:19:48.761711,824396081,0,0.9569042,0.01697477,-0.1312559,0.258492
220377,2023-01-20 11:19:48.861713,824496072,0,0.9579606,0.007921415,-0.1328079,0.254187
220407,2023-01-20 11:19:48.961712,824596076,0,0.9591635,0.005628493,-0.1296211,0.2513408
220440,2023-01-20 11:19:49.061721,824696081,0,0.9604515,0.005818457,-0.1247359,0.2488774
220473,2023-01-20 11:19:49.161723,824796074,0,0.9617946,0.005176255,-0.1178198,0.2470684
220506,2023-01-20 11:19:49.261710,824896072,0,0.9630339,0.006329444,-0.1120322,0.2448971
220536,2023-01-20 11:19:49.361695,824996080,0,0.9639415,0.00741068,-0.1050787,0.2443779
220572,2023-01-20 11:19:49.456112,825096075,0,0.9642011,0.009818063,-0.1008545,0.2450476
220604,2023-01-20 11:19:49.547092,825196085,0,0.9643361,0.006227777,-0.1010213,0.2445647
220639,2023-01-20 11:19:49.641864,825296086,0,0.9641234,0.006336102,-0.1017009,0.2451182
220669,2023-01-20 11:19:49.741916,825396087,0,0.9638991,0.009909752,-0.09896968,0.2469925
220703,2023-01-20 11:19:49.841944,825496095,0,0.963487,0.01117252,-0.09651622,0.2495049
220733,2023-01-20 11:19:49.941903,825596077,0,0.9636769,0.01064559,-0.09298079,0.250136
220766,2023-01-20 11:19:50.041874,825696073,0,0.9638077,0.01132751,-0.09374608,0.2493151
220799,2023-01-20 11:19:50.141861,825796087,0,0.9635487,0.01577653,-0.09724101,0.2487357
220832,2023-01-20 11:19:50.241841,825896083,0,0.9631448,0.01866593,-0.09969831,0.2491264
220862,2023-01-20 11:19:50.341830,825996071,0,0.963127,0.01708067,-0.1012733,0.2486737
220898,2023-01-20 11:19:50.441814,826096079,0,0.9631068,0.01495592,-0.1017637,0.2486884
220933,2023-01-20 11:19:50.541749,826196073,0,0.9631013,0.01013752,-0.1045788,0.2477829
220968,2023-01-20 11:19:50.641726,826296074,0,0.9634879,0.005788809,-0.1048814,0.2462875
220998,2023-01-20 11:19:50.741749,826396072,0,0.9637119,0.006241792,-0.1028687,0.2462492
221032,2023-01-20 11:19:50.841784,826496068,0,0.963429,0.008018867,-0.1043616,0.246676
221063,2023-01-20 11:19:50.941840,826596068,0,0.9624255,0.01110665,-0.1113315,0.2474252
221096,2023-01-20 11:19:51.046506,826696088,0,0.9614318,0.01162646,-0.1178519,0.2482433
221129,2023-01-20 11:19:51.157502,826796074,0,0.9603722,0.01718509,-0.1198486,0.2510506
221162,2023-01-20 11:19:51.256102,826896070,0,0.9595945,0.02133565,-0.1201435,0.2535521
221192,2023-01-20 11:19:51.347010,826996072,0,0.958728,0.02152015,-0.1214146,0.2561953
221228,2023-01-20 11:19:51.441693,827096080,0,0.9573426,0.02493356,-0.1209487,0.2612373
221260,2023-01-20 11:19:51.541628,827196073,0,0.9565273,0.02718357,-0.1188347,0.2649435
221295,2023-01-20 11:19:51.641622,827296075,0,0.9562172,0.02947541,-0.1197335,0.2654125
221325,2023-01-20 11:19:51.741679,827396071,0,0.9559872,0.03296575,-0.1223125,0.2646532
221359,2023-01-20 11:19:51.841712,827496067,0,0.9556708,0.03355605,-0.127002,0.2635103
221389,2023-01-20 11:19:51.941727,827596080,0,0.9553285,0.0375312,-0.1269619,0.2642342
221422,2023-01-20 11:19:52.041722,827696076,0,0.9550781,0.03948044,-0.127806,0.2644483
221455,2023-01-20 11:19:52.141711,827796070,0,0.9554924,0.03783285,-0.12656,0.2637906
221488,2023-01-20 11:19:52.241729,827896090,0,0.9563625,0.03740598,-0.1234025,0.2621896
221518,2023-01-20 11:19:52.341719,827996078,0,0.9569448,0.03329523,-0.1250308,0.2598372
221554,2023-01-20 11:19:52.441700,828096072,0,0.9570197,0.02742656,-0.1274758,0.2590577
221586,2023-01-20 11:19:52.541681,828196085,0,0.9571357,0.02314403,-0.1271128,0.2592261
221621,2023-01-20 11:19:52.641665,828296076,0,0.9562301,0.02393833,-0.1330918,0.259495
221651,2023-01-20 11:19:52.741713,828396095,0,0.9555942,0.02995554,-0.1318674,0.2618271
221685,2023-01-20 11:19:52.841712,828496077,0,0.9550275,0.02744951,-0.1300935,0.2650374
221715,2023-01-20 11:19:52.941709,828596072,0,0.9544938,0.02647705,-0.1303137,0.2669436
221748,2023-01-20 11:19:53.041706,828696071,0,0.9542634,0.02611021,-0.1303887,0.2677656
221782,2023-01-20 11:19:53.141713,828796084,0,0.9543649,0.02381224,-0.1332844,0.266188
221815,2023-01-20 11:19:53.241701,828896073,0,0.954417,0.02373162,-0.1356207,0.2648248
221845,2023-01-20 11:19:53.341712,828996077,0,0.9549531,0.02576954,-0.1341393,0.2634522
221881,2023-01-20 11:19:53.441700,829096084,0,0.9559487,0.0283599,-0.1306101,0.2613411
221913,2023-01-20 11:19:53.541641,829196078,0,0.9565849,0.0309987,-0.1296227,0.2591958
221948,2023-01-20 11:19:53.641636,829296082,0,0.9573148,0.03242724,-0.1276197,0.257313
221978,2023-01-20 11:19:53.741689,829396081,0,0.9577344,0.03552649,-0.1215963,0.258258
222012,2023-01-20 11:19:53.841711,829496072,0,0.957512,0.03893397,-0.1204764,0.2591147
222042,2023-01-20 11:19:53.941709,829596072,0,0.9581708,0.04216718,-0.1115385,0.2601728
222075,2023-01-20 11:19:54.041714,829696088,0,0.9587591,0.04558072,-0.1059674,0.2597583
222108,2023-01-20 11:19:54.141675,829796073,0,0.9592043,0.04846912,-0.09815513,0.2606595
222141,2023-01-20 11:19:54.241672,829896072,0,0.9596739,0.05016225,-0.0938665,0.2601898
222171,2023-01-20 11:19:54.341708,829996081,0,0.9595182,0.05087037,-0.09249369,0.2611168
222207,2023-01-20 11:19:54.441703,830096075,0,0.9589537,0.04939555,-0.09518801,0.262502
222239,2023-01-20 11:19:54.541672,830196082,0,0.9588897,0.04597707,-0.0932918,0.2640329
222274,2023-01-20 11:19:54.641682,830296099,0,0.9586864,0.04384749,-0.09101217,0.2659224
222304,2023-01-20 11:19:54.741687,830396071,0,0.958038,0.0435812,-0.08989549,0.2686686
222338,2023-01-20 11:19:54.841707,830496071,0,0.9571259,0.03959689,-0.09189571,0.2718406
222368,2023-01-20 11:19:54.941717,830596080,0,0.9576031,0.03521809,-0.08790673,0.2720816
222401,2023-01-20 11:19:55.041704,830696072,0,0.958517,0.0301936,-0.08683794,0.2698014
222434,2023-01-20 11:19:55.141694,830796074,0,0.9591764,0.02793271,-0.09094646,0.2663254
222468,2023-01-20 11:19:55.241708,830896090,0,0.9600639,0.02304262,-0.09378067,0.2625862
222498,2023-01-20 11:19:55.341700,830996071,0,0.9606508,0.02292149,-0.09330145,0.2606137
222534,2023-01-20 11:19:55.441694,831096072,0,0.9605623,0.02581535,-0.09460645,0.2601987
222568,2023-01-20 11:19:55.541680,831196090,0,0.9607549,0.02635063,-0.09093183,0.2607432
222604,2023-01-20 11:19:55.641665,831296079,0,0.9607206,0.03056403,-0.08548712,0.2622473
222634,2023-01-20 11:19:55.741688,831396068,0,0.9601187,0.03061781,-0.08591568,0.2642978
222668,2023-01-20 11:19:55.841739,831496099,0,0.959514,0.02778884,-0.08931169,0.2656769
222698,2023-01-20 11:19:55.941709,831596071,0,0.9588766,0.02450899,-0.09561361,0.2661073
222731,2023-01-20 11:19:56.041692,831696068,0,0.9586641,0.02183656,-0.09499852,0.2673229
222764,2023-01-20 11:19:56.141689,831796098,0,0.95906,0.01907543,-0.09465168,0.2662354
222797,2023-01-20 11:19:56.241673,831896086,0,0.9598003,0.01524974,-0.09752084,0.2627555
222827,2023-01-20 11:19:56.341689,831996068,0,0.9611427,0.01434745,-0.09359768,0.2593037
222863,2023-01-20 11:19:56.441718,832096091,0,0.9626134,0.009573298,-0.08941657,0.2555165
222897,2023-01-20 11:19:56.541709,832196116,0,0.9633755,0.002386371,-0.09203847,0.2518548
222932,2023-01-20 11:19:56.641652,832296075,0,0.963707,0.0005655618,-0.09406134,0.2498423
222962,2023-01-20 11:19:56.741665,832396078,0,0.9642855,-0.001742512,-0.08576496,0.2505889
222996,2023-01-20 11:19:56.841674,832496071,0,0.96453,-0.001371218,-0.08395125,0.2502642
223026,2023-01-20 11:19:56.941703,832596077,0,0.9643786,-0.002863225,-0.09102222,0.2483562
223059,2023-01-20 11:19:57.041719,832696083,0,0.9642304,-0.00413349,-0.0977741,0.2463389
223141,2023-01-20 11:19:57.141707,832796080,0,0.9645661,-0.007824299,-0.09933298,0.2443033
223174,2023-01-20 11:19:57.241697,832896072,0,0.9650741,-0.009502976,-0.0975974,0.2429333
223204,2023-01-20 11:19:57.341707,832996076,0,0.9651941,-0.008537903,-0.09696928,0.2427435
223241,2023-01-20 11:19:57.441705,833096076,0,0.9653577,-0.009436535,-0.09395477,0.2432449
223273,2023-01-20 11:19:57.541688,833196075,0,0.9654806,-0.0072291,-0.0885939,0.2448388
223308,2023-01-20 11:19:57.641696,833296082,0,0.9651173,-0.008002497,-0.08623974,0.2470777
223338,2023-01-20 11:19:57.741707,833396069,0,0.9638973,-0.001863263,-0.09598169,0.248367
223372,2023-01-20 11:19:57.837968,833496071,0,0.9635573,0.001575086,-0.1003339,0.2479679
223402,2023-01-20 11:19:57.928972,833596076,0,0.96347,0.001200808,-0.1032198,0.2471234
223435,2023-01-20 11:19:58.024349,833696071,0,0.964021,-0.001162679,-0.1019715,0.245487
223468,2023-01-20 11:19:58.135328,833796074,0,0.9649949,-0.00199432,-0.095267,0.244346
223501,2023-01-20 11:19:58.241752,833896094,0,0.9653662,-0.004357336,-0.09534378,0.2428142
223531,2023-01-20 11:19:58.341751,833996075,0,0.9643,-0.001898931,-0.10746,0.2420212
223567,2023-01-20 11:19:58.441748,834096081,0,0.9625988,0.003185997,-0.1242628,0.2407328
223599,2023-01-20 11:19:58.541697,834196075,0,0.9607079,0.008839078,-0.137159,0.2411422
223634,2023-01-20 11:19:58.637927,834296073,0,0.9591821,0.01342462,-0.1430397,0.2435756
223664,2023-01-20 11:19:58.728943,834396070,0,0.9583055,0.01819353,-0.14061,0.2480898
223698,2023-01-20 11:19:58.824362,834496092,0,0.956708,0.02294696,-0.1439468,0.2519183
223728,2023-01-20 11:19:58.935315,834596073,0,0.9554688,0.02732307,-0.1494956,0.2529505
223761,2023-01-20 11:19:59.037955,834696077,0,0.9541432,0.03156253,-0.1559123,0.2535864
223794,2023-01-20 11:19:59.128945,834796085,0,0.9538009,0.03218217,-0.1573817,0.2538882
223827,2023-01-20 11:19:59.221888,834896071,0,0.9531291,0.03531406,-0.1616884,0.2532884
223857,2023-01-20 11:19:59.321886,834996074,0,0.952547,0.04287671,-0.1579406,0.2566528
223893,2023-01-20 11:19:59.421875,835096081,0,0.9515707,0.04597146,-0.1584536,0.2594075
223925,2023-01-20 11:19:59.521802,835196073,0,0.9510796,0.0505247,-0.15867,0.2602283
223961,2023-01-20 11:19:59.621760,835296073,0,0.9506835,0.05632614,-0.160319,0.2594731
223991,2023-01-20 11:19:59.721799,835396072,0,0.9509674,0.05821645,-0.1594472,0.2585505
224025,2023-01-20 11:19:59.821822,835496071,0,0.9512839,0.05887902,-0.1565538,0.259004
224055,2023-01-20 11:19:59.921791,835596076,0,0.9528174,0.05144967,-0.1508425,0.2583382
224088,2023-01-20 11:20:00.021765,835696089,0,0.9534013,0.04538308,-0.1495326,0.2580824
224121,2023-01-20 11:20:00.121704,835796075,0,0.9534334,0.04186138,-0.1579149,0.2535261
224154,2023-01-20 11:20:00.221682,835896081,0,0.9536394,0.04318553,-0.1624254,0.2496496
224184,2023-01-20 11:20:00.321720,835996077,0,0.9545099,0.04271408,-0.1602223,0.2478208
224220,2023-01-20 11:20:00.421747,836096075,0,0.9552411,0.03846436,-0.1573315,0.2475514
224254,2023-01-20 11:20:00.521736,836196083,0,0.9554231,0.03592416,-0.1565201,0.247745
224289,2023-01-20 11:20:00.621727,836296084,0,0.9553955,0.03221729,-0.1599811,0.2461454
224320,2023-01-20 11:20:00.721743,836396081,0,0.9559869,0.03135969,-0.1558774,0.2465928
224354,2023-01-20 11:20:00.821754,836496081,0,0.9561275,0.0333338,-0.1501259,0.2493421
224384,2023-01-20 11:20:00.921721,836596068,0,0.9551404,0.03578964,-0.1485633,0.2536827
224417,2023-01-20 11:20:01.021709,836696072,0,0.9538981,0.04037355,-0.149542,0.2570711
224450,2023-01-20 11:20:01.121722,836796088,0,0.9528299,0.04444068,-0.1518878,0.2589794
224483,2023-01-20 11:20:01.221711,836896079,0,0.9527431,0.04746486,-0.147865,0.261082
224513,2023-01-20 11:20:01.321708,836996072,0,0.9534709,0.03896021,-0.1460542,0.2608515
224549,2023-01-20 11:20:01.421726,837096084,0,0.9531724,0.03590498,-0.1499779,0.2601538
224581,2023-01-20 11:20:01.521737,837196079,0,0.9529905,0.03274101,-0.1544877,0.2585938
224616,2023-01-20 11:20:01.621748,837296081,0,0.9530579,0.0301216,-0.155893,0.2578195
224646,2023-01-20 11:20:01.721735,837396080,0,0.953618,0.02659288,-0.1535879,0.2575192
224681,2023-01-20 11:20:01.821728,837496083,0,0.9542838,0.01922618,-0.1541672,0.2553537
224711,2023-01-20 11:20:01.921709,837596067,0,0.9544896,0.01529239,-0.1557458,0.2538877
224744,2023-01-20 11:20:02.021720,837696081,0,0.9542413,0.01534693,-0.1568722,0.254124
224777,2023-01-20 11:20:02.121718,837796084,0,0.9544008,0.01807847,-0.1538794,0.2551734
224810,2023-01-20 11:20:02.221700,837896068,0,0.9547901,0.0165272,-0.1496741,0.2563211
224840,2023-01-20 11:20:02.321719,837996080,0,0.9549597,0.01639415,-0.1472623,0.2570933
224876,2023-01-20 11:20:02.421713,838096075,0,0.9549435,0.01640421,-0.1458324,0.2579665
224908,2023-01-20 11:20:02.521675,838196071,0,0.955116,0.01712043,-0.1432529,0.2587254
224943,2023-01-20 11:20:02.621666,838296085,0,0.9549314,0.01788485,-0.1440279,0.2589253
224973,2023-01-20 11:20:02.721674,838396079,0,0.9555185,0.01860464,-0.1415205,0.2580897
225007,2023-01-20 11:20:02.821678,838496068,0,0.9555582,0.02006243,-0.1422305,0.2574422
225037,2023-01-20 11:20:02.921707,838596080,0,0.9557039,0.02034943,-0.1425848,0.2566821
225070,2023-01-20 11:20:03.021714,838696075,0,0.9555666,0.02140523,-0.1458334,0.2552782
225103,2023-01-20 11:20:03.121707,838796074,0,0.9557824,0.02296428,-0.1465747,0.2539066
225136,2023-01-20 11:20:03.221707,838896076,0,0.9556081,0.02416455,-0.1496238,0.2526702
225166,2023-01-20 11:20:03.321727,838996086,0,0.9556945,0.02618268,-0.1489942,0.2525141
225202,2023-01-20 11:20:03.421724,839096084,0,0.9550798,0.02975531,-0.150978,0.2532644
225234,2023-01-20 11:20:03.521686,839196082,0,0.9542016,0.03304777,-0.1519394,0.2555808
225269,2023-01-20 11:20:03.621663,839296080,0,0.954078,0.03326469,-0.1510888,0.2565168
225299,2023-01-20 11:20:03.721690,839396071,0,0.9545683,0.03342758,-0.1477062,0.2566412
225333,2023-01-20 11:20:03.821726,839496077,0,0.9547908,0.03419961,-0.1464632,0.2564248
225364,2023-01-20 11:20:03.921728,839596071,0,0.9548857,0.03564558,-0.146204,0.2560218
225397,2023-01-20 11:20:04.021729,839696071,0,0.9553651,0.03618268,-0.1458787,0.2543383
225430,2023-01-20 11:20:04.121716,839796080,0,0.9565611,0.03444314,-0.1443905,0.2509105
225463,2023-01-20 11:20:04.221697,839896076,0,0.9565243,0.03476174,-0.1454007,0.2504229
225493,2023-01-20 11:20:04.321702,839996071,0,0.9563146,0.03438292,-0.1452953,0.2513353
225529,2023-01-20 11:20:04.421712,840096084,0,0.9547392,0.0384424,-0.1517997,0.2528874
225561,2023-01-20 11:20:04.521654,840196072,0,0.9539036,0.03912235,-0.1530239,0.2551889
225596,2023-01-20 11:20:04.621627,840296075,0,0.9535989,0.03805378,-0.153812,0.2560139
225626,2023-01-20 11:20:04.721663,840396080,0,0.9542077,0.03913974,-0.1497923,0.2559649
225660,2023-01-20 11:20:04.821702,840496092,0,0.9544905,0.04215473,-0.1445251,0.2574558
225690,2023-01-20 11:20:04.921702,840596072,0,0.9540282,0.04377621,-0.1434391,0.2594978
225723,2023-01-20 11:20:05.021723,840696081,0,0.9528833,0.04916835,-0.1449676,0.2618787
