LineNo,UTC_Approx,TimeUS,C,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos
261365,2023-01-20 11:21:53.183563,949096713,0,0,0,0,0,57.44,0.19,0,0,0.5,0.0002345621,0.01407821,0.04708347
261397,2023-01-20 11:21:53.290761,949196696,0,0,0,0,0,57.44,0.19,0,0,0.5,9.444427E-05,0.007939212,0.03298736
261432,2023-01-20 11:21:53.401286,949296731,0,0,0,0,0,57.42,0.19,0,0,0.5,0.0002828857,0.0110265,0.04276726
261463,2023-01-20 11:21:53.492377,949396708,0,0,0,0,0,57.41,0.19,0,0,0.5,0.0003303222,0.01149167,0.04359769
261496,2023-01-20 11:21:53.583510,949496731,0,0,0,0,0,57.38,0.19,0,0,0.5,0.0001957628,0.01319192,0.05303726
261528,2023-01-20 11:21:53.681882,949596697,0,0,0,0,0,57.37,0.19,0,0,0.5,0.0004510308,0.02005584,0.06651058
261559,2023-01-20 11:21:53.781930,949696728,0,0,0,0,0,57.34,0.19,0,0,0.5,0.0005765313,0.0200417,0.07156277
261594,2023-01-20 11:21:53.881893,949796702,0,0,0,0,0,57.32,0.19,0,0,0.5,0.0003117894,0.0134898,0.05825029
261625,2023-01-20 11:21:53.981886,949896712,0,0,0,0,0,57.3,0.19,0,0,0.5,0.0001756903,0.01449331,0.05974238
261657,2023-01-20 11:21:54.081870,949996706,0,0,0,0,0,57.29,0.19,0,0,0.5,0.0002760378,0.01584634,0.05930615
261691,2023-01-20 11:21:54.181873,950096717,0,0,0,0,0,57.26,0.19,0,0,0.5,9.869853E-05,0.01512404,0.0613432
261723,2023-01-20 11:21:54.281869,950196696,0,0,0,0,0,57.24,0.19,0,0,0.5,0.000375452,0.01751152,0.06732488
261755,2023-01-20 11:21:54.381928,950296732,0,0,0,0,0,57.22,0.19,0,0,0.5,0.0005063812,0.01728433,0.06784122
261788,2023-01-20 11:21:54.481888,950396699,0,0,0,0,0,57.22,0.19,0,0,0.5,0.0006304886,0.01882698,0.06647244
261821,2023-01-20 11:21:54.581899,950496725,0,0,0,0,0,57.2,0.19,0,0,0.5,0.0004227091,0.0180867,0.06685548
261853,2023-01-20 11:21:54.681867,950596700,0,0,0,0,0,57.2,0.19,0,0,0.5,0.0003370048,0.01287654,0.0559553
261884,2023-01-20 11:21:54.781893,950696731,0,0,0,0,0,57.18,0.19,0,0,0.5,0.0002290094,0.01399749,0.05946975
261919,2023-01-20 11:21:54.881802,950796698,0,0,0,0,0,57.19,0.19,0,0,0.5,0.0003748143,0.01395955,0.05047637
261950,2023-01-20 11:21:54.981765,950896731,0,0,0,0,0,57.18,0.19,0,0,0.5,0.0002107131,0.01205725,0.05259258
261982,2023-01-20 11:21:55.081734,950996692,0,0,0,0,0,57.17,0.19,0,0,0.5,0.0001307025,0.01016041,0.05081438
262016,2023-01-20 11:21:55.181802,951096734,0,0,0,0,0,57.16,0.19,0,0,0.5,0.0003718148,0.01187979,0.05630597
262048,2023-01-20 11:21:55.281753,951196693,0,0,0,0,0,57.16,0.19,0,0,0.5,0.0005274093,0.01332335,0.05940944
262081,2023-01-20 11:21:55.381752,951296708,0,0,0,0,0,57.14,0.19,0,0,0.5,0.0004019621,0.01468,0.06761684
262114,2023-01-20 11:21:55.481710,951396703,0,0,0,0,0,57.13,0.19,0,0,0.5,0.000357502,0.01772391,0.06994481
262149,2023-01-20 11:21:55.581681,951496715,0,0,0,0,0,57.11,0.19,0,0,0.5,0.0001624885,0.01506057,0.06981429
262181,2023-01-20 11:21:55.681669,951596692,0,0,0,0,0,57.1,0.19,0,0,0.5,0.0003285194,0.01627101,0.0700715
262212,2023-01-20 11:21:55.781738,951696736,0,0,0,0,0,57.08,0.19,0,0,0.5,0.0002763113,0.01655197,0.07423732
262247,2023-01-20 11:21:55.881766,951796699,0,0,0,0,0,57.06,0.19,0,0,0.5,0.0004417829,0.0218277,0.08031103
262278,2023-01-20 11:21:55.981865,951896724,0,0,0,0,0,57.04,0.19,0,0,0.5,0.0004915921,0.01987336,0.08029909
262310,2023-01-20 11:21:56.081783,951996696,0,0,0,0,0,57.02,0.19,0,0,0.5,0.0004767562,0.01454549,0.07337394
262344,2023-01-20 11:21:56.181741,952096737,0,0,0,0,0,57,0.19,0,0,0.5,0.0004895391,0.01549662,0.07661605
262376,2023-01-20 11:21:56.281665,952196692,0,0,0,0,0,56.98,0.19,0,0,0.5,0.0005280492,0.01675154,0.07708255
262409,2023-01-20 11:21:56.381659,952296705,0,0,0,0,0,56.95,0.19,0,0,0.5,0.0002169006,0.01769408,0.08607321
262442,2023-01-20 11:21:56.481654,952396703,0,0,0,0,0,56.92,0.19,0,0,0.5,0.0001314716,0.01850816,0.09095579
262475,2023-01-20 11:21:56.581657,952496704,0,0,0,0,0,56.89,0.19,0,0,0.5,1.187731E-05,0.01878339,0.09597395
262507,2023-01-20 11:21:56.681667,952596692,0,0,0,0,0,56.87,0.19,0,0,0.5,0.0002657577,0.0200878,0.0951961
262538,2023-01-20 11:21:56.781709,952696706,0,0,0,0,0,56.84,0.19,0,0,0.5,0.0006398768,0.02109338,0.0995206
262572,2023-01-20 11:21:56.881688,952796698,0,0,0,0,0,56.82,0.19,0,0,0.5,0.0004484802,0.02090707,0.09808379
262603,2023-01-20 11:21:56.981661,952896692,0,0,0,0,0,56.79,0.19,0,0,0.5,0.0002292594,0.02041371,0.1025243
262635,2023-01-20 11:21:57.081685,952996702,0,0,0,0,0,56.77,0.19,0,0,0.5,0.00031399,0.02073318,0.1006145
262669,2023-01-20 11:21:57.181705,953096701,0,0,0,0,0,56.74,0.19,0,0,0.5,0.0001735558,0.01955745,0.1029124
262701,2023-01-20 11:21:57.281696,953196692,0,0,0,0,0,56.72,0.19,0,0,0.5,0.0004728744,0.01943003,0.0990378
262734,2023-01-20 11:21:57.381703,953296704,0,0,0,0,0,56.69,0.19,0,0,0.5,0.0003543621,0.01926342,0.1033469
262766,2023-01-20 11:21:57.481663,953396704,0,0,0,0,0,56.69,0.19,0,0,0.5,0.0002159669,0.01628336,0.09036484
262799,2023-01-20 11:21:57.581604,953496692,0,0,0,0,0,56.67,0.19,0,0,0.5,0.0002478812,0.01733101,0.09608889
262831,2023-01-20 11:21:57.681640,953596699,0,0,0,0,0,56.68,0.19,0,0,0.5,0.0004329605,0.02073209,0.08747336
262863,2023-01-20 11:21:57.781684,953696696,0,0,0,0,0,56.66,0.19,0,0,0.5,0.0002652755,0.01792898,0.08831413
262898,2023-01-20 11:21:57.881692,953796692,0,0,0,0,0,56.67,0.19,0,0,0.5,0.0004464207,0.02059657,0.078715
262929,2023-01-20 11:21:57.981695,953896692,0,0,0,0,0,56.66,0.19,0,0,0.5,0.0002696785,0.01613859,0.07782179
262961,2023-01-20 11:21:58.081701,953996696,0,0,0,0,0,56.67,0.19,0,0,0.5,0.0003719338,0.007706677,0.05941492
262995,2023-01-20 11:21:58.181732,954096726,0,0,0,0,0,56.66,0.19,0,0,0.5,0.0003951805,0.01054364,0.06637789
263027,2023-01-20 11:21:58.281695,954196692,0,0,0,0,0,56.69,0.19,0,0,0.5,0.0004090736,0.01190408,0.04907551
263060,2023-01-20 11:21:58.381698,954296698,0,0,0,0,0,56.69,0.19,0,0,0.5,0.0002672699,0.009129587,0.04930207
263092,2023-01-20 11:21:58.481689,954396708,0,0,0,0,0,56.72,0.19,0,0,0.5,0.0004337123,0.01079422,0.03938625
263125,2023-01-20 11:21:58.581652,954496692,0,0,0,0,0,56.72,0.19,0,0,0.5,0.000285108,0.009278119,0.04171757
263157,2023-01-20 11:21:58.681667,954596696,0,0,0,0,0,56.76,0.19,0,0,0.5,0.000961907,0.02008067,0.05077033
263188,2023-01-20 11:21:58.781700,954696710,0,0,0,0,0,56.76,0.19,0,0,0.5,0.0006065372,0.01301178,0.04148385
263272,2023-01-20 11:21:58.881692,954796694,0,0,0,0,0,56.8,0.19,0,0,0.5,0.001185433,0.03113635,0.06437361
263303,2023-01-20 11:21:58.981698,954896695,0,0,0,0,0,56.81,0.19,0,0,0.5,0.0007439079,0.01860197,0.04165069
263335,2023-01-20 11:21:59.081708,954996705,0,0,0,0,0,56.86,0.19,0,0,0.5,0.0006895317,0.02140517,0.0448483
263368,2023-01-20 11:21:59.181714,955096712,0,0,0,0,0,56.87,0.19,0,0,0.5,0.0006369661,0.01069165,0.02347943
263400,2023-01-20 11:21:59.281693,955196692,0,0,0,0,0,56.89,0.19,0,0,0.5,0.0007781161,0.004468764,0.008763627
263433,2023-01-20 11:21:59.381708,955296708,0,0,0,0,0,56.9,0.19,0,0,0.5,0.0004497827,0.004543429,0.004916462
263465,2023-01-20 11:21:59.481652,955396694,0,0,0,0,0,56.95,0.19,0,0,0.5,0.000676982,0.009836547,0.03528549
263498,2023-01-20 11:21:59.581598,955496691,0,0,0,0,0,56.96,0.19,0,0,0.5,0.0002977684,0.007545892,0.02639573
263530,2023-01-20 11:21:59.681641,955596703,0,0,0,0,0,56.99,0.19,0,0,0.5,0.0007697761,0.03163395,0.08854941
263561,2023-01-20 11:21:59.781687,955696701,0,0,0,0,0,57,0.19,0,0,0.5,0.0006396921,0.02194711,0.06290787
263595,2023-01-20 11:21:59.881693,955796694,0,0,0,0,0,57.04,0.19,0,0,0.5,0.0007997355,0.01734376,0.05889414
263626,2023-01-20 11:21:59.981710,955896705,0,0,0,0,0,57.04,0.19,0,0,0.5,0.001075474,0.01100003,0.03831336
263658,2023-01-20 11:22:00.081691,955996696,0,0,0,0,0,57.07,0.19,0,0,0.5,0.0009689105,0.01352874,0.04712977
263691,2023-01-20 11:22:00.181674,956096693,0,0,0,0,0,57.07,0.19,0,0,0.5,0.0008046706,0.01024942,0.03114763
263723,2023-01-20 11:22:00.281693,956196705,0,0,0,0,0,57.11,0.19,0,0,0.5,0.001104039,0.0132906,0.04529857
263756,2023-01-20 11:22:00.381702,956296703,0,0,0,0,0,57.1,0.19,0,0,0.5,0.0007582564,0.0044982,0.02242557
263788,2023-01-20 11:22:00.481680,956396694,0,0,0,0,0,57.13,0.19,0,0,0.5,0.0005139181,0.01483427,0.04980913
263823,2023-01-20 11:22:00.581669,956496701,0,0,0,0,0,57.12,0.19,0,0,0.5,0.0002820756,0.008232426,0.02832168
263855,2023-01-20 11:22:00.681670,956596696,0,0,0,0,0,57.14,0.19,0,0,0.5,0.0007843768,0.007906126,0.03172963
263886,2023-01-20 11:22:00.781677,956696692,0,0,0,0,0,57.14,0.19,0,0,0.5,0.001051876,0.00551721,0.01655651
263920,2023-01-20 11:22:00.881701,956796703,0,0,0,0,0,57.16,0.19,0,0,0.5,0.001063528,0.007218077,0.02986486
263951,2023-01-20 11:22:00.981707,956896696,0,0,0,0,0,57.14,0.19,0,0,0.5,0.0007434527,0.0006614438,0.009991892
263983,2023-01-20 11:22:01.081716,956996696,0,0,0,0,0,57.16,0.19,0,0,0.5,0.00057776,0.006246333,0.02210204
264016,2023-01-20 11:22:01.181735,957096706,0,0,0,0,0,57.15,0.19,0,0,0.5,0.0003338454,0.004416138,0.008772868
264048,2023-01-20 11:22:01.281712,957196695,0,0,0,0,0,57.17,0.19,0,0,0.5,0.0003467355,0.006197366,0.02464725
264081,2023-01-20 11:22:01.381700,957296698,0,0,0,0,0,57.15,0.19,0,0,0.5,0.0002649502,0.006064187,0.01278502
264113,2023-01-20 11:22:01.481693,957396703,0,0,0,0,0,57.18,0.19,0,0,0.5,0.0008912818,0.009868639,0.03469414
264146,2023-01-20 11:22:01.581674,957496696,0,0,0,0,0,57.17,0.19,0,0,0.5,0.0006965173,0.005995583,0.01687558
264178,2023-01-20 11:22:01.681680,957596696,0,0,0,0,0,57.18,0.19,0,0,0.5,0.0005026647,0.004425654,0.01819217
264209,2023-01-20 11:22:01.781693,957696700,0,0,0,0,0,57.17,0.19,0,0,0.5,0.0003773001,0.005848893,0.01005939
264243,2023-01-20 11:22:01.881696,957796694,0,0,0,0,0,57.18,0.19,0,0,0.5,0.0004790956,0.004694836,0.02014498
264274,2023-01-20 11:22:01.981706,957896696,0,0,0,0,0,57.18,0.19,0,0,0.5,0.00025543,0.002571288,0.006464407
264306,2023-01-20 11:22:02.081703,957996696,0,0,0,0,0,57.19,0.19,0,0,0.5,0.000373403,0.005101415,0.02135803
264339,2023-01-20 11:22:02.181699,958096698,0,0,0,0,0,57.19,0.19,0,0,0.5,0.0005748526,0.004623518,0.009193134
264371,2023-01-20 11:22:02.281706,958196696,0,0,0,0,0,57.2,0.19,0,0,0.5,0.0004510295,0.01433912,0.04046389
264404,2023-01-20 11:22:02.381722,958296699,0,0,0,0,0,57.19,0.19,0,0,0.5,0.0003509971,0.01126413,0.0264542
264436,2023-01-20 11:22:02.481698,958396699,0,0,0,0,0,57.21,0.19,0,0,0.5,0.0004205075,0.01927654,0.0517512
264469,2023-01-20 11:22:02.581663,958496696,0,0,0,0,0,57.2,0.19,0,0,0.5,0.0002888053,0.01476579,0.03579141
264501,2023-01-20 11:22:02.681659,958596696,0,0,0,0,0,57.22,0.19,0,0,0.5,0.0003021064,0.01654829,0.04403112
264532,2023-01-20 11:22:02.781657,958696692,0,0,0,0,0,57.21,0.19,0,0,0.5,0.0006479078,0.01475785,0.03406433
264567,2023-01-20 11:22:02.881691,958796698,0,0,0,0,0,57.23,0.19,0,0,0.5,0.0006978986,0.02275474,0.05850594
264598,2023-01-20 11:22:02.981723,958896695,0,0,0,0,0,57.22,0.19,0,0,0.5,0.0004699345,0.0164635,0.03988909
264630,2023-01-20 11:22:03.081723,958996692,0,0,0,0,0,57.23,0.19,0,0,0.5,0.0006626364,0.0262099,0.0663588
264663,2023-01-20 11:22:03.181730,959096701,0,0,0,0,0,57.22,0.19,0,0,0.5,0.0004583742,0.01792026,0.04317766
264695,2023-01-20 11:22:03.281717,959196696,0,0,0,0,0,57.24,0.19,0,0,0.5,0.000408418,0.0146104,0.03930438
264728,2023-01-20 11:22:03.381707,959296694,0,0,0,0,0,57.23,0.19,0,0,0.5,0.0002614055,0.008412765,0.0202784
264760,2023-01-20 11:22:03.474303,959396701,0,0,0,0,0,57.25,0.19,0,0,0.5,0.0003243251,0.01304967,0.03496405
264793,2023-01-20 11:22:03.565232,959496696,0,0,0,0,0,57.24,0.19,0,0,0.5,0.0002984428,0.009214568,0.02164319
264825,2023-01-20 11:22:03.668610,959596704,0,0,0,0,0,57.26,0.19,0,0,0.5,0.0004623852,0.01942298,0.05047811
264856,2023-01-20 11:22:03.779674,959696701,0,0,0,0,0,57.25,0.19,0,0,0.5,0.0003825579,0.01171324,0.02778106
264890,2023-01-20 11:22:03.874325,959796699,0,0,0,0,0,57.27,0.19,0,0,0.5,0.0005344159,0.01790752,0.04667824
264921,2023-01-20 11:22:03.965298,959896696,0,0,0,0,0,57.26,0.19,0,0,0.5,0.0003241514,0.01053458,0.02508438
264953,2023-01-20 11:22:04.061794,959996700,0,0,0,0,0,57.27,0.19,0,0,0.5,0.0005693444,0.0239132,0.05960868
264986,2023-01-20 11:22:04.161682,960096696,0,0,0,0,0,57.26,0.19,0,0,0.5,0.0006333239,0.01622286,0.03702175
265018,2023-01-20 11:22:04.261654,960196696,0,0,0,0,0,57.27,0.19,0,0,0.5,0.0008294128,0.02501587,0.06093651
265051,2023-01-20 11:22:04.361676,960296698,0,0,0,0,0,57.26,0.19,0,0,0.5,0.0007020161,0.01564048,0.03626857
265083,2023-01-20 11:22:04.461663,960396698,0,0,0,0,0,57.27,0.19,0,0,0.5,0.0006544031,0.01063135,0.02542834
265116,2023-01-20 11:22:04.561626,960496696,0,0,0,0,0,57.25,0.19,0,0,0.5,0.000903147,0.01052514,0.02421547
265148,2023-01-20 11:22:04.661640,960596700,0,0,0,0,0,57.27,0.19,0,0,0.5,0.0009584812,0.01206634,0.02937774
265179,2023-01-20 11:22:04.761669,960696692,0,0,0,0,0,57.25,0.19,0,0,0.5,0.0006540316,0.006388289,0.01358767
265213,2023-01-20 11:22:04.861688,960796699,0,0,0,0,0,57.27,0.19,0,0,0.5,0.0006688614,0.01763185,0.04358206
265244,2023-01-20 11:22:04.961692,960896705,0,0,0,0,0,57.26,0.19,0,0,0.5,0.0006064071,0.009637689,0.02008444
265276,2023-01-20 11:22:05.061683,960996692,0,0,0,0,0,57.27,0.19,0,0,0.5,0.0007054165,0.0235633,0.0595421
265309,2023-01-20 11:22:05.161702,961096703,0,0,0,0,0,57.26,0.19,0,0,0.5,0.0005240746,0.01197506,0.02830937
265341,2023-01-20 11:22:05.261690,961196696,0,0,0,0,0,57.28,0.19,0,0,0.5,0.0003400833,0.00984427,0.03109242
265374,2023-01-20 11:22:05.361677,961296696,0,0,0,0,0,57.27,0.19,0,0,0.5,0.0001981167,0.003760583,0.01006483
265406,2023-01-20 11:22:05.461644,961396701,0,0,0,0,0,57.22,0.19,0,0,0.5,0.0002119964,0.01635516,0.04890468
265441,2023-01-20 11:22:05.561587,961496697,0,0,0,0,0,57.15,0.19,0,0,0.5,0.0002741581,0.02062208,0.08426628
265473,2023-01-20 11:22:05.661599,961596692,0,0,0,0,0,57.11,0.19,0,0,0.5,0.0006666751,0.02335341,0.09132495
265504,2023-01-20 11:22:05.761670,961696703,0,0,0,0,0,57.04,0.19,0,0,0.5,0.0008031002,0.02339946,0.1089558
265538,2023-01-20 11:22:05.861682,961796700,0,0,0,0,0,56.97,0.19,0,0,0.5,0.0008153723,0.01913953,0.101615
265569,2023-01-20 11:22:05.961662,961896694,0,0,0,0,0,56.88,0.19,0,0,0.5,0.0009467898,0.0219636,0.1149157
265601,2023-01-20 11:22:06.061646,961996693,0,0,0,0,0,56.82,0.19,0,0,0.5,0.001250597,0.02603968,0.1033421
265634,2023-01-20 11:22:06.161639,962096704,0,0,0,0,0,56.71,0.19,0,0,0.5,0.00117131,0.02346641,0.1076345
265666,2023-01-20 11:22:06.261639,962196694,0,0,0,0,0,56.62,0.19,0,0,0.5,0.001114317,0.02519491,0.1026166
265699,2023-01-20 11:22:06.361672,962296702,0,0,0,0,0,56.5,0.19,0,0,0.5,0.001233269,0.02303509,0.105315
265731,2023-01-20 11:22:06.461658,962396698,0,0,0,0,0,56.4,0.19,0,0,0.5,0.001376551,0.02343178,0.09254015
265764,2023-01-20 11:22:06.561623,962496696,0,0,0,0,0,56.34,0.19,0,0,0.5,0.001291428,0.01562244,0.04753361
265796,2023-01-20 11:22:06.661612,962596692,0,0,0,0,0,56.28,0.19,0,0,0.5,0.001465591,0.02367464,0.04728646
265827,2023-01-20 11:22:06.761623,962696696,0,0,0,0,0,56.2,0.19,0,0,0.5,0.001403643,0.01545918,0.02969744
265861,2023-01-20 11:22:06.861642,962796698,0,0,0,0,0,56.12,0.19,0,0,0.5,0.00122069,0.007520074,0.03868243
265892,2023-01-20 11:22:06.961681,962896713,0,0,0,0,0,56.01,0.19,0,0,0.5,0.001137332,0.004897682,0.03258238
265924,2023-01-20 11:22:07.061679,962996696,0,0,0,0,0,55.92,0.19,0,0,0.5,0.001097133,0.01003852,0.04660157
265957,2023-01-20 11:22:07.161689,963096697,0,0,0,0,0,55.79,0.19,0,0,0.5,0.0009509633,0.007097314,0.03447696
265989,2023-01-20 11:22:07.261734,963196742,0,0,0,0,0,55.67,0.19,0,0,0.5,0.001147374,0.006927477,0.03917128
266021,2023-01-20 11:22:07.361678,963296693,0,0,0,0,0,55.54,0.19,0,0,0.5,0.001086417,0.00329777,0.03122351
266053,2023-01-20 11:22:07.461664,963396704,0,0,0,0,0,55.43,0.19,0,0,0.5,0.001042098,0.01251209,0.04802672
266086,2023-01-20 11:22:07.561616,963496691,0,0,0,0,0,55.28,0.19,0,0,0.5,0.0008750284,0.006275081,0.03061709
266118,2023-01-20 11:22:07.661623,963596691,0,0,0,0,0,55.15,0.19,0,0,0.5,0.0009850145,0.01160242,0.04231312
266149,2023-01-20 11:22:07.761660,963696696,0,0,0,0,0,54.99,0.19,0,0,0.5,0.000836471,0.007240828,0.02325542
266184,2023-01-20 11:22:07.861681,963796698,0,0,0,0,0,54.85,0.19,0,0,0.5,0.0006470606,0.005884075,0.02382271
266216,2023-01-20 11:22:07.961703,963896708,0,0,0,0,0,54.69,0.19,0,0,0.5,0.0005985594,0.004525559,0.01484326
266248,2023-01-20 11:22:08.061677,963996700,0,0,0,0,0,54.53,0.19,0,0,0.5,0.0004824128,0.01642245,0.04199621
266282,2023-01-20 11:22:08.161649,964096710,0,0,0,0,0,54.35,0.19,0,0,0.5,0.000417691,0.01656457,0.04499277
266314,2023-01-20 11:22:08.261633,964196691,0,0,0,0,0,54.19,0.19,0,0,0.5,0.0005323598,0.01282257,0.03980336
266347,2023-01-20 11:22:08.361674,964296704,0,0,0,0,0,54.01,0.19,0,0,0.5,0.0006351141,0.01402897,0.05171259
266379,2023-01-20 11:22:08.461673,964396711,0,0,0,0,0,53.84,0.19,0,0,0.5,0.000513883,0.01817725,0.05652376
266412,2023-01-20 11:22:08.561627,964496695,0,0,0,0,0,53.66,0.19,0,0,0.5,0.0002759226,0.01770077,0.0606094
266444,2023-01-20 11:22:08.661607,964596690,0,0,0,0,0,53.51,0.19,0,0,0.5,0.0003912093,0.01048893,0.03811677
266475,2023-01-20 11:22:08.761615,964696704,0,0,0,0,0,53.33,0.19,0,0,0.5,0.000693507,0.01038167,0.04519662
266509,2023-01-20 11:22:08.861645,964796714,0,0,0,0,0,53.17,0.19,0,0,0.5,0.0006426608,0.009699557,0.04149381
266540,2023-01-20 11:22:08.961657,964896691,0,0,0,0,0,52.99,0.19,0,0,0.5,0.0007091659,0.01105527,0.0505982
266572,2023-01-20 11:22:09.061686,964996709,0,0,0,0,0,52.83,0.19,0,0,0.5,0.0006440263,0.009314741,0.04619763
266606,2023-01-20 11:22:09.161678,965096705,0,0,0,0,0,52.65,0.19,0,0,0.5,0.0003759375,0.0128351,0.05922243
266638,2023-01-20 11:22:09.261666,965196691,0,0,0,0,0,52.49,0.19,0,0,0.5,0.000414943,0.02264665,0.07391234
266671,2023-01-20 11:22:09.361694,965296712,0,0,0,0,0,52.32,0.19,0,0,0.5,0.0003307771,0.01963835,0.06796496
266703,2023-01-20 11:22:09.461663,965396698,0,0,0,0,0,52.17,0.19,0,0,0.5,0.0005961826,0.01054786,0.04633395
266736,2023-01-20 11:22:09.561623,965496691,0,0,0,0,0,52,0.19,0,0,0.5,0.0006796903,0.01105131,0.04946693
266768,2023-01-20 11:22:09.661651,965596714,0,0,0,0,0,51.85,0.19,0,0,0.5,0.000572096,0.00816884,0.036602
266799,2023-01-20 11:22:09.761659,965696695,0,0,0,0,0,51.69,0.19,0,0,0.5,0.0005305401,0.008967699,0.04263098
266833,2023-01-20 11:22:09.861672,965796692,0,0,0,0,0,51.54,0.19,0,0,0.5,0.0005484066,0.008178194,0.03757207
266864,2023-01-20 11:22:09.961684,965896694,0,0,0,0,0,51.37,0.19,0,0,0.5,0.0004173947,0.009630559,0.04644085
266896,2023-01-20 11:22:10.061698,965996712,0,0,0,0,0,51.23,0.19,0,0,0.5,0.0004392111,0.005758764,0.03085733
266929,2023-01-20 11:22:10.161666,966096692,0,0,0,0,0,51.07,0.19,0,0,0.5,0.0007557836,0.00754193,0.04166373
266961,2023-01-20 11:22:10.261663,966196691,0,0,0,0,0,50.91,0.19,0,0,0.5,0.001090262,0.009715218,0.04251092
266994,2023-01-20 11:22:10.361674,966296698,0,0,0,0,0,50.74,0.19,0,0,0.5,0.0009756799,0.0116322,0.05850035
267027,2023-01-20 11:22:10.461661,966396698,0,0,0,0,0,50.57,0.19,0,0,0.5,0.0006901355,0.01563969,0.06912414
267062,2023-01-20 11:22:10.561630,966496692,0,0,0,0,0,50.4,0.19,0,0,0.5,0.0009713392,0.01632516,0.07246926
267094,2023-01-20 11:22:10.661602,966596695,0,0,0,0,0,50.25,0.19,0,0,0.5,0.0007977248,0.011203,0.06033675
267125,2023-01-20 11:22:10.761567,966696695,0,0,0,0,0,50.07,0.19,0,0,0.5,0.000632182,0.01396396,0.06981879
267159,2023-01-20 11:22:10.861591,966796694,0,0,0,0,0,49.9,0.19,0,0,0.5,0.0007192513,0.02754051,0.08929216
267190,2023-01-20 11:22:10.961658,966896696,0,0,0,0,0,49.73,0.19,0,0,0.5,0.0005021575,0.02422856,0.08765341
267222,2023-01-20 11:22:11.061675,966996695,0,0,0,0,0,49.56,0.19,0,0,0.5,0.0002356199,0.02617057,0.09049048
267255,2023-01-20 11:22:11.161683,967096713,0,0,0,0,0,49.38,0.19,0,0,0.5,8.318101E-05,0.02191653,0.08332879
267285,2023-01-20 11:22:11.261658,967196701,0,0,0,0,0,49.22,0.19,0,0,0.5,0.0005134852,0.01330818,0.06756071
267316,2023-01-20 11:22:11.361650,967296707,0,0,0,0,0,49.05,0.19,0,0,0.5,0.0005060614,0.01380179,0.06936792
267348,2023-01-20 11:22:11.461627,967396694,0,0,0,0,0,48.88,0.19,0,0,0.5,0.0002514076,0.02192969,0.0825005
267381,2023-01-20 11:22:11.561632,967496707,0,0,0,0,0,48.71,0.19,0,0,0.5,0.0001558293,0.01998934,0.08371278
267413,2023-01-20 11:22:11.661648,967596710,0,0,0,0,0,48.54,0.19,0,0,0.5,0.0001515693,0.02007532,0.08412112
267444,2023-01-20 11:22:11.761661,967696696,0,0,0,0,0,48.37,0.19,0,0,0.5,0.0001381122,0.01895341,0.08600452
267479,2023-01-20 11:22:11.856140,967796706,0,0,0,0,0,48.2,0.19,0,0,0.5,0.0002653349,0.01526425,0.08068629
267510,2023-01-20 11:22:11.947155,967896704,0,0,0,0,0,48.03,0.19,0,0,0.5,0.0005258637,0.01611102,0.08235794
267542,2023-01-20 11:22:12.041918,967996695,0,0,0,0,0,47.86,0.19,0,0,0.5,0.00035737,0.02231659,0.0896325
267575,2023-01-20 11:22:12.141884,968096691,0,0,0,0,0,47.69,0.19,0,0,0.5,0.000266877,0.01942931,0.08643521
267607,2023-01-20 11:22:12.241885,968196705,0,0,0,0,0,47.53,0.19,0,0,0.5,0.000433369,0.0176267,0.0809249
267640,2023-01-20 11:22:12.341894,968296702,0,0,0,0,0,47.36,0.19,0,0,0.5,0.0003294075,0.01599963,0.07812146
267672,2023-01-20 11:22:12.441889,968396694,0,0,0,0,0,47.21,0.19,0,0,0.5,0.00048089,0.01861144,0.07615928
267705,2023-01-20 11:22:12.541911,968496725,0,0,0,0,0,47.05,0.19,0,0,0.5,0.0003711152,0.0161301,0.07368781
267737,2023-01-20 11:22:12.641853,968596695,0,0,0,0,0,46.88,0.19,0,0,0.5,0.0002321932,0.01373253,0.07079805
267768,2023-01-20 11:22:12.741795,968696691,0,0,0,0,0,46.72,0.19,0,0,0.5,0.0002138476,0.01453112,0.07433841
267802,2023-01-20 11:22:12.841797,968796703,0,0,0,0,0,46.55,0.19,0,0,0.5,0.0001820647,0.01603864,0.07860939
267833,2023-01-20 11:22:12.941848,968896701,0,0,0,0,0,46.38,0.19,0,0,0.5,0.0003140148,0.01584931,0.07821342
267866,2023-01-20 11:22:13.041874,968996697,0,0,0,0,0,46.22,0.19,0,0,0.5,0.0002483871,0.01789202,0.08062207
267900,2023-01-20 11:22:13.141881,969096706,0,0,0,0,0,46.06,0.19,0,0,0.5,0.0002040505,0.01611932,0.07729438
267932,2023-01-20 11:22:13.241867,969196696,0,0,0,0,0,45.9,0.19,0,0,0.5,0.0002964128,0.01528577,0.07204843
267965,2023-01-20 11:22:13.341865,969296698,0,0,0,0,0,45.74,0.19,0,0,0.5,0.0003374386,0.01313818,0.06393371
267997,2023-01-20 11:22:13.441839,969396703,0,0,0,0,0,45.59,0.19,0,0,0.5,0.0004856862,0.02383443,0.07942239
268030,2023-01-20 11:22:13.541777,969496711,0,0,0,0,0,45.44,0.19,0,0,0.5,0.000268503,0.0179885,0.06409676
