LineNo,UTC_Approx,TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
50463,2023-01-20 11:11:14.222861,308797198,-235.8486,-235.9557,-6.062179,-5.95503,-6.088949,0,-0.05768545,-0.04246134
50495,2023-01-20 11:11:14.322828,308897185,-236.4554,-236.5782,-6.062179,-5.939425,-6.082226,0,-0.002435403,-0.0298705
50528,2023-01-20 11:11:14.422827,308997202,-237.0622,-237.1973,-6.062179,-5.927101,-6.060178,0,0.03138033,-0.01290263
50561,2023-01-20 11:11:14.522812,309097199,-237.669,-237.8113,-6.062179,-5.919855,-6.052745,0,0.007958333,-0.005355841
50595,2023-01-20 11:11:14.622934,309197325,-238.2758,-238.4247,-6.062179,-5.913272,-6.035896,0,-0.01222439,-0.007429461
50627,2023-01-20 11:11:14.722850,309297219,-238.8826,-239.033,-6.062179,-5.911827,-5.998915,0,-0.04210125,-0.01930898
50659,2023-01-20 11:11:14.822841,309397196,-239.4894,-239.6289,-6.062179,-5.922765,-6.028203,0,-0.1228919,-0.06182061
50690,2023-01-20 11:11:14.922819,309497186,-240.0963,-240.2225,-6.062179,-5.935948,-5.961971,0,-0.2252295,-0.1185721
50723,2023-01-20 11:11:15.022810,309597188,-240.7031,-240.8184,-6.062179,-5.946886,-5.983298,0,-0.2065447,-0.1679108
50756,2023-01-20 11:11:15.123098,309697484,-241.3099,-241.4133,-6.062179,-5.95878,-5.9609,0,-0.2482457,-0.1897918
50789,2023-01-20 11:11:15.222917,309797307,-241.9167,-242.0153,-6.062179,-5.963546,-5.977444,0,-0.1549241,-0.1921565
50821,2023-01-20 11:11:15.322846,309897226,-242.5235,-242.621,-6.062179,-5.964698,-5.993031,0,-0.1314281,-0.1620176
50854,2023-01-20 11:11:15.422803,309997182,-243.1303,-243.2206,-6.062179,-5.971905,-5.990281,0,-0.1526126,-0.1592905
50889,2023-01-20 11:11:15.522780,310097192,-243.7371,-243.8303,-6.062179,-5.969034,-5.992084,0,-0.05546738,-0.1245436
50923,2023-01-20 11:11:15.622773,310197205,-244.3439,-244.4367,-6.062179,-5.969386,-6.004857,0,-0.0842733,-0.1013887
50955,2023-01-20 11:11:15.722808,310297219,-244.9507,-245.0332,-6.062179,-5.979659,-6.015515,0,-0.1245309,-0.1039674
50987,2023-01-20 11:11:15.822824,310397216,-245.5575,-245.6331,-6.062179,-5.986573,-6.029088,0,-0.1015547,-0.1155565
51018,2023-01-20 11:11:15.922845,310497225,-246.1644,-246.2281,-6.062179,-5.998429,-6.000325,0,-0.169707,-0.1328329
51100,2023-01-20 11:11:16.022806,310597178,-246.7712,-246.8154,-6.062179,-6.01796,-6.018635,0,-0.2173388,-0.1564611
51134,2023-01-20 11:11:16.122960,310697341,-247.378,-247.402,-6.062179,-6.038175,-6.036356,0,-0.2404733,-0.195947
51167,2023-01-20 11:11:16.222821,310797208,-247.9848,-247.9935,-6.062179,-6.053487,-6.042616,0,-0.2039376,-0.2098004
51199,2023-01-20 11:11:16.322801,310897181,-248.5916,-248.5821,-6.062179,-6.071632,-6.076764,0,-0.2234726,-0.2136848
51233,2023-01-20 11:11:16.422824,310997205,-249.1984,-249.1782,-6.062179,-6.082394,-6.079115,0,-0.1940949,-0.2111663
51266,2023-01-20 11:11:16.522818,311097227,-249.8052,-249.7716,-6.062179,-6.095831,-6.077714,0,-0.261328,-0.2301134
51300,2023-01-20 11:11:16.622898,311197325,-250.412,-250.36,-6.062179,-6.114171,-6.070189,0,-0.3030466,-0.2570032
51332,2023-01-20 11:11:16.722845,311297253,-251.0189,-250.95,-6.062179,-6.131026,-6.053583,0,-0.4066999,-0.3010816
51364,2023-01-20 11:11:16.822822,311397217,-251.6257,-251.5455,-6.062179,-6.142374,-6.082326,0,-0.3883855,-0.3466448
51395,2023-01-20 11:11:16.922774,311497177,-252.2325,-252.1426,-6.062179,-6.152003,-6.069095,0,-0.3717282,-0.3493989
51428,2023-01-20 11:11:17.022798,311597206,-252.8392,-252.7502,-6.062179,-6.151261,-6.085824,0,-0.3086779,-0.3463583
51461,2023-01-20 11:11:17.122993,311697392,-253.4461,-253.3652,-6.062179,-6.143058,-6.081838,0,-0.2708319,-0.3097961
51494,2023-01-20 11:11:17.222849,311797241,-254.0529,-253.9743,-6.062179,-6.140753,-6.089644,0,-0.2861543,-0.2940475
51526,2023-01-20 11:11:17.322798,311897184,-254.6597,-254.592,-6.062179,-6.129933,-6.074502,0,-0.2941456,-0.2930645
51559,2023-01-20 11:11:17.422797,311997182,-255.2665,-255.209,-6.062179,-6.119699,-6.087224,0,-0.3231582,-0.3068745
51592,2023-01-20 11:11:17.522766,312097170,-255.8733,-255.8233,-6.062179,-6.112198,-6.051272,0,-0.3463579,-0.3153088
51626,2023-01-20 11:11:17.622801,312197217,-256.4801,-256.4441,-6.062179,-6.098175,-6.068079,0,-0.304768,-0.3290374
51658,2023-01-20 11:11:17.722797,312297205,-257.0869,-257.0738,-6.062179,-6.075343,-5.990493,0,-0.2916907,-0.2902546
51690,2023-01-20 11:11:17.822811,312397208,-257.6938,-257.6915,-6.062179,-6.064464,-6.031794,0,-0.3100892,-0.2801326
51721,2023-01-20 11:11:17.922855,312497236,-258.3006,-258.3152,-6.062179,-6.047608,-6.014307,0,-0.2847834,-0.2700137
51754,2023-01-20 11:11:18.022815,312597186,-258.9074,-258.9323,-6.062179,-6.037315,-5.991576,0,-0.3070661,-0.2698106
51787,2023-01-20 11:11:18.122849,312697231,-259.5142,-259.5404,-6.062179,-6.035929,-6.003572,0,-0.3616449,-0.2946026
51820,2023-01-20 11:11:18.222821,312797210,-260.121,-260.1537,-6.062179,-6.029444,-5.982989,0,-0.3303265,-0.3211671
51853,2023-01-20 11:11:18.322789,312897171,-260.7278,-260.7727,-6.062179,-6.017315,-6.016448,0,-0.2235123,-0.3015868
51886,2023-01-20 11:11:18.422801,312997182,-261.3346,-261.3789,-6.062179,-6.017882,-5.989867,0,-0.3338704,-0.293649
51919,2023-01-20 11:11:18.522806,313097209,-261.9414,-261.9859,-6.062179,-6.017745,-5.986209,0,-0.3241385,-0.3013855
51953,2023-01-20 11:11:18.622789,313197208,-262.5482,-262.5881,-6.062179,-6.022355,-5.998629,0,-0.3023269,-0.3083659
51985,2023-01-20 11:11:18.722795,313297211,-263.155,-263.1772,-6.062179,-6.040011,-5.991089,0,-0.4121321,-0.335744
52017,2023-01-20 11:11:18.822805,313397214,-263.7618,-263.7763,-6.062179,-6.047745,-6.013575,0,-0.3572791,-0.3614202
52048,2023-01-20 11:11:18.922787,313497179,-264.3687,-264.3824,-6.062179,-6.048468,-6.008162,0,-0.2823985,-0.3402709
52081,2023-01-20 11:11:19.022824,313597204,-264.9755,-264.9852,-6.062179,-6.052452,-6.021372,0,-0.3006411,-0.3096679
52114,2023-01-20 11:11:19.122857,313697245,-265.5823,-265.6008,-6.062179,-6.043683,-6.051054,0,-0.2057873,-0.2670074
52146,2023-01-20 11:11:19.222846,313797238,-266.1891,-266.2189,-6.062179,-6.032374,-6.015754,0,-0.2019559,-0.2304462
52179,2023-01-20 11:11:19.322817,313897199,-266.7959,-266.8408,-6.062179,-6.017257,-6.042892,0,-0.1127124,-0.1693192
52212,2023-01-20 11:11:19.422810,313997193,-267.4027,-267.4624,-6.062179,-6.002472,-6.052325,0,-0.07507965,-0.1331351
52246,2023-01-20 11:11:19.522740,314097166,-268.0095,-268.0787,-6.062179,-5.99298,-6.029914,0,-0.1650017,-0.121404
52280,2023-01-20 11:11:19.622773,314197223,-268.6163,-268.6839,-6.062179,-5.99464,-6.018527,0,-0.2521105,-0.1481795
52312,2023-01-20 11:11:19.722788,314297201,-269.2231,-269.2899,-6.062179,-5.995421,-6.006209,0,-0.2900383,-0.21113
52344,2023-01-20 11:11:19.822869,314397253,-269.8299,-269.8956,-6.062179,-5.996495,-5.960803,0,-0.3860812,-0.2626103
52375,2023-01-20 11:11:19.922807,314497188,-270.4367,-270.5004,-6.062179,-5.998507,-6.015733,0,-0.32067,-0.2791342
52408,2023-01-20 11:11:20.022811,314597193,-271.0435,-271.1102,-6.062179,-5.995538,-6.004338,0,-0.286241,-0.2984201
52441,2023-01-20 11:11:20.122917,314697317,-271.6504,-271.7263,-6.062179,-5.986222,-5.931312,0,-0.2955178,-0.2814578
52473,2023-01-20 11:11:20.222800,314797209,-272.2572,-272.3293,-6.062179,-5.990089,-5.950294,0,-0.3787052,-0.2846728
52506,2023-01-20 11:11:20.322804,314897193,-272.864,-272.9305,-6.062179,-5.995656,-5.966315,0,-0.3942376,-0.3188179
52540,2023-01-20 11:11:20.422920,314997297,-273.4708,-273.5322,-6.062179,-6.000792,-5.974455,0,-0.3641813,-0.3492886
52575,2023-01-20 11:11:20.522770,315097158,-274.0776,-274.1332,-6.062179,-6.006593,-5.980835,0,-0.3546654,-0.3513159
52609,2023-01-20 11:11:20.622817,315197214,-274.6844,-274.7388,-6.062179,-6.007823,-5.928472,0,-0.393673,-0.3606953
52641,2023-01-20 11:11:20.722806,315297200,-275.2912,-275.3461,-6.062179,-6.007296,-5.988376,0,-0.3422153,-0.3594654
52673,2023-01-20 11:11:20.822825,315397216,-275.8981,-275.9475,-6.062179,-6.012784,-5.955837,0,-0.4110616,-0.365664
52704,2023-01-20 11:11:20.922796,315497177,-276.5049,-276.5608,-6.062179,-6.006241,-5.966725,0,-0.3357328,-0.3633799
52737,2023-01-20 11:11:21.022822,315597195,-277.1117,-277.1713,-6.062179,-6.00257,-5.999417,0,-0.3064054,-0.3464307
52770,2023-01-20 11:11:21.122958,315697333,-277.7185,-277.7752,-6.062179,-6.005441,-5.968821,0,-0.3573274,-0.3399367
52802,2023-01-20 11:11:21.222836,315797207,-278.3253,-278.3813,-6.062179,-6.006144,-6.007047,0,-0.3433483,-0.3472791
52835,2023-01-20 11:11:21.322829,315897179,-278.9321,-278.9841,-6.062179,-6.010148,-5.963018,0,-0.3711485,-0.3552225
52868,2023-01-20 11:11:21.422835,315997183,-279.5389,-279.5792,-6.062179,-6.021925,-5.97509,0,-0.463895,-0.3695686
52902,2023-01-20 11:11:21.522782,316097194,-280.1457,-280.1798,-6.062179,-6.028116,-5.962501,0,-0.4391399,-0.3972093
52936,2023-01-20 11:11:21.622763,316197210,-280.7525,-280.7795,-6.062179,-6.035245,-5.961924,0,-0.4889253,-0.4236888
52968,2023-01-20 11:11:21.722824,316297210,-281.3593,-281.3743,-6.062179,-6.047218,-5.956927,0,-0.5483404,-0.4474234
53000,2023-01-20 11:11:21.822907,316397248,-281.9662,-281.974,-6.062179,-6.054327,-5.960175,0,-0.5370112,-0.4683128
53031,2023-01-20 11:11:21.922842,316497191,-282.573,-282.573,-6.062179,-6.06214,-5.988576,0,-0.5076879,-0.4855078
53064,2023-01-20 11:11:22.020728,316597178,-283.1798,-283.1673,-6.062179,-6.074659,-6.0207,0,-0.5270752,-0.4996868
53097,2023-01-20 11:11:22.111656,316697293,-283.7866,-283.7729,-6.062179,-6.075831,-6.014383,0,-0.472536,-0.5081331
53129,2023-01-20 11:11:22.202651,316797213,-284.3934,-284.3771,-6.062179,-6.078448,-6.017446,0,-0.4890845,-0.4998308
53162,2023-01-20 11:11:22.302653,316897181,-285.0002,-284.981,-6.062179,-6.081358,-5.993896,0,-0.5001189,-0.4907916
53195,2023-01-20 11:11:22.402737,316997233,-285.607,-285.589,-6.062179,-6.080245,-5.970942,0,-0.5196226,-0.4890606
53228,2023-01-20 11:11:22.502670,317097198,-286.2138,-286.1928,-6.062179,-6.083175,-6.001505,0,-0.54172,-0.498119
53263,2023-01-20 11:11:22.602652,317197212,-286.8206,-286.7905,-6.062179,-6.092355,-6.025459,0,-0.5241224,-0.5015889
53295,2023-01-20 11:11:22.702670,317297216,-287.4275,-287.3906,-6.062179,-6.099015,-6.042704,0,-0.5142476,-0.5216391
53327,2023-01-20 11:11:22.802670,317397204,-288.0342,-287.992,-6.062179,-6.104425,-6.014065,0,-0.5084286,-0.5163971
53358,2023-01-20 11:11:22.902611,317497209,-288.6411,-288.5884,-6.062179,-6.114796,-6.054514,0,-0.5447609,-0.5124829
53391,2023-01-20 11:11:23.002545,317597206,-289.2479,-289.1922,-6.062179,-6.117843,-6.039387,0,-0.5986851,-0.5261142
53424,2023-01-20 11:11:23.102688,317697333,-289.8547,-289.7949,-6.062179,-6.122003,-6.042905,0,-0.5726916,-0.5378199
53456,2023-01-20 11:11:23.202582,317797212,-290.4615,-290.3921,-6.062179,-6.131573,-6.063124,0,-0.5909667,-0.5510641
53489,2023-01-20 11:11:23.302552,317897182,-291.0683,-290.9965,-6.062179,-6.134015,-6.033792,0,-0.6587538,-0.5745487
53522,2023-01-20 11:11:23.402564,317997196,-291.6751,-291.6011,-6.062179,-6.136163,-6.035259,0,-0.6329636,-0.5883403
53555,2023-01-20 11:11:23.502584,318097253,-292.2819,-292.2033,-6.062179,-6.140753,-6.064105,0,-0.6002914,-0.59243
53589,2023-01-20 11:11:23.602518,318197222,-292.8887,-292.8107,-6.062179,-6.140206,-6.04019,0,-0.6519623,-0.6083785
53621,2023-01-20 11:11:23.702582,318297253,-293.4955,-293.4245,-6.062179,-6.133253,-6.056807,0,-0.5743459,-0.5894324
53653,2023-01-20 11:11:23.802575,318397213,-294.1024,-294.0363,-6.062179,-6.128273,-6.047922,0,-0.5662498,-0.5724918
53684,2023-01-20 11:11:23.902564,318497187,-294.7092,-294.6457,-6.062179,-6.125694,-6.042636,0,-0.6062239,-0.5754087
53717,2023-01-20 11:11:24.002582,318597189,-295.316,-295.2582,-6.062179,-6.119972,-6.058494,0,-0.5779422,-0.5713257
53750,2023-01-20 11:11:24.102683,318697246,-295.9228,-295.8706,-6.062179,-6.114386,-6.078672,0,-0.5666337,-0.5816426
53782,2023-01-20 11:11:24.202689,318797211,-296.5296,-296.4753,-6.062179,-6.116534,-6.057147,0,-0.6414774,-0.5991763
53815,2023-01-20 11:11:24.302629,318897192,-297.1364,-297.0839,-6.062179,-6.114698,-6.054466,0,-0.6442028,-0.6105891
53848,2023-01-20 11:11:24.402632,318997236,-297.7432,-297.6909,-6.062179,-6.114464,-6.053952,0,-0.6502209,-0.6126342
53881,2023-01-20 11:11:24.502546,319097176,-298.35,-298.2794,-6.062179,-6.132863,-6.020539,0,-0.7506182,-0.6450506
53915,2023-01-20 11:11:24.602568,319197223,-298.9568,-298.877,-6.062179,-6.142062,-6.070355,0,-0.6535959,-0.6656054
53947,2023-01-20 11:11:24.702542,319297196,-299.5636,-299.4849,-6.062179,-6.140948,-6.11187,0,-0.583079,-0.640843
53980,2023-01-20 11:11:24.802545,319397198,-300.1705,-300.0886,-6.062179,-6.144093,-6.122859,0,-0.5162252,-0.5942652
54011,2023-01-20 11:11:24.902548,319497193,-300.7773,-300.7049,-6.062179,-6.134522,-6.131821,0,-0.3450555,-0.4994313
54044,2023-01-20 11:11:25.002595,319597232,-301.3841,-301.3233,-6.062179,-6.122941,-6.155169,0,-0.2541257,-0.3942095
54077,2023-01-20 11:11:25.102588,319697229,-301.9908,-301.9372,-6.062179,-6.115851,-6.200675,0,-0.2315624,-0.3183143
54109,2023-01-20 11:11:25.202575,319797220,-302.5977,-302.5599,-6.062179,-6.099972,-6.201129,0,-0.1342573,-0.2362304
54142,2023-01-20 11:11:25.302549,319897182,-303.2045,-303.1906,-6.062179,-6.076085,-6.217185,0,-0.1386187,-0.1797052
54175,2023-01-20 11:11:25.402562,319997185,-303.8113,-303.8119,-6.062179,-6.061593,-6.195158,0,-0.2400587,-0.1674234
54210,2023-01-20 11:11:25.502509,320097188,-304.4181,-304.4442,-6.062179,-6.036066,-6.173171,0,-0.2248952,-0.1806328
54244,2023-01-20 11:11:25.602489,320197222,-305.025,-305.0698,-6.062179,-6.017315,-6.173203,0,-0.2429053,-0.1959334
54276,2023-01-20 11:11:25.702638,320297319,-305.6317,-305.6878,-6.062179,-6.006065,-6.13005,0,-0.2691707,-0.2332886
54307,2023-01-20 11:11:25.802601,320397232,-306.2386,-306.306,-6.062179,-5.994738,-6.067438,0,-0.3430115,-0.2593763
54338,2023-01-20 11:11:25.902574,320497196,-306.8453,-306.9247,-6.062179,-5.982882,-6.061791,0,-0.342598,-0.2957781
54371,2023-01-20 11:11:26.002590,320597205,-307.4522,-307.5316,-6.062179,-5.982745,-6.02995,0,-0.4198251,-0.336004
54404,2023-01-20 11:11:26.102598,320697245,-308.059,-308.1382,-6.062179,-5.982921,-6.037322,0,-0.443555,-0.3827075
54436,2023-01-20 11:11:26.202537,320797215,-308.6658,-308.7413,-6.062179,-5.986691,-5.982618,0,-0.4944086,-0.4276987
54469,2023-01-20 11:11:26.302587,320897241,-309.2726,-309.338,-6.062179,-5.996768,-5.964957,0,-0.5224291,-0.4744822
54502,2023-01-20 11:11:26.402558,320997188,-309.8794,-309.9402,-6.062179,-6.001437,-5.9579,0,-0.4799119,-0.4681999
54535,2023-01-20 11:11:26.502542,321097193,-310.4862,-310.5539,-6.062179,-5.994464,-5.986508,0,-0.2804604,-0.399426
54570,2023-01-20 11:11:26.602563,321197233,-311.093,-311.16,-6.062179,-5.995187,-6.031347,0,-0.2338318,-0.3334164
54602,2023-01-20 11:11:26.702531,321297199,-311.6998,-311.7833,-6.062179,-5.978702,-6.053608,0,-0.08531837,-0.2276168
54634,2023-01-20 11:11:26.802550,321397215,-312.3067,-312.4026,-6.062179,-5.9663,-6.067828,0,-0.1131522,-0.1570652
54666,2023-01-20 11:11:26.902532,321497173,-312.9134,-313.0242,-6.062179,-5.951437,-6.055995,0,-0.120259,-0.1239168
54699,2023-01-20 11:11:27.002628,321597246,-313.5203,-313.6443,-6.062179,-5.938097,-6.011406,0,-0.2095914,-0.1334612
54732,2023-01-20 11:11:27.102607,321697233,-314.1271,-314.2609,-6.062179,-5.928331,-6.030044,0,-0.2589057,-0.168501
54764,2023-01-20 11:11:27.202594,321797228,-314.7339,-314.8654,-6.062179,-5.930734,-5.978741,0,-0.3472992,-0.2354656
54797,2023-01-20 11:11:27.302557,321897189,-315.3407,-315.4852,-6.062179,-5.917706,-6.016805,0,-0.2335511,-0.2600264
54830,2023-01-20 11:11:27.402579,321997210,-315.9475,-316.0982,-6.062179,-5.911534,-5.966004,0,-0.2471908,-0.2575576
54863,2023-01-20 11:11:27.502554,322097197,-316.5543,-316.6911,-6.062179,-5.925343,-5.966621,0,-0.3658454,-0.292207
54897,2023-01-20 11:11:27.602610,322197264,-317.1611,-317.2892,-6.062179,-5.934073,-5.9445,0,-0.357925,-0.3122914
54929,2023-01-20 11:11:27.702549,322297188,-317.7679,-317.9031,-6.062179,-5.927003,-5.947104,0,-0.1878834,-0.2725237
54961,2023-01-20 11:11:27.802582,322397207,-318.3748,-318.5079,-6.062179,-5.929034,-5.993968,0,-0.1110916,-0.1977653
54992,2023-01-20 11:11:27.902555,322497172,-318.9816,-319.116,-6.062179,-5.927706,-6.033544,0,-0.01567929,-0.1243293
55025,2023-01-20 11:11:28.002577,322597188,-319.5884,-319.7237,-6.062179,-5.926886,-6.050575,0,-0.001263189,-0.06160878
55058,2023-01-20 11:11:28.102663,322697305,-320.1952,-320.3412,-6.062179,-5.916144,-6.042318,0,0.08275724,-0.008094028
55090,2023-01-20 11:11:28.202535,322797207,-320.802,-320.9613,-6.062179,-5.902863,-6.076528,0,0.1334222,0.05181374
55123,2023-01-20 11:11:28.302576,322897220,-321.4088,-321.585,-6.062179,-5.886007,-6.085152,0,0.1482883,0.09661429
55156,2023-01-20 11:11:28.402580,322997198,-322.0156,-322.1963,-6.062179,-5.881515,-6.052593,0,0.09017406,0.09234603
55189,2023-01-20 11:11:28.502520,323097169,-322.6224,-322.8084,-6.062179,-5.876222,-6.033594,0,0.007177,0.067639
55223,2023-01-20 11:11:28.602531,323197211,-323.2292,-323.4165,-6.062179,-5.874894,-6.02285,0,-0.04214885,0.03149493
55255,2023-01-20 11:11:28.702541,323297231,-323.836,-324.0238,-6.062179,-5.874386,-5.979517,0,-0.01580594,0.002083159
55287,2023-01-20 11:11:28.802504,323397202,-324.4428,-324.6322,-6.062179,-5.872804,-5.998185,0,-0.01308306,-0.005379495
55318,2023-01-20 11:11:28.902560,323497225,-325.0497,-325.2528,-6.062179,-5.858995,-5.995791,0,0.09368379,0.01822368
55352,2023-01-20 11:11:29.002546,323597179,-325.6565,-325.8598,-6.062179,-5.858839,-5.972226,0,-0.03105724,0.03032322
55385,2023-01-20 11:11:29.102598,323697233,-326.2633,-326.4782,-6.062179,-5.847277,-5.929812,0,0.02092648,0.02801848
55417,2023-01-20 11:11:29.202570,323797207,-326.8701,-327.0885,-6.062179,-5.84382,-5.931168,0,-0.002096586,0.02220657
55450,2023-01-20 11:11:29.302557,323897199,-327.4769,-327.6963,-6.062179,-5.842765,-5.912784,0,-0.08648465,-0.01473725
55483,2023-01-20 11:11:29.402544,323997193,-328.0837,-328.3022,-6.062179,-5.843663,-5.893414,0,-0.1505008,-0.0587346
55517,2023-01-20 11:11:29.502491,324097179,-328.6905,-328.9148,-6.062179,-5.837882,-5.892391,0,-0.1044183,-0.08637551
55551,2023-01-20 11:11:29.602592,324197317,-329.2973,-329.5123,-6.062179,-5.847257,-5.877203,0,-0.1881079,-0.1093193
55583,2023-01-20 11:11:29.702512,324297201,-329.9041,-330.1396,-6.062179,-5.826671,-5.863482,0,-0.009963326,-0.09245627
55615,2023-01-20 11:11:29.802541,324397193,-330.511,-330.755,-6.062179,-5.818116,-5.833865,0,-0.07534517,-0.05586521
55646,2023-01-20 11:11:29.902559,324497186,-331.1177,-331.368,-6.062179,-5.811866,-5.823079,0,-0.06249652,-0.04637176
55679,2023-01-20 11:11:30.002589,324597192,-331.7245,-331.9763,-6.062179,-5.810382,-5.83713,0,-0.06759014,-0.04974286
55712,2023-01-20 11:11:30.102689,324697310,-332.3314,-332.6061,-6.062179,-5.787452,-5.875351,0,0.1495431,-0.009176856
55744,2023-01-20 11:11:30.202689,324797327,-332.9382,-333.2174,-6.062179,-5.782999,-5.847687,0,0.07026359,0.04439869
55777,2023-01-20 11:11:30.302575,324897198,-333.545,-333.8385,-6.062179,-5.768663,-5.837571,0,0.1344531,0.08690164
55810,2023-01-20 11:11:30.402595,324997204,-334.1518,-334.4494,-6.062179,-5.764523,-5.841817,0,0.1293442,0.1148645
55843,2023-01-20 11:11:30.502589,325097218,-334.7586,-335.0446,-6.062179,-5.776124,-5.871232,0,0.0269729,0.0882546
55879,2023-01-20 11:11:30.602640,325197288,-335.3654,-335.6398,-6.062179,-5.787765,-5.801545,0,-0.06837185,0.04026137
55911,2023-01-20 11:11:30.702565,325297214,-335.9722,-336.2374,-6.062179,-5.796984,-5.864158,0,-0.02147052,0.002826935
55943,2023-01-20 11:11:30.802341,325397219,-336.579,-336.824,-6.062179,-5.817257,-5.823814,0,-0.199186,-0.05153454
55974,2023-01-20 11:11:30.893453,325497227,-337.1859,-337.4176,-6.062179,-5.830421,-5.82645,0,-0.148736,-0.105701
56005,2023-01-20 11:11:30.984514,325597179,-337.7927,-338.0066,-6.062179,-5.848234,-5.807225,0,-0.2246671,-0.1525073
56040,2023-01-20 11:11:31.083071,325697245,-338.3994,-338.599,-6.062179,-5.862648,-5.808723,0,-0.214921,-0.1843383
56071,2023-01-20 11:11:31.183011,325797182,-339.0063,-339.1937,-6.062179,-5.874757,-5.835603,0,-0.1888299,-0.1977082
56106,2023-01-20 11:11:31.282996,325897184,-339.6131,-339.7958,-6.062179,-5.879445,-5.818556,0,-0.2228934,-0.2003504
56137,2023-01-20 11:11:31.382988,325997197,-340.2199,-340.3878,-6.062179,-5.894327,-5.846619,0,-0.2537201,-0.2181241
56172,2023-01-20 11:11:31.482951,326097220,-340.8267,-340.9976,-6.062179,-5.891319,-5.833357,0,-0.1630221,-0.2209668
56204,2023-01-20 11:11:31.583020,326197357,-341.4335,-341.602,-6.062179,-5.893702,-5.819166,0,-0.2330437,-0.2090002
56239,2023-01-20 11:11:31.682945,326297224,-342.0403,-342.206,-6.062179,-5.896515,-5.866283,0,-0.1951825,-0.2120287
56269,2023-01-20 11:11:31.782984,326397180,-342.6472,-342.8092,-6.062179,-5.900147,-5.860191,0,-0.2002861,-0.2111581
56302,2023-01-20 11:11:31.892004,326497178,-343.2539,-343.4197,-6.062179,-5.896398,-5.833177,0,-0.1828276,-0.2068084
56335,2023-01-20 11:11:32.002376,326597212,-343.8608,-344.0188,-6.062179,-5.904132,-5.860785,0,-0.2170794,-0.201294
56368,2023-01-20 11:11:32.093416,326697246,-344.4676,-344.644,-6.062179,-5.885734,-5.862222,0,-0.08107889,-0.1719245
56398,2023-01-20 11:11:32.184552,326797385,-345.0744,-345.258,-6.062179,-5.878546,-5.849146,0,-0.09217484,-0.1377341
56433,2023-01-20 11:11:32.282826,326897191,-345.6812,-345.8723,-6.062179,-5.871085,-5.857321,0,-0.1294617,-0.1278875
56464,2023-01-20 11:11:32.382974,326997347,-346.288,-346.4845,-6.062179,-5.865695,-5.890765,0,-0.110752,-0.1328589
56499,2023-01-20 11:11:32.482796,327097162,-346.8948,-347.1103,-6.062179,-5.84671,-5.84588,0,-0.06605493,-0.1242094
