LineNo,UTC_Approx,TimeUS,Id,Pri,Total,Free,Name
250083,2023-01-20 11:21:18.855959,914690338,9,59,1360,792,storage
250117,2023-01-20 11:21:18.957413,914791789,10,60,656,248,UART3
250149,2023-01-20 11:21:19.058418,914892790,11,60,656,264,UART4
250183,2023-01-20 11:21:19.160267,914994637,12,60,656,264,UART5
250219,2023-01-20 11:21:19.260473,915094847,13,176,1360,856,I2C0
250249,2023-01-20 11:21:19.361265,915195646,14,59,1616,896,OSD
250284,2023-01-20 11:21:19.461307,915295703,15,59,1912,416,log_io
250341,2023-01-20 11:21:19.563010,915397425,16,181,1360,720,SPI1
250374,2023-01-20 11:21:19.663003,915497412,255,255,1536,1264,ISR
250404,2023-01-20 11:21:19.771121,915605506,0,182,7168,5360,ArduCopter
250439,2023-01-20 11:21:19.865073,915699467,1,1,352,144,idle
250470,2023-01-20 11:21:19.966169,915800585,2,60,1104,768,UART_RX
250503,2023-01-20 11:21:20.071332,915905739,3,60,656,400,OTG1
250533,2023-01-20 11:21:20.173756,916008138,4,183,1360,1016,monitor
250569,2023-01-20 11:21:20.274939,916109312,5,181,1872,1488,timer
250601,2023-01-20 11:21:20.375881,916210250,6,181,848,616,rcout
250634,2023-01-20 11:21:20.477300,916311708,7,177,1360,736,rcin
250669,2023-01-20 11:21:20.577258,916411718,8,58,2384,1432,io
250702,2023-01-20 11:21:20.677284,916511718,9,59,1360,792,storage
250732,2023-01-20 11:21:20.778386,916612770,10,60,656,248,UART3
250769,2023-01-20 11:21:20.878440,916712814,11,60,656,264,UART4
250800,2023-01-20 11:21:20.979992,916814368,12,60,656,264,UART5
250832,2023-01-20 11:21:21.080961,916915338,13,176,1360,856,I2C0
250863,2023-01-20 11:21:21.181017,917015396,14,59,1616,896,OSD
250898,2023-01-20 11:21:21.282446,917116824,15,59,1912,416,log_io
250931,2023-01-20 11:21:21.383424,917217801,16,181,1360,720,SPI1
250963,2023-01-20 11:21:21.485353,917319753,255,255,1536,1264,ISR
250997,2023-01-20 11:21:21.585408,917419834,0,182,7168,5360,ArduCopter
251029,2023-01-20 11:21:21.685327,917519734,1,1,352,144,idle
251060,2023-01-20 11:21:21.785360,917619739,2,60,1104,768,UART_RX
251095,2023-01-20 11:21:21.885377,917719767,3,60,656,400,OTG1
251126,2023-01-20 11:21:21.986434,917820841,4,183,1360,1016,monitor
251159,2023-01-20 11:21:22.087404,917921798,5,181,1872,1488,timer
251190,2023-01-20 11:21:22.188495,918022873,6,181,848,616,rcout
251225,2023-01-20 11:21:22.288464,918122843,7,177,1360,736,rcin
251258,2023-01-20 11:21:22.389825,918224207,8,58,2384,1432,io
251290,2023-01-20 11:21:22.489793,918324213,9,59,1360,792,storage
251324,2023-01-20 11:21:22.590101,918424564,10,60,656,248,UART3
251356,2023-01-20 11:21:22.690826,918525251,11,60,656,264,UART4
251387,2023-01-20 11:21:22.790975,918625354,12,60,656,264,UART5
251422,2023-01-20 11:21:22.892377,918726763,13,176,1360,856,I2C0
251454,2023-01-20 11:21:22.992577,918826974,14,59,1616,896,OSD
251486,2023-01-20 11:21:23.093360,918927765,15,59,1912,416,log_io
251517,2023-01-20 11:21:23.193438,919027849,16,181,1360,720,SPI1
251552,2023-01-20 11:21:23.294821,919129218,255,255,1536,1264,ISR
251585,2023-01-20 11:21:23.394955,919229336,0,182,7168,5360,ArduCopter
251617,2023-01-20 11:21:23.495917,919330316,1,1,352,144,idle
251651,2023-01-20 11:21:23.596019,919430438,2,60,1104,768,UART_RX
251683,2023-01-20 11:21:23.697848,919532246,3,60,656,400,OTG1
251714,2023-01-20 11:21:23.797935,919632309,4,183,1360,1016,monitor
251749,2023-01-20 11:21:23.898909,919733268,5,181,1872,1488,timer
251782,2023-01-20 11:21:24.000264,919834607,6,181,848,616,rcout
251813,2023-01-20 11:21:24.100832,919935189,7,177,1360,736,rcin
251845,2023-01-20 11:21:24.201231,920035601,8,58,2384,1432,io
251879,2023-01-20 11:21:24.302394,920136758,9,59,1360,792,storage
251913,2023-01-20 11:21:24.402422,920236781,10,60,656,248,UART3
251944,2023-01-20 11:21:24.503393,920337809,11,60,656,264,UART4
251979,2023-01-20 11:21:24.603359,920437828,12,60,656,264,UART5
252010,2023-01-20 11:21:24.704828,920539253,13,176,1360,856,I2C0
252042,2023-01-20 11:21:24.804843,920639227,14,59,1616,896,OSD
252076,2023-01-20 11:21:24.905847,920740232,15,59,1912,416,log_io
252108,2023-01-20 11:21:25.005938,920840325,16,181,1360,720,SPI1
252139,2023-01-20 11:21:25.107322,920941725,255,255,1536,1264,ISR
252172,2023-01-20 11:21:25.207306,921041721,0,182,7168,5360,ArduCopter
252206,2023-01-20 11:21:25.312410,921146803,1,1,352,144,idle
252240,2023-01-20 11:21:25.412496,921248108,2,60,1104,768,UART_RX
252271,2023-01-20 11:21:25.504485,921349208,3,60,656,400,OTG1
252306,2023-01-20 11:21:25.595479,921449215,4,183,1360,1016,monitor
252339,2023-01-20 11:21:25.706740,921550332,5,181,1872,1488,timer
252371,2023-01-20 11:21:25.816009,921650351,6,181,848,616,rcout
252405,2023-01-20 11:21:25.916169,921750538,7,177,1360,736,rcin
252437,2023-01-20 11:21:26.017368,921851761,8,58,2384,1432,io
252468,2023-01-20 11:21:26.118362,921952761,9,59,1360,792,storage
252501,2023-01-20 11:21:26.216725,922052785,10,60,656,248,UART3
252534,2023-01-20 11:21:26.309038,922154240,11,60,656,264,UART4
252569,2023-01-20 11:21:26.400305,922254515,12,60,656,264,UART5
252600,2023-01-20 11:21:26.501098,922355374,13,176,1360,856,I2C0
252635,2023-01-20 11:21:26.601287,922455627,14,59,1616,896,OSD
252665,2023-01-20 11:21:26.702890,922557141,15,59,1912,416,log_io
252698,2023-01-20 11:21:26.803864,922658030,16,181,1360,720,SPI1
252731,2023-01-20 11:21:26.903118,922757323,255,255,1536,1264,ISR
252764,2023-01-20 11:21:27.005403,922859644,0,182,7168,5360,ArduCopter
252794,2023-01-20 11:21:27.105434,922959662,1,1,352,144,idle
252829,2023-01-20 11:21:27.207151,923060658,2,60,1104,768,UART_RX
252862,2023-01-20 11:21:27.318210,923160705,3,60,656,400,OTG1
252897,2023-01-20 11:21:27.424884,923261764,4,183,1360,1016,monitor
252928,2023-01-20 11:21:27.515777,923361769,5,181,1872,1488,timer
252963,2023-01-20 11:21:27.608407,923462838,6,181,848,616,rcout
252993,2023-01-20 11:21:27.709832,923564229,7,177,1360,736,rcin
253026,2023-01-20 11:21:27.809872,923664241,8,58,2384,1432,io
253059,2023-01-20 11:21:27.909866,923764253,9,59,1360,792,storage
253092,2023-01-20 11:21:28.009840,923864242,10,60,656,248,UART3
253122,2023-01-20 11:21:28.109860,923964249,11,60,656,264,UART4
253156,2023-01-20 11:21:28.210951,924065330,12,60,656,264,UART5
253189,2023-01-20 11:21:28.310983,924165370,13,176,1360,856,I2C0
253224,2023-01-20 11:21:28.412402,924266803,14,59,1616,896,OSD
253255,2023-01-20 11:21:28.513325,924367778,15,59,1912,416,log_io
253289,2023-01-20 11:21:28.613312,924467800,16,181,1360,720,SPI1
253319,2023-01-20 11:21:28.715123,924569546,255,255,1536,1264,ISR
253352,2023-01-20 11:21:28.815177,924669547,0,182,7168,5360,ArduCopter
253385,2023-01-20 11:21:28.915214,924769592,1,1,352,144,idle
253418,2023-01-20 11:21:29.016218,924870605,2,60,1104,768,UART_RX
253448,2023-01-20 11:21:29.116225,924970627,3,60,656,400,OTG1
253481,2023-01-20 11:21:29.217372,925071783,4,183,1360,1016,monitor
253515,2023-01-20 11:21:29.318406,925172798,5,181,1872,1488,timer
253550,2023-01-20 11:21:29.418423,925272806,6,181,848,616,rcout
253581,2023-01-20 11:21:29.518389,925372805,7,177,1360,736,rcin
253616,2023-01-20 11:21:29.618393,925472829,8,58,2384,1432,io
253647,2023-01-20 11:21:29.719903,925574303,9,59,1360,792,storage
253679,2023-01-20 11:21:29.820968,925675340,10,60,656,248,UART3
253712,2023-01-20 11:21:29.921009,925775383,11,60,656,264,UART4
253744,2023-01-20 11:21:30.021009,925875384,12,60,656,264,UART5
253775,2023-01-20 11:21:30.122446,925976817,13,176,1360,856,I2C0
253807,2023-01-20 11:21:30.223851,926078221,14,59,1616,896,OSD
253843,2023-01-20 11:21:30.324834,926179214,15,59,1912,416,log_io
253877,2023-01-20 11:21:30.425926,926280320,16,181,1360,720,SPI1
253914,2023-01-20 11:21:30.525963,926380378,255,255,1536,1264,ISR
253946,2023-01-20 11:21:30.627595,926482017,0,182,7168,5360,ArduCopter
253977,2023-01-20 11:21:30.728685,926583072,1,1,352,144,idle
254009,2023-01-20 11:21:30.829842,926684207,2,60,1104,768,UART_RX
254042,2023-01-20 11:21:30.929852,926784225,3,60,656,400,OTG1
254074,2023-01-20 11:21:31.030941,926885325,4,183,1360,1016,monitor
254105,2023-01-20 11:21:31.132376,926986775,5,181,1872,1488,timer
254137,2023-01-20 11:21:31.233335,927087791,6,181,848,616,rcout
254170,2023-01-20 11:21:31.334613,927189214,7,177,1360,736,rcin
254204,2023-01-20 11:21:31.434874,927289575,8,58,2384,1432,io
254238,2023-01-20 11:21:31.535883,927390604,9,59,1360,792,storage
254270,2023-01-20 11:21:31.637343,927492076,10,60,656,248,UART3
254301,2023-01-20 11:21:31.737350,927592078,11,60,656,264,UART4
254333,2023-01-20 11:21:31.837326,927692109,12,60,656,264,UART5
254366,2023-01-20 11:21:31.937180,927792116,13,176,1360,856,I2C0
254398,2023-01-20 11:21:32.037442,927892471,14,59,1616,896,OSD
254429,2023-01-20 11:21:32.138433,927993453,15,59,1912,416,log_io
254461,2023-01-20 11:21:32.238441,928093457,16,181,1360,720,SPI1
254498,2023-01-20 11:21:32.340337,928195355,255,255,1536,1264,ISR
254533,2023-01-20 11:21:32.440307,928295336,0,182,7168,5360,ArduCopter
254566,2023-01-20 11:21:32.541305,928396358,1,1,352,144,idle
254599,2023-01-20 11:21:32.641325,928496380,2,60,1104,768,UART_RX
254629,2023-01-20 11:21:32.741376,928596400,3,60,656,400,OTG1
254688,2023-01-20 11:21:32.843117,928698126,4,183,1360,1016,monitor
254718,2023-01-20 11:21:32.943102,928798117,5,181,1872,1488,timer
254751,2023-01-20 11:21:33.045071,928900091,6,181,848,616,rcout
254781,2023-01-20 11:21:33.145080,929000104,7,177,1360,736,rcin
254816,2023-01-20 11:21:33.245098,929100119,8,58,2384,1432,io
254848,2023-01-20 11:21:33.352696,929207704,9,59,1360,792,storage
254881,2023-01-20 11:21:33.448840,929308679,10,60,656,248,UART3
254914,2023-01-20 11:21:33.541140,929410121,11,60,656,264,UART4
254947,2023-01-20 11:21:33.635028,929509835,12,60,656,264,UART5
254977,2023-01-20 11:21:33.736162,929610958,13,176,1360,856,I2C0
255012,2023-01-20 11:21:33.837640,929712432,14,59,1616,896,OSD
255042,2023-01-20 11:21:33.937645,929812445,15,59,1912,416,log_io
255075,2023-01-20 11:21:34.038651,929913460,16,181,1360,720,SPI1
255105,2023-01-20 11:21:34.138660,930013478,255,255,1536,1264,ISR
255140,2023-01-20 11:21:34.250805,930125619,0,182,7168,5360,ArduCopter
255173,2023-01-20 11:21:34.352635,930227430,1,1,352,144,idle
255205,2023-01-20 11:21:34.459564,930328469,2,60,1104,768,UART_RX
255238,2023-01-20 11:21:34.570498,930428450,3,60,656,400,OTG1
255270,2023-01-20 11:21:34.666856,930528486,4,183,1360,1016,monitor
255301,2023-01-20 11:21:34.759204,930629937,5,181,1872,1488,timer
255335,2023-01-20 11:21:34.856207,930730966,6,181,848,616,rcout
255366,2023-01-20 11:21:34.958053,930832818,7,177,1360,736,rcin
255398,2023-01-20 11:21:35.064594,930932977,8,58,2384,1432,io
255429,2023-01-20 11:21:35.175374,931032806,9,59,1360,792,storage
255463,2023-01-20 11:21:35.271824,931133962,10,60,656,248,UART3
255496,2023-01-20 11:21:35.363685,931234954,11,60,656,264,UART4
255529,2023-01-20 11:21:35.460072,931334999,12,60,656,264,UART5
255563,2023-01-20 11:21:35.561016,931436024,13,176,1360,856,I2C0
255601,2023-01-20 11:21:35.661034,931536054,14,59,1616,896,OSD
255631,2023-01-20 11:21:35.762459,931637448,15,59,1912,416,log_io
255666,2023-01-20 11:21:35.863700,931738681,16,181,1360,720,SPI1
255696,2023-01-20 11:21:35.964845,931839832,255,255,1536,1264,ISR
255729,2023-01-20 11:21:36.065898,931940893,0,182,7168,5360,ArduCopter
255759,2023-01-20 11:21:36.167370,932042375,1,1,352,144,idle
255794,2023-01-20 11:21:36.268413,932143422,2,60,1104,768,UART_RX
255826,2023-01-20 11:21:36.368676,932243686,3,60,656,400,OTG1
255859,2023-01-20 11:21:36.472435,932347456,4,183,1360,1016,monitor
255891,2023-01-20 11:21:36.573491,932448526,5,181,1872,1488,timer
255924,2023-01-20 11:21:36.674938,932549958,6,181,848,616,rcout
255954,2023-01-20 11:21:36.776461,932651454,7,177,1360,736,rcin
255989,2023-01-20 11:21:36.876192,932751186,8,58,2384,1432,io
256019,2023-01-20 11:21:36.977476,932852480,9,59,1360,792,storage
256052,2023-01-20 11:21:37.078423,932953449,10,60,656,248,UART3
256082,2023-01-20 11:21:37.178401,933053453,11,60,656,264,UART4
256117,2023-01-20 11:21:37.278415,933153459,12,60,656,264,UART5
256150,2023-01-20 11:21:37.378436,933253463,13,176,1360,856,I2C0
256183,2023-01-20 11:21:37.479904,933354936,14,59,1616,896,OSD
256216,2023-01-20 11:21:37.579932,933454975,15,59,1912,416,log_io
256248,2023-01-20 11:21:37.680970,933556015,16,181,1360,720,SPI1
256279,2023-01-20 11:21:37.781021,933656066,255,255,1536,1264,ISR
256313,2023-01-20 11:21:37.882699,933757723,0,182,7168,5360,ArduCopter
256344,2023-01-20 11:21:37.983743,933858742,1,1,352,144,idle
256376,2023-01-20 11:21:38.085310,933960313,2,60,1104,768,UART_RX
256407,2023-01-20 11:21:38.185406,934060419,3,60,656,400,OTG1
256442,2023-01-20 11:21:38.286321,934161338,4,183,1360,1016,monitor
256475,2023-01-20 11:21:38.386472,934261491,5,181,1872,1488,timer
256507,2023-01-20 11:21:38.487412,934362447,6,181,848,616,rcout
256540,2023-01-20 11:21:38.587486,934462539,7,177,1360,736,rcin
256572,2023-01-20 11:21:38.688504,934563533,8,58,2384,1432,io
256603,2023-01-20 11:21:38.790063,934665062,9,59,1360,792,storage
256637,2023-01-20 11:21:38.890985,934765984,10,60,656,248,UART3
256668,2023-01-20 11:21:38.991056,934866058,11,60,656,264,UART4
256700,2023-01-20 11:21:39.092380,934967386,12,60,656,264,UART5
256780,2023-01-20 11:21:39.197937,935072948,13,176,1360,856,I2C0
256815,2023-01-20 11:21:39.299937,935174947,14,59,1616,896,OSD
256849,2023-01-20 11:21:39.401243,935276251,15,59,1912,416,log_io
256880,2023-01-20 11:21:39.502384,935377405,16,181,1360,720,SPI1
256914,2023-01-20 11:21:39.602427,935477460,255,255,1536,1264,ISR
256945,2023-01-20 11:21:39.703421,935578454,0,182,7168,5360,ArduCopter
256977,2023-01-20 11:21:39.803443,935678476,1,1,352,144,idle
257010,2023-01-20 11:21:39.903519,935778540,2,60,1104,768,UART_RX
257042,2023-01-20 11:21:40.004927,935879937,3,60,656,400,OTG1
257073,2023-01-20 11:21:40.104825,935979839,4,183,1360,1016,monitor
257106,2023-01-20 11:21:40.204828,936079845,5,181,1872,1488,timer
257139,2023-01-20 11:21:40.305939,936180956,6,181,848,616,rcout
257173,2023-01-20 11:21:40.405925,936280943,7,177,1360,736,rcin
257206,2023-01-20 11:21:40.505907,936380941,8,58,2384,1432,io
257240,2023-01-20 11:21:40.605931,936480978,9,59,1360,792,storage
257271,2023-01-20 11:21:40.707661,936582680,10,60,656,248,UART3
257303,2023-01-20 11:21:40.809934,936684927,11,60,656,264,UART4
257337,2023-01-20 11:21:40.909929,936784925,12,60,656,264,UART5
257369,2023-01-20 11:21:41.010926,936885926,13,176,1360,856,I2C0
257400,2023-01-20 11:21:41.110945,936985954,14,59,1616,896,OSD
257432,2023-01-20 11:21:41.210927,937085944,15,59,1912,416,log_io
257465,2023-01-20 11:21:41.312376,937187390,16,181,1360,720,SPI1
257499,2023-01-20 11:21:41.413420,937288434,255,255,1536,1264,ISR
257532,2023-01-20 11:21:41.514927,937389960,0,182,7168,5360,ArduCopter
257565,2023-01-20 11:21:41.614789,937489835,1,1,352,144,idle
257596,2023-01-20 11:21:41.715966,937590984,2,60,1104,768,UART_RX
257628,2023-01-20 11:21:41.817463,937692458,3,60,656,400,OTG1
257661,2023-01-20 11:21:41.918459,937793453,4,183,1360,1016,monitor
257697,2023-01-20 11:21:42.020350,937895346,5,181,1872,1488,timer
257727,2023-01-20 11:21:42.121318,937996329,6,181,848,616,rcout
257787,2023-01-20 11:21:42.221509,938096535,7,177,1360,736,rcin
257819,2023-01-20 11:21:42.323039,938198078,8,58,2384,1432,io
257853,2023-01-20 11:21:42.430328,938305378,9,59,1360,792,storage
257885,2023-01-20 11:21:42.523401,938398451,10,60,656,248,UART3
257919,2023-01-20 11:21:42.625054,938500094,11,60,656,264,UART4
257949,2023-01-20 11:21:42.726177,938601180,12,60,656,264,UART5
257984,2023-01-20 11:21:42.827444,938702423,13,176,1360,856,I2C0
258015,2023-01-20 11:21:42.927412,938802401,14,59,1616,896,OSD
258048,2023-01-20 11:21:43.028399,938903400,15,59,1912,416,log_io
258078,2023-01-20 11:21:43.130596,939005611,16,181,1360,720,SPI1
258114,2023-01-20 11:21:43.232670,939107692,255,255,1536,1264,ISR
258146,2023-01-20 11:21:43.333656,939208670,0,182,7168,5360,ArduCopter
258179,2023-01-20 11:21:43.433695,939308706,1,1,352,144,idle
258212,2023-01-20 11:21:43.534858,939409877,2,60,1104,768,UART_RX
258245,2023-01-20 11:21:43.634805,939509822,3,60,656,400,OTG1
258275,2023-01-20 11:21:43.736003,939610998,4,183,1360,1016,monitor
258311,2023-01-20 11:21:43.834059,939712467,5,181,1872,1488,timer
258341,2023-01-20 11:21:43.924884,939812433,6,181,848,616,rcout
258374,2023-01-20 11:21:44.025325,939920438,7,177,1360,736,rcin
258405,2023-01-20 11:21:44.126378,940021512,8,58,2384,1432,io
258440,2023-01-20 11:21:44.227344,940122495,9,59,1360,792,storage
258473,2023-01-20 11:21:44.328328,940223484,10,60,656,248,UART3
258505,2023-01-20 11:21:44.428329,940323494,11,60,656,264,UART4
258539,2023-01-20 11:21:44.528324,940423506,12,60,656,264,UART5
258571,2023-01-20 11:21:44.629637,940524819,13,176,1360,856,I2C0
258602,2023-01-20 11:21:44.729808,940624948,14,59,1616,896,OSD
258637,2023-01-20 11:21:44.830852,940725967,15,59,1912,416,log_io
258668,2023-01-20 11:21:44.930850,940825979,16,181,1360,720,SPI1
258700,2023-01-20 11:21:45.030831,940925973,255,255,1536,1264,ISR
258731,2023-01-20 11:21:45.132313,941027465,0,182,7168,5360,ArduCopter
258766,2023-01-20 11:21:45.233280,941128440,1,1,352,144,idle
258799,2023-01-20 11:21:45.333277,941228441,2,60,1104,768,UART_RX
258831,2023-01-20 11:21:45.438559,941329844,3,60,656,400,OTG1
258867,2023-01-20 11:21:45.550983,941430953,4,183,1360,1016,monitor
258899,2023-01-20 11:21:45.650803,941530969,5,181,1872,1488,timer
258930,2023-01-20 11:21:45.741620,941630955,6,181,848,616,rcout
258965,2023-01-20 11:21:45.835972,941731224,7,177,1360,736,rcin
258996,2023-01-20 11:21:45.937613,941832932,8,58,2384,1432,io
259028,2023-01-20 11:21:46.037631,941932982,9,59,1360,792,storage
259059,2023-01-20 11:21:46.138518,942033848,10,60,656,248,UART3
259094,2023-01-20 11:21:46.238526,942133851,11,60,656,264,UART4
259127,2023-01-20 11:21:46.338539,942233884,12,60,656,264,UART5
259159,2023-01-20 11:21:46.438578,942333935,13,176,1360,856,I2C0
259193,2023-01-20 11:21:46.538629,942433982,14,59,1616,896,OSD
259226,2023-01-20 11:21:46.639667,942535010,15,59,1912,416,log_io
259256,2023-01-20 11:21:46.740679,942636001,16,181,1360,720,SPI1
259292,2023-01-20 11:21:46.842139,942737435,255,255,1536,1264,ISR
259322,2023-01-20 11:21:46.943228,942838490,0,182,7168,5360,ArduCopter
259355,2023-01-20 11:21:47.044573,942939836,1,1,352,144,idle
259385,2023-01-20 11:21:47.144519,943039827,2,60,1104,768,UART_RX
259421,2023-01-20 11:21:47.245610,943140938,3,60,656,400,OTG1
259453,2023-01-20 11:21:47.347346,943242664,4,183,1360,1016,monitor
259486,2023-01-20 11:21:47.448104,943343425,5,181,1872,1488,timer
259520,2023-01-20 11:21:47.548105,943443443,6,181,848,616,rcout
259553,2023-01-20 11:21:47.648134,943543473,7,177,1360,736,rcin
259583,2023-01-20 11:21:47.752133,943647453,8,58,2384,1432,io
259619,2023-01-20 11:21:47.852438,943747731,9,59,1360,792,storage
259649,2023-01-20 11:21:47.953275,943848534,10,60,656,248,UART3
259682,2023-01-20 11:21:48.054573,943949840,11,60,656,264,UART4
259713,2023-01-20 11:21:48.155635,944050946,12,60,656,264,UART5
259749,2023-01-20 11:21:48.257051,944152400,13,176,1360,856,I2C0
259781,2023-01-20 11:21:48.357045,944252425,14,59,1616,896,OSD
259814,2023-01-20 11:21:48.458057,944353435,15,59,1912,416,log_io
259847,2023-01-20 11:21:48.558131,944453484,16,181,1360,720,SPI1
259880,2023-01-20 11:21:48.659605,944554919,255,255,1536,1264,ISR
259911,2023-01-20 11:21:48.760744,944656010,0,182,7168,5360,ArduCopter
259946,2023-01-20 11:21:48.862519,944757797,1,1,352,144,idle
259977,2023-01-20 11:21:48.963401,944858730,2,60,1104,768,UART_RX
260009,2023-01-20 11:21:49.064988,944960331,3,60,656,400,OTG1
260041,2023-01-20 11:21:49.167138,945062476,4,183,1360,1016,monitor
260075,2023-01-20 11:21:49.267063,945162394,5,181,1872,1488,timer
260108,2023-01-20 11:21:49.367122,945262445,6,181,848,616,rcout
260140,2023-01-20 11:21:49.468180,945363509,7,177,1360,736,rcin
260174,2023-01-20 11:21:49.569631,945464972,8,58,2384,1432,io
260206,2023-01-20 11:21:49.670648,945565956,9,59,1360,792,storage
260237,2023-01-20 11:21:49.770753,945666011,10,60,656,248,UART3
260272,2023-01-20 11:21:49.872251,945767496,11,60,656,264,UART4
260303,2023-01-20 11:21:49.972183,945867432,12,60,656,264,UART5
260335,2023-01-20 11:21:50.073187,945968468,13,176,1360,856,I2C0
260367,2023-01-20 11:21:50.174867,946070190,14,59,1616,896,OSD
260401,2023-01-20 11:21:50.275862,946171192,15,59,1912,416,log_io
260434,2023-01-20 11:21:50.375903,946271228,16,181,1360,720,SPI1
260466,2023-01-20 11:21:50.477106,946372434,255,255,1536,1264,ISR
260502,2023-01-20 11:21:50.577069,946472403,0,182,7168,5360,ArduCopter
260534,2023-01-20 11:21:50.677149,946572450,1,1,352,144,idle
260565,2023-01-20 11:21:50.778250,946673508,2,60,1104,768,UART_RX
260600,2023-01-20 11:21:50.878243,946773535,3,60,656,400,OTG1
260631,2023-01-20 11:21:50.979579,946874928,4,183,1360,1016,monitor
260664,2023-01-20 11:21:51.079576,946974924,5,181,1872,1488,timer
260695,2023-01-20 11:21:51.179614,947074947,6,181,848,616,rcout
260730,2023-01-20 11:21:51.279609,947174938,7,177,1360,736,rcin
260762,2023-01-20 11:21:51.379624,947274951,8,58,2384,1432,io
260795,2023-01-20 11:21:51.480663,947376019,9,59,1360,792,storage
260828,2023-01-20 11:21:51.582094,947477488,10,60,656,248,UART3
260861,2023-01-20 11:21:51.683119,947578456,11,60,656,264,UART4
260891,2023-01-20 11:21:51.784583,947679843,12,60,656,264,UART5
260927,2023-01-20 11:21:51.884590,947779834,13,176,1360,856,I2C0
260957,2023-01-20 11:21:51.984580,947879819,14,59,1616,896,OSD
260990,2023-01-20 11:21:52.085651,947980927,15,59,1912,416,log_io
261021,2023-01-20 11:21:52.187370,948082691,16,181,1360,720,SPI1
261056,2023-01-20 11:21:52.287347,948182678,255,255,1536,1264,ISR
261088,2023-01-20 11:21:52.387340,948282676,0,182,7168,5360,ArduCopter
261122,2023-01-20 11:21:52.488370,948383723,1,1,352,144,idle
261154,2023-01-20 11:21:52.590649,948486021,2,60,1104,768,UART_RX
261188,2023-01-20 11:21:52.692186,948587500,3,60,656,400,OTG1
261218,2023-01-20 11:21:52.793190,948688439,4,183,1360,1016,monitor
261254,2023-01-20 11:21:52.893202,948788446,5,181,1872,1488,timer
261284,2023-01-20 11:21:52.993218,948888463,6,181,848,616,rcout
261317,2023-01-20 11:21:53.086159,948989808,7,177,1360,736,rcin
261348,2023-01-20 11:21:53.177337,949089880,8,58,2384,1432,io
261383,2023-01-20 11:21:53.283149,949189823,9,59,1360,792,storage
261415,2023-01-20 11:21:53.394122,949290013,10,60,656,248,UART3
261449,2023-01-20 11:21:53.486379,949390125,11,60,656,264,UART4
261481,2023-01-20 11:21:53.578230,949490936,12,60,656,264,UART5
261514,2023-01-20 11:21:53.677596,949592412,13,176,1360,856,I2C0
261544,2023-01-20 11:21:53.777675,949692474,14,59,1616,896,OSD
261580,2023-01-20 11:21:53.878654,949793462,15,59,1912,416,log_io
261610,2023-01-20 11:21:53.978699,949893524,16,181,1360,720,SPI1
261646,2023-01-20 11:21:54.080471,949995307,255,255,1536,1264,ISR
261680,2023-01-20 11:21:54.180938,950095782,0,182,7168,5360,ArduCopter
261712,2023-01-20 11:21:54.281591,950196418,1,1,352,144,idle
261769,2023-01-20 11:21:54.383299,950298103,2,60,1104,768,UART_RX
261802,2023-01-20 11:21:54.493383,950408196,3,60,656,400,OTG1
261835,2023-01-20 11:21:54.585240,950500066,4,183,1360,1016,monitor
261867,2023-01-20 11:21:54.686277,950601110,5,181,1872,1488,timer
261900,2023-01-20 11:21:54.790843,950705682,6,181,848,616,rcout
261933,2023-01-20 11:21:54.892741,950807645,7,177,1360,736,rcin
261964,2023-01-20 11:21:54.993752,950908727,8,58,2384,1432,io
261996,2023-01-20 11:21:55.092996,951007951,9,59,1360,792,storage
262030,2023-01-20 11:21:55.194896,951109824,10,60,656,248,UART3
262064,2023-01-20 11:21:55.296000,951210942,11,60,656,264,UART4
262095,2023-01-20 11:21:55.395976,951310934,12,60,656,264,UART5
262128,2023-01-20 11:21:55.495994,951410993,13,176,1360,856,I2C0
262163,2023-01-20 11:21:55.597440,951512481,14,59,1616,896,OSD
262195,2023-01-20 11:21:55.698441,951613459,15,59,1912,416,log_io
262231,2023-01-20 11:21:55.800218,951715212,16,181,1360,720,SPI1
262262,2023-01-20 11:21:55.900034,951814954,255,255,1536,1264,ISR
262294,2023-01-20 11:21:56.001298,951916144,0,182,7168,5360,ArduCopter
262325,2023-01-20 11:21:56.102467,952017397,1,1,352,144,idle
262360,2023-01-20 11:21:56.202425,952117436,2,60,1104,768,UART_RX
262393,2023-01-20 11:21:56.303445,952218476,3,60,656,400,OTG1
262425,2023-01-20 11:21:56.403475,952318525,4,183,1360,1016,monitor
262457,2023-01-20 11:21:56.505444,952420492,5,181,1872,1488,timer
262491,2023-01-20 11:21:56.607410,952522455,6,181,848,616,rcout
262522,2023-01-20 11:21:56.707475,952622493,7,177,1360,736,rcin
262556,2023-01-20 11:21:56.808616,952723610,8,58,2384,1432,io
262587,2023-01-20 11:21:56.909912,952824928,9,59,1360,792,storage
262619,2023-01-20 11:21:57.010824,952925857,10,60,656,248,UART3
262650,2023-01-20 11:21:57.110966,953025977,11,60,656,264,UART4
262685,2023-01-20 11:21:57.212425,953127418,12,60,656,264,UART5
262718,2023-01-20 11:21:57.312418,953227416,13,176,1360,856,I2C0
262750,2023-01-20 11:21:57.413491,953328499,14,59,1616,896,OSD
262782,2023-01-20 11:21:57.514924,953429981,15,59,1912,416,log_io
262815,2023-01-20 11:21:57.615878,953530968,16,181,1360,720,SPI1
