LineNo,UTC_Approx,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S
276741,2023-01-20 11:22:40.400088,996395445,0,-547,-44,777,-236,6,-63,0,0,0,1,996395441
276771,2023-01-20 11:22:40.499862,996495223,0,-536,-33,759,-236,6,-63,0,0,0,1,996495216
276808,2023-01-20 11:22:40.600092,996595457,0,-523,-29,770,-236,6,-63,0,0,0,1,996595453
276838,2023-01-20 11:22:40.699725,996695074,0,-544,-26,780,-236,6,-63,0,0,0,1,996695070
276873,2023-01-20 11:22:40.800086,996795426,0,-523,-22,754,-236,6,-63,0,0,0,1,996795422
276903,2023-01-20 11:22:40.890866,996895057,0,-502,-12,733,-236,6,-63,0,0,0,1,996895054
276934,2023-01-20 11:22:40.982232,996995331,0,-505,-17,750,-236,6,-63,0,0,0,1,996995327
276966,2023-01-20 11:22:41.088987,997095107,0,-521,-12,792,-236,6,-63,0,0,0,1,997095103
277001,2023-01-20 11:22:41.200147,997195400,0,-522,-14,767,-236,6,-63,0,0,0,1,997195396
277033,2023-01-20 11:22:41.299819,997295063,0,-507,-10,774,-236,6,-63,0,0,0,1,997295060
277067,2023-01-20 11:22:41.400138,997395372,0,-521,-17,797,-236,6,-63,0,0,0,1,997395368
277097,2023-01-20 11:22:41.499766,997495055,0,-505,-28,759,-236,6,-63,0,0,0,1,997495051
277132,2023-01-20 11:22:41.600085,997595437,0,-465,-16,727,-236,6,-63,0,0,0,1,997595434
277162,2023-01-20 11:22:41.690929,997695121,0,-495,-22,755,-236,6,-63,0,0,0,1,997695118
277195,2023-01-20 11:22:41.782294,997795377,0,-490,-22,753,-236,6,-63,0,0,0,1,997795373
277227,2023-01-20 11:22:41.880253,997895048,0,-484,-21,764,-236,6,-63,0,0,0,1,997895044
277258,2023-01-20 11:22:41.980578,997995360,0,-505,-28,794,-236,6,-63,0,0,0,1,997995356
277290,2023-01-20 11:22:42.080269,998095068,0,-506,-31,790,-236,6,-63,0,0,0,1,998095064
277323,2023-01-20 11:22:42.180545,998195368,0,-496,-35,796,-236,6,-63,0,0,0,1,998195364
277357,2023-01-20 11:22:42.280246,998295079,0,-490,-29,781,-236,6,-63,0,0,0,1,998295076
277388,2023-01-20 11:22:42.380544,998395385,0,-495,-35,793,-236,6,-63,0,0,0,1,998395381
277420,2023-01-20 11:22:42.480172,998495060,0,-481,-37,785,-236,6,-63,0,0,0,1,998495052
277453,2023-01-20 11:22:42.580315,998595260,0,-511,-47,808,-236,6,-63,0,0,0,1,998595256
277485,2023-01-20 11:22:42.688853,998695087,0,-507,-37,810,-236,6,-63,0,0,0,1,998695083
277520,2023-01-20 11:22:42.800083,998795415,0,-507,-34,797,-236,6,-63,0,0,0,1,998795411
277550,2023-01-20 11:22:42.890807,998895056,0,-500,-23,800,-236,6,-63,0,0,0,1,998895053
277581,2023-01-20 11:22:42.982022,998995236,0,-510,-25,809,-236,6,-63,0,0,0,1,998995232
277613,2023-01-20 11:22:43.080090,999095061,0,-518,-28,818,-236,6,-63,0,0,0,1,999095057
277646,2023-01-20 11:22:43.180245,999195204,0,-508,-23,791,-236,6,-63,0,0,0,1,999195200
277680,2023-01-20 11:22:43.280113,999295076,0,-500,-20,786,-236,6,-63,0,0,0,1,999295073
277710,2023-01-20 11:22:43.380210,999395180,0,-515,-20,792,-236,6,-63,0,0,0,1,999395174
277742,2023-01-20 11:22:43.480053,999495060,0,-508,-14,776,-236,6,-63,0,0,0,1,999495056
277776,2023-01-20 11:22:43.580050,999595102,0,-536,-13,805,-236,6,-63,0,0,0,1,999595098
277808,2023-01-20 11:22:43.680055,999695110,0,-511,-14,793,-236,6,-63,0,0,0,1,999695106
277841,2023-01-20 11:22:43.780030,999795077,0,-517,-10,784,-236,6,-63,0,0,0,1,999795073
277873,2023-01-20 11:22:43.880010,999895049,0,-529,-21,779,-236,6,-63,0,0,0,1,999895045
277904,2023-01-20 11:22:43.980022,999995054,0,-527,-14,768,-236,6,-63,0,0,0,1,999995050
277936,2023-01-20 11:22:44.080026,1000095054,0,-546,-25,784,-236,6,-63,0,0,0,1,1000095050
277969,2023-01-20 11:22:44.180090,1000195116,0,-549,-29,807,-236,6,-63,0,0,0,1,1000195112
278003,2023-01-20 11:22:44.280086,1000295123,0,-537,-33,786,-236,6,-63,0,0,0,1,1000295120
278034,2023-01-20 11:22:44.380008,1000395061,0,-525,-33,765,-236,6,-63,0,0,0,1,1000395057
278066,2023-01-20 11:22:44.480005,1000495062,0,-530,-24,766,-236,6,-63,0,0,0,1,1000495058
278099,2023-01-20 11:22:44.579994,1000595053,0,-524,-23,766,-236,6,-63,0,0,0,1,1000595035
278131,2023-01-20 11:22:44.680049,1000695085,0,-525,-16,753,-236,6,-63,0,0,0,1,1000695078
278164,2023-01-20 11:22:44.780065,1000795073,0,-524,-29,743,-236,6,-63,0,0,0,1,1000795069
278196,2023-01-20 11:22:44.880053,1000895068,0,-524,-17,764,-236,6,-63,0,0,0,1,1000895064
278227,2023-01-20 11:22:44.980063,1000995095,0,-519,-21,750,-236,6,-63,0,0,0,1,1000995091
278259,2023-01-20 11:22:45.080032,1001095062,0,-535,-24,770,-236,6,-63,0,0,0,1,1001095058
278292,2023-01-20 11:22:45.180032,1001195055,0,-532,-25,770,-236,6,-63,0,0,0,1,1001195052
278326,2023-01-20 11:22:45.280071,1001295076,0,-542,-25,779,-236,6,-63,0,0,0,1,1001295073
278357,2023-01-20 11:22:45.380156,1001395141,0,-534,-6,765,-236,6,-63,0,0,0,1,1001395137
278389,2023-01-20 11:22:45.480044,1001495056,0,-524,-14,766,-236,6,-63,0,0,0,1,1001495053
278424,2023-01-20 11:22:45.580054,1001595105,0,-559,-16,791,-236,6,-63,0,0,0,1,1001595101
278456,2023-01-20 11:22:45.680035,1001695076,0,-543,-11,771,-236,6,-63,0,0,0,1,1001695072
278489,2023-01-20 11:22:45.780060,1001795078,0,-546,-15,775,-236,6,-63,0,0,0,1,1001795075
278521,2023-01-20 11:22:45.880043,1001895062,0,-543,-16,776,-236,6,-63,0,0,0,1,1001895058
278552,2023-01-20 11:22:45.980031,1001995057,0,-545,-24,784,-236,6,-63,0,0,0,1,1001995053
278584,2023-01-20 11:22:46.080041,1002095063,0,-528,-8,777,-236,6,-63,0,0,0,1,1002095060
278617,2023-01-20 11:22:46.180136,1002195150,0,-531,-8,766,-236,6,-63,0,0,0,1,1002195146
278651,2023-01-20 11:22:46.280095,1002295125,0,-540,-20,779,-236,6,-63,0,0,0,1,1002295121
278683,2023-01-20 11:22:46.380023,1002395074,0,-544,-8,781,-236,6,-63,0,0,0,1,1002395066
278715,2023-01-20 11:22:46.479999,1002495056,0,-533,-15,762,-236,6,-63,0,0,0,1,1002495052
278748,2023-01-20 11:22:46.580004,1002595062,0,-529,-21,758,-236,6,-63,0,0,0,1,1002595058
278780,2023-01-20 11:22:46.680038,1002695081,0,-516,-15,754,-236,6,-63,0,0,0,1,1002695074
278813,2023-01-20 11:22:46.780056,1002795080,0,-548,-28,776,-236,6,-63,0,0,0,1,1002795077
278845,2023-01-20 11:22:46.880077,1002895099,0,-550,-23,783,-236,6,-63,0,0,0,1,1002895095
278876,2023-01-20 11:22:46.980026,1002995051,0,-538,-16,780,-236,6,-63,0,0,0,1,1002995047
278908,2023-01-20 11:22:47.080042,1003095062,0,-528,-22,760,-236,6,-63,0,0,0,1,1003095058
278941,2023-01-20 11:22:47.180045,1003195057,0,-530,-17,770,-236,6,-63,0,0,0,1,1003195054
278975,2023-01-20 11:22:47.280069,1003295078,0,-518,-2,750,-236,6,-63,0,0,0,1,1003295074
279006,2023-01-20 11:22:47.380051,1003395057,0,-529,-13,758,-236,6,-63,0,0,0,1,1003395054
279038,2023-01-20 11:22:47.480038,1003495068,0,-512,0,752,-236,6,-63,0,0,0,1,1003495064
279071,2023-01-20 11:22:47.580039,1003595098,0,-507,-12,739,-236,6,-63,0,0,0,1,1003595094
279103,2023-01-20 11:22:47.680035,1003695079,0,-530,-8,765,-236,6,-63,0,0,0,1,1003695071
279136,2023-01-20 11:22:47.780054,1003795072,0,-512,-11,749,-236,6,-63,0,0,0,1,1003795069
279168,2023-01-20 11:22:47.880050,1003895069,0,-496,-6,739,-236,6,-63,0,0,0,1,1003895065
279199,2023-01-20 11:22:47.980038,1003995064,0,-525,-14,770,-236,6,-63,0,0,0,1,1003995060
279231,2023-01-20 11:22:48.080030,1004095045,0,-504,-21,770,-236,6,-63,0,0,0,1,1004095041
279265,2023-01-20 11:22:48.180147,1004195147,0,-517,-23,767,-236,6,-63,0,0,0,1,1004195143
279299,2023-01-20 11:22:48.280059,1004295082,0,-516,-33,771,-236,6,-63,0,0,0,1,1004295078
279330,2023-01-20 11:22:48.380017,1004395071,0,-516,-35,757,-236,6,-63,0,0,0,1,1004395067
279362,2023-01-20 11:22:48.479995,1004495062,0,-503,-27,744,-236,6,-63,0,0,0,1,1004495058
279395,2023-01-20 11:22:48.579986,1004595061,0,-523,-39,766,-236,6,-63,0,0,0,1,1004595057
279428,2023-01-20 11:22:48.680028,1004695080,0,-530,-27,781,-236,6,-63,0,0,0,1,1004695076
279461,2023-01-20 11:22:48.780063,1004795082,0,-517,-23,755,-236,6,-63,0,0,0,1,1004795079
279493,2023-01-20 11:22:48.880061,1004895098,0,-517,-24,757,-236,6,-63,0,0,0,1,1004895095
279524,2023-01-20 11:22:48.979994,1004995060,0,-545,-28,785,-236,6,-63,0,0,0,1,1004995056
279556,2023-01-20 11:22:49.080007,1005095059,0,-538,-20,778,-236,6,-63,0,0,0,1,1005095055
279589,2023-01-20 11:22:49.180033,1005195060,0,-514,-13,776,-236,6,-63,0,0,0,1,1005195056
279624,2023-01-20 11:22:49.280098,1005295121,0,-513,-27,752,-236,6,-63,0,0,0,1,1005295118
279655,2023-01-20 11:22:49.380040,1005395065,0,-545,-15,776,-236,6,-63,0,0,0,1,1005395061
279687,2023-01-20 11:22:49.480026,1005495065,0,-574,-24,813,-236,6,-63,0,0,0,1,1005495061
279720,2023-01-20 11:22:49.580002,1005595058,0,-589,-36,829,-236,6,-63,0,0,0,1,1005595054
279752,2023-01-20 11:22:49.680043,1005695085,0,-548,-24,775,-236,6,-63,0,0,0,1,1005695081
279785,2023-01-20 11:22:49.780055,1005795075,0,-543,-31,783,-236,6,-63,0,0,0,1,1005795072
279817,2023-01-20 11:22:49.880023,1005895062,0,-550,-20,788,-236,6,-63,0,0,0,1,1005895058
279848,2023-01-20 11:22:49.979999,1005995066,0,-538,-20,777,-236,6,-63,0,0,0,1,1005995062
279880,2023-01-20 11:22:50.080011,1006095065,0,-543,-18,792,-236,6,-63,0,0,0,1,1006095061
279913,2023-01-20 11:22:50.180082,1006195113,0,-540,-20,790,-236,6,-63,0,0,0,1,1006195109
279947,2023-01-20 11:22:50.280101,1006295124,0,-523,-16,770,-236,6,-63,0,0,0,1,1006295120
279978,2023-01-20 11:22:50.380049,1006395068,0,-516,0,778,-236,6,-63,0,0,0,1,1006395065
280010,2023-01-20 11:22:50.480040,1006495080,0,-536,-14,788,-236,6,-63,0,0,0,1,1006495076
280045,2023-01-20 11:22:50.580045,1006595113,0,-529,-15,776,-236,6,-63,0,0,0,1,1006595109
280077,2023-01-20 11:22:50.680037,1006695085,0,-530,-22,770,-236,6,-63,0,0,0,1,1006695081
280110,2023-01-20 11:22:50.780066,1006795082,0,-525,-17,763,-236,6,-63,0,0,0,1,1006795079
280142,2023-01-20 11:22:50.872868,1006895076,0,-530,-16,780,-236,6,-63,0,0,0,1,1006895072
280173,2023-01-20 11:22:50.963878,1006995077,0,-512,-10,750,-236,6,-63,0,0,0,1,1006995073
280205,2023-01-20 11:22:51.060285,1007095064,0,-510,-18,741,-236,6,-63,0,0,0,1,1007095061
280238,2023-01-20 11:22:51.160271,1007195070,0,-495,-7,738,-236,6,-63,0,0,0,1,1007195066
280272,2023-01-20 11:22:51.260264,1007295082,0,-490,-9,735,-236,6,-63,0,0,0,1,1007295078
280303,2023-01-20 11:22:51.360234,1007395069,0,-512,-14,732,-236,6,-63,0,0,0,1,1007395065
280335,2023-01-20 11:22:51.460189,1007495070,0,-503,-14,727,-236,6,-63,0,0,0,1,1007495066
280368,2023-01-20 11:22:51.560120,1007595067,0,-512,-8,753,-236,6,-63,0,0,0,1,1007595064
280400,2023-01-20 11:22:51.660124,1007695084,0,-523,-16,763,-236,6,-63,0,0,0,1,1007695081
280433,2023-01-20 11:22:51.760154,1007795092,0,-543,-22,793,-236,6,-63,0,0,0,1,1007795081
280465,2023-01-20 11:22:51.860120,1007895064,0,-532,-19,766,-236,6,-63,0,0,0,1,1007895060
280496,2023-01-20 11:22:51.960101,1007995069,0,-524,-11,761,-236,6,-63,0,0,0,1,1007995065
280528,2023-01-20 11:22:52.060092,1008095082,0,-520,-11,760,-236,6,-63,0,0,0,1,1008095079
280561,2023-01-20 11:22:52.160113,1008195124,0,-514,-16,775,-236,6,-63,0,0,0,1,1008195120
280595,2023-01-20 11:22:52.260068,1008295083,0,-521,-17,775,-236,6,-63,0,0,0,1,1008295079
280626,2023-01-20 11:22:52.360061,1008395070,0,-529,-24,766,-236,6,-63,0,0,0,1,1008395066
280658,2023-01-20 11:22:52.460039,1008495071,0,-495,-13,741,-236,6,-63,0,0,0,1,1008495067
280691,2023-01-20 11:22:52.559996,1008595071,0,-515,-19,764,-236,6,-63,0,0,0,1,1008595067
280723,2023-01-20 11:22:52.660008,1008695081,0,-518,-7,761,-236,6,-63,0,0,0,1,1008695077
280756,2023-01-20 11:22:52.760048,1008795090,0,-509,-11,763,-236,6,-63,0,0,0,1,1008795084
280788,2023-01-20 11:22:52.860043,1008895071,0,-521,-12,773,-236,6,-63,0,0,0,1,1008895067
280819,2023-01-20 11:22:52.960102,1008995128,0,-528,-22,786,-236,6,-63,0,0,0,1,1008995125
280852,2023-01-20 11:22:53.060110,1009095065,0,-530,-25,778,-236,6,-63,0,0,0,1,1009095061
280885,2023-01-20 11:22:53.160217,1009195055,0,-532,-17,783,-236,6,-63,0,0,0,1,1009195051
280919,2023-01-20 11:22:53.260218,1009295083,0,-516,-17,769,-236,6,-63,0,0,0,1,1009295080
280950,2023-01-20 11:22:53.360122,1009395109,0,-526,-19,762,-236,6,-63,0,0,0,1,1009395105
280982,2023-01-20 11:22:53.460012,1009495065,0,-517,-23,759,-236,6,-63,0,0,0,1,1009495061
281015,2023-01-20 11:22:53.559981,1009595062,0,-506,-16,758,-236,6,-63,0,0,0,1,1009595058
281047,2023-01-20 11:22:53.660013,1009695088,0,-537,-26,782,-236,6,-63,0,0,0,1,1009695085
281081,2023-01-20 11:22:53.760081,1009795128,0,-525,-27,764,-236,6,-63,0,0,0,1,1009795124
281113,2023-01-20 11:22:53.860024,1009895069,0,-521,-25,770,-236,6,-63,0,0,0,1,1009895066
281144,2023-01-20 11:22:53.960025,1009995086,0,-526,-15,770,-236,6,-63,0,0,0,1,1009995082
281176,2023-01-20 11:22:54.060013,1010095072,0,-526,-16,771,-236,6,-63,0,0,0,1,1010095068
281209,2023-01-20 11:22:54.160129,1010195175,0,-517,-23,765,-236,6,-63,0,0,0,1,1010195171
281243,2023-01-20 11:22:54.260037,1010295088,0,-522,-19,771,-236,6,-63,0,0,0,1,1010295084
281274,2023-01-20 11:22:54.359990,1010395058,0,-524,-25,767,-236,6,-63,0,0,0,1,1010395055
281306,2023-01-20 11:22:54.459993,1010495069,0,-528,-33,787,-236,6,-63,0,0,0,1,1010495066
281339,2023-01-20 11:22:54.559993,1010595071,0,-540,-29,782,-236,6,-63,0,0,0,1,1010595067
281371,2023-01-20 11:22:54.660022,1010695101,0,-527,-23,778,-236,6,-63,0,0,0,1,1010695097
281404,2023-01-20 11:22:54.760004,1010795084,0,-523,-11,783,-236,6,-63,0,0,0,1,1010795080
281436,2023-01-20 11:22:54.860004,1010895069,0,-521,-22,774,-236,6,-63,0,0,0,1,1010895065
281467,2023-01-20 11:22:54.960049,1010995089,0,-519,-22,791,-236,6,-63,0,0,0,1,1010995085
281499,2023-01-20 11:22:55.060022,1011095070,0,-512,-13,778,-236,6,-63,0,0,0,1,1011095066
281532,2023-01-20 11:22:55.159990,1011195067,0,-515,-23,782,-236,6,-63,0,0,0,1,1011195063
281566,2023-01-20 11:22:55.260015,1011295087,0,-498,-34,742,-236,6,-63,0,0,0,1,1011295083
281596,2023-01-20 11:22:55.360020,1011395065,0,-498,-32,753,-236,6,-63,0,0,0,1,1011395062
281628,2023-01-20 11:22:55.460057,1011495110,0,-484,-29,750,-236,6,-63,0,0,0,1,1011495106
281662,2023-01-20 11:22:55.559989,1011595073,0,-485,-30,737,-236,6,-63,0,0,0,1,1011595069
281695,2023-01-20 11:22:55.660007,1011695083,0,-480,-35,728,-236,6,-63,0,0,0,1,1011695079
281728,2023-01-20 11:22:55.760045,1011795087,0,-492,-38,735,-236,6,-63,0,0,0,1,1011795083
281760,2023-01-20 11:22:55.860045,1011895075,0,-487,-34,735,-236,6,-63,0,0,0,1,1011895072
281791,2023-01-20 11:22:55.960060,1011995091,0,-478,-28,717,-236,6,-63,0,0,0,1,1011995088
281824,2023-01-20 11:22:56.060023,1012095053,0,-495,-41,747,-236,6,-63,0,0,0,1,1012095050
281857,2023-01-20 11:22:56.160039,1012195065,0,-474,-33,725,-236,6,-63,0,0,0,1,1012195061
281891,2023-01-20 11:22:56.260069,1012295094,0,-454,-36,709,-236,6,-63,0,0,0,1,1012295090
281922,2023-01-20 11:22:56.360082,1012395109,0,-433,-30,673,-236,6,-63,0,0,0,1,1012395105
281954,2023-01-20 11:22:56.460010,1012495052,0,-428,-37,669,-236,6,-63,0,0,0,1,1012495048
281986,2023-01-20 11:22:56.559998,1012595064,0,-444,-44,691,-236,6,-63,0,0,0,1,1012595060
282019,2023-01-20 11:22:56.660020,1012695085,0,-443,-31,693,-236,6,-63,0,0,0,1,1012695082
282052,2023-01-20 11:22:56.760102,1012795149,0,-479,-36,757,-236,6,-63,0,0,0,1,1012795143
282084,2023-01-20 11:22:56.860032,1012895070,0,-511,-18,815,-236,6,-63,0,0,0,1,1012895067
282115,2023-01-20 11:22:56.960052,1012995086,0,-531,-23,860,-236,6,-63,0,0,0,1,1012995082
282147,2023-01-20 11:22:57.060097,1013095131,0,-569,-18,902,-236,6,-63,0,0,0,1,1013095127
282180,2023-01-20 11:22:57.160038,1013195072,0,-583,-16,905,-236,6,-63,0,0,0,1,1013195068
282214,2023-01-20 11:22:57.260035,1013295084,0,-625,-13,955,-236,6,-63,0,0,0,1,1013295080
282245,2023-01-20 11:22:57.360004,1013395076,0,-619,-4,927,-236,6,-63,0,0,0,1,1013395072
282277,2023-01-20 11:22:57.459988,1013495067,0,-620,29,906,-236,6,-63,0,0,0,1,1013495063
282309,2023-01-20 11:22:57.559986,1013595063,0,-557,28,827,-236,6,-63,0,0,0,1,1013595059
282342,2023-01-20 11:22:57.660015,1013695078,0,-425,8,685,-236,6,-63,0,0,0,1,1013695074
282375,2023-01-20 11:22:57.760030,1013795072,0,-317,-37,530,-236,6,-63,0,0,0,1,1013795069
282407,2023-01-20 11:22:57.860044,1013895077,0,-293,-29,517,-236,6,-63,0,0,0,1,1013895073
282438,2023-01-20 11:22:57.960100,1013995133,0,-256,-31,470,-236,6,-63,0,0,0,1,1013995126
282470,2023-01-20 11:22:58.060038,1014095071,0,-203,-39,397,-236,6,-63,0,0,0,1,1014095067
282504,2023-01-20 11:22:58.160036,1014195070,0,-223,-39,422,-236,6,-63,0,0,0,1,1014195066
282539,2023-01-20 11:22:58.260051,1014295085,0,-231,-39,432,-236,6,-63,0,0,0,1,1014295081
282570,2023-01-20 11:22:58.360040,1014395076,0,-230,-39,436,-236,6,-63,0,0,0,1,1014395072
282602,2023-01-20 11:22:58.460030,1014495077,0,-231,-38,436,-236,6,-63,0,0,0,1,1014495073
282634,2023-01-20 11:22:58.560014,1014595079,0,-233,-39,436,-236,6,-63,0,0,0,1,1014595075
282667,2023-01-20 11:22:58.660077,1014695134,0,-234,-40,437,-236,6,-63,0,0,0,1,1014695131
282700,2023-01-20 11:22:58.760050,1014795083,0,-233,-40,436,-236,6,-63,0,0,0,1,1014795079
282733,2023-01-20 11:22:58.860048,1014895075,0,-231,-39,437,-236,6,-63,0,0,0,1,1014895071
282764,2023-01-20 11:22:58.960057,1014995091,0,-229,-39,437,-236,6,-63,0,0,0,1,1014995088
282801,2023-01-20 11:22:59.059981,1015094992,0,-232,-38,437,-236,6,-63,0,0,0,1,1015094987
282832,2023-01-20 11:22:59.160045,1015195012,0,-190,-42,379,-236,6,-63,0,0,0,1,1015195006
282864,2023-01-20 11:22:59.260106,1015295060,0,-205,-39,394,-236,6,-63,0,0,0,1,1015295054
282893,2023-01-20 11:22:59.360042,1015395004,0,-203,-38,396,-236,6,-63,0,0,0,1,1015394999
282923,2023-01-20 11:22:59.460018,1015495006,0,-206,-39,396,-236,6,-63,0,0,0,1,1015495001
282953,2023-01-20 11:22:59.559973,1015595001,0,-205,-43,396,-236,6,-63,0,0,0,1,1015594995
282984,2023-01-20 11:22:59.660006,1015695023,0,-201,-40,395,-236,6,-63,0,0,0,1,1015695018
283015,2023-01-20 11:22:59.760044,1015795017,0,-203,-39,395,-236,6,-63,0,0,0,1,1015795008
283045,2023-01-20 11:22:59.860054,1015895007,0,-201,-41,395,-236,6,-63,0,0,0,1,1015895002
283074,2023-01-20 11:22:59.960078,1015995025,0,-199,-38,394,-236,6,-63,0,0,0,1,1015995019
283104,2023-01-20 11:23:00.054596,1016094997,0,-200,-36,395,-236,6,-63,0,0,0,1,1016094992
283135,2023-01-20 11:23:00.145649,1016195150,0,-199,-36,394,-236,6,-63,0,0,0,1,1016195145
283167,2023-01-20 11:23:00.240117,1016295005,0,-199,-36,395,-236,6,-63,0,0,0,1,1016295000
283196,2023-01-20 11:23:00.340219,1016394996,0,-200,-37,394,-236,6,-63,0,0,0,1,1016394990
283226,2023-01-20 11:23:00.440321,1016495041,0,-198,-36,396,-236,6,-63,0,0,0,1,1016495035
283258,2023-01-20 11:23:00.540243,1016594987,0,-198,-37,395,-236,6,-63,0,0,0,1,1016594981
283289,2023-01-20 11:23:00.640246,1016695005,0,-199,-37,395,-236,6,-63,0,0,0,1,1016695000
283320,2023-01-20 11:23:00.740253,1016795011,0,-199,-37,396,-236,6,-63,0,0,0,1,1016795006
283350,2023-01-20 11:23:00.844682,1016894992,0,-199,-36,394,-236,6,-63,0,0,0,1,1016894986
283379,2023-01-20 11:23:00.955750,1016995004,0,-199,-36,395,-236,6,-63,0,0,0,1,1016994998
283409,2023-01-20 11:23:01.054691,1017094994,0,-198,-36,396,-236,6,-63,0,0,0,1,1017094988
283442,2023-01-20 11:23:01.145618,1017194988,0,-200,-37,396,-236,6,-63,0,0,0,1,1017194983
283474,2023-01-20 11:23:01.240219,1017295009,0,-200,-37,395,-236,6,-63,0,0,0,1,1017295003
283503,2023-01-20 11:23:01.340213,1017394999,0,-200,-37,395,-236,6,-63,0,0,0,1,1017394993
283533,2023-01-20 11:23:01.440244,1017495039,0,-199,-37,395,-236,6,-63,0,0,0,1,1017495028
283562,2023-01-20 11:23:01.540173,1017594999,0,-199,-37,395,-236,6,-63,0,0,0,1,1017594994
283594,2023-01-20 11:23:01.640173,1017695005,0,-200,-36,395,-236,6,-63,0,0,0,1,1017695000
283625,2023-01-20 11:23:01.740210,1017795011,0,-200,-37,395,-236,6,-63,0,0,0,1,1017795006
283655,2023-01-20 11:23:01.840207,1017894994,0,-199,-37,394,-236,6,-63,0,0,0,1,1017894988
283684,2023-01-20 11:23:01.940210,1017995006,0,-200,-36,395,-236,6,-63,0,0,0,1,1017995001
283714,2023-01-20 11:23:02.040176,1018094984,0,-200,-36,394,-236,6,-63,0,0,0,1,1018094979
283745,2023-01-20 11:23:02.140321,1018195145,0,-200,-37,396,-236,6,-63,0,0,0,1,1018195139
283777,2023-01-20 11:23:02.240167,1018295003,0,-200,-37,394,-236,6,-63,0,0,0,1,1018294997
283806,2023-01-20 11:23:02.340158,1018394998,0,-199,-37,395,-236,6,-63,0,0,0,1,1018394992
283836,2023-01-20 11:23:02.440170,1018495039,0,-199,-37,395,-236,6,-63,0,0,0,1,1018495033
283865,2023-01-20 11:23:02.540054,1018594987,0,-198,-37,395,-236,6,-63,0,0,0,1,1018594982
283897,2023-01-20 11:23:02.640064,1018695016,0,-200,-37,395,-236,6,-63,0,0,0,1,1018695011
283928,2023-01-20 11:23:02.740145,1018795051,0,-201,-36,394,-236,6,-63,0,0,0,1,1018795045
283958,2023-01-20 11:23:02.840105,1018894994,0,-199,-36,394,-236,6,-63,0,0,0,1,1018894989
283987,2023-01-20 11:23:02.940091,1018995007,0,-199,-37,395,-236,6,-63,0,0,0,1,1018995002
284017,2023-01-20 11:23:03.040056,1019094990,0,-199,-36,395,-236,6,-63,0,0,0,1,1019094985
284048,2023-01-20 11:23:03.140069,1019195007,0,-199,-38,395,-236,6,-63,0,0,0,1,1019195001
284080,2023-01-20 11:23:03.240076,1019295008,0,-198,-37,396,-236,6,-63,0,0,0,1,1019295003
284109,2023-01-20 11:23:03.340066,1019394979,0,-200,-36,394,-236,6,-63,0,0,0,1,1019394974
284139,2023-01-20 11:23:03.440121,1019495038,0,-199,-37,394,-236,6,-63,0,0,0,1,1019495033
284168,2023-01-20 11:23:03.540034,1019594988,0,-199,-36,394,-236,6,-63,0,0,0,1,1019594983
284200,2023-01-20 11:23:03.640046,1019695013,0,-199,-37,396,-236,6,-63,0,0,0,1,1019695004
284231,2023-01-20 11:23:03.740111,1019795056,0,-200,-38,393,-236,6,-63,0,0,0,1,1019795051
284261,2023-01-20 11:23:03.840059,1019894990,0,-199,-36,396,-236,6,-63,0,0,0,1,1019894984
284291,2023-01-20 11:23:03.940069,1019994999,0,-199,-37,395,-236,6,-63,0,0,0,1,1019994990
284321,2023-01-20 11:23:04.040064,1020094996,0,-199,-37,394,-236,6,-63,0,0,0,1,1020094990
284352,2023-01-20 11:23:04.140050,1020194990,0,-199,-37,395,-236,6,-63,0,0,0,1,1020194984
284384,2023-01-20 11:23:04.240070,1020295012,0,-199,-37,396,-236,6,-63,0,0,0,1,1020295007
284413,2023-01-20 11:23:04.340060,1020394994,0,-199,-37,394,-236,6,-63,0,0,0,1,1020394988
284443,2023-01-20 11:23:04.440041,1020494993,0,-198,-37,395,-236,6,-63,0,0,0,1,1020494987
284472,2023-01-20 11:23:04.539967,1020594976,0,-200,-37,395,-236,6,-63,0,0,0,1,1020594970
284504,2023-01-20 11:23:04.639988,1020695012,0,-199,-37,396,-236,6,-63,0,0,0,1,1020695007
284535,2023-01-20 11:23:04.740072,1020795047,0,-200,-37,395,-236,6,-63,0,0,0,1,1020795042
284565,2023-01-20 11:23:04.840047,1020894991,0,-198,-35,394,-236,6,-63,0,0,0,1,1020894986
