LineNo,UTC_Approx,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
244554,2023-01-20 11:21:02.059506,897854153,0,-0.06190911,0.04116018,0.07690467,-1.507113,-1.040533,-9.545854,0,0,29.07311,1,1,7973,996
244558,2023-01-20 11:21:02.099899,897894552,0,-0.03494387,0.02395063,0.06496182,-1.52571,-0.9888145,-9.59344,0,0,29.06905,1,1,7973,996
244583,2023-01-20 11:21:02.139501,897934160,0,-0.01971002,-0.0343388,0.08535639,-1.620882,-1.03582,-9.573298,0,0,29.06536,1,1,7973,996
244585,2023-01-20 11:21:02.179499,897974165,0,0.00640979,-0.008744379,0.08536866,-1.783449,-1.085944,-9.546052,0,0,29.06169,1,1,7973,996
244615,2023-01-20 11:21:02.219491,898014154,0,-0.05320888,0.1702603,0.08120054,-1.80334,-1.052499,-9.535007,0,0,29.05735,1,1,7973,996
244618,2023-01-20 11:21:02.259521,898054173,0,-0.1277805,0.1537212,0.08074589,-1.656402,-1.03284,-9.435287,0,0,29.05278,1,1,7973,996
244625,2023-01-20 11:21:02.300030,898094671,0,-0.1244659,0.04821639,0.07102305,-1.621096,-1.036164,-9.410778,0,0,29.04766,1,1,7973,996
244650,2023-01-20 11:21:02.339520,898134150,0,0.05577326,0.05789481,0.08245007,-1.654118,-1.027638,-9.263315,0,0,29.0422,1,1,7973,996
244652,2023-01-20 11:21:02.379540,898174159,0,0.1112252,0.07030999,0.07442781,-1.548658,-1.158844,-9.348699,0,0,29.03603,1,1,7973,996
244684,2023-01-20 11:21:02.419527,898214146,0,-0.02588178,0.1133128,0.03189917,-1.634237,-1.244481,-9.431011,0,0,29.02891,1,1,7973,996
244686,2023-01-20 11:21:02.459548,898254179,0,-0.07807115,0.2956526,0.04576517,-1.719165,-1.200065,-9.552932,0,0,29.02158,1,1,7973,996
244691,2023-01-20 11:21:02.499912,898294554,0,-0.02607482,0.3115063,0.03925363,-1.681003,-1.116594,-9.609444,0,0,29.01398,1,1,7973,996
244717,2023-01-20 11:21:02.539497,898334151,0,0.005369704,0.1203124,0.04585366,-1.512804,-1.2575,-9.583392,0,0,29.00676,1,1,7973,996
244719,2023-01-20 11:21:02.579504,898374170,0,-0.08964733,0.05314823,0.0140314,-1.497558,-1.360487,-9.637886,0,0,29.00042,1,1,7973,996
244750,2023-01-20 11:21:02.619478,898414149,0,-0.0627344,0.2898112,0.02042041,-1.754308,-1.242964,-9.761061,0,0,28.99464,1,1,7973,996
244752,2023-01-20 11:21:02.659492,898454161,0,-0.09311748,0.3612326,-0.001733236,-1.694566,-1.223653,-9.754336,0,0,28.98904,1,1,7973,996
244756,2023-01-20 11:21:02.699853,898494520,0,0.05003085,0.1704127,-0.04324438,-1.64406,-1.03261,-9.728964,0,0,28.98395,1,1,7973,996
244781,2023-01-20 11:21:02.739488,898534152,0,0.0737589,0.1396783,-0.07817639,-1.367322,-1.056422,-9.769926,0,0,28.97856,1,1,7973,996
244783,2023-01-20 11:21:02.779472,898574134,0,0.01312495,0.1353635,-0.1051597,-1.465476,-0.9755842,-9.699823,0,0,28.97314,1,1,7973,996
244813,2023-01-20 11:21:02.819484,898614143,0,0.02394803,0.1328742,-0.1082603,-1.587701,-1.042068,-9.492889,0,0,28.96819,1,1,7973,996
244815,2023-01-20 11:21:02.859504,898654158,0,0.01870959,0.3011664,-0.1227631,-1.509064,-1.145203,-9.523298,0,0,28.96379,1,1,7973,996
244819,2023-01-20 11:21:02.899881,898694530,0,0.01293259,0.2151812,-0.1380627,-1.374597,-1.054395,-9.664485,0,0,28.95987,1,1,7973,996
244846,2023-01-20 11:21:02.939503,898734147,0,0.0664208,0.1107807,-0.1678248,-1.351188,-1.057043,-9.595572,0,0,28.95564,1,1,7973,996
244849,2023-01-20 11:21:02.979707,898774347,0,0.02479261,0.08448131,-0.164133,-1.419138,-0.9830647,-9.37638,0,0,28.95161,1,1,7973,996
244879,2023-01-20 11:21:03.019543,898814180,0,-0.03378512,0.1700783,-0.1692117,-1.48112,-1.054569,-9.260282,0,0,28.94726,1,1,7973,996
244881,2023-01-20 11:21:03.059541,898854177,0,-0.09715255,0.218787,-0.1608749,-1.500526,-0.8673508,-9.280499,0,0,28.94251,1,1,7973,996
244885,2023-01-20 11:21:03.099903,898894537,0,-0.003083695,0.2044439,-0.1325162,-1.309964,-0.7786734,-9.568868,0,0,28.93775,1,1,7973,996
244910,2023-01-20 11:21:03.139504,898934138,0,-0.05663676,0.2214897,-0.1079141,-1.364591,-0.8571492,-9.63306,0,0,28.93355,1,1,7973,996
244912,2023-01-20 11:21:03.179516,898974148,0,-0.02495185,0.2038799,-0.1065734,-1.200616,-0.8013785,-9.77822,0,0,28.92925,1,1,7973,996
244942,2023-01-20 11:21:03.219534,899014166,0,-0.1178174,0.1036321,-0.1195157,-1.251051,-0.8140922,-9.774798,0,0,28.92521,1,1,7973,996
244944,2023-01-20 11:21:03.259520,899054153,0,-0.0944012,0.1411961,-0.1353158,-1.241177,-0.7908233,-9.818892,0,0,28.92172,1,1,7973,996
244950,2023-01-20 11:21:03.300061,899094696,0,-0.1096784,0.1543566,-0.1441215,-1.202766,-0.9430054,-9.808868,0,0,28.91875,1,1,7973,996
244975,2023-01-20 11:21:03.339502,899134137,0,-0.08595656,0.1034629,-0.1605631,-1.228914,-0.8029537,-9.660811,0,0,28.91567,1,1,7973,996
244977,2023-01-20 11:21:03.379523,899174159,0,-0.1695868,-0.01508061,-0.1809406,-1.070916,-0.9987466,-9.453627,0,0,28.9126,1,1,7973,996
245009,2023-01-20 11:21:03.419526,899214166,0,-0.2401833,0.1092472,-0.1600463,-1.332572,-1.112258,-9.154978,0,0,28.90956,1,1,7973,996
245011,2023-01-20 11:21:03.459534,899254181,0,-0.2392631,0.2619567,-0.1667905,-1.291792,-0.838956,-9.306087,0,0,28.90665,1,1,7973,996
245016,2023-01-20 11:21:03.499968,899294621,0,-0.1114694,0.3495448,-0.1455641,-1.163301,-0.7471386,-9.674083,0,0,28.90456,1,1,7973,996
245042,2023-01-20 11:21:03.539474,899334133,0,-0.1687097,0.3014632,-0.1351743,-1.13506,-0.7112022,-9.954357,0,0,28.90281,1,1,7973,996
245044,2023-01-20 11:21:03.579489,899374155,0,-0.1573042,0.1845139,-0.1336801,-1.083094,-0.9382949,-10.20586,0,0,28.90125,1,1,7973,996
245075,2023-01-20 11:21:03.619549,899414211,0,-0.00524699,0.1820442,-0.1224365,-1.096484,-0.6798044,-10.08702,0,0,28.90012,1,1,7973,996
245077,2023-01-20 11:21:03.659523,899454172,0,0.02505828,0.305132,-0.1290289,-1.000581,-0.5615927,-9.997892,0,0,28.90022,1,1,7973,996
245081,2023-01-20 11:21:03.699888,899494523,0,0.005923364,0.2030337,-0.1005018,-1.026322,-0.7325401,-10.02929,0,0,28.90094,1,1,7973,996
245106,2023-01-20 11:21:03.739581,899534202,0,0.008304274,0.1782424,-0.0794259,-1.056198,-0.7702839,-9.992988,0,0,28.9028,1,1,7973,996
245108,2023-01-20 11:21:03.779552,899574159,0,0.04346334,0.1616659,-0.05216707,-0.8836923,-0.6448542,-10.01896,0,0,28.90475,1,1,7973,996
245138,2023-01-20 11:21:03.819559,899614162,0,-0.001877567,0.07041492,-0.03215317,-0.8565427,-0.5450943,-9.996044,0,0,28.90706,1,1,7973,996
245140,2023-01-20 11:21:03.859579,899654189,0,0.02662081,0.1280626,-0.03120556,-1.065186,-0.6590704,-9.883185,0,0,28.90969,1,1,7973,996
245144,2023-01-20 11:21:03.899926,899694542,0,0.08741637,0.1161285,-0.001991329,-1.015217,-0.716195,-9.576656,0,0,28.91327,1,1,7973,996
245171,2023-01-20 11:21:03.939525,899734147,0,-0.03235611,0.1341586,-0.005820324,-1.038339,-0.6925792,-9.489021,0,0,28.91766,1,1,7973,996
245173,2023-01-20 11:21:03.979691,899774320,0,-0.06291999,0.04617203,0.00475894,-0.9917955,-0.7141234,-9.523027,0,0,28.92209,1,1,7973,996
245203,2023-01-20 11:21:04.019532,899814162,0,-0.02649548,0.07378038,0.03014145,-1.014137,-0.7131265,-9.604132,0,0,28.92679,1,1,7973,996
245205,2023-01-20 11:21:04.059536,899854163,0,-0.01174554,0.0962741,0.01338729,-1.034674,-0.5975169,-9.654008,0,0,28.93128,1,1,7973,996
245209,2023-01-20 11:21:04.099952,899894575,0,-0.06808737,0.223596,0.014955,-1.000319,-0.5866398,-9.841276,0,0,28.93556,1,1,7973,996
245234,2023-01-20 11:21:04.139527,899934146,0,-0.2081363,0.1647558,0.004720502,-0.9917244,-0.7117096,-10.01277,0,0,28.94007,1,1,7973,996
245236,2023-01-20 11:21:04.179534,899974150,0,-0.1381217,0.2641123,-0.02335141,-0.9997392,-0.7324119,-10.23659,0,0,28.94471,1,1,7973,996
245266,2023-01-20 11:21:04.219579,900014198,0,-0.2453669,0.216877,-0.02635539,-0.9785699,-0.8310576,-10.33883,0,0,28.94905,1,1,7973,996
245268,2023-01-20 11:21:04.259512,900054140,0,-0.307005,0.1419589,-0.04785386,-0.9610341,-0.6546724,-10.39163,0,0,28.95301,1,1,7973,996
245275,2023-01-20 11:21:04.300016,900094653,0,-0.1365783,0.1170238,-0.03210165,-0.9497074,-0.6076826,-10.3319,0,0,28.95599,1,1,7973,996
245300,2023-01-20 11:21:04.339548,900134194,0,-0.1469635,0.03032026,-0.02736516,-0.7857524,-0.5243758,-10.00404,0,0,28.95807,1,1,7973,996
245302,2023-01-20 11:21:04.379531,900174186,0,-0.1456503,-0.06413797,-0.01084949,-0.799405,-0.7909755,-9.891181,0,0,28.96075,1,1,7973,996
245334,2023-01-20 11:21:04.419501,900214160,0,-0.05301589,0.07747259,-0.02379754,-0.8344257,-0.7081522,-9.637432,0,0,28.96331,1,1,7973,996
245335,2023-01-20 11:21:04.459545,900254202,0,0.05042443,0.1164168,-0.05187113,-0.8956611,-0.6449524,-9.773232,0,0,28.96485,1,1,7973,996
245340,2023-01-20 11:21:04.499904,900294560,0,0.04420406,0.02007763,-0.07002609,-0.7360737,-0.6209556,-9.791074,0,0,28.96589,1,1,7973,996
245367,2023-01-20 11:21:04.539495,900334149,0,-0.1348016,0.1060658,-0.07486969,-0.9481527,-0.5808932,-9.895331,0,0,28.96609,1,1,7973,996
245369,2023-01-20 11:21:04.579498,900374150,0,-0.2296516,0.1094398,-0.103845,-0.8579572,-0.6924909,-10.19375,0,0,28.96686,1,1,7973,996
245399,2023-01-20 11:21:04.619502,900414154,0,-0.209211,0.08618054,-0.1532092,-0.7407718,-0.6886734,-10.33253,0,0,28.96833,1,1,7973,996
245400,2023-01-20 11:21:04.659528,900454182,0,-0.1552147,-0.008921219,-0.2357035,-0.6674209,-0.7133808,-10.25161,0,0,28.9692,1,1,7973,996
245405,2023-01-20 11:21:04.699878,900494534,0,-0.131776,-0.0140659,-0.2785131,-0.8041608,-0.7389461,-10.17441,0,0,28.96963,1,1,7973,996
245430,2023-01-20 11:21:04.739479,900534137,0,-0.1399366,-0.02394503,-0.307189,-0.8467383,-0.6637352,-10.21661,0,0,28.97004,1,1,7973,996
245432,2023-01-20 11:21:04.779488,900574148,0,-0.03206982,-0.1574989,-0.3653058,-0.6965414,-0.5834229,-10.19623,0,0,28.97066,1,1,7973,996
245462,2023-01-20 11:21:04.819509,900614165,0,0.04291338,-0.1161181,-0.4273077,-0.7890534,-0.6930547,-9.956298,0,0,28.97122,1,1,7973,996
245463,2023-01-20 11:21:04.859508,900654154,0,-0.01893582,-0.0561337,-0.4439375,-0.7713374,-0.6638092,-9.984205,0,0,28.97211,1,1,7973,996
245468,2023-01-20 11:21:04.899898,900694534,0,-0.1397423,-0.1385265,-0.4972483,-0.6370636,-0.7415453,-10.10522,0,0,28.97274,1,1,7973,996
245495,2023-01-20 11:21:04.939514,900734140,0,-0.1321536,-0.3383921,-0.5605786,-0.5899969,-0.7567934,-10.00178,0,0,28.97295,1,1,7973,996
245498,2023-01-20 11:21:04.979607,900774223,0,-0.02007366,-0.2721629,-0.6200011,-0.7899464,-0.5655622,-9.832666,0,0,28.97339,1,1,7973,996
245528,2023-01-20 11:21:05.019587,900814198,0,-0.055856,-0.2188739,-0.652948,-0.6974759,-0.6901433,-9.743597,0,0,28.97432,1,1,7973,996
245529,2023-01-20 11:21:05.059549,900854160,0,-0.03020085,-0.3812802,-0.7264548,-0.5076947,-0.5689139,-9.279837,0,0,28.97484,1,1,7973,996
245534,2023-01-20 11:21:05.099917,900894529,0,-0.1694893,-0.2340628,-0.7774944,-0.7931495,-0.5872573,-9.733203,0,0,28.97479,1,1,7973,996
245559,2023-01-20 11:21:05.139520,900934132,0,-0.2362502,-0.06235369,-0.8079982,-0.6382424,-0.6330124,-10.302,0,0,28.97425,1,1,7973,996
245561,2023-01-20 11:21:05.179551,900974163,0,-0.02442574,-0.1852843,-0.9123587,-0.4130742,-0.4418792,-10.19377,0,0,28.97363,1,1,7973,996
245591,2023-01-20 11:21:05.217830,901014184,0,-0.05836409,-0.1750895,-0.94259,-0.4886168,-0.5654105,-10.20016,0,0,28.97312,1,1,7973,996
245592,2023-01-20 11:21:05.254247,901054160,0,-0.2337343,-0.2951255,-1.018207,-0.3031805,-0.7442423,-10.07315,0,0,28.97264,1,1,7973,996
245599,2023-01-20 11:21:05.291151,901094670,0,-0.2146872,-0.4622304,-1.085362,-0.1753808,-0.6407817,-9.941717,0,0,28.97121,1,1,7973,996
245624,2023-01-20 11:21:05.327113,901134146,0,-0.3217744,-0.3177553,-1.112674,-0.3031652,-0.8775833,-9.617981,0,0,28.96984,1,1,7973,996
245626,2023-01-20 11:21:05.363564,901174159,0,-0.3386257,-0.4145988,-1.147226,-0.2558532,-0.7586877,-9.450175,0,0,28.96841,1,1,7973,996
245658,2023-01-20 11:21:05.400180,901214335,0,-0.2129523,-0.4805634,-1.168504,-0.2287463,-0.5949895,-9.473632,0,0,28.96719,1,1,7973,996
245662,2023-01-20 11:21:05.440005,901254167,0,-0.1292299,-0.4667973,-1.178486,-0.211078,-0.4087626,-9.490327,0,0,28.96562,1,1,7973,996
245667,2023-01-20 11:21:05.480448,901294617,0,-0.09664166,-0.4649509,-1.167331,-0.1360761,-0.5340588,-9.750946,0,0,28.96437,1,1,7973,996
245696,2023-01-20 11:21:05.519952,901334128,0,-0.1550139,-0.3343487,-1.158545,-0.1585819,-0.8182885,-9.853603,0,0,28.96379,1,1,7973,996
245698,2023-01-20 11:21:05.559972,901374155,0,-0.127448,-0.2690485,-1.141966,-0.1379597,-0.7437683,-9.896818,0,0,28.9639,1,1,7973,996
245728,2023-01-20 11:21:05.600194,901414365,0,-0.1112252,-0.1008895,-1.154199,-0.2131302,-0.557557,-9.94458,0,0,28.96379,1,1,7973,996
245729,2023-01-20 11:21:05.644326,901454171,0,-0.05689957,0.06661173,-1.132614,-0.1508431,-0.7419683,-9.991295,0,0,28.9634,1,1,7973,996
245734,2023-01-20 11:21:05.689085,901494542,0,0.0132692,0.1041074,-1.140902,-0.1267067,-0.6081049,-10.2,0,0,28.96392,1,1,7973,996
245759,2023-01-20 11:21:05.733036,901534184,0,0.03720028,0.2709333,-1.134968,-0.1087496,-0.7445604,-10.14279,0,0,28.96491,1,1,7973,996
245761,2023-01-20 11:21:05.777352,901574155,0,0.2260157,0.2823477,-1.084938,0.02293451,-0.5163502,-10.00235,0,0,28.96558,1,1,7973,996
245791,2023-01-20 11:21:05.817851,901614181,0,0.3139352,0.3039212,-1.064014,0.05141231,-0.5835677,-9.901278,0,0,28.96606,1,1,7973,996
245792,2023-01-20 11:21:05.854263,901654157,0,0.251186,0.3412705,-1.047153,0.07993652,-0.5759268,-9.901216,0,0,28.96662,1,1,7973,996
245797,2023-01-20 11:21:05.891035,901694528,0,0.2380771,0.2666058,-0.9871848,0.2372917,-0.4790596,-9.783258,0,0,28.96679,1,1,7973,996
245824,2023-01-20 11:21:05.927121,901734146,0,0.244937,0.20308,-0.9215704,0.2286772,-0.4028831,-9.833252,0,0,28.96702,1,1,7973,996
245827,2023-01-20 11:21:05.963614,901774211,0,0.1962073,0.1629446,-0.8583035,0.3303031,-0.421493,-10.00537,0,0,28.96714,1,1,7973,996
245857,2023-01-20 11:21:06.000183,901814341,0,0.1509502,0.2847081,-0.8525643,0.2524588,-0.3908568,-10.03588,0,0,28.96652,1,1,7973,996
245858,2023-01-20 11:21:06.039989,901854163,0,0.08863633,0.4064402,-0.8312611,0.2741336,-0.3877859,-9.939087,0,0,28.96641,1,1,7973,996
245863,2023-01-20 11:21:06.080387,901894577,0,0.04637839,0.4364477,-0.7955523,0.2604375,-0.3172352,-9.92029,0,0,28.96707,1,1,7973,996
245888,2023-01-20 11:21:06.119941,901934147,0,0.01371552,0.2933667,-0.7342127,0.3968199,-0.3706488,-9.936571,0,0,28.96717,1,1,7973,996
245890,2023-01-20 11:21:06.159936,901974158,0,0.04190655,0.2526655,-0.6682601,0.3987516,-0.3793817,-9.928181,0,0,28.96714,1,1,7973,996
245920,2023-01-20 11:21:06.200176,902014414,0,0.07956111,0.3357319,-0.6317551,0.3428483,-0.2373666,-10.01297,0,0,28.96781,1,1,7973,996
245921,2023-01-20 11:21:06.239914,902054146,0,0.0173958,0.3513103,-0.5621915,0.2844612,-0.2536101,-10.07577,0,0,28.96798,1,1,7973,996
245928,2023-01-20 11:21:06.280447,902094673,0,-0.04611377,0.2340162,-0.491197,0.2551655,-0.2022535,-10.14106,0,0,28.9677,1,1,7973,996
245954,2023-01-20 11:21:06.319960,902134180,0,0.0003035997,0.3177058,-0.4372658,0.1722813,-0.3729653,-10.10191,0,0,28.96701,1,1,7973,996
245956,2023-01-20 11:21:06.359982,902174196,0,0.03770194,0.3591562,-0.3682183,0.1968132,-0.1385022,-10.01861,0,0,28.96705,1,1,7973,996
245988,2023-01-20 11:21:06.400210,902214397,0,-0.007182096,0.3012623,-0.3110523,0.2407314,-0.2022252,-9.931995,0,0,28.96807,1,1,7973,996
245989,2023-01-20 11:21:06.444316,902254192,0,-0.06524714,0.1874955,-0.2438797,0.3117872,-0.3540442,-9.937807,0,0,28.96795,1,1,7973,996
245994,2023-01-20 11:21:06.489055,902294558,0,-0.01826178,0.221659,-0.214089,0.2692201,-0.2191665,-9.943128,0,0,28.96758,1,1,7973,996
246021,2023-01-20 11:21:06.532929,902334144,0,0.06206559,0.3321545,-0.2184248,0.226321,-0.1092949,-9.968619,0,0,28.96763,1,1,7973,996
246023,2023-01-20 11:21:06.577316,902374192,0,0.06468424,0.2300627,-0.1847656,0.3875054,-0.2370129,-9.804315,0,0,28.96782,1,1,7973,996
246054,2023-01-20 11:21:06.617805,902414218,0,0.0385896,0.0704819,-0.1532383,0.4727468,-0.2118819,-9.753835,0,0,28.9688,1,1,7973,996
246055,2023-01-20 11:21:06.654153,902454148,0,0.04167738,0.09427226,-0.1338093,0.4467956,-0.1333443,-10.00398,0,0,28.97043,1,1,7973,996
246060,2023-01-20 11:21:06.690969,902494591,0,0.06467463,0.1842782,-0.1449583,0.3720781,-0.1763835,-10.09554,0,0,28.97254,1,1,7973,996
246085,2023-01-20 11:21:06.726967,902534136,0,0.08274484,0.1532461,-0.1122367,0.4813578,-0.2284793,-9.958881,0,0,28.97537,1,1,7973,996
246087,2023-01-20 11:21:06.763392,902574150,0,0.02601896,0.07054515,-0.1014237,0.5904465,-0.1697753,-9.793915,0,0,28.9783,1,1,7973,996
246118,2023-01-20 11:21:06.800145,902614510,0,-0.01699479,0.06294692,-0.07924122,0.5460545,-0.1292149,-9.876176,0,0,28.98085,1,1,7973,996
246119,2023-01-20 11:21:06.839787,902654158,0,-0.02636138,0.06626385,-0.07090379,0.405768,-0.2263494,-9.943865,0,0,28.98256,1,1,7973,996
246124,2023-01-20 11:21:06.880161,902694537,0,0.07879519,0.1233616,-0.05524348,0.4758165,-0.1546041,-9.845751,0,0,28.98406,1,1,7973,996
246151,2023-01-20 11:21:06.919823,902734204,0,0.1150985,0.1303396,-0.04053986,0.4968498,-0.05113522,-9.912187,0,0,28.98569,1,1,7973,996
246153,2023-01-20 11:21:06.959800,902774187,0,0.08261871,0.1448788,-0.03180361,0.4447242,0.0002036298,-9.951257,0,0,28.98779,1,1,7973,996
246183,2023-01-20 11:21:07.000129,902814521,0,0.03521567,0.08776183,-0.006720168,0.5058073,-0.1899299,-9.886157,0,0,28.98978,1,1,7973,996
246184,2023-01-20 11:21:07.039782,902854172,0,0.02528692,0.002518849,0.03594416,0.5343094,-0.1070964,-9.858657,0,0,28.9919,1,1,7973,996
246189,2023-01-20 11:21:07.080163,902894551,0,0.06990074,0.02367064,0.0412737,0.4021582,0.02779995,-9.912285,0,0,28.99412,1,1,7973,996
246214,2023-01-20 11:21:07.119775,902934160,0,0.07788511,0.1219281,0.0473958,0.231531,0.01515331,-9.906523,0,0,28.99592,1,1,7973,996
246215,2023-01-20 11:21:07.159777,902974160,0,0.1033029,0.1320615,0.05283487,0.2604688,-0.02145352,-9.877627,0,0,28.99762,1,1,7973,996
246246,2023-01-20 11:21:07.200145,903014526,0,0.1430962,0.05937335,0.07152418,0.3911301,-0.04978555,-9.894571,0,0,28.99869,1,1,7973,996
246247,2023-01-20 11:21:07.239788,903054168,0,0.1277774,0.0268415,0.09295528,0.4235364,-0.01139292,-9.800982,0,0,29.0001,1,1,7973,996
246255,2023-01-20 11:21:07.280302,903094681,0,0.06371161,0.01541746,0.09484738,0.400979,-0.01872852,-9.780808,0,0,29.00187,1,1,7973,996
246280,2023-01-20 11:21:07.319764,903134142,0,0.0314079,0.008951233,0.1017957,0.4239984,-0.0172667,-9.628646,0,0,29.00397,1,1,7973,996
246281,2023-01-20 11:21:07.359780,903174157,0,-0.02767707,-0.07015099,0.1093272,0.4283686,-0.09321298,-9.636179,0,0,29.00559,1,1,7973,996
246314,2023-01-20 11:21:07.400126,903214502,0,-0.06701985,-0.1055393,0.128262,0.4499414,-0.1720545,-9.902001,0,0,29.00691,1,1,7973,996
246315,2023-01-20 11:21:07.439797,903254179,0,-0.08231475,-0.1743472,0.1342275,0.4662878,-0.1955617,-9.913594,0,0,29.00858,1,1,7973,996
246320,2023-01-20 11:21:07.480180,903294568,0,-0.07409439,-0.1472747,0.1382755,0.4020089,-0.1731341,-9.924349,0,0,29.01039,1,1,7973,996
246347,2023-01-20 11:21:07.519769,903334163,0,-0.02291852,-0.1115792,0.1180325,0.420781,-0.09526946,-9.867435,0,0,29.01215,1,1,7973,996
246348,2023-01-20 11:21:07.559742,903374142,0,-0.01707787,-0.06654358,0.1176333,0.4345576,-0.06804402,-9.820805,0,0,29.01389,1,1,7973,996
246379,2023-01-20 11:21:07.600169,903414575,0,-0.02392736,-0.03982707,0.09712587,0.4252223,-0.05519673,-9.806049,0,0,29.01505,1,1,7973,996
246380,2023-01-20 11:21:07.639774,903454172,0,-0.03766588,-0.004930872,0.08463217,0.3368377,-0.02835589,-9.787811,0,0,29.0164,1,1,7973,996
246385,2023-01-20 11:21:07.680161,903494550,0,-0.03723489,0.07681508,0.06943259,0.2764739,-0.06264254,-9.814042,0,0,29.01778,1,1,7973,996
246410,2023-01-20 11:21:07.719750,903534131,0,0.01069871,0.1339913,0.04420626,0.2981175,-0.07054847,-9.912494,0,0,29.01975,1,1,7973,996
246411,2023-01-20 11:21:07.759769,903574142,0,0.03147808,0.1219412,0.01773595,0.3479012,-0.1255477,-9.879946,0,0,29.0215,1,1,7973,996
246442,2023-01-20 11:21:07.800138,903614502,0,0.01729826,0.0868954,0.01000058,0.3873914,-0.151774,-9.893623,0,0,29.02362,1,1,7973,996
246443,2023-01-20 11:21:07.839797,903654165,0,0.01786756,0.0299569,0.01040119,0.4276346,-0.1419917,-10.02765,0,0,29.02633,1,1,7973,996
246448,2023-01-20 11:21:07.880181,903694553,0,0.05485598,-0.002045554,0.03141607,0.3953221,-0.05865138,-10.08441,0,0,29.02878,1,1,7973,996
246475,2023-01-20 11:21:07.919744,903734119,0,0.08958323,-0.06401034,0.03885693,0.4326344,0.002320797,-9.919942,0,0,29.03155,1,1,7973,996
246476,2023-01-20 11:21:07.959803,903774182,0,0.1787014,-0.1218129,0.05018467,0.4167798,0.0863711,-9.787507,0,0,29.03395,1,1,7973,996
246507,2023-01-20 11:21:08.000129,903814512,0,0.1848837,-0.137502,0.05909688,0.4270055,0.06513943,-9.437482,0,0,29.03563,1,1,7973,996
246508,2023-01-20 11:21:08.039785,903854166,0,0.153207,-0.1210907,0.06328905,0.3929944,0.03624959,-9.404457,0,0,29.03798,1,1,7973,996
246513,2023-01-20 11:21:08.080168,903894546,0,0.09866658,-0.07726581,0.06549716,0.3791501,0.008652449,-9.582126,0,0,29.04073,1,1,7973,996
246538,2023-01-20 11:21:08.119768,903934144,0,0.05510242,-0.04251007,0.0654683,0.3849224,-0.001499006,-9.721519,0,0,29.043,1,1,7973,996
246539,2023-01-20 11:21:08.159794,903974168,0,-5.109222E-06,-0.09126313,0.06712176,0.4595763,-0.02799442,-9.859723,0,0,29.0449,1,1,7973,996
246570,2023-01-20 11:21:08.200130,904014502,0,-0.02278241,-0.1204026,0.0853663,0.4322656,0.0005036969,-9.913491,0,0,29.0465,1,1,7973,996
246571,2023-01-20 11:21:08.239800,904054171,0,-0.03213035,-0.1215977,0.08589538,0.4534417,-0.04256362,-9.854376,0,0,29.04754,1,1,7973,996
246579,2023-01-20 11:21:08.280317,904094687,0,-0.06884359,-0.14506,0.08485986,0.4385533,-0.01228249,-9.737351,0,0,29.04838,1,1,7973,996
246605,2023-01-20 11:21:08.319797,904134166,0,-0.127309,-0.1013842,0.0717732,0.3662959,-0.03730059,-9.75496,0,0,29.04952,1,1,7973,996
246606,2023-01-20 11:21:08.359808,904174176,0,-0.1903848,-0.03535042,0.05190843,0.391343,-0.078149,-9.99794,0,0,29.05084,1,1,7973,996
246639,2023-01-20 11:21:08.400135,904214502,0,-0.1844877,-0.01507761,0.03409059,0.4860138,-0.1100737,-9.977728,0,0,29.05231,1,1,7973,996
246640,2023-01-20 11:21:08.439842,904254219,0,-0.1297287,-0.0272691,0.01396364,0.4387268,-0.09895673,-9.878563,0,0,29.05381,1,1,7973,996
246645,2023-01-20 11:21:08.480169,904294557,0,-0.04410537,-0.05142872,-0.005325944,0.4147397,-0.008213358,-9.874722,0,0,29.05497,1,1,7973,996
246672,2023-01-20 11:21:08.519725,904334123,0,0.007634525,-0.02327067,-0.02204622,0.3341962,0.08282019,-9.913314,0,0,29.0565,1,1,7973,996
246673,2023-01-20 11:21:08.559794,904374203,0,0.04318534,-0.04350154,-0.03361935,0.3297455,0.0888757,-9.850406,0,0,29.05806,1,1,7973,996
246704,2023-01-20 11:21:08.600130,904414549,0,-0.01981688,-0.08590868,-0.04469373,0.4146307,0.04191093,-9.790488,0,0,29.06037,1,1,7973,996
246705,2023-01-20 11:21:08.639755,904454172,0,-0.04771579,-0.1047795,-0.04811332,0.4502153,0.01836123,-9.697619,0,0,29.06304,1,1,7973,996
246709,2023-01-20 11:21:08.680176,904494591,0,0.0001437007,-0.04760291,-0.05354803,0.4316489,0.01662824,-9.705359,0,0,29.06635,1,1,7973,996
246735,2023-01-20 11:21:08.719747,904534159,0,0.05309612,-0.02370436,-0.05554933,0.4519604,-0.0009500094,-9.708261,0,0,29.0703,1,1,7973,996
246736,2023-01-20 11:21:08.759753,904574163,0,0.1053891,-0.04706114,-0.0524232,0.4909834,0.01729221,-9.638767,0,0,29.07381,1,1,7973,996
246767,2023-01-20 11:21:08.800130,904614538,0,0.08716083,-0.02883022,-0.05058893,0.4560055,-0.0109732,-9.716777,0,0,29.07688,1,1,7973,996
246768,2023-01-20 11:21:08.839751,904654154,0,0.05797124,-0.04109083,-0.05159835,0.4717952,-0.0959954,-9.782527,0,0,29.08001,1,1,7973,996
