LineNo,UTC_Approx,TimeUS,C15,C16,C17,C18
206635,2023-01-20 11:19:07.142826,782697213,0,0,0,0
206667,2023-01-20 11:19:07.242785,782797188,0,0,0,0
206699,2023-01-20 11:19:07.342758,782897186,0,0,0,0
206731,2023-01-20 11:19:07.442745,782997179,0,0,0,0
206766,2023-01-20 11:19:07.542754,783097170,0,0,0,0
206800,2023-01-20 11:19:07.642800,783197202,0,0,0,0
206831,2023-01-20 11:19:07.742842,783297234,0,0,0,0
206863,2023-01-20 11:19:07.842770,783397165,0,0,0,0
206895,2023-01-20 11:19:07.942730,783497145,0,0,0,0
206927,2023-01-20 11:19:08.042786,783597203,0,0,0,0
206960,2023-01-20 11:19:08.142799,783697193,0,0,0,0
206992,2023-01-20 11:19:08.242796,783797177,0,0,0,0
207024,2023-01-20 11:19:08.342855,783897237,0,0,0,0
207056,2023-01-20 11:19:08.442827,783997218,0,0,0,0
207092,2023-01-20 11:19:08.542754,784097162,0,0,0,0
207126,2023-01-20 11:19:08.642783,784197195,0,0,0,0
207157,2023-01-20 11:19:08.742786,784297184,0,0,0,0
207189,2023-01-20 11:19:08.842779,784397169,0,0,0,0
207220,2023-01-20 11:19:08.942806,784497195,0,0,0,0
207252,2023-01-20 11:19:09.042843,784597231,0,0,0,0
207288,2023-01-20 11:19:09.142812,784697198,0,0,0,0
207320,2023-01-20 11:19:09.242790,784797171,0,0,0,0
207351,2023-01-20 11:19:09.342810,784897180,0,0,0,0
207383,2023-01-20 11:19:09.442787,784997160,0,0,0,0
207418,2023-01-20 11:19:09.542768,785097164,0,0,0,0
207453,2023-01-20 11:19:09.642822,785197227,0,0,0,0
207485,2023-01-20 11:19:09.742849,785297245,0,0,0,0
207517,2023-01-20 11:19:09.842757,785397156,0,0,0,0
207548,2023-01-20 11:19:09.942745,785497164,0,0,0,0
207580,2023-01-20 11:19:10.042770,785597188,0,0,0,0
207612,2023-01-20 11:19:10.142805,785697196,0,0,0,0
207644,2023-01-20 11:19:10.242810,785797186,0,0,0,0
207675,2023-01-20 11:19:10.342849,785897228,0,0,0,0
207707,2023-01-20 11:19:10.442770,785997166,0,0,0,0
207744,2023-01-20 11:19:10.542714,786097147,0,0,0,0
207779,2023-01-20 11:19:10.642750,786197188,0,0,0,0
207810,2023-01-20 11:19:10.742791,786297191,0,0,0,0
207842,2023-01-20 11:19:10.838924,786397156,0,0,0,0
207873,2023-01-20 11:19:10.929988,786497236,0,0,0,0
207905,2023-01-20 11:19:11.023052,786597232,0,0,0,0
207938,2023-01-20 11:19:11.123010,786697193,0,0,0,0
207970,2023-01-20 11:19:11.222982,786797182,0,0,0,0
208002,2023-01-20 11:19:11.322915,786897180,0,0,0,0
208034,2023-01-20 11:19:11.422862,786997161,0,0,0,0
208069,2023-01-20 11:19:11.522948,787097172,0,0,0,0
208103,2023-01-20 11:19:11.623061,787197223,0,0,0,0
208134,2023-01-20 11:19:11.723039,787297178,0,0,0,0
208166,2023-01-20 11:19:11.823031,787397168,0,0,0,0
208198,2023-01-20 11:19:11.922954,787497155,0,0,0,0
208230,2023-01-20 11:19:12.022936,787597178,0,0,0,0
208263,2023-01-20 11:19:12.122986,787697190,0,0,0,0
208295,2023-01-20 11:19:12.222984,787797179,0,0,0,0
208326,2023-01-20 11:19:12.322935,787897217,0,0,0,0
208358,2023-01-20 11:19:12.422820,787997175,0,0,0,0
208393,2023-01-20 11:19:12.522777,788097155,0,0,0,0
208429,2023-01-20 11:19:12.622757,788197149,0,0,0,0
208460,2023-01-20 11:19:12.722828,788297208,0,0,0,0
208492,2023-01-20 11:19:12.822801,788397172,0,0,0,0
208523,2023-01-20 11:19:12.922872,788497249,0,0,0,0
208555,2023-01-20 11:19:13.022814,788597196,0,0,0,0
208588,2023-01-20 11:19:13.122809,788697195,0,0,0,0
208620,2023-01-20 11:19:13.222799,788797186,0,0,0,0
208652,2023-01-20 11:19:13.322835,788897214,0,0,0,0
208684,2023-01-20 11:19:13.422803,788997180,0,0,0,0
208719,2023-01-20 11:19:13.522776,789097173,0,0,0,0
208753,2023-01-20 11:19:13.622847,789197256,0,0,0,0
208784,2023-01-20 11:19:13.722804,789297194,0,0,0,0
208816,2023-01-20 11:19:13.822779,789397161,0,0,0,0
208848,2023-01-20 11:19:13.922765,789497176,0,0,0,0
208880,2023-01-20 11:19:14.022752,789597180,0,0,0,0
208913,2023-01-20 11:19:14.122788,789697192,0,0,0,0
208945,2023-01-20 11:19:14.222850,789797234,0,0,0,0
208976,2023-01-20 11:19:14.322805,789897184,0,0,0,0
209008,2023-01-20 11:19:14.422781,789997160,0,0,0,0
209043,2023-01-20 11:19:14.522789,790097185,0,0,0,0
209078,2023-01-20 11:19:14.622783,790197187,0,0,0,0
209109,2023-01-20 11:19:14.722800,790297181,0,0,0,0
209142,2023-01-20 11:19:14.822818,790397183,0,0,0,0
209173,2023-01-20 11:19:14.922830,790497200,0,0,0,0
209205,2023-01-20 11:19:15.022801,790597176,0,0,0,0
209238,2023-01-20 11:19:15.122818,790697199,0,0,0,0
209270,2023-01-20 11:19:15.222793,790797179,0,0,0,0
209302,2023-01-20 11:19:15.322814,790897195,0,0,0,0
209334,2023-01-20 11:19:15.422807,790997188,0,0,0,0
209371,2023-01-20 11:19:15.522817,791097217,0,0,0,0
209406,2023-01-20 11:19:15.622783,791197192,0,0,0,0
209437,2023-01-20 11:19:15.722807,791297193,0,0,0,0
209469,2023-01-20 11:19:15.822783,791397157,0,0,0,0
209500,2023-01-20 11:19:15.922768,791497171,0,0,0,0
209533,2023-01-20 11:19:16.022759,791597179,0,0,0,0
209569,2023-01-20 11:19:16.122792,791697187,0,0,0,0
209601,2023-01-20 11:19:16.222855,791797229,0,0,0,0
209633,2023-01-20 11:19:16.322822,791897185,0,0,0,0
209665,2023-01-20 11:19:16.422786,791997151,0,0,0,0
209700,2023-01-20 11:19:16.522736,792097152,0,0,0,0
209734,2023-01-20 11:19:16.622733,792197177,0,0,0,0
209765,2023-01-20 11:19:16.722809,792297206,0,0,0,0
209797,2023-01-20 11:19:16.822837,792397200,0,0,0,0
209828,2023-01-20 11:19:16.922784,792497154,0,0,0,0
209860,2023-01-20 11:19:17.022801,792597176,0,0,0,0
209893,2023-01-20 11:19:17.122845,792697214,0,0,0,0
209925,2023-01-20 11:19:17.222810,792797173,0,0,0,0
209956,2023-01-20 11:19:17.322815,792897169,0,0,0,0
209988,2023-01-20 11:19:17.422807,792997160,0,0,0,0
210023,2023-01-20 11:19:17.522816,793097197,0,0,0,0
210058,2023-01-20 11:19:17.622790,793197189,0,0,0,0
210089,2023-01-20 11:19:17.722805,793297189,0,0,0,0
210121,2023-01-20 11:19:17.822784,793397158,0,0,0,0
210152,2023-01-20 11:19:17.922788,793497170,0,0,0,0
210184,2023-01-20 11:19:18.022779,793597166,0,0,0,0
210217,2023-01-20 11:19:18.122868,793697251,0,0,0,0
210249,2023-01-20 11:19:18.222803,793797182,0,0,0,0
210280,2023-01-20 11:19:18.322808,793897182,0,0,0,0
210312,2023-01-20 11:19:18.422791,793997170,0,0,0,0
210348,2023-01-20 11:19:18.522730,794097148,0,0,0,0
210383,2023-01-20 11:19:18.622758,794197196,0,0,0,0
210414,2023-01-20 11:19:18.722792,794297184,0,0,0,0
210446,2023-01-20 11:19:18.822853,794397213,0,0,0,0
210477,2023-01-20 11:19:18.922801,794497176,0,0,0,0
210509,2023-01-20 11:19:19.022783,794597172,0,0,0,0
210542,2023-01-20 11:19:19.122780,794697180,0,0,0,0
210574,2023-01-20 11:19:19.222775,794797178,0,0,0,0
210605,2023-01-20 11:19:19.322799,794897179,0,0,0,0
210637,2023-01-20 11:19:19.422830,794997198,0,0,0,0
210672,2023-01-20 11:19:19.522770,795097166,0,0,0,0
210707,2023-01-20 11:19:19.622771,795197183,0,0,0,0
210738,2023-01-20 11:19:19.722794,795297179,0,0,0,0
210770,2023-01-20 11:19:19.822803,795397170,0,0,0,0
210807,2023-01-20 11:19:19.922776,795497153,0,0,0,0
210839,2023-01-20 11:19:20.022776,795597159,0,0,0,0
210872,2023-01-20 11:19:20.122862,795697237,0,0,0,0
210904,2023-01-20 11:19:20.222798,795797167,0,0,0,0
210935,2023-01-20 11:19:20.322801,795897169,0,0,0,0
210967,2023-01-20 11:19:20.420717,795997172,0,0,0,0
211004,2023-01-20 11:19:20.511557,796097162,0,0,0,0
211039,2023-01-20 11:19:20.602690,796197203,0,0,0,0
211070,2023-01-20 11:19:20.702749,796297239,0,0,0,0
211102,2023-01-20 11:19:20.802705,796397172,0,0,0,0
211133,2023-01-20 11:19:20.902702,796497157,0,0,0,0
211165,2023-01-20 11:19:21.002740,796597183,0,0,0,0
211198,2023-01-20 11:19:21.102759,796697194,0,0,0,0
211230,2023-01-20 11:19:21.202763,796797190,0,0,0,0
211262,2023-01-20 11:19:21.302753,796897183,0,0,0,0
211294,2023-01-20 11:19:21.402776,796997210,0,0,0,0
211329,2023-01-20 11:19:21.502683,797097151,0,0,0,0
211363,2023-01-20 11:19:21.602698,797197200,0,0,0,0
211394,2023-01-20 11:19:21.702696,797297182,0,0,0,0
211426,2023-01-20 11:19:21.802696,797397166,0,0,0,0
211458,2023-01-20 11:19:21.902697,797497164,0,0,0,0
211490,2023-01-20 11:19:22.002738,797597204,0,0,0,0
211523,2023-01-20 11:19:22.102643,797697173,0,0,0,0
211555,2023-01-20 11:19:22.202600,797797193,0,0,0,0
211586,2023-01-20 11:19:22.302584,797897170,0,0,0,0
211618,2023-01-20 11:19:22.402574,797997152,0,0,0,0
211653,2023-01-20 11:19:22.502619,798097171,0,0,0,0
211687,2023-01-20 11:19:22.602655,798197182,0,0,0,0
211718,2023-01-20 11:19:22.702704,798297252,0,0,0,0
211750,2023-01-20 11:19:22.802593,798397162,0,0,0,0
211782,2023-01-20 11:19:22.902586,798497165,0,0,0,0
211814,2023-01-20 11:19:23.002595,798597185,0,0,0,0
211848,2023-01-20 11:19:23.102558,798697181,0,0,0,0
211880,2023-01-20 11:19:23.202534,798797189,0,0,0,0
211912,2023-01-20 11:19:23.302602,798897228,0,0,0,0
211944,2023-01-20 11:19:23.402561,798997160,0,0,0,0
211979,2023-01-20 11:19:23.502530,799097155,0,0,0,0
212014,2023-01-20 11:19:23.602546,799197196,0,0,0,0
212045,2023-01-20 11:19:23.702542,799297162,0,0,0,0
212077,2023-01-20 11:19:23.802567,799397157,0,0,0,0
212154,2023-01-20 11:19:23.902572,799497162,0,0,0,0
212186,2023-01-20 11:19:24.002604,799597194,0,0,0,0
212219,2023-01-20 11:19:24.102585,799697179,0,0,0,0
212251,2023-01-20 11:19:24.202585,799797183,0,0,0,0
212283,2023-01-20 11:19:24.302576,799897169,0,0,0,0
212315,2023-01-20 11:19:24.402583,799997173,0,0,0,0
212350,2023-01-20 11:19:24.502529,800097161,0,0,0,0
212385,2023-01-20 11:19:24.602556,800197228,0,0,0,0
212416,2023-01-20 11:19:24.702549,800297175,0,0,0,0
212448,2023-01-20 11:19:24.802589,800397170,0,0,0,0
212480,2023-01-20 11:19:24.902556,800497148,0,0,0,0
212513,2023-01-20 11:19:25.002576,800597179,0,0,0,0
212546,2023-01-20 11:19:25.102578,800697215,0,0,0,0
212579,2023-01-20 11:19:25.202511,800797181,0,0,0,0
212611,2023-01-20 11:19:25.302610,800897238,0,0,0,0
212643,2023-01-20 11:19:25.402575,800997163,0,0,0,0
212680,2023-01-20 11:19:25.502532,801097150,0,0,0,0
212717,2023-01-20 11:19:25.602547,801197195,0,0,0,0
212748,2023-01-20 11:19:25.702539,801297178,0,0,0,0
212780,2023-01-20 11:19:25.802536,801397166,0,0,0,0
212812,2023-01-20 11:19:25.902594,801497203,0,0,0,0
212844,2023-01-20 11:19:26.002581,801597170,0,0,0,0
212877,2023-01-20 11:19:26.102578,801697178,0,0,0,0
212909,2023-01-20 11:19:26.202564,801797174,0,0,0,0
212941,2023-01-20 11:19:26.302565,801897183,0,0,0,0
212973,2023-01-20 11:19:26.402537,801997162,0,0,0,0
213008,2023-01-20 11:19:26.502515,802097158,0,0,0,0
213043,2023-01-20 11:19:26.602581,802197240,0,0,0,0
213074,2023-01-20 11:19:26.702546,802297173,0,0,0,0
213106,2023-01-20 11:19:26.802571,802397166,0,0,0,0
213138,2023-01-20 11:19:26.902549,802497154,0,0,0,0
213170,2023-01-20 11:19:27.002545,802597159,0,0,0,0
213203,2023-01-20 11:19:27.102558,802697180,0,0,0,0
213235,2023-01-20 11:19:27.202601,802797229,0,0,0,0
213267,2023-01-20 11:19:27.302613,802897217,0,0,0,0
213300,2023-01-20 11:19:27.402561,802997142,0,0,0,0
213335,2023-01-20 11:19:27.502538,803097152,0,0,0,0
213370,2023-01-20 11:19:27.602535,803197181,0,0,0,0
213401,2023-01-20 11:19:27.702552,803297191,0,0,0,0
213433,2023-01-20 11:19:27.802546,803397178,0,0,0,0
213465,2023-01-20 11:19:27.902598,803497204,0,0,0,0
213497,2023-01-20 11:19:28.002602,803597183,0,0,0,0
213530,2023-01-20 11:19:28.102594,803697196,0,0,0,0
213562,2023-01-20 11:19:28.202569,803797192,0,0,0,0
213594,2023-01-20 11:19:28.302598,803897203,0,0,0,0
213626,2023-01-20 11:19:28.402578,803997168,0,0,0,0
213662,2023-01-20 11:19:28.502547,804097186,0,0,0,0
213697,2023-01-20 11:19:28.602508,804197194,0,0,0,0
213728,2023-01-20 11:19:28.702535,804297175,0,0,0,0
213760,2023-01-20 11:19:28.802602,804397198,0,0,0,0
213792,2023-01-20 11:19:28.902582,804497177,0,0,0,0
213824,2023-01-20 11:19:29.002569,804597163,0,0,0,0
213857,2023-01-20 11:19:29.102589,804697183,0,0,0,0
213889,2023-01-20 11:19:29.202639,804797233,0,0,0,0
213921,2023-01-20 11:19:29.302596,804897175,0,0,0,0
213953,2023-01-20 11:19:29.402587,804997153,0,0,0,0
213988,2023-01-20 11:19:29.502548,805097157,0,0,0,0
214024,2023-01-20 11:19:29.602547,805197445,0,0,0,0
214055,2023-01-20 11:19:29.693434,805297175,0,0,0,0
214085,2023-01-20 11:19:29.784563,805397171,0,0,0,0
214119,2023-01-20 11:19:29.883042,805497188,0,0,0,0
214149,2023-01-20 11:19:29.982962,805597151,0,0,0,0
214185,2023-01-20 11:19:30.083042,805697214,0,0,0,0
214215,2023-01-20 11:19:30.183014,805797157,0,0,0,0
214249,2023-01-20 11:19:30.292006,805897174,0,0,0,0
214281,2023-01-20 11:19:30.402319,805997185,0,0,0,0
214316,2023-01-20 11:19:30.493428,806097217,0,0,0,0
214351,2023-01-20 11:19:30.584737,806197467,0,0,0,0
214384,2023-01-20 11:19:30.683016,806297224,0,0,0,0
214414,2023-01-20 11:19:30.782954,806397143,0,0,0,0
214448,2023-01-20 11:19:30.882966,806497154,0,0,0,0
214478,2023-01-20 11:19:30.982982,806597173,0,0,0,0
214513,2023-01-20 11:19:31.082942,806697199,0,0,0,0
214544,2023-01-20 11:19:31.183046,806797382,0,0,0,0
214577,2023-01-20 11:19:31.282934,806897219,0,0,0,0
214607,2023-01-20 11:19:31.382959,806997167,0,0,0,0
214644,2023-01-20 11:19:31.482921,807097168,0,0,0,0
214678,2023-01-20 11:19:31.583307,807197617,0,0,0,0
214711,2023-01-20 11:19:31.682890,807297180,0,0,0,0
214741,2023-01-20 11:19:31.782998,807397251,0,0,0,0
214775,2023-01-20 11:19:31.882942,807497187,0,0,0,0
214805,2023-01-20 11:19:31.982985,807597226,0,0,0,0
214840,2023-01-20 11:19:32.082913,807697182,0,0,0,0
214871,2023-01-20 11:19:32.182946,807797248,0,0,0,0
214904,2023-01-20 11:19:32.282856,807897173,0,0,0,0
214934,2023-01-20 11:19:32.383003,807997332,0,0,0,0
214971,2023-01-20 11:19:32.482836,808097194,0,0,0,0
215004,2023-01-20 11:19:32.583163,808197554,0,0,0,0
215037,2023-01-20 11:19:32.682794,808297172,0,0,0,0
215067,2023-01-20 11:19:32.782893,808397249,0,0,0,0
215101,2023-01-20 11:19:32.882874,808497163,0,0,0,0
215131,2023-01-20 11:19:32.982939,808597153,0,0,0,0
215166,2023-01-20 11:19:33.082960,808697226,0,0,0,0
215197,2023-01-20 11:19:33.182981,808797325,0,0,0,0
215230,2023-01-20 11:19:33.282821,808897180,0,0,0,0
215260,2023-01-20 11:19:33.382896,808997257,0,0,0,0
215297,2023-01-20 11:19:33.482768,809097156,0,0,0,0
215330,2023-01-20 11:19:33.583175,809197597,0,0,0,0
215363,2023-01-20 11:19:33.682758,809297178,0,0,0,0
215394,2023-01-20 11:19:33.782815,809397226,0,0,0,0
215428,2023-01-20 11:19:33.882783,809497172,0,0,0,0
215458,2023-01-20 11:19:33.982784,809597149,0,0,0,0
215493,2023-01-20 11:19:34.082831,809697191,0,0,0,0
215524,2023-01-20 11:19:34.182992,809797351,0,0,0,0
215557,2023-01-20 11:19:34.282807,809897187,0,0,0,0
215587,2023-01-20 11:19:34.382931,809997337,0,0,0,0
215624,2023-01-20 11:19:34.482748,810097164,0,0,0,0
215657,2023-01-20 11:19:34.583118,810197541,0,0,0,0
215690,2023-01-20 11:19:34.682760,810297160,0,0,0,0
215720,2023-01-20 11:19:34.782811,810397181,0,0,0,0
215754,2023-01-20 11:19:34.882789,810497154,0,0,0,0
215784,2023-01-20 11:19:34.982786,810597151,0,0,0,0
215819,2023-01-20 11:19:35.082868,810697230,0,0,0,0
215851,2023-01-20 11:19:35.182828,810797187,0,0,0,0
215884,2023-01-20 11:19:35.282811,810897170,0,0,0,0
215914,2023-01-20 11:19:35.382797,810997157,0,0,0,0
215951,2023-01-20 11:19:35.482770,811097159,0,0,0,0
215986,2023-01-20 11:19:35.582994,811197418,0,0,0,0
216019,2023-01-20 11:19:35.682828,811297232,0,0,0,0
216049,2023-01-20 11:19:35.782784,811397156,0,0,0,0
216083,2023-01-20 11:19:35.882791,811497157,0,0,0,0
216114,2023-01-20 11:19:35.982780,811597144,0,0,0,0
216149,2023-01-20 11:19:36.082901,811697263,0,0,0,0
216180,2023-01-20 11:19:36.182832,811797190,0,0,0,0
216213,2023-01-20 11:19:36.282829,811897202,0,0,0,0
216242,2023-01-20 11:19:36.382828,811997220,0,0,0,0
216279,2023-01-20 11:19:36.482769,812097174,0,0,0,0
216312,2023-01-20 11:19:36.582819,812197236,0,0,0,0
216345,2023-01-20 11:19:36.682787,812297178,0,0,0,0
216375,2023-01-20 11:19:36.782798,812397155,0,0,0,0
216409,2023-01-20 11:19:36.882789,812497163,0,0,0,0
216439,2023-01-20 11:19:36.982808,812597209,0,0,0,0
216474,2023-01-20 11:19:37.082794,812697182,0,0,0,0
216505,2023-01-20 11:19:37.182812,812797179,0,0,0,0
216538,2023-01-20 11:19:37.282807,812897168,0,0,0,0
216568,2023-01-20 11:19:37.382793,812997151,0,0,0,0
216605,2023-01-20 11:19:37.482787,813097175,0,0,0,0
216638,2023-01-20 11:19:37.582790,813197215,0,0,0,0
216671,2023-01-20 11:19:37.682809,813297212,0,0,0,0
216701,2023-01-20 11:19:37.782778,813397148,0,0,0,0
216735,2023-01-20 11:19:37.882808,813497169,0,0,0,0
216765,2023-01-20 11:19:37.982796,813597154,0,0,0,0
216801,2023-01-20 11:19:38.082822,813697181,0,0,0,0
216832,2023-01-20 11:19:38.182814,813797175,0,0,0,0
216865,2023-01-20 11:19:38.282870,813897229,0,0,0,0
216895,2023-01-20 11:19:38.382801,813997158,0,0,0,0
216933,2023-01-20 11:19:38.482774,814097159,0,0,0,0
216966,2023-01-20 11:19:38.582783,814197203,0,0,0,0
216999,2023-01-20 11:19:38.682770,814297169,0,0,0,0
217029,2023-01-20 11:19:38.782790,814397156,0,0,0,0
217063,2023-01-20 11:19:38.882788,814497161,0,0,0,0
217093,2023-01-20 11:19:38.982818,814597206,0,0,0,0
217128,2023-01-20 11:19:39.082826,814697200,0,0,0,0
217159,2023-01-20 11:19:39.182824,814797177,0,0,0,0
217192,2023-01-20 11:19:39.275359,814897162,0,0,0,0
217222,2023-01-20 11:19:39.366359,814997163,0,0,0,0
217259,2023-01-20 11:19:39.463032,815097181,0,0,0,0
217292,2023-01-20 11:19:39.563063,815197242,0,0,0,0
217325,2023-01-20 11:19:39.662987,815297178,0,0,0,0
217355,2023-01-20 11:19:39.762974,815397167,0,0,0,0
217389,2023-01-20 11:19:39.862958,815497146,0,0,0,0
217419,2023-01-20 11:19:39.962970,815597149,0,0,0,0
217454,2023-01-20 11:19:40.063013,815697197,0,0,0,0
217486,2023-01-20 11:19:40.163043,815797240,0,0,0,0
217520,2023-01-20 11:19:40.262979,815897217,0,0,0,0
217550,2023-01-20 11:19:40.362872,815997168,0,0,0,0
217586,2023-01-20 11:19:40.462836,816097150,0,0,0,0
217671,2023-01-20 11:19:40.562914,816197223,0,0,0,0
217704,2023-01-20 11:19:40.662953,816297195,0,0,0,0
217734,2023-01-20 11:19:40.763016,816397154,0,0,0,0
217768,2023-01-20 11:19:40.863024,816497196,0,0,0,0
217798,2023-01-20 11:19:40.962886,816597172,0,0,0,0
217833,2023-01-20 11:19:41.062844,816697186,0,0,0,0
217864,2023-01-20 11:19:41.162805,816797168,0,0,0,0
217897,2023-01-20 11:19:41.262803,816897175,0,0,0,0
217927,2023-01-20 11:19:41.362782,816997155,0,0,0,0
217963,2023-01-20 11:19:41.462758,817097146,0,0,0,0
217997,2023-01-20 11:19:41.562831,817197244,0,0,0,0
218030,2023-01-20 11:19:41.662765,817297174,0,0,0,0
218060,2023-01-20 11:19:41.762755,817397143,0,0,0,0
218094,2023-01-20 11:19:41.862778,817497154,0,0,0,0
218124,2023-01-20 11:19:41.962786,817597156,0,0,0,0
218159,2023-01-20 11:19:42.062837,817697209,0,0,0,0
218190,2023-01-20 11:19:42.162829,817797208,0,0,0,0
218223,2023-01-20 11:19:42.262833,817897226,0,0,0,0
218254,2023-01-20 11:19:42.362724,817997137,0,0,0,0
218290,2023-01-20 11:19:42.462735,818097156,0,0,0,0
218324,2023-01-20 11:19:42.562785,818197208,0,0,0,0
218357,2023-01-20 11:19:42.662780,818297190,0,0,0,0
218387,2023-01-20 11:19:42.762775,818397165,0,0,0,0
218421,2023-01-20 11:19:42.862804,818497194,0,0,0,0
218451,2023-01-20 11:19:42.962766,818597168,0,0,0,0
218486,2023-01-20 11:19:43.062801,818697198,0,0,0,0
218517,2023-01-20 11:19:43.162784,818797165,0,0,0,0
218550,2023-01-20 11:19:43.262809,818897179,0,0,0,0
218580,2023-01-20 11:19:43.362800,818997162,0,0,0,0
218616,2023-01-20 11:19:43.462806,819097186,0,0,0,0
218650,2023-01-20 11:19:43.562960,819197374,0,0,0,0
218683,2023-01-20 11:19:43.662778,819297187,0,0,0,0
218713,2023-01-20 11:19:43.762777,819397158,0,0,0,0
218747,2023-01-20 11:19:43.862815,819497185,0,0,0,0
218777,2023-01-20 11:19:43.962801,819597170,0,0,0,0
218812,2023-01-20 11:19:44.062812,819697183,0,0,0,0
218843,2023-01-20 11:19:44.162847,819797222,0,0,0,0
218876,2023-01-20 11:19:44.262809,819897184,0,0,0,0
218906,2023-01-20 11:19:44.362771,819997142,0,0,0,0
218943,2023-01-20 11:19:44.462823,820097208,0,0,0,0
218977,2023-01-20 11:19:44.562826,820197235,0,0,0,0
219010,2023-01-20 11:19:44.662772,820297178,0,0,0,0
219040,2023-01-20 11:19:44.762802,820397188,0,0,0,0
219074,2023-01-20 11:19:44.862813,820497206,0,0,0,0
219104,2023-01-20 11:19:44.962744,820597158,0,0,0,0
219139,2023-01-20 11:19:45.062785,820697190,0,0,0,0
219170,2023-01-20 11:19:45.162801,820797179,0,0,0,0
219203,2023-01-20 11:19:45.262802,820897173,0,0,0,0
219234,2023-01-20 11:19:45.362810,820997187,0,0,0,0
219270,2023-01-20 11:19:45.462826,821097231,0,0,0,0
219306,2023-01-20 11:19:45.562864,821197309,0,0,0,0
219339,2023-01-20 11:19:45.662779,821297211,0,0,0,0
219369,2023-01-20 11:19:45.762773,821397160,0,0,0,0
219403,2023-01-20 11:19:45.862779,821497153,0,0,0,0
219433,2023-01-20 11:19:45.962772,821597153,0,0,0,0
219468,2023-01-20 11:19:46.062806,821697187,0,0,0,0
219499,2023-01-20 11:19:46.162847,821797226,0,0,0,0
219532,2023-01-20 11:19:46.262815,821897193,0,0,0,0
219562,2023-01-20 11:19:46.362776,821997155,0,0,0,0
219596,2023-01-20 11:19:46.462758,822097151,0,0,0,0
219631,2023-01-20 11:19:46.562781,822197197,0,0,0,0
219665,2023-01-20 11:19:46.662766,822297176,0,0,0,0
219695,2023-01-20 11:19:46.762810,822397196,0,0,0,0
219729,2023-01-20 11:19:46.862796,822497173,0,0,0,0
219759,2023-01-20 11:19:46.962778,822597155,0,0,0,0
219794,2023-01-20 11:19:47.062803,822697177,0,0,0,0
219825,2023-01-20 11:19:47.162830,822797200,0,0,0,0
219858,2023-01-20 11:19:47.262815,822897186,0,0,0,0
219888,2023-01-20 11:19:47.362775,822997151,0,0,0,0
219923,2023-01-20 11:19:47.462792,823097197,0,0,0,0
219958,2023-01-20 11:19:47.562768,823197215,0,0,0,0
219991,2023-01-20 11:19:47.662733,823297168,0,0,0,0
220021,2023-01-20 11:19:47.762764,823397154,0,0,0,0
220055,2023-01-20 11:19:47.862800,823497170,0,0,0,0
220085,2023-01-20 11:19:47.962786,823597151,0,0,0,0
220120,2023-01-20 11:19:48.062846,823697226,0,0,0,0
220151,2023-01-20 11:19:48.162778,823797185,0,0,0,0
220184,2023-01-20 11:19:48.262753,823897156,0,0,0,0
220214,2023-01-20 11:19:48.362772,823997154,0,0,0,0
220250,2023-01-20 11:19:48.462767,824097158,0,0,0,0
220285,2023-01-20 11:19:48.562784,824197203,0,0,0,0
220318,2023-01-20 11:19:48.662774,824297180,0,0,0,0
220348,2023-01-20 11:19:48.762834,824397204,0,0,0,0
220383,2023-01-20 11:19:48.862777,824497136,0,0,0,0
220413,2023-01-20 11:19:48.962800,824597164,0,0,0,0
220448,2023-01-20 11:19:49.062827,824697187,0,0,0,0
220479,2023-01-20 11:19:49.162820,824797171,0,0,0,0
220512,2023-01-20 11:19:49.262798,824897160,0,0,0,0
220542,2023-01-20 11:19:49.362833,824997218,0,0,0,0
220578,2023-01-20 11:19:49.457136,825097201,0,0,0,0
220612,2023-01-20 11:19:49.548132,825197228,0,0,0,0
220645,2023-01-20 11:19:49.642974,825297196,0,0,0,0
220675,2023-01-20 11:19:49.743011,825397182,0,0,0,0
220709,2023-01-20 11:19:49.843034,825497185,0,0,0,0
220739,2023-01-20 11:19:49.942986,825597161,0,0,0,0
220774,2023-01-20 11:19:50.043027,825697227,0,0,0,0
220805,2023-01-20 11:19:50.142964,825797191,0,0,0,0
220838,2023-01-20 11:19:50.242932,825897174,0,0,0,0
220868,2023-01-20 11:19:50.342911,825997152,0,0,0,0
220905,2023-01-20 11:19:50.442912,826097178,0,0,0,0
220941,2023-01-20 11:19:50.542859,826197184,0,0,0,0
220974,2023-01-20 11:19:50.642871,826297218,0,0,0,0
221004,2023-01-20 11:19:50.742850,826397172,0,0,0,0
221038,2023-01-20 11:19:50.842870,826497154,0,0,0,0
221069,2023-01-20 11:19:50.942909,826597136,0,0,0,0
221104,2023-01-20 11:19:51.047764,826697221,0,0,0,0
221135,2023-01-20 11:19:51.158716,826797167,0,0,0,0
221168,2023-01-20 11:19:51.257100,826897168,0,0,0,0
221198,2023-01-20 11:19:51.348034,826997199,0,0,0,0
221234,2023-01-20 11:19:51.442764,827097152,0,0,0,0
221268,2023-01-20 11:19:51.542753,827197199,0,0,0,0
221301,2023-01-20 11:19:51.642725,827297178,0,0,0,0
221331,2023-01-20 11:19:51.742774,827397165,0,0,0,0
221365,2023-01-20 11:19:51.842798,827497153,0,0,0,0
221395,2023-01-20 11:19:51.942850,827597203,0,0,0,0
