LineNo,UTC_Approx,TimeUS,TPE,PE,DVE,TVE,VE,DAE,TAE,AE
274331,2023-01-20 11:22:32.902546,988897827,-0.8124307,-0.6549962,0,-0.1574345,0.03995099,0,0.09372816,-0.03923434
274363,2023-01-20 11:22:33.002533,988997842,-0.8124307,-0.6456874,0,-0.1667433,-0.05014815,0,0.2858302,0.06009192
274396,2023-01-20 11:22:33.102573,989097837,-0.8124307,-0.6405308,0,-0.1718999,-0.08530512,0,0.4190629,0.1985018
274430,2023-01-20 11:22:33.202657,989197879,-0.8124307,-0.6450455,0,-0.1673853,-0.1411213,0,0.5572186,0.3370679
274462,2023-01-20 11:22:33.302561,989297841,-0.8124307,-0.6590598,0,-0.1533709,-0.2055725,0,0.6655375,0.4459904
274495,2023-01-20 11:22:33.402512,989397849,-0.8124307,-0.6766375,0,-0.1357931,-0.2356144,0,0.6375732,0.5249799
274526,2023-01-20 11:22:33.502472,989497813,-0.8124307,-0.6935096,0,-0.118921,-0.1997797,0,0.593994,0.549818
274560,2023-01-20 11:22:33.602479,989597824,-0.8124307,-0.7114894,0,-0.1009413,-0.1758158,0,0.5962779,0.5609651
274593,2023-01-20 11:22:33.702600,989697942,-0.8124307,-0.7241629,0,-0.08826782,-0.1855367,0,0.5192669,0.5330507
274625,2023-01-20 11:22:33.802595,989797933,-0.8124307,-0.7360838,0,-0.07634689,-0.1674153,0,0.4299835,0.4800693
274656,2023-01-20 11:22:33.902512,989897837,-0.8124307,-0.7442039,0,-0.06822678,-0.09481155,0,0.3491042,0.4178441
274688,2023-01-20 11:22:34.002625,989997938,-0.8124307,-0.7498941,0,-0.06253662,-0.08649394,0,0.305508,0.3615531
274721,2023-01-20 11:22:34.102483,990097806,-0.8124307,-0.7439048,0,-0.06852593,-0.03334641,0,0.211133,0.2950561
274755,2023-01-20 11:22:34.202543,990197876,-0.8124307,-0.7400102,0,-0.0724205,-0.04099211,0,0.2503725,0.2650354
274786,2023-01-20 11:22:34.302508,990297845,-0.8124307,-0.734107,0,-0.07832367,-0.01931052,0,0.2099458,0.2402565
274818,2023-01-20 11:22:34.402493,990397835,-0.8124307,-0.7305217,0,-0.08190902,-0.02930096,0,0.2142008,0.2314315
274849,2023-01-20 11:22:34.502464,990497837,-0.8124307,-0.7238781,0,-0.08855255,-0.02746639,0,0.2261671,0.2242845
274883,2023-01-20 11:22:34.602475,990597877,-0.8124307,-0.7201093,0,-0.0923214,-0.02225988,0,0.2410829,0.2309296
274916,2023-01-20 11:22:34.702600,990697963,-0.8124307,-0.7212992,0,-0.09113152,-0.06444906,0,0.3060048,0.2526389
274949,2023-01-20 11:22:34.802523,990797847,-0.8124307,-0.7246596,0,-0.08777107,-0.08703472,0,0.4157684,0.3132993
274980,2023-01-20 11:22:34.902562,990897831,-0.8124307,-0.7307317,0,-0.08169899,-0.1157851,0,0.5156006,0.3939527
275012,2023-01-20 11:22:35.002609,990997826,-0.8124307,-0.7401157,0,-0.07231499,-0.125163,0,0.5939041,0.4714342
275045,2023-01-20 11:22:35.102525,991097807,-0.8124307,-0.7537479,0,-0.05868278,-0.1593222,0,0.7134419,0.5477799
275079,2023-01-20 11:22:35.202575,991197920,-0.8124307,-0.7706684,0,-0.04176224,-0.1519717,0,0.7631008,0.6286926
275110,2023-01-20 11:22:35.302590,991297921,-0.8124307,-0.7904315,0,-0.02199921,-0.1964091,0,0.8029265,0.6822538
275142,2023-01-20 11:22:35.402529,991397848,-0.8124307,-0.8096592,0,-0.002771454,-0.153716,0,0.7167417,0.7106504
275175,2023-01-20 11:22:35.502477,991497819,-0.8124307,-0.822722,0,0.01029129,-0.1331442,0,0.6289768,0.6820551
275209,2023-01-20 11:22:35.602551,991597916,-0.8124307,-0.8312356,0,0.01880486,-0.07466421,0,0.4672274,0.5910286
275242,2023-01-20 11:22:35.702599,991697949,-0.8124307,-0.8375056,0,0.02507484,-0.01692632,0,0.3593878,0.4921098
275274,2023-01-20 11:22:35.802540,991797874,-0.8124307,-0.8390731,0,0.02664238,0.03134555,0,0.2812123,0.3979611
275305,2023-01-20 11:22:35.902525,991897818,-0.8124307,-0.840124,0,0.02769325,0.04190975,0,0.2791033,0.3266336
275337,2023-01-20 11:22:36.002581,991997835,-0.8124307,-0.8366964,0,0.02426575,0.07507822,0,0.2225032,0.2751316
275370,2023-01-20 11:22:36.102518,992097812,-0.8124307,-0.8245158,0,0.01208511,0.07685852,0,0.142131,0.2172346
275404,2023-01-20 11:22:36.202519,992197852,-0.8124307,-0.8115746,0,-0.0008560944,0.09675888,0,0.1130891,0.158572
275435,2023-01-20 11:22:36.302523,992297843,-0.8124307,-0.7896379,0,-0.02279282,0.08487266,0,0.03472761,0.09878351
275467,2023-01-20 11:22:36.402518,992397826,-0.8124307,-0.7701839,0,-0.04224678,0.1380431,0,0.005940895,0.04343704
275498,2023-01-20 11:22:36.502510,992497844,-0.8124307,-0.7543671,0,-0.05806358,0.08266333,0,0.02260862,0.02973938
275532,2023-01-20 11:22:36.602593,992597951,-0.8124307,-0.740577,0,-0.07185364,0.1019091,0,0.0370459,0.02363361
275565,2023-01-20 11:22:36.702564,992697907,-0.8124307,-0.7301015,0,-0.08232918,0.05316791,0,0.05277218,0.03141768
275598,2023-01-20 11:22:36.802515,992797844,-0.8124307,-0.7218323,0,-0.09059845,0.05763717,0,0.05313836,0.04532694
275629,2023-01-20 11:22:36.902511,992897838,-0.8124307,-0.7245899,0,-0.0878408,0.03307591,0,0.1489853,0.07643383
275661,2023-01-20 11:22:37.002511,992997836,-0.8124307,-0.7271731,0,-0.08525764,0.03378868,0,0.1667991,0.1182833
275694,2023-01-20 11:22:37.102475,993097813,-0.8124307,-0.7286409,0,-0.08378983,0.0387258,0,0.1389298,0.1451241
275728,2023-01-20 11:22:37.202574,993197924,-0.8124307,-0.7306489,0,-0.08178177,-0.02165574,0,0.2170335,0.1719179
275759,2023-01-20 11:22:37.302588,993297920,-0.8124307,-0.7318487,0,-0.08058197,-0.02758116,0,0.2888855,0.21165
275791,2023-01-20 11:22:37.402524,993397837,-0.8124307,-0.7358125,0,-0.07661819,-0.05890886,0,0.3655078,0.2870116
275822,2023-01-20 11:22:37.502544,993497878,-0.8124307,-0.741357,0,-0.07107376,-0.06481383,0,0.4237171,0.3604879
275856,2023-01-20 11:22:37.602487,993597841,-0.8124307,-0.7498094,0,-0.0626213,-0.1134909,0,0.4797062,0.4359712
275889,2023-01-20 11:22:37.702563,993697924,-0.8124307,-0.753947,0,-0.05848373,-0.10049,0,0.4492618,0.4802854
275921,2023-01-20 11:22:37.802476,993797843,-0.8124307,-0.7603749,0,-0.05205582,-0.1085042,0,0.4483237,0.4943716
275952,2023-01-20 11:22:37.902568,993897915,-0.8124307,-0.7728926,0,-0.03953812,-0.129018,0,0.4946585,0.5063315
275984,2023-01-20 11:22:38.002501,993997829,-0.8124307,-0.7844219,0,-0.0280088,-0.09827278,0,0.4697165,0.5138411
276018,2023-01-20 11:22:38.102493,994097812,-0.8124307,-0.7988796,0,-0.0135511,-0.08117109,0,0.4624077,0.5187277
276052,2023-01-20 11:22:38.202568,994197877,-0.8124307,-0.8108916,0,-0.001539078,-0.06906775,0,0.4810756,0.5196666
276083,2023-01-20 11:22:38.302541,994297824,-0.8124307,-0.8305883,0,0.01815765,-0.07518771,0,0.5627327,0.5310953
276116,2023-01-20 11:22:38.402591,994397850,-0.8124307,-0.8457599,0,0.03332924,-0.07192002,0,0.5397882,0.5543929
276147,2023-01-20 11:22:38.502510,994497818,-0.8124307,-0.8606538,0,0.04822311,-0.05061709,0,0.5627378,0.5617917
276181,2023-01-20 11:22:38.602593,994597949,-0.8124307,-0.8716747,0,0.05924392,-0.05542319,0,0.5868773,0.5763949
276214,2023-01-20 11:22:38.702606,994697945,-0.8124307,-0.8804071,0,0.06797638,-0.01854161,0,0.5632567,0.5807663
276246,2023-01-20 11:22:38.802526,994797849,-0.8124307,-0.8862919,0,0.07386116,-0.01736198,0,0.5174544,0.5656369
276277,2023-01-20 11:22:38.902480,994897808,-0.8124307,-0.8930466,0,0.08061592,0.009118558,0,0.5064724,0.5431347
276309,2023-01-20 11:22:39.002502,994997833,-0.8124307,-0.8962853,0,0.0838546,0.01653071,0,0.44496,0.5205441
276342,2023-01-20 11:22:39.102531,995097820,-0.8124307,-0.9112629,0,0.09883217,0.02699494,0,0.6056907,0.529327
276376,2023-01-20 11:22:39.202706,995197954,-0.8124307,-0.9204419,0,0.1080112,0.03493943,0,0.5925064,0.562632
276407,2023-01-20 11:22:39.302579,995297833,-0.8124307,-0.9242192,0,0.1117885,0.02774686,0,0.5910809,0.5731398
276439,2023-01-20 11:22:39.402561,995397822,-0.8124307,-0.9256188,0,0.1131881,0.03259271,0,0.5534923,0.5694116
276470,2023-01-20 11:22:39.502532,995497834,-0.8124307,-0.9324292,0,0.1199985,0.04990635,0,0.5618948,0.5527108
276504,2023-01-20 11:22:39.602574,995597916,-0.8124307,-0.935342,0,0.1229112,0.06774012,0,0.5403153,0.552298
276537,2023-01-20 11:22:39.702583,995697939,-0.8124307,-0.9439022,0,0.1314715,0.05286512,0,0.5769169,0.5411242
276569,2023-01-20 11:22:39.802482,995797851,-0.8124307,-0.9470252,0,0.1345945,0.07797526,0,0.5427592,0.5361866
276600,2023-01-20 11:22:39.902580,995897925,-0.8124307,-0.9533736,0,0.1409429,0.1055748,0,0.5673586,0.5341262
276632,2023-01-20 11:22:40.002506,995997827,-0.8124307,-0.9556357,0,0.143205,0.08203943,0,0.5813841,0.5540762
276665,2023-01-20 11:22:40.102473,996097815,-0.8124307,-0.9372277,0,0.124797,0.0834111,0,0.4767232,0.5272081
276699,2023-01-20 11:22:40.202519,996197880,-0.8124307,-0.9208728,0,0.1084421,0.08155644,0,0.4435158,0.4814361
276730,2023-01-20 11:22:40.302518,996297877,-0.8124307,-0.8950468,0,0.08261612,0.08242137,0,0.3539245,0.4271454
276762,2023-01-20 11:22:40.402472,996397829,-0.8124307,-0.8736303,0,0.06119965,0.1051555,0,0.3102154,0.3705661
276793,2023-01-20 11:22:40.502517,996497878,-0.8124307,-0.8478763,0,0.03544556,0.09390072,0,0.2157844,0.30598
276829,2023-01-20 11:22:40.602458,996597823,-0.8124307,-0.8249717,0,0.01254097,0.1199526,0,0.1387382,0.2317779
276862,2023-01-20 11:22:40.702606,996697954,-0.8124307,-0.7732427,0,-0.039188,0.08542243,0,-0.04323544,0.1292289
276894,2023-01-20 11:22:40.802315,996797873,-0.8124307,-0.7327505,0,-0.07968025,0.1049399,0,-0.04304816,0.03527416
276925,2023-01-20 11:22:40.893396,996897834,-0.8124307,-0.6977529,0,-0.1146778,0.05868209,0,0.01258668,0.01756453
276955,2023-01-20 11:22:40.984498,996997818,-0.8124307,-0.6732859,0,-0.1391448,0.04881365,0,0.08420176,0.04263947
276990,2023-01-20 11:22:41.091989,997097815,-0.8124307,-0.655801,0,-0.1566297,-0.001351493,0,0.1418216,0.09626604
277024,2023-01-20 11:22:41.202705,997197958,-0.8124307,-0.6459856,0,-0.1664451,-0.03662195,0,0.2147185,0.1493397
277055,2023-01-20 11:22:41.302590,997297833,-0.8124307,-0.6411926,0,-0.1712381,-0.06511679,0,0.2157419,0.1878817
277088,2023-01-20 11:22:41.402599,997397834,-0.8124307,-0.6404458,0,-0.1719849,-0.05146075,0,0.147613,0.1913206
277119,2023-01-20 11:22:41.502522,997497812,-0.8124307,-0.6464962,0,-0.1659345,-0.06708561,0,0.1748894,0.1976582
277153,2023-01-20 11:22:41.602269,997597834,-0.8124307,-0.652737,0,-0.1596937,-0.05305981,0,0.1765655,0.1907138
277186,2023-01-20 11:22:41.693491,997697933,-0.8124307,-0.6645582,0,-0.1478725,-0.04592167,0,0.2039648,0.200343
277216,2023-01-20 11:22:41.784621,997797930,-0.8124307,-0.6752511,0,-0.1371796,-0.05296782,0,0.197728,0.2015866
277249,2023-01-20 11:22:41.883047,997897842,-0.8124307,-0.6847811,0,-0.1276496,-0.07954579,0,0.2353884,0.2088043
277279,2023-01-20 11:22:41.983054,997997835,-0.8124307,-0.6938646,0,-0.1185661,-0.07289372,0,0.247404,0.2156991
277314,2023-01-20 11:22:42.083019,998097818,-0.8124307,-0.7036777,0,-0.108753,-0.04873826,0,0.2291821,0.2174681
277346,2023-01-20 11:22:42.183051,998197875,-0.8124307,-0.7120471,0,-0.1003836,-0.05829199,0,0.2068105,0.2175964
277379,2023-01-20 11:22:42.283002,998297836,-0.8124307,-0.7208564,0,-0.09157433,-0.06120832,0,0.2457352,0.2157484
277409,2023-01-20 11:22:42.382986,998397827,-0.8124307,-0.7277616,0,-0.08466911,-0.03504003,0,0.1515663,0.199827
277442,2023-01-20 11:22:42.482991,998497880,-0.8124307,-0.7260389,0,-0.08639183,-0.0272092,0,0.1173701,0.1662357
277474,2023-01-20 11:22:42.582997,998597943,-0.8124307,-0.7238522,0,-0.08857849,-0.006128056,0,0.07188985,0.1276708
277509,2023-01-20 11:22:42.691992,998697918,-0.8124307,-0.7186607,0,-0.09376999,-0.03575401,0,0.1212378,0.1234702
277541,2023-01-20 11:22:42.802286,998797835,-0.8124307,-0.7152408,0,-0.09718987,-0.04131629,0,0.1801754,0.1299246
277572,2023-01-20 11:22:42.893332,998897829,-0.8124307,-0.7127114,0,-0.09971932,-0.06777006,0,0.2277317,0.1634611
277602,2023-01-20 11:22:42.984523,998997983,-0.8124307,-0.7131054,0,-0.09932533,-0.05900414,0,0.2205548,0.1856063
277637,2023-01-20 11:22:43.082965,999097936,-0.8124307,-0.7131378,0,-0.0992929,-0.07802875,0,0.2627663,0.2106757
277669,2023-01-20 11:22:43.183011,999197970,-0.8124307,-0.7157845,0,-0.09664619,-0.1078133,0,0.3022458,0.2502717
277702,2023-01-20 11:22:43.282873,999297836,-0.8124307,-0.716222,0,-0.09620872,-0.121145,0,0.3118928,0.277215
277732,2023-01-20 11:22:43.383013,999397983,-0.8124307,-0.7196857,0,-0.09274498,-0.1187312,0,0.3391846,0.3111254
277766,2023-01-20 11:22:43.482827,999497835,-0.8124307,-0.7251362,0,-0.08729454,-0.1302257,0,0.3963074,0.3456624
277798,2023-01-20 11:22:43.582936,999597989,-0.8124307,-0.733837,0,-0.07859367,-0.1654164,0,0.486094,0.4033588
277832,2023-01-20 11:22:43.682881,999697935,-0.8124307,-0.7457965,0,-0.06663422,-0.1662134,0,0.6654468,0.4981021
277862,2023-01-20 11:22:43.783010,999798056,-0.8124307,-0.7614166,0,-0.05101417,-0.1955533,0,0.7745956,0.6106448
277895,2023-01-20 11:22:43.882783,999897822,-0.8124307,-0.781544,0,-0.03088676,-0.2502435,0,0.9677429,0.7610148
277925,2023-01-20 11:22:43.982970,999998001,-0.8124307,-0.8041317,0,-0.008299027,-0.2546127,0,0.9584258,0.866092
277960,2023-01-20 11:22:44.082796,1000097824,-0.8124307,-0.820756,0,0.008325271,-0.2549867,0,0.8740051,0.9095719
277992,2023-01-20 11:22:44.182934,1000197959,-0.8124307,-0.8361425,0,0.02371178,-0.2136088,0,0.7477989,0.8741714
278025,2023-01-20 11:22:44.282815,1000297853,-0.8124307,-0.8488549,0,0.03642418,-0.1646945,0,0.645444,0.8119354
278055,2023-01-20 11:22:44.382922,1000397975,-0.8124307,-0.8586116,0,0.04618095,-0.1252026,0,0.6283718,0.7476827
278088,2023-01-20 11:22:44.482759,1000497816,-0.8124307,-0.8685083,0,0.05607765,-0.1105999,0,0.6770157,0.7126909
278120,2023-01-20 11:22:44.582929,1000597988,-0.8124307,-0.8773254,0,0.06489471,-0.1152958,0,0.7348393,0.715268
278155,2023-01-20 11:22:44.682884,1000697919,-0.8124307,-0.8846341,0,0.07220344,-0.1241457,0,0.7835603,0.7494221
278185,2023-01-20 11:22:44.782984,1000797991,-0.8124307,-0.8918818,0,0.07945114,-0.1067591,0,0.8168234,0.7767164
278218,2023-01-20 11:22:44.882816,1000897832,-0.8124307,-0.8969322,0,0.08450149,-0.08184502,0,0.7840321,0.8129284
278248,2023-01-20 11:22:44.982956,1000997988,-0.8124307,-0.9007397,0,0.08830902,-0.05743073,0,0.7158418,0.792541
278283,2023-01-20 11:22:45.082814,1001097844,-0.8124307,-0.8932216,0,0.08079086,-0.02906627,0,0.5698451,0.7359334
278315,2023-01-20 11:22:45.183014,1001198037,-0.8124307,-0.8848521,0,0.07242142,-0.001313227,0,0.5226396,0.6583259
278348,2023-01-20 11:22:45.282832,1001297837,-0.8124307,-0.8697752,0,0.05734451,0.01604912,0,0.4972925,0.5996064
278378,2023-01-20 11:22:45.383024,1001398008,-0.8124307,-0.8562165,0,0.04378578,0.03084141,0,0.4576392,0.5578448
278411,2023-01-20 11:22:45.482807,1001497820,-0.8124307,-0.8474181,0,0.03498741,0.04198361,0,0.4715276,0.529393
278445,2023-01-20 11:22:45.582905,1001597957,-0.8124307,-0.8402314,0,0.02780067,0.05352143,0,0.4431762,0.514555
278480,2023-01-20 11:22:45.682937,1001697977,-0.8124307,-0.8304684,0,0.01803764,0.04562084,0,0.4385768,0.5003902
278510,2023-01-20 11:22:45.782968,1001797985,-0.8124307,-0.8217284,0,0.009297714,0.0285562,0,0.4135225,0.4850111
278543,2023-01-20 11:22:45.882807,1001897826,-0.8124307,-0.8077574,0,-0.004673309,0.03773453,0,0.3503208,0.4528408
278573,2023-01-20 11:22:45.982957,1001997984,-0.8124307,-0.794819,0,-0.01761169,0.02598182,0,0.3069972,0.4033525
278608,2023-01-20 11:22:46.082781,1002097802,-0.8124307,-0.7804797,0,-0.03195099,0.03418845,0,0.3138469,0.3696391
278640,2023-01-20 11:22:46.182931,1002197944,-0.8124307,-0.7689101,0,-0.04352066,0.03125916,0,0.3111659,0.35599
278673,2023-01-20 11:22:46.282807,1002297837,-0.8124307,-0.7633227,0,-0.04910805,0.02914323,0,0.3417691,0.3510309
278704,2023-01-20 11:22:46.382913,1002397965,-0.8124307,-0.7587344,0,-0.05369629,0.04817898,0,0.2860011,0.3470562
278737,2023-01-20 11:22:46.482779,1002497836,-0.8124307,-0.7593333,0,-0.05309738,0.03692965,0,0.3079536,0.3394936
278769,2023-01-20 11:22:46.582771,1002597829,-0.8124307,-0.7594099,0,-0.05302078,0.03971012,0,0.3044727,0.3355687
278804,2023-01-20 11:22:46.682880,1002697922,-0.8124307,-0.7590468,0,-0.05338394,0.02141368,0,0.2822333,0.3133606
278834,2023-01-20 11:22:46.782809,1002797832,-0.8124307,-0.7579834,0,-0.05444725,0.0448514,0,0.2608841,0.2953461
278867,2023-01-20 11:22:46.882803,1002897826,-0.8124307,-0.7553831,0,-0.05704758,0.03874263,0,0.2248894,0.2709955
278897,2023-01-20 11:22:46.982892,1002997917,-0.8124307,-0.7515166,0,-0.06091415,0.0300918,0,0.2449203,0.2430042
278932,2023-01-20 11:22:47.082853,1003097873,-0.8124307,-0.7387401,0,-0.07369064,0.02288451,0,0.1349512,0.2022526
278964,2023-01-20 11:22:47.182910,1003197922,-0.8124307,-0.7266791,0,-0.08575165,0.06066003,0,0.08239198,0.1452736
278997,2023-01-20 11:22:47.282803,1003297812,-0.8124307,-0.7122061,0,-0.1002246,0.05013775,0,0.05324558,0.1049837
279027,2023-01-20 11:22:47.382822,1003397828,-0.8124307,-0.7010886,0,-0.1113421,0.02586805,0,0.08425067,0.09600326
279060,2023-01-20 11:22:47.482849,1003497879,-0.8124307,-0.6905218,0,-0.1219089,0.03224697,0,0.03006843,0.08645895
279092,2023-01-20 11:22:47.582789,1003597849,-0.8124307,-0.6833159,0,-0.1291148,0.02004189,0,0.09794933,0.08896291
279127,2023-01-20 11:22:47.682920,1003697964,-0.8124307,-0.6802421,0,-0.1321886,-0.02419077,0,0.2143703,0.1273033
279157,2023-01-20 11:22:47.782824,1003797841,-0.8124307,-0.6804916,0,-0.1319392,-0.04809185,0,0.2301698,0.1747571
279190,2023-01-20 11:22:47.882797,1003897816,-0.8124307,-0.6824788,0,-0.1299518,-0.04744266,0,0.2536914,0.2080743
279220,2023-01-20 11:22:47.983205,1003998231,-0.8124307,-0.6869366,0,-0.1254941,-0.08312647,0,0.2604255,0.2331664
279256,2023-01-20 11:22:48.082810,1004097825,-0.8124307,-0.6951339,0,-0.1172968,-0.07216886,0,0.3174393,0.2607174
279288,2023-01-20 11:22:48.182925,1004197924,-0.8124307,-0.7049017,0,-0.107529,-0.08597401,0,0.3801566,0.2992028
279321,2023-01-20 11:22:48.282908,1004297932,-0.8124307,-0.7147775,0,-0.0976532,-0.0830694,0,0.4132293,0.3442133
279351,2023-01-20 11:22:48.382864,1004397920,-0.8124307,-0.7261152,0,-0.08631554,-0.1345776,0,0.481992,0.3938721
279384,2023-01-20 11:22:48.482754,1004497821,-0.8124307,-0.738545,0,-0.07388572,-0.1267774,0,0.5439801,0.4429587
279417,2023-01-20 11:22:48.582758,1004597834,-0.8124307,-0.7525791,0,-0.05985161,-0.1427975,0,0.6025627,0.5065931
279452,2023-01-20 11:22:48.682879,1004697930,-0.8124307,-0.7692896,0,-0.04314118,-0.1447127,0,0.6599779,0.5741631
279482,2023-01-20 11:22:48.782815,1004797834,-0.8124307,-0.7867138,0,-0.02571686,-0.1781471,0,0.7604422,0.6494081
279515,2023-01-20 11:22:48.882805,1004897842,-0.8124307,-0.7973737,0,-0.01505699,-0.1933275,0,0.7398955,0.7091258
279545,2023-01-20 11:22:48.983242,1004998309,-0.8124307,-0.80913,0,-0.003300781,-0.1900489,0,0.766591,0.739381
279580,2023-01-20 11:22:49.082771,1005097822,-0.8124307,-0.8214014,0,0.008970718,-0.1787892,0,0.8163519,0.7821257
279612,2023-01-20 11:22:49.182817,1005197843,-0.8124307,-0.8344052,0,0.02197449,-0.1650076,0,0.8447076,0.8209534
279646,2023-01-20 11:22:49.282860,1005297883,-0.8509828,-0.8539806,-0.1218395,-0.1188417,-0.1752326,0.1222323,1.270187,0.9265661
279676,2023-01-20 11:22:49.382822,1005397847,-0.8597448,-0.8721807,-0.0616074,-0.04917149,-0.1284288,0.06180604,1.333199,1.165399
279709,2023-01-20 11:22:49.482812,1005497851,-0.8641611,-0.8942346,-0.03090474,-0.0008312702,-0.1268762,0.03100438,1.245183,1.253369
279741,2023-01-20 11:22:49.582860,1005597916,-0.866363,-0.9102655,-0.01527092,0.02863151,-0.05467743,0.01532016,1.026917,1.216063
279776,2023-01-20 11:22:49.682950,1005697991,-0.8674385,-0.917911,-0.007322831,0.04314966,0.001624064,0.007346442,0.8608039,1.101097
279806,2023-01-20 11:22:49.782815,1005797835,-0.8679426,-0.9192463,-0.003315204,0.0479885,0.02235059,0.003325893,0.8011926,0.987301
279839,2023-01-20 11:22:49.882803,1005897843,-0.8681605,-0.9136476,-0.001322692,0.04416444,0.08419433,0.001326957,0.6589985,0.874132
279869,2023-01-20 11:22:49.983171,1005998239,-0.8682371,-0.9034422,-0.0003523722,0.03485278,0.133445,0.0003535083,0.5524828,0.7585072
279904,2023-01-20 11:22:50.082774,1006097828,-0.8682461,-0.8867843,0.0001026751,0.01864088,0.1474848,-0.0001030062,0.4794005,0.6607004
279936,2023-01-20 11:22:50.182909,1006197939,-0.8682241,-0.868504,0.0002999934,0.0005798396,0.1392995,-0.0003009606,0.4353799,0.5760283
279969,2023-01-20 11:22:50.282825,1006297848,-0.8681898,-0.8414501,0.0003701635,-0.02636957,0.1357028,-0.000371357,0.3830376,0.4970731
279999,2023-01-20 11:22:50.382813,1006397832,-0.8681532,-0.8165389,0.0003794501,-0.05123486,0.1431516,-0.0003806736,0.374911,0.4383554
280032,2023-01-20 11:22:50.482782,1006497823,-0.8681166,-0.7894756,0.0003610525,-0.07828,0.1331083,-0.0003622166,0.348844,0.4049507
280066,2023-01-20 11:22:50.582760,1006597828,-0.8680819,-0.7664344,0.0003313611,-0.1013162,0.132655,-0.0003324295,0.3230328,0.3703029
280101,2023-01-20 11:22:50.682889,1006697936,-0.8680505,-0.7374617,0.0002983886,-0.1302903,0.1159485,-0.0002993506,0.2570985,0.3342717
280131,2023-01-20 11:22:50.782815,1006797829,-0.8680222,-0.7128853,0.0002659334,-0.1548709,0.08016205,-0.0002667909,0.2031492,0.2809817
280164,2023-01-20 11:22:50.875370,1006897825,-0.8679972,-0.6871898,0.0002356396,-0.1805718,0.06008475,-0.0002363994,0.1746253,0.2370795
280194,2023-01-20 11:22:50.966829,1006998319,-0.8679751,-0.6668667,0.0002081066,-0.2009004,0.0692967,-0.0002087776,0.1511257,0.202259
280229,2023-01-20 11:22:51.063039,1007097819,-0.8679557,-0.6524985,0.0001834467,-0.2152737,0.05165109,-0.0001840382,0.1792179,0.1810243
280261,2023-01-20 11:22:51.163075,1007197875,-0.8679383,-0.6431987,0.0001615359,-0.2245781,0.01283764,-0.0001620567,0.2125156,0.1893126
280294,2023-01-20 11:22:51.263062,1007297880,-0.8679231,-0.6358637,0.0001421634,-0.2319173,0.00370455,-0.0001426218,0.2076229,0.1989835
280324,2023-01-20 11:22:51.363106,1007397942,-0.8679101,-0.630605,0.0001251151,-0.2371801,0.005306689,-0.0001255185,0.1737027,0.1976578
280357,2023-01-20 11:22:51.462945,1007497828,-0.8678979,-0.6299247,0.0001101182,-0.2378632,-0.01105524,-0.0001104732,0.2371215,0.2022694
280389,2023-01-20 11:22:51.562887,1007597836,-0.8678881,-0.6325474,9.692871E-05,-0.2352437,-0.0445641,-9.724123E-05,0.2508805,0.220463
280424,2023-01-20 11:22:51.663010,1007697969,-0.8678789,-0.6380606,8.533042E-05,-0.229733,-0.0380007,-8.560554E-05,0.2650685,0.2413636
280454,2023-01-20 11:22:51.762995,1007797932,-0.8678702,-0.645247,7.513186E-05,-0.222548,-0.03555159,-7.53741E-05,0.2640698,0.2526255
280487,2023-01-20 11:22:51.862892,1007897836,-0.8678641,-0.6500835,6.616437E-05,-0.2177144,-0.05169602,-6.63777E-05,0.2526906,0.2521671
280517,2023-01-20 11:22:51.963228,1007998197,-0.8678579,-0.6538246,5.827901E-05,-0.2139751,-0.0786492,-5.846692E-05,0.2720208,0.2466381
280552,2023-01-20 11:22:52.062833,1008097824,-0.8678519,-0.6556447,5.13452E-05,-0.2121558,-0.09454408,-5.151074E-05,0.2162123,0.24214
280584,2023-01-20 11:22:52.162973,1008197984,-0.8678461,-0.6562384,4.524855E-05,-0.2115624,-0.07998402,-4.539444E-05,0.192357,0.2109273
280617,2023-01-20 11:22:52.262801,1008297816,-0.867843,-0.6569099,3.988815E-05,-0.2108932,-0.07206684,-4.001676E-05,0.2212068,0.1914141
280647,2023-01-20 11:22:52.362812,1008397820,-0.8678399,-0.6587496,3.517507E-05,-0.2090552,-0.07950469,-3.528849E-05,0.2419049,0.1985235
280680,2023-01-20 11:22:52.462841,1008497874,-0.8678369,-0.6623256,3.103166E-05,-0.2054803,-0.08066375,-3.113171E-05,0.2692156,0.2180557
280712,2023-01-20 11:22:52.562866,1008597942,-0.8678339,-0.6686892,2.738979E-05,-0.1991173,-0.1002047,-2.74781E-05,0.3369038,0.2655025
280747,2023-01-20 11:22:52.662906,1008697978,-0.8678308,-0.6790478,2.418924E-05,-0.1887588,-0.1339325,-2.426723E-05,0.4078055,0.3199327
280777,2023-01-20 11:22:52.762807,1008797848,-0.8678277,-0.6924823,2.137662E-05,-0.1753241,-0.1509279,-2.144554E-05,0.4304116,0.3745982
280810,2023-01-20 11:22:52.862793,1008897821,-0.8678247,-0.7059123,1.890453E-05,-0.1618935,-0.154457,-1.896549E-05,0.4056877,0.4046511
280840,2023-01-20 11:22:52.963051,1008998077,-0.8678216,-0.7187008,1.673166E-05,-0.1491041,-0.1314989,-1.678561E-05,0.3717234,0.4030288
280876,2023-01-20 11:22:53.062882,1009097834,-0.8678194,-0.73412,1.482174E-05,-0.1336846,-0.1146095,-1.486953E-05,0.3835461,0.3948851
