LineNo,UTC_Approx,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
273027,2023-01-20 11:22:28.922648,984897673,1.33,4.07,175.64,760.68,39.8044353,32.3787877,0.03840109,-0.03505071,0.01301576,0.9985627
273059,2023-01-20 11:22:29.022665,984997690,0.44,5.37,175.32,760.76,39.8044348,32.3787879,0.04093575,-0.046713,0.005825233,0.9980522
273092,2023-01-20 11:22:29.122646,985097678,-0.87,7.03,175.09,760.94,39.8044347,32.3787878,0.04225668,-0.06160839,-0.00501582,0.9971928
273126,2023-01-20 11:22:29.222687,985197723,-1.37,7.8,175.41,760.85,39.8044348,32.3787877,0.03910448,-0.06845892,-0.00927054,0.9968441
273157,2023-01-20 11:22:29.322652,985297682,-1.38,8.05,176.02,760.84,39.8044348,32.3787876,0.03373015,-0.07058764,-0.009591243,0.9968889
273189,2023-01-20 11:22:29.422745,985397773,-0.97,7.32,176.64,760.8,39.8044344,32.3787879,0.02868004,-0.0641406,-0.006582308,0.9975069
273220,2023-01-20 11:22:29.522630,985497673,-0.47,6.37,177.21,760.44,39.8044342,32.3787879,0.02404688,-0.05564651,-0.002811336,0.998157
273254,2023-01-20 11:22:29.622637,985597688,0.52,6.1,177.85,760.1,39.8044348,32.3787881,0.0189445,-0.05315981,0.005597345,0.9983906
273287,2023-01-20 11:22:29.722697,985697736,1.52,6.64,178.3,760.17,39.8044349,32.3787882,0.01548804,-0.05774848,0.01410725,0.9981113
273319,2023-01-20 11:22:29.822681,985797709,1.81,6.98,178.65,760.09,39.8044349,32.3787884,0.01261998,-0.06069384,0.01649438,0.9979403
273350,2023-01-20 11:22:29.922662,985897678,1.91,6.82,178.86,759.84,39.8044349,32.3787885,0.01084367,-0.05936881,0.01730892,0.9980271
273382,2023-01-20 11:22:30.022681,985997689,1.61,5.95,178.83,759.96,39.8044355,32.3787888,0.01081935,-0.05182573,0.01457355,0.9984912
273415,2023-01-20 11:22:30.122702,986097708,1.65,5.04,178.55,759.35,39.8044358,32.3787888,0.01321778,-0.04385416,0.01499183,0.9988379
273451,2023-01-20 11:22:30.222720,986197728,1.3,4.25,178.1,759.35,39.8044357,32.378789,0.01696267,-0.03690848,0.01201727,0.9991024
273482,2023-01-20 11:22:30.322670,986297692,1.15,3.74,177.64,759.24,39.8044359,32.3787889,0.02088303,-0.0324302,0.01072499,0.9991983
273515,2023-01-20 11:22:30.422672,986397707,0.98,3.45,177.31,759.17,39.8044362,32.3787891,0.02364411,-0.02992772,0.009294322,0.9992291
273548,2023-01-20 11:22:30.522625,986497673,0.93,3.16,177.01,759,39.8044365,32.378789,0.02620358,-0.02736741,0.008865205,0.9992426
273582,2023-01-20 11:22:30.622655,986597709,0.87,2.98,176.8,758.67,39.804437,32.3787893,0.02804311,-0.02581054,0.008324751,0.9992387
273615,2023-01-20 11:22:30.722747,986697782,1.02,2.85,176.6,758.69,39.8044372,32.3787893,0.02982712,-0.02460891,0.009687294,0.9992052
273647,2023-01-20 11:22:30.822734,986797754,1.33,2.52,176.41,758.38,39.8044368,32.3787892,0.03154771,-0.02164638,0.01234615,0.9991915
273678,2023-01-20 11:22:30.922672,986897690,1.9,1.88,175.91,758,39.804437,32.378789,0.03590791,-0.01581961,0.01717275,0.9990823
273709,2023-01-20 11:22:31.022668,986997685,2.16,2.03,175.33,757.38,39.8044366,32.3787895,0.04096729,-0.01693515,0.01959909,0.9988247
273742,2023-01-20 11:22:31.122646,987097669,1.79,2.56,174.85,757.37,39.8044367,32.3787896,0.04520139,-0.02167928,0.01663761,0.9986041
273776,2023-01-20 11:22:31.222703,987197726,1.39,3.47,174.53,757.14,39.804436,32.3787897,0.04800517,-0.02969071,0.01361012,0.998313
273807,2023-01-20 11:22:31.322676,987297683,1.06,3.92,174.45,757.25,39.8044359,32.3787897,0.04865165,-0.0337303,0.01092472,0.9981863
273839,2023-01-20 11:22:31.420663,987397737,1.29,4.17,174.51,756.76,39.8044361,32.3787895,0.04817875,-0.03586303,0.01306538,0.9981092
273870,2023-01-20 11:22:31.511472,987497681,1.27,5.07,174.63,756.7,39.8044361,32.3787893,0.04726391,-0.04373031,0.01318436,0.9978376
273904,2023-01-20 11:22:31.602639,987597755,0.8,6.42,174.89,756.93,39.804436,32.3787893,0.04483931,-0.05567596,0.009492365,0.9973963
273937,2023-01-20 11:22:31.702621,987697721,0.01,7.35,175.33,756.82,39.8044359,32.3787892,0.04063185,-0.0640797,0.002707962,0.9971136
273970,2023-01-20 11:22:31.802626,987797711,-0.31,7.85,175.93,756.79,39.8044353,32.3787893,0.03519643,-0.06856179,-0.0002711792,0.9970258
274001,2023-01-20 11:22:31.902563,987897674,-0.43,7.57,176.25,756.6,39.8044352,32.3787893,0.03234001,-0.06611247,-0.001644458,0.9972866
274033,2023-01-20 11:22:32.002590,987997727,-0.35,6.87,176.32,756.65,39.8044346,32.3787901,0.0318068,-0.06007051,-0.001202506,0.9976865
274066,2023-01-20 11:22:32.102567,988097712,0.28,6.2,176.28,756.59,39.8044343,32.3787904,0.03251345,-0.05404701,0.004241231,0.9979998
274100,2023-01-20 11:22:32.202862,988197726,0.73,5.7,176.45,756.46,39.8044344,32.3787906,0.03118754,-0.04957512,0.007935189,0.9982517
274131,2023-01-20 11:22:32.314001,988297670,1.19,5.52,176.68,756.27,39.8044342,32.3787908,0.02933024,-0.04787633,0.01180787,0.9983527
274163,2023-01-20 11:22:32.420585,988397684,1.45,5.29,176.8,756.05,39.8044349,32.3787908,0.02843972,-0.04580295,0.01400751,0.9984473
274194,2023-01-20 11:22:32.511359,988497685,1.7,4.82,176.8,756.02,39.804435,32.3787909,0.02848835,-0.04168297,0.01600205,0.9985964
274228,2023-01-20 11:22:32.602360,988597695,1.91,4.57,176.8,755.91,39.8044346,32.3787916,0.02846077,-0.03944425,0.01778361,0.998658
274261,2023-01-20 11:22:32.702473,988697765,1.84,3.66,176.69,755.85,39.8044345,32.378792,0.02934581,-0.03145721,0.01698199,0.9989299
274293,2023-01-20 11:22:32.802451,988797702,2.06,2.32,176.64,755.16,39.8044353,32.3787918,0.02962102,-0.01975232,0.01859188,0.9991931
274324,2023-01-20 11:22:32.902390,988897671,2.99,1.08,176.6,754.59,39.8044355,32.378792,0.02983494,-0.008724256,0.02644331,0.9991669
274356,2023-01-20 11:22:33.002377,988997686,3.8,0.44,176.37,754.3,39.8044356,32.3787921,0.03170862,-0.002798178,0.03334025,0.998937
274389,2023-01-20 11:22:33.102413,989097677,3.37,0.38,176.15,754.48,39.8044358,32.3787921,0.03358998,-0.002323742,0.02957203,0.9989954
274423,2023-01-20 11:22:33.202495,989197716,2.7,1.06,176.02,753.99,39.8044357,32.3787917,0.03485898,-0.008460851,0.02390445,0.9990705
274455,2023-01-20 11:22:33.302420,989297700,1.89,2.48,175.97,754.17,39.8044358,32.3787914,0.03548428,-0.02111577,0.01731157,0.9989971
274488,2023-01-20 11:22:33.402370,989397707,1.62,3.45,175.86,753.85,39.8044354,32.3787914,0.03649443,-0.0295781,0.01522779,0.9987799
274519,2023-01-20 11:22:33.502335,989497676,0.61,4.17,175.79,753.54,39.8044353,32.3787911,0.03683304,-0.03619723,0.006734229,0.9986429
274553,2023-01-20 11:22:33.602337,989597682,0.36,4.99,175.77,753.38,39.8044353,32.378791,0.03692345,-0.04346558,0.004825414,0.9983607
274586,2023-01-20 11:22:33.702387,989697728,0.23,6.08,175.93,753.25,39.8044353,32.3787908,0.0354749,-0.05294307,0.003893167,0.9979596
274618,2023-01-20 11:22:33.802382,989797720,-0.07,6.88,176.16,753.28,39.8044344,32.3787908,0.03332122,-0.06006366,0.001334732,0.9976373
274649,2023-01-20 11:22:33.902370,989897695,-0.07,7.21,176.34,753.31,39.8044342,32.3787906,0.03180685,-0.06291818,0.001341689,0.9975109
274681,2023-01-20 11:22:34.002429,989997742,0.45,7.04,176.53,753.09,39.8044333,32.3787911,0.03043152,-0.06124936,0.005797252,0.9976416
274714,2023-01-20 11:22:34.102346,990097669,0.64,6.74,176.74,752.68,39.8044329,32.3787912,0.02869138,-0.05862646,0.007265735,0.9978412
274748,2023-01-20 11:22:34.202385,990197718,1.34,6.4,177.05,752.42,39.8044329,32.3787912,0.0263017,-0.05557006,0.01315107,0.9980216
274779,2023-01-20 11:22:34.302364,990297701,1.91,6.51,177.3,752.26,39.8044327,32.3787912,0.0244133,-0.05636637,0.01803715,0.9979486
274811,2023-01-20 11:22:34.402356,990397698,2.14,6.59,177.51,752.22,39.804433,32.3787914,0.02273354,-0.05711266,0.01992349,0.99791
274842,2023-01-20 11:22:34.502306,990497679,2.09,6.44,177.5,752.14,39.804433,32.3787914,0.02269733,-0.05582279,0.01944847,0.9979932
274876,2023-01-20 11:22:34.602294,990597696,2.32,6.28,177.58,751.71,39.8044333,32.3787912,0.02216567,-0.05435889,0.02141323,0.9980457
274909,2023-01-20 11:22:34.702402,990697765,1.98,5.63,177.71,751.61,39.8044335,32.3787911,0.02074632,-0.04882683,0.01824378,0.9984251
274942,2023-01-20 11:22:34.802383,990797707,1.97,5.1,178.22,751.2,39.804434,32.3787911,0.01618304,-0.04424154,0.01786239,0.9987301
274973,2023-01-20 11:22:34.902420,990897689,2.38,3.79,178.42,750.81,39.8044342,32.378791,0.01443119,-0.0327797,0.02122679,0.9991329
275005,2023-01-20 11:22:35.002467,990997684,2.22,3.37,177.92,750.95,39.804435,32.3787906,0.01861098,-0.02912427,0.01997631,0.9992029
275038,2023-01-20 11:22:35.102388,991097670,1.28,3.28,177.16,751.29,39.8044353,32.3787904,0.02504465,-0.02835613,0.01190566,0.9992132
275072,2023-01-20 11:22:35.202383,991197728,0.96,3.3,176.46,750.98,39.8044359,32.37879,0.0310581,-0.02856397,0.009260882,0.9990664
275103,2023-01-20 11:22:35.302394,991297725,0.49,3.63,175.9,750.61,39.8044363,32.3787897,0.03580039,-0.03158306,0.005455541,0.9988449
275135,2023-01-20 11:22:35.402393,991397711,-0.32,4.54,175.62,750.69,39.8044359,32.3787897,0.03798813,-0.03969158,-0.001360598,0.9984886
275168,2023-01-20 11:22:35.502336,991497678,-0.63,5.77,175.42,751.07,39.8044361,32.3787896,0.03953284,-0.05052841,-0.003529612,0.9979336
275202,2023-01-20 11:22:35.602340,991597705,-0.75,6.62,175.36,750.93,39.8044356,32.3787893,0.03998784,-0.05795702,-0.004255233,0.9975088
275235,2023-01-20 11:22:35.702392,991697742,-0.5,6.51,175.37,751.05,39.8044355,32.3787891,0.03999774,-0.05692893,-0.002110236,0.9975744
275267,2023-01-20 11:22:35.802382,991797716,-0.12,6.39,175.48,750.91,39.8044358,32.3787891,0.03923564,-0.05579894,0.001124954,0.9976702
275298,2023-01-20 11:22:35.902384,991897677,0.34,6.04,175.64,750.76,39.8044359,32.378789,0.03806834,-0.05260076,0.004990433,0.9978774
275330,2023-01-20 11:22:36.002444,991997698,0.57,5.85,175.82,750.38,39.8044353,32.3787895,0.03657052,-0.05081683,0.006839401,0.9980148
275363,2023-01-20 11:22:36.102380,992097674,0.61,5.41,175.97,750.26,39.8044351,32.3787897,0.03532363,-0.04699079,0.007029977,0.9982458
275397,2023-01-20 11:22:36.202378,992197711,0.96,5.03,176.08,749.95,39.8044352,32.3787901,0.03443165,-0.04363242,0.009879535,0.9984053
275428,2023-01-20 11:22:36.302375,992297695,1.48,5.02,176.31,750.21,39.8044351,32.3787904,0.03268342,-0.04339394,0.01438187,0.9984197
275460,2023-01-20 11:22:36.402380,992397689,1.85,4.95,176.53,749.85,39.8044356,32.3787902,0.0309178,-0.04267388,0.01745109,0.998458
275491,2023-01-20 11:22:36.502347,992497680,2.24,5.12,176.78,750.09,39.8044356,32.3787902,0.02887089,-0.04410287,0.02084672,0.9983921
275525,2023-01-20 11:22:36.602389,992597747,2.62,5.24,177.09,749.92,39.8044349,32.3787903,0.02632078,-0.04518209,0.02406622,0.9983419
275558,2023-01-20 11:22:36.702377,992697720,2.56,5.09,177.43,749.95,39.8044347,32.3787903,0.02331967,-0.04391985,0.02334114,0.9984901
275591,2023-01-20 11:22:36.802377,992797706,2.58,4.92,177.81,749.71,39.8044355,32.3787899,0.01999081,-0.04253127,0.02338432,0.9986213
275622,2023-01-20 11:22:36.902362,992897689,2.67,5.09,178.14,749.59,39.8044357,32.3787897,0.01719488,-0.04402316,0.02403031,0.9985934
275654,2023-01-20 11:22:37.002373,992997698,2.38,5.29,178.45,749.75,39.804435,32.37879,0.01441567,-0.04591237,0.02142784,0.9986116
275687,2023-01-20 11:22:37.102333,993097671,1.87,4.78,178.7,749.85,39.8044348,32.37879,0.01191895,-0.04156071,0.01682452,0.9989232
275721,2023-01-20 11:22:37.202370,993197721,1.95,4.44,178.91,749.88,39.8044352,32.37879,0.01006533,-0.03859058,0.01741283,0.9990527
275752,2023-01-20 11:22:37.302392,993297724,2.21,4.47,179.16,749.73,39.8044353,32.37879,0.008033338,-0.03886092,0.01956785,0.9990207
275784,2023-01-20 11:22:37.402371,993397684,2.6,4.6,179.54,749.52,39.804435,32.37879,0.00487233,-0.04010739,0.02290514,0.9989209
275815,2023-01-20 11:22:37.502358,993497692,2.2,4.81,179.96,749.41,39.8044349,32.37879,0.001106934,-0.04196576,0.01923732,0.9989332
275849,2023-01-20 11:22:37.602346,993597700,2.09,5.39,180.37,749.43,39.8044358,32.3787899,-0.002386924,-0.04714902,0.01812823,0.9987205
275882,2023-01-20 11:22:37.702364,993697725,1.69,5.83,180.69,749.46,39.8044361,32.3787899,-0.005287377,-0.05097798,0.01442836,0.9985816
275914,2023-01-20 11:22:37.802327,993797694,1.21,6.13,180.96,749.45,39.8044363,32.3787893,-0.00789623,-0.05363853,0.01012239,0.9984779
275945,2023-01-20 11:22:37.902372,993897719,0.88,5.89,181.16,749.51,39.8044365,32.3787891,-0.009818887,-0.05147714,0.007160959,0.9986002
275977,2023-01-20 11:22:38.002363,993997691,0.75,5.67,181.35,749.3,39.8044368,32.3787888,-0.0115212,-0.04957185,0.005961469,0.9986863
276011,2023-01-20 11:22:38.102343,994097662,0.71,5.78,181.29,749.52,39.8044371,32.3787885,-0.01098285,-0.05050259,0.00567152,0.9986475
276045,2023-01-20 11:22:38.202406,994197715,0.69,5.59,181.07,749.16,39.8044374,32.3787881,-0.009088933,-0.04882088,0.005591612,0.9987506
276076,2023-01-20 11:22:38.302403,994297686,0.44,5.76,180.66,749.16,39.8044378,32.3787877,-0.005624194,-0.05029319,0.003587884,0.9987122
276109,2023-01-20 11:22:38.402454,994397713,0.06,5.61,180.24,749.45,39.8044381,32.3787878,-0.002136283,-0.04896665,0.0004627928,0.998798
276140,2023-01-20 11:22:38.502369,994497677,0.07,5.24,179.91,749.26,39.8044384,32.3787876,0.000773632,-0.04576367,0.0006812505,0.9989517
276174,2023-01-20 11:22:38.602374,994597730,0.03,5.11,179.57,748.66,39.8044386,32.3787877,0.003687081,-0.04465734,0.0004395464,0.9989954
276207,2023-01-20 11:22:38.702391,994697730,-0.13,5.47,179.42,749.06,39.8044388,32.3787876,0.004957347,-0.04777332,-0.0009660584,0.9988455
276239,2023-01-20 11:22:38.802370,994797693,-0.31,5.63,179.29,749.21,39.8044384,32.3787876,0.006018707,-0.04919116,-0.002474426,0.9987682
276270,2023-01-20 11:22:38.902342,994897670,-0.12,5.59,179.16,749.18,39.8044384,32.3787874,0.007229305,-0.04884164,-0.0007117686,0.9987801
276302,2023-01-20 11:22:39.002364,994997695,0,5.54,179.11,749.06,39.8044379,32.3787869,0.007681774,-0.04839747,0.0003904566,0.9987985
276335,2023-01-20 11:22:39.102390,995097679,0.28,5.18,178.96,749.15,39.8044376,32.3787865,0.009096351,-0.04523284,0.002929612,0.9989308
276369,2023-01-20 11:22:39.202511,995197759,0.47,4.99,178.62,748.48,39.8044378,32.3787873,0.01213854,-0.04354502,0.004687458,0.9989668
276400,2023-01-20 11:22:39.302442,995297696,0.28,5.01,178.36,748.24,39.8044378,32.3787873,0.01437155,-0.0437017,0.003079241,0.9989365
276432,2023-01-20 11:22:39.402420,995397681,0.54,5.14,178.16,748.39,39.8044377,32.3787871,0.01616354,-0.04482042,0.005454273,0.9988494
276463,2023-01-20 11:22:39.502376,995497678,0.79,5.38,177.85,748.65,39.8044377,32.3787869,0.01904025,-0.04687709,0.007793533,0.9986888
276497,2023-01-20 11:22:39.602363,995597705,1.09,5.39,177.42,748.79,39.8044376,32.378787,0.02283119,-0.04682439,0.0106333,0.9985856
276530,2023-01-20 11:22:39.702373,995697729,0.84,5.75,177.14,748.67,39.8044377,32.3787869,0.02518991,-0.05003873,0.008592252,0.9983925
276562,2023-01-20 11:22:39.802341,995797710,0.55,5.68,176.78,748.39,39.8044378,32.3787871,0.02827664,-0.04945724,0.006207612,0.9983566
276593,2023-01-20 11:22:39.902384,995897729,0.47,5.27,176.61,748.32,39.804438,32.3787869,0.02964308,-0.04591207,0.0054905,0.9984905
276625,2023-01-20 11:22:40.002368,995997690,0.81,4.77,176.65,748.38,39.8044375,32.3787882,0.02945382,-0.04139856,0.008361445,0.9986734
276658,2023-01-20 11:22:40.102333,996097674,0.82,4.51,176.74,748.17,39.8044373,32.3787887,0.02867489,-0.03918833,0.008326218,0.9987856
276692,2023-01-20 11:22:40.202357,996197718,0.6,4.63,176.74,748.04,39.8044372,32.3787889,0.02858803,-0.04029616,0.006407789,0.9987582
276723,2023-01-20 11:22:40.302361,996297720,0.83,4.83,176.82,748.21,39.8044369,32.3787893,0.02798469,-0.04195478,0.008425863,0.998692
276755,2023-01-20 11:22:40.402331,996397688,1.32,5.26,176.89,747.85,39.8044369,32.3787895,0.02757785,-0.04558781,0.01280136,0.9984975
276786,2023-01-20 11:22:40.502356,996497717,1.19,5.52,176.93,747.96,39.8044367,32.3787897,0.02717145,-0.04788832,0.01169447,0.9984145
276822,2023-01-20 11:22:40.602321,996597686,1.7,5.7,176.97,748.1,39.8044363,32.3787913,0.02711284,-0.04938253,0.01616536,0.998281
276855,2023-01-20 11:22:40.702375,996697723,2.1,5.32,177.05,747.89,39.8044361,32.3787921,0.0264845,-0.04597908,0.01954301,0.9984
276887,2023-01-20 11:22:40.802154,996797696,2.81,5.04,177.42,747.48,39.8044369,32.3787917,0.02353759,-0.04339354,0.02552421,0.9984546
276918,2023-01-20 11:22:40.893258,996897682,2.75,4.85,177.93,747.22,39.8044373,32.3787919,0.01898576,-0.04187071,0.02478846,0.998635
276948,2023-01-20 11:22:40.984370,996997677,2.6,4.95,178.46,747.54,39.8044376,32.3787921,0.01437944,-0.04291712,0.02332095,0.9987029
276983,2023-01-20 11:22:41.091831,997097673,2.91,4.44,178.95,747.73,39.804438,32.3787919,0.01003835,-0.03853834,0.02572674,0.9988755
277017,2023-01-20 11:22:41.202509,997197762,2.33,3.77,179.56,747.82,39.804438,32.3787918,0.004471012,-0.03283538,0.02047869,0.999241
277048,2023-01-20 11:22:41.302444,997297687,1.46,3.32,179.89,747.9,39.8044381,32.3787918,0.001252153,-0.02900457,0.0128076,0.9994964
277081,2023-01-20 11:22:41.402458,997397693,0.61,3.48,180.08,747.57,39.8044388,32.3787914,-0.0006294303,-0.03040567,0.005309299,0.9995233
277112,2023-01-20 11:22:41.502384,997497674,0.48,3.37,180.06,747.55,39.8044391,32.3787911,-0.0004558228,-0.02944267,0.004210244,0.9995574
277146,2023-01-20 11:22:41.602136,997597688,0.11,3.22,179.92,747.73,39.8044387,32.3787911,0.0006997245,-0.02815279,0.001055631,0.9996029
277179,2023-01-20 11:22:41.693315,997697739,0.32,3.23,179.91,747.57,39.8044388,32.3787908,0.000811655,-0.02824249,0.002844102,0.9995967
277209,2023-01-20 11:22:41.784429,997797720,0.06,2.85,180.1,747.64,39.8044389,32.3787906,-0.0009588334,-0.02493498,0.0005043607,0.9996884
277242,2023-01-20 11:22:41.882887,997897682,-0.26,1.99,180.21,747.47,39.8044393,32.3787909,-0.001965212,-0.01736746,-0.002378764,0.9998444
277272,2023-01-20 11:22:41.982892,997997673,-0.56,1.6,180.28,747.39,39.8044394,32.3787908,-0.002599188,-0.01399342,-0.004931209,0.9998865
277307,2023-01-20 11:22:42.082878,998097677,-0.8,1.37,180.35,747.64,39.8044399,32.3787906,-0.003241611,-0.0119944,-0.007033365,0.999898
277339,2023-01-20 11:22:42.182885,998197709,-1.12,1.39,180.25,747.64,39.8044402,32.3787904,-0.002364686,-0.01215253,-0.009885513,0.9998745
277372,2023-01-20 11:22:42.282865,998297699,-1.19,1.39,179.86,747.5,39.8044412,32.3787903,0.00102317,-0.01216219,-0.01040443,0.9998714
277402,2023-01-20 11:22:42.382845,998397686,-1.31,1.3,179.4,747.48,39.8044416,32.3787901,0.0049978,-0.01144515,-0.01139831,0.999857
277435,2023-01-20 11:22:42.482814,998497703,-1.41,1.05,179.07,747.43,39.8044416,32.3787907,0.007919994,-0.009304975,-0.01225748,0.9998502
277467,2023-01-20 11:22:42.582799,998597745,-1.12,0.81,178.97,747.48,39.8044419,32.3787908,0.008889867,-0.007176319,-0.009788514,0.9998868
277502,2023-01-20 11:22:42.691772,998697720,-0.59,0.59,178.89,747.35,39.8044412,32.3787908,0.00962173,-0.005264615,-0.005158504,0.9999266
277534,2023-01-20 11:22:42.802153,998797689,0,0.87,178.95,747.17,39.8044413,32.3787909,0.009092699,-0.00767556,1.189081E-05,0.9999292
277565,2023-01-20 11:22:42.893203,998897687,0.23,1.23,179.28,747.25,39.8044414,32.3787909,0.006256045,-0.01079504,0.002083773,0.99992
277595,2023-01-20 11:22:42.984332,998997773,-0.03,1.24,179.77,747.17,39.8044415,32.3787909,0.001954153,-0.01088614,-0.0002437479,0.9999388
277630,2023-01-20 11:22:43.082753,999097724,0.08,1.44,180.04,747.13,39.8044395,32.378791,-0.0003890394,-0.01263566,0.0007358068,0.9999198
277662,2023-01-20 11:22:43.182815,999197774,0.69,1.75,180.21,747.11,39.8044389,32.378791,-0.00181047,-0.01531147,0.006009061,0.9998631
277695,2023-01-20 11:22:43.282732,999297695,0.89,2.52,180.38,747.09,39.8044396,32.378791,-0.003174512,-0.0220795,0.007744507,0.9997211
277725,2023-01-20 11:22:43.382801,999397771,1.32,3.02,180.55,747.2,39.8044394,32.378791,-0.004568782,-0.02640596,0.01141545,0.9995757
277759,2023-01-20 11:22:43.482690,999497698,1.22,3.08,180.6,747.09,39.8044394,32.3787906,-0.005042559,-0.02693139,0.01057607,0.9995686
277791,2023-01-20 11:22:43.582725,999597778,1.92,3.05,180.54,747.38,39.8044392,32.3787904,-0.004361616,-0.02669162,0.01667367,0.9994951
277825,2023-01-20 11:22:43.682682,999697736,2.4,3.24,180.39,747.27,39.8044382,32.3787901,-0.002850087,-0.02842024,0.02090406,0.9993734
277855,2023-01-20 11:22:43.782784,999797830,2.13,3.72,180.08,747.38,39.8044378,32.3787899,-0.000191469,-0.03253886,0.01863418,0.9992967
277888,2023-01-20 11:22:43.882641,999897680,2.11,4.66,179.92,747.38,39.8044376,32.3787896,0.001427319,-0.04070825,0.01849913,0.9989988
277918,2023-01-20 11:22:43.982747,999997778,0.87,5.39,180.09,747.54,39.8044372,32.3787894,-0.0005149192,-0.0470584,0.007597477,0.9988631
277953,2023-01-20 11:22:44.082644,1000097672,-0.31,5.45,180.38,747.57,39.8044361,32.3787895,-0.00346993,-0.04756647,-0.002904642,0.9988578
277985,2023-01-20 11:22:44.182714,1000197739,-1.3,5.55,180.78,747.53,39.8044355,32.3787894,-0.007437084,-0.04840491,-0.0116818,0.9987318
278018,2023-01-20 11:22:44.282671,1000297709,-1.39,5.44,181.03,747.55,39.8044342,32.3787888,-0.009625158,-0.04736885,-0.01261666,0.9987514
278048,2023-01-20 11:22:44.382711,1000397764,-0.25,5.65,180.85,747.46,39.8044334,32.3787885,-0.007552262,-0.04928503,-0.002612215,0.9987527
278081,2023-01-20 11:22:44.482622,1000497679,0.66,6.13,180.45,747.69,39.8044354,32.3787883,-0.003664345,-0.05350576,0.005593129,0.9985452
278113,2023-01-20 11:22:44.582721,1000597780,1.01,6.49,179.94,747.71,39.8044356,32.378788,0.0009902092,-0.05668477,0.008895811,0.998352
278148,2023-01-20 11:22:44.682685,1000697721,1.02,6.15,179.73,747.65,39.8044348,32.3787882,0.00274112,-0.0536296,0.009027647,0.9985163
278178,2023-01-20 11:22:44.782764,1000797771,0.99,6.11,179.74,747.84,39.8044346,32.378788,0.002659625,-0.05332727,0.008808248,0.9985347
278211,2023-01-20 11:22:44.882674,1000897690,0.8,6.62,179.91,747.75,39.8044354,32.3787881,0.001122135,-0.05780351,0.00704635,0.9983025
278241,2023-01-20 11:22:44.982739,1000997771,0.24,6.87,180.1,747.57,39.8044355,32.378788,-0.0007850216,-0.05999315,0.002109837,0.9981962
278276,2023-01-20 11:22:45.082677,1001097707,0.17,6.41,180.26,747.86,39.804435,32.3787885,-0.002216319,-0.05595926,0.001431207,0.9984295
278308,2023-01-20 11:22:45.182790,1001197813,0.46,5.89,180.36,747.88,39.8044349,32.3787886,-0.002990952,-0.05145681,0.00388761,0.9986631
278341,2023-01-20 11:22:45.282676,1001297681,0.94,5.57,180.36,748.04,39.8044338,32.378789,-0.002779787,-0.04867981,0.008067495,0.998778
278371,2023-01-20 11:22:45.382806,1001397790,1.45,5.84,180.3,748.13,39.8044333,32.3787892,-0.002040192,-0.05102958,0.01253406,0.9986164
278404,2023-01-20 11:22:45.482670,1001497683,1.75,6.59,180.27,748.18,39.8044351,32.3787887,-0.001524138,-0.05752476,0.01514277,0.9982281
278438,2023-01-20 11:22:45.582700,1001597752,1.79,7.09,180.27,748.25,39.8044354,32.3787886,-0.001492159,-0.06192692,0.0154455,0.9979601
278473,2023-01-20 11:22:45.682731,1001697771,1.65,6.6,180.23,748.26,39.8044348,32.3787891,-0.001227561,-0.05762223,0.01431009,0.9982352
278503,2023-01-20 11:22:45.782751,1001797768,1.57,6.13,180.31,748.21,39.8044348,32.3787892,-0.001987375,-0.05352188,0.01360669,0.998472
278536,2023-01-20 11:22:45.882666,1001897685,1.4,5.97,180.37,748.35,39.804435,32.3787895,-0.002680287,-0.05217736,0.01203597,0.9985617
278566,2023-01-20 11:22:45.982738,1001997765,1.49,5.82,180.32,748.27,39.8044351,32.3787897,-0.002149533,-0.05082988,0.01292787,0.9986213
278601,2023-01-20 11:22:46.082644,1002097665,1.76,5.66,180.17,748.45,39.804435,32.3787897,-0.0008295095,-0.04942138,0.01528836,0.9986607
278633,2023-01-20 11:22:46.182718,1002197731,1.95,5.85,180.14,748.51,39.804435,32.3787898,-0.0003985236,-0.05105037,0.01698691,0.9985515
278666,2023-01-20 11:22:46.282658,1002297688,2.11,6.33,180.15,748.39,39.8044353,32.3787894,-0.0003295389,-0.05525816,0.01832156,0.9983039
278697,2023-01-20 11:22:46.382683,1002397735,1.86,6.39,180.11,748.52,39.8044355,32.3787893,-0.0001397649,-0.05582954,0.0162098,0.9983087
278730,2023-01-20 11:22:46.482642,1002497699,1.73,6.22,180.1,748.49,39.8044357,32.3787892,-0.0001500523,-0.05434048,0.01508652,0.9984085
278762,2023-01-20 11:22:46.582629,1002597687,1.52,6.15,179.99,748.4,39.8044359,32.3787891,0.0007693896,-0.05370538,0.01328158,0.9984682
278797,2023-01-20 11:22:46.682682,1002697724,1.43,5.92,179.72,748.62,39.8044359,32.3787892,0.003054359,-0.05162108,0.01259281,0.9985827
278827,2023-01-20 11:22:46.782672,1002797695,1.72,5.65,179.36,748.62,39.8044361,32.3787892,0.006213426,-0.04920704,0.01532716,0.9986516
278860,2023-01-20 11:22:46.882662,1002897684,1.99,5.69,178.99,748.63,39.8044358,32.3787892,0.009627407,-0.04954937,0.01779549,0.9985667
278890,2023-01-20 11:22:46.982696,1002997721,2.27,5.63,178.69,748.44,39.8044358,32.3787892,0.01232203,-0.04893227,0.02034819,0.9985187
