LineNo,UTC_Approx,TimeUS,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
247854,2023-01-20 11:21:12.181697,907996071,0,0.18,0.03,0.05,0.28,0,0.007502643,3.144728,-0.9072883,0,48,107327,0,0
247891,2023-01-20 11:21:12.281710,908096076,0,0.22,0.03,0.05,0.26,0,0.007464931,3.144728,-0.9072883,0,48,107327,0,0
247921,2023-01-20 11:21:12.381708,908196070,0,0.22,0.03,0.05,0.3,0,0.007536289,3.144728,-0.9072883,0,48,107327,0,0
247956,2023-01-20 11:21:12.481692,908296075,0,0.16,0.03,0.05,0.18,0,0.007477833,3.144728,-0.9072883,0,48,107327,0,0
247989,2023-01-20 11:21:12.581658,908396067,0,0.16,0.03,0.05,0.36,0,0.00754139,3.144728,-0.9072883,0,48,107327,0,0
248022,2023-01-20 11:21:12.681672,908496071,0,0.18,0.03,0.05,0.18,0,0.007461471,3.144728,-0.9072883,0,48,107327,0,0
248052,2023-01-20 11:21:12.781699,908596080,0,0.18,0.03,0.05,0.28,0,0.007524987,3.144728,-0.9072883,0,48,107327,0,0
248085,2023-01-20 11:21:12.881697,908696071,0,0.14,0.03,0.05,0.19,0,0.007455695,3.144728,-0.9072883,0,48,107327,0,0
248118,2023-01-20 11:21:12.981705,908796074,0,0.14,0.03,0.06,0.21,0,0.007533071,3.144728,-0.9072883,0,48,107327,0,0
248151,2023-01-20 11:21:13.081708,908896072,0,0.15,0.04,0.06,0.23,0,0.007475008,3.144728,-0.9072883,0,48,107327,0,0
248181,2023-01-20 11:21:13.181719,908996078,0,0.15,0.04,0.07,0.27,0,0.007549505,3.144728,-0.9072883,0,48,107327,0,0
248217,2023-01-20 11:21:13.281700,909096076,0,0.14,0.04,0.06,0.25,0,0.007485921,3.144728,-0.9072883,0,48,107327,0,0
248247,2023-01-20 11:21:13.381682,909196081,0,0.14,0.04,0.07,0.19,0,0.007562951,3.144728,-0.9072883,0,48,107327,0,0
248282,2023-01-20 11:21:13.481688,909296083,0,0.1,0.04,0.06,0.18,0,0.007504271,3.144728,-0.9072883,0,48,107327,0,0
248315,2023-01-20 11:21:13.581680,909396066,0,0.1,0.04,0.07,0.23,0,0.007579389,3.144728,-0.9072883,0,48,107327,0,0
248348,2023-01-20 11:21:13.681687,909496071,0,0.08,0.04,0.06,0.22,0,0.007521515,3.144728,-0.9072883,0,48,107327,0,0
248378,2023-01-20 11:21:13.781702,909596086,0,0.08,0.04,0.06,0.15,0,0.007597208,3.144728,-0.9072883,0,48,107327,0,0
248411,2023-01-20 11:21:13.881674,909696067,0,0.03,0.04,0.06,0.21,0,0.00753171,3.144728,-0.9072883,0,48,107327,0,0
248488,2023-01-20 11:21:13.981681,909796084,0,0.03,0.04,0.07,0.17,0,0.007603886,3.144728,-0.9072883,0,48,107327,0,0
248521,2023-01-20 11:21:14.081689,909896081,0,0.06,0.04,0.06,0.21,0,0.007534897,3.144728,-0.9072883,0,48,107327,0,0
248551,2023-01-20 11:21:14.181695,909996071,0,0.06,0.04,0.06,0.1,0,0.007605825,3.144728,-0.9072883,0,48,107327,0,0
248587,2023-01-20 11:21:14.281723,910096091,0,0.06,0.04,0.06,0.12,0,0.007545396,3.144728,-0.9072883,0,48,107327,0,0
248617,2023-01-20 11:21:14.381720,910196083,0,0.06,0.04,0.06,0.15,0,0.007624276,3.144728,-0.9072883,0,48,107327,0,0
248653,2023-01-20 11:21:14.481715,910296090,0,0.06,0.04,0.06,0.17,0,0.007564322,3.144728,-0.9072883,0,48,107327,0,0
248686,2023-01-20 11:21:14.581680,910396071,0,0.06,0.04,0.06,0.2,0,0.007639887,3.144728,-0.9072883,0,48,107327,0,0
248719,2023-01-20 11:21:14.681704,910496081,0,0.08,0.04,0.05,0.18,0,0.007584062,3.144728,-0.9072883,0,48,107327,0,0
248749,2023-01-20 11:21:14.781716,910596072,0,0.08,0.04,0.06,0.14,0,0.007657992,3.144728,-0.9072883,0,48,107327,0,0
248782,2023-01-20 11:21:14.874369,910696068,0,0.09,0.04,0.06,0.13,0,0.00759811,3.144728,-0.9072883,0,48,107327,0,0
248815,2023-01-20 11:21:14.965395,910796086,0,0.09,0.04,0.05,0.19,0,0.007677927,3.144728,-0.9072883,0,48,107327,0,0
248848,2023-01-20 11:21:15.061953,910896077,0,0.09,0.04,0.06,0.15,0,0.007617844,3.144728,-0.9072883,0,48,107327,0,0
248878,2023-01-20 11:21:15.161927,910996073,0,0.09,0.04,0.06,0.16,0,0.007696558,3.144728,-0.9072883,0,48,107327,0,0
248914,2023-01-20 11:21:15.261921,911096089,0,0.1,0.04,0.05,0.14,0,0.007623964,3.144728,-0.9072883,0,48,107327,0,0
248944,2023-01-20 11:21:15.361882,911196072,0,0.1,0.04,0.05,0.21,0,0.007695172,3.144728,-0.9072883,0,48,107327,0,0
248979,2023-01-20 11:21:15.461876,911296076,0,0.05,0.04,0.05,0.11,0,0.00762972,3.144728,-0.9072883,0,48,107327,0,0
249014,2023-01-20 11:21:15.561874,911396078,0,0.05,0.04,0.05,0.23,0,0.007711477,3.144728,-0.9072883,0,48,107327,0,0
249047,2023-01-20 11:21:15.661869,911496072,0,0.06,0.04,0.05,0.12,0,0.007647634,3.144728,-0.9072883,0,48,107327,0,0
249077,2023-01-20 11:21:15.761871,911596072,0,0.06,0.04,0.05,0.22,0,0.007722572,3.144728,-0.9072883,0,48,107327,0,0
249110,2023-01-20 11:21:15.861874,911696078,0,0.06,0.04,0.04,0.23,0,0.007644409,3.144728,-0.9072883,0,48,107327,0,0
249143,2023-01-20 11:21:15.961864,911796074,0,0.06,0.04,0.05,0.17,0,0.007714111,3.144728,-0.9072883,0,48,107327,0,0
249176,2023-01-20 11:21:16.061853,911896079,0,0.05,0.04,0.04,0.26,0,0.007635991,3.144728,-0.9072883,0,48,107327,0,0
249206,2023-01-20 11:21:16.161828,911996076,0,0.05,0.04,0.04,0.27,0,0.007703939,3.144728,-0.9072883,0,48,107327,0,0
249242,2023-01-20 11:21:16.261842,912096098,0,0.05,0.04,0.03,0.15,0,0.007629981,3.144728,-0.9072883,0,48,107327,0,0
249272,2023-01-20 11:21:16.361817,912196072,0,0.05,0.04,0.04,0.11,0,0.007705282,3.144728,-0.9072883,0,48,107327,0,0
249307,2023-01-20 11:21:16.461785,912296082,0,0.07,0.04,0.04,0.23,0,0.007634481,3.144728,-0.9072883,0,48,107327,0,0
249341,2023-01-20 11:21:16.561708,912396072,0,0.07,0.04,0.04,0.13,0,0.007712177,3.144728,-0.9072883,0,48,107327,0,0
249374,2023-01-20 11:21:16.661692,912496081,0,0.08,0.04,0.03,0.11,0,0.007648259,3.144728,-0.9072883,0,48,107327,0,0
249404,2023-01-20 11:21:16.761692,912596080,0,0.08,0.04,0.04,0.24,0,0.007724759,3.144728,-0.9072883,0,48,107327,0,0
249437,2023-01-20 11:21:16.861766,912696068,0,0.09,0.04,0.03,0.21,0,0.007659676,3.144728,-0.9072883,0,48,107327,0,0
249470,2023-01-20 11:21:16.961910,912796074,0,0.09,0.04,0.04,0.15,0,0.007739109,3.144728,-0.9072883,0,48,107327,0,0
249504,2023-01-20 11:21:17.061878,912896080,0,0.06,0.04,0.04,0.12,0,0.00767835,3.144728,-0.9072883,0,48,107327,0,0
249534,2023-01-20 11:21:17.161723,912996071,0,0.06,0.04,0.04,0.15,0,0.007754905,3.144728,-0.9072883,0,48,107327,0,0
249570,2023-01-20 11:21:17.261695,913096105,0,0.04,0.04,0.03,0.15,0,0.007679565,3.144728,-0.9072883,0,48,107327,0,0
249600,2023-01-20 11:21:17.361652,913196072,0,0.04,0.04,0.03,0.11,0,0.007752409,3.144728,-0.9072883,0,48,107327,0,0
249635,2023-01-20 11:21:17.461654,913296079,0,0.07,0.04,0.03,0.21,0,0.00767742,3.144728,-0.9072883,0,48,107327,0,0
249668,2023-01-20 11:21:17.561646,913396073,0,0.07,0.04,0.03,0.22,0,0.007753795,3.144728,-0.9072883,0,48,107327,0,0
249701,2023-01-20 11:21:17.661669,913496084,0,0.04,0.04,0.02,0.18,0,0.00767407,3.144728,-0.9072883,0,48,107327,0,0
249731,2023-01-20 11:21:17.761674,913596067,0,0.04,0.04,0.02,0.16,0,0.007745012,3.144728,-0.9072883,0,48,107327,0,0
249764,2023-01-20 11:21:17.861675,913696071,0,0.06,0.04,0.02,0.18,0,0.00766466,3.144728,-0.9072883,0,48,107327,0,0
249797,2023-01-20 11:21:17.961662,913796075,0,0.06,0.04,0.03,0.12,0,0.007738545,3.144728,-0.9072883,0,48,107327,0,0
249830,2023-01-20 11:21:18.061665,913896067,0,0.11,0.04,0.01,0.19,0,0.007662218,3.144728,-0.9072883,0,48,107327,0,0
249860,2023-01-20 11:21:18.161699,913996071,0,0.11,0.04,0.02,0.25,0,0.007736389,3.144728,-0.9072883,0,48,107327,0,0
249897,2023-01-20 11:21:18.261708,914096077,0,0.12,0.04,0.02,0.19,0,0.007687468,3.144728,-0.9072883,0,48,107327,0,0
249927,2023-01-20 11:21:18.361690,914196071,0,0.12,0.04,0.01,0.15,0,0.007762609,3.144728,-0.9072883,0,48,107327,0,0
249962,2023-01-20 11:21:18.461680,914296079,0,0.08,0.04,0.01,0.17,0,0.007714643,3.144728,-0.9072883,0,48,107327,0,0
249995,2023-01-20 11:21:18.561652,914396072,0,0.08,0.04,0.01,0.17,0,0.007789676,3.144728,-0.9072883,0,48,107327,0,0
250028,2023-01-20 11:21:18.661657,914496071,0,0.1,0.05,0.01,0.29,0,0.007734062,3.144728,-0.9072883,0,48,107327,0,0
250059,2023-01-20 11:21:18.761686,914596076,0,0.1,0.05,0.01,0.13,0,0.007808481,3.144728,-0.9072883,0,48,107327,0,0
250092,2023-01-20 11:21:18.861693,914696072,0,0.13,0.05,0,0.1,0,0.007748767,3.144728,-0.9072883,0,48,107327,0,0
250125,2023-01-20 11:21:18.961697,914796072,0,0.13,0.05,0.01,0.18,0,0.007823654,3.144728,-0.9072883,0,48,107327,0,0
250158,2023-01-20 11:21:19.061703,914896076,0,0.1,0.05,0,0.15,0,0.00776136,3.144728,-0.9072883,0,48,107327,0,0
250188,2023-01-20 11:21:19.161701,914996071,0,0.1,0.05,0.01,0.12,0,0.007835263,3.144728,-0.9072883,0,48,107327,0,0
250224,2023-01-20 11:21:19.261715,915096089,0,0.12,0.05,0,0.22,0,0.007760833,3.144728,-0.9072883,0,48,107327,0,0
250254,2023-01-20 11:21:19.361710,915196091,0,0.12,0.05,0,0.22,0,0.007833965,3.144728,-0.9072883,0,48,107327,0,0
250289,2023-01-20 11:21:19.461689,915296085,0,0.07,0.05,0,0.14,0,0.007761568,3.144728,-0.9072883,0,48,107327,0,0
250321,2023-01-20 11:21:19.561659,915396074,0,0.07,0.05,0,0.17,0,0.007835418,3.144728,-0.9072883,0,48,107327,0,0
250354,2023-01-20 11:21:19.661673,915496082,0,0.1,0.05,0,0.2,0,0.007762393,3.144728,-0.9072883,0,48,107327,0,0
250384,2023-01-20 11:21:19.761690,915596077,0,0.1,0.05,0,0.14,0,0.007836277,3.144728,-0.9072883,0,48,107327,0,0
250417,2023-01-20 11:21:19.861679,915696072,0,0.03,0.05,0,0.25,0,0.007761286,3.144728,-0.9072883,0,48,107327,0,0
250450,2023-01-20 11:21:19.961678,915796093,0,0.03,0.05,0,0.17,0,0.007836333,3.144728,-0.9072883,0,48,107327,0,0
250483,2023-01-20 11:21:20.061668,915896077,0,0.05,0.05,0.01,0.2,0,0.00775839,3.144728,-0.9072883,0,48,107327,0,0
250513,2023-01-20 11:21:20.161687,915996072,0,0.05,0.05,0,0.26,0,0.007833242,3.144728,-0.9072883,0,48,107327,0,0
250549,2023-01-20 11:21:20.261718,916096091,0,0.03,0.05,0,0.19,0,0.00775114,3.144728,-0.9072883,0,48,107327,0,0
250579,2023-01-20 11:21:20.361697,916196067,0,0.03,0.05,0,0.2,0,0.007825667,3.144728,-0.9072883,0,48,107327,0,0
250614,2023-01-20 11:21:20.461677,916296077,0,0.08,0.05,0,0.19,0,0.00773952,3.144728,-0.9072883,0,48,107327,0,0
250649,2023-01-20 11:21:20.561628,916396080,0,0.08,0.05,0,0.3,0,0.007810856,3.144728,-0.9072883,0,48,107327,0,0
250682,2023-01-20 11:21:20.661625,916496067,0,0.1,0.05,0.01,0.14,0,0.007722528,3.144728,-0.9072883,0,48,107327,0,0
250712,2023-01-20 11:21:20.761680,916596072,0,0.1,0.05,0,0.21,0,0.007794495,3.144728,-0.9072883,0,48,107327,0,0
250746,2023-01-20 11:21:20.861699,916696073,0,0.1,0.05,0,0.16,0,0.007703772,3.144728,-0.9072883,0,48,107327,0,0
250779,2023-01-20 11:21:20.961701,916796076,0,0.1,0.05,0,0.24,0,0.007777557,3.144728,-0.9072883,0,48,107327,0,0
250812,2023-01-20 11:21:21.061694,916896071,0,0.09,0.05,0,0.11,0,0.007685712,3.144728,-0.9072883,0,48,107327,0,0
250842,2023-01-20 11:21:21.161694,916996072,0,0.09,0.05,0.01,0.2,0,0.007759302,3.144728,-0.9072883,0,48,107327,0,0
250878,2023-01-20 11:21:21.261702,917096080,0,0.06,0.05,0.01,0.15,0,0.007666537,3.144728,-0.9072883,0,48,107327,0,0
250908,2023-01-20 11:21:21.361691,917196068,0,0.06,0.05,0.01,0.13,0,0.007740196,3.144728,-0.9072883,0,48,107327,0,0
250943,2023-01-20 11:21:21.461685,917296078,0,0.1,0.04,0.01,0.09,0,0.007648781,3.144728,-0.9072883,0,48,107327,0,0
250976,2023-01-20 11:21:21.561652,917396072,0,0.1,0.04,0.01,0.24,0,0.007721731,3.144728,-0.9072883,0,48,107327,0,0
251009,2023-01-20 11:21:21.661655,917496068,0,0.06,0.05,0.01,0.18,0,0.007642517,3.144728,-0.9072883,0,48,107327,0,0
251039,2023-01-20 11:21:21.761686,917596072,0,0.06,0.05,0.01,0.12,0,0.007713714,3.144728,-0.9072883,0,48,107327,0,0
251072,2023-01-20 11:21:21.861687,917696073,0,0.12,0.05,0.01,0.23,0,0.007628196,3.144728,-0.9072883,0,48,107327,0,0
251105,2023-01-20 11:21:21.961675,917796078,0,0.12,0.05,0.02,0.16,0,0.007701607,3.144728,-0.9072883,0,48,107327,0,0
251138,2023-01-20 11:21:22.061673,917896072,0,0.1,0.05,0.02,0.15,0,0.007615016,3.144728,-0.9072883,0,48,107327,0,0
251169,2023-01-20 11:21:22.161691,917996073,0,0.1,0.05,0.01,0.22,0,0.007691783,3.144728,-0.9072883,0,48,107327,0,0
251205,2023-01-20 11:21:22.261720,918096098,0,0.1,0.05,0.01,0.2,0,0.007614029,3.144728,-0.9072883,0,48,107327,0,0
251235,2023-01-20 11:21:22.361687,918196068,0,0.1,0.05,0.01,0.23,0,0.007687215,3.144728,-0.9072883,0,48,107327,0,0
251270,2023-01-20 11:21:22.461669,918296077,0,0.02,0.05,0.01,0.17,0,0.007603468,3.144728,-0.9072883,0,48,107327,0,0
251303,2023-01-20 11:21:22.561634,918396085,0,0.02,0.05,0.02,0.27,0,0.00766927,3.144728,-0.9072883,0,48,107327,0,0
251336,2023-01-20 11:21:22.661640,918496079,0,0.05,0.04,0.02,0.19,0,0.007576807,3.144728,-0.9072883,0,48,107327,0,0
251366,2023-01-20 11:21:22.761680,918596073,0,0.05,0.04,0.01,0.27,0,0.007647003,3.144728,-0.9072883,0,48,107327,0,0
251399,2023-01-20 11:21:22.861699,918696081,0,0.05,0.04,0.02,0.17,0,0.007562481,3.144728,-0.9072883,0,48,107327,0,0
251432,2023-01-20 11:21:22.961679,918796072,0,0.05,0.04,0.02,0.1,0,0.007635078,3.144728,-0.9072883,0,48,107327,0,0
251466,2023-01-20 11:21:23.061671,918896073,0,0.04,0.04,0.01,0.19,0,0.007550397,3.144728,-0.9072883,0,48,107327,0,0
251496,2023-01-20 11:21:23.161672,918996081,0,0.04,0.04,0.02,0.14,0,0.007624243,3.144728,-0.9072883,0,48,107327,0,0
251532,2023-01-20 11:21:23.261679,919096081,0,0.04,0.04,0.02,0.15,0,0.00754107,3.144728,-0.9072883,0,48,107327,0,0
251562,2023-01-20 11:21:23.361686,919196072,0,0.04,0.04,0.02,0.13,0,0.007613154,3.144728,-0.9072883,0,48,107327,0,0
251597,2023-01-20 11:21:23.461697,919296089,0,0.06,0.04,0.01,0.08,0,0.007532484,3.144728,-0.9072883,0,48,107327,0,0
251630,2023-01-20 11:21:23.561659,919396071,0,0.06,0.04,0.02,0.14,0,0.007604236,3.144728,-0.9072883,0,48,107327,0,0
251663,2023-01-20 11:21:23.661664,919496070,0,0.07,0.04,0.02,0.12,0,0.007517595,3.144728,-0.9072883,0,48,107327,0,0
251693,2023-01-20 11:21:23.761700,919596083,0,0.07,0.04,0.02,0.13,0,0.007591262,3.144728,-0.9072883,0,48,107327,0,0
251726,2023-01-20 11:21:23.861709,919696073,0,0.05,0.04,0.02,0.11,0,0.007506371,3.144728,-0.9072883,0,48,107327,0,0
251759,2023-01-20 11:21:23.961726,919796075,0,0.05,0.04,0.02,0.13,0,0.007578743,3.144728,-0.9072883,0,48,107327,0,0
251792,2023-01-20 11:21:24.061731,919896082,0,0.07,0.04,0.02,0.11,0,0.007492964,3.144728,-0.9072883,0,48,107327,0,0
251822,2023-01-20 11:21:24.161707,919996072,0,0.07,0.04,0.02,0.15,0,0.007563867,3.144728,-0.9072883,0,48,107327,0,0
251858,2023-01-20 11:21:24.261734,920096100,0,0.06,0.03,0.03,0.13,0,0.007481537,3.144728,-0.9072883,0,48,107327,0,0
251888,2023-01-20 11:21:24.361721,920196081,0,0.06,0.03,0.02,0.15,0,0.007555804,3.144728,-0.9072883,0,48,107327,0,0
251923,2023-01-20 11:21:24.461688,920296080,0,0.06,0.03,0.02,0.16,0,0.007479575,3.144728,-0.9072883,0,48,107327,0,0
251956,2023-01-20 11:21:24.561620,920396068,0,0.06,0.03,0.02,0.18,0,0.007549598,3.144728,-0.9072883,0,48,107327,0,0
251989,2023-01-20 11:21:24.661638,920496082,0,0.07,0.03,0.02,0.22,0,0.007494068,3.144728,-0.9072883,0,48,107327,0,0
252019,2023-01-20 11:21:24.761678,920596078,0,0.07,0.03,0.02,0.14,0,0.007564391,3.144728,-0.9072883,0,48,107327,0,0
252052,2023-01-20 11:21:24.861683,920696068,0,0.05,0.03,0.03,0.2,0,0.007513238,3.144728,-0.9072883,0,48,107327,0,0
252085,2023-01-20 11:21:24.961697,920796083,0,0.05,0.03,0.02,0.22,0,0.007585495,3.144728,-0.9072883,0,48,107327,0,0
252118,2023-01-20 11:21:25.061677,920896073,0,0.01,0.03,0.03,0.27,0,0.007535266,3.144728,-0.9072883,0,48,107327,0,0
252149,2023-01-20 11:21:25.161661,920996072,0,0.01,0.03,0.03,0.14,0,0.007608236,3.144728,-0.9072883,0,48,107327,0,0
252185,2023-01-20 11:21:25.261684,921096088,0,0.03,0.03,0.03,0.15,0,0.0075559,3.144728,-0.9072883,0,48,107327,0,0
252215,2023-01-20 11:21:25.361699,921196081,0,0.03,0.03,0.03,0.26,0,0.00763057,3.144728,-0.9072883,0,48,107327,0,0
252250,2023-01-20 11:21:25.456143,921296078,0,0.07,0.03,0.03,0.11,0,0.00757366,3.144728,-0.9072883,0,48,107327,0,0
252285,2023-01-20 11:21:25.547131,921396078,0,0.07,0.03,0.03,0.17,0,0.007644275,3.144728,-0.9072883,0,48,107327,0,0
252318,2023-01-20 11:21:25.646503,921496073,0,0.1,0.02,0.03,0.28,0,0.007581055,3.144728,-0.9072883,0,48,107327,0,0
252348,2023-01-20 11:21:25.757526,921596079,0,0.1,0.02,0.04,0.13,0,0.007647902,3.144728,-0.9072883,0,48,107327,0,0
252381,2023-01-20 11:21:25.861722,921696077,0,0.07,0.02,0.03,0.2,0,0.00758654,3.144728,-0.9072883,0,48,107327,0,0
252414,2023-01-20 11:21:25.961701,921796083,0,0.07,0.02,0.03,0.15,0,0.00765646,3.144728,-0.9072883,0,48,107327,0,0
252447,2023-01-20 11:21:26.061677,921896073,0,0.04,0.02,0.03,0.14,0,0.007589933,3.144728,-0.9072883,0,48,107327,0,0
252477,2023-01-20 11:21:26.161675,921996077,0,0.04,0.02,0.03,0.23,0,0.007664566,3.144728,-0.9072883,0,48,107327,0,0
252513,2023-01-20 11:21:26.256135,922096098,0,0.12,0.02,0.03,0.08,0,0.00759726,3.144728,-0.9072883,0,48,107327,0,0
252543,2023-01-20 11:21:26.347106,922196078,0,0.12,0.02,0.03,0.12,0,0.007667842,3.144728,-0.9072883,0,48,107327,0,0
252578,2023-01-20 11:21:26.441847,922296084,0,0.05,0.02,0.03,0.14,0,0.007609306,3.144728,-0.9072883,0,48,107327,0,0
252611,2023-01-20 11:21:26.541776,922396079,0,0.05,0.02,0.03,0.14,0,0.007679339,3.144728,-0.9072883,0,48,107327,0,0
252644,2023-01-20 11:21:26.641769,922496073,0,0.09,0.02,0.03,0.14,0,0.007617469,3.144728,-0.9072883,0,48,107327,0,0
252674,2023-01-20 11:21:26.741870,922596086,0,0.09,0.02,0.04,0.1,0,0.007687526,3.144728,-0.9072883,0,48,107327,0,0
252707,2023-01-20 11:21:26.841887,922696068,0,0.05,0.02,0.04,0.17,0,0.007618605,3.144728,-0.9072883,0,48,107327,0,0
252740,2023-01-20 11:21:26.941855,922796075,0,0.05,0.02,0.04,0.14,0,0.007685712,3.144728,-0.9072883,0,48,107327,0,0
252773,2023-01-20 11:21:27.041844,922896081,0,0.08,0.02,0.03,0.16,0,0.007622249,3.144728,-0.9072883,0,48,107327,0,0
252803,2023-01-20 11:21:27.141845,922996069,0,0.08,0.02,0.03,0.11,0,0.007696415,3.144728,-0.9072883,0,48,107327,0,0
252840,2023-01-20 11:21:27.246468,923096077,0,0.07,0.02,0.03,0.25,0,0.007635932,3.144728,-0.9072883,0,48,107327,0,0
252871,2023-01-20 11:21:27.357481,923196083,0,0.07,0.02,0.03,0.24,0,0.007718411,3.144728,-0.9072883,0,48,107327,0,0
252906,2023-01-20 11:21:27.456066,923296072,0,0.03,0.02,0.03,0.13,0,0.00766208,3.144728,-0.9072883,0,48,107327,0,0
252939,2023-01-20 11:21:27.546956,923396073,0,0.03,0.02,0.03,0.1,0,0.007749646,3.144728,-0.9072883,0,48,107327,0,0
252972,2023-01-20 11:21:27.641671,923496091,0,0.06,0.02,0.04,0.16,0,0.007682567,3.144728,-0.9072883,0,48,107327,0,0
253002,2023-01-20 11:21:27.741685,923596072,0,0.06,0.02,0.03,0.23,0,0.007761449,3.144728,-0.9072883,0,48,107327,0,0
253035,2023-01-20 11:21:27.841693,923696068,0,0.07,0.02,0.04,0.16,0,0.007692807,3.144728,-0.9072883,0,48,107327,0,0
253068,2023-01-20 11:21:27.941685,923796078,0,0.07,0.02,0.03,0.23,0,0.007776883,3.144728,-0.9072883,0,48,107327,0,0
253101,2023-01-20 11:21:28.041680,923896078,0,0.08,0.02,0.04,0.16,0,0.007721828,3.144728,-0.9072883,0,48,107327,0,0
253131,2023-01-20 11:21:28.141690,923996075,0,0.08,0.02,0.04,0.22,0,0.007818623,3.144728,-0.9072883,0,48,107327,0,0
253168,2023-01-20 11:21:28.241730,924096112,0,0.01,0.02,0.04,0.16,0,0.007758555,3.144728,-0.9072883,0,48,107327,0,0
253198,2023-01-20 11:21:28.341682,924196072,0,0.01,0.02,0.04,0.36,0,0.00785839,3.144728,-0.9072883,0,48,107327,0,0
253233,2023-01-20 11:21:28.441655,924296071,0,0.06,0.02,0.05,0.31,0,0.007791523,3.144728,-0.9072883,0,48,107327,0,0
253265,2023-01-20 11:21:28.541605,924396072,0,0.06,0.02,0.04,0.21,0,0.007882606,3.144728,-0.9072883,0,48,107327,0,0
253298,2023-01-20 11:21:28.641609,924496080,0,0.12,0.02,0.04,0.24,0,0.007822568,3.144728,-0.9072883,0,48,107327,0,0
253328,2023-01-20 11:21:28.741671,924596077,0,0.12,0.02,0.04,0.3,0,0.00794227,3.144728,-0.9072883,0,48,107327,0,0
253361,2023-01-20 11:21:28.841701,924696073,0,0.02,0.02,0.04,0.23,0,0.007871985,3.144728,-0.9072883,0,48,107327,0,0
253394,2023-01-20 11:21:28.941696,924796076,0,0.02,0.02,0.05,0.28,0,0.007971806,3.144728,-0.9072883,0,48,107327,0,0
253427,2023-01-20 11:21:29.041689,924896080,0,0.08,0.02,0.05,0.27,0,0.007879638,3.144728,-0.9072883,0,48,107327,0,0
253457,2023-01-20 11:21:29.141663,924996068,0,0.08,0.02,0.05,0.3,0,0.007961707,3.144728,-0.9072883,0,48,107327,0,0
253492,2023-01-20 11:21:29.241699,925096105,0,0.02,0.02,0.05,0.34,0,0.007872446,3.144728,-0.9072883,0,48,107327,0,0
253524,2023-01-20 11:21:29.341693,925196081,0,0.02,0.02,0.06,0.38,0,0.007948478,3.144728,-0.9072883,0,48,107327,0,0
253559,2023-01-20 11:21:29.441691,925296082,0,0.07,0.02,0.06,0.27,0,0.007828228,3.144728,-0.9072883,0,48,107327,0,0
253592,2023-01-20 11:21:29.541655,925396078,0,0.07,0.02,0.06,0.41,0,0.007872136,3.144728,-0.9072883,0,48,107327,0,0
253625,2023-01-20 11:21:29.641654,925496081,0,0.09,0.02,0.05,0.58,0,0.007722571,3.144728,-0.9072883,0,48,107327,0,0
253655,2023-01-20 11:21:29.741676,925596068,0,0.09,0.02,0.04,0.44,0,0.007736528,3.144728,-0.9072883,0,48,107327,0,0
253688,2023-01-20 11:21:29.841709,925696081,0,0.1,0.01,0.04,0.42,0,0.007573726,3.144728,-0.9072883,0,48,107327,0,0
253720,2023-01-20 11:21:29.941710,925796085,0,0.1,0.01,0.04,0.32,0,0.007606473,3.144728,-0.9072883,0,48,107327,0,0
253753,2023-01-20 11:21:30.041699,925896073,0,0.15,0.01,0.04,0.42,0,0.00748226,3.144728,-0.9072883,0,48,107327,0,0
253783,2023-01-20 11:21:30.141700,925996070,0,0.15,0.01,0.02,0.39,0,0.007519272,3.144728,-0.9072883,0,48,107327,0,0
253818,2023-01-20 11:21:30.241718,926096090,0,0.08,0.01,0.01,0.33,0,0.007417024,3.144728,-0.9072883,0,48,107327,0,0
253851,2023-01-20 11:21:30.341686,926196068,0,0.08,0.01,0,0.25,0,0.00746994,3.144728,-0.9072883,0,48,107327,0,0
253886,2023-01-20 11:21:30.441676,926296073,0,0.12,0.01,0,0.18,0,0.007399703,3.144728,-0.9072883,0,48,107327,0,0
253922,2023-01-20 11:21:30.541663,926396082,0,0.12,0.01,0,0.22,0,0.007469391,3.144728,-0.9072883,0,48,107327,0,0
253955,2023-01-20 11:21:30.641655,926496072,0,0.19,0.01,0.01,0.24,0,0.007407022,3.144728,-0.9072883,0,48,107327,0,0
253985,2023-01-20 11:21:30.741688,926596071,0,0.19,0.01,0.01,0.22,0,0.00748128,3.144728,-0.9072883,0,48,107327,0,0
254018,2023-01-20 11:21:30.841722,926696088,0,0.15,0.01,0.02,0.2,0,0.007420753,3.144728,-0.9072883,0,48,107327,0,0
254050,2023-01-20 11:21:30.941702,926796076,0,0.15,0.01,0.02,0.11,0,0.007498201,3.144728,-0.9072883,0,48,107327,0,0
254083,2023-01-20 11:21:31.041683,926896068,0,0.19,0.01,0.02,0.18,0,0.007452757,3.144728,-0.9072883,0,48,107327,0,0
254113,2023-01-20 11:21:31.141681,926996081,0,0.19,0.01,0.03,0.25,0,0.007524424,3.144728,-0.9072883,0,48,107327,0,0
254148,2023-01-20 11:21:31.241620,927096088,0,0.19,0.01,0.02,0.2,0,0.007468306,3.144728,-0.9072883,0,48,107327,0,0
254178,2023-01-20 11:21:31.341461,927196072,0,0.19,0.01,0.01,0.18,0,0.007540886,3.144728,-0.9072883,0,48,107327,0,0
254213,2023-01-20 11:21:31.441720,927296422,0,0.21,0.01,0.03,0.22,0,0.007489313,3.144728,-0.9072883,0,48,107327,0,0
