LineNo,UTC_Approx,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
195865,2023-01-20 11:18:34.602247,750096825,-10.92814,-12.37895,0.06866397,3.410034,8.329195,-0.1528339,-3.741523,-4.221159,-0.05244853,13.76227,27.65312,0.3524114
195896,2023-01-20 11:18:34.702245,750196821,-0.9265552,-10.90966,0.06041952,7.609227,-2.092521,-0.06901124,-1.618172,-4.495286,-0.0442445,12.57659,9.616375,0.3545483
195931,2023-01-20 11:18:34.802270,750296845,5.229474,-8.738825,0.1054262,9.229291,2.050634,-0.1039301,-0.5458747,-3.004008,-0.04285456,15.26218,14.20679,0.3580036
195961,2023-01-20 11:18:34.902260,750396814,7.1366,-3.553343,0.07952287,10.54597,7.697402,-0.09546855,0.9195751,-4.145711,-0.03838478,13.806,16.7695,0.3556566
195995,2023-01-20 11:18:35.002284,750496818,8.248387,3.872055,0.04209185,8.453276,-0.1578498,-0.03395257,3.212529,-6.21419,-0.02833828,10.73416,-0.331974,0.3544609
196025,2023-01-20 11:18:35.102285,750596832,8.41275,-2.131554,0.0783234,7.669832,0.9738266,-0.06151407,5.762391,-5.13306,-0.01906196,5.937926,26.38912,0.351632
196057,2023-01-20 11:18:35.202363,750696922,7.219959,2.66351,0.06179304,8.897615,0.5311129,-0.06747314,7.203155,-1.944102,-0.01661422,-0.3248245,16.89177,0.3466881
196090,2023-01-20 11:18:35.302283,750796844,8.196943,0.8070267,0.07738291,7.460588,7.509547,-0.09331562,8.029099,-2.035338,-0.01629382,-9.636328,21.10748,0.3401729
196124,2023-01-20 11:18:35.402244,750896809,7.878334,1.547083,0.07391608,3.591843,10.76249,-0.1465336,9.310154,-3.507274,-0.01109593,-11.27322,-2.632713,0.342292
196158,2023-01-20 11:18:35.502219,750996815,10.50291,-2.614409,0.09841435,2.570148,5.823078,-0.1099708,10.5699,-1.745108,-0.007135928,-11.85772,13.377,0.3434854
196193,2023-01-20 11:18:35.602200,751096826,8.395857,7.887043,0.04687887,-2.131593,-0.2938722,-0.05958835,9.988514,3.474715,-0.01404192,-17.2835,1.481533,0.3386264
196224,2023-01-20 11:18:35.702241,751196814,10.95758,12.2573,0.008139119,-2.778849,-1.096683,-0.06332529,7.301967,7.652439,-0.03019676,-23.97773,1.558208,0.3334638
196259,2023-01-20 11:18:35.802311,751296834,5.481869,0.5037912,0.1165828,-6.895363,3.48902,-0.1166114,3.501266,8.681224,-0.04685472,-30.7309,-6.806374,0.3300411
196289,2023-01-20 11:18:35.902361,751396929,0.7746875,4.940718,0.031239,-8.840802,-1.423839,-0.0937636,-0.3353507,7.781725,-0.06157624,-29.7303,-23.72379,0.3323022
196323,2023-01-20 11:18:36.002221,751496833,-2.506476,5.897951,0.004768873,-14.12229,-1.201488,-0.1406679,-3.235781,3.89672,-0.06783279,-27.83184,-19.74964,0.3355548
196353,2023-01-20 11:18:36.102221,751596831,-3.772776,-2.383609,0.03657996,-8.481846,-11.08132,-0.03109572,-4.996665,2.126618,-0.06956719,-32.5885,-20.78819,0.3307043
196386,2023-01-20 11:18:36.202210,751696820,-5.294332,-3.751658,0.06242746,-11.29436,2.167612,-0.1190742,-5.284567,1.067859,-0.06493953,-39.11951,-15.50074,0.3264945
196418,2023-01-20 11:18:36.302172,751796812,-2.281399,0.36211,0.0473132,-14.35723,-5.833099,-0.126921,-4.701447,-2.061399,-0.05947138,-45.38396,-8.100224,0.3232239
196452,2023-01-20 11:18:36.402167,751896837,-4.182188,7.851546,-0.02279903,-14.54195,-10.03948,-0.06696122,-3.004157,-4.194041,-0.05039979,-46.30946,-43.41574,0.321291
196484,2023-01-20 11:18:36.502261,751996921,1.640142,-6.135869,0.09364152,-10.80356,-0.6830059,-0.1656484,-1.568985,-3.380321,-0.04478071,-43.84472,-32.93886,0.3227835
196519,2023-01-20 11:18:36.602175,752096826,-0.1671846,-0.04448642,0.04051238,-13.46681,-12.29753,-0.04853401,-0.07464962,-3.741155,-0.03902513,-39.88348,-35.6246,0.3224259
196550,2023-01-20 11:18:36.702174,752196815,-1.09803,-2.406017,0.0612302,-10.17139,7.844257,-0.2159831,1.787334,-5.188614,-0.03190533,-39.52038,-11.21349,0.3201493
196585,2023-01-20 11:18:36.802204,752296836,-2.604651,-4.875916,0.07056139,-10.8326,-11.13538,-0.05093142,3.402468,-2.924834,-0.02709537,-39.28227,-25.88081,0.3168954
196615,2023-01-20 11:18:36.902185,752396820,-1.101855,2.782472,0.03331551,-10.62906,-3.505552,-0.1212799,4.228016,-1.447518,-0.02684171,-38.70435,-29.92191,0.3144504
196649,2023-01-20 11:18:37.002192,752496830,-1.788409,2.374658,0.03482282,-9.196618,-2.501816,-0.1160571,5.075184,-1.260572,-0.02492298,-32.34821,-33.4549,0.3170425
196679,2023-01-20 11:18:37.102290,752596920,6.152141,-5.792676,0.08228926,-4.802972,-5.623198,-0.1005358,5.948561,-3.734743,-0.02129241,-25.94044,-31.98643,0.3206435
196712,2023-01-20 11:18:37.202197,752696819,1.975522,3.634538,0.04513698,-9.432689,5.279994,-0.1529984,6.330324,-0.5848716,-0.02107776,-17.63037,-34.51948,0.3237853
196744,2023-01-20 11:18:37.302214,752796831,2.622892,3.46213,0.03605229,-4.579839,-5.105703,-0.1131667,5.969907,1.408539,-0.02536389,-12.82636,-20.00523,0.3245338
196778,2023-01-20 11:18:37.402215,752896828,-1.075056,-4.640356,0.08324142,-5.384831,2.482108,-0.1295873,5.205467,1.557891,-0.02948356,-15.09225,-1.34306,0.3195814
196810,2023-01-20 11:18:37.502167,752996809,-7.123348,4.92095,0.00933098,-4.423274,0.3022354,-0.1073899,4.840123,1.129214,-0.03134492,-13.0751,-26.16854,0.3208441
196846,2023-01-20 11:18:37.602149,753096819,-2.811468,-9.73804,0.06215626,-5.591696,6.377705,-0.1856389,4.064782,1.249959,-0.03280224,-7.179764,-11.54671,0.3256946
196877,2023-01-20 11:18:37.702165,753196821,-0.08532298,-1.798513,0.05564217,-1.924335,-6.462402,-0.08111944,3.038777,2.570424,-0.03732489,-4.017168,-9.879208,0.3245104
196912,2023-01-20 11:18:37.802299,753296941,1.360009,-2.499558,0.06333113,-4.441007,0.4481341,-0.1410593,1.746746,3.002374,-0.04262675,0.02675946,-19.25945,0.3260417
196942,2023-01-20 11:18:37.902196,753396824,4.120534,5.131654,0.06039511,2.033242,2.612275,-0.09925123,-0.2962732,5.843873,-0.05140249,11.16663,-13.50851,0.3346129
196976,2023-01-20 11:18:38.002210,753496824,3.193889,2.709743,0.0537422,-3.753994,14.04313,-0.2059976,-2.954413,6.252266,-0.06196266,14.36559,5.272102,0.3333899
197006,2023-01-20 11:18:38.102206,753596825,-1.336241,5.780426,0.02638955,-5.666676,-13.85775,-0.01294629,-5.666204,5.87377,-0.07310133,16.76365,-3.561974,0.3350948
197039,2023-01-20 11:18:38.202205,753696828,-3.85762,1.749989,0.0255353,-5.510273,-1.979239,-0.1280306,-8.189033,5.501114,-0.08123948,25.32621,-11.77235,0.3422812
197071,2023-01-20 11:18:38.302188,753796832,-6.810988,-4.17754,0.05426248,-4.00685,-2.255847,-0.1344215,-11.64973,8.584372,-0.09587416,30.58438,5.004787,0.346923
197105,2023-01-20 11:18:38.402172,753896837,-10.24199,-6.953504,0.08418961,-6.02774,1.683387,-0.1612412,-14.97441,7.658185,-0.1071139,34.8247,10.63185,0.3494744
197137,2023-01-20 11:18:38.502190,753996853,-4.37886,-8.024828,0.0841407,1.031236,3.846329,-0.1721622,-17.14155,3.915918,-0.1100498,39.44079,12.61005,0.353542
197173,2023-01-20 11:18:38.602162,754096824,-8.102301,5.171357,0.009290639,1.213242,5.717861,-0.1571486,-18.06727,1.684167,-0.109933,44.47262,19.85941,0.3580719
197204,2023-01-20 11:18:38.702147,754196809,-5.307329,4.224036,-0.0004725028,5.509053,1.877074,-0.1135459,-17.81358,-2.129503,-0.1035764,40.63257,26.02949,0.3535573
197239,2023-01-20 11:18:38.802168,754296830,-5.753582,0.9409499,0.01710211,5.933835,-6.599173,-0.04204085,-16.94994,-3.347053,-0.09826587,39.18013,-2.817059,0.3549046
197269,2023-01-20 11:18:38.902172,754396831,-2.071028,-1.137992,0.03952189,9.162254,-4.496419,-0.03338483,-15.47757,-3.007116,-0.09102482,39.49043,14.60705,0.3590976
197352,2023-01-20 11:18:39.002179,754496834,-5.151049,5.748792,-0.008048642,5.882859,3.255744,-0.1060835,-13.30784,-4.37806,-0.08330953,37.09367,23.18478,0.3574014
197382,2023-01-20 11:18:39.102302,754596932,-4.167749,1.118378,0.0187594,9.430578,10.74215,-0.1654077,-11.21451,-5.231083,-0.07468952,35.17765,11.34529,0.3585669
197415,2023-01-20 11:18:39.202230,754696835,-4.652022,-5.902397,0.06801097,4.222768,8.226625,-0.1409968,-8.512681,-5.509246,-0.06529067,36.32496,29.09346,0.3631337
197448,2023-01-20 11:18:39.302220,754796830,-6.103368,-1.669019,0.01651139,-3.082642,12.72622,-0.210834,-5.886751,-3.325542,-0.05805432,25.91769,47.0233,0.3549651
197482,2023-01-20 11:18:39.402210,754896826,-1.338975,-5.906815,0.04243875,-3.90179,-7.013063,-0.1025704,-4.982694,-0.3239305,-0.05934969,12.3057,29.00229,0.3478247
197514,2023-01-20 11:18:39.502160,754996803,4.547365,6.072101,0.002845582,3.056987,-5.546203,-0.05851345,-4.769187,-0.6282663,-0.06211184,12.22641,-9.165859,0.3524794
197549,2023-01-20 11:18:39.602143,755096812,6.548611,2.176237,0.06396208,-0.9341162,3.655438,-0.1402725,-4.636054,1.068596,-0.0626743,11.4181,20.72182,0.3532391
197581,2023-01-20 11:18:39.702121,755196779,6.014578,8.642129,0.03275559,1.869302,5.071995,-0.1363045,-5.601359,3.526789,-0.06857625,9.153578,9.620571,0.3513818
197616,2023-01-20 11:18:39.802191,755296839,0.4457584,6.992263,0.0310939,-2.818606,-3.889749,-0.07208585,-6.698308,0.9298066,-0.07515033,7.099845,6.25267,0.3511879
197646,2023-01-20 11:18:39.902193,755396820,0.07672287,3.873455,0.02906091,-6.356801,-0.4894686,-0.1253355,-7.275848,-1.349285,-0.07628646,8.403081,4.606056,0.3545851
197680,2023-01-20 11:18:40.002215,755496822,-4.628739,-1.699827,0.04694646,-6.412765,-16.35085,-0.03800005,-6.955564,-1.580706,-0.07353702,11.01213,-15.78178,0.3571259
197710,2023-01-20 11:18:40.102200,755596822,-3.323849,1.834034,0.01934644,-3.191636,-3.002408,-0.1287503,-6.336417,-2.569803,-0.06937444,13.87117,2.83041,0.3607506
197743,2023-01-20 11:18:40.202195,755696832,-6.248325,-3.110431,0.03664137,-2.835829,-2.947377,-0.1240549,-4.720312,-2.988536,-0.06150325,9.527692,7.701492,0.3572509
197775,2023-01-20 11:18:40.302208,755796831,-6.636021,-8.348597,0.05466652,6.178647,3.167214,-0.1482258,-2.788349,-3.033031,-0.05269332,5.72194,6.144238,0.3565151
197809,2023-01-20 11:18:40.402323,755896934,-6.065739,-2.429163,0.0287739,2.609132,2.976942,-0.1076244,-0.7324519,-3.771012,-0.04530769,2.907474,-0.8415222,0.3574772
197843,2023-01-20 11:18:40.502166,755996809,-4.298701,3.571239,-0.02146929,5.335387,-0.5862026,-0.073943,0.7635854,-3.847139,-0.0417652,5.550476,-5.840397,0.3592831
197878,2023-01-20 11:18:40.602155,756096830,-5.676888,-5.245687,0.0518824,4.002794,3.313745,-0.1121175,1.967319,-2.700739,-0.03960216,1.767635,16.90445,0.3553736
197909,2023-01-20 11:18:40.702148,756196814,-0.2226342,-4.855721,0.04573917,4.147926,10.74821,-0.1880009,3.11465,-2.029884,-0.03560963,-4.340096,21.07334,0.3490738
197944,2023-01-20 11:18:40.802185,756296842,4.230429,-3.131024,0.02967297,1.390311,-7.244601,-0.06370743,4.203937,-0.559478,-0.03238057,-9.137633,7.656002,0.3456715
197974,2023-01-20 11:18:40.902164,756396822,6.776284,5.673789,0.02510967,5.183275,-0.8130175,-0.08383715,3.634123,1.819897,-0.03877813,-10.43532,-11.07588,0.3447672
198008,2023-01-20 11:18:41.002157,756496817,3.599375,2.655739,0.05136604,6.779233,2.514763,-0.1137317,2.744123,2.729942,-0.04429929,-4.294953,-9.804153,0.349001
198038,2023-01-20 11:18:41.102287,756596924,2.693893,0.2580813,0.05823771,5.426541,6.831267,-0.1362562,1.982901,-0.01038516,-0.04643932,0.5397249,-1.179981,0.3523986
198071,2023-01-20 11:18:41.202213,756696829,-1.551425,-0.9953523,0.04524857,4.630831,0.2035152,-0.08704365,2.04348,-1.4844,-0.04517855,3.02656,4.126263,0.3514094
198103,2023-01-20 11:18:41.302198,756796815,-4.58487,-3.709535,0.02427203,3.509502,6.086355,-0.1453352,2.887675,-1.176957,-0.03901799,1.159036,1.46656,0.3483552
198137,2023-01-20 11:18:41.402202,756896821,-2.518647,-3.845253,0.02881826,0.8181112,-8.557338,-0.04390342,3.792183,-0.4996338,-0.03508113,-0.405625,1.313496,0.3472501
198169,2023-01-20 11:18:41.502154,756996823,-1.026265,1.093688,0.02645753,4.666942,-0.05003301,-0.1172406,4.421854,-1.708798,-0.03319157,-3.287874,5.008793,0.344954
198204,2023-01-20 11:18:41.602202,757096918,-3.061802,-3.626498,0.05869921,5.166836,-0.6572742,-0.08923135,4.37082,0.3427594,-0.03577007,-4.781038,1.329994,0.3436604
198235,2023-01-20 11:18:41.702179,757196852,-1.291097,3.244846,0.006521342,6.989942,-1.383296,-0.08532114,4.256901,1.354405,-0.03722398,-2.606026,2.580929,0.3463933
198271,2023-01-20 11:18:41.802193,757296824,-4.554729,4.737475,0.01300155,5.936376,10.58664,-0.1562939,2.747847,4.777346,-0.04483118,-3.448718,8.294392,0.3443094
198301,2023-01-20 11:18:41.902199,757396827,-2.610016,-0.5195494,0.03497453,10.01532,-2.677503,-0.02514611,1.544401,0.5266053,-0.0485792,-7.226194,-5.027676,0.3391868
198335,2023-01-20 11:18:42.002197,757496822,-2.828506,-4.768246,0.0698496,3.238931,11.21524,-0.1601445,1.53812,-0.3527093,-0.04630252,-5.126942,1.839066,0.3420146
198365,2023-01-20 11:18:42.102219,757596829,-4.345859,6.029312,-0.02724823,3.844069,-8.641029,-0.0407645,1.400226,1.296513,-0.04658097,-1.108211,-1.12524,0.3427306
198398,2023-01-20 11:18:42.202231,757696826,-5.855045,-2.500722,0.02708676,0.5323065,8.744666,-0.1606823,0.2912146,4.001781,-0.05166924,4.495843,-11.24973,0.3453514
198430,2023-01-20 11:18:42.302231,757796831,0.3389138,-2.04453,0.03595928,4.096852,-6.142374,-0.01616715,-0.5674747,-0.3646416,-0.05385324,12.99191,-8.389568,0.3514512
198464,2023-01-20 11:18:42.402318,757896924,-0.06287117,-3.791535,0.05215199,-0.9821948,7.428775,-0.1585635,-0.3985089,-0.4622586,-0.05105801,16.09923,9.160995,0.3523006
198496,2023-01-20 11:18:42.502203,757996837,2.498707,-1.77146,0.07308796,2.150686,-6.258681,-0.05987634,-0.7475305,0.8991972,-0.053074,20.00571,5.831909,0.3558226
198531,2023-01-20 11:18:42.601967,758096820,-2.305465,5.521211,0.02200305,-0.5469288,1.611251,-0.09933473,-2.318826,4.65785,-0.06271417,22.35989,-1.982117,0.3574243
198562,2023-01-20 11:18:42.693052,758196796,-9.538695,5.571887,-0.01397922,1.386539,4.814773,-0.1413061,-4.640981,4.253877,-0.07323243,27.20325,-13.12485,0.3648672
198595,2023-01-20 11:18:42.784189,758296830,-11.56869,1.719782,-0.03594812,-2.915855,6.158442,-0.1530672,-4.651131,-1.622478,-0.06751572,24.33478,17.62676,0.3643833
198627,2023-01-20 11:18:42.882593,758396803,-8.861382,-5.388619,0.02010788,-3.714354,-4.306176,-0.08436173,-2.440346,-5.02819,-0.05245205,14.84999,19.70167,0.3590379
198659,2023-01-20 11:18:42.982682,758496923,-5.599951,-7.507593,0.04904559,-4.183798,-6.21573,-0.09841897,1.681469,-10.31291,-0.0311345,5.483284,7.846165,0.3542612
198691,2023-01-20 11:18:43.082607,758596836,1.007681,-4.626531,0.04042734,4.908755,-2.033829,-0.07621931,6.656682,-10.48067,-0.01132309,0.4268177,5.307102,0.3544786
198722,2023-01-20 11:18:43.182598,758696806,2.714993,-0.2973774,0.0352059,2.299736,0.4256741,-0.09843352,10.72522,-7.499727,0.001116358,-6.816471,22.20049,0.3516629
198756,2023-01-20 11:18:43.282576,758796823,7.471161,1.425272,0.06242302,8.444394,-4.248533,-0.04017271,12.88116,-3.145716,0.003566161,-15.95146,10.07481,0.3434214
198788,2023-01-20 11:18:43.382636,758896935,5.648113,6.0772,0.03072019,7.046986,11.5221,-0.150336,13.86068,-1.546131,0.0009221286,-19.56962,1.390362,0.342409
198822,2023-01-20 11:18:43.482573,758996825,4.675324,2.872341,0.02785107,6.492549,-3.800595,-0.03406677,13.23038,3.347378,-0.006001946,-19.22923,-21.05293,0.3424102
198855,2023-01-20 11:18:43.582632,759096817,1.649539,6.690504,0.01070169,4.126997,2.755356,-0.1048945,11.36642,4.502155,-0.01795538,-14.17991,-12.11462,0.3453359
198888,2023-01-20 11:18:43.682707,759196878,3.264927,7.53817,-0.001198856,6.98814,-4.51039,-0.00613942,8.762148,5.671083,-0.02882429,-7.139881,-21.69857,0.3493919
198921,2023-01-20 11:18:43.782660,759296828,-2.230924,2.320391,0.02787212,3.256738,11.78486,-0.1529119,6.440549,4.671968,-0.03608052,2.219475,-17.85002,0.3544419
198953,2023-01-20 11:18:43.882626,759396809,-4.080037,3.769501,-0.007178493,-0.5415907,-2.176869,-0.05882186,4.774764,2.326224,-0.03983722,8.5262,-3.879261,0.3588931
198986,2023-01-20 11:18:43.982608,759496810,-6.712395,-3.86102,0.03230586,-4.754881,0.2554786,-0.1005778,3.779164,4.017169,-0.04090574,8.746294,0.8473396,0.3564392
199018,2023-01-20 11:18:44.082631,759596832,-6.873612,-2.449248,0.01657708,-5.009505,-0.9724902,-0.1293513,3.088892,1.889693,-0.04077497,8.228924,-0.8834839,0.3570432
199049,2023-01-20 11:18:44.182624,759696820,-7.265489,-1.336906,0.02192277,-4.994049,-11.40741,-0.03487235,2.812702,1.216465,-0.04128541,9.529736,-11.65609,0.3597134
199083,2023-01-20 11:18:44.282727,759796931,-8.21974,-7.298746,0.05137803,0.8235359,2.701039,-0.1351729,2.368808,1.826025,-0.04211765,9.521267,9.278297,0.3610389
199116,2023-01-20 11:18:44.382601,759896816,-6.857884,-2.805019,0.01046654,-1.299554,4.296949,-0.1276222,2.569477,-0.4988445,-0.03870027,6.189658,5.669117,0.359551
199150,2023-01-20 11:18:44.482559,759996819,-5.278746,-5.80352,0.03986169,1.063287,-11.65461,0.00339888,3.586788,-1.959971,-0.03261098,5.458087,-9.307384,0.3610242
199183,2023-01-20 11:18:44.582664,760096977,-3.728726,-6.477247,0.05490476,0.4287375,8.915748,-0.1652347,4.755746,-2.445611,-0.02742846,4.187185,3.659248,0.361815
199216,2023-01-20 11:18:44.682486,760196819,1.304048,-5.097611,0.06123596,-1.37948,-7.503944,-0.02956596,5.89229,-3.123572,-0.02293314,0.4287494,3.100491,0.3626382
199249,2023-01-20 11:18:44.782633,760296980,0.4736757,3.552738,0.01431177,-1.341434,3.722798,-0.1398348,7.008769,-1.011719,-0.01937651,-0.2307984,-3.878021,0.3629325
199281,2023-01-20 11:18:44.882447,760396817,-2.005371,-2.192463,0.03851883,-3.776642,-9.099866,-0.04093876,7.756653,-1.934572,-0.01855642,-4.841701,-0.7081985,0.3598004
199313,2023-01-20 11:18:44.982613,760497008,-2.067878,0.6317849,0.006806527,-1.877115,4.738109,-0.1462027,8.040875,-0.1756919,-0.01925018,-6.082711,-11.22103,0.3598064
199345,2023-01-20 11:18:45.082445,760596828,-1.03353,1.438323,0.005186186,-4.568125,-10.94639,-0.04103075,7.722477,0.7562446,-0.02179653,-6.507394,-6.949902,0.3616164
199376,2023-01-20 11:18:45.182588,760696952,-2.532923,2.498718,0.01010881,-0.2768461,-1.44097,-0.09740971,7.053552,2.053453,-0.02531147,-7.742905,-5.2495,0.3599216
199410,2023-01-20 11:18:45.282458,760796826,-3.111448,-5.833164,0.06829537,-0.5829457,3.882704,-0.1425836,6.384624,2.433328,-0.02803346,-12.05906,10.7872,0.3580244
199442,2023-01-20 11:18:45.382578,760896955,-4.125475,3.953869,-0.0292826,0.2914829,-3.925998,-0.06812808,6.064228,1.663546,-0.02860657,-13.02478,-14.78415,0.3573708
199476,2023-01-20 11:18:45.482422,760996830,-2.350649,-6.159244,0.06696169,5.767502,1.007334,-0.08553834,5.793992,1.543871,-0.02819099,-15.71313,0.2281189,0.3557145
199510,2023-01-20 11:18:45.582546,761096989,-2.977827,-0.07075305,0.01542571,4.339604,0.8755153,-0.05697613,6.049937,-1.179575,-0.02580125,-17.12107,-16.67805,0.3539984
199543,2023-01-20 11:18:45.682398,761196819,-2.468812,3.02699,-0.009277803,4.424741,7.637026,-0.1322962,6.284393,0.1451775,-0.02348823,-14.98245,-5.39484,0.3560993
199576,2023-01-20 11:18:45.782590,761296977,-1.572482,-1.534612,0.02300652,3.997722,-4.700891,-0.01099008,6.442398,-0.8673099,-0.02265376,-17.4239,-9.039879,0.3518815
199608,2023-01-20 11:18:45.882425,761396797,-2.843679,-0.4775945,0.01969219,5.924512,12.00533,-0.1668201,6.648635,-0.6595511,-0.02246718,-18.49734,0.8498192,0.3511819
199640,2023-01-20 11:18:45.982598,761496959,-3.876188,3.543375,-0.02702505,3.1663,0.7589481,-0.0592859,6.865886,-0.9584931,-0.02095417,-15.79278,-26.16034,0.3523329
199673,2023-01-20 11:18:46.082636,761596976,-5.258681,-7.879446,0.0666848,5.639194,7.41518,-0.128789,7.053018,0.1411452,-0.02056693,-15.23009,2.03619,0.353
199704,2023-01-20 11:18:46.182534,761696852,-5.796369,2.354661,-0.04029236,3.130555,0.4114786,-0.05641382,7.352634,-0.8909954,-0.01888542,-17.16417,-16.33911,0.3496749
199738,2023-01-20 11:18:46.282587,761796932,-1.111215,-6.606687,0.06046107,5.629186,7.668869,-0.1425878,8.180288,-2.221638,-0.01442416,-17.80999,1.337814,0.3490417
199770,2023-01-20 11:18:46.382571,761896953,0.7302209,-1.182587,0.02451685,2.389399,-1.181401,-0.04175459,9.097459,0.2637812,-0.01047132,-15.42193,-9.666538,0.3502325
199804,2023-01-20 11:18:46.482415,761996812,4.363483,1.037952,0.0314174,3.913215,1.523547,-0.0892651,9.707155,-1.422914,-0.00926492,-16.8176,-5.033588,0.3480074
199837,2023-01-20 11:18:46.582419,762096826,2.435955,3.13704,0.02526631,-0.03534761,-1.381624,-0.06985469,9.507789,1.375811,-0.01091069,-15.65706,-5.629539,0.3482448
199870,2023-01-20 11:18:46.682427,762196822,5.134188,3.699064,0.01842643,6.639365,3.345238,-0.1007491,9.280623,0.4569016,-0.01323449,-14.29263,-3.283405,0.3465379
199903,2023-01-20 11:18:46.782453,762296831,3.806316,11.58319,-0.03418576,3.579695,-0.2231084,-0.05918891,8.450205,1.333132,-0.01718548,-11.9137,-14.009,0.3465805
199935,2023-01-20 11:18:46.882507,762396875,1.871538,-2.084807,0.05870675,6.071707,4.956065,-0.1061486,7.954633,-0.1106511,-0.0183531,-6.18045,-2.493382,0.3486594
199967,2023-01-20 11:18:46.982457,762496816,-0.474202,0.1193786,-0.0001859032,3.92735,-0.8735672,-0.05851169,8.33053,-0.6265315,-0.01447534,-2.106416,-1.637459,0.3485626
199999,2023-01-20 11:18:47.082467,762596827,3.436545,-1.962033,0.03877774,6.203457,2.660314,-0.07877681,8.998776,-2.488025,-0.009733764,3.768106,-11.00378,0.3527664
200030,2023-01-20 11:18:47.182450,762696814,3.845009,-2.742192,0.05918755,0.119703,4.961126,-0.1116004,9.611332,-0.1614954,-0.007041305,8.003081,10.78577,0.3541245
200064,2023-01-20 11:18:47.282455,762796825,6.420659,4.146041,0.002616843,5.536335,0.1495642,-0.07507995,9.920038,0.9528162,-0.007175833,9.678514,0.5776405,0.3542761
200096,2023-01-20 11:18:47.382444,762896821,8.803077,-2.830644,0.0642719,1.412581,-5.202972,-0.02786008,9.23283,1.991014,-0.01196091,9.520278,-3.708553,0.3541937
200130,2023-01-20 11:18:47.482407,762996813,10.366,3.817829,0.02281596,3.560557,0.2176471,-0.08620124,7.740214,2.900526,-0.02019578,9.854966,9.743786,0.3555325
200163,2023-01-20 11:18:47.582413,763096852,8.865864,2.210678,0.05622773,1.895727,1.815936,-0.1012707,5.749121,4.318247,-0.02789664,8.940983,10.85062,0.354283
200196,2023-01-20 11:18:47.682400,763196816,8.496233,9.412366,-0.01388219,4.716824,0.4074879,-0.08424222,3.99654,3.253859,-0.03400567,7.267879,4.2099,0.3543386
200229,2023-01-20 11:18:47.782448,763296828,5.583065,8.401678,-0.006003154,1.64221,-9.345086,-0.007620607,2.386962,3.303809,-0.03827115,3.238215,-3.302193,0.3518249
200261,2023-01-20 11:18:47.882458,763396828,7.471255,-0.1603157,0.05910386,8.572673,-0.3274787,-0.05967857,1.072074,2.511418,-0.04063553,1.78655,3.168297,0.3532943
200293,2023-01-20 11:18:47.982459,763496823,3.605888,5.045216,0.01081606,6.87886,-1.179769,-0.02964786,0.3152921,2.052988,-0.04195888,-2.417968,2.018356,0.348736
200325,2023-01-20 11:18:48.082475,763596837,7.279351,7.259267,0.01609053,10.73297,-0.8226689,-0.02698071,-0.8863798,1.005206,-0.0456885,-3.759243,-7.626343,0.3483763
200357,2023-01-20 11:18:48.182627,763696987,2.387472,4.336116,0.0245992,8.123402,12.41778,-0.1295111,-1.659033,-0.2939179,-0.0469072,-1.986354,1.153469,0.3493917
200391,2023-01-20 11:18:48.282442,763796811,-2.191682,2.280206,-0.00398411,7.079449,2.476648,-0.0643844,-1.58486,-2.77279,-0.04470678,-2.285907,-0.5496979,0.3484638
200423,2023-01-20 11:18:48.382443,763896824,-4.424273,-2.988543,0.0120836,0.6186687,1.574945,-0.09263594,-0.7306361,-3.737834,-0.04008396,-4.979177,16.72773,0.3461437
200457,2023-01-20 11:18:48.482431,763996823,-2.205234,-4.559536,0.02325713,4.250463,4.299141,-0.1252787,0.0913401,-2.973753,-0.03586585,-6.7607,4.888725,0.3441123
200491,2023-01-20 11:18:48.582393,764096795,-1.894363,-0.7545459,0.00239693,4.343157,-2.010273,-0.05706916,0.9453543,-1.774535,-0.03287371,-6.388724,-3.530788,0.3448353
200524,2023-01-20 11:18:48.682427,764196822,-0.04123983,1.343898,-0.005138991,5.607115,-4.373573,-0.01848017,1.406983,0.3997431,-0.03270196,-5.751405,-11.82718,0.3451368
200557,2023-01-20 11:18:48.782451,764296836,-0.132604,0.5144666,0.008819526,4.797411,-7.252827,0.01183555,1.194752,1.117719,-0.03556043,-5.343135,-18.4329,0.3449613
200589,2023-01-20 11:18:48.882474,764396850,-3.072168,-4.369455,0.04967844,5.00975,-5.616317,-0.006019495,0.8493879,0.5485835,-0.03729758,-0.9093579,-2.205753,0.3501705
200621,2023-01-20 11:18:48.982451,764496818,-1.932596,-9.822302,0.07761744,2.33293,1.380582,-0.06306745,0.8093981,0.01072743,-0.0368357,-1.669827,4.105282,0.3466887
200653,2023-01-20 11:18:49.082482,764596842,-3.997777,-6.740136,0.05421224,5.999271,-0.646948,-0.04266962,0.7804258,1.03545,-0.03752325,-3.894934,-5.35841,0.3451242
200684,2023-01-20 11:18:49.182442,764696796,-3.557491,-4.046618,0.03746552,3.23505,-1.11172,-0.0308246,0.2688731,1.26092,-0.04018039,-3.684479,-5.323124,0.3460912
200718,2023-01-20 11:18:49.282456,764796819,-2.475699,-5.563683,0.05773816,0.7768093,0.2600011,-0.07403956,-0.465879,0.9272239,-0.04383496,-5.239828,1.950359,0.3441634
