LineNo,UTC_Approx,TimeUS,I,Alt,Press,Temp,CRt,SMS,Offset,GndTemp,Health
214460,2023-01-20 11:19:30.982378,806596569,0,55.85906,92280.52,30.15,-0.384078,806596,0,27.36973,1
214493,2023-01-20 11:19:31.082275,806696532,0,55.713,92282.05,30.16,-0.5537295,806696,0,27.36973,1
214525,2023-01-20 11:19:31.182323,806796658,0,55.76536,92281.5,30.16,-0.6252111,806796,0,27.36973,1
214559,2023-01-20 11:19:31.282295,806896581,0,55.90315,92280.04,30.17,-0.5192912,806896,0,27.36973,1
214589,2023-01-20 11:19:31.382324,806996532,0,55.75434,92281.61,30.16,-0.1584601,806996,0,27.36973,1
214626,2023-01-20 11:19:31.482298,807096544,0,55.7626,92281.53,30.16,0.1360619,807096,0,27.36973,1
214657,2023-01-20 11:19:31.582342,807196651,0,55.8067,92281.06,30.16,0.02841473,807196,0,27.36973,1
214693,2023-01-20 11:19:31.682253,807296543,0,55.72954,92281.86,30.17,-0.1627636,807296,0,27.36973,1
214723,2023-01-20 11:19:31.782361,807396614,0,55.67718,92282.42,30.17,-0.1627576,807396,0,27.36973,1
214757,2023-01-20 11:19:31.882301,807496546,0,55.44845,92284.83,30.17,-0.2902091,807496,0,27.36973,1
214787,2023-01-20 11:19:31.982358,807596599,0,55.60553,92283.17,30.16,-0.6415737,807596,0,27.36973,1
214820,2023-01-20 11:19:32.082258,807696527,0,55.69371,92282.26,30.17,-0.7121969,807696,0,27.36973,1
214853,2023-01-20 11:19:32.182303,807796605,0,55.79292,92281.22,30.17,-0.1610458,807796,0,27.36973,1
214886,2023-01-20 11:19:32.282212,807896529,0,56.00787,92278.96,30.15,0.6148767,807896,0,27.36973,1
214916,2023-01-20 11:19:32.382271,807996600,0,55.63033,92282.91,30.16,0.977434,807996,0,27.36973,1
214953,2023-01-20 11:19:32.482217,808096575,0,55.81221,92281,30.15,0.6355477,808096,0,27.36973,1
214984,2023-01-20 11:19:32.582234,808196625,0,55.80394,92281.08,30.15,-0.0439179,808196,0,27.36973,1
215019,2023-01-20 11:19:32.682158,808296537,0,55.75158,92281.65,30.15,-0.2738512,808296,0,27.36973,1
215049,2023-01-20 11:19:32.782216,808396572,0,55.85906,92280.52,30.14,-0.0284183,808396,0,27.36973,1
215083,2023-01-20 11:19:32.882237,808496527,0,55.90866,92280,30.14,0.1601803,808496,0,27.36973,1
215113,2023-01-20 11:19:32.982331,808596545,0,55.90866,92279.99,30.13,0.2936649,808596,0,27.36973,1
215146,2023-01-20 11:19:33.082310,808696575,0,55.69922,92282.2,30.13,0.3410268,808696,0,27.36973,1
215179,2023-01-20 11:19:33.182260,808796603,0,55.56695,92283.58,30.13,-0.06200671,808796,0,27.36973,1
215212,2023-01-20 11:19:33.282182,808896540,0,55.77363,92281.4,30.12,-0.6854963,808896,0,27.36973,1
215242,2023-01-20 11:19:33.382231,808996591,0,55.53388,92283.94,30.12,-0.8043361,808996,0,27.36973,1
215279,2023-01-20 11:19:33.482163,809096551,0,55.44018,92284.92,30.13,-0.498619,809096,0,27.36973,1
215310,2023-01-20 11:19:33.582208,809196629,0,55.39333,92285.39,30.12,-0.5365121,809196,0,27.36973,1
215345,2023-01-20 11:19:33.682124,809296544,0,55.56144,92283.64,30.12,-0.7810867,809296,0,27.36973,1
215376,2023-01-20 11:19:33.782182,809396593,0,55.30791,92286.3,30.14,-0.5657923,809396,0,27.36973,1
215410,2023-01-20 11:19:33.882170,809496559,0,55.23626,92287.05,30.13,-0.2609336,809496,0,27.36973,1
215440,2023-01-20 11:19:33.982167,809596532,0,55.352,92285.83,30.13,-0.445224,809596,0,27.36973,1
215473,2023-01-20 11:19:34.082182,809696542,0,55.20594,92287.36,30.12,-0.6329632,809696,0,27.36973,1
215506,2023-01-20 11:19:34.182250,809796609,0,55.15083,92287.96,30.12,-0.4512561,809796,0,27.36973,1
215539,2023-01-20 11:19:34.282171,809896551,0,55.13429,92288.13,30.11,-0.3771913,809896,0,27.36973,1
215569,2023-01-20 11:19:34.382221,809996626,0,55.37405,92285.62,30.11,-0.4211104,809996,0,27.36973,1
215606,2023-01-20 11:19:34.482123,810096539,0,55.46774,92284.63,30.11,-0.01205564,810096,0,27.36973,1
215637,2023-01-20 11:19:34.582158,810196581,0,55.50081,92284.27,30.11,0.7225239,810196,0,27.36973,1
215672,2023-01-20 11:19:34.682135,810296535,0,55.43743,92284.94,30.09,1.030823,810296,0,27.36973,1
215702,2023-01-20 11:19:34.782165,810396535,0,55.48978,92284.38,30.1,0.6829083,810396,0,27.36973,1
215736,2023-01-20 11:19:34.882157,810496522,0,55.5201,92284.09,30.1,0.2178752,810496,0,27.36973,1
215766,2023-01-20 11:19:34.982159,810596524,0,55.50632,92284.22,30.1,0.08956075,810596,0,27.36973,1
215799,2023-01-20 11:19:35.082224,810696586,0,55.75158,92281.64,30.09,0.2247667,810696,0,27.36973,1
215832,2023-01-20 11:19:35.182195,810796554,0,55.57246,92283.52,30.09,0.4409242,810796,0,27.36973,1
215866,2023-01-20 11:19:35.282177,810896536,0,55.75158,92281.64,30.08,0.5632114,810896,0,27.36973,1
215896,2023-01-20 11:19:35.382183,810996543,0,55.67993,92282.39,30.08,0.4521179,810996,0,27.36973,1
215933,2023-01-20 11:19:35.482153,811096542,0,55.85079,92280.59,30.07,0.3203535,811096,0,27.36973,1
215966,2023-01-20 11:19:35.582217,811196641,0,55.83426,92280.77,30.08,0.3944099,811196,0,27.36973,1
216001,2023-01-20 11:19:35.682198,811296602,0,55.88662,92280.23,30.08,0.5244494,811296,0,27.36973,1
216031,2023-01-20 11:19:35.782169,811396542,0,55.88386,92280.25,30.07,0.5072331,811396,0,27.36973,1
216065,2023-01-20 11:19:35.882179,811496545,0,55.90315,92280.06,30.07,0.3582526,811496,0,27.36973,1
216096,2023-01-20 11:19:35.982178,811596542,0,56.00787,92278.95,30.08,0.245434,811596,0,27.36973,1
216129,2023-01-20 11:19:36.082197,811696559,0,55.92795,92279.78,30.07,0.2669597,811696,0,27.36973,1
216162,2023-01-20 11:19:36.182202,811796560,0,55.77363,92281.41,30.06,0.2264869,811796,0,27.36973,1
216195,2023-01-20 11:19:36.282179,811896552,0,56.01338,92278.89,30.05,-0.05941868,811896,0,27.36973,1
216224,2023-01-20 11:19:36.382200,811996592,0,56.12361,92277.73,30.05,-0.1532876,811996,0,27.36973,1
216261,2023-01-20 11:19:36.482142,812096547,0,55.94448,92279.61,30.05,0.2910733,812096,0,27.36973,1
216292,2023-01-20 11:19:36.582135,812196552,0,56.0244,92278.78,30.05,0.5726767,812196,0,27.36973,1
216327,2023-01-20 11:19:36.682151,812296542,0,56.07676,92278.23,30.05,0.2523244,812296,0,27.36973,1
216357,2023-01-20 11:19:36.782178,812396535,0,56.03267,92278.69,30.05,0.005168906,812396,0,27.36973,1
216391,2023-01-20 11:19:36.882158,812496532,0,56.12085,92277.77,30.03,0.1265919,812496,0,27.36973,1
216421,2023-01-20 11:19:36.982176,812596577,0,56.05747,92278.43,30.04,0.2127099,812596,0,27.36973,1
216454,2023-01-20 11:19:37.082147,812696535,0,56.20353,92276.88,30.03,0.1911843,812696,0,27.36973,1
216487,2023-01-20 11:19:37.182167,812796534,0,56.05196,92278.5,30.04,0.2058244,812796,0,27.36973,1
216520,2023-01-20 11:19:37.282171,812896532,0,55.99685,92279.05,30.03,0.1283157,812896,0,27.36973,1
216550,2023-01-20 11:19:37.382171,812996529,0,56.01614,92278.88,30.03,-0.1687896,812996,0,27.36973,1
216587,2023-01-20 11:19:37.482161,813096549,0,55.8811,92280.28,30.02,-0.4495299,813096,0,27.36973,1
216618,2023-01-20 11:19:37.582142,813196567,0,55.79016,92281.23,30.02,-0.542537,813196,0,27.36973,1
216653,2023-01-20 11:19:37.682179,813296583,0,55.84803,92280.64,30.02,-0.6191862,813296,0,27.36973,1
216683,2023-01-20 11:19:37.782150,813396520,0,55.97755,92279.27,30.01,-0.5623519,813396,0,27.36973,1
216717,2023-01-20 11:19:37.882182,813496543,0,55.82874,92280.83,30.02,-0.1524305,813496,0,27.36973,1
216747,2023-01-20 11:19:37.982170,813596528,0,55.88937,92280.2,30.01,0.1877367,813596,0,27.36973,1
216781,2023-01-20 11:19:38.082168,813696527,0,55.78741,92281.26,30.01,0.06458879,813696,0,27.36973,1
216814,2023-01-20 11:19:38.182181,813796542,0,55.82323,92280.88,30.01,-0.2032375,813796,0,27.36973,1
216847,2023-01-20 11:19:38.282249,813896608,0,55.91417,92279.92,30.02,-0.2368236,813896,0,27.36973,1
216877,2023-01-20 11:19:38.382185,813996542,0,55.66891,92282.52,30.01,-0.0930059,813996,0,27.36973,1
216915,2023-01-20 11:19:38.482173,814096558,0,55.57521,92283.48,30.01,-0.1567292,814096,0,27.36973,1
216946,2023-01-20 11:19:38.582149,814196569,0,55.88937,92280.2,30.01,-0.5063653,814196,0,27.36973,1
216981,2023-01-20 11:19:38.682128,814296527,0,55.63584,92282.84,30.01,-0.4943132,814296,0,27.36973,1
217011,2023-01-20 11:19:38.782184,814396550,0,55.61655,92283.05,29.99,-0.06803512,814396,0,27.36973,1
217045,2023-01-20 11:19:38.882158,814496531,0,55.54214,92283.83,29.99,-0.08697986,814496,0,27.36973,1
217075,2023-01-20 11:19:38.982205,814596593,0,55.78741,92281.27,29.98,-0.4305875,814596,0,27.36973,1
217108,2023-01-20 11:19:39.082187,814696561,0,55.73505,92281.8,29.99,-0.2239072,814696,0,27.36973,1
217141,2023-01-20 11:19:39.182198,814796551,0,55.57797,92283.47,29.98,0.2936566,814796,0,27.36973,1
217174,2023-01-20 11:19:39.274793,814896540,0,55.53663,92283.91,29.98,0.2221787,814896,0,27.36973,1
217204,2023-01-20 11:19:39.365803,814996552,0,55.53112,92283.97,29.98,-0.3608334,814996,0,27.36973,1
217241,2023-01-20 11:19:39.462413,815096562,0,55.49805,92284.3,29.99,-0.6441534,815096,0,27.36973,1
217272,2023-01-20 11:19:39.562395,815196574,0,55.6634,92282.56,29.98,-0.4081869,815196,0,27.36973,1
217307,2023-01-20 11:19:39.662357,815296548,0,55.55592,92283.71,29.98,-0.00946641,815296,0,27.36973,1
217337,2023-01-20 11:19:39.762334,815396527,0,55.48152,92284.48,29.98,0.2006519,815396,0,27.36973,1
217371,2023-01-20 11:19:39.862329,815496518,0,55.38783,92285.47,29.98,-0.01809001,815496,0,27.36973,1
217401,2023-01-20 11:19:39.962349,815596528,0,55.55868,92283.67,29.98,-0.4133642,815596,0,27.36973,1
217434,2023-01-20 11:19:40.062353,815696537,0,55.50081,92284.28,29.98,-0.3926897,815696,0,27.36973,1
217467,2023-01-20 11:19:40.162333,815796530,0,55.37405,92285.6,29.97,-0.03874778,815796,0,27.36973,1
217501,2023-01-20 11:19:40.262352,815896590,0,55.55041,92283.75,29.97,0.04047513,815896,0,27.36973,1
217532,2023-01-20 11:19:40.362235,815996531,0,55.72403,92281.92,29.97,-0.009475959,815996,0,27.36973,1
217568,2023-01-20 11:19:40.462209,816096523,0,55.7378,92281.79,29.98,0.3935528,816096,0,27.36973,1
217651,2023-01-20 11:19:40.562228,816196537,0,55.66064,92282.61,29.97,0.8749497,816196,0,27.36973,1
217686,2023-01-20 11:19:40.662304,816296546,0,55.60002,92283.23,29.98,0.6820475,816296,0,27.36973,1
217716,2023-01-20 11:19:40.762385,816396523,0,55.59726,92283.25,29.97,0.03272295,816396,0,27.36973,1
217750,2023-01-20 11:19:40.862419,816496590,0,55.71025,92282.09,29.98,-0.323801,816496,0,27.36973,1
217780,2023-01-20 11:19:40.962250,816596535,0,55.79843,92281.16,29.97,-0.1102281,816596,0,27.36973,1
217813,2023-01-20 11:19:41.062175,816696517,0,55.79292,92281.22,29.98,0.3616953,816696,0,27.36973,1
217846,2023-01-20 11:19:41.162175,816796538,0,55.91417,92279.93,29.98,0.6346869,816796,0,27.36973,1
217879,2023-01-20 11:19:41.262182,816896554,0,55.95,92279.56,29.97,0.6346858,816896,0,27.36973,1
217909,2023-01-20 11:19:41.362170,816996543,0,56.07401,92278.26,29.97,0.6295168,816996,0,27.36973,1
217945,2023-01-20 11:19:41.462163,817096551,0,56.04369,92278.56,29.98,0.6941032,817096,0,27.36973,1
217977,2023-01-20 11:19:41.562179,817196592,0,56.03267,92278.68,29.98,0.6364048,817196,0,27.36973,1
218012,2023-01-20 11:19:41.662137,817296546,0,56.25037,92276.41,29.98,0.4374754,817296,0,27.36973,1
218042,2023-01-20 11:19:41.762153,817396541,0,56.03818,92278.63,29.96,0.3496361,817396,0,27.36973,1
218076,2023-01-20 11:19:41.862165,817496541,0,56.17597,92277.18,29.96,0.3487742,817496,0,27.36973,1
218106,2023-01-20 11:19:41.962168,817596538,0,55.98031,92279.25,29.95,0.144676,817596,0,27.36973,1
218139,2023-01-20 11:19:42.062174,817696546,0,55.96653,92279.39,29.95,-0.2058232,817696,0,27.36973,1
218172,2023-01-20 11:19:42.162204,817796582,0,55.98307,92279.22,29.95,-0.460732,817796,0,27.36973,1
218205,2023-01-20 11:19:42.262192,817896585,0,56.00236,92279.02,29.95,-0.4736459,817896,0,27.36973,1
218236,2023-01-20 11:19:42.362113,817996525,0,56.07952,92278.2,29.94,-0.1997864,817996,0,27.36973,1
218272,2023-01-20 11:19:42.462108,818096529,0,55.99133,92279.11,29.95,0.1222932,818096,0,27.36973,1
218304,2023-01-20 11:19:42.562109,818196532,0,56.10707,92277.91,29.94,0.2213228,818196,0,27.36973,1
218339,2023-01-20 11:19:42.662143,818296553,0,56.12637,92277.7,29.94,0.1877332,818296,0,27.36973,1
218369,2023-01-20 11:19:42.762141,818396531,0,55.93346,92279.72,29.93,0.1825666,818396,0,27.36973,1
218403,2023-01-20 11:19:42.862170,818496560,0,55.95275,92279.53,29.92,0.01291514,818496,0,27.36973,1
218433,2023-01-20 11:19:42.962141,818596543,0,56.05747,92278.42,29.93,-0.3263891,818596,0,27.36973,1
218466,2023-01-20 11:19:43.062131,818696528,0,55.98307,92279.2,29.93,-0.3358591,818696,0,27.36973,1
218499,2023-01-20 11:19:43.162145,818796526,0,55.96653,92279.39,29.93,-0.02927542,818796,0,27.36973,1
218532,2023-01-20 11:19:43.262172,818896542,0,56.00236,92279,29.93,0.04995227,818896,0,27.36973,1
218562,2023-01-20 11:19:43.362164,818996526,0,55.89488,92280.15,29.93,-0.09214521,818996,0,27.36973,1
218598,2023-01-20 11:19:43.462200,819096580,0,55.71576,92282.02,29.94,-0.2471554,819096,0,27.36973,1
218630,2023-01-20 11:19:43.562206,819196619,0,55.72127,92281.95,29.93,-0.5511475,819196,0,27.36973,1
218665,2023-01-20 11:19:43.662151,819296560,0,55.96102,92279.45,29.93,-0.7612776,819296,0,27.36973,1
218695,2023-01-20 11:19:43.762150,819396531,0,55.87284,92280.38,29.94,-0.3522265,819396,0,27.36973,1
218729,2023-01-20 11:19:43.862194,819496564,0,55.99133,92279.11,29.93,0.3522146,819496,0,27.36973,1
218759,2023-01-20 11:19:43.962161,819596530,0,55.97204,92279.33,29.93,0.6054068,819596,0,27.36973,1
218792,2023-01-20 11:19:44.062150,819696522,0,55.91693,92279.91,29.92,0.4237008,819696,0,27.36973,1
218825,2023-01-20 11:19:44.162214,819796589,0,56.04645,92278.55,29.92,0.2015138,819796,0,27.36973,1
218858,2023-01-20 11:19:44.262165,819896540,0,55.80119,92281.11,29.92,0.05080699,819896,0,27.36973,1
218888,2023-01-20 11:19:44.362145,819996516,0,55.78465,92281.3,29.92,-0.148983,819996,0,27.36973,1
218924,2023-01-20 11:19:44.462148,820096533,0,55.86181,92280.48,29.92,-0.4555583,820096,0,27.36973,1
218957,2023-01-20 11:19:44.562134,820196543,0,55.73229,92281.85,29.91,-0.55287,820196,0,27.36973,1
218992,2023-01-20 11:19:44.662121,820296527,0,55.57246,92283.51,29.9,-0.4056108,820296,0,27.36973,1
219022,2023-01-20 11:19:44.762195,820396581,0,55.60002,92283.23,29.9,-0.5072296,820396,0,27.36973,1
219056,2023-01-20 11:19:44.862194,820496586,0,55.61104,92283.13,29.89,-0.7423282,820496,0,27.36973,1
219086,2023-01-20 11:19:44.962126,820596540,0,55.63033,92282.93,29.89,-0.5683732,820596,0,27.36973,1
219119,2023-01-20 11:19:45.062151,820696556,0,55.74607,92281.69,29.88,-0.1033449,820696,0,27.36973,1
219152,2023-01-20 11:19:45.162178,820796556,0,55.62482,92282.97,29.88,0.2307892,820796,0,27.36973,1
219185,2023-01-20 11:19:45.262173,820896544,0,55.62482,92282.98,29.86,0.2583492,820896,0,27.36973,1
219215,2023-01-20 11:19:45.362170,820996547,0,55.50908,92284.2,29.87,-0.01980901,820996,0,27.36973,1
219251,2023-01-20 11:19:45.462183,821096587,0,55.48703,92284.41,29.85,-0.3797793,821096,0,27.36973,1
219286,2023-01-20 11:19:45.562103,821196548,0,55.47325,92284.56,29.85,-0.5537343,821196,0,27.36973,1
219321,2023-01-20 11:19:45.662134,821296566,0,55.48428,92284.44,29.85,-0.4865599,821296,0,27.36973,1
219351,2023-01-20 11:19:45.762143,821396530,0,55.51183,92284.17,29.85,-0.2669585,821396,0,27.36973,1
219385,2023-01-20 11:19:45.862149,821496523,0,55.58348,92283.42,29.84,-0.01377344,821496,0,27.36973,1
219415,2023-01-20 11:19:45.962144,821596525,0,55.43743,92284.94,29.86,0.1584578,821596,0,27.36973,1
219448,2023-01-20 11:19:46.062145,821696526,0,55.33546,92286.02,29.85,0.06286383,821696,0,27.36973,1
219481,2023-01-20 11:19:46.162195,821796574,0,55.24728,92286.94,29.85,-0.372889,821796,0,27.36973,1
219514,2023-01-20 11:19:46.262188,821896566,0,55.44845,92284.81,29.85,-0.729413,821896,0,27.36973,1
219544,2023-01-20 11:19:46.362147,821996526,0,55.34373,92285.93,29.86,-0.5184281,821996,0,27.36973,1
219578,2023-01-20 11:19:46.462132,822096525,0,55.34098,92285.96,29.86,-0.01636624,822096,0,27.36973,1
219611,2023-01-20 11:19:46.562120,822196536,0,55.25555,92286.84,29.86,0.1007569,822196,0,27.36973,1
219647,2023-01-20 11:19:46.662127,822296537,0,55.43192,92284.99,29.86,-0.1274502,822296,0,27.36973,1
219677,2023-01-20 11:19:46.762202,822396588,0,55.50357,92284.26,29.85,-0.0783646,822396,0,27.36973,1
219711,2023-01-20 11:19:46.862188,822496565,0,55.70198,92282.16,29.84,0.4211151,822496,0,27.36973,1
219741,2023-01-20 11:19:46.962165,822596542,0,55.56695,92283.57,29.84,0.9085417,822596,0,27.36973,1
219774,2023-01-20 11:19:47.062160,822696534,0,55.53388,92283.93,29.83,0.8715106,822696,0,27.36973,1
219807,2023-01-20 11:19:47.162199,822796569,0,55.6193,92283.03,29.82,0.3401613,822796,0,27.36973,1
219840,2023-01-20 11:19:47.262178,822896549,0,55.69371,92282.25,29.81,-0.03617645,822896,0,27.36973,1
219870,2023-01-20 11:19:47.362142,822996518,0,55.67442,92282.45,29.82,0.1248622,822996,0,27.36973,1
219905,2023-01-20 11:19:47.462170,823096574,0,55.75985,92281.56,29.81,0.4021656,823096,0,27.36973,1
219938,2023-01-20 11:19:47.562096,823196543,0,55.93071,92279.76,29.82,0.4822612,823196,0,27.36973,1
219973,2023-01-20 11:19:47.662093,823296528,0,56.04369,92278.56,29.81,0.6519115,823296,0,27.36973,1
220003,2023-01-20 11:19:47.762141,823396531,0,55.99133,92279.11,29.81,0.9541798,823396,0,27.36973,1
220037,2023-01-20 11:19:47.862158,823496528,0,56.05196,92278.48,29.8,0.9515965,823496,0,27.36973,1
220067,2023-01-20 11:19:47.962152,823596517,0,55.94448,92279.62,29.81,0.5442619,823596,0,27.36973,1
220100,2023-01-20 11:19:48.062191,823696571,0,55.93897,92279.66,29.81,0.0861156,823696,0,27.36973,1
220133,2023-01-20 11:19:48.162137,823796544,0,56.11259,92277.84,29.82,-0.147264,823796,0,27.36973,1
220166,2023-01-20 11:19:48.262122,823896526,0,55.77638,92281.39,29.81,-0.1085103,823896,0,27.36973,1
220196,2023-01-20 11:19:48.362149,823996531,0,56.17872,92277.15,29.81,-0.02325294,823996,0,27.36973,1
220232,2023-01-20 11:19:48.462151,824096542,0,56.09054,92278.09,29.8,0.05080578,824096,0,27.36973,1
220265,2023-01-20 11:19:48.562109,824196528,0,55.83701,92280.76,29.8,0.2592075,824196,0,27.36973,1
220300,2023-01-20 11:19:48.662151,824296557,0,55.79843,92281.14,29.8,0.1024771,824296,0,27.36973,1
220330,2023-01-20 11:19:48.762225,824396595,0,55.77638,92281.38,29.8,-0.6114292,824396,0,27.36973,1
220365,2023-01-20 11:19:48.862178,824496537,0,55.75158,92281.66,29.81,-0.9670913,824496,0,27.36973,1
220395,2023-01-20 11:19:48.962194,824596558,0,55.5697,92283.55,29.81,-0.7087422,824596,0,27.36973,1
220428,2023-01-20 11:19:49.062184,824696544,0,55.50908,92284.2,29.8,-0.5890417,824696,0,27.36973,1
220461,2023-01-20 11:19:49.162194,824796545,0,55.44018,92284.91,29.8,-0.8086419,824796,0,27.36973,1
220494,2023-01-20 11:19:49.262185,824896547,0,55.16461,92287.8,29.81,-0.9972394,824896,0,27.36973,1
220524,2023-01-20 11:19:49.362203,824996588,0,55.18114,92287.63,29.81,-1.122108,824996,0,27.36973,1
220559,2023-01-20 11:19:49.456540,825096546,0,55.20043,92287.42,29.81,-1.196166,825096,0,27.36973,1
220592,2023-01-20 11:19:49.547528,825196564,0,55.21697,92287.27,29.82,-0.9007847,825196,0,27.36973,1
220627,2023-01-20 11:19:49.642338,825296560,0,55.39058,92285.45,29.83,-0.2600718,825296,0,27.36973,1
220657,2023-01-20 11:19:49.742372,825396543,0,55.33546,92286.02,29.83,0.3057206,825396,0,27.36973,1
220691,2023-01-20 11:19:49.842403,825496554,0,55.30791,92286.29,29.83,0.5347908,825496,0,27.36973,1
220721,2023-01-20 11:19:49.942353,825596527,0,55.03233,92289.2,29.83,0.2729916,825596,0,27.36973,1
220754,2023-01-20 11:19:50.042380,825696579,0,54.97446,92289.81,29.84,-0.4305852,825696,0,27.36973,1
220787,2023-01-20 11:19:50.142329,825796555,0,55.21146,92287.32,29.84,-0.9955131,825796,0,27.36973,1
220820,2023-01-20 11:19:50.242292,825896534,0,55.22799,92287.14,29.85,-0.7268298,825896,0,27.36973,1
220850,2023-01-20 11:19:50.342288,825996529,0,55.2583,92286.82,29.84,0.1558697,825996,0,27.36973,1
220886,2023-01-20 11:19:50.442272,826096538,0,55.27484,92286.66,29.85,0.6682683,826096,0,27.36973,1
220921,2023-01-20 11:19:50.542209,826196533,0,55.34373,92285.92,29.85,0.5459833,826196,0,27.36973,1
220956,2023-01-20 11:19:50.642237,826296585,0,55.21421,92287.3,29.84,0.3134656,826296,0,27.36973,1
220986,2023-01-20 11:19:50.742208,826396530,0,54.89454,92290.64,29.84,0.01721978,826396,0,27.36973,1
221020,2023-01-20 11:19:50.842236,826496520,0,54.98273,92289.72,29.85,-0.6260765,826496,0,27.36973,1
221051,2023-01-20 11:19:50.942297,826596525,0,55.12051,92288.27,29.83,-1.110054,826596,0,27.36973,1
221084,2023-01-20 11:19:51.047049,826696577,0,55.51459,92284.13,29.83,-0.5657923,826696,0,27.36973,1
221117,2023-01-20 11:19:51.158022,826796542,0,55.72127,92281.95,29.81,0.8465314,826796,0,27.36973,1
221150,2023-01-20 11:19:51.256540,826896552,0,55.85906,92280.52,29.81,2.065953,826896,0,27.36973,1
221180,2023-01-20 11:19:51.347486,826996596,0,55.90315,92280.06,29.79,2.349281,826996,0,27.36973,1
221216,2023-01-20 11:19:51.442154,827096541,0,55.79567,92281.17,29.79,1.770575,827096,0,27.36973,1
221248,2023-01-20 11:19:51.542107,827196552,0,55.75158,92281.64,29.78,0.8327555,827196,0,27.36973,1
221283,2023-01-20 11:19:51.642103,827296556,0,55.60828,92283.16,29.78,-0.03186464,827296,0,27.36973,1
221313,2023-01-20 11:19:51.742154,827396546,0,55.77363,92281.42,29.76,-0.5339265,827396,0,27.36973,1
221347,2023-01-20 11:19:51.842190,827496545,0,55.64962,92282.7,29.77,-0.5201459,827496,0,27.36973,1
221377,2023-01-20 11:19:51.942239,827596592,0,55.65789,92282.63,29.74,-0.2247655,827596,0,27.36973,1
221410,2023-01-20 11:19:52.042182,827696536,0,55.65789,92282.62,29.74,-0.09559155,827696,0,27.36973,1
221443,2023-01-20 11:19:52.142191,827796550,0,55.83426,92280.78,29.73,-0.09300829,827796,0,27.36973,1
221476,2023-01-20 11:19:52.242208,827896569,0,55.58899,92283.34,29.75,0.08267163,827896,0,27.36973,1
221506,2023-01-20 11:19:52.342183,827996542,0,55.77638,92281.39,29.74,0.2006531,827996,0,27.36973,1
221542,2023-01-20 11:19:52.442175,828096547,0,55.98857,92279.14,29.74,0.1463974,828096,0,27.36973,1
221574,2023-01-20 11:19:52.542152,828196556,0,55.98857,92279.16,29.73,0.4262745,828196,0,27.36973,1
221609,2023-01-20 11:19:52.642185,828296596,0,56.12912,92277.67,29.74,0.9645069,828296,0,27.36973,1
221639,2023-01-20 11:19:52.742172,828396554,0,56.06849,92278.32,29.73,1.079909,828396,0,27.36973,1
221673,2023-01-20 11:19:52.842160,828496524,0,56.06849,92278.31,29.73,0.7345831,828496,0,27.36973,1
221703,2023-01-20 11:19:52.942162,828596525,0,55.87284,92280.38,29.72,0.2549112,828596,0,27.36973,1
221736,2023-01-20 11:19:53.042166,828696531,0,55.8563,92280.55,29.72,-0.2807379,828696,0,27.36973,1
221770,2023-01-20 11:19:53.142176,828796547,0,55.65237,92282.67,29.71,-0.7517993,828796,0,27.36973,1
221803,2023-01-20 11:19:53.242195,828896567,0,55.88937,92280.19,29.71,-0.9266209,828896,0,27.36973,1
221833,2023-01-20 11:19:53.342167,828996532,0,55.65789,92282.62,29.7,-0.6966912,828996,0,27.36973,1
221869,2023-01-20 11:19:53.442146,829096530,0,55.62757,92282.95,29.7,-0.3548038,829096,0,27.36973,1
221901,2023-01-20 11:19:53.542094,829196532,0,55.63033,92282.92,29.7,-0.3530777,829196,0,27.36973,1
221936,2023-01-20 11:19:53.642100,829296546,0,55.49254,92284.38,29.7,-0.5502856,829296,0,27.36973,1
221966,2023-01-20 11:19:53.742140,829396532,0,55.46774,92284.61,29.69,-0.5967915,829396,0,27.36973,1
222000,2023-01-20 11:19:53.842166,829496527,0,55.37129,92285.64,29.7,-0.6105733,829496,0,27.36973,1
222030,2023-01-20 11:19:53.942231,829596594,0,55.53112,92283.97,29.7,-0.6140184,829596,0,27.36973,1
222063,2023-01-20 11:19:54.042181,829696555,0,55.31617,92286.22,29.71,-0.4107785,829696,0,27.36973,1
222096,2023-01-20 11:19:54.142145,829796543,0,55.2583,92286.83,29.69,-0.2376795,829796,0,27.36973,1
222129,2023-01-20 11:19:54.242145,829896545,0,55.32995,92286.06,29.7,-0.3987193,829896,0,27.36973,1
222159,2023-01-20 11:19:54.342174,829996547,0,54.92486,92290.31,29.7,-0.6476008,829996,0,27.36973,1
222195,2023-01-20 11:19:54.442171,830096544,0,54.88903,92290.69,29.69,-0.8870077,830096,0,27.36973,1
222227,2023-01-20 11:19:54.542184,830196594,0,55.07918,92288.69,29.69,-1.196167,830196,0,27.36973,1
222262,2023-01-20 11:19:54.642132,830296549,0,55.08745,92288.61,29.7,-0.9843195,830296,0,27.36973,1
222292,2023-01-20 11:19:54.742136,830396520,0,55.10398,92288.44,29.68,-0.1102317,830396,0,27.36973,1
222326,2023-01-20 11:19:54.842164,830496528,0,55.11501,92288.32,29.7,0.4667544,830496,0,27.36973,1
222356,2023-01-20 11:19:54.942163,830596526,0,55.08469,92288.64,29.69,0.3711665,830596,0,27.36973,1
222389,2023-01-20 11:19:55.042155,830696523,0,54.99099,92289.63,29.69,0.08181095,830696,0,27.36973,1
