LineNo,UTC_Approx,TimeUS,LiftMax,BatVolt,ThLimit,ThrAvMx,FailFlags
215257,2023-01-20 11:19:33.382836,808997197,0.7951888,0.8691244,1,0.3372807,2
215294,2023-01-20 11:19:33.482714,809097102,0.7953222,0.8692146,1,0.3373385,2
215327,2023-01-20 11:19:33.583116,809197537,0.7953041,0.8692024,1,0.3476583,2
215360,2023-01-20 11:19:33.682698,809297118,0.79523,0.8691523,1,0.351093,2
215391,2023-01-20 11:19:33.782758,809397169,0.7952126,0.8691405,1,0.3377211,2
215425,2023-01-20 11:19:33.882729,809497118,0.7952352,0.8691558,1,0.3584797,2
215455,2023-01-20 11:19:33.982726,809597091,0.7952248,0.8691488,1,0.3466879,2
215490,2023-01-20 11:19:34.082777,809697137,0.7952596,0.8691723,1,0.3383684,2
215521,2023-01-20 11:19:34.182876,809797235,0.7953361,0.869224,1,0.341336,2
215554,2023-01-20 11:19:34.282753,809897133,0.7953783,0.8692525,1,0.3718927,2
215584,2023-01-20 11:19:34.382822,809997227,0.7952355,0.8691559,1,0.3809191,2
215621,2023-01-20 11:19:34.482695,810097111,0.795189,0.8691246,1,0.3779591,2
215654,2023-01-20 11:19:34.583061,810197484,0.7952256,0.8691493,1,0.3893406,2
215687,2023-01-20 11:19:34.682707,810297107,0.7951604,0.8691053,1,0.3583449,2
215717,2023-01-20 11:19:34.782754,810397124,0.7953107,0.8692068,1,0.3604499,2
215751,2023-01-20 11:19:34.882736,810497101,0.7952893,0.8691924,1,0.3711829,2
215781,2023-01-20 11:19:34.982732,810597097,0.7951874,0.8691235,1,0.3885451,2
215816,2023-01-20 11:19:35.082815,810697177,0.7950976,0.8690628,1,0.3897238,2
215848,2023-01-20 11:19:35.182775,810797133,0.7950098,0.8690035,1,0.3646159,2
215881,2023-01-20 11:19:35.282754,810897113,0.7950751,0.8690476,1,0.3984568,2
215911,2023-01-20 11:19:35.382744,810997104,0.7949374,0.8689546,1,0.3969626,2
215948,2023-01-20 11:19:35.482717,811097106,0.794893,0.8689245,1,0.3864989,2
215983,2023-01-20 11:19:35.582915,811197339,0.794849,0.8688948,1,0.375542,2
216016,2023-01-20 11:19:35.682770,811297174,0.7947941,0.8688577,1,0.3824151,2
216046,2023-01-20 11:19:35.782730,811397102,0.7947326,0.8688161,1,0.3952095,2
216080,2023-01-20 11:19:35.882737,811497103,0.794628,0.8687454,1,0.3757002,2
216111,2023-01-20 11:19:35.982726,811597090,0.794634,0.8687495,1,0.3739321,2
216146,2023-01-20 11:19:36.082784,811697146,0.7946272,0.8687449,1,0.3656211,2
216177,2023-01-20 11:19:36.182764,811797122,0.7945443,0.8686889,1,0.3765505,2
216210,2023-01-20 11:19:36.282754,811897127,0.7944796,0.8686451,1,0.3853617,2
216239,2023-01-20 11:19:36.382774,811997166,0.7944119,0.8685994,1,0.3784375,2
216276,2023-01-20 11:19:36.482715,812097120,0.7943939,0.8685872,1,0.3659374,2
216309,2023-01-20 11:19:36.582766,812197183,0.7943795,0.8685775,1,0.3911027,2
216342,2023-01-20 11:19:36.682730,812297121,0.7943178,0.8685357,1,0.3809158,2
216372,2023-01-20 11:19:36.782745,812397102,0.794239,0.8684824,1,0.3679528,2
216406,2023-01-20 11:19:36.882732,812497106,0.7942448,0.8684864,1,0.403978,2
216436,2023-01-20 11:19:36.982754,812597155,0.7940487,0.8683538,1,0.3929235,2
216471,2023-01-20 11:19:37.082741,812697129,0.7941402,0.8684157,1,0.3920966,2
216502,2023-01-20 11:19:37.182758,812797125,0.7941264,0.8684063,1,0.3917072,2
216535,2023-01-20 11:19:37.282753,812897114,0.7940598,0.8683613,1,0.3986659,2
216565,2023-01-20 11:19:37.382740,812997098,0.794036,0.8683452,1,0.3896683,2
216602,2023-01-20 11:19:37.482733,813097121,0.79408,0.8683749,1,0.3940341,2
216635,2023-01-20 11:19:37.582733,813197158,0.7940776,0.8683733,1,0.4012772,2
216668,2023-01-20 11:19:37.682755,813297158,0.7939953,0.8683177,1,0.382881,2
216698,2023-01-20 11:19:37.782725,813397095,0.7940219,0.8683357,1,0.3877678,2
216732,2023-01-20 11:19:37.882750,813497111,0.7939322,0.868275,1,0.3879412,2
216762,2023-01-20 11:19:37.982742,813597100,0.7938346,0.868209,1,0.3931091,2
216798,2023-01-20 11:19:38.082763,813697122,0.7936814,0.8681054,1,0.3802651,2
216829,2023-01-20 11:19:38.182757,813797118,0.7936815,0.8681055,1,0.3783861,2
216862,2023-01-20 11:19:38.282803,813897162,0.793571,0.8680307,1,0.3861589,2
216892,2023-01-20 11:19:38.382748,813997105,0.7935725,0.8680317,1,0.3624455,2
216930,2023-01-20 11:19:38.482717,814097102,0.7935044,0.8679857,1,0.3672865,2
216963,2023-01-20 11:19:38.582725,814197145,0.793438,0.8679407,1,0.3889138,2
216996,2023-01-20 11:19:38.682716,814297115,0.7933556,0.8678851,1,0.3609599,2
217026,2023-01-20 11:19:38.782737,814397103,0.7933626,0.8678897,1,0.3559245,2
217060,2023-01-20 11:19:38.882734,814497107,0.7933587,0.8678871,1,0.3583294,2
217090,2023-01-20 11:19:38.982764,814597152,0.7932263,0.8677976,1,0.4031201,2
217125,2023-01-20 11:19:39.082772,814697146,0.7931165,0.8677232,1,0.3452595,2
217156,2023-01-20 11:19:39.182766,814797119,0.7932261,0.8677974,1,0.345107,2
217189,2023-01-20 11:19:39.275310,814897108,0.7932163,0.8677908,1,0.3430806,2
217219,2023-01-20 11:19:39.366311,814997110,0.793213,0.8677885,1,0.3386292,2
217256,2023-01-20 11:19:39.462975,815097124,0.7930969,0.86771,1,0.3755118,2
217289,2023-01-20 11:19:39.563006,815197185,0.7930058,0.8676483,1,0.3537152,2
217322,2023-01-20 11:19:39.662931,815297122,0.7929637,0.8676199,1,0.3531662,2
217352,2023-01-20 11:19:39.762916,815397109,0.7929962,0.8676419,1,0.3509799,2
217386,2023-01-20 11:19:39.862904,815497092,0.7929476,0.867609,1,0.3693624,2
217416,2023-01-20 11:19:39.962916,815597095,0.7928993,0.8675763,1,0.3771605,2
217451,2023-01-20 11:19:40.062960,815697144,0.7929007,0.8675773,1,0.341256,2
217483,2023-01-20 11:19:40.162986,815797183,0.7929468,0.8676084,1,0.3554947,2
217517,2023-01-20 11:19:40.262926,815897164,0.7929086,0.8675826,1,0.3694203,2
217547,2023-01-20 11:19:40.362818,815997114,0.7928543,0.8675458,1,0.3721793,2
217583,2023-01-20 11:19:40.462781,816097096,0.7927845,0.8674986,1,0.3564043,2
217668,2023-01-20 11:19:40.562860,816197169,0.7929193,0.8675898,1,0.3393391,2
217701,2023-01-20 11:19:40.662899,816297141,0.7929197,0.8675901,1,0.3609307,2
217731,2023-01-20 11:19:40.762959,816397096,0.7928152,0.8675194,1,0.3670566,2
217765,2023-01-20 11:19:40.862971,816497142,0.7927763,0.8674931,1,0.3598055,2
217795,2023-01-20 11:19:40.962828,816597114,0.792761,0.8674827,1,0.3575511,2
217830,2023-01-20 11:19:41.062791,816697133,0.7927481,0.867474,1,0.3739295,2
217861,2023-01-20 11:19:41.162751,816797114,0.7927043,0.8674443,1,0.3740547,2
217894,2023-01-20 11:19:41.262750,816897122,0.7927215,0.867456,1,0.3866265,2
217924,2023-01-20 11:19:41.362728,816997101,0.7926673,0.8674192,1,0.3956214,2
217960,2023-01-20 11:19:41.462705,817097093,0.7926162,0.8673847,1,0.3738869,2
217994,2023-01-20 11:19:41.562778,817197191,0.7926337,0.8673965,1,0.3773696,2
218027,2023-01-20 11:19:41.662711,817297120,0.79262,0.8673873,1,0.3891126,2
218057,2023-01-20 11:19:41.762701,817397089,0.7925291,0.8673258,1,0.4001093,2
218091,2023-01-20 11:19:41.862724,817497100,0.7925047,0.8673093,1,0.414129,2
218121,2023-01-20 11:19:41.962732,817597102,0.7924072,0.8672432,1,0.3948667,2
218156,2023-01-20 11:19:42.062783,817697155,0.7924876,0.8672977,1,0.3960699,2
218187,2023-01-20 11:19:42.162776,817797154,0.792508,0.8673115,1,0.4047481,2
218220,2023-01-20 11:19:42.262777,817897170,0.7923913,0.8672325,1,0.4078583,2
218251,2023-01-20 11:19:42.362666,817997079,0.792347,0.8672025,1,0.3838547,2
218287,2023-01-20 11:19:42.462682,818097103,0.7923324,0.8671926,1,0.3888858,2
218321,2023-01-20 11:19:42.562732,818197154,0.7922387,0.8671292,1,0.3914562,2
218354,2023-01-20 11:19:42.662726,818297136,0.7921833,0.8670917,1,0.415062,2
218384,2023-01-20 11:19:42.762716,818397106,0.7921048,0.8670385,1,0.3886571,2
218418,2023-01-20 11:19:42.862746,818497136,0.7920383,0.8669935,1,0.4000164,2
218448,2023-01-20 11:19:42.962712,818597114,0.7920328,0.8669898,1,0.3840671,2
218483,2023-01-20 11:19:43.062743,818697140,0.7919623,0.866942,1,0.3727743,2
218514,2023-01-20 11:19:43.162730,818797111,0.7919951,0.8669643,1,0.3597806,2
218547,2023-01-20 11:19:43.262755,818897125,0.7920276,0.8669863,1,0.3712783,2
218577,2023-01-20 11:19:43.362742,818997104,0.7918943,0.866896,1,0.3857735,2
218613,2023-01-20 11:19:43.462752,819097132,0.7917215,0.866779,1,0.3622346,2
218647,2023-01-20 11:19:43.562829,819197243,0.791733,0.8667868,1,0.3829007,2
218680,2023-01-20 11:19:43.662725,819297134,0.7917157,0.8667751,1,0.3720234,2
218710,2023-01-20 11:19:43.762708,819397089,0.7916695,0.8667438,1,0.369312,2
218744,2023-01-20 11:19:43.862761,819497132,0.7916867,0.8667554,1,0.3824321,2
218774,2023-01-20 11:19:43.962747,819597116,0.7916661,0.8667415,1,0.3702483,2
218809,2023-01-20 11:19:44.062757,819697129,0.7916619,0.8667387,1,0.3630762,2
218840,2023-01-20 11:19:44.162792,819797168,0.7916344,0.86672,1,0.3688304,2
218873,2023-01-20 11:19:44.262753,819897128,0.7915961,0.8666942,1,0.3685392,2
218903,2023-01-20 11:19:44.362717,819997088,0.7915128,0.8666377,1,0.3750562,2
218940,2023-01-20 11:19:44.462769,820097154,0.791484,0.8666182,1,0.3711417,2
218974,2023-01-20 11:19:44.562772,820197181,0.7914714,0.8666097,1,0.359405,2
219007,2023-01-20 11:19:44.662709,820297115,0.7914518,0.8665964,1,0.3493311,2
219037,2023-01-20 11:19:44.762749,820397135,0.7914354,0.8665853,1,0.3606324,2
219071,2023-01-20 11:19:44.862761,820497153,0.7913651,0.8665377,1,0.3705487,2
219101,2023-01-20 11:19:44.962687,820597101,0.7912585,0.8664655,1,0.3716262,2
219136,2023-01-20 11:19:45.062731,820697136,0.791242,0.8664543,1,0.3834271,2
219167,2023-01-20 11:19:45.162748,820797126,0.7912359,0.8664502,1,0.3652648,2
219200,2023-01-20 11:19:45.262749,820897120,0.791285,0.8664834,1,0.362974,2
219231,2023-01-20 11:19:45.362756,820997133,0.7911988,0.8664251,1,0.3719831,2
219267,2023-01-20 11:19:45.462773,821097177,0.7910996,0.8663579,1,0.3726626,2
219303,2023-01-20 11:19:45.562761,821197206,0.7911577,0.8663972,1,0.3829304,2
219336,2023-01-20 11:19:45.662719,821297151,0.7910468,0.8663221,1,0.3867734,2
219366,2023-01-20 11:19:45.762720,821397107,0.7910525,0.8663259,1,0.3730625,2
219400,2023-01-20 11:19:45.862726,821497100,0.7910107,0.8662976,1,0.3710475,2
219430,2023-01-20 11:19:45.962718,821597099,0.7909434,0.866252,1,0.3738174,2
219465,2023-01-20 11:19:46.062752,821697133,0.7909089,0.8662286,1,0.3585545,2
219496,2023-01-20 11:19:46.162791,821797170,0.7908812,0.8662099,1,0.3545218,2
219529,2023-01-20 11:19:46.262762,821897140,0.7909387,0.8662488,1,0.3720109,2
219559,2023-01-20 11:19:46.362722,821997101,0.7908152,0.8661652,1,0.3581391,2
219593,2023-01-20 11:19:46.462704,822097097,0.7908134,0.866164,1,0.3428826,2
219628,2023-01-20 11:19:46.562725,822197141,0.7908685,0.8662013,1,0.3607905,2
219662,2023-01-20 11:19:46.662710,822297120,0.7908757,0.8662062,1,0.3915801,2
219692,2023-01-20 11:19:46.762756,822397142,0.7907461,0.8661184,1,0.3765595,2
219726,2023-01-20 11:19:46.862742,822497119,0.7906895,0.86608,1,0.3869723,2
219756,2023-01-20 11:19:46.962724,822597101,0.7907262,0.8661049,1,0.3782139,2
219791,2023-01-20 11:19:47.062749,822697123,0.7907413,0.8661152,1,0.3796982,2
219822,2023-01-20 11:19:47.162777,822797147,0.7907267,0.8661052,1,0.3855081,2
219855,2023-01-20 11:19:47.262758,822897129,0.7906516,0.8660544,1,0.3630252,2
219885,2023-01-20 11:19:47.362721,822997097,0.7906669,0.8660647,1,0.3736583,2
219920,2023-01-20 11:19:47.462738,823097143,0.790669,0.8660662,1,0.375589,2
219955,2023-01-20 11:19:47.562714,823197161,0.7905691,0.8659984,1,0.3760897,2
219988,2023-01-20 11:19:47.662679,823297114,0.7905448,0.865982,1,0.3774435,2
220018,2023-01-20 11:19:47.762711,823397101,0.7905362,0.8659761,1,0.38462,2
220052,2023-01-20 11:19:47.862743,823497113,0.7905132,0.8659605,1,0.3706915,2
220082,2023-01-20 11:19:47.962733,823597098,0.7904916,0.8659459,1,0.355405,2
220117,2023-01-20 11:19:48.062793,823697173,0.7903548,0.8658532,1,0.3761559,2
220148,2023-01-20 11:19:48.162724,823797131,0.7903475,0.8658483,1,0.3713114,2
220181,2023-01-20 11:19:48.262699,823897102,0.7902586,0.865788,1,0.3648932,2
220211,2023-01-20 11:19:48.362719,823997101,0.7902857,0.8658064,1,0.3822453,2
220247,2023-01-20 11:19:48.462713,824097104,0.7902879,0.8658079,1,0.356678,2
220282,2023-01-20 11:19:48.562725,824197144,0.7902492,0.8657817,1,0.3499114,2
220315,2023-01-20 11:19:48.662717,824297123,0.7903475,0.8658482,1,0.3458378,2
220345,2023-01-20 11:19:48.762780,824397150,0.7902837,0.8658051,1,0.3357491,2
220380,2023-01-20 11:19:48.862723,824497082,0.7902415,0.8657764,1,0.3495019,2
220410,2023-01-20 11:19:48.962746,824597110,0.7901809,0.8657354,1,0.3383718,2
220445,2023-01-20 11:19:49.062773,824697133,0.7901648,0.8657244,1,0.3465705,2
220476,2023-01-20 11:19:49.162763,824797114,0.790202,0.8657497,1,0.3458566,2
220509,2023-01-20 11:19:49.262744,824897106,0.7901555,0.8657181,1,0.3337615,2
220539,2023-01-20 11:19:49.362764,824997149,0.7902476,0.8657805,1,0.3333869,2
220575,2023-01-20 11:19:49.457088,825097148,0.7902411,0.8657762,1,0.3349184,2
220609,2023-01-20 11:19:49.548079,825197170,0.7901708,0.8657285,1,0.3422394,2
220642,2023-01-20 11:19:49.642920,825297142,0.790185,0.8657382,1,0.36149,2
220672,2023-01-20 11:19:49.742959,825397129,0.7901299,0.8657008,1,0.3484482,2
220706,2023-01-20 11:19:49.842977,825497128,0.7901846,0.8657379,1,0.3366073,2
220736,2023-01-20 11:19:49.942932,825597107,0.7902792,0.8658019,1,0.3237944,2
220771,2023-01-20 11:19:50.042974,825697173,0.7903379,0.8658417,1,0.3404177,2
220802,2023-01-20 11:19:50.142907,825797134,0.7902991,0.8658155,1,0.3396616,2
220835,2023-01-20 11:19:50.242879,825897121,0.7902454,0.865779,1,0.3426228,2
220865,2023-01-20 11:19:50.342857,825997098,0.7902519,0.8657835,1,0.3569489,2
220902,2023-01-20 11:19:50.442846,826097112,0.7903099,0.8658228,1,0.3471333,2
220938,2023-01-20 11:19:50.542806,826197131,0.7903306,0.8658369,1,0.3567612,2
220971,2023-01-20 11:19:50.642815,826297162,0.7903305,0.8658367,1,0.3482223,2
221001,2023-01-20 11:19:50.742785,826397107,0.790325,0.865833,1,0.3284625,2
221035,2023-01-20 11:19:50.842816,826497100,0.7903502,0.8658501,1,0.3346855,2
221066,2023-01-20 11:19:50.942855,826597082,0.7902589,0.8657882,1,0.3669171,2
221101,2023-01-20 11:19:51.047705,826697168,0.7902189,0.8657612,1,0.3745916,2
221132,2023-01-20 11:19:51.158656,826797113,0.7901388,0.8657069,1,0.3584537,2
221165,2023-01-20 11:19:51.257051,826897114,0.7902058,0.8657522,1,0.3786296,2
221195,2023-01-20 11:19:51.347979,826997138,0.7901773,0.865733,1,0.3720893,2
221231,2023-01-20 11:19:51.442710,827097098,0.7901856,0.8657386,1,0.3717233,2
221265,2023-01-20 11:19:51.542699,827197145,0.7902063,0.8657526,1,0.3636262,2
221298,2023-01-20 11:19:51.642671,827297124,0.7901326,0.8657026,1,0.3427463,2
221328,2023-01-20 11:19:51.742716,827397107,0.7901046,0.8656837,1,0.3531748,2
221362,2023-01-20 11:19:51.842745,827497100,0.790045,0.8656433,1,0.3640925,2
221392,2023-01-20 11:19:51.942797,827597150,0.7899322,0.8655668,1,0.3581339,2
221427,2023-01-20 11:19:52.042775,827697129,0.7899051,0.8655484,1,0.3645137,2
221458,2023-01-20 11:19:52.142751,827797110,0.7899031,0.8655471,1,0.3794305,2
221491,2023-01-20 11:19:52.242771,827897132,0.7898362,0.8655017,1,0.3549846,2
221521,2023-01-20 11:19:52.342745,827997104,0.7899001,0.865545,1,0.3890624,2
221557,2023-01-20 11:19:52.442727,828097099,0.7898126,0.8654857,1,0.3684478,2
221591,2023-01-20 11:19:52.542771,828197175,0.7897728,0.8654587,1,0.3624254,2
221624,2023-01-20 11:19:52.642754,828297165,0.7897949,0.8654737,1,0.3933891,2
221654,2023-01-20 11:19:52.742735,828397117,0.7897455,0.8654402,1,0.3766344,2
221688,2023-01-20 11:19:52.842735,828497099,0.7897148,0.8654194,1,0.3586288,2
221718,2023-01-20 11:19:52.942735,828597098,0.7897484,0.8654422,1,0.3444416,2
221753,2023-01-20 11:19:53.042767,828697132,0.7897733,0.8654591,1,0.3470571,2
221785,2023-01-20 11:19:53.142741,828797112,0.7896628,0.8653842,1,0.3507905,2
221818,2023-01-20 11:19:53.242771,828897143,0.7895538,0.8653103,1,0.3329273,2
221848,2023-01-20 11:19:53.342737,828997102,0.7894791,0.8652596,1,0.3355096,2
221884,2023-01-20 11:19:53.442722,829097106,0.7894493,0.8652394,1,0.3439369,2
221918,2023-01-20 11:19:53.542709,829197147,0.7893833,0.8651947,1,0.3111423,2
221951,2023-01-20 11:19:53.642679,829297125,0.7894549,0.8652432,1,0.318337,2
221981,2023-01-20 11:19:53.742715,829397106,0.7895342,0.865297,1,0.3215533,2
222015,2023-01-20 11:19:53.842741,829497102,0.7894396,0.8652328,1,0.3245316,2
222045,2023-01-20 11:19:53.942779,829597142,0.7894632,0.8652488,1,0.3166808,2
222080,2023-01-20 11:19:54.042771,829697145,0.7895488,0.8653069,1,0.3246974,2
222111,2023-01-20 11:19:54.142715,829797113,0.7894765,0.8652579,1,0.314515,2
222144,2023-01-20 11:19:54.242696,829897096,0.7895787,0.8653271,1,0.3135121,2
222174,2023-01-20 11:19:54.342734,829997107,0.7896844,0.8653988,1,0.3204935,2
222210,2023-01-20 11:19:54.442720,830097093,0.7897222,0.8654245,1,0.3287655,2
222244,2023-01-20 11:19:54.542784,830197194,0.7896855,0.8653996,1,0.3218968,2
222277,2023-01-20 11:19:54.642720,830297137,0.7897649,0.8654534,1,0.3264858,2
222307,2023-01-20 11:19:54.742717,830397100,0.7898246,0.8654938,1,0.3259427,2
222341,2023-01-20 11:19:54.842743,830497107,0.7898484,0.86551,1,0.3285685,2
222371,2023-01-20 11:19:54.942743,830597106,0.7898711,0.8655254,1,0.3202952,2
222406,2023-01-20 11:19:55.042763,830697131,0.7899342,0.8655681,1,0.3220879,2
222437,2023-01-20 11:19:55.142743,830797123,0.789852,0.8655124,1,0.3195419,2
222471,2023-01-20 11:19:55.242779,830897161,0.7898782,0.8655302,1,0.3199022,2
222501,2023-01-20 11:19:55.342732,830997103,0.7898621,0.8655193,1,0.3189873,2
222537,2023-01-20 11:19:55.442713,831097092,0.7898388,0.8655035,1,0.3277758,2
222574,2023-01-20 11:19:55.542766,831197177,0.7898796,0.8655311,1,0.3233816,2
222607,2023-01-20 11:19:55.642709,831297123,0.7899239,0.8655612,1,0.3114702,2
222637,2023-01-20 11:19:55.742718,831397097,0.7899747,0.8655956,1,0.3163502,2
222671,2023-01-20 11:19:55.842821,831497181,0.7899719,0.8655937,1,0.3193608,2
222701,2023-01-20 11:19:55.942732,831597094,0.7900073,0.8656177,1,0.3236306,2
222736,2023-01-20 11:19:56.042772,831697149,0.7899356,0.8655691,1,0.3117467,2
222767,2023-01-20 11:19:56.142743,831797152,0.7900327,0.8656349,1,0.3139686,2
222800,2023-01-20 11:19:56.242702,831897115,0.7900799,0.8656669,1,0.3249627,2
222830,2023-01-20 11:19:56.342718,831997097,0.790089,0.8656731,1,0.3131324,2
222866,2023-01-20 11:19:56.442727,832097100,0.7901157,0.8656912,1,0.30439,2
222902,2023-01-20 11:19:56.542816,832197224,0.7902043,0.8657512,1,0.3102635,2
222935,2023-01-20 11:19:56.642694,832297117,0.7901542,0.8657173,1,0.3081242,2
222965,2023-01-20 11:19:56.742696,832397109,0.7901664,0.8657255,1,0.2928792,2
222999,2023-01-20 11:19:56.842704,832497101,0.790341,0.8658438,1,0.3040437,2
223029,2023-01-20 11:19:56.942729,832597103,0.7903123,0.8658245,1,0.3193747,2
223064,2023-01-20 11:19:57.042774,832697138,0.7902992,0.8658155,1,0.3201463,2
223144,2023-01-20 11:19:57.142793,832797166,0.7903842,0.8658731,1,0.3194771,2
223177,2023-01-20 11:19:57.242718,832897093,0.7904387,0.8659101,1,0.327633,2
223207,2023-01-20 11:19:57.342734,832997103,0.7904713,0.8659322,1,0.3314851,2
223244,2023-01-20 11:19:57.442714,833097086,0.7904298,0.865904,1,0.3191037,2
223278,2023-01-20 11:19:57.542755,833197142,0.790467,0.8659292,1,0.3070298,2
223311,2023-01-20 11:19:57.642757,833297143,0.7905466,0.8659832,1,0.3106418,2
223341,2023-01-20 11:19:57.742742,833397104,0.7905105,0.8659588,1,0.3136744,2
223375,2023-01-20 11:19:57.838938,833497138,0.7905617,0.8659934,1,0.3290584,2
223405,2023-01-20 11:19:57.929899,833597095,0.7905562,0.8659897,1,0.3343666,2
223440,2023-01-20 11:19:58.025520,833697126,0.7905171,0.8659632,1,0.3359694,2
223471,2023-01-20 11:19:58.136482,833797114,0.790581,0.8660065,1,0.3165167,2
223504,2023-01-20 11:19:58.242780,833897122,0.7906589,0.8660593,1,0.31409,2
223534,2023-01-20 11:19:58.342777,833997101,0.7906885,0.8660793,1,0.3207721,2
223570,2023-01-20 11:19:58.442802,834097135,0.7906038,0.866022,1,0.3383603,2
223604,2023-01-20 11:19:58.542809,834197187,0.7905074,0.8659566,1,0.3437722,2
223637,2023-01-20 11:19:58.638880,834297121,0.7904679,0.8659299,1,0.3429454,2
223667,2023-01-20 11:19:58.729879,834397099,0.7905433,0.8659809,1,0.3164881,2
223701,2023-01-20 11:19:58.825506,834497123,0.7906088,0.8660253,1,0.3310878,2
223731,2023-01-20 11:19:58.936458,834597103,0.7906396,0.8660462,1,0.3346605,2
223766,2023-01-20 11:19:59.038916,834697134,0.7905468,0.8659834,1,0.3321102,2
223797,2023-01-20 11:19:59.129927,834797164,0.790631,0.8660404,1,0.3372514,2
223830,2023-01-20 11:19:59.222916,834897099,0.7905854,0.8660095,1,0.3794054,2
223860,2023-01-20 11:19:59.322910,834997098,0.790417,0.8658954,1,0.336271,2
223896,2023-01-20 11:19:59.422904,835097111,0.7905028,0.8659536,1,0.3334166,2
223930,2023-01-20 11:19:59.522874,835197146,0.7905583,0.8659911,1,0.3509421,2
223964,2023-01-20 11:19:59.622879,835297192,0.7903892,0.8658765,1,0.3555392,2
223994,2023-01-20 11:19:59.722854,835397126,0.7902798,0.8658024,1,0.3559024,2
224028,2023-01-20 11:19:59.822889,835497138,0.7902694,0.8657954,1,0.3486292,2
224058,2023-01-20 11:19:59.922833,835597119,0.7902958,0.8658133,1,0.3094031,2
224093,2023-01-20 11:20:00.022828,835697153,0.7903433,0.8658454,1,0.3170823,2
224124,2023-01-20 11:20:00.122740,835797112,0.7903257,0.8658335,1,0.3423427,2
224157,2023-01-20 11:20:00.222714,835897112,0.7901115,0.8656884,1,0.3388683,2
224187,2023-01-20 11:20:00.322751,835997107,0.7899766,0.8655969,1,0.3324304,2
224223,2023-01-20 11:20:00.422820,836097148,0.7900146,0.8656226,1,0.3332164,2
224259,2023-01-20 11:20:00.522804,836197151,0.7899618,0.8655869,1,0.3461766,2
224293,2023-01-20 11:20:00.622782,836297139,0.7898975,0.8655432,1,0.3714559,2
224323,2023-01-20 11:20:00.722768,836397106,0.789887,0.8655362,1,0.3697385,2
224357,2023-01-20 11:20:00.822782,836497109,0.7898744,0.8655276,1,0.3367306,2
224387,2023-01-20 11:20:00.922756,836597103,0.7898557,0.8655149,1,0.3581446,2
224422,2023-01-20 11:20:01.022803,836697166,0.7898902,0.8655384,1,0.3681286,2
224453,2023-01-20 11:20:01.122798,836797164,0.7897482,0.865442,1,0.3703472,2
224486,2023-01-20 11:20:01.222748,836897116,0.7897719,0.8654581,1,0.3546702,2
224516,2023-01-20 11:20:01.322734,836997098,0.7898543,0.865514,1,0.3329767,2
224552,2023-01-20 11:20:01.422753,837097110,0.789794,0.8654731,1,0.3324197,2
224586,2023-01-20 11:20:01.522834,837197176,0.7896742,0.8653919,1,0.372889,2
224619,2023-01-20 11:20:01.622794,837297127,0.7895824,0.8653297,1,0.3876061,2
224649,2023-01-20 11:20:01.722807,837397152,0.7894222,0.865221,1,0.3485312,2
224684,2023-01-20 11:20:01.822783,837497138,0.7895687,0.8653204,1,0.3574921,2
224714,2023-01-20 11:20:01.922721,837597079,0.7895102,0.8652807,1,0.3666795,2
224749,2023-01-20 11:20:02.022777,837697138,0.789381,0.8651931,1,0.359204,2
224780,2023-01-20 11:20:02.122766,837797132,0.7893702,0.8651858,1,0.3557208,2
224813,2023-01-20 11:20:02.222729,837897097,0.7893506,0.8651724,1,0.3506259,2
224843,2023-01-20 11:20:02.322743,837997104,0.7892675,0.8651161,1,0.3532603,2
224879,2023-01-20 11:20:02.422775,838097137,0.7892089,0.8650764,1,0.3520187,2
224913,2023-01-20 11:20:02.522753,838197149,0.7892268,0.8650885,1,0.357931,2
224946,2023-01-20 11:20:02.622707,838297126,0.7891894,0.8650632,1,0.3508319,2
224976,2023-01-20 11:20:02.722703,838397108,0.7891276,0.8650213,1,0.3424856,2
225010,2023-01-20 11:20:02.822988,838497378,0.7891232,0.8650182,1,0.3548243,2
225040,2023-01-20 11:20:02.922739,838597112,0.7889761,0.8649185,1,0.3410162,2
225075,2023-01-20 11:20:03.022818,838697179,0.789054,0.8649713,1,0.3401054,2
225106,2023-01-20 11:20:03.122766,838797133,0.7889511,0.8649015,1,0.346348,2
225139,2023-01-20 11:20:03.222734,838897103,0.7888944,0.864863,1,0.3401501,2
225169,2023-01-20 11:20:03.322752,838997111,0.7887766,0.8647832,1,0.3358783,2
225205,2023-01-20 11:20:03.422740,839097100,0.7887938,0.8647949,1,0.3600768,2
225239,2023-01-20 11:20:03.522769,839197166,0.7886637,0.8647066,1,0.3718904,2
225272,2023-01-20 11:20:03.622714,839297131,0.7886035,0.8646658,1,0.3556521,2
225302,2023-01-20 11:20:03.722754,839397135,0.78859,0.8646566,1,0.3554427,2
225336,2023-01-20 11:20:03.823015,839497366,0.7886093,0.8646697,1,0.3388608,2
225367,2023-01-20 11:20:03.922741,839597084,0.7885864,0.8646542,1,0.3378596,2
225402,2023-01-20 11:20:04.022786,839697128,0.7885207,0.8646096,1,0.3312382,2
225433,2023-01-20 11:20:04.122762,839797126,0.7884424,0.8645565,1,0.3196099,2
225466,2023-01-20 11:20:04.222731,839897110,0.78848,0.864582,1,0.3233913,2
225496,2023-01-20 11:20:04.322773,839997142,0.7884068,0.8645324,1,0.3290173,2
225532,2023-01-20 11:20:04.422733,840097105,0.788384,0.8645168,1,0.3273581,2
