LineNo,UTC_Approx,TimeUS,TPD,PD,DVD,TVD,VD,DAD,TAD,AD
255137,2023-01-20 11:21:34.223083,930097902,-55.4,-55.81779,0,0.4177929,0.3345551,0,0.3814828,0.002836227
255169,2023-01-20 11:21:34.323143,930197943,-55.4,-55.83951,0,0.4395117,0.3395055,0,0.4937652,0.1956654
255202,2023-01-20 11:21:34.425691,930297940,-55.4,-55.85903,0,0.4590332,0.3599547,0,0.4449918,0.4884815
255234,2023-01-20 11:21:34.536548,930397852,-55.4,-55.87921,0,0.479209,0.4191032,0,0.3311816,0.5154276
255267,2023-01-20 11:21:34.639033,930497920,-55.4,-55.89878,0,0.4987793,0.4346552,0,0.3171926,0.06765079
255297,2023-01-20 11:21:34.729987,930597840,-55.4,-55.92043,0,0.5204346,0.4254861,0,0.4400608,0.2325125
255332,2023-01-20 11:21:34.823204,930697960,-55.4,-55.9391,0,0.5391015,0.4376921,0,0.4758058,0.1708097
255362,2023-01-20 11:21:34.923160,930797923,-55.4,-55.96078,0,0.5607812,0.4522931,0,0.540795,0.4156218
255395,2023-01-20 11:21:35.025595,930897833,-55.4,-55.97931,0,0.5793066,0.4803711,0,0.5438934,0.2825441
255425,2023-01-20 11:21:35.136564,930997833,-55.4,-55.99836,0,0.5983642,0.484167,0,0.5615291,0.341382
255460,2023-01-20 11:21:35.239000,931097875,-55.4,-56.01358,0,0.6135791,0.5184624,0,0.5109416,0.4863024
255492,2023-01-20 11:21:35.330009,931197930,-55.4,-56.02509,0,0.6250927,0.537516,0,0.4472668,0.4454355
255525,2023-01-20 11:21:35.423069,931297966,-55.4,-56.0318,0,0.6318017,0.556865,0,0.3685134,0.2551746
255559,2023-01-20 11:21:35.522859,931397836,-55.4,-56.04062,0,0.6406201,0.565724,0,0.3723877,0.1926107
255597,2023-01-20 11:21:35.622798,931497830,-55.46493,-56.04529,-7.401306E-06,0.580349,0.5801592,-0.00069435,0.004363446,0.3007212
255627,2023-01-20 11:21:35.722836,931597837,-55.46495,-56.0491,-0.0008447961,0.5832958,0.5818246,-0.02306091,-0.01414115,-0.01636696
255662,2023-01-20 11:21:35.822951,931697929,-55.46524,-56.04971,-0.006061342,0.5784065,0.559936,-0.09103514,-0.02296763,-0.1367693
255692,2023-01-20 11:21:35.922859,931797843,-55.46642,-56.05259,-0.01958637,0.5665855,0.5498607,-0.1868261,-0.08572735,0.007341385
255725,2023-01-20 11:21:36.022824,931897815,-55.46938,-56.05326,-0.04267181,0.54121,0.5553129,-0.284719,-0.2757385,0.1868706
255755,2023-01-20 11:21:36.122922,931997923,-55.47506,-56.05617,-0.07518972,0.5059236,0.5149915,-0.3807226,-0.4411032,-0.2094727
255790,2023-01-20 11:21:36.222833,932097841,-55.48427,-56.06325,-0.1158527,0.4631316,0.4761607,-0.4506613,-0.5380808,-0.5878572
255822,2023-01-20 11:21:36.322835,932197844,-55.49765,-56.07838,-0.1610195,0.4197032,0.402887,-0.4754493,-0.4458108,-0.5747366
255855,2023-01-20 11:21:36.422822,932297835,-55.5155,-56.09698,-0.2071971,0.3742824,0.3496628,-0.4757113,-0.40264,-0.3431511
255887,2023-01-20 11:21:36.522810,932397838,-55.53783,-56.12032,-0.2525702,0.3299152,0.3256443,-0.4525262,-0.4032365,-0.1672068
255920,2023-01-20 11:21:36.622786,932497819,-55.56442,-56.14785,-0.2935742,0.2898585,0.2825672,-0.3841291,-0.3549075,-0.3533812
255950,2023-01-20 11:21:36.722912,932597919,-55.59465,-56.18316,-0.3263677,0.262143,0.2522378,-0.2887395,-0.2379014,-0.152133
255985,2023-01-20 11:21:36.822888,932697877,-55.62766,-56.22021,-0.3497472,0.2428065,0.2335912,-0.1913678,-0.1691593,0.0129776
256015,2023-01-20 11:21:36.922845,932797844,-55.66251,-56.26236,-0.3636753,0.2361733,0.2169845,-0.09547812,-0.05854793,0.04516411
256048,2023-01-20 11:21:37.022803,932897815,-55.69833,-56.30673,-0.3692242,0.2391743,0.2134455,-0.02544371,0.08192884,-0.04543304
256078,2023-01-20 11:21:37.122808,932997846,-55.73446,-56.35541,-0.3701799,0.2507674,0.1970945,-0.001037419,0.2440331,-0.09639072
256113,2023-01-20 11:21:37.222791,933097845,-55.77066,-56.40486,-0.3701793,0.2640199,0.1826825,0.001070241,0.3301731,0.2565842
256146,2023-01-20 11:21:37.322898,933197934,-55.80686,-56.45749,-0.3692065,0.2814185,0.2158301,0.02577689,0.3610381,0.4022121
256179,2023-01-20 11:21:37.422925,933297951,-55.8428,-56.50767,-0.3635749,0.3012933,0.2247529,0.09643818,0.4304095,0.2529383
256210,2023-01-20 11:21:37.522793,933397829,-55.87783,-56.55761,-0.3494433,0.3303369,0.2472273,0.1929485,0.5654088,0.379324
256244,2023-01-20 11:21:37.622764,933497809,-55.91103,-56.6048,-0.3257023,0.368077,0.2912334,0.2910345,0.71537,0.4060478
256274,2023-01-20 11:21:37.722787,933597832,-55.94144,-56.65249,-0.2923439,0.418701,0.2846778,0.3870048,0.9439164,0.4690342
256309,2023-01-20 11:21:37.822814,933697853,-55.96817,-56.69495,-0.2506346,0.4761378,0.3451876,0.4544659,1.105397,0.5650396
256339,2023-01-20 11:21:37.922864,933797878,-55.99057,-56.73354,-0.2045664,0.5384024,0.3891476,0.4759951,1.195238,0.7275724
256372,2023-01-20 11:21:38.022939,933897936,-56.00835,-56.76469,-0.1578258,0.598517,0.4490014,0.4749275,1.213235,0.7493257
256402,2023-01-20 11:21:38.122836,933997843,-56.02145,-56.78914,-0.1127338,0.6549566,0.5052027,0.4471576,1.178784,0.7560215
256438,2023-01-20 11:21:38.222825,934097840,-56.03026,-56.8032,-0.07320032,0.6997392,0.5848261,0.3758599,1.009841,0.781125
256470,2023-01-20 11:21:38.322864,934197882,-56.03559,-56.80941,-0.04233291,0.7314854,0.6557016,0.2835266,0.7772936,0.7042665
256503,2023-01-20 11:21:38.422816,934297840,-56.03842,-56.80478,-0.02047526,0.745887,0.6962328,0.191524,0.499943,0.6992788
256534,2023-01-20 11:21:38.522836,934397878,-56.03961,-56.7934,-0.00718126,0.7466029,0.731259,0.1017117,0.2057994,0.5151777
256568,2023-01-20 11:21:38.622774,934497822,-56.03996,-56.77704,-0.001380481,0.7357045,0.7780898,0.03279401,-0.08979315,0.2866516
256598,2023-01-20 11:21:38.722909,934597928,-56.04,-56.75839,-5.669507E-05,0.7183369,0.7564055,0.003170935,-0.2287235,0.1706743
256633,2023-01-20 11:21:38.822881,934697878,-56.04,-56.73825,0,0.6982471,0.7575086,0,-0.3001652,-0.0981617
256663,2023-01-20 11:21:38.922839,934797839,-56.04,-56.71817,0,0.6781738,0.7601922,0,-0.3709312,0.1492128
256696,2023-01-20 11:21:39.022809,934897812,-56.04,-56.69662,0,0.6566211,0.7305614,0,-0.4106479,0.02638054
256726,2023-01-20 11:21:39.122833,934997840,-56.04,-56.67713,0,0.6371289,0.7149643,0,-0.4172425,-0.175065
256810,2023-01-20 11:21:39.222809,935097820,-56.04,-56.66096,0,0.6209619,0.6979204,0,-0.3770185,-0.08009243
256842,2023-01-20 11:21:39.322953,935197962,-56.04,-56.64726,0,0.6072607,0.6631625,0,-0.275957,-0.3408709
256875,2023-01-20 11:21:39.422954,935297965,-56.04,-56.63645,0,0.5964502,0.6285936,0,-0.2151019,0.04447842
256906,2023-01-20 11:21:39.522813,935397836,-56.04,-56.62796,0,0.587959,0.6329201,0,-0.1974381,-0.1217918
256940,2023-01-20 11:21:39.622795,935497828,-56.04,-56.62289,0,0.5828955,0.5960624,0,-0.1190798,-0.1003332
256970,2023-01-20 11:21:39.722794,935597827,-56.04,-56.62291,0,0.582915,0.5843052,0,-0.01876025,-0.03527546
257005,2023-01-20 11:21:39.822850,935697880,-56.04,-56.62162,0,0.5816211,0.5705085,0,0.01773745,0.05815887
257035,2023-01-20 11:21:39.922902,935797921,-56.04,-56.61797,0,0.5779687,0.5655158,0,0.0553044,0.09205055
257068,2023-01-20 11:21:40.022923,935897934,-56.04,-56.61528,0,0.5752783,0.5490264,0,0.08790722,-0.06510353
257098,2023-01-20 11:21:40.122821,935997835,-56.04,-56.61751,0,0.5775098,0.5657869,0,0.1307972,0.1422844
257134,2023-01-20 11:21:40.222815,936097832,-56.04,-56.62185,0,0.5818506,0.5660694,0,0.1214817,0.2222872
257166,2023-01-20 11:21:40.322914,936197931,-56.04,-56.62999,0,0.5899902,0.5569283,0,0.1302886,0.1846914
257199,2023-01-20 11:21:40.422884,936297904,-56.04,-56.64115,0,0.6011475,0.5908245,0,0.1460772,0.2074671
257232,2023-01-20 11:21:40.522781,936397818,-56.04,-56.65453,0,0.6145312,0.5798217,0,0.1773811,0.3307629
257266,2023-01-20 11:21:40.622878,936497921,-56.04,-56.66716,0,0.6271582,0.582004,0,0.1880148,0.4449682
257296,2023-01-20 11:21:40.722902,936597917,-56.04,-56.68029,0,0.6402881,0.5865873,0,0.1958265,0.201232
257331,2023-01-20 11:21:40.822856,936697850,-56.04,-56.68837,0,0.6483691,0.6138102,0,0.1787401,0.2471218
257362,2023-01-20 11:21:40.922877,936797874,-56.04,-56.69594,0,0.6559424,0.6081644,0,0.1463424,0.4755487
257395,2023-01-20 11:21:41.022816,936897817,-56.04,-56.70025,0,0.6602539,0.648463,0,0.06154691,0.1522427
257425,2023-01-20 11:21:41.122811,936997822,-56.04,-56.70656,0,0.6665576,0.6298943,0,0.08308132,0.2956114
257460,2023-01-20 11:21:41.222924,937097941,-56.04,-56.71204,0,0.6720361,0.6438232,0,0.1383259,0.1232557
257492,2023-01-20 11:21:41.322952,937197966,-56.04,-56.72037,0,0.6803711,0.6570572,0,0.07225381,0.2191887
257525,2023-01-20 11:21:41.422909,937297925,-56.04,-56.728,0,0.6880029,0.6532983,0,0.09964886,0.2424536
257557,2023-01-20 11:21:41.523149,937398184,-56.04,-56.74239,0,0.7023926,0.6728812,0,0.202002,0.3066416
257591,2023-01-20 11:21:41.622771,937497815,-56.04,-56.75491,0,0.7149121,0.6925968,0,0.2123588,0.5212584
257621,2023-01-20 11:21:41.722827,937597843,-56.04,-56.77278,0,0.7327832,0.6686655,0,0.2813901,0.1622839
257656,2023-01-20 11:21:41.822881,937697876,-56.04,-56.78741,0,0.7474121,0.6820607,0,0.231346,0.1530962
257686,2023-01-20 11:21:41.922884,937797878,-56.04,-56.80855,0,0.7685498,0.6741391,0,0.4002329,0.2894859
257719,2023-01-20 11:21:42.022936,937897932,-56.04,-56.82857,0,0.7885693,0.7050117,0,0.444358,0.3494682
257749,2023-01-20 11:21:42.122811,937997822,-56.04,-56.85255,0,0.8125488,0.7022216,0,0.5824433,0.330574
257784,2023-01-20 11:21:42.222811,938097837,-56.04,-56.87269,0,0.8326904,0.6992532,0,0.5678662,0.4128294
257816,2023-01-20 11:21:42.322838,938197877,-56.04,-56.89732,0,0.8573242,0.746026,0,0.5932961,0.4403229
257850,2023-01-20 11:21:42.422875,938297925,-56.04,-56.91534,0,0.8753418,0.7771541,0,0.5192211,0.347043
257882,2023-01-20 11:21:42.523168,938398217,-56.04,-56.93459,0,0.8945898,0.7580519,0,0.5256482,0.110733
257916,2023-01-20 11:21:42.622900,938497941,-56.04,-56.95053,0,0.9105371,0.7896299,0,0.535426,0.5856237
257946,2023-01-20 11:21:42.722840,938597844,-56.04,-56.96736,0,0.9273584,0.8347085,0,0.5248997,0.3946657
257981,2023-01-20 11:21:42.822862,938697840,-56.04,-56.97884,0,0.9388379,0.8506449,0,0.4784813,0.4296541
258012,2023-01-20 11:21:42.922888,938797877,-56.04,-56.99071,0,0.9507129,0.8524465,0,0.4412895,0.6135759
258045,2023-01-20 11:21:43.022823,938897823,-56.04,-56.99865,0,0.9586523,0.8676111,0,0.4126146,0.3292093
258075,2023-01-20 11:21:43.122813,938997827,-56.04,-57.00933,0,0.9693359,0.8998687,0,0.3876328,0.3834476
258111,2023-01-20 11:21:43.222817,939097840,-56.04,-57.01673,0,0.9767285,0.9138539,0,0.3591725,0.1875496
258143,2023-01-20 11:21:43.322953,939197968,-56.04,-57.0243,0,0.9843017,0.9146411,0,0.3277325,0.4864397
258176,2023-01-20 11:21:43.422864,939297875,-56.04,-57.02849,0,0.9884912,0.9428764,0,0.2359276,0.6519555
258208,2023-01-20 11:21:43.523190,939398208,-56.04,-57.03569,0,0.9956884,0.9528703,0,0.2165875,0.1714535
258242,2023-01-20 11:21:43.622809,939497828,-56.04,-57.03982,0,0.9998193,0.9496843,0,0.2473467,0.1020432
258272,2023-01-20 11:21:43.722826,939597824,-56.04,-57.04522,0,1.005211,0.9343494,0,0.2755548,0.1605005
258307,2023-01-20 11:21:43.820846,939697925,-56.04,-57.0486,0,1.008567,0.9442608,0,0.2680097,0.2808208
258338,2023-01-20 11:21:43.911759,939797987,-56.04,-57.05263,0,1.012553,0.970217,0,0.2627831,0.356699
258371,2023-01-20 11:21:44.002725,939897834,-56.04,-57.0518,0,1.011733,0.9687728,0,0.2545246,0.2543192
258401,2023-01-20 11:21:44.102696,939997826,-56.04,-57.05531,0,1.015197,0.9450779,0,0.2761988,0.2202063
258437,2023-01-20 11:21:44.202692,940097842,-56.04,-57.05192,0,1.011854,0.9660873,0,0.2095041,0.206214
258469,2023-01-20 11:21:44.302783,940197938,-56.04,-57.05357,0,1.013478,0.9639451,0,0.1973398,0.2765827
258502,2023-01-20 11:21:44.402758,940297918,-56.04,-57.05011,0,1.010057,1.007744,0,0.1404615,0.3684626
258534,2023-01-20 11:21:44.503032,940398210,-56.04,-57.04819,0,1.00816,0.9961669,0,0.1265888,0.2302923
258568,2023-01-20 11:21:44.602627,940497820,-56.04,-57.0413,0,1.001298,0.965385,0,0.1104279,0.01330376
258598,2023-01-20 11:21:44.702675,940597826,-56.04,-57.03916,0,0.9991601,0.9617788,0,0.1265061,0.2505226
258633,2023-01-20 11:21:44.802763,940697874,-56.04,-57.03224,0,0.9922412,0.9676338,0,0.1661797,0.1052523
258664,2023-01-20 11:21:44.902721,940797846,-56.04,-57.03027,0,0.9902734,0.9658377,0,0.1502758,0.154233
258697,2023-01-20 11:21:45.002693,940897832,-56.04,-57.02298,0,0.9829785,0.9582708,0,0.09467211,0.1755342
258727,2023-01-20 11:21:45.102685,940997834,-56.04,-57.02107,0,0.9810742,0.9582042,0,0.06758322,0.1905107
258763,2023-01-20 11:21:45.202796,941097955,-56.04,-57.01419,0,0.9741943,0.9646606,0,0.06944676,0.0572691
258795,2023-01-20 11:21:45.302758,941197920,-56.04,-57.00841,0,0.9684082,1.01357,0,-0.1539678,0.2245884
258828,2023-01-20 11:21:45.402979,941297845,-56.04,-56.99673,0,0.9567285,0.9562446,0,-0.1096182,-0.3644924
258861,2023-01-20 11:21:45.514572,941398207,-56.04,-56.99405,0,0.9540479,0.9347334,0,0.03889365,0.05805111
258896,2023-01-20 11:21:45.620691,941497817,-56.04,-56.99115,0,0.9511474,0.9264732,0,0.07167709,0.08503819
258926,2023-01-20 11:21:45.711522,941597818,-56.04,-56.99052,0,0.9505224,0.928271,0,0.1366612,-0.03843021
258961,2023-01-20 11:21:45.802703,941697934,-56.04,-56.98637,0,0.9463769,0.8996243,0,0.1913651,0.03902435
258992,2023-01-20 11:21:45.902670,941797966,-56.04,-56.99106,0,0.9510644,0.8931295,0,0.2571108,0.1031151
259025,2023-01-20 11:21:46.002465,941897824,-56.04,-56.98846,0,0.9484668,0.9038416,0,0.2369153,-0.03684044
259055,2023-01-20 11:21:46.102497,941997834,-56.04,-56.99404,0,0.9540381,0.8854922,0,0.2928151,0.2165051
259091,2023-01-20 11:21:46.202524,942097842,-56.04,-56.99364,0,0.9536474,0.8997131,0,0.2493734,0.2660799
259123,2023-01-20 11:21:46.302511,942197849,-56.04,-56.99895,0,0.958955,0.8991011,0,0.3127839,-0.00996685
259156,2023-01-20 11:21:46.402563,942297921,-56.04,-57.00013,0,0.9601318,0.8838313,0,0.3375655,0.2374372
259187,2023-01-20 11:21:46.502815,942398170,-56.04,-57.00478,0,0.9647754,0.9153673,0,0.2371951,0.2220945
259222,2023-01-20 11:21:46.602469,942497820,-56.04,-57.00377,0,0.9637744,0.9110138,0,0.2594987,0.03046799
259252,2023-01-20 11:21:46.702520,942597850,-56.04,-57.01063,0,0.9706299,0.918996,0,0.2234739,0.6690407
259287,2023-01-20 11:21:46.802613,942697922,-56.04,-57.01225,0,0.9722509,0.917679,0,0.2405127,0.1114388
259318,2023-01-20 11:21:46.902572,942797848,-56.04,-57.01716,0,0.9771631,0.9110389,0,0.273273,0.1591396
259351,2023-01-20 11:21:47.002589,942897833,-56.04,-57.01429,0,0.974292,0.9604078,0,0.1514208,0.1048784
259381,2023-01-20 11:21:47.102539,942997828,-56.04,-57.01443,0,0.9744336,0.9370481,0,0.1134553,0.04376125
259417,2023-01-20 11:21:47.202615,943097948,-56.04,-57.0101,0,0.9700977,0.9477437,0,0.1220011,0.1475906
259449,2023-01-20 11:21:47.302553,943197876,-56.04,-57.01183,0,0.9718261,0.9248941,0,0.2050291,-0.1054516
259482,2023-01-20 11:21:47.402529,943297842,-56.04,-57.01128,0,0.9712793,0.8967079,0,0.2707961,0.09412193
259514,2023-01-20 11:21:47.502767,943398097,-56.04,-57.01704,0,0.9770361,0.9180707,0,0.3039348,0.1678095
259549,2023-01-20 11:21:47.602500,943497847,-56.04,-57.01784,0,0.9778418,0.9141546,0,0.3103011,0.439826
259579,2023-01-20 11:21:47.702511,943597840,-56.04,-57.0269,0,0.9868994,0.9153149,0,0.3636367,0.0179863
259614,2023-01-20 11:21:47.802659,943697969,-56.04,-57.03044,0,0.9904394,0.9100797,0,0.3640656,0.2884054
259645,2023-01-20 11:21:47.902576,943797852,-56.04,-57.03969,0,0.9996924,0.9482302,0,0.3445613,0.424983
259678,2023-01-20 11:21:48.002588,943897832,-56.04,-57.04452,0,1.004511,0.9075885,0,0.408332,0.08411884
259708,2023-01-20 11:21:48.102536,943997824,-56.04,-57.04927,0,1.00923,0.9343984,0,0.4068162,0.3538761
259745,2023-01-20 11:21:48.202544,944097876,-56.04,-57.04938,0,1.009336,0.9344734,0,0.345357,0.3320656
259777,2023-01-20 11:21:48.302487,944197850,-56.04,-57.05754,0,1.017388,0.9449534,0,0.3617916,0.2991238
259810,2023-01-20 11:21:48.402482,944297874,-56.04,-57.05916,0,1.01898,0.9425001,0,0.3685164,0.2832918
259841,2023-01-20 11:21:48.502777,944398144,-56.04,-57.06627,0,1.025928,0.9432323,0,0.3710649,0.1733532
259876,2023-01-20 11:21:48.602486,944497827,-56.04,-57.06852,0,1.02812,0.9674205,0,0.3630403,0.2606621
259906,2023-01-20 11:21:48.702546,944597839,-56.04,-57.0748,0,1.034219,0.954996,0,0.3449159,0.2976151
259941,2023-01-20 11:21:48.802682,944697930,-56.04,-57.07494,0,1.034351,0.9600121,0,0.3239675,0.1832199
259972,2023-01-20 11:21:48.902543,944797841,-56.04,-57.08087,0,1.040066,0.993415,0,0.2940006,0.1316099
260005,2023-01-20 11:21:49.002483,944897830,-56.04,-57.07977,0,1.039005,0.9953133,0,0.266456,0.3065872
260035,2023-01-20 11:21:49.102589,944997930,-56.04,-57.08275,0,1.041877,0.9841326,0,0.2541462,0.187355
260071,2023-01-20 11:21:49.202508,945097844,-56.04,-57.08209,0,1.041244,0.9792951,0,0.2581614,0.1439962
260103,2023-01-20 11:21:49.302550,945197878,-56.04,-57.08512,0,1.044143,1.020306,0,0.1837879,0.2431984
260136,2023-01-20 11:21:49.402527,945297848,-56.04,-57.08286,0,1.041975,1.007954,0,0.1524328,0.3205357
260167,2023-01-20 11:21:49.502505,945397838,-56.04,-57.08871,0,1.047579,0.9945176,0,0.2156806,0.1203661
260202,2023-01-20 11:21:49.602481,945497824,-56.04,-57.08918,0,1.048031,1.013505,0,0.2060631,0.3443718
260232,2023-01-20 11:21:49.702539,945597831,-56.04,-57.09587,0,1.054395,1.00777,0,0.1912553,0.1964426
260267,2023-01-20 11:21:49.802725,945697968,-56.04,-57.09815,0,1.056555,0.9981549,0,0.223215,0.1132593
260298,2023-01-20 11:21:49.902630,945797877,-56.04,-57.1102,0,1.0679,1.009473,0,0.3183904,0.122324
260331,2023-01-20 11:21:50.002581,945897832,-56.04,-57.11473,0,1.072135,0.9956608,0,0.3375763,0.209486
260361,2023-01-20 11:21:50.102532,945997825,-56.04,-57.12535,0,1.081995,0.997688,0,0.3764522,0.1328335
260397,2023-01-20 11:21:50.202517,946097851,-56.04,-57.12733,0,1.083821,1.03438,0,0.3433487,0.2023506
260429,2023-01-20 11:21:50.302590,946197919,-56.04,-57.13477,0,1.090656,1.024993,0,0.3024063,0.3034039
260462,2023-01-20 11:21:50.402620,946297944,-56.04,-57.1356,0,1.091422,1.053671,0,0.2735805,0.141078
260495,2023-01-20 11:21:50.502518,946397848,-56.04,-57.13934,0,1.094839,1.042341,0,0.2341335,0.3252487
260530,2023-01-20 11:21:50.602510,946497844,-56.04,-57.13607,0,1.091851,1.058892,0,0.2244702,0.15026
260560,2023-01-20 11:21:50.702544,946597835,-56.04,-57.14004,0,1.095481,1.035961,0,0.2424526,0.2599735
260595,2023-01-20 11:21:50.802685,946697934,-56.04,-57.13662,0,1.092356,1.057036,0,0.2148042,0.337306
260626,2023-01-20 11:21:50.902613,946797919,-56.04,-57.13969,0,1.09516,1.033423,0,0.2205445,0.1043415
260659,2023-01-20 11:21:51.002479,946897839,-56.04,-57.1377,0,1.093348,1.079402,0,0.1227972,0.37883
260689,2023-01-20 11:21:51.102593,946997938,-56.04,-57.14002,0,1.095463,1.073804,0,0.1274082,0.1789722
260725,2023-01-20 11:21:51.202506,947097836,-56.04,-57.13692,0,1.092629,1.040121,0,0.1813639,0.08141994
260757,2023-01-20 11:21:51.302525,947197853,-56.04,-57.14328,0,1.098436,1.052486,0,0.2432456,0.2764568
260790,2023-01-20 11:21:51.402524,947297852,-56.04,-57.14162,0,1.096928,1.058469,0,0.2319275,0.2717085
260821,2023-01-20 11:21:51.502473,947397837,-56.04,-57.14455,0,1.099596,1.025527,0,0.2916851,0.1943855
260856,2023-01-20 11:21:51.602528,947497926,-56.04,-57.14392,0,1.099023,1.055413,0,0.2790894,0.1641455
260886,2023-01-20 11:21:51.702641,947597963,-56.04,-57.14795,0,1.102678,1.036235,0,0.2734745,0.09407902
260921,2023-01-20 11:21:51.802673,947697921,-56.04,-57.14854,0,1.103218,1.045724,0,0.3018816,0.2876263
260952,2023-01-20 11:21:51.902639,947797882,-56.04,-57.15587,0,1.109837,1.041356,0,0.3257825,0.01445198
260985,2023-01-20 11:21:52.002595,947897834,-56.04,-57.15676,0,1.110638,1.038881,0,0.3244538,0.3100996
261015,2023-01-20 11:21:52.102534,947997818,-56.04,-57.16177,0,1.115139,1.047767,0,0.3328627,0.2744169
261051,2023-01-20 11:21:52.202552,948097879,-56.04,-57.15938,0,1.113,1.055255,0,0.2357899,0.2021523
261083,2023-01-20 11:21:52.302583,948197915,-56.04,-57.16029,0,1.113816,1.067267,0,0.279664,0.08585548
261116,2023-01-20 11:21:52.402607,948297944,-56.04,-57.1565,0,1.110409,1.032107,0,0.3448864,0.1195402
261147,2023-01-20 11:21:52.502478,948397834,-56.04,-57.15919,0,1.112829,1.053874,0,0.3308884,0.3544035
261183,2023-01-20 11:21:52.602472,948497844,-56.04,-57.15417,0,1.108309,1.032861,0,0.2931654,0.2642641
261213,2023-01-20 11:21:52.702520,948597827,-56.04,-57.15426,0,1.108389,1.073373,0,0.227729,0.3881569
261248,2023-01-20 11:21:52.802634,948697878,-56.04,-57.14912,0,1.103745,1.049622,0,0.2171289,0.1512928
261279,2023-01-20 11:21:52.902608,948797853,-56.04,-57.14535,0,1.10032,1.066757,0,0.2054825,0.2472496
261312,2023-01-20 11:21:53.002440,948897923,-56.04,-57.13615,0,1.091923,1.052067,0,0.1728302,0.1178579
261342,2023-01-20 11:21:53.093453,948997814,-56.04,-57.13094,0,1.087145,1.053177,0,0.1400585,0.1319351
261376,2023-01-20 11:21:53.184645,949097901,-56.04,-57.1216,0,1.078524,1.053777,0,0.1692787,0.1181927
261410,2023-01-20 11:21:53.292035,949197846,-56.04,-57.11379,0,1.071255,1.0357,0,0.1204408,0.3376112
261443,2023-01-20 11:21:53.402293,949297837,-56.04,-57.10342,0,1.06153,1.063915,0,0.06570163,0.1777439
261474,2023-01-20 11:21:53.493485,949397924,-56.04,-57.0908,0,1.049572,1.060593,0,0.01075195,-0.0519762
261507,2023-01-20 11:21:53.584527,949497847,-56.04,-57.0747,0,1.03412,1.014099,0,0.0203159,0.040658
261539,2023-01-20 11:21:53.683103,949597918,-56.04,-57.06003,0,1.019837,1.035359,0,-0.03194817,0.1197376
261572,2023-01-20 11:21:53.783078,949697876,-56.04,-57.04051,0,1.000508,1.014041,0,-0.09198222,0.06862736
261605,2023-01-20 11:21:53.883037,949797846,-56.04,-57.02203,0,0.9820361,0.9960034,0,-0.1075701,-0.09516144
261636,2023-01-20 11:21:53.982982,949897808,-56.04,-57.00644,0,0.9664404,0.9759538,0,-0.06464741,-0.0454483
261668,2023-01-20 11:21:54.082996,949997832,-56.04,-56.9897,0,0.9496973,0.9711242,0,-0.1137402,-0.1206055
261702,2023-01-20 11:21:54.183080,950097925,-56.04,-56.97307,0,0.9330713,0.935627,0,-0.07603142,-0.1159525
261736,2023-01-20 11:21:54.283153,950197980,-56.04,-56.95682,0,0.9168212,0.9381133,0,-0.1052748,0.04532528
261766,2023-01-20 11:21:54.383119,950297923,-56.04,-56.93999,0,0.8999902,0.9154003,0,-0.09809536,0.008607864
261799,2023-01-20 11:21:54.483104,950397916,-56.04,-56.92692,0,0.8869238,0.9094305,0,-0.06615349,0.0313673
261832,2023-01-20 11:21:54.583020,950497846,-56.04,-56.91579,0,0.8757959,0.8932847,0,-0.07289566,0.09147835
261864,2023-01-20 11:21:54.682988,950597821,-56.04,-56.90648,0,0.8664843,0.853822,0,0.005732154,-0.2606096
261897,2023-01-20 11:21:54.783088,950697926,-56.04,-56.89807,0,0.8580713,0.8321752,0,0.06494422,-0.03548431
261930,2023-01-20 11:21:54.882954,950797851,-56.04,-56.89637,0,0.8563672,0.8122851,0,0.1348268,0.004944801
261961,2023-01-20 11:21:54.983030,950897997,-56.04,-56.89235,0,0.8523535,0.8310643,0,0.1666088,0.1567602
261993,2023-01-20 11:21:55.082865,950997823,-56.04,-56.88834,0,0.8483398,0.8069055,0,0.1750664,-0.07393169
262027,2023-01-20 11:21:55.183036,951097967,-56.04,-56.88369,0,0.8436963,0.7848387,0,0.2095961,0.06801605
262061,2023-01-20 11:21:55.282916,951197856,-56.04,-56.87773,0,0.8377343,0.8044559,0,0.2185289,0.02299404
262092,2023-01-20 11:21:55.383039,951297995,-56.04,-56.86837,0,0.8283691,0.7790841,0,0.2084713,0.01566696
262125,2023-01-20 11:21:55.482892,951397885,-56.04,-56.85734,0,0.8173437,0.8046649,0,0.109008,0.2929182
262160,2023-01-20 11:21:55.583008,951498043,-56.04,-56.84352,0,0.8035254,0.7996707,0,0.02605511,0.1376066
262192,2023-01-20 11:21:55.682816,951597838,-56.04,-56.82794,0,0.7879394,0.7932305,0,-0.07302946,0.04355526
262225,2023-01-20 11:21:55.783055,951698053,-56.04,-56.81092,0,0.7709228,0.7913325,0,-0.08105162,-0.06101704
262258,2023-01-20 11:21:55.882914,951797846,-56.04,-56.79525,0,0.755249,0.7642412,0,-0.1095386,-0.00284481
262289,2023-01-20 11:21:55.982969,951897827,-56.04,-56.77812,0,0.7381201,0.771201,0,-0.152457,0.09851742
262321,2023-01-20 11:21:56.082927,951997841,-56.04,-56.76138,0,0.721377,0.7539605,0,-0.1665352,0.1056786
262355,2023-01-20 11:21:56.183008,952098005,-56.04,-56.74425,0,0.7042529,0.7273071,0,-0.1684363,0.02558327
