FrameIndex,VideoTimeSec,Status,SearchMode,Latitude,Longitude,MapCenterXPx,MapCenterYPx,Score,TileId,MatchCount,InlierCount,InlierRatio,MeanMatchConfidence,ReprojectionErrorPx
30659,510.983,localized,track_local,39.80408622,32.38189985,1091.60,743.48,24.9027,tile_512px_0016,17,7,0.4118,0.2775,0.9668
30669,511.15,localized,track_local,39.80408322,32.38188631,1089.35,744.11,41.5833,tile_512px_0015,11,9,0.8182,0.3878,0.4537
30676,511.267,localized,track_local,39.80379108,32.38194543,1098.73,807.05,19.9149,tile_512px_0016,10,4,0.4000,0.1915,0.0000
30687,511.45,localized,track_local,39.80418290,32.38233908,1164.66,723.17,26.4808,tile_512px_0016,10,5,0.5000,0.4412,0.5747
30695,511.583,localized,track_local,39.80405780,32.38186946,1086.52,749.56,33.6223,tile_512px_0015,16,9,0.5625,0.3585,0.4508
30702,511.7,localized,track_local,39.80404437,32.38186535,1085.81,752.44,29.0274,tile_512px_0016,20,9,0.4500,0.3167,1.5191
30710,511.833,localized,track_local,39.80404927,32.38186211,1085.28,751.38,38.1121,tile_512px_0015,15,10,0.6667,0.3570,0.6099
30717,511.95,localized,track_local,39.80404866,32.38186345,1085.50,751.52,29.6492,tile_512px_0015,8,5,0.6250,0.3486,0.1157
30726,512.1,localized,track_local,39.80394928,32.38197957,1104.63,773.04,35.5489,tile_512px_0015,9,7,0.7778,0.2817,1.4690
30734,512.233,localized,track_local,39.80402783,32.38184516,1082.44,755.98,36.6237,tile_512px_0015,11,8,0.7273,0.3186,0.5067
30742,512.367,localized,track_local,39.80396178,32.38196197,1101.73,770.33,28.8241,tile_512px_0015,16,8,0.5000,0.3130,1.7415
30751,512.517,localized,track_local,39.80401923,32.38182912,1079.76,757.81,38.7339,tile_512px_0015,17,11,0.6471,0.3171,0.4656
30759,512.65,localized,track_local,39.80395380,32.38182584,1079.12,771.89,25.8034,tile_512px_0015,17,7,0.4118,0.3537,0.7818
30767,512.783,localized,track_local,39.80394263,32.38189923,1091.29,774.38,27.3500,tile_512px_0016,14,7,0.5000,0.2133,0.3780
30778,512.967,localized,track_local,39.80399200,32.38180899,1076.38,763.65,30.3553,tile_512px_0015,10,6,0.6000,0.3826,0.6270
30788,513.133,localized,track_local,39.80397495,32.38179837,1074.59,767.31,29.9328,tile_512px_0015,11,6,0.5455,0.4918,0.4648
30798,513.3,localized,track_local,39.80396849,32.38179299,1073.69,768.69,27.0862,tile_512px_0015,16,7,0.4375,0.4195,0.9783
30808,513.467,localized,track_local,39.80396740,32.38178061,1071.63,768.91,32.1674,tile_512px_0015,9,6,0.6667,0.3472,0.4066
30817,513.617,localized,track_local,39.80343711,32.38245087,1182.11,883.81,27.2580,tile_512px_0016,12,6,0.5000,0.4131,1.1643
30827,513.783,localized,track_local,39.80396077,32.38192265,1095.20,770.50,25.5309,tile_512px_0016,16,7,0.4375,0.3093,1.5822
30835,513.917,localized,track_local,39.80392930,32.38177055,1069.91,777.10,34.6861,tile_512px_0015,10,7,0.7000,0.3401,0.2861
30843,514.05,localized,track_local,39.80397924,32.38188590,1089.13,766.48,32.1508,tile_512px_0015,15,9,0.6000,0.2050,1.8656
30851,514.183,localized,track_local,39.80399643,32.38192738,1096.04,762.83,27.4017,tile_512px_0016,14,7,0.5000,0.2622,0.9601
30859,514.317,localized,track_local,39.80302333,32.38332617,1326.79,973.86,20.2267,tile_512px_0016,37,8,0.2162,0.3105,1.8197
30873,514.55,localized,track_local,39.80346471,32.38274760,1231.40,878.21,22.6492,tile_512px_0023,11,5,0.4545,0.1957,0.5922
30881,514.683,localized,track_local,39.80387227,32.38178224,1071.76,789.39,27.7415,tile_512px_0016,12,6,0.5000,0.4572,1.1067
30890,514.833,localized,track_local,39.80396350,32.38174887,1066.36,769.72,29.0568,tile_512px_0015,13,7,0.5385,0.3430,1.3692
30898,514.967,localized,track_local,39.80386817,32.38172531,1062.31,790.20,29.8956,tile_512px_0016,16,8,0.5000,0.3487,0.7879
30905,515.083,localized,track_local,39.80402597,32.38192765,1096.13,756.48,26.2026,tile_512px_0016,19,8,0.4211,0.2347,1.0342
30913,515.217,localized,track_local,39.80401313,32.38217373,1136.96,759.52,23.0262,tile_512px_0015,17,6,0.3529,0.3979,0.7210
30921,515.35,localized,track_local,39.80384507,32.38171040,1059.80,795.16,31.7995,tile_512px_0015,12,7,0.5833,0.4141,0.4556
30930,515.5,localized,track_local,39.80397111,32.38187694,1087.63,768.22,26.4703,tile_512px_0015,16,7,0.4375,0.3644,1.0644
30938,515.633,localized,track_local,39.80418388,32.38195632,1101.12,722.52,27.8224,tile_512px_0016,14,7,0.5000,0.3558,1.6479
30945,515.75,localized,track_local,39.80409226,32.38196922,1103.13,742.26,22.1262,tile_512px_0015,13,5,0.3846,0.3775,0.9162
30954,515.9,localized,track_local,39.80385061,32.38169349,1057.00,793.95,28.2847,tile_512px_0015,12,6,0.5000,0.4623,0.4506
30962,516.033,localized,track_local,39.80345101,32.38204084,1114.06,880.35,22.6096,tile_512px_0016,18,6,0.3333,0.3927,0.4231
30970,516.167,localized,track_local,39.80411673,32.38197068,1103.41,736.99,25.3953,tile_512px_0016,22,8,0.3636,0.3489,1.3371
30981,516.35,localized,track_local,39.80380007,32.38168038,1054.75,804.81,36.2996,tile_512px_0015,11,8,0.7273,0.3082,0.8014
30989,516.483,localized,track_local,39.80337024,32.38209430,1122.82,897.79,33.1166,tile_512px_0015,8,6,0.7500,0.2509,1.1893
31000,516.667,localized,track_local,39.80244658,32.38156379,1033.38,1095.97,20.9581,tile_512px_0021,27,7,0.2593,0.3359,0.9042
31010,516.833,localized,track_local,39.80333016,32.38255913,1199.92,906.95,21.6575,tile_512px_0022,34,8,0.2353,0.3462,1.1507
31021,517.017,localized,track_local,39.80354522,32.38199854,1107.18,860.02,21.9458,tile_512px_0016,22,7,0.3182,0.2953,1.4031
31028,517.133,localized,track_local,39.80374926,32.38164331,1048.52,815.70,23.6577,tile_512px_0015,11,5,0.4545,0.2568,0.0627
31039,517.317,localized,track_local,39.80240620,32.38121233,974.98,1104.26,27.4367,tile_512px_0021,41,11,0.2683,0.4617,2.3060
31057,517.617,localized,track_local,39.80237707,32.38098719,937.56,1110.27,35.6540,tile_512px_0020,46,16,0.3478,0.3396,2.9020
31071,517.85,localized,track_local,39.80269550,32.38313518,1294.60,1044.20,23.8902,tile_512px_0021,30,8,0.2667,0.4690,1.0663
31086,518.1,localized,track_local,39.80285251,32.38160817,1041.35,1008.66,21.5274,tile_512px_0022,33,8,0.2424,0.2875,0.8266
31099,518.317,localized,track_local,39.80409334,32.38096416,936.29,740.87,19.6632,tile_512px_0021,16,5,0.3125,0.2914,0.1683
31109,518.483,localized,track_local,39.80366661,32.38156162,1034.83,833.40,27.4064,tile_512px_0015,9,5,0.5556,0.3949,0.9463
31118,518.633,localized,track_local,39.80474120,32.38162357,1046.72,602.20,22.7463,tile_512px_0016,12,5,0.4167,0.3308,0.7491
31129,518.817,localized,track_local,39.80358140,32.38146416,1018.53,851.62,25.3778,tile_512px_0015,8,4,0.5000,0.4378,0.0000
31138,518.967,localized,track_local,39.80393952,32.38182496,1078.95,774.96,31.2644,tile_512px_0015,9,6,0.6667,0.3379,1.4862
31149,519.15,localized,track_local,39.80407016,32.38158293,1038.97,746.57,22.3842,tile_512px_0016,16,6,0.3750,0.3047,1.2167
31159,519.317,localized,track_local,39.80402839,32.38169645,1057.75,755.69,26.6562,tile_512px_0016,12,6,0.5000,0.3715,1.4116
31170,519.5,localized,track_local,39.80498412,32.38016971,805.75,548.25,17.3481,tile_512px_0009,13,4,0.3077,0.2117,0.0000
31178,519.633,localized,track_local,39.80598112,32.37991380,764.75,333.38,24.0219,tile_512px_0009,8,4,0.5000,0.3022,0.0000
31187,519.783,localized,track_local,39.80651504,32.37898029,610.60,217.40,29.2684,tile_512px_0001,23,10,0.4348,0.2624,1.8657
31202,520.033,localized,track_local,39.80686818,32.37901736,617.28,141.44,26.0937,tile_512px_0001,9,5,0.5556,0.2180,0.3372
31213,520.217,localized,track_local,39.80665643,32.37946340,691.00,187.52,24.4370,tile_512px_0001,10,5,0.5000,0.2201,0.3514
31222,520.367,localized,track_local,39.80682297,32.37911881,634.05,151.28,27.3078,tile_512px_0001,8,5,0.6250,0.1708,0.8671
31233,520.55,localized,track_local,39.80683880,32.37916339,641.47,147.93,28.9058,tile_512px_0001,10,6,0.6000,0.2909,1.3377
31243,520.717,localized,track_local,39.80696594,32.37901407,616.88,120.39,30.5736,tile_512px_0001,9,6,0.6667,0.2014,0.5870
31251,520.85,localized,track_local,39.80701551,32.37899164,613.23,109.70,24.2172,tile_512px_0001,10,5,0.5000,0.1856,0.1847
